ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,804,10,413,120,5,1,1,6,3,8,1,1,1,0,0,0,0,0,0,0,0,164,0,724,12,736,1085
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,2,2655,904,27,10,8,24,15,23,3,1,0,0,0,2,1,0,0,0,0,1428,2,5101,16,5119,7445
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,806,2,394,188,1,2,0,8,1,4,1,0,0,0,0,1,2,0,0,0,0,197,0,799,7,806,1174
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,807,2,349,194,4,1,3,3,14,17,0,1,0,0,0,0,0,0,0,0,0,122,1,708,6,715,1027
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,808,2,299,127,1,3,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,148,1,589,3,593,907
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,809,1,278,104,1,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,122,0,513,7,520,800
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,810,1,263,77,1,0,1,4,6,7,0,0,0,0,0,3,0,0,0,0,0,119,0,481,4,485,749
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,811,1,81,41,0,1,0,5,1,0,2,0,0,0,0,0,0,1,0,0,0,30,0,162,2,164,267
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,812,1,174,53,2,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,62,1,301,3,305,492
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,814,1,168,91,2,2,3,8,2,5,0,0,0,0,0,0,0,0,0,0,0,59,0,340,11,351,710
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,815,1,132,52,0,3,0,3,1,5,2,0,0,0,0,0,0,0,0,0,0,34,0,232,1,233,388
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,816,2,180,75,3,0,0,1,5,1,0,0,0,0,0,1,3,1,0,0,0,47,2,317,8,327,544
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,817,1,309,115,0,1,1,10,1,8,0,0,0,0,0,0,0,0,0,0,0,71,3,516,4,523,864
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,818,2,213,83,0,1,1,0,5,8,1,0,0,0,0,1,0,0,0,0,0,57,3,370,5,378,589
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,819,1,275,93,3,1,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,135,0,513,3,516,844
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,820,1,199,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,373,6,379,570
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,822,3,146,65,1,4,6,4,4,4,0,0,0,0,0,1,0,0,0,0,0,54,0,289,4,293,597
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,823,2,764,270,2,1,1,7,6,9,4,0,0,0,0,1,0,1,0,0,0,414,1,1480,6,1487,2184
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,824,2,272,137,3,1,1,4,0,4,4,1,0,0,0,1,0,0,0,0,0,111,0,539,3,542,758
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,825,2,272,114,6,4,4,7,3,7,0,0,1,0,0,1,0,0,0,0,0,114,2,533,9,544,773
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,826,2,408,119,1,2,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,138,0,680,3,683,1008
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,827,1,271,106,4,3,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,116,1,509,6,516,778
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,828,2,210,92,2,1,0,1,2,4,0,0,0,0,0,1,0,0,0,1,0,66,0,380,9,389,642
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,829,1,238,93,1,3,1,6,3,2,2,0,0,0,0,0,0,0,0,0,0,85,1,434,13,448,938
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,830,1,221,63,4,0,3,2,4,7,2,0,0,0,0,0,0,0,0,0,0,66,0,372,3,375,720
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,831,1,170,56,3,1,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,44,0,286,5,291,476
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,832,1,186,69,7,4,0,0,2,5,0,1,0,0,0,2,1,0,0,0,0,11,0,288,5,293,572
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,833,1,188,77,0,2,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,58,0,336,4,340,582
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,834,1,111,42,2,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,46,1,212,6,219,382
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,835,2,196,46,2,1,0,3,6,4,0,0,0,0,0,1,0,0,0,0,0,68,1,327,4,332,465
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,836,2,331,102,3,4,0,7,2,2,0,0,0,0,0,1,0,0,0,0,0,121,0,573,4,577,825
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,837,3,325,110,4,0,1,3,4,3,2,0,0,0,0,1,0,0,0,0,0,134,1,587,5,593,872
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,838,5,579,266,2,3,0,1,2,6,1,0,0,0,0,2,1,0,0,0,0,406,0,1269,7,1276,1855
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,839,2,1034,412,7,0,4,8,10,8,1,0,0,0,0,1,0,1,0,0,0,616,0,2102,16,2118,3140
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,840,2,310,107,0,2,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,264,0,697,9,706,1026
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,841,2,234,86,5,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,174,1,507,4,512,780
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,842,1,305,94,3,4,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,109,0,523,8,531,820
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,843,1,133,47,0,1,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,37,0,229,4,233,350
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,844,2,146,60,2,0,4,4,1,3,0,0,0,0,0,2,0,0,0,0,0,87,2,309,9,320,519
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,845,3,411,110,4,3,2,8,9,7,0,0,0,0,0,1,0,0,0,0,0,166,0,721,5,726,1126
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,846,5,744,276,5,3,2,6,11,9,0,0,0,0,0,0,1,0,0,0,0,423,1,1480,12,1493,2183
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,847,3,1107,428,8,4,0,16,16,23,0,0,0,0,0,3,0,0,0,0,0,641,3,2246,10,2259,3219
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,848,9,570,192,4,11,8,10,16,14,0,0,1,0,0,1,0,0,0,0,0,358,8,1185,28,1221,2175
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,849,2,1483,542,28,17,18,43,57,59,2,0,0,0,0,1,1,1,0,0,0,804,3,3056,47,3106,5900
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,850,1,151,78,6,6,2,2,3,5,1,0,0,0,0,0,0,0,0,0,0,92,0,346,4,350,1100
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,851,8,143,96,8,5,1,5,8,5,0,0,0,0,0,0,0,0,0,0,0,65,0,336,13,349,660
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,852,1,942,300,14,9,19,30,33,45,0,0,0,0,0,0,0,0,0,0,0,472,3,1864,22,1889,4666
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,853,2,163,59,2,3,3,3,6,4,0,0,0,0,0,1,0,0,0,0,0,65,0,309,7,316,601
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,854,3,467,217,12,6,12,16,13,15,3,0,0,0,0,1,0,1,0,0,0,202,0,965,18,983,596
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,855,1,464,183,12,8,14,8,7,9,0,0,0,0,0,0,1,0,0,0,0,142,0,848,30,878,1906
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,856,2,67,26,1,2,2,2,3,2,0,0,0,0,0,1,0,0,0,0,0,42,0,148,4,152,290
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,857,2,240,69,4,0,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,42,0,371,10,381,781
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,858,1,268,115,4,3,1,4,7,6,1,0,0,0,0,0,0,0,0,0,0,125,0,534,14,548,1025
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,859,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,860,1,220,109,4,4,1,3,11,6,0,0,0,0,0,5,0,0,0,0,0,94,0,457,10,467,847
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,861,3,124,32,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,31,0,195,8,203,453
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,862,2,313,103,3,5,7,7,7,3,1,0,0,0,0,0,1,0,0,0,0,160,2,610,9,621,1340
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,863,1,220,100,0,3,3,5,5,5,0,0,0,0,0,2,0,0,0,0,0,92,0,435,15,450,824
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,864,2,132,57,1,2,1,3,6,3,2,0,0,0,1,0,0,0,0,1,0,60,0,269,10,279,567
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,865,1,308,104,8,0,10,4,20,14,0,0,0,0,0,0,0,0,0,0,0,120,0,588,18,606,1095
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,866,2,164,52,2,3,4,1,0,7,1,0,1,0,1,3,0,0,0,0,0,62,0,301,3,304,630
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,867,2,234,109,2,2,3,5,1,2,0,0,1,0,0,4,0,0,0,0,0,108,0,471,5,476,1027
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,868,2,235,91,5,2,4,4,9,5,0,0,0,0,0,0,0,0,0,0,0,92,0,447,9,456,827
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,869,2,353,121,3,5,2,11,16,16,0,0,0,0,0,0,0,0,0,0,0,144,0,671,17,688,1373
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,870,2,320,135,5,5,8,6,9,9,1,0,0,0,0,0,0,0,0,1,0,138,2,637,18,657,1270
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,871,3,196,69,2,3,0,3,5,5,1,0,1,0,0,1,0,0,0,1,0,66,0,353,8,361,1474
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,872,2,419,126,6,5,7,5,9,11,0,2,0,0,0,0,1,0,0,0,0,165,1,756,27,784,1726
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,873,2,276,151,3,4,22,6,6,7,0,0,0,0,0,2,1,1,0,0,0,91,1,570,20,591,1273
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,874,2,278,119,3,6,3,7,11,8,12,1,0,0,0,0,0,0,0,0,0,121,0,569,10,579,1215
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,875,3,307,56,1,4,4,9,6,12,76,0,0,0,0,0,0,0,0,0,0,125,2,600,19,621,1324
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,876,3,290,91,3,3,2,8,7,5,2,0,1,0,0,1,0,1,0,0,0,94,1,508,12,521,1543
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,877,2,285,153,13,8,8,8,7,12,0,0,0,0,0,0,0,1,0,0,0,137,0,632,13,645,1579
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,878,6,150,52,2,1,7,8,4,6,0,0,0,0,0,0,0,0,0,0,0,60,1,290,4,295,1372
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,879,3,804,334,17,14,11,26,24,29,0,0,0,0,0,0,1,1,0,0,0,360,5,1621,48,1674,3708
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,880,5,356,135,7,8,11,9,19,16,0,0,0,0,0,0,0,0,0,0,0,153,1,714,21,736,1664
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,881,6,475,199,9,8,16,14,19,24,2,0,2,0,2,2,0,0,0,1,0,156,1,929,30,960,3045
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,882,5,654,274,11,3,13,16,14,21,3,0,1,0,0,0,0,0,0,0,0,243,1,1253,28,1282,3770
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,883,8,458,176,8,13,10,14,12,16,0,1,0,0,0,3,0,2,0,0,0,197,1,910,28,939,3536
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,884,2,844,495,14,17,16,18,26,40,6,5,3,0,0,2,0,0,0,0,0,359,1,1845,53,1899,5036
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,885,1,340,87,0,2,2,4,2,14,0,0,0,0,0,1,0,0,0,0,0,110,0,562,11,573,1198
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,886,1,30,67,12,8,1,0,4,2,1,0,1,0,0,1,0,0,0,0,0,1,1,128,5,134,213
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,887,2,24,36,0,13,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,15,0,96,6,102,183
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,889,1,137,79,4,3,2,3,8,12,125,0,0,0,0,0,0,0,0,0,0,38,0,411,15,426,1171
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,890,1,98,97,1,5,1,4,7,4,0,0,0,0,0,2,0,0,0,0,0,14,0,233,12,245,509
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,891,1,39,62,3,5,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,122,12,134,347
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,893,2,125,76,11,4,1,0,2,2,0,0,0,0,0,4,0,1,0,0,0,26,0,252,5,257,444
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,894,19,276,131,3,20,9,0,8,2,0,0,2,0,0,4,0,0,1,0,0,49,0,505,9,514,1028
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,895,2,2031,741,46,102,38,75,71,99,42,0,2,1,1,12,1,4,0,0,0,830,5,4096,101,4202,11959
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,897,1,315,149,18,1,8,10,3,8,0,0,1,0,1,0,0,0,0,0,0,130,0,644,11,655,1219
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,898,1,204,81,0,1,0,0,1,4,0,0,1,0,0,4,0,0,0,0,0,0,0,296,6,302,690
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,899,1,105,92,1,1,1,2,3,6,0,0,0,0,0,2,0,0,0,0,0,36,1,249,6,256,440
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,900,1,28,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,57,3,61,295
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,901,1,43,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,112,1,113,270
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,902,1,52,58,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,120,4,124,251
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,903,1,69,83,0,1,2,0,4,2,0,0,0,0,0,2,1,0,0,0,0,3,0,167,5,172,367
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,904,2,118,78,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,208,11,219,402
8,CHIHUAHUA,18,CHIHUAHUA,19,CHIHUAHUA,905,2,140,152,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,8,1,308,12,321,643
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,906,1,339,80,0,1,3,7,2,4,0,0,0,0,0,0,0,0,0,0,0,106,0,542,6,548,838
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,908,1,102,27,1,5,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,45,0,187,2,189,383
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,909,1,127,66,0,5,2,1,4,7,0,0,0,0,0,2,0,0,0,0,0,33,0,247,5,252,625
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,910,2,191,56,4,2,2,4,3,10,2,0,1,0,0,0,0,0,0,0,0,89,0,364,8,372,636
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2844,2,854,189,10,18,8,24,25,25,1,0,0,1,0,4,1,0,0,0,0,441,3,1601,29,1633,3675
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2845,3,172,41,3,1,2,3,10,8,1,0,1,0,0,0,0,0,0,0,0,73,1,315,5,321,663
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2846,1,88,24,2,0,0,6,9,6,0,0,0,0,0,2,0,0,0,0,0,46,0,183,0,183,411
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2847,2,138,46,1,6,3,12,1,9,0,0,0,0,0,0,0,0,0,0,0,56,0,272,7,279,736
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2848,1,768,165,15,11,5,32,19,31,1,0,0,0,0,2,0,8,0,0,0,414,0,1471,29,1500,3125
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2849,2,243,125,10,24,2,9,6,16,0,0,1,0,0,4,0,0,0,0,0,81,0,521,15,536,1354
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2850,2,135,84,6,5,5,11,11,8,0,0,0,0,0,1,0,0,0,0,0,70,1,336,5,342,739
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2851,2,141,40,1,8,3,7,2,7,0,0,0,0,0,0,0,0,0,0,0,65,1,274,8,283,689
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2852,2,128,48,5,2,1,1,6,12,0,0,0,0,0,0,0,0,0,0,0,88,3,291,4,298,583
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2853,3,199,65,4,6,2,9,10,4,0,0,0,0,0,0,0,0,0,0,0,105,1,404,7,412,805
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2854,1,198,65,2,2,1,6,5,8,0,0,0,0,0,0,0,0,0,0,0,90,0,377,7,384,697
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2855,1,200,47,2,2,5,1,15,8,2,0,0,0,0,0,0,0,0,0,0,98,1,380,13,394,791
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2856,1,197,30,3,3,0,4,4,6,0,0,0,0,0,1,0,1,0,0,0,95,0,344,6,350,725
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2857,2,177,44,1,1,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,56,0,287,5,292,549
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2858,1,229,146,5,13,1,7,11,10,1,0,1,0,0,0,0,5,0,0,0,98,0,527,19,546,1590
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2859,1,227,75,3,11,1,4,8,14,0,0,0,0,0,5,0,0,0,0,0,76,1,424,2,427,1024
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2860,1,238,71,0,5,2,6,9,7,0,0,0,0,0,0,0,0,0,0,0,125,0,463,7,470,844
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2861,1,144,47,7,0,0,4,8,5,0,0,0,0,0,1,0,0,0,0,0,68,2,284,5,291,570
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2862,1,234,63,4,4,2,1,12,8,0,0,0,0,0,1,0,0,0,0,0,128,0,457,10,467,897
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2863,1,109,42,2,1,0,2,3,3,0,0,0,0,0,1,0,0,0,0,0,50,0,213,2,215,377
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2864,1,212,65,2,7,2,6,4,6,0,0,0,0,0,0,0,0,0,0,0,71,0,375,8,383,756
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2865,1,175,75,3,12,1,1,2,5,2,1,1,0,0,1,0,0,0,1,0,92,0,372,17,389,818
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2866,1,109,32,1,3,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,53,0,209,8,217,413
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2867,1,244,52,1,2,0,4,4,1,1,0,0,0,0,0,0,1,0,0,6,133,1,449,5,455,773
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2868,1,230,61,5,4,1,10,13,8,0,0,0,0,0,2,0,1,0,0,0,108,0,443,4,447,784
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2869,1,216,65,2,7,5,9,4,4,0,0,0,0,0,0,0,0,0,0,0,97,2,409,13,424,904
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2870,1,192,77,6,6,2,5,2,6,0,0,1,0,0,0,0,1,0,0,0,84,0,382,16,398,883
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2871,1,139,94,5,7,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,68,0,332,12,344,859
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2872,1,184,77,6,3,6,8,7,9,0,0,0,0,0,2,0,0,0,0,0,108,1,410,10,421,855
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2873,1,180,68,1,4,0,5,9,4,0,0,0,0,0,0,0,0,0,0,0,92,1,363,7,371,725
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2874,5,215,67,6,1,1,4,7,10,0,0,0,0,0,0,0,0,0,0,0,128,0,439,4,443,801
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2875,2,212,67,1,3,2,3,8,8,0,0,0,0,0,0,0,1,0,0,0,146,1,451,9,461,810
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2876,2,187,51,4,1,9,3,7,4,0,0,0,0,0,0,0,0,0,0,0,54,0,320,12,332,844
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2877,1,182,52,2,2,5,6,10,12,0,0,1,1,0,1,0,0,0,1,0,92,0,367,11,378,896
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2878,1,198,84,5,4,9,6,8,8,0,0,0,0,0,0,0,0,0,0,0,81,0,403,13,416,879
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2879,1,132,43,0,0,2,2,3,6,1,0,0,0,0,0,0,0,0,0,0,57,0,246,6,252,597
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2880,1,191,61,6,11,2,5,3,9,0,0,0,0,0,2,0,0,1,0,0,89,0,380,5,385,913
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2881,1,102,49,2,16,3,3,7,4,0,0,0,0,0,1,0,0,0,0,0,24,0,211,9,220,529
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2882,1,179,67,3,7,3,7,3,7,0,0,0,0,0,1,0,0,0,0,0,46,0,323,5,328,820
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2883,2,165,120,9,2,3,10,7,6,0,0,2,0,0,1,0,0,0,0,0,82,1,407,9,417,844
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2884,1,180,85,5,10,4,2,10,4,0,0,0,0,0,1,0,0,0,1,0,86,2,388,12,402,946
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2886,4,143,46,2,4,1,7,5,6,0,0,0,0,0,0,0,0,0,0,0,108,0,322,0,322,656
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2887,3,170,51,5,2,5,3,3,6,0,0,0,0,0,0,0,0,0,0,0,117,1,362,7,370,696
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2888,2,194,51,3,7,1,11,3,6,0,0,0,0,0,1,0,0,0,0,0,106,0,383,8,391,825
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2889,1,182,61,2,3,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0,95,0,355,14,369,789
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2890,2,207,41,5,9,2,3,3,3,27,25,26,26,6,26,21,22,5,6,1,99,0,563,2,565,774
8,CHIHUAHUA,12,CHIHUAHUA,19,CHIHUAHUA,2891,1,218,55,0,1,1,6,8,6,0,0,0,0,0,0,0,0,0,0,0,118,0,413,4,417,714
