CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,MC,NVA_ALIANZA,PVEM,ES,MORENA,PH,PT,PRI_NVA_ALIANZA_PVEM,PRI_PVEM_PT,PRI_NVA_ALIANZA,PRI_PVEM,PRI_PT,NVA_ALIANZA_PVEM,PVEM_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,22,QUERETARO,13,TOLIMAN,4,COLON,76,2,207,520,11,49,70,83,6,27,23,5,,,,,,,,0,1001,33,1034,1356
2,22,QUERETARO,13,TOLIMAN,4,COLON,77,3,277,470,5,80,72,68,11,31,75,5,,,,,,,,3,1094,45,1142,1594
2,22,QUERETARO,13,TOLIMAN,4,COLON,78,2,218,523,8,37,94,69,12,38,26,5,,,,,,,,1,1030,30,1061,1368
2,22,QUERETARO,13,TOLIMAN,4,COLON,79,5,452,881,32,157,101,166,50,59,43,72,,,,,,,,1,2013,81,2095,3107
2,22,QUERETARO,13,TOLIMAN,4,COLON,80,1,40,152,2,5,3,23,3,8,5,0,,,,,,,,0,241,20,261,449
2,22,QUERETARO,13,TOLIMAN,4,COLON,81,2,224,470,10,9,4,48,6,10,15,50,,,,,,,,0,846,58,904,1343
2,22,QUERETARO,13,TOLIMAN,4,COLON,82,2,331,395,6,22,4,23,4,7,7,3,,,,,,,,1,802,26,829,1060
2,22,QUERETARO,13,TOLIMAN,4,COLON,83,4,514,934,22,59,17,82,9,22,130,70,,,,,,,,1,1859,106,1966,2761
2,22,QUERETARO,13,TOLIMAN,4,COLON,84,2,263,253,24,39,2,52,13,25,11,58,,,,,,,,0,740,44,784,1265
2,22,QUERETARO,13,TOLIMAN,4,COLON,85,2,275,193,51,13,15,19,5,25,8,34,,,,,,,,0,638,37,675,980
2,22,QUERETARO,13,TOLIMAN,4,COLON,86,2,216,355,55,22,5,52,15,13,2,18,,,,,,,,0,753,54,807,1232
2,22,QUERETARO,13,TOLIMAN,4,COLON,87,3,215,435,12,294,26,60,11,11,7,20,,,,,,,,0,1091,48,1139,1691
2,22,QUERETARO,13,TOLIMAN,4,COLON,88,4,275,647,11,343,25,95,9,18,16,20,,,,,,,,7,1459,64,1530,2277
2,22,QUERETARO,13,TOLIMAN,4,COLON,89,5,617,547,27,133,32,109,22,27,21,75,,,,,,,,1,1610,129,1740,2811
2,22,QUERETARO,13,TOLIMAN,4,COLON,90,2,438,360,15,93,12,50,1,20,5,4,,,,,,,,0,998,37,1035,1393
2,22,QUERETARO,13,TOLIMAN,4,COLON,91,2,532,334,21,31,7,38,3,19,11,11,,,,,,,,0,1007,50,1057,1410
2,22,QUERETARO,13,TOLIMAN,4,COLON,92,6,912,787,43,84,33,197,20,44,25,46,,,,,,,,1,2191,89,2281,3513
2,22,QUERETARO,13,TOLIMAN,4,COLON,93,5,593,697,36,55,32,147,26,37,11,23,,,,,,,,0,1657,53,1710,2813
2,22,QUERETARO,13,TOLIMAN,4,COLON,94,4,508,451,29,133,19,73,109,14,7,16,,,,,,,,0,1359,86,1445,2505
2,22,QUERETARO,13,TOLIMAN,4,COLON,95,3,532,428,24,27,25,41,27,18,4,30,,,,,,,,0,1156,57,1213,1936
2,22,QUERETARO,13,TOLIMAN,4,COLON,96,4,790,376,28,70,10,117,22,10,11,57,,,,,,,,1,1491,39,1531,2626
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,674,2,180,496,35,44,51,92,2,42,36,19,,,,,,,,0,997,40,1037,1373
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,675,2,233,425,44,75,71,102,10,42,20,16,,,,,,,,0,1038,50,1088,1406
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,676,2,40,113,2,4,13,23,1,0,4,1,,,,,,,,0,201,6,207,265
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,677,3,149,294,155,91,106,65,3,4,40,22,,,,,,,,0,929,118,1047,1477
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,678,2,135,242,9,37,41,61,0,5,23,19,,,,,,,,0,572,66,638,763
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,679,4,353,614,78,45,126,78,13,43,28,36,,,,,,,,0,1414,160,1574,2202
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,680,2,183,309,24,27,40,60,2,13,32,7,,,,,,,,0,697,49,746,983
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,681,2,224,269,28,58,43,31,17,33,8,19,,,,,,,,0,730,63,793,1003
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,682,3,303,569,36,192,77,86,6,44,26,102,,,,,,,,0,1441,185,1626,2063
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,683,3,314,352,70,55,85,80,4,70,28,47,,,,,,,,0,1105,49,1154,1570
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,684,4,400,556,326,87,141,84,44,64,55,40,,,,,,,,0,1797,123,1920,2772
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,686,2,139,248,36,17,37,24,16,4,8,32,,,,,,,,0,561,53,614,802
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,687,3,364,547,105,18,156,95,16,27,71,15,,,,,,,,0,1414,176,1590,1850
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,234,2,509,509,13,8,43,15,2,8,5,30,,,,,,,,0,1142,49,1191,1487
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,235,1,102,166,5,1,1,2,0,4,0,13,,,,,,,,0,294,14,308,368
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,236,2,39,129,3,14,5,5,0,4,1,2,,,,,,,,0,202,10,212,309
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,237,4,722,547,4,8,37,7,1,2,1,16,,,,,,,,0,1345,82,1427,1883
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,238,1,121,110,3,72,8,8,0,0,2,5,,,,,,,,0,329,16,345,530
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,239,1,87,133,3,11,13,2,2,1,1,5,,,,,,,,0,258,21,279,447
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,240,3,418,399,6,8,14,10,4,2,1,24,,,,,,,,0,886,36,922,1126
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,241,3,347,274,6,1,42,9,0,2,1,11,,,,,,,,0,693,41,734,1043
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,242,3,162,337,6,27,9,5,0,9,1,7,,,,,,,,0,563,47,610,919
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,243,1,166,199,12,6,56,9,0,8,0,2,,,,,,,,0,458,15,473,624
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,244,1,209,169,5,20,18,10,0,0,0,4,,,,,,,,0,435,17,452,592
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,245,4,749,686,31,88,61,20,1,11,4,67,,,,,,,,0,1718,51,1769,2236
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,246,1,41,37,1,0,6,0,1,0,0,2,,,,,,,,0,88,3,91,102
2,22,QUERETARO,13,TOLIMAN,12,PE„AMILLER,247,3,518,515,59,16,15,11,0,4,3,41,,,,,,,,0,1182,48,1230,1504
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,46,4,590,399,23,74,44,306,50,87,148,20,,,,0,1,,0,2,1742,57,1801,2773
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,47,3,491,320,14,25,62,207,30,66,33,20,,,,0,5,,0,4,1273,77,1354,1916
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,48,6,723,438,13,32,72,114,47,109,27,21,,,,0,6,,0,2,1602,53,1657,1266
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,49,3,526,377,11,47,76,98,51,94,34,32,,,,0,3,,0,1,1349,50,1400,2097
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,50,4,550,431,39,75,78,128,42,133,44,20,,,,0,5,,0,0,1545,78,1623,2501
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,51,3,370,307,7,95,71,147,58,71,34,14,,,,0,3,,0,0,1177,47,1224,1842
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,52,2,120,127,5,2,10,84,2,3,1,0,,,,0,0,,0,0,354,22,376,1178
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,53,2,123,96,5,9,6,142,3,5,5,4,,,,0,0,,0,1,398,41,440,953
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,54,2,226,172,6,7,20,66,9,3,2,5,,,,0,0,,0,0,516,20,536,829
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,55,2,298,330,2,1,9,52,3,33,12,6,,,,0,3,,0,0,749,24,773,1170
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,56,2,365,103,16,2,3,23,3,29,5,2,,,,0,0,,0,0,551,39,590,1011
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,57,1,196,79,0,1,8,81,11,16,3,6,,,,0,0,,0,0,401,40,441,686
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,58,2,222,174,3,5,14,208,0,7,5,2,,,,0,0,,0,0,640,23,663,1081
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,59,2,99,212,7,8,21,16,18,7,28,7,,,,0,3,,0,0,426,63,489,884
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,60,3,232,140,24,6,21,207,13,31,12,11,,,,0,0,,0,9,697,42,748,1590
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,61,3,501,268,6,18,244,161,5,41,8,5,,,,0,2,,0,0,1259,40,1299,2009
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,62,1,90,62,6,1,9,73,6,10,6,5,,,,0,0,,0,0,268,32,300,600
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,63,2,166,161,16,9,10,50,2,24,12,8,,,,0,3,,0,1,461,42,504,1086
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,64,2,275,180,5,9,9,43,7,5,4,1,,,,0,3,,0,0,541,50,591,885
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,65,3,403,282,11,12,20,211,18,24,19,3,,,,0,0,,0,0,1003,96,1099,1883
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,66,5,811,468,16,32,64,317,36,54,96,16,,,,0,8,,0,2,1918,111,2031,3133
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,67,2,111,145,1,12,17,99,9,7,6,2,,,,0,76,,0,0,485,24,509,860
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,68,2,271,121,2,4,2,22,0,5,3,1,,,,0,0,,0,0,431,18,449,792
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,69,3,527,373,18,71,50,122,27,50,43,18,,,,0,1,,0,1,1300,84,1385,2014
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,70,4,509,274,14,37,23,352,35,63,77,18,,,,0,0,,0,2,1402,100,1504,2678
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,71,4,520,430,2,36,19,115,12,26,16,10,,,,0,3,,0,1,1189,33,1223,2014
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,72,3,455,260,14,69,28,153,24,76,47,18,,,,0,2,,0,2,1146,60,1208,1844
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,73,4,652,578,6,14,7,25,11,11,20,6,,,,0,0,,0,0,1330,46,1376,2314
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,74,2,278,283,1,1,4,25,0,3,0,0,,,,0,5,,0,0,600,24,624,881
2,22,QUERETARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,75,3,491,348,51,22,26,101,23,26,27,18,,,,0,2,,0,0,1135,94,1229,1854
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,122,3,358,334,75,17,14,167,10,203,26,9,,,,0,0,,0,0,1213,78,1291,2004
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,123,2,338,215,31,19,9,121,5,179,9,12,,,,0,1,,0,0,939,39,978,1488
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,124,3,340,290,116,20,21,204,16,181,12,21,,,,0,4,,0,5,1225,46,1276,1909
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,125,2,247,181,16,18,11,165,4,161,6,9,,,,0,1,,0,2,819,23,844,1344
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,126,3,444,359,44,20,5,163,10,283,19,14,,,,0,2,,0,0,1363,56,1419,2133
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,127,3,426,344,50,25,37,187,10,333,26,15,,,,0,1,,0,18,1454,47,1519,2233
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,128,5,678,547,74,40,22,404,16,229,38,19,,,,0,1,,0,0,2068,93,2161,3522
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,129,2,321,249,38,17,8,55,7,45,14,6,,,,0,3,,0,0,763,40,803,1182
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,130,7,507,388,66,24,17,131,15,76,23,16,,,,0,0,,0,0,1263,48,1311,1787
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,131,3,352,285,95,15,11,160,10,38,24,10,,,,0,0,,0,1,1000,53,1054,1539
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,132,2,184,142,16,17,25,271,17,35,28,7,,,,0,0,,0,0,742,60,802,1226
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,133,2,300,260,66,31,11,71,4,130,30,9,,,,0,8,,0,0,920,42,962,1450
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,134,3,333,238,80,25,8,109,7,102,15,7,,,,0,3,,0,0,927,49,976,1369
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,135,3,312,276,75,25,10,130,8,109,24,9,,,,0,0,,0,0,978,43,1021,1432
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,136,3,324,245,60,19,13,70,8,180,10,6,,,,0,2,,0,1,937,44,982,1502
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,137,2,349,361,29,15,8,121,4,37,15,7,,,,0,2,,0,0,948,42,990,1352
2,22,QUERETARO,14,CADEREYTA DE MONTES,7,EZEQUIEL MONTES,138,2,210,98,9,26,1,40,2,20,1,1,,,,0,0,,0,1,408,14,423,548
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,35,3,642,416,47,2,5,18,1,21,10,4,,,,0,1,,0,0,1167,40,1207,1646
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,36,1,278,140,21,0,0,3,2,5,1,1,,,,0,0,,0,0,451,25,476,729
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,37,1,108,58,2,0,1,1,0,0,1,0,,,,0,2,,0,0,173,4,177,271
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,38,1,108,37,1,0,0,2,0,1,0,0,,,,0,0,,0,0,149,3,152,199
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,39,3,722,492,73,5,8,19,1,61,3,5,,,,0,2,,0,0,1391,49,1440,1987
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,40,1,103,55,16,0,2,2,0,2,0,0,,,,0,0,,0,0,180,11,191,268
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,41,3,292,211,86,2,2,4,0,22,1,3,,,,0,2,,0,0,625,28,653,961
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,42,2,425,151,32,0,7,12,4,30,7,1,,,,0,1,,0,0,670,17,687,958
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,43,2,251,350,4,0,1,10,0,1,2,1,,,,0,2,,0,0,622,20,642,876
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,44,1,59,108,51,0,21,0,1,0,0,1,,,,0,0,,0,0,241,18,259,329
2,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,45,4,839,650,31,0,5,11,2,37,18,7,,,,0,4,,0,0,1604,56,1660,2255
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,153,5,1081,868,18,2,16,27,20,95,53,4,,,,0,11,,0,0,2195,53,2248,3192
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,154,7,956,614,17,1,15,29,16,75,46,5,,,,0,12,,0,2,1786,60,1848,2117
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,155,4,963,517,21,6,4,19,27,57,37,3,,,,0,9,,0,0,1663,67,1730,2507
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,156,3,781,392,17,4,9,15,8,47,32,3,,,,0,5,,0,1,1313,32,1346,1890
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,157,3,429,295,2,0,4,6,6,0,0,4,,,,0,5,,0,0,751,40,791,1125
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,158,4,381,279,7,3,3,7,3,9,7,3,,,,0,3,,0,2,705,32,739,1112
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,159,1,147,92,0,1,3,2,0,3,0,2,,,,0,1,,0,0,251,6,257,411
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,160,2,226,187,3,0,1,5,6,2,5,2,,,,0,1,,0,0,438,18,456,615
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,161,2,498,371,4,1,2,12,7,37,5,1,,,,0,4,,0,0,942,33,975,1394
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,162,2,156,153,0,0,0,2,1,5,1,1,,,,0,0,,0,0,319,16,335,503
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,163,2,275,182,0,0,0,4,3,6,2,3,,,,0,3,,0,0,478,17,495,787
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,164,2,309,146,0,1,1,4,5,9,4,1,,,,0,3,,0,0,483,42,525,908
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,165,2,175,130,8,1,1,6,3,16,3,0,,,,0,1,,0,0,344,20,364,568
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,166,1,249,128,17,1,1,3,1,8,3,3,,,,0,0,,0,0,414,19,433,574
2,22,QUERETARO,15,JALPAN DE SERRA,9,JALPAN DE SERRA,167,3,454,340,2,1,6,4,4,18,2,5,,,,0,2,,0,0,838,43,881,1467
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,168,3,577,603,6,3,50,68,3,26,13,7,,,,0,1,,0,0,1357,51,1408,2119
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,169,2,270,201,1,0,14,9,2,3,1,0,,,,0,0,,0,0,501,18,519,907
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,170,2,308,349,0,1,7,10,1,0,1,1,,,,0,0,,0,0,678,9,687,965
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,171,3,600,356,1,1,7,20,2,10,4,3,,,,0,1,,0,0,1005,45,1050,1537
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,172,2,267,210,0,2,7,16,3,3,7,1,,,,0,0,,0,0,516,38,554,886
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,173,2,246,277,0,1,2,5,3,4,2,0,,,,0,2,,0,0,542,19,561,765
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,174,2,456,403,4,2,8,23,4,21,4,2,,,,0,3,,0,0,930,55,985,1482
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,175,2,367,227,2,1,8,12,0,4,2,7,,,,0,1,,0,2,631,18,651,995
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,176,4,682,519,2,2,11,5,1,6,2,2,,,,0,3,,0,0,1235,43,1278,1679
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,177,2,215,189,8,1,17,3,2,5,0,2,,,,0,0,,0,0,442,33,475,652
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,178,1,97,146,0,1,3,51,1,3,3,1,,,,0,0,,0,0,306,19,325,469
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,179,1,150,176,0,0,3,3,0,0,0,0,,,,0,0,,0,0,332,9,341,472
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,180,3,451,505,3,1,11,32,1,15,14,4,,,,0,4,,0,0,1041,29,1070,1581
2,22,QUERETARO,15,JALPAN DE SERRA,10,LANDA DE MATAMOROS,181,1,78,216,0,0,1,2,0,1,1,1,,,,0,2,,0,0,302,12,314,480
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,248,4,750,451,57,47,10,11,2,22,7,4,,,,0,4,,0,0,1365,43,1408,1765
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,249,2,385,215,13,34,10,6,2,23,0,0,,,,0,1,,0,0,689,30,719,916
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,250,3,479,279,5,16,4,6,9,5,2,4,,,,0,3,,0,0,812,49,861,1426
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,251,3,517,422,9,1,7,4,0,6,3,1,,,,0,0,,0,0,970,22,992,1414
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,252,1,235,140,9,0,1,6,1,4,1,0,,,,0,0,,0,0,397,12,409,686
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,253,3,842,472,8,5,18,16,7,69,8,2,,,,0,5,,0,0,1452,52,1504,2160
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,254,3,438,273,8,5,4,5,3,10,0,0,,,,0,7,,0,0,753,32,785,1210
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,255,1,71,94,2,1,0,0,1,4,0,0,,,,0,0,,0,0,173,10,183,317
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,256,2,271,222,3,3,0,0,0,2,0,0,,,,0,3,,0,0,504,18,522,782
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,257,1,163,109,14,1,2,4,1,1,3,2,,,,0,3,,0,1,303,16,320,391
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,258,2,407,207,32,16,3,16,0,4,1,1,,,,0,4,,0,0,691,43,734,1118
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,259,2,278,224,34,5,2,5,1,24,4,2,,,,0,0,,0,0,579,36,615,1002
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,260,3,501,302,7,4,3,3,4,4,1,2,,,,0,1,,0,0,832,41,873,1270
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,261,3,417,237,1,2,2,2,1,8,4,1,,,,0,2,,0,0,677,47,724,1316
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,262,2,512,371,10,5,3,8,3,2,1,1,,,,0,4,,0,0,920,31,951,1409
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,263,2,167,118,10,0,2,2,2,2,0,1,,,,0,0,,0,0,304,21,325,480
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,264,1,258,168,1,1,2,1,0,0,2,1,,,,0,0,,0,0,434,20,454,608
2,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,265,1,62,114,0,0,1,2,1,1,1,0,,,,0,0,,0,0,182,5,187,285
2,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,556,2,358,467,36,7,24,11,3,17,3,11,,,,0,4,,0,0,941,45,986,1377
2,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,557,3,507,637,48,5,26,28,7,33,5,4,,,,0,3,,0,0,1303,61,1364,1924
2,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,558,3,340,319,4,0,6,0,1,1,0,1,,,,0,2,,0,3,674,40,717,1177
2,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,559,1,56,190,3,0,0,1,1,0,0,1,,,,0,0,,0,0,252,7,259,395
2,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,560,3,223,293,8,1,11,10,0,3,1,5,,,,0,13,,0,0,568,10,578,924
2,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,561,2,64,93,2,0,1,1,0,3,0,24,,,,0,0,,0,0,188,10,198,249
2,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,562,1,80,88,2,1,6,1,0,0,0,3,,,,0,1,,0,0,182,9,191,271
