CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1752,1,3,30,39,2,4,6,24,3,3,1,0,1,0,0,1,0,117,1,118,165
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1753,1,1,59,21,3,1,3,24,4,1,2,0,0,0,0,1,0,120,3,123,211
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1755,1,21,34,56,3,2,2,5,8,6,1,0,0,0,0,2,0,140,5,145,232
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1757,1,10,43,26,3,8,2,24,2,3,0,0,0,1,1,1,0,124,1,125,184
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1758,1,10,40,61,1,7,15,6,3,5,9,0,2,1,0,0,0,160,6,166,256
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1759,1,7,71,73,1,4,28,8,4,9,5,1,5,0,0,0,0,216,17,233,407
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1761,1,4,16,43,2,2,5,3,5,4,0,0,2,0,0,0,0,86,1,87,152
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1762,1,1,15,37,0,1,20,9,2,0,0,0,2,0,0,0,0,87,6,93,125
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1763,1,1,21,38,0,11,2,8,0,3,2,0,0,0,0,0,0,86,1,87,123
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1764,1,2,56,34,1,2,24,3,0,4,1,1,1,0,0,0,0,129,11,140,235
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1769,1,9,77,73,2,5,19,10,3,3,5,0,2,1,1,1,0,211,9,220,327
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1770,1,1,22,20,1,2,2,0,1,2,1,1,0,0,0,0,0,53,0,53,103
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,73,1,11,144,31,4,3,0,216,26,2,0,0,0,0,1,2,0,440,7,447,663
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,74,1,5,145,9,0,8,1,140,24,2,0,0,0,0,5,2,0,341,3,344,508
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,75,1,4,115,23,2,6,1,136,19,1,0,0,0,0,3,1,0,311,5,316,466
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,76,2,1,277,45,6,2,1,294,39,0,0,0,0,0,3,3,0,671,7,678,1037
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,77,1,13,166,30,4,3,0,213,24,0,1,1,0,0,2,1,0,458,10,468,697
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,78,1,5,161,20,2,15,2,196,22,3,0,1,0,0,1,0,0,428,2,430,539
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,79,2,16,238,35,5,2,4,267,32,2,0,2,0,1,4,2,1,610,13,624,915
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,80,2,18,186,29,6,5,6,231,22,3,0,1,0,0,4,3,0,514,19,533,802
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,82,1,4,117,12,3,4,0,96,7,0,0,0,0,0,1,1,0,245,6,251,386
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,83,1,3,94,6,3,1,0,108,1,1,1,0,0,0,1,1,0,220,4,224,290
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,84,1,6,199,11,8,4,1,179,25,0,0,2,0,0,4,0,0,439,7,446,701
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,85,1,5,40,5,4,1,2,60,3,1,0,1,0,0,0,0,0,122,3,125,209
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,86,1,0,48,1,5,0,0,89,2,0,1,0,0,0,0,0,2,146,1,149,215
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,87,1,1,53,3,0,0,2,61,3,0,0,0,0,0,1,2,0,126,3,129,184
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,91,1,1,61,1,0,1,2,104,0,0,0,0,0,0,1,0,0,171,3,174,256
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,92,1,1,57,3,2,3,1,100,1,0,0,0,0,0,1,2,0,171,2,173,261
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,93,1,1,33,1,0,0,1,50,0,0,0,0,0,0,0,0,0,86,2,88,109
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,94,1,1,46,8,3,1,1,74,1,0,0,0,1,0,0,0,0,136,2,138,209
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,95,1,2,44,4,1,0,2,43,0,0,0,0,0,0,2,0,0,98,1,99,119
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,96,1,11,85,8,3,1,0,81,0,2,0,0,0,0,4,0,0,195,4,199,260
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,98,1,0,75,3,0,0,2,66,5,0,0,0,0,0,1,3,0,155,1,156,233
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,99,1,0,57,2,8,2,1,98,10,0,0,0,0,0,0,2,0,180,10,190,271
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1283,1,4,38,19,1,184,0,37,2,0,0,4,0,1,1,0,0,291,3,294,364
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1284,1,1,48,32,0,213,4,55,4,0,0,4,0,0,1,0,0,362,4,366,472
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1285,1,0,6,41,0,33,0,12,0,3,0,0,0,1,0,0,0,96,4,100,137
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1286,1,1,28,223,1,224,1,59,32,9,0,5,0,2,1,0,0,586,13,599,714
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1287,1,0,48,54,0,142,1,28,1,4,0,4,0,1,0,0,0,283,8,291,359
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1288,1,0,4,20,0,57,0,6,0,0,0,0,0,0,0,0,0,87,3,90,113
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,808,2,8,166,33,6,1,102,182,53,0,0,0,1,0,1,1,0,554,14,568,855
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,809,1,1,97,4,2,0,30,57,6,0,2,0,0,0,1,0,0,200,13,213,301
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,810,1,2,133,0,26,3,100,126,6,0,0,0,0,1,1,0,0,398,17,415,508
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,811,1,0,231,5,19,2,40,132,9,0,0,0,0,0,0,0,0,438,12,450,574
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,812,1,0,42,4,0,0,44,4,0,0,0,0,0,0,0,0,0,94,0,94,117
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,813,1,0,78,44,3,0,34,36,3,0,0,0,0,0,0,0,0,198,7,205,234
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,814,1,0,90,7,1,1,31,24,1,0,0,0,0,2,1,0,0,158,5,163,192
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,815,1,2,57,1,4,1,61,34,3,0,0,0,0,0,0,0,0,163,5,168,208
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,816,1,1,171,0,1,3,77,101,5,0,0,0,0,0,0,0,0,359,1,360,437
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,817,1,2,186,33,3,3,119,59,3,2,0,0,2,0,0,0,0,412,6,418,502
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,819,1,0,66,3,1,1,45,55,2,0,1,0,1,0,1,0,0,176,5,181,248
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,820,2,0,342,52,2,2,143,76,44,0,1,0,0,0,1,0,3,663,10,676,911
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,821,1,0,65,6,0,3,48,94,7,0,0,0,0,0,0,0,0,223,14,237,317
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,822,1,3,159,13,10,2,132,71,15,0,1,0,2,0,0,0,0,408,22,430,594
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,823,1,1,60,2,2,2,31,41,15,0,0,0,0,0,0,0,0,154,3,157,220
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,824,1,2,25,6,4,2,26,34,8,0,0,0,1,1,1,0,0,110,5,115,222
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,826,1,2,102,10,0,0,79,54,3,0,0,0,0,0,0,0,0,250,2,252,285
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,827,1,0,110,8,3,2,98,48,6,0,0,0,0,0,1,1,0,277,6,283,349
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,828,1,0,100,5,0,0,126,38,7,0,0,0,0,0,0,2,0,278,3,281,321
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,829,1,0,102,4,2,0,40,46,6,0,0,0,0,0,0,0,0,200,14,214,297
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,831,1,0,63,1,3,4,78,116,1,0,0,0,1,1,0,0,0,268,5,273,347
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,832,1,1,106,13,0,1,65,11,3,0,0,0,2,0,0,0,0,202,7,209,239
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,834,1,1,117,31,1,0,32,9,3,1,0,0,0,0,0,0,0,195,6,201,277
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,835,1,1,76,8,0,1,47,15,1,0,0,0,1,0,0,0,0,150,5,155,186
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,836,1,2,65,39,2,0,31,35,0,1,0,0,1,0,1,2,0,179,8,187,231
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,837,1,0,74,0,0,0,5,69,0,0,0,0,0,0,0,0,0,148,4,152,185
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,838,1,4,144,7,0,0,72,28,8,0,2,0,1,1,0,0,0,267,6,273,338
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,839,1,0,27,2,1,0,15,31,0,0,0,0,0,0,0,0,0,76,1,77,113
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,841,2,8,221,172,12,3,84,110,19,10,0,1,1,0,1,1,0,643,14,657,877
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,842,1,0,50,31,1,0,14,13,3,2,2,0,1,0,0,1,0,118,3,121,162
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,843,1,0,79,12,2,1,7,21,0,0,0,0,0,0,0,1,0,123,5,128,169
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,844,1,5,90,28,0,1,17,14,6,14,0,0,1,0,0,1,0,177,8,185,271
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,845,1,0,54,27,2,0,27,17,1,0,0,0,0,0,0,0,0,128,7,135,247
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,846,1,1,56,11,2,1,24,10,2,0,0,0,0,0,0,0,0,107,3,110,137
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,849,1,1,78,0,1,1,16,20,0,0,0,0,1,0,0,0,0,118,4,122,149
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,850,1,0,62,3,0,0,53,18,4,0,0,0,0,0,0,0,0,140,4,144,174
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,851,1,3,66,5,2,0,60,30,11,0,0,0,0,1,0,1,0,179,5,184,354
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,853,1,0,74,4,0,0,62,57,0,0,0,0,0,0,0,0,0,197,5,202,227
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,854,1,0,49,3,0,2,18,20,0,0,0,0,0,0,0,0,0,92,0,92,110
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,856,1,0,28,7,2,0,32,25,0,0,0,0,0,0,0,0,0,94,2,96,120
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,859,1,2,108,7,5,1,112,59,7,0,0,0,0,2,0,0,0,303,11,314,371
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,860,1,0,42,17,1,0,8,24,2,1,0,0,0,0,0,0,0,95,1,96,135
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,861,1,0,63,11,0,1,15,16,1,0,0,1,0,0,0,0,0,108,2,110,131
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,862,1,1,34,4,3,0,12,22,1,0,0,0,0,0,1,1,0,79,2,81,105
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,863,1,0,61,6,0,1,44,35,1,0,0,0,0,0,1,0,0,149,2,151,178
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,866,1,0,42,10,0,1,21,8,1,0,0,0,0,0,0,0,0,83,2,85,115
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,867,1,0,88,18,3,0,37,7,5,3,0,0,1,0,0,0,0,162,4,166,213
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,2,12,284,231,5,3,1,195,11,8,0,1,0,0,3,1,0,755,26,781,910
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,869,1,1,168,88,8,0,0,102,2,1,0,0,0,0,1,0,0,371,11,382,445
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,870,1,1,44,22,0,0,0,34,1,0,0,0,0,0,0,0,1,102,2,105,116
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,871,1,4,145,41,1,0,0,94,2,0,0,0,1,0,0,0,0,288,5,293,334
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,873,1,1,108,92,4,0,0,34,0,3,0,0,0,0,0,0,0,242,11,253,306
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,874,1,0,69,31,6,1,0,20,1,0,0,0,0,0,0,0,0,128,2,130,163
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,875,1,0,30,45,0,0,0,31,0,0,0,0,0,0,0,0,0,106,1,107,121
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1080,2,42,219,20,145,3,2,135,78,4,1,0,1,0,3,4,0,657,23,680,917
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1081,2,15,163,13,64,7,3,80,27,1,1,1,0,0,2,1,0,378,29,407,664
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1082,2,35,213,34,151,11,11,98,63,16,2,4,0,0,2,5,0,645,21,666,1066
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1083,1,3,27,14,35,1,1,34,11,0,0,0,0,0,2,0,0,128,1,129,162
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1084,1,7,161,25,159,2,2,106,35,2,0,1,1,0,1,9,0,511,13,524,680
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1085,1,7,38,13,33,4,8,51,27,2,0,0,0,0,3,0,0,186,5,191,282
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1086,3,44,748,41,32,10,2,243,73,26,3,9,0,4,4,2,0,1241,21,1262,1737
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1087,3,44,581,37,30,2,1,127,47,26,2,5,1,0,2,7,0,912,13,925,1223
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1088,2,48,443,27,13,2,7,125,50,9,1,2,0,0,2,8,0,737,9,746,1069
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1089,2,60,261,32,220,8,6,117,199,2,0,0,0,0,2,9,0,916,13,929,1416
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1090,2,72,209,33,129,4,5,81,158,2,1,0,0,0,2,2,0,698,20,718,1046
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1091,2,8,137,15,176,3,4,97,88,1,1,1,0,0,3,9,0,543,16,559,869
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1092,1,10,105,13,19,1,2,55,36,0,0,0,0,0,1,2,0,244,6,250,355
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1093,1,13,126,10,97,1,4,39,26,1,0,0,0,0,0,0,0,317,6,323,440
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1609,1,16,152,107,27,21,2,91,47,7,1,3,0,0,3,4,0,481,10,491,728
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1610,2,21,215,97,19,10,5,131,39,6,0,3,0,0,4,11,0,561,14,575,823
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1611,2,14,172,77,35,11,5,140,41,3,0,2,0,0,8,9,0,517,17,534,790
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1612,4,38,399,272,73,20,12,328,134,22,1,5,0,0,16,24,0,1344,35,1379,1994
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1613,2,26,240,92,50,16,4,115,91,10,2,3,0,0,33,19,0,701,17,718,1081
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1614,2,28,216,131,29,23,14,168,146,17,0,8,0,0,34,13,0,827,26,853,1350
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1615,2,22,252,120,36,17,6,131,103,13,2,4,0,1,23,16,0,746,31,777,1234
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1616,2,16,50,57,21,3,2,47,8,8,0,1,1,0,3,0,0,217,5,222,317
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1617,1,0,32,13,13,0,2,23,9,0,0,0,0,0,2,5,0,99,4,103,149
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1618,2,10,208,154,18,12,1,100,23,7,0,7,1,0,9,12,0,562,18,580,787
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1619,1,3,49,60,10,2,1,13,3,6,1,5,0,0,0,1,0,154,6,160,211
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1620,1,2,58,24,6,4,0,17,4,1,0,0,0,0,3,2,0,121,2,123,184
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1621,1,7,69,64,21,1,0,33,14,3,0,0,0,0,8,4,0,224,14,238,356
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1622,2,8,153,98,23,14,2,41,26,7,0,0,0,0,11,8,1,391,5,397,528
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1623,1,2,49,65,4,10,1,25,17,2,0,0,0,0,3,5,0,183,3,186,232
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1624,1,1,106,115,33,37,0,48,7,5,1,8,0,0,8,4,0,373,17,390,490
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1625,1,0,36,22,8,0,1,9,2,3,0,1,1,0,1,0,0,84,2,86,112
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1626,1,5,39,50,4,2,0,14,8,7,0,0,0,0,2,0,0,131,5,136,211
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1627,2,11,115,159,31,2,1,27,15,0,0,0,0,0,10,4,0,375,14,389,570
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1628,1,21,71,91,19,2,2,39,19,14,0,1,1,0,2,0,0,282,7,289,482
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1629,1,4,53,35,12,26,0,124,4,14,0,2,0,0,2,0,0,276,9,285,403
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1630,1,3,50,57,6,5,1,15,21,4,0,5,0,0,1,1,0,169,5,174,241
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1631,1,5,29,33,37,37,4,103,18,2,0,3,0,0,1,0,0,272,16,288,420
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1632,1,4,98,150,42,1,1,33,18,10,0,0,0,1,3,1,0,362,11,373,544
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1633,1,1,98,87,38,3,1,90,24,13,0,3,0,0,6,3,0,367,16,383,578
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1634,1,16,119,58,27,4,0,49,19,5,1,0,1,0,2,3,0,304,19,323,537
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1635,1,8,147,96,31,6,4,56,26,3,0,7,0,1,2,6,0,393,10,403,676
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1636,1,1,98,87,38,3,1,90,24,13,0,3,0,0,6,3,0,367,16,383,600
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1637,2,11,217,172,14,36,2,71,54,15,0,4,0,0,6,10,0,612,12,624,811
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1638,2,16,192,191,18,6,2,70,87,11,0,0,0,0,10,9,1,612,11,624,811
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1639,1,12,168,128,17,5,3,35,49,12,3,3,0,0,12,45,4,492,13,509,746
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1640,2,37,258,243,43,26,11,56,120,24,3,8,0,0,27,68,0,924,41,965,1495
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1641,1,9,98,100,4,3,1,43,38,6,4,0,0,0,14,17,0,337,7,344,544
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1642,1,4,64,52,15,2,4,46,14,2,0,1,0,0,2,2,0,208,5,213,299
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1643,1,4,107,28,11,3,1,36,33,1,0,1,0,0,4,7,0,236,23,259,373
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1644,1,6,21,7,8,2,0,20,7,1,0,1,0,0,1,1,0,75,3,78,104
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1645,1,4,49,24,13,1,3,14,29,1,0,1,0,0,0,0,0,139,3,142,194
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1646,1,0,50,19,17,0,2,36,14,4,0,0,0,0,4,0,0,146,3,149,219
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1647,1,2,27,25,6,5,1,8,2,8,0,0,0,0,1,0,2,85,5,92,144
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1648,1,2,39,15,7,2,1,9,2,2,0,0,0,0,2,3,0,84,3,87,148
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1650,1,2,39,72,10,22,3,37,18,5,0,4,0,0,3,2,0,217,5,222,315
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1652,1,7,100,74,4,1,5,13,38,16,1,0,0,0,12,8,1,279,11,291,390
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1653,1,1,41,40,33,1,0,67,7,3,0,1,0,0,1,1,0,196,5,201,291
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1654,1,6,104,75,22,1,2,28,11,3,0,0,0,0,5,7,0,264,15,279,448
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1655,1,3,83,29,3,7,1,39,47,1,1,0,0,0,7,0,0,221,5,226,326
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1656,1,3,46,20,2,2,0,13,5,0,0,0,0,0,0,0,0,91,0,91,129
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1658,1,1,34,13,4,0,0,7,12,4,0,0,0,0,0,0,0,75,0,75,102
2,32,ZACATECAS,13,JALPA,2,APULCO,14,1,47,137,8,29,5,7,130,72,3,2,0,2,0,3,3,0,448,25,473,669
2,32,ZACATECAS,13,JALPA,2,APULCO,15,1,61,83,2,34,13,18,119,96,1,2,2,1,0,5,0,0,437,22,459,690
2,32,ZACATECAS,13,JALPA,2,APULCO,16,1,3,30,3,12,0,5,40,1,0,0,0,1,0,1,1,0,97,7,104,206
2,32,ZACATECAS,13,JALPA,2,APULCO,17,2,45,233,12,170,6,3,205,51,2,1,4,0,0,5,2,0,739,27,766,1145
2,32,ZACATECAS,13,JALPA,2,APULCO,18,1,24,134,3,89,4,3,125,24,0,0,2,0,0,2,0,0,410,6,416,626
2,32,ZACATECAS,13,JALPA,2,APULCO,19,1,6,88,5,34,4,2,47,13,0,2,0,0,0,0,2,0,203,2,205,321
2,32,ZACATECAS,13,JALPA,2,APULCO,20,1,28,109,7,31,4,5,42,28,0,0,0,0,0,0,1,0,255,11,266,444
2,32,ZACATECAS,13,JALPA,2,APULCO,21,1,3,35,3,12,1,2,27,8,0,0,0,0,0,0,3,0,94,5,99,177
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,428,1,17,204,250,0,5,0,28,9,6,1,1,1,0,2,4,0,528,3,531,712
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,429,1,6,97,61,1,0,1,30,3,0,1,3,0,0,1,0,0,204,4,208,290
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,430,1,5,116,124,0,6,0,15,1,5,2,3,0,0,0,0,0,277,5,282,404
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,433,1,2,54,21,1,2,6,3,1,2,0,4,1,0,0,0,0,97,0,97,116
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,435,1,1,51,26,0,0,0,1,1,2,0,0,0,0,0,0,0,82,1,83,134
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,552,2,180,193,32,0,7,2,47,23,23,1,3,1,0,0,2,0,514,15,529,917
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,553,1,25,55,1,2,0,0,33,5,1,2,0,0,0,0,0,0,124,2,126,221
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,554,1,88,163,21,0,9,1,43,12,7,1,2,0,0,0,2,0,349,4,353,529
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,555,1,46,81,2,2,1,0,16,6,8,0,1,1,0,1,0,0,165,2,167,257
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,556,1,16,44,3,0,2,1,31,2,0,0,0,0,0,2,0,0,101,4,105,155
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,557,1,32,90,6,2,4,0,23,8,3,1,1,0,0,0,0,0,170,4,174,280
