uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
7011,2015,PVEM_PNA,OLINDA FLOR MORENO VELAZQUEZ,PRD,,0.0825649623
7011,2018,PRD,OCTAVIO HUGO MORALES SANTIZO,PRI,YULENA MUÑOZ DIAZ,0.2487387585
7012,1991,PRI,FRANCISCO VILLANUEVA ARREDONDO,PRD,,0.3542623788
7012,1995,PRI,NICOLAS ACERO NANDAYAPA,PRD,,0.232043319
7012,1998,PRD,ERNESTO SARMIENTO CASTELLANOS,PRI,,0.0935526753
7012,2001,PRD,PEDRO OVANDO MORALES,PRI,,0.0261445641
7012,2004,PRI,HERNAN MANCILLA LOPEZ,PAN_PT,,0.1421166714
7012,2007,PRI,ISIDRIO SANCHEZ GUTIERREZ,PRD_PT_CONVE,,0.0544680154
7012,2010,PAN_PRD_CONVE_PNA,ROBERTO CASTAÑON GUTTERREZ,PVEM,,0.0039065614
7012,2012,PVEM,ALDERT ZEPEDA VALENCIA,PAN,,0.1415488215
7012,2015,PMCH,REYNALDO DAVID MANCILLA LOPEZ,PVEM,,0.0073342736
7012,2018,PT_MORENA_PES,JOAQUIN ZEBADUA ALVA,PMCH,REYNALDO DAVID MANCILLA LOPEZ,0.0663155585
7013,1991,PRI,SALVADOR CASTELLANOS,PRD,,0.4062735257
7013,1995,PRI,APOLINAR DIAZ DIAZ,PRD,,0.2023065834
7013,1998,PRI,JOSE DOLORES FLORES MALDONADO,PVEM,,0.0822797121
7013,2001,PVEM,BELISARIO ZENTENO VELAZQUEZ,PRD,,0.0176002449
7013,2004,PRD_PT,DANIEL MORALES ALVAREZ,PRI,,0.044026654
7013,2007,PRI_PVEM,ALEJANDRO FREGOSO ZENTENO,PRD,,0.0295632272
7013,2010,PRI,MILTON FERNANDO HERNANDEZ PEREZ,PAN_PRD_CONVE_PNA,,0.1160628125
7013,2012,PVEM,MIGUEL SANCHEZ DIAZ,PRD_PT_CONVE,,0.2530714453
7013,2015,PRI,SERGIO ANTONIO ZENTENO ALBORES,PRD,,0.2271734093
7013,2018,PVEM,GILDARDO ZENTENO MORENO,PT_MORENA_PES,MARIA FRANCELIA GOMEZ LOPEZ,0.018455956
7014,1991,PRI,JULIO CESAR GONZALEZ HERNANDEZ,PAN,,0.1717892426
7014,1995,PRI,RAMON GONZALEZ SANCHEZ,PRD,,0.057698338
7014,1998,PRI,MANUEL GOMEZ RUIZ,PT,,0.4013483146
7014,2001,PRI,MARIANO PEREZ SANCHEZ,PT,,0.0380592679
7014,2004,PRI,RAFAEL ISRAEL DIAZ BONIFAZ,PRD_PAN_PT,,0.223925718
7014,2007,PRI,JUAN MANUEL CORTES RODAS,PAN,,0.1106123182
7014,2010,PRI,PEDRO GOMEZ GOMEZ,PT,,0.037777084
7014,2012,PRI,HUMBERTO LOPEZ PEREZ,PVEM,,0.0505519318
7014,2015,PMCH,MARTIN DIAZ GOMEZ,PRI,,0.0075023742
7014,2018,PRI,AURELIA SANCHEZ LOPEZ,PT_MORENA_PES,ANDRES HERNANDEZ LOPEZ,0.0799621928
7015,1991,PRI,SOFIA SESMA MUÑOZ,PRD,,0.2124140494
7015,1995,PRD,OSVALDO ARREOLA BARRERA,PRI,,0.1017813905
7015,1998,PRI,ROMEO BERNABE OCHOA ACOSTA,PRD,,0.0181834
7015,2001,PRI,ROSENDO SANCHEZ CASTAÑEDA,PRD,,0.0940957851
7015,2004,PRI,CARLOS ENRIQUE ALVAREZ MORALES,PRD_PT,,0.0835374816
7015,2007,PRI,ROLFY GOMEZ ROBLEDO,PRD_PT,,0.0329079919
7015,2010,PAN_PRD_CONVE_PNA,JESUS ARNULFO CASTILLO MILLA,PRI,,0.1083249073
7015,2012,PRI,URIEL ISAI PEREZ MERIDA,PAN,,0.1242175167
7015,2015,PVEM_PNA,CARLOS ENRIQUE ALVAREZ MORALES,PRI,,0.0487266304
7015,2018,PRI,JULIO CESAR CALDERON SEN,PVEM,CARLOS ENRIQUE ALVAREZ MORALES,0.0062374795
7016,1991,PRI,?,PPS,,0.6992099323
7016,1995,PRI,?,PRD,,0.4520680325
7016,1998,PRI,JOSE ANTONIO OROSCO FERRER,PRD,,0.1656491656
7016,2001,PRI,ENIO OJEDA MORALES,PRD,,0.0795222379
