uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
5015,2002,PRI,SERGIO KOBEL ROMANIA,PAN,,0.0602739726
5015,2005,PAN,RODOLFO ORTIZ GARCIA,PRI,,0.0656565657
5015,2010,PRI_PVEM,ABELARDO ZALAZAR TAMEZ,PRD,,0.0737704918
5015,2013,PRI_PVEM_PNA_PSDC_PJ_PRC,CARLOS ALBERTO CHACON MADRID,PAN_PRD_UDC,,0.019426457
5015,2017,PRI_PVEM_PNA_SI_PJ1_PRC_PCP,OLGA GABRIELA KOBEL LARA,PRD,,0.0808597748
5015,2018,PRD,MARIA DEL CARMEN DURON OLIVARES,PRI_PVEM_PNA,VICTORINA RAMIREZ PEREZ,0.1634241245
5015,2021,PAN,JUAN CARLOS CALDERON OROSCO,PRI_PRD,,0.0374331551
5016,1990,PRI,MARIA DEL CARMEN RIVERA ESTRADA,PAN,,0.0327653997
5016,1993,PRI,YOLANDA RODRIGUEZ CAMPOS,PAN,,0.078
5016,1996,PRI,MARIA DEL SOCORRO GARCIA G,PAN,,0.2100238663
5016,1999,PRI,DORA OLGA SAMANIEGO VERDUZCO,CONVE,,0.1018711019
5016,2002,PRI,JOSE ARMENDARIZ ESQUIVEL,PRD,,0.269270298
5016,2005,PRI,SONIA ARGELIA DE LOS SANTOS OLVEDA,PRD,,0.1572008114
5016,2010,PRI_PVEM,VICTOR CORDERO AGUIRRE,PAN_UDC,,0.1075630252
5016,2013,PRI_PVEM_PNA_PSDC_PJ_PRC,VICTOR ENRIQUE RIVERA SAN MIGUEL,MC,,0.1104199067
5016,2017,PAN_UDC_PPC_PES,ANDRES FERNANDO VAZQUEZ GARZA,PRI_PVEM_PNA_SI_PJ1_PRC_PCP,,0.1032565528
5016,2018,PAN_UDC_MC,ANDRES FERNANDO VAZQUEZ GARZA,PRI_PVEM_PNA,MARTHA ALICIA RODRIGUEZ SANTILLANA,0.0262172285
5016,2021,PRI_PRD,MAGDALENA ORTIZ PIZARRO,PAN,,0.1199707388
5017,1990,PRI,GILBERTO ORDAZ ROCHA,PRD,,0.3255948926
5017,1993,PRI,RAUL ONOFRE CONTRERAS,PRD_PT,,0.0068417387
5017,1996,PRI,JESUS CONTRERAS PACHECO,PAN,,0.2952219743
5017,1999,PRI,GUILLERMO DEL REAL CASTAÑEDA,PAN,,0.2827625048
5017,2002,PRI,FELIPE MEDINA CERVANTES,PRD_UDC,,0.207518932
5017,2005,PRI,RAUL ONOFRE CONTRERAS,UDC,,0.0384076815
5017,2009,PRI_PVEM,GUILLERMO DEL REAL CASTAÑEDA,UDC,,0.1106466393
5017,2013,PRI_PVEM_PNA_PSDC,RAUL ONOFRE CONTRERAS,PPC,,0.186933004
5017,2017,PRI_PVEM_PNA_SI_PJ1_PRC_PCP,JUAN CARLOS AYUP GUERRERO,PAN_UDC_PPC_PES,,0.0700876559
5017,2018,PT_MORENA_PES,HORACIO PIÑA AVILA,PRI_PVEM_PNA,JUAN CARLOS AYUP GUERRERO,0.1049888449
5017,2021,PRI_PRD,MIGUEL ANGEL RAMIREZ LOPEZ,MORENA,,0.1808234388
5018,1990,PRI,SALVADOR RODOLFO MARTINEZ CANTU,PAN,,0.1522763854
5018,1993,PAN,CARLOS A PAEZ FALCON,PRI,,0.0647388203
5018,1996,PAN,HAROLD HAL PAPE FELAN,PRI,,0.2495894573
5018,1999,PRI,FERNANDO DE LA FUENTE VILLARREAL,PAN_PRD_PT_PVEM,,0.1040913664
5018,2002,PRI,JORGE WILLIAMSON BOSQUE,PAN,,0.223690156
5018,2005,PRI,PABLO GONZALEZ GONZALEZ,PAN,,0.1329644055
5018,2009,PRI_PASD,HERMINIA MARTINEZ ALVAREZ,PAN,,0.5634456052
5018,2013,PAN_UDC_PPRO,GERARDO GARCIA CASTILLO,PRI_PVEM_PNA_PJ1_PRC,,0.0965786111
5018,2017,PAN_UDC_PPC_PES,JESUS ALFREDO PAREDES LOPEZ,PRI,,0.0602439606
5018,2018,PAN_UDC_MC,JESUS ALFREDO PAREDES LOPEZ,PRI_PVEM_PNA,LOURDES KAMAR GOMEZ,0.0769447074
5018,2021,PAN,MARIO ALBERTO DAVILA DELGADO,PRI_PRD,,0.0096126983
5019,1990,PRI,JESUS GREGORIO QUIROZ SERRANO,PFCRN,,0.9647457627
5019,1993,PRI,OMAR DELGADO DE HOYOS,PAN,,0.1804483646
5019,1996,PRI,REMBERTO CASTRO ESCOBEDO,PAN,,0.1365923796
5019,1999,PRI,URBANO ROSAS IDA,PAN,,0.0633245383
5019,2002,PRI,ROGELIO AMADOR DE HOYOS PEREZ,PAN,,0.0111005392
5019,2005,PRI,GERARDO XAVIER DE HOYOS PERALES,PAN_UDC,,0.0154021677
5019,2009,PRI_PVEM_PNA_PASD,RENE GONZALEZ DE LUNA,PAN,,0.1554632754
5019,2013,PAN_PRD_UDC_PPRO,JUAN GABRIEL GARZA CALDERON,PRI_PVEM_PNA_PSDC_PJ1_PRC,,0.225088968
5019,2017,PRI_PVEM_PNA_SI_PJ1_PRC_PCP,VIRGINIA GABRIELA ZERTUCHE FLORES,PAN_UDC_PPC_PES,,0.0391501552
5019,2018,PRI_PVEM_PNA,GERARDO XAVIER DE HOYOS PERALES,PAN_UDC_MC,ENCARNACION GUADALUPE MARTINEZ GARCIA,0.2511978097
5019,2021,PRI_PRD,GERARDO XAVIER DE HOYOS PERALES,MORENA,,0.0425982584
5020,1990,PRI,ELMER A ROCHA MARTINEZ,PAN,,0.680857354
5020,1993,PRI,JESUS A PADER VILLARREAL,PAN,,0.0074955908
