CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,PCPP,PSI,MORENA,ES,PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC_NA_PCPP_PSI,PAN_PRD_MC_NA_PCPP,PAN_PRD_MC_NA_PSI,PAN_PRD_MC_PCPP_PSI,PAN_PRD_NA_PCPP_PSI,PAN_MC_NA_PCPP_PSI,PRD_MC_NA_PCPP_PSI,PAN_PRD_MC_NA,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_NA_PCPP,PAN_PRD_NA_PSI,PAN_PRD_PCPP_PSI,PAN_MC_NA_PCPP,PAN_MC_NA_PSI,PAN_MC_PCPP_PSI,PAN_NA_PCPP_PSI,PRD_MC_NA_PCPP,PRD_MC_NA_PSI,PRD_MC_PCPP_PSI,PRD_NA_PCPP_PSI,MC_NA_PCPP_PSI,PAN_PRD_MC,PAN_PRD_NA,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_NA,PAN_MC_PCPP,PAN_MC_PSI,PAN_NA_PCPP,PAN_NA_PSI,PAN_PCPP_PSI,PRD_MC_NA,PRD_MC_PCPP,PRD_MC_PSI,PRD_NA_PCPP,PRD_NA_PSI,PRD_PCPP_PSI,MC_NA_PCPP,MC_NA_PSI,MC_PCPP_PSI,NA_PCPP_PSI,PAN_PRD,PAN_MC,PAN_NA,PAN_PCPP,PAN_PSI,PRD_MC,PRD_NA,PRD_PCPP,PRD_PSI,MC_NA,MC_PCPP,MC_PSI,NA_PCPP,NA_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC_PCPP,PAN_PRD_MC,PAN_PRD_PCPP,PAN_MC_PCPP,PRD_MC_PCPP,PAN_PRD,PAN_MC,PAN_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PAN_PRD_MC_PSI,PAN_PRD_MC,PAN_PRD_PSI_,PAN_MC_PSI,PRD_MC_PSI,PAN_PRD,PAN_MC,PAN_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PAN_PRD_PCPP_PSI,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_PCPP_PSI,PRD_PCPP_PSI,PAN_PRD,PAN_PCPP,PAN_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PAN_MC_PCPP_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,MC_PCPP_PSI,PAN_MC,PAN_PCPP,PAN_PSI,MC_PCPP,MC_PSI,PCPP_PSI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,21,PUEBLA,12,AMOZOC DE MOTA,15,AMOZOC,127,9,697,311,35,161,145,89,164,55,99,1822,73,7,1,1,2,1,0,4,0,1,1,0,0,0,0,0,0,4,5,3,1,0,0,0,1,9,1,52,22,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784,0,169,3953,6522
1,21,PUEBLA,12,AMOZOC DE MOTA,15,AMOZOC,128,3,185,73,9,38,31,21,37,18,28,485,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971,1,44,1016,1639
1,21,PUEBLA,12,AMOZOC DE MOTA,15,AMOZOC,129,12,795,349,48,276,145,89,157,89,86,1810,100,6,2,0,0,0,0,5,1,1,0,1,0,0,0,0,0,9,2,0,0,0,2,1,1,2,1,70,18,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4095,2,177,4274,8690
1,21,PUEBLA,12,AMOZOC DE MOTA,15,AMOZOC,130,4,281,217,15,53,55,66,85,26,50,695,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,1,2,1,0,0,0,0,9,0,22,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608,0,68,1676,2054
1,21,PUEBLA,12,AMOZOC DE MOTA,15,AMOZOC,131,5,364,239,19,80,77,78,150,43,80,944,59,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,10,0,0,1,0,0,0,1,4,0,23,9,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193,0,101,2294,3413
1,21,PUEBLA,12,AMOZOC DE MOTA,15,AMOZOC,132,10,745,393,30,114,103,124,193,79,127,1537,63,2,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,4,2,2,1,0,0,0,0,11,0,74,12,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3656,0,117,3773,7074
1,21,PUEBLA,12,AMOZOC DE MOTA,15,AMOZOC,133,3,290,112,15,47,64,84,36,45,180,223,20,2,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2,4,0,0,0,1,11,1,12,5,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199,0,113,1312,1800
1,21,PUEBLA,12,AMOZOC DE MOTA,20,ATOYATEMPAN,222,3,105,224,21,127,54,32,22,52,117,769,19,3,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,0,22,12,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,1,82,1686,2102
1,21,PUEBLA,12,AMOZOC DE MOTA,20,ATOYATEMPAN,223,4,137,265,45,106,75,34,25,82,122,1148,14,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,4,0,0,0,1,5,2,41,19,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151,0,93,2244,2803
1,21,PUEBLA,12,AMOZOC DE MOTA,41,CUAUTINCHAN,323,5,424,263,166,508,75,34,59,223,9,446,23,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,2,25,0,0,1,0,1,0,0,1,39,31,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340,0,163,2503,3012
1,21,PUEBLA,12,AMOZOC DE MOTA,41,CUAUTINCHAN,324,7,384,208,177,603,153,57,61,435,20,557,36,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,3,10,6,0,0,1,0,2,0,0,48,19,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797,1,230,3028,3829
1,21,PUEBLA,12,AMOZOC DE MOTA,99,MIXTLA,823,2,41,216,59,14,15,6,14,77,12,347,6,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,1,38,857,1082
1,21,PUEBLA,12,AMOZOC DE MOTA,99,MIXTLA,824,1,45,474,12,7,12,3,6,84,1,760,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415,0,30,1445,669
1,21,PUEBLA,12,AMOZOC DE MOTA,115,PUEBLA,2550,2,131,119,6,29,18,8,6,12,1,238,14,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,0,36,644,1163
1,21,PUEBLA,12,AMOZOC DE MOTA,150,SANTO TOMAS HUEYOTLIPAN,1888,3,177,149,14,39,16,12,162,44,52,723,12,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,5,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422,0,72,1494,2056
1,21,PUEBLA,12,AMOZOC DE MOTA,150,SANTO TOMAS HUEYOTLIPAN,1889,3,253,120,18,56,31,15,72,63,33,768,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,12,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474,1,53,1528,2018
1,21,PUEBLA,12,AMOZOC DE MOTA,150,SANTO TOMAS HUEYOTLIPAN,1890,3,92,132,11,42,18,21,58,272,42,708,29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,11,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,0,102,1556,2056
1,21,PUEBLA,12,AMOZOC DE MOTA,152,TECALI DE HERRERA,1897,4,318,212,39,84,29,19,70,8,9,755,22,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,12,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,4,65,1669,2320
1,21,PUEBLA,12,AMOZOC DE MOTA,152,TECALI DE HERRERA,1898,4,598,296,22,65,66,21,83,11,10,674,17,11,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,2,5,3,0,0,0,0,1,0,0,17,3,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923,0,117,2040,2631
1,21,PUEBLA,12,AMOZOC DE MOTA,152,TECALI DE HERRERA,1899,2,160,92,13,18,21,19,39,6,1,270,11,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,0,51,720,907
1,21,PUEBLA,12,AMOZOC DE MOTA,152,TECALI DE HERRERA,1900,2,166,70,11,34,6,8,51,1,1,403,15,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,0,42,826,1133
1,21,PUEBLA,12,AMOZOC DE MOTA,152,TECALI DE HERRERA,1901,3,194,170,33,58,19,15,70,3,4,606,23,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,30,8,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255,0,80,1335,1889
1,21,PUEBLA,12,AMOZOC DE MOTA,152,TECALI DE HERRERA,1902,2,115,259,20,36,12,11,32,8,5,332,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859,0,23,882,1232
1,21,PUEBLA,12,AMOZOC DE MOTA,152,TECALI DE HERRERA,1903,3,245,147,28,81,39,30,111,14,7,583,24,7,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,24,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357,0,75,1432,1829
1,21,PUEBLA,12,AMOZOC DE MOTA,152,TECALI DE HERRERA,1904,2,111,134,16,26,8,8,31,2,1,501,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,0,36,907,1260
1,21,PUEBLA,12,AMOZOC DE MOTA,152,TECALI DE HERRERA,1905,3,166,269,27,38,20,16,52,5,1,609,20,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,6,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260,0,51,1311,1866
1,21,PUEBLA,12,AMOZOC DE MOTA,162,TEPATLAXCO DE HIDALGO,2051,3,224,189,15,68,104,16,27,12,192,502,23,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414,0,75,1489,1966
1,21,PUEBLA,12,AMOZOC DE MOTA,162,TEPATLAXCO DE HIDALGO,2052,3,208,153,13,60,93,16,28,7,185,466,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2,28,5,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,0,74,1373,1840
1,21,PUEBLA,12,AMOZOC DE MOTA,162,TEPATLAXCO DE HIDALGO,2053,3,235,132,16,44,103,10,20,7,114,342,9,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,7,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,0,42,1113,1542
1,21,PUEBLA,12,AMOZOC DE MOTA,162,TEPATLAXCO DE HIDALGO,2054,3,215,171,15,37,84,12,20,7,115,294,11,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,16,3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,0,60,1080,1513
1,21,PUEBLA,12,AMOZOC DE MOTA,162,TEPATLAXCO DE HIDALGO,2055,4,269,263,66,65,111,21,41,15,236,585,21,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,45,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756,0,90,1846,2459
1,21,PUEBLA,12,AMOZOC DE MOTA,162,TEPATLAXCO DE HIDALGO,2056,2,136,136,34,39,107,16,18,6,117,344,13,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,6,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993,0,54,1047,1362
1,21,PUEBLA,12,AMOZOC DE MOTA,162,TEPATLAXCO DE HIDALGO,2057,2,137,102,8,41,68,62,14,3,79,308,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,8,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,0,23,874,1116
1,21,PUEBLA,12,AMOZOC DE MOTA,182,TLANEPANTLA,2251,3,216,229,151,55,15,67,14,39,7,544,8,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6,1,2,0,0,0,0,0,0,14,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384,0,58,1442,1837
1,21,PUEBLA,12,AMOZOC DE MOTA,182,TLANEPANTLA,2252,3,164,251,115,44,14,55,8,21,3,424,12,5,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,3,3,1,0,1,0,1,1,1,0,12,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153,0,56,1209,1566
1,21,PUEBLA,12,AMOZOC DE MOTA,193,TZICATLACOYAN,2329,2,105,315,19,21,8,56,33,40,77,80,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,12,77,857,1079
1,21,PUEBLA,12,AMOZOC DE MOTA,193,TZICATLACOYAN,2330,3,276,189,11,21,22,30,101,45,67,169,82,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,27,69,1127,1433
1,21,PUEBLA,12,AMOZOC DE MOTA,193,TZICATLACOYAN,2331,2,112,283,3,5,5,5,17,1,12,113,0,0,0,0,0,0,0,0,0,1,0,0,72,142,0,0,2,0,6,0,0,61,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,46,112,1001,1055
1,21,PUEBLA,12,AMOZOC DE MOTA,193,TZICATLACOYAN,2332,3,107,111,12,39,7,10,260,2,442,186,5,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,29,67,1287,1508
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,45,5,322,330,81,83,138,32,24,25,14,944,28,5,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,1,1,0,23,11,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085,0,98,2183,3130
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,46,7,559,461,88,133,191,62,29,47,31,1059,199,12,0,1,2,1,0,9,5,5,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,24,11,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949,2,138,3089,4706
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,47,4,277,207,44,45,125,21,39,21,31,770,25,2,1,1,0,0,0,0,1,2,0,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,29,8,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667,0,37,1704,2307
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,48,3,171,144,34,50,61,9,21,10,12,470,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,17,5,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,1,42,1073,1537
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,49,3,181,174,31,42,75,13,42,23,7,622,14,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,18,13,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270,1,49,1320,1843
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,50,5,253,362,57,92,87,24,32,18,158,689,19,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,23,11,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852,1,75,1928,2894
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,51,3,243,179,19,42,203,38,39,32,35,579,12,8,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0,1,0,1,0,0,21,11,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,3,75,1556,2208
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,52,3,247,215,24,47,126,13,18,21,9,695,16,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,16,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463,2,46,1511,2193
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,53,3,159,252,14,28,39,18,6,9,15,434,13,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,2,1,1,0,22,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,0,44,1077,1526
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,54,3,164,275,24,53,39,15,11,15,10,412,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,11,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,11,51,1118,1647
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,55,3,141,281,15,42,49,17,10,3,13,374,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012,0,46,1058,1891
1,21,PUEBLA,13,TEPEACA,4,ACATZINGO,56,1,24,109,4,10,8,3,1,0,1,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,0,17,251,485
