ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1892,B,1,0,B,61,31,101,33,2,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,230,0,8,238,499,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1892,C,1,0,C01,52,26,118,23,3,0,0,9,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,232,0,8,240,499,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1893,B,1,0,B,65,14,123,6,8,2,1,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,16,242,516,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1893,C,1,0,C01,72,21,88,9,1,1,2,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,213,0,18,231,515,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1894,B,1,0,B,104,86,7,3,1,68,6,14,1,0,0,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,296,0,9,305,484,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1894,C,1,0,C01,118,94,3,3,0,52,3,11,0,0,1,0,0,,,,,,,,,,,,,11,,,,,,,,,,,,,296,0,10,306,483,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1895,B,1,0,B,115,104,14,13,3,165,22,7,1,1,0,0,0,,,,,,,,,,,,,7,,,,,,,,,,,,,452,0,17,469,705,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1895,C,1,0,C01,107,96,9,3,0,152,21,10,0,0,0,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,404,0,8,412,704,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1895,C,2,0,C02,137,107,12,8,0,127,19,9,1,0,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,423,0,7,430,704,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1896,B,1,0,B,130,88,7,6,2,92,23,9,0,0,0,0,0,,,,,,,,,,,,,5,,,,,,,,,,,,,362,0,18,380,605,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1896,C,1,0,C01,146,94,6,7,2,90,16,8,0,0,1,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,376,0,6,382,604,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1897,B,1,0,B,105,96,3,3,0,86,6,7,0,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,310,0,8,318,515,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1897,C,1,0,C01,111,110,9,4,0,77,4,2,0,0,0,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,323,0,11,334,514,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1897,C,2,0,C02,120,93,15,6,1,84,10,6,0,0,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,338,0,7,345,514,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1898,B,1,0,B,13,56,3,5,4,49,4,46,0,1,2,1,0,,,,,,,,,,,,,0,,,,,,,,,,,,,184,0,9,193,257,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1899,B,1,0,B,103,46,6,1,2,19,5,8,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,190,0,17,207,450,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1899,C,1,0,C01,78,41,6,7,2,20,4,10,2,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,170,0,20,190,450,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1900,B,1,0,B,51,73,12,8,3,43,5,10,0,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,209,0,10,219,365,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1901,B,1,0,B,56,164,4,3,0,45,1,3,1,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,277,0,13,290,509,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1901,C,1,0,C01,57,186,11,3,0,30,3,10,0,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,304,0,5,309,509,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1901,C,2,0,C02,54,185,10,3,4,37,4,6,0,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,305,0,11,316,508,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1901,E,1,0,E01,90,45,15,2,1,77,0,0,0,0,0,1,0,,,,,,,,,,,,,0,,,,,,,,,,,,,231,0,11,242,342,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1902,B,1,0,B,64,20,4,2,0,41,2,6,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,140,0,2,142,208,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1903,B,1,0,B,50,47,13,9,3,37,8,21,0,1,1,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,191,0,12,203,426,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1903,C,1,0,C01,76,43,13,4,1,44,2,8,2,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,193,1,5,199,425,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1904,B,1,0,B,90,64,7,5,0,41,4,10,0,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,223,0,7,230,424,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1904,C,1,0,C01,102,47,4,8,0,25,0,7,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,194,0,4,198,423,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1905,B,1,0,B,70,71,2,4,2,89,4,19,1,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,264,0,12,276,505,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1905,C,1,0,C01,71,88,4,7,4,61,3,15,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,254,0,8,262,505,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1906,B,1,0,B,96,88,15,10,3,58,3,7,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,280,0,15,295,495,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1906,C,1,0,C01,84,110,15,7,2,51,1,9,0,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,281,0,8,289,495,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1907,B,1,0,B,84,75,14,6,7,24,6,15,3,0,0,0,0,,,,,,,,,,,,,7,,,,,,,,,,,,,241,0,10,251,481,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1907,C,1,0,C01,90,64,12,5,2,21,27,10,2,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,233,0,13,246,480,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1908,B,1,0,B,116,24,8,3,3,21,7,15,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,198,0,6,204,410,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1908,C,1,0,C01,94,26,6,4,2,25,5,18,1,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,185,0,8,193,409,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1909,B,1,0,B,76,49,7,4,0,69,3,6,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,215,0,11,226,331,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1910,B,1,0,B,105,130,18,10,3,72,10,31,0,0,1,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,381,0,27,408,685,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1910,C,1,0,C01,111,135,44,12,1,70,4,22,4,1,1,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,407,0,23,430,685,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1911,B,1,0,B,82,118,77,12,5,42,6,17,1,1,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,364,0,12,376,598,Acta casilla,,,
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1911,C,1,0,C01,86,139,49,4,3,45,4,15,2,0,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,350,0,23,373,597,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1912,B,1,0,B,70,70,1,19,9,3,2,70,3,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,248,0,22,270,669,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1912,C,1,0,C01,78,79,3,22,9,0,5,63,4,0,0,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,270,0,17,287,669,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1912,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,668,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1912,C,3,0,C03,86,76,4,19,11,1,3,57,2,0,1,0,0,,,,,,,,,,,,,,3,,,,,,,,,,,,263,0,9,272,668,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1913,B,1,0,B,74,124,3,29,8,1,5,84,3,3,0,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,341,0,13,354,692,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1913,C,1,0,C01,83,97,1,19,5,8,4,90,3,1,1,1,0,,,,,,,,,,,,,,7,,,,,,,,,,,,320,0,13,333,692,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1913,C,2,0,C02,82,116,3,25,4,4,4,88,2,0,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,333,0,6,339,692,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1914,B,1,0,B,44,68,5,10,0,1,4,27,0,0,1,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,,166,0,9,175,390,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1914,C,1,0,C01,56,37,1,7,4,4,2,42,2,1,0,0,0,,,,,,,,,,,,,,3,,,,,,,,,,,,159,0,1,160,390,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1915,B,1,0,B,63,97,7,35,10,4,10,100,3,2,1,0,0,,,,,,,,,,,,,,10,,,,,,,,,,,,342,0,14,356,665,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1915,C,1,0,C01,86,109,4,19,6,2,20,62,0,4,2,0,0,,,,,,,,,,,,,,8,,,,,,,,,,,,322,0,12,334,665,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1916,B,1,0,B,88,97,2,25,7,3,3,93,1,2,2,1,0,,,,,,,,,,,,,,10,,,,,,,,,,,,334,0,19,353,673,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1916,C,1,0,C01,79,97,6,23,8,2,5,89,1,3,1,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,321,0,16,337,673,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1916,C,2,0,C02,83,92,13,33,6,4,5,82,3,3,1,0,1,,,,,,,,,,,,,,3,,,,,,,,,,,,329,0,19,348,672,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1917,B,1,0,B,98,105,2,33,6,5,13,144,2,1,2,1,1,,,,,,,,,,,,,,7,,,,,,,,,,,,420,0,18,438,744,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1917,C,1,0,C01,87,110,6,17,10,5,9,114,3,0,0,0,0,,,,,,,,,,,,,,3,,,,,,,,,,,,364,0,20,384,744,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1918,B,1,0,B,63,61,1,14,6,0,4,72,1,0,1,1,0,,,,,,,,,,,,,,6,,,,,,,,,,,,230,0,10,240,430,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1918,C,1,0,C01,71,59,4,22,4,3,4,84,3,2,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,261,1,7,269,430,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1919,B,1,0,B,101,103,1,42,9,2,8,108,6,5,3,0,0,,,,,,,,,,,,,,9,,,,,,,,,,,,397,0,15,412,678,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1920,B,1,0,B,70,87,7,20,4,1,3,58,1,1,0,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,254,0,11,265,527,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1920,C,1,0,C01,67,83,2,21,4,0,2,45,0,3,2,0,0,,,,,,,,,,,,,,4,,,,,,,,,,,,233,0,9,242,526,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1921,B,1,0,B,59,67,2,21,7,4,2,61,1,1,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,226,0,6,232,413,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1921,C,1,0,C01,59,69,2,24,4,2,0,67,2,1,2,0,1,,,,,,,,,,,,,,7,,,,,,,,,,,,240,0,12,252,412,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1922,B,1,0,B,57,94,4,12,8,3,3,89,2,2,0,0,1,,,,,,,,,,,,,,5,,,,,,,,,,,,280,1,8,289,522,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1922,C,1,0,C01,78,76,2,23,8,1,1,72,2,0,0,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,270,0,13,283,522,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1923,B,1,0,B,99,116,2,36,4,1,2,49,3,3,2,1,1,,,,,,,,,,,,,,7,,,,,,,,,,,,326,0,18,344,749,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1923,C,1,0,C01,71,87,0,36,8,0,0,56,0,0,2,1,0,,,,,,,,,,,,,,6,,,,,,,,,,,,267,0,12,279,748,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1924,B,1,0,B,70,73,1,13,8,1,4,95,2,3,0,2,2,,,,,,,,,,,,,,7,,,,,,,,,,,,281,12,12,305,512,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1924,C,1,0,C01,84,82,0,27,8,1,2,84,1,2,0,0,1,,,,,,,,,,,,,,8,,,,,,,,,,,,300,1,10,311,511,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1925,B,1,0,B,85,77,1,25,12,1,5,136,3,1,1,1,0,,,,,,,,,,,,,,12,,,,,,,,,,,,360,0,8,368,582,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1926,B,1,0,B,95,61,7,23,11,1,3,137,2,1,0,0,0,,,,,,,,,,,,,,8,,,,,,,,,,,,349,0,9,358,525,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1926,C,1,0,C01,96,72,3,20,10,3,5,111,2,2,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,324,0,9,333,525,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1927,B,1,0,B,57,120,6,45,6,8,17,151,3,1,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,414,0,10,424,692,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1927,C,1,0,C01,85,85,5,39,19,9,10,152,3,1,1,1,10,,,,,,,,,,,,,,0,,,,,,,,,,,,420,1,18,439,692,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1927,C,2,0,C02,75,83,9,36,6,3,18,177,3,5,0,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,,421,0,7,428,691,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1927,C,3,0,C03,73,88,13,44,17,1,13,136,6,2,2,0,0,,,,,,,,,,,,,,16,,,,,,,,,,,,411,0,12,423,691,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1927,S,1,0,S01,38,18,1,9,3,1,1,23,0,0,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,99,0,4,103,0,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1928,B,1,0,B,64,69,3,25,7,1,5,125,0,3,2,0,1,,,,,,,,,,,,,,5,,,,,,,,,,,,310,0,13,323,601,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1928,C,1,0,C01,56,69,1,26,13,3,8,138,2,3,1,1,0,,,,,,,,,,,,,,6,,,,,,,,,,,,327,0,5,332,600,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1929,B,1,0,B,87,100,8,30,15,6,6,155,3,2,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,417,0,15,432,715,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1929,C,1,0,C01,86,87,6,33,13,2,4,185,2,2,3,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,430,0,12,442,715,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1930,B,1,0,B,63,99,1,24,11,6,5,141,1,0,0,1,0,,,,,,,,,,,,,,5,,,,,,,,,,,,357,0,11,368,662,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1930,C,1,0,C01,81,88,2,35,9,3,11,127,2,2,2,0,0,,,,,,,,,,,,,,9,,,,,,,,,,,,371,0,12,383,662,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1931,B,1,0,B,96,73,2,28,11,1,9,88,1,1,3,0,0,,,,,,,,,,,,,,12,,,,,,,,,,,,325,0,15,340,648,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1931,C,1,0,C01,95,81,1,16,6,1,6,104,0,1,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,311,0,13,324,648,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1931,C,2,0,C02,68,65,5,19,11,4,8,116,3,0,2,1,0,,,,,,,,,,,,,,7,,,,,,,,,,,,309,3,9,321,648,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1931,C,3,0,C03,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,647,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1931,C,4,0,C04,84,97,4,22,9,1,13,110,2,2,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,349,0,6,355,647,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1932,B,1,0,B,77,98,1,30,11,3,3,84,0,1,2,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,311,4,7,322,577,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1932,C,1,0,C01,69,58,1,20,7,0,4,111,1,4,4,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,286,0,7,293,577,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1932,C,2,0,C02,81,95,5,29,11,1,3,83,2,3,2,0,0,,,,,,,,,,,,,,10,,,,,,,,,,,,325,2,10,337,577,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1932,C,3,0,C03,77,80,1,26,8,2,7,85,0,3,1,0,0,,,,,,,,,,,,,,13,,,,,,,,,,,,303,0,8,311,576,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1933,B,1,0,B,36,77,1,4,0,2,1,5,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,126,0,9,135,303,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1934,B,1,0,B,48,26,1,5,0,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,85,0,0,85,202,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1935,B,1,0,B,62,62,0,1,2,8,0,0,1,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,137,2,9,148,279,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1936,B,1,0,B,36,31,2,1,1,2,0,5,1,1,0,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,82,0,6,88,195,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1937,B,1,0,B,22,13,1,0,0,0,1,3,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,40,0,3,43,146,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1938,B,1,0,B,33,16,1,5,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,61,0,3,64,110,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1939,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,347,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1940,B,1,0,B,106,49,3,10,3,0,0,21,4,2,0,1,0,,,,,,,,,,,,,,18,,,,,,,,,,,,217,0,21,238,610,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1940,C,1,0,C01,128,26,5,8,3,1,1,31,4,0,0,0,0,,,,,,,,,,,,,,14,,,,,,,,,,,,221,0,17,238,609,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1941,B,1,0,B,117,30,5,3,6,2,3,28,0,1,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,200,0,20,220,418,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1942,B,1,0,B,112,55,8,8,0,2,0,0,0,38,0,0,0,,,,,,,,,,,,,,3,,,,,,,,,,,,226,0,11,237,410,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1942,C,1,0,C01,93,51,3,9,4,1,4,28,1,1,0,0,0,,,,,,,,,,,,,,4,,,,,,,,,,,,199,0,12,211,409,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1943,B,1,0,B,79,38,3,20,4,4,3,70,1,0,0,0,0,,,,,,,,,,,,,,25,,,,,,,,,,,,247,0,12,259,550,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1943,C,1,0,C01,61,43,3,20,6,1,10,54,3,0,0,0,0,,,,,,,,,,,,,,30,,,,,,,,,,,,231,1,17,249,549,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1944,B,1,0,B,104,67,4,4,3,3,0,18,1,0,2,0,0,,,,,,,,,,,,,,4,,,,,,,,,,,,210,0,12,222,612,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1944,C,1,0,C01,118,73,2,5,2,1,1,25,0,0,0,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,228,0,12,240,611,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1945,B,1,0,B,66,13,3,4,5,1,4,32,0,0,0,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,,134,0,4,138,437,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1945,C,1,0,C01,105,22,2,2,8,1,1,20,2,1,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,164,0,0,164,437,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1946,B,1,0,B,55,23,3,4,0,1,1,29,1,0,0,1,0,,,,,,,,,,,,,,2,,,,,,,,,,,,120,0,10,130,354,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1947,B,1,0,B,110,23,6,4,7,5,2,10,1,0,0,0,0,,,,,,,,,,,,,,10,,,,,,,,,,,,178,0,10,188,525,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1947,C,1,0,C01,106,19,1,3,9,5,2,35,4,3,0,0,0,,,,,,,,,,,,,,11,,,,,,,,,,,,198,0,12,210,524,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1947,C,2,0,C02,88,15,4,6,6,7,0,46,7,1,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,181,0,24,205,524,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1948,B,1,0,B,117,64,5,23,0,1,6,0,0,84,0,0,0,,,,,,,,,,,,,,10,,,,,,,,,,,,310,0,18,328,654,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1948,C,1,0,C01,117,79,3,29,14,2,7,63,2,0,0,0,0,,,,,,,,,,,,,,25,,,,,,,,,,,,341,0,10,351,654,Acta casilla,,,
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1949,B,1,0,B,71,62,1,13,5,1,2,31,3,1,0,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,192,0,15,207,455,Acta casilla,,,
