CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRS,PRI,PRI_PVEM,PRD_PT_MC,PVEM,NVA_ALIANZA,MORENA,PH,ES,BS,FACA,JLCM,JRM,ISRM,MARM,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,383,2,276,,42,97,,11,42,,15,,,,,,,,,,,0,483,24,507,1294
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,384,2,243,,52,69,,5,26,,8,,,,,,,,,,,0,403,20,423,999
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,385,1,54,,22,38,,1,5,,4,,,,,,,,,,,0,124,5,129,377
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,386,1,136,,28,37,,6,12,,7,,,,,,,,,,,0,226,9,235,672
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,387,2,210,,26,59,,8,26,,15,,,,,,,,,,,0,344,4,348,904
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,388,1,96,,35,40,,4,8,,7,,,,,,,,,,,0,190,13,203,470
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,389,2,155,,33,54,,8,29,,5,,,,,,,,,,,1,285,9,294,820
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,390,2,172,,49,68,,6,18,,6,,,,,,,,,,,0,319,10,329,921
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,391,1,130,,25,24,,10,22,,5,,,,,,,,,,,3,219,9,228,497
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,392,1,103,,15,47,,8,21,,8,,,,,,,,,,,1,203,1,204,452
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,393,1,115,,42,51,,3,19,,3,,,,,,,,,,,0,233,16,249,625
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,394,2,139,,30,53,,3,13,,10,,,,,,,,,,,0,248,12,260,775
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,395,2,285,,58,117,,17,79,,51,,,,,,,,,,,3,610,23,633,1301
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,396,2,208,,37,52,,8,35,,32,,,,,,,,,,,1,373,9,382,1006
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,397,3,463,,84,170,,17,63,,29,,,,,,,,,,,2,828,25,853,1925
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,398,2,267,,53,79,,8,46,,31,,,,,,,,,,,2,486,14,500,1286
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,399,2,162,,32,53,,8,59,,20,,,,,,,,,,,2,336,9,345,854
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,400,1,114,,30,66,,7,18,,7,,,,,,,,,,,2,244,14,258,695
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,401,1,104,,12,34,,5,20,,12,,,,,,,,,,,0,187,8,195,432
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,402,2,281,,67,85,,18,65,,35,,,,,,,,,,,4,555,10,565,1194
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,403,1,104,,13,39,,8,20,,10,,,,,,,,,,,0,194,2,196,495
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,404,2,160,,27,74,,22,32,,17,,,,,,,,,,,0,332,20,352,1057
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,405,2,317,,50,93,,21,34,,21,,,,,,,,,,,3,539,14,553,1336
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,406,2,208,,35,89,,13,22,,20,,,,,,,,,,,0,387,21,408,1001
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,407,2,213,,41,112,,12,33,,20,,,,,,,,,,,0,431,23,454,1250
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,408,1,137,,37,51,,2,15,,19,,,,,,,,,,,1,262,7,269,693
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,409,1,116,,22,41,,7,30,,12,,,,,,,,,,,3,231,4,235,597
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,410,2,138,,31,66,,4,20,,15,,,,,,,,,,,0,274,12,286,941
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,411,3,451,,69,116,,26,80,,85,,,,,,,,,,,0,827,26,853,1765
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,1,1,196,154,,47,2,3,15,8,15,,,,,,,3,5,0,0,0,448,7,455,723
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,2,1,108,66,,42,2,6,9,3,1,,,,,,,1,4,0,0,0,242,11,253,393
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,3,2,415,217,,174,8,8,41,13,9,,,,,,,5,3,0,0,3,896,18,914,1445
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,4,1,197,118,,57,1,1,14,1,6,,,,,,,4,4,0,0,0,403,12,415,677
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,5,2,292,155,,76,5,6,19,1,5,,,,,,,3,6,0,0,2,570,9,579,961
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,6,1,161,90,,67,2,2,11,4,3,,,,,,,1,2,1,0,0,344,7,351,654
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,7,2,328,181,,66,3,5,9,8,17,,,,,,,4,9,0,0,1,631,8,639,967
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,8,1,128,96,,28,4,6,7,7,1,,,,,,,1,2,0,0,1,281,7,288,497
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,9,1,151,55,,28,3,5,13,4,0,,,,,,,2,0,1,0,0,262,6,268,439
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,10,1,183,114,,86,4,1,18,3,4,,,,,,,5,2,0,0,0,420,9,429,734
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,11,1,143,55,,31,3,6,12,3,3,,,,,,,2,5,0,0,0,263,6,269,448
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,12,1,100,49,,37,2,4,6,3,4,,,,,,,1,2,0,0,0,208,6,214,327
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,13,2,310,137,,50,6,3,23,7,2,,,,,,,3,3,0,0,1,545,8,553,920
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,14,1,212,108,,37,3,5,7,5,9,,,,,,,3,12,0,0,2,403,10,413,677
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,15,1,174,98,,35,2,3,13,4,2,,,,,,,1,8,2,0,0,342,7,349,567
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,16,2,331,183,,65,10,5,13,2,7,,,,,,,4,3,0,0,0,623,11,634,1014
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,17,1,159,79,,38,0,3,7,3,3,,,,,,,2,1,0,0,0,295,8,303,447
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,33,1,126,82,,15,1,1,1,0,4,,,,,,,0,7,0,0,0,237,6,243,349
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,34,1,278,141,,48,4,4,6,1,0,,,,,,,1,2,0,0,0,485,18,503,727
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,35,1,88,14,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,102,0,102,138
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,18,2,304,167,,42,10,6,30,7,28,,,,,,,4,4,1,0,0,603,25,628,1031
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,19,2,235,150,,47,5,5,9,3,19,,,,,,,2,7,0,0,0,482,16,498,837
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,20,2,292,221,,75,5,8,11,0,22,,,,,,,6,6,0,0,0,646,20,666,1191
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,21,2,310,171,,60,3,9,13,1,23,,,,,,,5,9,1,0,0,605,21,626,1076
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,3,473,248,,63,6,5,19,4,30,,,,,,,5,14,0,0,1,868,24,892,1546
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,23,2,268,128,,47,5,4,12,7,19,,,,,,,3,5,0,0,0,498,9,507,849
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,24,1,183,87,,39,2,0,7,3,19,,,,,,,6,10,0,0,0,356,13,369,620
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,25,2,272,112,,48,5,3,12,4,31,,,,,,,10,6,2,0,0,505,14,519,887
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,26,2,234,127,,29,2,4,20,8,30,,,,,,,0,12,1,0,0,467,23,490,863
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,27,2,202,130,,49,3,5,24,3,12,,,,,,,3,7,0,0,0,438,16,454,833
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,4,642,447,,91,16,11,28,15,38,,,,,,,13,18,3,0,0,1322,38,1360,2659
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,29,2,394,216,,60,9,7,14,4,20,,,,,,,4,13,0,0,0,741,28,769,1312
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,3,429,243,,100,9,12,25,1,32,,,,,,,8,18,0,0,0,877,26,903,1642
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,31,2,292,156,,31,9,9,7,4,14,,,,,,,6,12,0,0,0,540,15,555,952
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,32,2,317,173,,48,8,4,16,5,37,,,,,,,2,16,0,0,0,626,18,644,1020
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,36,2,35,23,,31,2,0,0,0,1,,,,,,,0,1,0,0,0,93,2,95,420
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,37,1,70,54,,36,0,0,3,1,5,,,,,,,0,0,0,0,0,169,7,176,260
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,38,1,90,76,,24,1,0,5,4,0,,,,,,,1,3,0,0,0,204,15,219,310
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,39,1,54,44,,31,1,1,1,0,0,,,,,,,0,1,1,0,0,134,18,152,208
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,40,1,186,,82,23,,9,21,63,10,,,,,,,,,,,0,394,17,411,682
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,41,2,267,,103,24,,4,17,87,12,,,,,,,,,,,0,514,29,543,985
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,42,2,293,,178,36,,6,15,65,20,,,,,,,,,,,0,613,22,635,1029
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,43,1,173,,79,36,,8,17,67,11,,,,,,,,,,,0,391,14,405,668
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,44,1,163,,131,37,,3,25,83,5,,,,,,,,,,,0,447,17,464,738
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,45,1,162,,115,40,,0,13,101,11,,,,,,,,,,,1,443,1,444,703
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,46,1,160,,117,62,,0,13,42,5,,,,,,,,,,,0,399,16,415,655
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,47,2,218,,134,30,,10,12,74,18,,,,,,,,,,,0,496,6,502,755
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,48,2,379,,228,77,,16,5,49,4,,,,,,,,,,,0,758,35,793,1130
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,49,1,53,,21,12,,0,2,4,0,,,,,,,,,,,0,92,8,100,166
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,50,1,34,,39,10,,1,2,28,1,,,,,,,,,,,0,115,4,119,175
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,51,1,45,,101,9,,3,1,22,0,,,,,,,,,,,0,181,5,186,259
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,52,1,99,,115,9,,4,1,12,4,,,,,,,,,,,0,244,8,252,360
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,53,1,44,,92,33,,4,0,5,5,,,,,,,,,,,0,183,7,190,282
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,3,249,,230,24,,11,3,16,2,,,,,,,,,,,0,535,32,567,949
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,55,1,118,,122,10,,5,2,6,1,,,,,,,,,,,0,264,4,268,378
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,56,1,142,,143,2,,1,4,25,2,,,,,,,,,,,0,319,7,326,476
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,57,1,266,,193,3,,6,6,15,2,,,,,,,,,,,0,491,5,496,656
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,58,1,171,,184,4,,2,6,14,0,,,,,,,,,,,0,381,13,394,519
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,59,2,208,,261,9,,16,8,1,0,,,,,,,,,,,0,503,14,517,850
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,60,2,158,,266,5,,5,0,4,0,,,,,,,,,,,0,438,17,455,770
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,4,498,,704,34,,74,8,16,0,,,,,,,,,,,0,1334,44,1378,2281
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,62,1,54,,34,0,,2,0,0,1,,,,,,,,,,,0,91,3,94,147
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,337,1,30,,36,3,,1,0,0,2,,,,,,,,,,,0,72,1,73,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,63,1,22,,21,13,,1,0,12,1,,,,,5,,,,,,0,75,10,85,109
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,67,1,172,,121,7,,66,4,10,1,,,,,8,,,,,,0,389,28,417,571
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,68,1,150,,152,3,,16,0,5,0,,,,,0,,,,,,0,326,21,347,460
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,69,1,46,,54,108,,13,1,12,13,,,,,59,,,,,,0,306,30,336,453
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,70,1,143,,80,12,,37,1,28,1,,,,,0,,,,,,0,302,19,321,407
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,71,1,45,,31,6,,3,3,2,0,,,,,23,,,,,,0,113,6,119,213
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,72,1,100,,51,4,,4,1,134,1,,,,,0,,,,,,0,295,16,311,430
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,73,1,160,,91,7,,6,1,169,0,,,,,5,,,,,,0,439,29,468,643
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,74,1,38,,37,19,,1,0,0,1,,,,,0,,,,,,0,96,10,106,166
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,3,351,,190,58,,94,26,9,7,,,,,71,,,,,,0,806,23,829,1180
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,6,1454,,653,196,,220,58,38,33,,,,,281,,,,,,0,2933,68,3001,4395
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,340,2,373,,155,58,,45,19,8,1,,,,,81,,,,,,0,740,11,751,996
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,341,2,208,,166,54,,48,25,15,2,,,,,70,,,,,,0,588,19,607,868
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,342,2,270,,214,39,,22,11,5,4,,,,,38,,,,,,0,603,13,616,857
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,343,1,164,,120,49,,60,20,8,1,,,,,37,,,,,,0,459,0,459,615
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,344,2,472,,233,88,,46,19,55,14,,,,,133,,,,,,0,1060,39,1099,1437
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,345,2,165,,36,10,,48,0,8,5,,,,,20,,,,,,0,292,20,312,358
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,346,2,144,,97,12,,24,12,9,2,,,,,22,,,,,,0,322,9,331,541
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,347,1,100,,74,1,,16,1,0,8,,,,,1,,,,,,0,201,12,213,256
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,75,2,227,84,,13,4,20,6,44,65,,,,,,73,1,0,1,0,1,539,15,554,925
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,3,394,140,,28,5,47,13,59,91,,,,,,87,2,1,0,38,1,906,38,944,1564
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,77,1,167,85,,6,1,16,6,47,54,,,,,,54,1,4,0,0,2,443,13,456,688
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,78,2,224,125,,20,4,42,21,39,66,,,,,,32,4,2,0,25,0,604,16,620,1061
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,79,1,134,73,,6,3,20,7,20,26,,,,,,50,0,1,0,0,0,340,14,354,588
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,80,2,217,84,,21,1,50,4,25,57,,,,,,75,1,2,4,0,1,542,25,567,929
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,81,1,110,94,,4,4,22,6,20,48,,,,,,36,1,1,0,0,0,346,9,355,554
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,82,2,218,108,,16,5,34,5,53,68,,,,,,98,2,0,0,0,0,607,23,630,990
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,5,564,278,,35,14,67,15,105,258,,,,,,250,3,2,1,1,1,1594,76,1670,2569
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,84,1,39,18,,2,1,1,1,13,36,,,,,,10,0,0,0,0,0,121,3,124,211
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,3,241,124,,15,6,20,4,153,53,,,,,,67,0,2,1,0,0,686,63,749,1279
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,86,1,27,16,,1,0,0,1,3,23,,,,,,8,0,0,0,0,0,79,3,82,119
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,87,1,45,10,,2,3,5,0,13,64,,,,,,4,0,0,0,0,0,146,18,164,259
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,88,2,227,150,,9,2,77,5,30,9,,,,,,3,1,3,1,0,1,518,42,560,935
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,89,2,326,100,,24,2,19,4,40,28,,,,,,17,2,7,0,0,0,569,24,593,926
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,90,1,251,85,,12,1,9,4,27,9,,,,,,15,0,0,0,0,0,413,21,434,613
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,91,1,142,88,,11,1,2,2,12,5,,,,,,0,0,5,0,4,7,279,7,286,411
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,92,1,53,61,,18,5,16,16,43,4,,,,,,,1,1,0,0,0,218,14,232,374
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,93,1,70,86,,9,1,18,23,46,7,,,,,,,3,1,1,0,0,265,6,271,473
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,4,517,353,,88,22,137,102,65,25,,,,,,,9,10,7,1,0,1336,61,1397,2928
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,95,2,118,117,,21,8,37,32,34,17,,,,,,,1,4,1,0,0,390,28,418,862
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,96,2,199,151,,29,10,56,45,41,16,,,,,,,0,6,2,0,0,555,23,578,1166
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,2,172,133,,38,9,51,29,44,7,,,,,,,1,4,5,0,1,494,16,510,994
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,3,251,231,,62,12,60,103,69,33,,,,,,,7,1,1,0,3,833,30,863,1667
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,99,1,136,82,,14,0,1,4,0,0,,,,,,,0,0,0,0,0,237,7,244,345
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,101,1,26,22,,2,3,39,6,3,0,,,,,,,0,0,2,0,0,103,3,106,153
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,102,1,132,26,,6,5,58,7,1,1,,,,,,,0,1,1,0,0,238,9,247,592
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,103,1,155,101,,11,14,101,16,15,2,,,,,,,4,0,4,1,0,424,24,448,702
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,9,1073,484,,95,58,753,107,59,20,,,,,,,19,9,20,8,2,2707,156,2863,5628
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,105,1,36,14,,49,5,3,2,6,0,,,,,,,0,1,0,0,0,116,3,119,197
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,107,1,62,52,,95,2,9,16,4,1,,,,,,,0,3,0,0,0,244,10,254,449
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,108,2,157,89,,184,5,12,42,6,3,,,,,,,1,1,2,0,1,503,14,517,924
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,109,1,92,60,,128,2,5,19,3,2,,,,,,,2,0,1,0,0,314,7,321,552
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,110,2,92,22,,15,0,37,0,3,5,,,,,,,2,0,0,0,0,176,11,187,255
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,111,1,108,69,,7,1,4,5,2,0,,,,,,,0,2,2,0,0,200,1,201,301
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,112,1,184,76,,26,1,20,8,19,0,,,,,,,2,0,1,0,0,337,14,351,529
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,113,1,142,52,,13,3,5,2,7,1,,,,,,,2,1,1,0,0,229,12,241,419
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,114,2,342,72,,44,2,6,2,13,2,,,,,,,0,0,0,0,0,483,12,495,785
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,115,1,62,10,,1,0,2,0,37,1,,,,,,,0,0,0,0,0,113,4,117,152
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,116,2,439,123,,16,8,26,20,86,12,,,,,,,2,2,0,0,0,734,12,746,1126
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,117,2,160,50,,26,8,8,0,1,3,,,,,,,1,2,2,0,0,261,13,274,409
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,118,2,104,72,,16,2,1,0,3,0,,,,,,,0,5,0,0,0,203,9,212,378
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,119,1,93,23,,75,1,5,5,6,1,,,,,,,0,0,1,0,0,210,9,219,275
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,120,1,404,22,,2,1,1,1,1,2,,,,,,,0,1,2,0,0,437,7,444,631
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,290,2,305,132,,110,27,14,44,11,16,,,,,,,0,3,1,0,2,665,22,687,1498
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,3,288,186,,482,3,5,76,20,27,,,,,,,0,1,1,0,1,1090,44,1134,1998
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,292,1,129,66,,119,4,8,29,6,6,,,,,,,4,2,1,0,0,374,3,377,673
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,293,2,152,62,,277,2,13,22,9,10,,,,,,,5,6,3,0,0,561,19,580,1007
