uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
32050,2021,PNA,C. J. REFUGIO AVITUD GUERRERO
32051,1850,NA,C. JUAN PALOMO COS
32051,1857,NA,C. PRUDENCIO AGUILAR
32051,1861,NA,C. JUAN AMADOR
32051,1868,NA,C. MARIO SOSA
32051,1869,NA,C. J. CRUZ DE CHÁVEZ
32051,1870,NA,C. MARCO ASUNCIÓN PÉREZ
32051,1871,NA,C. JESÚS DELGADILLO
32051,1872,NA,C. ANDRÉS LÓPEZ DEL CASTILLO
32051,1873,NA,C. FRANCISCO ORTIZ
32051,1874,NA,C. CEFERINO RUIZ DE CHÁVEZ
32051,1875,NA,C. JOSÉ DE LOS RÍOS
32051,1876,NA,C. GABINO M. MARTÍNEZ
32051,1878,NA,C. ELÍAS AMADOR
32051,1880,NA,C. CEFERINO RUIZ DE CHÁVEZ
32051,1882,NA,C. PEDRO SANDOVAL
32051,1883,NA,C. CEFERINO RUIZ DE CHÁVEZ
32051,1884,NA,C. JUAN JÁUREGUI
32051,1886,NA,C. SOSTENES RODRÍGUEZ
32051,1887,NA,C. CASIMIRO LUEVANO
32051,1890,NA,C. EDUARDO ARELLANO
32051,1891,NA,C. ANTONIO GARCÍA DE LA CADENA
32051,1892,NA,C. DIONISIO ALCALÁ
32051,1895,NA,C. ALFREDO YSAUSSI
32051,1898,NA,C. JUSTINO CARLOS
32051,1899,NA,C. PEDRO CANALES
32051,1905,NA,C. CATARINO FLORES
32051,1907,NA,C. J. DÍAZ
32051,1912,NA,C. VICTORIO CHÁVEZ
32051,1913,NA,C. PEDRO CANALES
32051,1915,NA,C. EZEQUIEL OSUNA
32051,1917,NA,C. ELISEO DÍAZ AGUILAR
32051,1920,NA,C. JULIÁN DE LA CRUZ
32051,1921,NA,C. GABRIEL MARTÍNEZ
32051,1922,NA,C. ELISEO DÍAZ AGUÍLAR
32051,1923,NA,C. SIMÓN MORAN
32051,1924,NA,C. PASCUAL MARTÍNEZ
32051,1925,NA,C. BENIGNO GARCÍA VOQUERA
32051,1928,NA,C. SIMÓN MORAN
32051,1931,NA,C. JUAN AGUILERA
32051,1937,NA,C. MANUEL JUÁREZ
32051,1940,NA,C. INÉS BALDERAS
32051,1943,NA,C. JOSÉ RODRÍGUEZ
32051,1946,NA,C. SALVADOR DE LA ROSA
32051,1949,NA,C. JUAN AGUILERA SEGUNDO PERIODO
32051,1952,NA,C. JUAN MUÑOZ
32051,1955,NA,C. GILBERTO LÓPEZ
32051,1958,NA,C. ARNULFO CHAÍREZ
32051,1961,NA,C. CELERINO MORAN
32051,1964,NA,C. MANUEL PINALES
32051,1967,NA,C. HERIBERTO PÉREZ ESCAREÑO
32051,1970,NA,C. GUADALUPE ÁLVAREZ
32051,1973,NA,C. JOSÉ MA. CANDELAS VILLALBA
32051,1976,NA,C. JESÚS GAYTAN RIVAS
32051,1979,NA,C. JUAN GONZÁLEZ
32051,1983,NA,C. GELUDIEL AGUILERA
32051,1985,NA,C. FLAVIO RODRÍGUEZ TAPIA
32051,1988,NA,C. J. JESÚS VEGA ESPARZA
32051,1992,PRI,C. CAMERINO SOLIS HERNANDEZ
32051,1995,PRI,C. JESUS MANUEL RIOS MENDOZA
32051,1998,PRD,C. JESUS URIBE RODRIGUEZ
32051,1999,NA,C. J. JESÚS URIBE RODRÍGUEZ
32051,2001,PAN,C. FRANCISCO JAVIER LOPEZ GARCIA
32051,2004,PRD,C. JOSE MARIA GONZALEZ NAVA
32051,2007,PT,C. JUAN CARLOS REGIS ADAME
32051,2010,PT,C. J. JESUS RUIZ CORTES
32051,2013,PRI,C. FRANCISCO ANTONIO SIFUENTES NAVA
32051,2016,COAL.,C. RAMIRO FLORES MORAN
32051,2018,COAL.,C. NOE TORRES MALDONADO
32051,2021,PRI,C. PIER MICHEL RIOS RUIZ
32052,1940,NA,C. PEDRO HURTADO MORAN
32052,1942,NA,C. CARLOS RODRÍGUEZ VARGAS
32052,1944,NA,C. IGNACIO SANTOS MACIAS
32052,1947,NA,C. JOSE GUERRERO CAMPOS
32052,1950,NA,C. ADALBERTO EUSEBIO YAÑEZ DELGADO
32052,1953,NA,C. RODOLFO MARTINEZ RUIZ
32052,1956,NA,C. J. PATROCINIO ESQUIVEL REYES
32052,1959,NA,C. J. JESÚS HERRERA JIMÉNEZ
32052,1962,NA,C. J. JESUS ESQUIVEL RODRÍGUEZ
32052,1965,NA,C. ANTONIO CASTAÑEDA CHACON
32052,1968,NA,C. J. JESÚS ORTIZ SAUCEDO
32052,1971,NA,C. EULALIO GUZMÁN LOPEZ
32052,1974,NA,C. AURELIANO JIMÉNEZ GUILLÉN
32052,1977,NA,C. SALVADOR CHAVARRÍA SANTOS
32052,1980,NA,C. MANUEL AGUILAR HERNÁNDEZ
32052,1983,NA,PROFR. HECTOR ARTEAGA DIAZ DE LEON
32052,1986,NA,C. ANTONIO OJEDA SANTOS
32052,1989,NA,PROFR. BAUDELIO GUERRERO BRIANO
32052,1992,PRI,PROFRA. ARACELI GUERRERO ESQUIVEL
32052,1995,PRI,C. ENRIQUE SANCHEZ ESPARZA
32052,1998,PRI,ING. ROGELIO GUZMAN GUERRERO
32052,2001,PRD,C. EFREN MONREAL CRUZ
32052,2004,PRD,C. JORGE LUIS RINCON GOMEZ
32052,2007,PRI,C. JUAN FRANCISCO CUEVAS ARREDONDO
32052,2010,PRIZAC,PROFR. ABEL VAZQUEZ SALAS
32052,2013,PRI,C. GILDARDO CRUZ ARTEAGA
32052,2016,PMC,C. LUIS SANTOS HERNANDEZ
32052,2018,PRI,C. BARBARO FLORES LOZANO
32052,2021,COAL.,C. BARBARO FLORES LOZANO
32053,1919,NA,C. GUALTERIO ESPARZA
32053,1950,NA,C. CLAUDIO SEGOVIA
32053,1953,NA,C. J. REYES DELGADO
32053,1956,NA,C. GUALTERIO ESPARZA
32053,1959,NA,C. J. JESÚS MONTOYA RODRÍGUEZ
32053,1962,NA,C. CARLOS GUERRERO RODRÍGUEZ
32053,1965,NA,C. MIGUEL ARELLANO
32053,1968,NA,C. ANTONIO DÁVILA REYES
32053,1971,NA,C. BARTOLO CASTILLO HURTADO
32053,1974,NA,C. EDMUNDO GARCÍA DE LA ROSA
32053,1977,NA,C. CANDELARIO MAURICIO ESCOBEDO
32053,1978,NA,C. SERGIO GÚZMAN ESPARZA
32053,1980,NA,C. ROSALÍO ESPARZA MONTOYA
32053,1983,NA,C. ALEJANDRO MAURICIO BAEZ
32053,1986,NA,C. NAHUM DÁVILA GONZÁLEZ
32053,1989,NA,C. ALEJANDRO FRAUSTO CASTILLO
32053,1992,PRI,C. SALVADOR HERNANDEZ MAURICIO
32053,1995,PRI,C. JORGE ESPARZA SOTO
32053,1998,PRI,ING. JUAN ANTONIO ESPARZA FRAUSTO
32053,2001,PRI,C. ALBERTO RODRIGUEZ BAEZ
32053,2004,PRD,C. IMELDA MAURICIO ESPARZA
32053,2007,PRI,C. MARIO ALBERTO PONCE ESPARZA
32053,2010,PAN,C. JOSE ANGEL FACIO VAZQUEZ
32053,2013,PRI,C. VIDAL FRAUSTO ESPARZA
32053,2016,COAL.,C. IMELDA MAURICIO ESPARZA
32053,2018,COAL.,C. IMELDA MAURICIO ESPARZA
32053,2021,PNA,C. RONAL GARCIA REYES
32054,1950,NA,C. SIXTO MARÍN RENOVATO
32054,1953,NA,C. LADISLAO BELTRÁN PÉREZ
32054,1956,NA,PROFR. ISMAEL SÁNCHEZ SÁNCHEZ
32054,1959,NA,C. JOSÉ MARÍA PÉREZ DÍAZ
32054,1962,NA,PROFR. ISMAEL SÁNCHEZ SÁNCHEZ
32054,1965,NA,C. SIXTO MARÍN RENOVATO
32054,1968,NA,PROFR. EVERARDO SALAS MARÍN
32054,1971,NA,PROFR. CARLOS SAUCEDO MORALES
32054,1974,NA,C. ÁNGEL MUÑOZ ARANDA
32054,1977,NA,C. ANTONIO ESCOBEDO MARÍN
32054,1980,NA,C. J. JESÚS SALAS DELGADO
32054,1983,NA,C. ROGELIO MORALES ACOSTA
32054,1986,NA,LIC. CARLOS MARÍN CAMPOS
32054,1989,NA,PROFR. CRISTÓBAL LOZANO ESCOBEDO
32054,1992,PRI,C. LUIS GAYTAN MUÑOZ
32054,1995,PRI,C. HUMBERTO MARTINEZ GALLEGOS
32054,1998,PRD,C. LAURO PEREZ MARIN
32054,2001,PRD,C. MARTIN MORALES CHAVEZ
32054,2004,PRI,C. JUAN CARLOS SAUCEDA SANCHEZ
32054,2007,PRD,C. JUAN DELGADO MARTINEZ
32054,2010,PRIZAC,C. VICTOR MANUEL YAÑEZ TORRES
32054,2013,COAL.,C. JAVIER HUERTA GARZA
32054,2016,COAL.,C. JUAN CARLOS SAUCEDO SANCHEZ
32054,2018,PRI,C. JUAN CARLOS SAUCEDO SANCHEZ
32054,2021,COAL.,C. OMAR BAUDELIO MARIN SANCHEZ
32055,1937,NA,C. CECILIO GONZÁLEZ ARELLANO
32055,1938,NA,C. J. MERCED GONZÁLEZ ARELLANO
32055,1940,NA,C. PEDRO BARAJAS
32055,1941,NA,C. CRISPÍN TORRES ORTEGA
32055,1942,NA,C. LUIS N. GARCÍA FLORES
32055,1944,NA,C. JOSÉ RENTERÍA HERNÁNDEZ
32055,1947,NA,C. IGNACIO MALDONADO RODRÍGUEZ
32055,1950,NA,C. RAFAEL RODRÍGUEZ HERNÁNDEZ
32055,1953,NA,C. JOSÉ MARÍA CORVERA ÁVILA
32055,1956,NA,C. J. PAZ ENRÍQUEZ SALAZAR
32055,1959,NA,C. PEDRO MÉNDEZ ESPINOZA
32055,1962,NA,PROFR. ANTONIO NÚÑEZ FLORES
32055,1965,NA,C. FERNANDO GARCÍA GONZÁLEZ
32055,1968,NA,C. ANTONIO GONZÁLEZ VARELA
32055,1971,NA,C. CECILIO MORALES VÁZQUEZ
32055,1974,NA,C. BALDOMERO HERNÁNDEZ MURO
32055,1977,NA,C. HUMBERTO GONZÁLEZ MÉNDEZ
32055,1980,NA,PROFR. EMIGDIO GONZÁLEZ SOTO
32055,1983,NA,LIC. JOSÉ ANTONIO RENTERÍA SOTO
32055,1986,NA,PROFR. LORENZO ENRÍQUEZ RODARTE
32055,1988,NA,PROFR. VICENTE MÉNDEZ ESPINO
32055,1992,PRI,C. SANTIAGO MORALES DAVILA
32055,1995,PRI,ING. JORGE LANDEROS CARRILLO
32055,1998,PRI,PROFR. MARIANO UREÑO GURROLA
32055,2001,PRD,C. MIGUEL ANGEL TORRES ROSALES
32055,2004,COALICIÓN,C. ARTURO MARQUEZ SALAS
32055,2007,PRI,C. ANTONIO DE LA TORRE DEL RIO
32055,2010,ZANUNE,LIC. IVAN DE SANTIAGO BELTRAN
32055,2013,COAL.,C. MIGUEL ANGEL TORRES ROSALES
32055,2016,COAL.,C. JORGE LUIS GARCIA VERA
32055,2018,COAL.,C. MIGUEL ANGEL TORRES ROSALES
32055,2021,MORENA,C. ROGELIO GONZALEZ ALVAREZ
32056,1919,NA,CAP. PABLO ROBLES GARCÍA
32056,1945,NA,PROFR. LUIS DE LA FUENTE
32056,1947,NA,DR. JOSÉ CABRAL ROMÁN
32056,1950,NA,C. ROQUE ACEVEDO DÍAZ
32056,1953,NA,C. FRANCISCO BORREGO DELGADO
32056,1956,NA,C. ROQUE ACEVEDO DÍAZ
32056,1959,NA,C. FRANCISCO BORREGO DELGADO
32056,1962,NA,C. MANUEL RIVAPALACIO
32056,1965,NA,C. JOSÉ LÓPEZ CORTÉS
32056,1968,NA,LIC. RAÚL RODRÍGUEZ SANTOYO
32056,1971,NA,LIC. ROBERTO VALADEZ GARCÍA
32056,1974,NA,C. VICTORIO DE LA TORRE DE LA TORRE
32056,1977,NA,C. FRANCISCO J. ALONSO BERNAL
32056,1980,NA,LIC. J. BENITO LÓPEZ DOMÍNGUEZ
32056,1981,NA,M.V.Z. JOSÉ ESCOBEDO DOMÍNGUEZ
32056,1983,NA,LIC. JESÚS MANUEL DÍAZ CASAS
32056,1986,NA,LIC. RAÚL RODRÍGUEZ SANTOYO
32056,1989,NA,LIC. JESÚS MANUEL DÍAZ CASAS
32056,1992,PRI,C. JAVIER SUAREZ DEL REAL BERUMEN
32056,1995,PRI,ING. JULIAN IBARGUENGOITIA CABRAL
32056,1997,NA,ING. JULIÁN IBARGUENGOYTIA
32056,1998,PRD,C. MAGDALENA SOCORRO NUÑEZ MONREAL
32056,2001,PRD,LIC. MIGUEL ALONSO REYES
32056,2004,PRD,C. GERARDO DE JESUS FELIX DOMINGUEZ
32056,2007,PAN,C. CUAUHTEMOC CALDERON GALVAN
32056,2010,PRIZAC,C. ARNOLDO ALFREDO RODRIGUEZ REYES
32056,2013,PRI,C. CARLOS AURELIO PEÑA BADILLO
32056,2016,CM,LIC. CATARINO MARTINEZ DIAZ
32056,2017,PRI,MTRA. JUDITH MAGDALENA GUERRO LOPEZ
32056,2018,COAL.,C. ULISES MEJIA HARO
32056,2021,COAL.,C. JORGE MIRANDA CASTRO
32057,1998,CM,ING. ANTONIO ALMANZA GALINDO
32057,2001,PRD,C. RICARDO DE LA ROSA TREJO
32057,2004,PRI,C. JOSE ALMANZA REYES
32057,2007,PAN,C. DANIEL HERNANDEZ JUAREZ
32057,2010,PT,ING. HUGO DE LA TORRE GARCIA
32057,2013,COAL.,C. RICARDO DE LA ROSA TREJO
32057,2016,PRD,PROFRA. GLORIA ESTELA ROSALES DIAZ
32057,2018,PRI,C. CESAR ORTIZ CANIZALES
32057,2021,PT,C. ANTONIO ROCHA ROMO
32058,2004,PRD,C. BENJAMIN ROBLES CERVANTES
32058,2007,PRI,C. J. ANGEL TORRES RIVAS
32058,2010,PAN,C. MARIO CERVANTES GONZALEZ
32058,2013,COAL.,C. OMAR RAMIREZ ORTIZ
32058,2016,COAL.,PROFR. ROLANDO ZAMARRIPA ARAUJO
32058,2018,COAL.,C. ESTELA CARLOS CARLOS
32058,2021,COAL.,C. JOSE MANUEL GONZALEZ DORADO
