uniqueid,year,incumbent_party_Horacio
19021,2009,PRI_PVEM_PD_CC
19021,2012,PRI_PVEM
19021,2015,PRI
19021,2018,NA
19022,2000,PRI
19022,2003,PRI_PVEM_PLM_FC
19022,2006,PAN
19022,2009,PRI_PVEM_PD_CC
19022,2012,NA
19022,2015,PRI_PVEM_PANAL_PD
19022,2018,NA
19023,2000,PRI
19023,2003,PRI_PT_PVEM_PLM_FC
19023,2006,PAN
19023,2009,PRI_PVEM_PD_CC
19023,2012,NA
19023,2015,PAN
19023,2018,NA
19024,2000,PRI
19024,2003,PRI_PT_PVEM_PLM_FC
19024,2006,PRI_PVEM
19024,2009,PRI_PVEM_PD_CC
19024,2012,PAN
19024,2015,PT
19024,2018,NA
19025,2000,PRI
19025,2003,PRI_PVEM_PLM_FC
19025,2006,PAN
19025,2009,PRI_PVEM_PD_CC
19025,2012,NA
19025,2015,PAN
19025,2018,NA
19026,2000,PAN
19026,2003,PRI_PVEM_PLM_FC
19026,2006,PRI_PVEM
19026,2009,PRI_PVEM_PD_CC
19026,2012,PRI_PVEM
19026,2015,PRI_PVEM_PANAL_PD
19026,2018,NA
19027,2000,PAN
19027,2003,PAN
19027,2006,PRI_PVEM
19027,2009,PANAL
19027,2012,PRI_PVEM
19027,2015,PAN
19027,2018,NA
19028,2000,PRI
19028,2003,PRI_PVEM_PLM_FC
19028,2006,PRI_PVEM
19028,2009,PRI_PVEM_PD_CC
19028,2012,PRI_PVEM
19028,2015,PAN
19028,2018,NA
19029,2000,PAN
19029,2003,PRI_PT_PVEM_PLM_FC
19029,2006,PAN
19029,2009,PRI_PVEM_PD_CC
19029,2012,PRI_PVEM
19029,2015,PRI
19029,2018,NA
19030,2000,PRI
19030,2003,PRI_PVEM_PLM_FC
19030,2006,PRI_PVEM
19030,2009,PRI_PVEM_PD_CC
19030,2012,PRI_PVEM
19030,2015,PRI
19030,2018,NA
19031,2000,PRI
19031,2003,PRI_PVEM_PLM_FC
19031,2006,PRI_PVEM
19031,2009,PRI_PVEM_PD_CC
19031,2012,PAN
19031,2015,PRI_PVEM_PANAL_PD
19031,2018,NA
19032,2000,PRI
19032,2003,PAN
19032,2006,PRI_PVEM
19032,2009,PAN
19032,2012,PAN
19032,2015,PAN
19032,2018,NA
19033,2000,PRI
19033,2003,PAN
19033,2006,PAN
19033,2009,PRI_PVEM_PD_CC
19033,2012,PANAL
19033,2015,PAN
19033,2018,NA
19034,2000,PAN
19034,2003,PRI_PT_PVEM_PLM_FC
19034,2006,PRI_PVEM
19034,2009,PAN
19034,2012,PRI_PVEM
19034,2015,PRI
19034,2018,NA
19035,2000,PRI
19035,2003,PRI_PT_PVEM_PLM_FC
19035,2006,PRI_PVEM
19035,2009,PANAL
19035,2012,PRI_PVEM
19035,2015,PANAL
19035,2018,NA
19036,2000,PRI
19036,2003,PRI_PVEM_PLM_FC
19036,2006,PRI_PVEM
19036,2009,PRI_PVEM_PD_CC
19036,2012,PAN
19036,2015,PRI
19036,2018,NA
19037,2000,PRI
19037,2003,PRI_PVEM_PLM_FC
19037,2006,PRI_PVEM
19037,2009,PRI_PVEM_PD_CC
19037,2012,PRI_PVEM
19037,2015,PRI
19037,2018,NA
19038,2000,PRI
19038,2003,PRI_PVEM_PLM_FC
19038,2006,PAN
19038,2009,PRI_PVEM_PD_CC
19038,2012,PRI_PVEM
19038,2015,PRI
19038,2018,NA
19039,2000,PAN
19039,2003,PRI_PT_PVEM_PLM_FC
19039,2006,PAN
19039,2009,PAN
19039,2012,PAN
19039,2015,PRI_PVEM_PANAL_PD
19039,2018,NA
19040,2000,PRI
19040,2003,PRI_PT_PVEM_PLM_FC
19040,2006,PRD_PT_MC
19040,2009,PRI_PVEM_PD_CC
19040,2012,PRI_PVEM
19040,2015,PAN
19040,2018,NA
19041,2000,PRI
19041,2003,PRD
19041,2006,PRI_PVEM
19041,2009,PRI_PVEM_PD_CC
19041,2012,PAN
19041,2015,PRI
19041,2018,NA
19042,2000,PAN
19042,2003,PAN
19042,2006,PAN
19042,2009,PAN
19042,2012,PAN
19042,2015,PRI
19042,2018,NA
19043,2000,PRI
19043,2003,PRI_PVEM_PLM_FC
19043,2006,PRI_PVEM
19043,2009,PAN
19043,2012,PAN
19043,2015,PAN
19043,2018,NA
19044,2000,PAN
19044,2003,PRI_PVEM_PLM_FC
19044,2006,PAN
19044,2009,NA
19044,2012,PRI_PVEM
19044,2015,PAN
19044,2018,NA
19045,2000,PRI
19045,2003,PRI_PT_PVEM_PLM_FC
19045,2006,PRI_PVEM
19045,2009,PRI_PVEM_PD_CC
19045,2012,PRI_PVEM
19045,2015,PRD
19045,2018,NA
19046,2000,PAN
19046,2003,PAN
19046,2006,PAN
19046,2009,PAN
19046,2012,PAN
19046,2015,PAN
19046,2018,NA
19047,2000,PAN
19047,2003,PAN
19047,2006,PRI_PVEM
19047,2009,PAN
19047,2012,PRI_PVEM
19047,2015,MC
19047,2018,NA
19048,2000,PAN
19048,2003,PRI_PVEM_PLM_FC
19048,2006,PAN
19048,2009,PAN
19048,2012,PAN
19048,2015,PAN
19048,2018,NA
19049,2000,PRI
19049,2003,PRI_PVEM_PLM_FC
19049,2006,PRI_PVEM
19049,2009,PAN
19049,2012,PT
19049,2015,PRI_PVEM_PANAL_PD
19049,2018,NA
19050,2000,PRI
19050,2003,PRI_PT_PVEM_PLM_FC
19050,2006,PRI_PVEM
19050,2009,PRI_PVEM_PD_CC
19050,2012,PT
19050,2015,PRD_PT
19050,2018,NA
19051,2000,PRI
19051,2003,PRI_PVEM_PLM_FC
19051,2006,PRI_PVEM
19051,2009,PRI_PVEM_PD_CC
19051,2012,PRD
19051,2015,PRD_PT
19051,2018,NA
