Clave,MUNICIPIO:    ,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,NULOS,TOTAL
53,QUECHULTENANGO,1987,B,0,39,43,0,0,0,3,85
53,QUECHULTENANGO,1988,B,0,144,81,0,0,0,1,226
53,QUECHULTENANGO,1989,B,0,107,87,0,0,2,10,206
53,QUECHULTENANGO,1990,B,0,51,75,0,0,0,3,129
53,QUECHULTENANGO,1991,EX,0,52,89,0,0,1,11,153
53,QUECHULTENANGO,1991,B,0,158,256,0,0,5,15,434
53,QUECHULTENANGO,1992,B,0,27,6,0,0,0,6,39
53,QUECHULTENANGO,1993,B,0,125,88,0,0,0,12,225
53,QUECHULTENANGO,1994,B,0,43,76,0,0,0,9,128
53,QUECHULTENANGO,1995,B,0,192,190,0,0,0,11,393
53,QUECHULTENANGO,1996,B,0,135,29,0,0,0,5,169
53,QUECHULTENANGO,1997,B,0,140,1,0,0,0,0,141
53,QUECHULTENANGO,1998,EX,0,27,27,0,0,0,5,59
53,QUECHULTENANGO,1998,B,0,35,60,0,0,3,17,115
53,QUECHULTENANGO,1999,B,0,11,146,0,0,1,7,165
53,QUECHULTENANGO,2000,B,0,66,117,0,0,0,8,191
53,QUECHULTENANGO,2001,B,0,48,113,0,0,0,18,179
53,QUECHULTENANGO,2002,B,0,116,128,0,0,0,15,259
53,QUECHULTENANGO,2003,B,0,74,122,0,0,1,13,210
53,QUECHULTENANGO,2004,B,0,25,43,0,0,0,3,71
53,QUECHULTENANGO,2005,B,0,27,59,0,0,0,7,93
53,QUECHULTENANGO,2006,B,0,134,47,0,0,0,7,188
53,QUECHULTENANGO,2007,B,0,74,89,0,0,0,19,182
53,QUECHULTENANGO,2008,B,0,37,141,0,0,0,17,195
53,QUECHULTENANGO,2009,B,0,27,88,0,0,1,2,118
53,QUECHULTENANGO,2010,B,0,13,137,0,0,1,0,151
53,QUECHULTENANGO,2011,B,0,31,89,0,0,0,3,123
53,QUECHULTENANGO,2012,B,0,206,7,0,0,0,14,227
53,QUECHULTENANGO,2013,B,0,123,23,0,0,0,7,153
53,QUECHULTENANGO,2014,B,0,177,125,0,0,3,21,326
,,,,,,,,,,,
54,SAN LUIS ACATLAN,2015,B,8,277,108,0,0,0,22,415
54,SAN LUIS ACATLAN,2015,C,3,307,89,0,0,0,12,411
54,SAN LUIS ACATLAN,2016,B,2,201,85,0,0,0,9,297
54,SAN LUIS ACATLAN,2016,C,1,189,90,0,0,0,3,283
54,SAN LUIS ACATLAN,2016,E,0,0,0,0,0,0,0,0
54,SAN LUIS ACATLAN,2017,B,18,194,102,0,0,0,20,334
54,SAN LUIS ACATLAN,2017,C,33,229,70,0,0,0,21,353
54,SAN LUIS ACATLAN,2018,B,1,161,167,0,0,0,19,348
54,SAN LUIS ACATLAN,2018,EX,0,36,27,0,0,0,4,67
54,SAN LUIS ACATLAN,2019,B,1,78,94,0,0,0,8,181
54,SAN LUIS ACATLAN,2020,B,2,38,225,0,0,0,56,321
54,SAN LUIS ACATLAN,2020,EX,0,6,30,0,0,0,14,50
54,SAN LUIS ACATLAN,2021,B,1,118,166,0,0,0,11,296
54,SAN LUIS ACATLAN,2022,B,0,80,55,0,0,0,0,135
54,SAN LUIS ACATLAN,2023,B,1,51,85,0,0,0,18,155
54,SAN LUIS ACATLAN,2024,B,0,34,146,0,0,0,48,228
54,SAN LUIS ACATLAN,2024,C,2,22,185,0,0,0,34,243
54,SAN LUIS ACATLAN,2024,EXA,0,35,66,0,0,0,12,113
54,SAN LUIS ACATLAN,2024,EXB,1,5,94,0,0,0,5,105
54,SAN LUIS ACATLAN,2025,B,0,14,227,0,0,0,31,272
54,SAN LUIS ACATLAN,2026,B,3,97,144,0,0,0,28,272
54,SAN LUIS ACATLAN,2026,C,2,86,166,0,0,0,20,274
54,SAN LUIS ACATLAN,2026,EX,0,22,50,0,0,0,3,75
54,SAN LUIS ACATLAN,2027,B,12,29,80,0,0,0,4,125
54,SAN LUIS ACATLAN,2028,B,2,231,75,0,0,0,30,338
54,SAN LUIS ACATLAN,2029,B,1,76,101,0,0,0,6,184
54,SAN LUIS ACATLAN,2030,B,5,157,139,0,0,0,20,321
54,SAN LUIS ACATLAN,2030,C,2,234,154,0,0,0,25,415
54,SAN LUIS ACATLAN,2031,B,0,226,12,0,0,0,4,242
54,SAN LUIS ACATLAN,2032,B,1,208,23,0,0,0,21,253
54,SAN LUIS ACATLAN,2033,B,1,136,10,0,0,0,1,148
54,SAN LUIS ACATLAN,2034,B,0,44,20,0,0,0,4,68
54,SAN LUIS ACATLAN,2035,B,2,144,246,0,0,0,10,402
54,SAN LUIS ACATLAN,2035,C,0,140,255,0,0,0,18,413
54,SAN LUIS ACATLAN,2036,B,0,87,8,0,0,0,7,102
54,SAN LUIS ACATLAN,2037,B,0,92,9,0,0,0,1,102
54,SAN LUIS ACATLAN,2038,B,1,95,13,0,0,0,1,110
54,SAN LUIS ACATLAN,2039,B,12,159,61,0,0,0,25,257
54,SAN LUIS ACATLAN,2039,C,21,158,58,0,0,0,16,253
54,SAN LUIS ACATLAN,2040,B,1,95,36,0,0,0,11,143
,,,,,,,,,,,
55,SAN MARCOS,2041,B,6,79,58,0,0,1,7,151
55,SAN MARCOS,2041,C,6,66,84,0,0,0,21,177
55,SAN MARCOS,2042,B,2,109,72,0,0,2,3,188
55,SAN MARCOS,2043,B,4,93,129,0,0,0,2,228
55,SAN MARCOS,2044,B,2,101,62,0,0,2,10,177
55,SAN MARCOS,2044,C,1,101,67,0,0,0,7,176
55,SAN MARCOS,2045,B,7,228,111,0,0,3,8,357
55,SAN MARCOS,2046,B,2,143,49,0,0,0,5,199
55,SAN MARCOS,2046,C,4,148,51,0,0,0,4,207
55,SAN MARCOS,2047,B,2,184,77,0,0,0,12,275
55,SAN MARCOS,2048,B,0,95,108,0,0,0,9,212
55,SAN MARCOS,2048,C,0,86,90,0,0,0,9,185
55,SAN MARCOS,2049,B,3,51,96,0,0,1,0,151
55,SAN MARCOS,2049,C,0,58,88,0,0,0,0,146
55,SAN MARCOS,2050,B,3,83,83,0,0,1,2,172
55,SAN MARCOS,2050,C,9,76,85,0,0,1,9,180
55,SAN MARCOS,2051,B,1,110,189,0,0,0,6,306
55,SAN MARCOS,2052,B,0,211,113,0,0,0,6,330
55,SAN MARCOS,2052,C,2,159,158,0,0,0,7,326
55,SAN MARCOS,2053,B,1,114,86,0,0,0,3,204
55,SAN MARCOS,2054,B,1,137,71,0,0,0,12,221
55,SAN MARCOS,2054,C,1,118,82,0,0,0,10,211
55,SAN MARCOS,2055,B,0,51,42,0,0,1,7,101
55,SAN MARCOS,2056,B,1,93,92,0,0,1,7,194
55,SAN MARCOS,2057,B,5,186,116,0,0,3,31,341
55,SAN MARCOS,2058,B,0,69,88,0,0,0,31,188
55,SAN MARCOS,2059,B,1,138,110,0,0,0,11,260
55,SAN MARCOS,2060,B,2,146,169,0,0,2,21,340
55,SAN MARCOS,2061,B,2,97,82,0,0,3,20,204
55,SAN MARCOS,2062,B,0,38,60,0,0,0,2,100
55,SAN MARCOS,2063,B,1,93,53,0,0,0,8,155
55,SAN MARCOS,2064,B,0,40,18,0,0,0,1,59
55,SAN MARCOS,2065,EX,2,56,56,0,0,0,2,116
55,SAN MARCOS,2065,B,2,49,60,0,0,0,10,121
55,SAN MARCOS,2066,B,0,48,19,0,0,0,9,76
55,SAN MARCOS,2067,B,1,126,39,0,0,0,2,168
55,SAN MARCOS,2068,B,1,163,64,0,0,1,8,237
55,SAN MARCOS,2069,B,3,121,40,0,0,9,3,176
55,SAN MARCOS,2070,B,2,78,61,0,0,6,4,151
55,SAN MARCOS,2071,B,0,201,107,0,0,1,17,326
55,SAN MARCOS,2072,B,4,199,112,0,0,0,19,334
55,SAN MARCOS,2073,B,4,208,126,0,0,1,15,354
55,SAN MARCOS,2074,B,2,142,56,0,0,3,5,208
55,SAN MARCOS,2074,C,0,132,66,0,0,6,10,214
55,SAN MARCOS,2075,B,2,156,150,0,0,14,6,328
55,SAN MARCOS,2076,B,0,129,115,0,0,8,5,257
55,SAN MARCOS,2076,C,0,119,109,0,0,11,9,248
55,SAN MARCOS,2077,B,0,112,44,0,0,1,2,159
55,SAN MARCOS,2078,B,1,68,52,0,0,0,5,126
55,SAN MARCOS,2079,B,7,78,73,0,0,1,4,163
55,SAN MARCOS,2080,B,1,134,211,0,0,0,12,358
55,SAN MARCOS,2081,B,0,14,13,0,0,0,0,27
55,SAN MARCOS,2089,EX,0,28,34,0,0,0,10,72
55,SAN MARCOS,2082,B,0,33,5,0,0,0,1,39
55,SAN MARCOS,2084,EX,0,100,99,0,0,4,20,223
55,SAN MARCOS,2083,B,0,173,172,0,0,0,1,346
55,SAN MARCOS,2084,B,0,37,31,0,0,0,0,68
55,SAN MARCOS,2085,B,0,14,29,0,0,0,1,44
55,SAN MARCOS,2086,B,0,111,27,0,0,0,6,144
55,SAN MARCOS,2088,B,0,60,21,0,0,0,0,81
55,SAN MARCOS,2087,B,0,57,9,0,0,0,0,66
55,SAN MARCOS,2089,B,0,115,65,0,0,0,7,187
55,SAN MARCOS,2090,B,1,140,119,0,0,0,9,269
55,SAN MARCOS,2091,B,1,88,105,0,0,0,1,195
,,,,,,,,,,,
56,SAN MIGUEL TOTOLAPAN,2092,B,0,113,94,0,0,0,7,214
56,SAN MIGUEL TOTOLAPAN,2093,B,0,142,113,0,0,0,9,264
56,SAN MIGUEL TOTOLAPAN,2093,C,0,172,97,0,0,0,6,275
56,SAN MIGUEL TOTOLAPAN,2094,B,0,186,119,0,0,0,2,307
56,SAN MIGUEL TOTOLAPAN,2094,C,0,207,94,0,0,0,7,308
56,SAN MIGUEL TOTOLAPAN,2095,B,0,192,153,0,0,0,0,345
56,SAN MIGUEL TOTOLAPAN,2096,B,0,117,135,0,0,0,4,256
56,SAN MIGUEL TOTOLAPAN,2097,B,0,145,138,0,0,0,4,287
56,SAN MIGUEL TOTOLAPAN,2097,C,0,113,152,0,0,0,10,275
56,SAN MIGUEL TOTOLAPAN,2098,B,0,55,39,0,0,0,0,94
56,SAN MIGUEL TOTOLAPAN,2099,B,0,85,59,0,0,0,4,148
56,SAN MIGUEL TOTOLAPAN,2100,B,0,178,140,0,0,0,12,330
56,SAN MIGUEL TOTOLAPAN,2101,B,0,132,95,0,0,0,9,236
56,SAN MIGUEL TOTOLAPAN,2101,C,0,118,131,0,0,0,0,249
56,SAN MIGUEL TOTOLAPAN,2102,B,0,173,119,0,0,0,10,302
56,SAN MIGUEL TOTOLAPAN,2103,B,0,39,120,0,0,0,5,164
56,SAN MIGUEL TOTOLAPAN,2104,B,0,181,148,0,0,0,9,338
56,SAN MIGUEL TOTOLAPAN,2105,B,0,112,71,0,0,0,1,184
56,SAN MIGUEL TOTOLAPAN,2106,B,0,81,35,0,0,0,0,116
56,SAN MIGUEL TOTOLAPAN,2107,B,0,119,40,0,0,0,1,160
56,SAN MIGUEL TOTOLAPAN,2108,B,0,25,68,0,0,0,0,93
56,SAN MIGUEL TOTOLAPAN,2109,B,0,77,31,0,0,0,2,110
56,SAN MIGUEL TOTOLAPAN,2110,B,0,28,98,0,0,0,14,140
56,SAN MIGUEL TOTOLAPAN,2111,B,0,33,57,0,0,0,1,91
56,SAN MIGUEL TOTOLAPAN,2112,B,0,41,33,0,0,0,0,74
56,SAN MIGUEL TOTOLAPAN,2113,B,0,26,25,0,0,0,6,57
56,SAN MIGUEL TOTOLAPAN,2114,B,0,74,63,0,0,0,4,141
56,SAN MIGUEL TOTOLAPAN,2115,B,0,148,24,0,0,0,1,173
56,SAN MIGUEL TOTOLAPAN,2116,B,0,112,45,0,0,0,8,165
56,SAN MIGUEL TOTOLAPAN,2117,B,0,103,40,0,0,0,5,148
56,SAN MIGUEL TOTOLAPAN,2118,B,0,15,105,0,0,0,9,129
56,SAN MIGUEL TOTOLAPAN,2119,B,0,48,119,0,0,0,3,170
56,SAN MIGUEL TOTOLAPAN,2120,B,0,9,37,0,0,0,2,48
56,SAN MIGUEL TOTOLAPAN,2121,B,0,7,42,0,0,0,0,49
56,SAN MIGUEL TOTOLAPAN,2122,EX,0,11,30,0,0,0,0,41
56,SAN MIGUEL TOTOLAPAN,2122,B,0,32,94,0,0,0,9,135
56,SAN MIGUEL TOTOLAPAN,2123,B,0,66,14,0,0,0,2,82
56,SAN MIGUEL TOTOLAPAN,2124,B,0,38,35,0,0,0,2,75
56,SAN MIGUEL TOTOLAPAN,2125,B,0,19,35,0,0,0,3,57
56,SAN MIGUEL TOTOLAPAN,2128,B,0,20,23,0,0,0,1,44
56,SAN MIGUEL TOTOLAPAN,2129,B,0,92,48,0,0,0,10,150
56,SAN MIGUEL TOTOLAPAN,2130,B,0,82,76,0,0,0,1,159
56,SAN MIGUEL TOTOLAPAN,2131,B,0,83,62,0,0,0,12,157
56,SAN MIGUEL TOTOLAPAN,2132,B,0,30,19,0,0,0,1,50
56,SAN MIGUEL TOTOLAPAN,2133,B,0,137,107,0,0,0,9,253
,,,,,,,,,,,
57,TAXCO DE ALARCON,2134,B,109,101,0,0,0,4,6,220
57,TAXCO DE ALARCON,2134,C,102,110,0,0,0,4,4,220
57,TAXCO DE ALARCON,2135,B,119,148,0,0,0,6,9,282
57,TAXCO DE ALARCON,2135,C,135,146,0,0,0,5,12,298
57,TAXCO DE ALARCON,2136,EX,47,107,0,0,0,0,6,160
57,TAXCO DE ALARCON,2136,B,57,157,0,0,0,12,11,237
57,TAXCO DE ALARCON,2137,B,185,204,0,0,0,1,6,396
57,TAXCO DE ALARCON,2137,C,166,201,0,0,0,6,7,380
57,TAXCO DE ALARCON,2138,B,141,156,0,0,0,6,8,311
57,TAXCO DE ALARCON,2138,C,148,163,0,0,0,4,6,321
57,TAXCO DE ALARCON,2139,B,151,175,0,0,0,3,10,339
57,TAXCO DE ALARCON,2139,C,197,166,0,0,0,3,9,375
57,TAXCO DE ALARCON,2140,B,226,167,0,0,0,1,28,422
57,TAXCO DE ALARCON,2140,C,206,193,0,0,0,0,14,413
57,TAXCO DE ALARCON,2141,B,135,137,0,0,0,3,8,283
57,TAXCO DE ALARCON,2141,C,129,133,0,0,0,8,3,273
57,TAXCO DE ALARCON,2142,B,161,224,0,0,0,1,10,396
57,TAXCO DE ALARCON,2142,C,146,221,0,0,0,7,7,381
57,TAXCO DE ALARCON,2143,B,118,137,0,0,0,1,5,261
57,TAXCO DE ALARCON,2143,C,115,152,0,0,0,0,5,272
57,TAXCO DE ALARCON,2144,B,157,148,0,0,0,1,8,314
57,TAXCO DE ALARCON,2144,C,158,146,0,0,0,1,11,316
57,TAXCO DE ALARCON,2145,B,139,115,0,0,0,0,3,257
57,TAXCO DE ALARCON,2145,C,156,96,0,0,0,2,13,267
57,TAXCO DE ALARCON,2146,B,229,182,0,0,0,0,10,421
57,TAXCO DE ALARCON,2147,B,153,148,0,0,0,0,9,310
57,TAXCO DE ALARCON,2147,C,135,169,0,0,0,0,7,311
57,TAXCO DE ALARCON,2148,B,105,157,0,0,0,0,30,292
57,TAXCO DE ALARCON,2148,C,126,135,0,0,0,0,17,278
57,TAXCO DE ALARCON,2149,B,122,116,0,0,0,0,17,255
57,TAXCO DE ALARCON,2149,C,164,86,0,0,0,0,0,250
57,TAXCO DE ALARCON,2150,B,199,215,0,0,0,2,8,424
57,TAXCO DE ALARCON,2151,B,125,135,0,0,0,1,5,266
57,TAXCO DE ALARCON,2151,C,117,138,0,0,0,0,7,262
57,TAXCO DE ALARCON,2152,E,0,0,0,0,0,0,0,0
57,TAXCO DE ALARCON,2152,B,165,210,0,0,0,3,15,393
57,TAXCO DE ALARCON,2153,CA,115,173,0,0,0,6,5,299
57,TAXCO DE ALARCON,2153,CB,118,184,0,0,0,1,6,309
57,TAXCO DE ALARCON,2153,E,0,0,0,0,0,0,0,0
57,TAXCO DE ALARCON,2153,B,95,184,0,0,0,5,6,290
57,TAXCO DE ALARCON,2154,B,118,144,0,0,0,2,5,269
57,TAXCO DE ALARCON,2154,C,153,112,0,0,0,1,6,272
57,TAXCO DE ALARCON,2155,B,171,163,0,0,0,3,11,348
57,TAXCO DE ALARCON,2155,CA,183,157,0,0,0,0,0,340
57,TAXCO DE ALARCON,2156,B,207,134,0,0,0,0,15,356
57,TAXCO DE ALARCON,2157,B,126,120,0,0,0,2,8,256
57,TAXCO DE ALARCON,2158,B,165,157,0,0,0,8,4,334
57,TAXCO DE ALARCON,2158,C,176,145,0,0,0,7,10,338
57,TAXCO DE ALARCON,2159,B,150,162,0,0,0,0,12,324
57,TAXCO DE ALARCON,2159,C,154,140,0,0,0,3,14,311
57,TAXCO DE ALARCON,2160,B,112,95,0,0,0,3,17,227
57,TAXCO DE ALARCON,2160,C,112,117,0,0,0,3,5,237
57,TAXCO DE ALARCON,2155,CB,158,147,0,0,0,8,9,322
57,TAXCO DE ALARCON,2161,B,125,114,0,0,0,0,12,251
57,TAXCO DE ALARCON,2161,C,102,95,0,0,0,1,5,203
57,TAXCO DE ALARCON,2162,B,112,146,0,0,0,4,3,265
57,TAXCO DE ALARCON,2162,C,102,115,0,0,0,1,7,225
57,TAXCO DE ALARCON,2163,B,105,114,0,0,0,2,11,232
57,TAXCO DE ALARCON,2164,CA,136,162,0,0,0,2,7,307
57,TAXCO DE ALARCON,2164,CB,112,169,0,0,0,1,10,292
57,TAXCO DE ALARCON,2164,B,151,184,0,0,0,1,4,340
57,TAXCO DE ALARCON,2165,B,34,108,0,0,0,0,0,142
57,TAXCO DE ALARCON,2166,B,42,154,0,0,0,16,0,212
57,TAXCO DE ALARCON,2167,B,48,62,0,0,0,2,8,120
57,TAXCO DE ALARCON,2168,B,46,170,0,0,0,0,15,231
57,TAXCO DE ALARCON,2168,C,53,125,0,0,0,3,16,197
57,TAXCO DE ALARCON,2169,B,94,190,0,0,0,5,14,303
57,TAXCO DE ALARCON,2169,C,74,236,0,0,0,9,12,331
57,TAXCO DE ALARCON,2170,B,48,31,0,0,0,0,1,80
57,TAXCO DE ALARCON,2171,B,4,38,0,0,0,0,5,47
57,TAXCO DE ALARCON,2172,B,28,17,0,0,0,0,4,49
57,TAXCO DE ALARCON,2173,B,42,18,0,0,0,0,5,65
57,TAXCO DE ALARCON,2174,B,18,19,0,0,0,0,4,41
57,TAXCO DE ALARCON,2175,B,70,48,0,0,0,0,7,125
57,TAXCO DE ALARCON,2176,B,28,37,0,0,0,0,1,66
57,TAXCO DE ALARCON,2177,B,72,173,0,0,0,0,9,254
57,TAXCO DE ALARCON,2178,B,56,80,0,0,0,0,2,138
57,TAXCO DE ALARCON,2179,B,35,76,0,0,0,0,5,116
57,TAXCO DE ALARCON,2180,B,87,180,0,0,0,0,15,282
57,TAXCO DE ALARCON,2181,B,28,61,0,0,0,1,8,98
57,TAXCO DE ALARCON,2183,B,30,17,0,0,0,0,0,47
57,TAXCO DE ALARCON,2182,B,178,198,0,0,0,2,14,392
57,TAXCO DE ALARCON,2183,EX,58,113,0,0,0,0,5,176
57,TAXCO DE ALARCON,2184,B,35,122,0,0,0,0,14,171
57,TAXCO DE ALARCON,2185,B,105,47,0,0,0,0,6,158
57,TAXCO DE ALARCON,2186,B,16,57,0,0,0,0,3,76
57,TAXCO DE ALARCON,2187,B,43,16,0,0,0,0,1,60
57,TAXCO DE ALARCON,2188,B,13,30,0,0,0,0,1,44
57,TAXCO DE ALARCON,2189,B,23,36,0,0,0,0,7,66
57,TAXCO DE ALARCON,2190,B,4,119,0,0,0,0,3,126
57,TAXCO DE ALARCON,2191,B,159,114,0,0,0,1,8,282
57,TAXCO DE ALARCON,2191,C,160,103,0,0,0,0,15,278
57,TAXCO DE ALARCON,2192,B,109,43,0,0,0,0,8,160
57,TAXCO DE ALARCON,2193,B,97,101,0,0,0,0,6,204
57,TAXCO DE ALARCON,2194,B,110,105,0,0,0,2,6,223
57,TAXCO DE ALARCON,2195,B,167,204,0,0,0,0,14,385
57,TAXCO DE ALARCON,2195,C,182,199,0,0,0,1,10,392
57,TAXCO DE ALARCON,2196,B,138,295,0,0,0,0,13,446
57,TAXCO DE ALARCON,2197,B,48,76,0,0,0,0,14,138
57,TAXCO DE ALARCON,2198,B,59,118,0,0,0,0,4,181
57,TAXCO DE ALARCON,2199,B,105,155,0,0,0,2,12,274
57,TAXCO DE ALARCON,2200,B,71,71,0,0,0,0,6,148
57,TAXCO DE ALARCON,2201,B,133,184,0,0,0,0,8,325
57,TAXCO DE ALARCON,2202,B,25,26,0,0,0,0,1,52
57,TAXCO DE ALARCON,2203,B,79,124,0,0,0,0,24,227
57,TAXCO DE ALARCON,2203,C,87,101,0,0,0,0,25,213
57,TAXCO DE ALARCON,2204,B,75,130,0,0,0,0,24,229
57,TAXCO DE ALARCON,2205,B,83,188,0,0,0,2,9,282
57,TAXCO DE ALARCON,2205,C,122,152,0,0,0,0,11,285
57,TAXCO DE ALARCON,2206,B,123,162,0,0,0,8,12,305
57,TAXCO DE ALARCON,2207,B,112,131,0,0,0,0,0,243
57,TAXCO DE ALARCON,2207,C,86,145,0,0,0,0,20,251
57,TAXCO DE ALARCON,2208,B,100,242,0,0,0,0,98,440
57,TAXCO DE ALARCON,2208,C,74,241,0,0,0,0,73,388
57,TAXCO DE ALARCON,2209,B,102,113,0,0,0,0,49,264
57,TAXCO DE ALARCON,2210,B,17,224,0,0,0,0,35,276
57,TAXCO DE ALARCON,2211,B,126,64,0,0,0,0,13,203
57,TAXCO DE ALARCON,2212,B,67,38,0,0,0,0,1,106
57,TAXCO DE ALARCON,2213,B,59,85,0,0,0,0,1,145
57,TAXCO DE ALARCON,2213,C,49,97,0,0,0,0,0,146
57,TAXCO DE ALARCON,2214,B,15,37,0,0,0,0,0,52
57,TAXCO DE ALARCON,2215,B,92,105,0,0,0,0,26,223
57,TAXCO DE ALARCON,2216,B,31,90,0,0,0,0,9,130
57,TAXCO DE ALARCON,2217,B,86,81,0,0,0,0,0,167
57,TAXCO DE ALARCON,2218,B,70,85,0,0,0,0,6,161
57,TAXCO DE ALARCON,2219,B,55,90,0,0,0,0,8,153
57,TAXCO DE ALARCON,2220,B,10,115,0,0,0,0,3,128
57,TAXCO DE ALARCON,2221,B,34,94,0,0,0,0,28,156
57,TAXCO DE ALARCON,2222,B,169,108,0,0,0,1,23,301
57,TAXCO DE ALARCON,2222,C,151,111,0,0,0,1,11,274
,,,,,,,,,,,
58,TECOANAPA,2223,B,6,159,87,12,0,53,14,331
58,TECOANAPA,2223,C,6,157,82,12,0,48,14,319
58,TECOANAPA,2224,B,4,124,92,6,1,55,10,292
58,TECOANAPA,2224,C,3,119,108,12,1,30,10,283
58,TECOANAPA,2225,B,0,45,42,28,0,4,5,124
58,TECOANAPA,2226,B,3,121,84,8,0,19,6,241
58,TECOANAPA,2227,B,4,163,105,11,1,27,3,314
58,TECOANAPA,2228,B,2,172,30,44,1,4,14,267
58,TECOANAPA,2229,B,2,37,28,71,0,30,12,180
58,TECOANAPA,2230,B,4,25,91,18,3,8,5,154
58,TECOANAPA,2231,B,4,97,238,35,2,38,27,441
58,TECOANAPA,2232,B,3,93,153,10,0,33,20,312
58,TECOANAPA,2232,C,5,98,138,8,0,21,0,270
58,TECOANAPA,2233,B,2,234,160,29,1,78,25,529
58,TECOANAPA,2234,B,4,161,166,24,2,23,32,412
58,TECOANAPA,2235,B,8,145,140,45,1,20,18,377
58,TECOANAPA,2236,B,1,121,132,5,1,45,17,322
58,TECOANAPA,2237,B,3,127,127,29,0,1,29,316
58,TECOANAPA,2237,C,2,124,121,17,0,2,0,266
58,TECOANAPA,2238,B,2,123,114,34,0,35,5,313
58,TECOANAPA,2238,C,7,108,95,26,1,36,20,293
58,TECOANAPA,2239,B,1,85,109,25,1,24,24,269
58,TECOANAPA,2239,C,4,63,127,29,3,40,20,286
58,TECOANAPA,2240,B,3,263,100,19,1,49,24,459
58,TECOANAPA,2241,B,0,84,93,31,0,61,37,306
58,TECOANAPA,2241,C,2,99,104,44,3,57,26,335
58,TECOANAPA,2242,B,9,187,59,48,1,44,18,366
58,TECOANAPA,2243,B,0,86,102,13,0,14,5,220
58,TECOANAPA,2244,B,0,88,115,22,7,40,14,286
58,TECOANAPA,2244,C,3,76,111,18,6,42,21,277
58,TECOANAPA,2245,B,1,77,79,21,0,11,17,206
58,TECOANAPA,2246,B,1,57,52,41,0,5,14,170
58,TECOANAPA,2247,B,3,107,186,41,4,18,10,369
58,TECOANAPA,2247,C,3,87,168,45,6,22,15,346
58,TECOANAPA,2248,B,3,57,130,30,3,129,33,385
58,TECOANAPA,2249,B,9,215,58,44,4,12,0,342
58,TECOANAPA,2250,B,0,113,216,4,0,13,15,361
58,TECOANAPA,2251,B,0,45,78,9,0,4,0,136
58,TECOANAPA,2252,B,0,98,72,32,0,19,3,224
58,TECOANAPA,2253,B,0,60,52,23,0,2,9,146
58,TECOANAPA,2254,B,2,85,20,13,1,127,11,259
58,TECOANAPA,2255,B,17,76,39,45,0,15,7,199
58,TECOANAPA,2256,B,0,22,5,66,1,27,8,129
58,TECOANAPA,2257,B,1,168,59,54,0,32,7,321
58,TECOANAPA,2258,B,3,38,18,33,2,46,7,147
58,TECOANAPA,2259,EX,0,62,2,17,0,3,3,87
58,TECOANAPA,2259,B,0,36,17,36,1,2,2,94
58,TECOANAPA,2260,B,0,47,11,81,0,3,9,151
58,TECOANAPA,2261,B,1,56,15,10,0,10,0,92
,,,,,,,,,,,
59,TECPAN DE GALEANA,2262,B,2,174,163,0,0,2,2,343
59,TECPAN DE GALEANA,2263,B,5,183,109,0,0,3,9,309
59,TECPAN DE GALEANA,2263,C,3,201,95,0,0,5,9,313
59,TECPAN DE GALEANA,2264,B,1,158,139,0,0,8,3,309
59,TECPAN DE GALEANA,2264,C,3,144,154,0,0,8,9,318
59,TECPAN DE GALEANA,2265,B,6,175,128,0,0,0,10,319
59,TECPAN DE GALEANA,2265,C,4,181,131,0,0,3,2,321
59,TECPAN DE GALEANA,2266,B,18,157,151,0,0,3,2,331
59,TECPAN DE GALEANA,2266,C,10,199,145,0,0,1,2,357
59,TECPAN DE GALEANA,2267,B,0,135,85,0,0,0,2,222
59,TECPAN DE GALEANA,2267,C,1,195,40,0,0,1,4,241
59,TECPAN DE GALEANA,2268,B,1,217,117,0,0,1,14,350
59,TECPAN DE GALEANA,2268,C,1,340,125,0,0,2,8,476
59,TECPAN DE GALEANA,2269,B,2,221,104,0,0,0,9,336
59,TECPAN DE GALEANA,2269,C,1,276,97,0,0,1,9,384
59,TECPAN DE GALEANA,2270,B,2,254,123,0,0,3,6,388
59,TECPAN DE GALEANA,2270,C,3,262,108,0,0,5,5,383
59,TECPAN DE GALEANA,2271,B,0,137,96,0,0,1,4,238
59,TECPAN DE GALEANA,2271,C,2,206,86,0,0,0,3,297
59,TECPAN DE GALEANA,2272,B,1,204,105,0,0,0,12,322
59,TECPAN DE GALEANA,2272,E,0,0,0,0,0,0,0,0
59,TECPAN DE GALEANA,2273,B,10,184,113,0,0,3,7,317
59,TECPAN DE GALEANA,2274,B,1,184,128,0,0,4,7,324
59,TECPAN DE GALEANA,2275,B,0,109,4,0,0,0,0,113
59,TECPAN DE GALEANA,2276,B,0,158,12,0,0,0,5,175
59,TECPAN DE GALEANA,2277,B,1,63,61,0,0,0,4,129
59,TECPAN DE GALEANA,2278,B,0,78,1,0,0,0,3,82
59,TECPAN DE GALEANA,2279,B,0,61,2,0,0,0,0,63
59,TECPAN DE GALEANA,2279,EX,0,82,6,0,0,0,0,88
59,TECPAN DE GALEANA,2280,B,0,32,27,0,0,0,0,59
59,TECPAN DE GALEANA,2281,B,1,64,24,0,0,0,1,90
59,TECPAN DE GALEANA,2283,B,0,61,6,0,0,0,0,67
59,TECPAN DE GALEANA,2284,B,0,19,26,0,0,0,1,46
