CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MAS,PAN_PRD,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,CAND_IND14,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,Sonora,4,NOGALES,30,NOGALES,1439,B,1,0,B,29,45,3,13,12,24,1,126,2,5,1,2,2,0,0,2,1,0,0,,,,,,,,268,0,5,273,705,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1439,C,1,0,C01,31,53,5,5,12,21,4,127,2,6,0,0,1,1,0,1,2,0,0,,,,,,,,271,0,7,278,705,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1439,C,2,0,C02,35,35,3,4,6,34,2,118,2,8,1,0,1,0,0,0,1,0,0,,,,,,,,250,0,4,254,704,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1440,B,1,0,B,22,32,0,7,5,13,6,74,3,3,0,1,0,0,0,3,0,0,0,,,,,,,,169,0,5,174,394,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1440,C,1,0,C01,10,28,1,2,3,7,0,73,3,1,0,1,0,0,0,3,0,0,0,,,,,,,,132,0,0,132,394,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1441,B,1,0,B,21,30,6,5,0,11,1,113,0,4,0,2,1,0,0,1,0,0,0,,,,,,,,195,0,8,203,655,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1441,C,1,0,C01,26,28,1,7,11,23,3,102,3,2,0,0,0,0,0,2,1,0,0,,,,,,,,209,0,6,215,654,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,159,B,1,0,B,55,55,7,2,5,23,1,54,3,0,0,1,0,0,0,0,0,0,0,,,,,,,,206,0,9,215,527,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,159,C,1,0,C01,55,56,12,2,5,16,2,66,0,2,1,1,0,0,0,2,0,0,0,,,,,,,,220,0,5,225,527,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,160,B,1,0,B,48,40,3,1,3,9,0,40,0,1,2,3,2,0,0,2,0,0,0,,,,,,,,154,0,6,160,447,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,161,B,1,0,B,47,38,2,1,4,10,3,36,1,1,2,0,0,0,0,0,2,0,0,,,,,,,,147,0,4,151,414,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,161,C,1,0,C01,58,37,4,3,3,10,3,29,1,1,0,1,1,0,0,0,1,0,0,,,,,,,,152,0,6,158,413,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,162,B,1,0,B,85,55,11,3,3,28,1,51,3,0,6,2,1,0,0,0,1,0,0,,,,,,,,250,0,7,257,569,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,162,C,1,0,C01,97,47,8,3,2,21,1,61,3,2,1,3,2,0,0,0,0,0,0,,,,,,,,251,0,9,260,569,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,162,C,2,0,C02,92,72,8,7,3,11,4,60,0,0,0,3,0,0,0,0,1,0,0,,,,,,,,261,0,10,271,568,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,163,B,1,0,B,60,56,3,2,4,16,6,77,1,2,2,3,0,0,0,2,2,0,0,,,,,,,,236,0,15,251,600,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,163,C,1,0,C01,58,51,9,2,5,23,3,68,2,2,1,2,1,1,0,0,0,0,0,,,,,,,,228,0,12,240,600,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,164,B,1,0,B,62,53,8,4,9,45,2,86,1,3,0,0,0,1,0,1,3,0,1,,,,,,,,279,0,8,287,659,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,164,C,1,0,C01,71,43,2,3,4,24,4,73,1,5,1,0,1,0,0,0,1,0,2,,,,,,,,235,0,12,247,659,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,164,C,2,0,C02,66,44,5,3,7,19,3,88,1,5,1,0,0,0,0,1,1,1,1,,,,,,,,246,0,16,262,658,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,165,B,1,0,B,49,59,6,6,4,31,2,68,2,2,1,0,5,0,0,1,1,0,0,,,,,,,,237,0,11,248,602,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,165,C,1,0,C01,68,51,7,0,3,19,1,65,1,4,2,2,3,0,0,0,0,0,0,,,,,,,,226,0,5,231,602,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,166,B,1,0,B,44,36,3,4,2,13,2,51,1,0,0,2,1,0,0,2,0,0,0,,,,,,,,161,0,1,162,456,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,166,C,1,0,C01,47,45,3,2,2,13,5,50,2,0,1,1,1,0,0,0,0,0,0,,,,,,,,172,0,9,181,455,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,168,B,1,0,B,69,39,3,2,2,34,1,66,2,1,5,1,1,0,0,0,1,0,1,,,,,,,,228,0,4,232,599,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,169,B,1,0,B,91,57,5,5,1,27,3,57,0,4,2,3,1,0,0,1,0,0,0,,,,,,,,257,0,14,271,640,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,170,B,1,0,B,76,41,3,5,3,12,0,48,1,3,1,0,0,0,0,0,1,0,0,,,,,,,,194,0,13,207,487,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,170,C,1,0,C01,54,50,8,0,8,20,2,48,0,3,3,1,0,0,0,0,1,0,1,,,,,,,,199,0,10,209,486,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,171,B,1,0,B,71,68,5,1,5,12,4,63,2,2,1,0,1,0,0,1,0,0,0,,,,,,,,236,0,9,245,598,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,171,C,1,0,C01,85,52,8,0,5,16,5,69,2,0,1,0,1,1,0,2,1,0,0,,,,,,,,248,0,8,256,597,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,171,C,2,0,C02,69,71,3,4,4,28,3,72,1,6,0,3,2,1,0,1,2,0,0,,,,,,,,270,0,5,275,597,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,171,S,1,0,SMR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,171,S,2,0,SMR02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,172,B,1,0,B,88,35,1,5,2,22,1,46,0,6,6,0,1,0,0,2,0,0,1,,,,,,,,216,0,2,218,498,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,172,C,1,0,C01,81,57,8,4,3,27,1,44,2,3,2,1,0,1,0,2,1,0,0,,,,,,,,237,0,9,246,497,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,173,B,1,0,B,126,63,9,3,3,25,2,75,1,3,2,3,1,1,0,1,1,0,0,,,,,,,,319,0,11,330,738,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,174,B,1,0,B,97,40,1,2,2,16,4,55,0,1,2,0,0,0,0,0,0,0,0,,,,,,,,220,0,8,228,469,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,174,C,1,0,C01,64,38,7,4,2,18,6,59,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,201,0,5,206,468,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,175,B,1,0,B,95,63,4,0,4,30,7,54,3,3,3,0,1,0,0,1,1,1,0,,,,,,,,270,1,5,276,545,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,175,C,1,0,C01,88,55,5,4,0,28,2,75,4,1,2,3,1,1,0,0,0,0,1,,,,,,,,270,0,6,276,544,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,175,C,2,0,C02,86,70,10,3,5,27,1,46,1,2,5,0,1,0,0,3,0,0,0,,,,,,,,260,0,15,275,544,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,176,B,1,0,B,48,38,18,4,6,21,0,29,0,0,3,1,1,0,0,0,1,0,0,,,,,,,,170,0,7,177,412,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,176,C,1,0,C01,47,47,12,2,2,23,3,38,1,3,1,2,4,0,0,0,0,0,2,,,,,,,,187,0,6,193,412,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,177,B,1,0,B,67,47,7,2,5,24,4,45,0,0,2,1,0,0,0,0,1,0,0,,,,,,,,205,0,4,209,475,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,178,B,1,0,B,65,38,5,3,4,23,2,81,1,4,1,3,0,0,0,2,1,0,0,,,,,,,,233,0,8,241,600,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,178,C,1,0,C01,52,46,6,3,4,19,3,73,2,5,0,0,2,0,0,1,2,0,0,,,,,,,,218,0,14,232,600,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,179,B,1,0,B,73,60,6,6,3,35,2,69,0,0,2,2,3,1,0,0,1,0,0,,,,,,,,263,0,11,274,665,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,179,C,1,0,C01,65,49,13,3,3,27,5,89,3,3,3,3,2,0,0,0,1,0,1,,,,,,,,270,0,3,273,664,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,180,B,1,0,B,57,40,5,6,8,28,4,114,2,8,0,0,0,2,2,2,2,0,0,,,,,,,,280,0,9,289,735,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,180,C,1,0,C01,54,50,12,3,7,20,4,102,5,3,0,0,3,1,0,3,2,0,0,,,,,,,,269,0,14,283,734,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,180,C,2,0,C02,58,55,10,2,8,24,3,110,1,2,1,1,0,0,0,2,0,0,0,,,,,,,,277,0,13,290,734,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,181,B,1,0,B,59,44,7,1,9,30,3,92,1,3,1,2,0,0,0,1,2,0,2,,,,,,,,257,1,8,266,737,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,182,B,1,0,B,58,56,3,2,8,17,2,68,1,3,1,0,4,0,0,0,1,0,0,,,,,,,,224,0,8,232,571,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,182,C,1,0,C01,68,44,1,2,7,25,5,85,1,4,0,2,3,1,0,1,0,0,0,,,,,,,,249,0,7,256,570,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,183,B,1,0,B,54,47,2,2,2,25,3,52,1,3,2,2,0,1,0,1,0,0,0,,,,,,,,197,0,6,203,458,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,183,C,1,0,C01,65,54,4,4,0,17,2,43,1,3,1,0,0,0,0,2,1,0,0,,,,,,,,197,1,6,204,458,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,184,B,1,0,B,73,62,3,3,4,24,5,83,1,5,1,3,0,0,0,1,0,0,1,,,,,,,,269,1,7,277,592,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,184,C,1,0,C01,74,82,4,4,7,15,3,54,4,3,1,0,2,1,0,0,0,0,0,,,,,,,,254,0,7,261,592,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,185,B,1,0,B,92,61,5,5,7,29,6,80,2,5,2,4,1,0,0,1,0,0,0,,,,,,,,300,0,9,309,630,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,185,C,1,0,C01,92,64,6,5,7,41,1,72,1,4,4,2,0,0,0,2,0,0,0,,,,,,,,301,1,6,308,630,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,185,C,2,0,C02,95,73,3,7,5,42,5,77,4,4,1,2,1,0,0,0,0,0,1,,,,,,,,320,0,11,331,629,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,186,B,1,0,B,28,37,4,3,8,13,2,64,1,5,0,2,0,1,0,0,0,0,0,,,,,,,,168,0,4,172,386,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,186,C,1,0,C01,30,39,2,4,3,17,2,52,3,4,0,1,0,0,0,4,0,0,0,,,,,,,,161,0,8,169,386,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,187,B,1,0,B,76,60,11,6,7,36,5,111,1,6,2,1,0,0,0,0,1,0,2,,,,,,,,325,0,7,332,609,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,187,C,1,0,C01,76,37,4,3,9,23,2,103,6,6,4,3,0,0,0,1,7,0,1,,,,,,,,285,0,4,289,609,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,187,C,2,0,C02,66,50,5,5,5,33,4,109,2,0,0,0,0,0,0,2,2,0,1,,,,,,,,284,0,4,288,608,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,187,C,3,0,C03,93,48,7,2,11,24,3,103,3,5,3,1,1,0,0,1,0,0,0,,,,,,,,305,0,7,312,608,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,188,B,1,0,B,78,61,6,1,3,28,7,57,3,2,0,1,0,1,0,1,0,0,0,,,,,,,,249,0,10,259,516,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,188,C,1,0,C01,51,64,10,1,2,22,2,47,3,5,1,4,2,0,0,0,0,0,0,,,,,,,,214,0,3,217,516,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,188,C,2,0,C02,19,94,3,4,1,41,0,62,2,4,1,1,3,0,0,0,0,0,0,,,,,,,,235,0,0,235,515,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,189,B,1,0,B,47,45,3,0,3,13,2,52,0,2,1,2,0,0,0,1,2,0,0,,,,,,,,173,0,5,178,516,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,189,C,1,0,C01,56,48,7,3,2,15,3,51,2,5,2,2,1,0,0,0,0,0,0,,,,,,,,197,0,5,202,515,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,190,B,1,0,B,91,66,11,3,5,31,5,76,1,3,1,3,1,1,0,3,0,0,0,,,,,,,,301,0,12,313,633,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,191,B,1,0,B,56,52,3,8,6,37,3,69,3,1,0,3,2,0,0,1,0,2,0,,,,,,,,246,0,8,254,616,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,191,C,1,0,C01,84,48,3,4,8,35,5,63,3,5,2,2,3,0,0,0,1,0,1,,,,,,,,267,0,11,278,615,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,192,B,1,0,B,50,64,9,6,9,21,3,94,0,4,2,2,0,0,0,0,3,0,0,,,,,,,,267,0,15,282,661,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,192,C,1,0,C01,61,62,5,7,5,14,3,90,6,3,3,3,2,0,0,1,3,0,0,,,,,,,,268,0,18,286,661,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,192,C,2,0,C02,45,68,5,6,10,20,2,101,1,1,2,1,3,0,0,1,2,0,0,,,,,,,,268,0,14,282,660,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,192,C,3,0,C03,54,63,7,5,7,25,3,91,4,2,2,1,0,0,0,0,3,0,0,,,,,,,,267,0,9,276,660,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,193,B,1,0,B,42,45,7,1,4,21,1,80,4,1,1,0,0,2,0,2,0,1,0,,,,,,,,212,0,8,220,602,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,193,C,1,0,C01,45,29,6,3,4,23,2,87,2,3,2,2,2,0,0,0,1,0,0,,,,,,,,211,0,10,221,602,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,193,C,2,0,C02,46,35,2,4,7,26,0,86,0,3,1,0,0,1,0,1,0,0,0,,,,,,,,212,0,12,224,601,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,194,B,1,0,B,19,33,4,7,7,22,4,66,4,1,1,0,2,0,0,1,1,0,0,,,,,,,,172,0,9,181,618,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,194,C,1,0,C01,50,32,8,2,11,31,2,104,2,3,2,1,2,0,0,0,2,0,3,,,,,,,,255,0,10,265,618,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,194,C,2,0,C02,42,54,9,2,8,26,4,105,1,7,2,1,2,0,0,2,2,0,1,,,,,,,,268,0,12,280,618,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,195,B,1,0,B,46,46,7,2,3,19,2,65,2,3,2,1,0,0,0,3,4,0,0,,,,,,,,205,0,14,219,515,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,195,C,1,0,C01,43,39,7,3,3,22,4,60,2,2,1,3,0,1,0,2,0,0,1,,,,,,,,193,0,4,197,515,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,196,B,1,0,B,54,50,4,3,3,15,3,55,0,3,5,1,2,1,0,2,3,0,1,,,,,,,,205,0,8,213,516,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,196,C,1,0,C01,54,50,4,3,3,15,3,55,0,3,5,1,2,1,0,2,3,0,1,,,,,,,,205,0,8,213,516,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,197,B,1,0,B,34,36,1,0,7,11,2,43,0,0,1,1,3,0,0,0,0,0,0,,,,,,,,139,1,7,147,337,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,198,B,1,0,B,48,43,7,9,7,19,1,75,3,5,0,0,1,0,0,0,1,0,1,,,,,,,,220,0,9,229,583,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,198,C,1,0,C01,33,52,3,7,6,19,2,56,0,5,3,1,2,0,0,1,0,1,0,,,,,,,,191,0,14,205,582,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,199,B,1,0,B,49,51,10,8,4,33,5,99,5,3,4,0,0,0,0,1,0,0,1,,,,,,,,273,0,12,285,690,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,199,C,1,0,C01,54,45,6,5,3,30,3,85,2,2,1,0,2,0,2,0,0,0,0,,,,,,,,240,0,9,249,690,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,199,C,2,0,C02,53,44,6,2,14,27,4,88,4,3,1,1,2,0,0,1,1,0,1,,,,,,,,252,0,11,263,690,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,200,B,1,0,B,79,77,4,3,7,26,4,73,0,6,3,1,1,1,0,1,1,0,0,,,,,,,,287,0,10,297,627,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,200,C,1,0,C01,85,87,7,3,2,37,0,61,3,5,2,2,0,1,0,2,1,0,0,,,,,,,,298,0,9,307,627,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,201,B,1,0,B,62,58,9,1,7,21,3,57,2,2,2,3,0,0,0,4,3,0,0,,,,,,,,234,0,3,237,514,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,201,C,1,0,C01,65,46,6,1,5,21,3,58,0,0,2,1,1,0,0,1,0,0,0,,,,,,,,210,0,14,224,514,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,201,C,2,0,C02,62,43,5,1,4,14,0,61,1,1,2,1,1,0,0,0,2,1,0,,,,,,,,199,0,9,208,513,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,202,B,1,0,B,135,134,11,10,9,36,3,106,0,3,3,5,0,2,0,2,2,1,0,,,,,,,,462,0,17,479,631,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,202,C,1,0,C01,40,36,1,1,2,8,5,30,0,1,1,1,1,0,0,0,0,0,0,,,,,,,,127,0,4,131,631,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,203,B,1,0,B,75,56,1,5,5,25,3,75,2,6,2,1,0,1,0,4,1,0,0,,,,,,,,262,0,1,263,637,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,204,B,1,0,B,57,62,8,5,5,25,4,94,3,0,1,1,1,1,0,0,0,1,0,,,,,,,,268,15,15,298,629,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,204,C,1,0,C01,62,62,8,4,9,16,3,98,3,2,3,3,0,1,0,0,0,0,0,,,,,,,,274,0,18,292,628,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,205,B,1,0,B,56,34,5,6,8,30,0,82,0,4,0,2,2,1,1,0,0,0,0,,,,,,,,231,0,18,249,676,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,205,C,1,0,C01,54,54,10,5,10,24,1,91,1,2,2,2,4,0,0,4,1,0,1,,,,,,,,266,0,7,273,675,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,205,C,2,0,C02,52,50,4,2,6,23,2,104,4,3,0,1,2,0,0,4,1,0,0,,,,,,,,258,0,7,265,675,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,205,C,3,0,C03,39,68,3,7,18,23,1,87,0,4,1,0,0,0,0,0,0,0,0,,,,,,,,251,0,4,255,675,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,205,C,4,0,C04,54,47,4,4,7,22,2,86,1,5,0,0,5,0,0,3,0,0,0,,,,,,,,240,0,10,250,675,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,205,C,5,0,C05,37,57,5,4,11,28,2,99,2,3,4,0,0,0,0,5,3,1,0,,,,,,,,261,0,16,277,675,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,206,B,1,0,B,70,36,3,2,11,19,3,81,1,1,1,2,0,0,0,1,2,0,0,,,,,,,,233,1,11,245,742,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,206,C,1,0,C01,62,41,7,2,4,24,4,83,5,3,2,1,1,0,0,1,2,0,0,,,,,,,,242,0,9,251,741,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,206,C,2,0,C02,55,49,10,2,9,22,5,71,3,5,3,1,0,0,0,3,1,0,0,,,,,,,,239,0,10,249,741,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,206,C,3,0,C03,58,34,5,2,11,13,2,101,3,0,2,1,0,1,0,1,1,0,1,,,,,,,,236,0,8,244,741,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,206,C,4,0,C04,57,36,4,4,9,15,2,90,0,4,1,2,0,0,0,1,2,0,0,,,,,,,,227,0,14,241,741,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,207,B,1,0,B,62,41,8,5,7,16,3,82,4,5,1,1,1,0,0,0,3,0,2,,,,,,,,241,0,8,249,578,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,207,C,1,0,C01,58,51,9,5,15,25,2,85,0,2,1,0,1,0,0,0,1,0,0,,,,,,,,255,0,10,265,577,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,207,C,2,0,C02,57,48,1,4,6,24,4,84,2,3,0,0,2,0,0,1,0,0,0,,,,,,,,236,0,13,249,577,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,207,C,3,0,C03,56,40,9,8,14,18,4,73,1,3,1,0,0,1,0,2,2,2,0,,,,,,,,234,1,21,256,577,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,208,B,1,0,B,61,92,8,7,4,17,5,81,2,3,0,1,3,0,0,1,0,0,1,,,,,,,,286,10,0,296,662,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,208,C,1,0,C01,60,63,6,0,7,16,2,74,1,5,0,1,0,0,0,2,1,0,0,,,,,,,,238,0,22,260,661,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,209,B,1,0,B,64,45,6,1,4,33,3,78,0,6,0,0,0,0,0,2,1,0,0,,,,,,,,243,0,6,249,503,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,209,C,1,0,C01,67,48,10,3,4,27,2,80,1,2,1,0,0,0,0,1,0,0,1,,,,,,,,247,0,3,250,503,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,209,C,2,0,C02,53,49,7,2,3,35,5,69,2,0,3,1,2,0,0,1,2,0,0,,,,,,,,234,0,8,242,503,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,210,B,1,0,B,59,64,5,9,5,25,3,98,2,3,3,1,3,0,0,6,2,0,1,,,,,,,,289,0,13,302,634,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,210,C,1,0,C01,44,63,3,5,3,23,4,74,2,0,1,0,2,0,0,3,0,0,0,,,,,,,,227,0,9,236,634,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,210,C,2,0,C02,54,49,6,2,8,26,3,104,3,2,1,2,3,0,0,3,1,1,0,,,,,,,,268,0,14,282,633,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,211,B,1,0,B,39,41,5,4,2,16,2,54,1,2,1,1,0,0,0,0,0,0,1,,,,,,,,169,0,17,186,509,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,211,C,1,0,C01,41,65,1,8,3,29,3,66,2,8,0,0,2,2,0,1,1,0,0,,,,,,,,232,0,5,237,509,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,211,C,2,0,C02,44,64,2,0,6,24,4,66,2,5,3,3,0,0,0,1,0,0,0,,,,,,,,224,0,6,230,508,Grupo de Recuento,,,
