id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN ,PRI ,PRD ,PT ,PVEM ,PC ,PSN ,PAS ,ADC ,Mexico Posible,Fuerza Ciudadana,Nulos,total
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,634,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,219,205,117,6,2,0,0,0,5,0,1,2,6,344
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,635,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,219,179,124,13,2,0,0,0,0,2,0,0,4,324
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,131,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,227,61,9,1,0,0,0,0,0,0,0,0,0,71
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,175,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,229,41,36,3,1,0,0,0,1,1,1,0,3,87
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,427,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,230,58,101,7,1,0,0,0,6,3,1,3,7,187
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,224,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,231,41,47,11,2,0,0,0,4,2,0,0,4,111
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,234,153,120,2,8,0,0,1,0,8,2,5,9,308
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,243,151,155,14,4,0,0,0,4,3,0,0,4,335
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,245,137,103,5,4,0,0,0,2,3,0,2,0,256
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,709,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,249,192,162,7,6,0,0,0,12,9,6,1,3,398
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,504,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,174,22,111,138,7,0,0,0,0,0,0,0,4,282
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,177,17,155,114,17,0,0,2,6,0,0,0,14,325
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,439,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,179,18,100,120,4,0,0,0,0,0,0,0,1,243
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,242,147,37,3,4,0,0,0,19,2,2,10,466
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,634,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,220,94,24,3,5,0,0,0,18,3,0,2,369
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,634,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,199,122,24,1,5,0,1,0,14,4,1,0,371
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,613,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,192,170,25,9,4,0,1,0,13,2,2,4,422
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,673,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,81,131,32,5,6,0,0,1,17,1,0,13,287
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,626,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,90,248,27,4,0,0,0,0,0,1,0,6,376
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COQUIMATLAN,,4,COQUIMATLAN,190,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,112,24,89,9,0,0,0,0,0,0,0,3,1,126
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,259,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,115,39,94,32,1,0,0,0,0,6,0,6,7,185
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,116,104,154,49,0,0,0,0,0,3,0,1,13,324
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COQUIMATLAN,,4,COQUIMATLAN,103,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,119,5,43,9,2,0,0,0,0,1,0,2,2,64
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,120,168,93,20,2,0,0,0,0,0,0,5,15,303
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,609,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,123,228,127,8,1,0,3,0,0,0,0,1,7,375
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,564,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,124,179,163,12,2,0,6,2,0,0,0,2,6,372
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,84,160,36,18,0,3,0,0,0,0,19,10,330
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,637,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,132,111,265,10,2,0,2,1,0,0,0,1,6,398
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,28,179,177,27,1,2,0,0,2,17,0,1,7,413
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,702,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,172,170,31,6,3,0,0,0,15,4,1,7,409
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,156,138,25,8,1,0,1,0,10,1,3,5,348
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,34,168,156,31,2,4,0,0,0,21,1,8,7,398
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,138,178,18,1,4,0,1,1,27,1,2,9,380
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,479,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,113,137,33,4,5,0,0,0,12,0,0,0,304
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,COLIMA,,2,COLIMA,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,136,98,14,5,5,0,0,1,10,2,1,4,276
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,672,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,194,170,22,7,11,0,1,4,8,0,2,6,425
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,729,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,68,158,178,16,1,5,0,2,0,32,2,2,4,400
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,495,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,71,87,91,29,5,4,0,0,0,5,1,1,11,234
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,394,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,71,73,27,1,4,0,1,0,7,1,0,5,190
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,250,216,120,6,4,0,0,0,1,9,1,1,5,363
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,251,205,160,6,10,0,0,0,4,0,4,2,9,400
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,253,207,126,5,3,0,0,0,3,3,0,3,10,360
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,599,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,256,88,100,24,3,0,0,0,3,7,5,13,6,249
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,708,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,260,135,144,23,6,0,0,0,0,4,0,0,33,345
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MINATITLAN,,8,MINATITLAN,236,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,273,71,73,6,3,0,0,0,3,0,0,0,7,163
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,264,78,85,9,2,0,0,1,4,3,0,1,16,199
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MINATITLAN,,8,MINATITLAN,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,271,99,193,14,5,0,0,0,3,0,0,0,7,321
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,312,125,106,35,4,0,0,0,4,19,0,3,8,304
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,315,118,103,25,1,0,0,0,7,20,0,6,4,284
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,319,36,82,82,3,0,0,0,0,9,0,0,11,223
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,504,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,324,83,102,22,5,0,0,0,2,11,0,0,5,230
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,570,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,325,118,101,24,14,0,0,0,4,15,0,0,9,285
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,335,48,100,69,1,0,0,1,12,29,0,2,9,271
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,691,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,139,135,180,43,3,3,0,0,1,10,2,6,3,386
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,144,128,180,48,11,10,0,0,1,29,5,1,9,422
6,6/7/2003,12,Ayuntamientos,6,0,3,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,145,115,170,64,21,5,0,0,2,10,3,1,5,396
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,148,94,178,59,5,3,0,0,0,20,0,10,6,375
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,153,102,151,23,1,4,0,0,1,21,1,3,5,312
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,130,186,56,13,1,0,0,3,12,2,4,5,412
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,148,179,60,6,12,0,0,5,10,1,3,6,430
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,164,96,130,58,7,2,0,0,0,11,2,3,2,311
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,289,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,40,60,14,0,5,0,0,0,8,0,0,3,130
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,84,49,174,20,1,5,0,0,0,37,0,1,14,301
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,68,127,6,0,0,0,0,0,11,0,0,6,218
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,423,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,90,41,163,26,0,0,0,1,0,5,0,0,10,246
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,333,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,91,18,99,13,2,1,0,0,0,37,0,0,3,173
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,744,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,276,174,20,3,0,0,1,0,0,1,0,7,482
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,93,213,138,40,4,0,0,1,0,0,0,0,8,404
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COMALA,,3,COMALA,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,266,160,23,4,0,0,0,0,0,0,0,2,455
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,92,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,98,23,31,2,1,0,0,0,0,0,0,0,0,57
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,287,160,151,17,2,0,0,0,10,23,0,1,13,377
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,288,168,120,14,17,0,0,0,9,25,0,0,7,360
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,642,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,290,126,137,15,2,0,0,0,19,15,0,2,3,319
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,439,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,295,125,96,7,1,0,0,0,1,19,0,1,6,256
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,298,127,82,25,6,0,0,0,5,27,0,2,4,278
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,305,161,115,17,5,0,0,0,8,13,0,1,4,324
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,IXTLAHUACAN,,6,IXTLAHUACAN,530,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,191,200,188,8,1,0,0,1,1,0,0,0,2,401
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,IXTLAHUACAN,,6,IXTLAHUACAN,240,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,197,86,54,3,0,0,0,0,0,0,0,0,2,145
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,203,166,134,6,21,0,0,0,1,1,0,3,5,337
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,708,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,188,92,2,9,0,0,0,5,5,1,1,6,309
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,735,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,206,201,138,5,1,0,0,0,4,4,2,3,7,365
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,658,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,213,201,113,4,5,0,0,0,0,2,1,3,7,336
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,214,210,131,4,3,0,0,0,2,1,0,1,0,352
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,216,174,116,7,1,0,0,0,9,4,1,6,2,320
6,6/7/2003,12,Ayuntamientos,6,0,2,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,167,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,226,71,12,1,1,0,0,2,1,3,0,0,0,91
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,179,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,228,56,38,2,0,0,0,0,1,10,0,0,4,111
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,236,92,133,28,1,0,0,1,11,5,1,1,16,289
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,197,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,247,35,20,1,1,0,0,0,2,0,1,0,1,61
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,652,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,171,15,109,183,13,0,0,0,1,0,0,0,10,331
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,177,27,156,117,10,0,0,0,3,0,0,0,4,317
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,415,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,180,5,115,83,5,0,0,1,0,0,0,0,3,212
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,555,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,181,20,74,93,8,0,0,0,3,0,0,0,7,205
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,414,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,184,39,96,39,13,0,0,1,0,0,0,0,9,197
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,185,31,106,118,17,0,0,0,1,0,0,0,11,284
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,186,29,124,85,15,0,0,1,0,0,0,0,11,265
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,186,19,112,91,5,0,0,0,0,0,0,0,6,233
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,408,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,90,99,25,4,11,0,0,1,19,1,3,4,257
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,570,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,19,159,180,23,2,0,0,0,0,20,2,7,4,397
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,249,118,37,4,3,0,2,3,13,4,3,1,437
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,156,113,24,7,4,0,0,1,10,0,2,5,322
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,122,118,28,2,3,0,0,0,8,0,2,3,286
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,101,211,28,0,0,0,1,0,0,1,0,6,348
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COMALA,,3,COMALA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,105,213,28,0,0,0,1,0,0,1,0,6,354
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,133,115,30,2,0,0,1,0,0,1,0,8,290
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,108,121,146,55,1,0,0,0,0,3,0,3,5,334
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,117,154,64,3,0,0,0,0,4,0,10,9,361
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COQUIMATLAN,,4,COQUIMATLAN,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,116,110,137,58,4,0,0,0,0,0,0,1,8,318
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COQUIMATLAN,,4,COQUIMATLAN,92,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,116,24,26,2,1,0,0,0,0,0,0,0,2,55
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,637,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,132,113,253,12,3,0,6,0,0,0,0,7,7,401
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,36,104,131,30,3,4,0,1,3,7,0,3,6,292
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,37,95,123,40,7,5,0,2,0,30,6,0,10,318
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,747,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,42,197,197,33,1,2,0,3,1,12,12,5,4,467
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,139,141,21,8,7,0,2,0,7,2,1,5,333
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,COLIMA,,2,COLIMA,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,135,135,23,5,7,0,1,1,15,6,1,4,333
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,220,142,38,0,6,0,1,1,14,1,2,1,426
