CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,MORENA_PNA,MORENA,PNA,PES,RSP,FXM,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,6,COLIMA,1,COLIMA,1,COLIMA,71,C,1,0,C01,22,32,4,32,5,38,67,0,0,14,1,2,2,1,0,0,,,,,,220,0,5,225,452,ACTA CASILLA,,,
,6,COLIMA,1,COLIMA,1,COLIMA,72,B,1,0,B,31,53,8,45,13,97,99,0,0,6,2,5,3,1,0,0,,,,,,363,0,12,375,749,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,3,B,1,0,B,27,35,2,42,7,68,94,0,0,8,2,6,2,0,0,0,,,,,,293,1,16,310,521,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,3,C,1,0,C01,25,37,3,36,5,62,79,0,0,5,0,10,1,0,0,0,,,,,,263,0,7,270,521,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,3,C,2,0,C02,21,43,1,40,9,85,67,0,0,6,0,7,2,0,0,1,,,,,,282,0,10,292,521,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,4,B,1,0,B,68,73,1,83,10,78,78,0,0,9,3,3,4,2,0,0,,,,,,412,0,11,423,663,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,5,B,1,0,B,59,66,3,49,8,56,52,0,0,10,1,9,7,0,0,0,,,,,,320,0,6,326,513,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,7,B,1,0,B,29,83,6,75,12,115,123,0,0,8,3,5,4,0,1,0,,,,,,464,0,4,468,746,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,8,B,1,0,B,23,61,0,67,8,85,67,0,0,12,2,4,5,1,0,0,,,,,,335,0,8,343,507,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,8,C,1,0,C01,25,50,3,53,5,85,88,0,0,7,1,4,3,1,0,0,,,,,,325,0,8,333,506,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,9,B,1,0,B,37,43,1,51,16,80,53,0,0,3,2,4,7,0,0,0,,,,,,297,0,5,302,439,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,9,C,1,0,C01,34,64,3,44,11,89,41,0,0,5,1,7,5,0,0,0,,,,,,304,0,2,306,438,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,10,B,1,0,B,34,50,4,44,8,68,68,0,0,11,5,7,6,3,0,0,,,,,,308,0,4,312,561,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,10,C,1,0,C01,49,39,4,36,4,53,53,0,0,13,2,11,9,2,0,1,,,,,,276,0,17,293,561,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,11,B,1,0,B,63,75,3,49,4,92,60,0,0,13,0,9,4,1,0,0,,,,,,373,1,3,377,560,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,14,B,1,0,B,23,30,6,29,4,81,89,0,0,5,2,5,2,0,0,0,,,,,,276,0,7,283,462,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,14,C,1,0,C01,15,40,8,40,5,65,70,0,0,5,0,7,3,0,0,0,,,,,,258,0,8,266,461,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,15,B,1,0,B,14,58,3,58,9,57,66,0,0,5,4,5,2,0,0,0,,,,,,281,0,11,292,491,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,16,B,1,0,B,35,51,3,84,11,86,84,0,0,13,2,10,5,3,0,0,,,,,,387,0,5,392,608,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,17,B,1,0,B,42,69,5,43,9,81,77,0,0,11,5,6,5,0,0,0,,,,,,353,0,12,365,658,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,18,B,1,0,B,32,50,3,13,9,47,78,0,0,8,9,5,9,2,0,0,,,,,,265,0,11,276,418,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,18,C,1,0,C01,28,50,0,34,10,56,75,0,0,11,2,1,3,1,0,0,,,,,,271,0,5,276,417,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,19,B,1,0,B,39,86,1,54,4,58,66,0,0,3,0,2,7,2,0,0,,,,,,322,1,6,329,475,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,19,C,1,0,C01,30,58,1,55,6,80,69,0,0,5,1,7,8,1,0,0,,,,,,321,0,8,329,474,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,25,B,1,0,B,30,29,2,59,10,73,62,0,0,6,4,6,1,0,0,0,,,,,,282,0,10,292,555,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,25,C,1,0,C01,22,38,1,49,7,50,82,0,0,9,4,6,2,1,0,0,,,,,,271,0,4,275,554,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,26,B,1,0,B,21,41,0,52,4,42,62,0,0,3,1,2,2,0,0,0,,,,,,230,0,6,236,410,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,26,C,1,0,C01,25,40,3,37,2,52,51,0,0,3,8,2,3,1,0,0,,,,,,227,1,6,234,409,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,27,B,1,0,B,41,55,5,70,13,117,114,0,0,10,4,9,4,1,0,0,,,,,,443,1,11,455,716,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,28,B,1,0,B,31,48,2,45,5,78,70,0,0,4,4,2,5,0,0,0,,,,,,294,0,7,301,467,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,28,S,1,0,S01,5,9,1,16,7,34,33,0,0,6,1,3,0,0,0,0,,,,,,115,0,4,119,0,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,29,B,1,0,B,45,90,3,48,12,98,97,0,0,13,4,3,5,3,0,0,,,,,,421,0,15,436,677,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,30,B,1,0,B,18,37,5,47,6,70,62,0,0,6,5,1,0,0,0,0,,,,,,257,0,3,260,443,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,31,B,1,0,B,25,38,3,53,11,60,70,0,0,10,4,2,1,0,1,1,,,,,,279,1,7,287,461,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,31,C,1,0,C01,36,57,2,50,10,44,76,0,0,8,2,5,4,1,0,0,,,,,,295,0,6,301,460,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,38,B,1,0,B,21,34,1,44,9,58,64,0,0,3,1,4,4,0,0,0,,,,,,243,0,6,249,425,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,38,C,1,0,C01,22,22,1,25,4,56,87,0,0,6,3,3,3,0,0,0,,,,,,232,0,6,238,425,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,39,B,1,0,B,28,35,0,50,6,73,85,0,0,11,4,5,2,1,0,0,,,,,,300,2,5,307,519,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,40,B,1,0,B,33,46,1,39,6,69,93,0,0,2,1,5,4,2,0,0,,,,,,301,0,6,307,540,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,41,B,1,0,B,41,41,2,31,6,72,59,0,0,4,1,3,6,0,0,0,,,,,,266,0,2,268,421,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,47,B,1,0,B,35,50,1,72,3,82,93,0,0,14,3,5,5,0,1,0,,,,,,364,0,6,370,588,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,47,C,1,0,C01,36,63,2,72,4,71,82,0,0,20,2,4,2,1,0,0,,,,,,359,2,7,368,587,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,48,B,1,0,B,36,63,5,45,9,70,63,0,0,8,3,7,1,2,0,0,,,,,,312,0,9,321,545,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,48,C,1,0,C01,41,51,3,49,5,72,94,0,0,7,3,8,5,0,0,0,,,,,,338,0,6,344,545,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,49,B,1,0,B,18,55,2,26,6,40,43,0,0,4,0,2,1,0,0,0,,,,,,197,0,2,199,314,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,54,B,1,0,B,24,62,0,50,7,86,90,0,0,5,1,8,0,0,0,0,,,,,,333,0,6,339,580,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,54,C,1,0,C01,35,63,3,61,11,77,92,0,0,9,3,3,3,1,0,0,,,,,,361,0,6,367,580,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,54,C,2,0,C02,26,54,5,57,5,76,96,0,0,5,2,0,1,1,0,0,,,,,,328,1,9,338,580,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,54,C,3,0,C03,38,65,6,46,2,70,77,0,0,9,3,1,3,1,0,0,,,,,,321,0,10,331,579,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,54,S,1,0,S01,10,12,1,10,13,15,29,0,0,0,1,3,1,1,0,0,,,,,,96,0,0,96,0,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,55,B,1,0,B,34,64,3,48,13,55,61,0,0,14,2,4,3,2,0,1,,,,,,304,2,10,316,532,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,55,C,1,0,C01,32,76,3,27,9,41,62,0,0,12,2,3,4,2,0,0,,,,,,273,0,7,280,531,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,56,B,1,0,B,37,55,4,58,4,53,51,0,0,2,0,4,2,1,0,0,,,,,,271,0,7,278,435,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,63,B,1,0,B,32,60,8,50,6,44,65,0,0,13,6,2,3,2,0,0,,,,,,291,0,9,300,565,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,63,C,1,0,C01,22,50,1,40,4,52,94,0,0,18,4,8,5,2,0,0,,,,,,300,0,11,311,565,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,64,B,1,0,B,37,50,2,48,8,69,103,0,0,7,0,4,5,1,0,0,,,,,,334,0,7,341,589,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,64,C,1,0,C01,26,36,4,51,8,65,105,0,0,6,2,7,0,1,0,0,,,,,,311,0,8,319,588,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,65,B,1,0,B,20,35,3,37,4,49,76,0,0,11,7,13,2,3,0,0,,,,,,260,0,9,269,629,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,65,C,1,0,C01,19,36,4,35,6,53,71,0,0,5,7,9,0,0,0,0,,,,,,245,0,8,253,628,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,65,E,1,0,E01,38,31,1,46,5,75,66,0,0,3,0,4,4,0,0,0,,,,,,273,0,3,276,462,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,65,E,1,1,E01C01,17,42,0,40,11,77,78,0,0,3,2,9,2,0,0,0,,,,,,281,0,1,282,462,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,66,B,1,0,B,17,54,1,59,7,76,78,0,0,11,1,3,6,0,0,0,,,,,,313,0,5,318,552,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,66,C,1,0,C01,31,61,1,34,8,73,81,0,0,6,4,1,3,1,0,0,,,,,,304,0,5,309,552,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,67,B,1,0,B,16,49,3,53,5,48,80,0,0,9,2,1,3,1,0,0,,,,,,270,0,12,282,483,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,67,C,1,0,C01,26,42,3,45,6,55,67,0,0,9,0,7,3,0,0,0,,,,,,263,0,11,274,482,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,73,B,1,0,B,43,48,4,50,5,65,77,0,0,9,4,9,1,0,0,0,,,,,,315,0,8,323,731,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,73,C,1,0,C01,36,48,4,45,6,69,81,0,0,17,1,10,3,0,0,0,,,,,,320,0,5,325,731,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,0,E01,31,40,2,48,8,86,96,0,0,10,4,10,3,0,0,0,,,,,,338,0,8,346,718,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,1,E01C01,27,55,5,56,3,71,78,0,0,11,1,7,4,0,0,0,,,,,,318,0,7,325,718,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,2,E01C02,28,39,3,52,8,82,101,0,0,6,1,6,2,0,0,0,,,,,,328,0,7,335,717,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,3,E01C03,27,39,1,43,4,77,102,0,0,9,5,7,3,0,0,0,,,,,,317,0,5,322,717,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,74,B,1,0,B,25,37,2,49,7,60,89,0,0,9,1,10,3,0,0,0,,,,,,292,0,18,310,611,ACTA CASILLA,,,
,6,COLIMA,2,COLIMA,1,COLIMA,74,C,1,0,C01,27,30,2,49,9,70,67,0,0,5,1,5,2,0,0,0,,,,,,267,0,8,275,611,ACTA DEL CONSEJO,,,
,6,COLIMA,2,COLIMA,1,COLIMA,74,C,2,0,C02,12,34,3,51,6,60,87,0,0,10,1,8,1,0,0,0,,,,,,273,0,10,283,610,ACTA CASILLA,,,
,6,COLIMA,3,COLIMA,1,COLIMA,23,B,1,0,B,37,38,1,48,8,69,86,0,0,6,4,4,4,1,0,0,,,,,,306,0,9,315,648,ACTA DEL CONSEJO,,,
