CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,52,C01,104,119,6,98,5,15,0,3,4,2,0,0,356,8,364,548,Grupo de Recuento ,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,52,C02,122,100,5,81,3,23,0,5,9,2,0,0,350,15,365,548,Grupo de Recuento ,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,53,B,155,134,12,78,7,18,0,7,0,0,0,0,411,15,426,683,Grupo de Recuento ,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,53,C01,119,128,6,87,5,28,0,10,6,2,0,0,391,11,402,682,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,54,B,117,146,6,86,5,29,0,9,5,2,0,0,405,13,418,638,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,54,C01,126,134,4,75,14,35,0,11,6,1,0,0,406,10,416,637,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,54,C02,106,124,7,88,4,23,0,7,11,6,0,1,376,11,388,637,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,55,B,93,110,9,62,4,24,0,9,3,3,0,0,317,13,330,560,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,55,C01,86,104,7,68,7,13,0,12,2,5,0,0,304,11,315,559,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,56,B,75,86,3,58,7,37,0,3,2,2,0,1,273,10,284,441,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,57,B,64,64,3,45,0,19,0,2,5,1,0,0,203,3,206,382,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,57,C01,61,79,3,30,5,15,0,0,5,2,0,0,200,4,204,381,Grupo de Recuento ,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,58,B,84,129,7,54,6,24,0,7,5,3,0,0,319,11,330,521,Grupo de Recuento ,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,58,C01,103,105,4,64,4,14,0,0,1,1,0,0,296,12,308,520,Grupo de Recuento ,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,59,B,109,77,7,55,10,6,0,13,3,4,0,0,284,20,304,579,Grupo de Recuento ,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,59,C01,124,76,13,71,9,8,0,5,7,3,0,0,316,22,338,579,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,B,115,132,8,51,4,19,0,3,3,1,0,0,336,8,344,668,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,C01,116,139,8,41,8,18,0,3,7,2,0,0,342,8,350,668,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,C02,130,114,3,44,6,19,0,7,6,1,0,0,330,11,341,668,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,C03,123,152,8,49,6,12,0,3,2,0,0,0,355,13,368,668,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01,113,127,10,60,10,24,0,6,10,3,0,0,363,6,369,706,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C01,145,75,7,67,15,23,0,7,7,2,0,0,348,4,352,706,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C02,121,105,21,64,8,19,0,14,17,2,0,0,371,14,385,706,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C03,137,108,10,49,13,23,0,6,6,4,0,0,356,8,364,705,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C04,141,91,19,68,10,20,0,7,10,3,0,0,369,8,377,705,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C05,121,97,12,69,20,28,0,12,5,7,0,0,371,5,376,705,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,S01,25,32,3,7,4,5,0,0,1,0,0,0,77,2,79,0,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,61,B,78,121,6,42,10,27,0,6,2,1,0,0,293,15,308,634,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,61,C01,126,100,5,52,12,21,0,10,3,1,0,0,330,11,341,633,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,61,C02,108,100,7,52,12,21,0,6,2,7,0,0,315,15,330,633,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,B,117,124,7,92,15,20,0,2,4,1,0,0,382,11,393,719,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,C01,125,100,7,67,9,23,0,8,3,2,0,1,344,16,361,719,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,C02,131,99,8,94,10,13,0,2,2,3,0,0,362,18,380,718,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,C03,133,107,4,75,9,16,0,3,2,1,0,0,350,14,364,718,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01,136,98,7,73,3,11,0,4,8,2,0,0,342,17,359,695,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C01,156,76,8,75,11,14,0,7,9,2,0,0,358,22,380,695,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C02,132,80,5,90,11,17,0,4,1,4,0,0,344,15,359,695,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C03,150,83,8,84,5,16,0,2,4,1,0,0,353,18,371,695,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C04,144,75,4,79,7,16,0,6,2,1,0,0,334,11,345,694,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C05,156,61,1,93,9,10,0,3,6,2,0,0,341,15,356,694,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C06,168,87,10,62,4,11,0,6,3,0,0,0,351,13,364,694,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,63,B,112,97,10,65,8,33,0,3,5,3,0,0,336,14,350,576,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,63,C01,90,103,9,81,6,33,0,6,6,2,0,0,336,12,348,575,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,64,B,142,105,6,76,10,35,0,9,4,5,0,0,392,11,403,635,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,64,C01,125,107,8,69,10,28,0,8,4,3,0,0,362,16,378,635,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,65,B,90,89,3,48,10,17,0,4,3,4,0,0,268,9,277,524,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,65,C01,99,77,7,49,10,16,0,5,5,1,0,0,269,8,277,524,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,65,E01,95,59,3,57,4,16,0,10,3,2,0,0,249,10,259,418,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,65,E01C01,97,72,7,36,0,12,0,8,2,4,0,0,238,6,244,417,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,66,B,84,114,2,65,9,24,0,6,3,2,0,0,309,12,321,573,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,66,C01,110,130,4,56,6,29,0,5,3,0,0,0,343,9,352,573,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,67,B,98,132,3,59,3,24,0,6,4,1,0,0,330,10,340,506,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,67,C01,94,118,9,53,8,19,0,6,4,1,0,0,312,12,324,505,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,68,B,136,142,5,75,13,33,0,5,9,5,0,0,423,5,428,705,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,68,C01,128,141,12,65,7,49,0,6,4,5,0,0,417,9,426,705,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,B,140,81,4,64,10,16,0,3,6,4,0,0,328,9,337,641,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,C01,127,83,8,51,11,21,0,6,2,4,0,0,313,12,325,641,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,C02,141,87,5,76,8,19,0,4,5,1,0,0,346,9,355,641,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,C03,164,80,4,65,9,16,0,2,4,7,0,0,351,15,366,641,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,C04,116,82,3,58,6,16,0,10,3,1,0,0,295,8,303,641,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,70,B,123,118,1,59,2,36,0,4,5,10,0,0,358,10,368,563,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,70,C01,107,131,9,82,3,38,0,7,1,8,0,0,386,5,391,562,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,71,B,90,75,5,52,5,19,0,6,1,2,0,0,255,13,268,507,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,71,C01,98,93,8,43,9,15,0,12,3,1,0,0,282,10,292,506,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,72,B,65,87,4,40,10,9,0,5,7,1,0,0,228,5,233,414,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,72,C01,76,62,3,27,4,12,0,3,2,2,0,0,191,8,199,414,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,B,103,90,2,40,2,20,0,4,3,2,0,0,266,6,272,484,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,C01,99,81,6,41,7,18,0,3,3,2,0,0,260,8,268,483,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,E01,160,124,4,47,14,23,0,11,8,4,0,0,395,3,398,679,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,E01C01,164,114,6,61,11,28,0,4,5,4,0,0,397,5,402,678,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,E01C02,147,111,6,56,16,31,0,11,4,4,0,0,386,6,392,678,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,74,B,96,89,10,74,9,20,0,3,6,2,0,0,309,21,330,598,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,74,C01,106,91,6,62,8,26,0,9,4,5,0,0,317,12,329,598,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,74,C02,110,96,12,64,10,27,0,3,4,1,0,0,327,15,342,598,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,75,B,117,94,8,50,12,24,0,4,6,1,0,0,316,10,326,639,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,75,C01,124,93,10,48,10,25,0,2,1,3,0,0,316,4,320,639,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,76,B,139,142,7,48,12,20,0,9,5,0,0,0,382,5,387,710,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,76,C01,121,124,10,53,15,20,0,3,4,4,0,2,354,10,366,710,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,77,B,128,79,9,52,6,30,0,3,3,1,0,1,311,4,316,482,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,77,C01,123,104,8,42,7,25,0,11,0,0,0,0,320,9,329,482,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,78,B,34,39,2,13,1,5,0,5,0,0,0,0,99,2,101,132,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,79,B,88,140,6,59,4,25,0,9,2,1,0,0,334,7,341,515,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,79,C01,65,163,13,54,7,22,0,2,6,0,0,0,332,7,339,515,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,79,C02,91,125,8,53,8,19,0,5,3,2,0,0,314,8,322,514,Grupo de Recuento ,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,80,B,134,145,17,70,15,45,0,9,1,2,0,0,438,8,446,699,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,81,B,115,168,7,60,7,23,0,4,5,1,0,1,390,11,402,701,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,81,C01,112,175,3,59,9,20,0,4,4,3,0,0,389,9,398,701,Grupo de Recuento ,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,81,C02,134,159,6,47,14,20,0,2,3,5,0,0,390,13,403,701,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,82,B,106,102,7,50,16,30,0,3,5,0,0,0,319,19,338,608,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,82,C01,98,140,13,64,22,13,0,2,3,0,0,1,355,11,367,607,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,82,C02,102,126,6,49,15,15,0,1,0,2,0,0,316,21,337,607,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,82,E01,88,83,10,18,5,5,0,1,0,1,0,0,211,13,224,356,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,83,B,34,49,5,21,2,5,0,1,3,0,0,0,120,6,126,224,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,83,E01,36,72,0,15,1,10,0,1,0,0,0,0,135,5,140,197,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,83,E02,15,41,0,18,1,0,0,0,0,1,0,0,76,3,79,115,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,84,B,103,218,2,52,7,12,0,3,1,0,0,0,398,13,411,562,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,84,C01,132,198,10,51,6,7,0,0,2,0,0,0,406,13,419,562,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,84,E01,29,94,0,25,1,5,0,1,0,0,0,0,155,4,159,211,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,B,58,84,2,61,1,8,0,1,1,0,0,0,216,10,226,352,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,E01,15,74,0,45,1,0,0,0,1,0,0,0,136,8,144,209,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,E02,13,47,0,17,1,2,0,0,0,0,0,0,80,4,84,118,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,E03 ,57,80,3,31,0,1,0,1,1,1,0,0,175,11,186,261,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,E04,23,28,2,19,1,0,0,0,0,0,0,0,73,9,82,114,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,86,B,149,104,14,25,4,6,0,2,8,0,0,0,312,19,331,539,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,87,B,106,64,1,10,7,4,0,1,1,0,0,0,194,6,200,269,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,87,E01,60,39,2,9,0,1,0,0,0,0,0,0,111,11,122,173,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,87,E02,97,108,9,34,3,3,0,0,0,2,0,0,256,9,265,436,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,88,B,42,100,2,62,0,2,0,1,1,0,0,0,210,9,219,466,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,88,C01,52,96,2,60,0,1,0,1,0,0,0,0,212,15,227,466,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,89,B,33,88,1,64,1,3,0,2,1,1,0,0,194,14,208,402,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,89,C01,53,85,0,52,2,0,0,2,0,0,0,0,194,7,201,401,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,90,B,20,152,1,56,3,0,0,0,2,1,0,0,235,10,245,337,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,90,E01,39,49,0,21,4,0,0,0,0,0,0,0,113,11,124,175,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,91,B,91,90,2,41,0,2,0,0,0,0,0,0,226,12,238,368,Grupo de Recuento ,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,91,E01,41,79,1,24,1,1,0,0,0,0,0,0,147,6,153,204,Grupo de Recuento ,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,92,B,205,188,13,0,24,16,12,5,4,10,0,0,477,9,486,681,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,92,C01,220,187,12,0,21,17,7,2,3,13,0,0,482,4,486,680,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,92,C02,217,194,11,0,9,20,12,1,2,6,0,1,472,8,481,680,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,93,B,158,147,13,0,7,16,15,2,1,3,0,0,362,9,371,551,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,93,C01,180,154,16,0,11,13,10,4,2,3,0,0,393,12,405,551,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,93,E01,45,108,5,0,18,8,9,4,0,13,0,0,210,6,216,276,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,94,B,204,198,13,0,8,24,7,5,2,18,0,0,479,12,491,742,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,94,C01,181,219,16,0,29,20,7,1,1,13,0,0,487,15,502,742,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,95,B,138,168,5,0,9,25,12,3,4,2,0,0,366,15,381,572,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,95,C01,147,192,11,0,3,15,16,2,4,5,0,1,395,7,403,572,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,95,C02,173,146,9,0,13,17,13,3,5,1,0,0,380,4,384,571,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,96,B,118,172,3,0,8,12,11,5,4,8,0,0,341,15,356,501,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,96,C01,108,175,3,0,13,14,8,6,0,5,0,0,332,8,340,500,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,96,E01,75,122,5,0,10,3,2,0,0,3,0,0,220,8,228,269,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,97,B,104,63,1,0,6,0,2,2,0,2,0,0,180,11,191,255,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,98,B,32,37,2,0,2,0,0,0,0,0,0,0,73,0,73,100,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,99,B,73,117,2,0,5,0,0,0,0,1,0,0,198,1,199,273,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,99,E01,80,130,13,0,3,0,1,0,0,0,0,0,227,6,233,330,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,100,B,159,227,11,0,30,7,4,1,2,11,0,0,452,13,465,677,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,100,C01,188,214,15,0,26,5,3,1,2,5,0,0,459,14,473,676,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,100,E01,69,42,0,0,5,0,1,0,0,2,0,0,119,2,121,154,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,101,B,265,283,4,0,2,2,0,11,6,1,0,0,574,13,587,718,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,101,C01,273,259,3,0,6,5,2,17,2,0,0,0,567,12,579,717,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,101,E01,17,19,1,0,4,0,1,0,0,0,0,0,42,2,44,71,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,101,E02,32,11,0,0,0,0,0,0,0,0,0,0,43,1,44,66,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,102,B,121,211,12,0,30,2,8,0,2,4,0,0,390,15,405,609,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,103,B,176,281,33,0,20,9,6,5,3,11,0,0,544,14,558,713,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,103,C01,211,241,38,0,27,5,1,4,1,7,0,0,535,14,549,712,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,103,E01,62,83,7,0,25,1,1,2,1,2,0,0,184,5,189,242,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,104,B,170,198,21,0,16,2,11,5,2,7,0,0,432,9,441,583,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,104,C01,174,169,35,0,9,4,9,8,2,4,0,0,414,5,419,583,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,104,C02,170,170,37,0,18,6,7,3,2,7,0,0,420,4,424,583,Acta Casilla,,,
