CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,166,2,85,82,14,4,3,7,2,7,1,4,2,0,211,9,220,335
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,167,3,178,219,4,4,5,3,4,3,0,1,7,0,428,18,446,626
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,168,1,158,117,5,3,8,5,0,4,1,6,2,0,309,5,314,516
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,169,1,93,81,5,0,0,4,2,1,2,2,2,0,192,6,198,300
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,170,3,155,282,185,363,15,17,0,8,39,3,0,0,1067,23,1090,1738
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,171,3,172,172,189,329,12,11,0,23,38,8,0,0,954,30,984,1517
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,172,2,54,105,80,192,25,2,0,10,19,1,0,0,488,21,509,803
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,173,2,87,207,97,217,10,11,0,7,24,4,0,1,664,21,686,1129
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,174,2,87,136,98,136,4,6,0,1,137,1,0,0,606,18,624,940
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,175,1,61,108,41,103,2,7,0,1,14,1,0,0,338,7,345,553
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,176,2,81,155,84,236,11,5,0,4,21,1,0,0,598,17,615,1004
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,177,2,96,166,123,264,11,10,0,21,60,2,0,0,753,25,778,1278
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,178,2,105,134,70,208,8,10,0,12,239,1,0,0,787,34,821,1223
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,179,2,63,107,62,176,5,9,0,20,96,0,0,0,538,32,570,865
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,180,2,70,151,41,182,4,5,0,6,36,0,0,0,495,14,509,760
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,181,2,147,184,23,183,5,1,0,4,17,0,0,0,564,33,597,1090
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,182,2,107,214,41,196,10,5,0,5,21,0,0,0,599,19,618,1179
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,183,2,163,180,40,168,5,1,0,2,12,1,0,0,572,26,598,895
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,184,1,92,85,24,40,3,6,0,6,14,1,0,0,271,12,283,431
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,185,2,156,100,126,97,1,5,0,4,10,1,0,0,500,37,537,917
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,186,2,214,118,82,172,12,7,0,13,39,1,0,0,658,40,698,1172
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,187,2,157,156,43,138,9,12,0,7,10,1,0,0,533,21,554,1083
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,188,3,249,265,81,223,7,3,0,4,31,1,0,0,864,43,907,1564
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,189,1,26,51,42,68,0,0,0,3,13,1,0,0,204,10,214,284
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,190,1,43,82,69,84,0,6,0,0,16,0,0,0,300,17,317,451
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,191,2,63,454,1,432,22,2,5,1,3,0,0,0,983,19,1002,1210
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,192,2,46,495,4,357,19,6,16,0,4,0,0,0,947,26,973,1202
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,193,2,9,107,1,99,1,0,2,1,0,0,0,0,220,7,227,290
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,194,1,23,170,1,81,1,0,0,4,0,0,0,0,280,3,283,313
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,195,1,13,116,4,189,2,4,7,0,1,0,0,0,336,17,353,571
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,196,1,23,98,1,97,3,3,0,0,6,0,0,0,231,16,247,340
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,197,1,11,79,2,64,2,0,0,0,5,0,0,0,163,4,167,248
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,199,2,30,295,23,162,1,1,5,0,24,0,0,0,541,15,556,701
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,200,1,191,84,4,34,3,11,1,4,10,0,3,0,345,4,349,619
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,201,1,41,28,1,2,1,2,1,2,2,0,2,0,82,1,83,129
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,202,4,714,392,11,56,17,23,14,20,15,11,33,0,1306,28,1334,2479
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,203,2,242,177,4,4,3,16,6,12,9,4,5,0,482,11,493,1009
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,204,3,413,237,6,20,21,22,6,11,9,7,12,0,764,18,782,1530
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,205,2,240,168,3,6,5,4,6,5,16,5,8,0,466,13,479,919
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,206,3,605,195,9,26,11,13,9,9,28,12,6,1,923,22,946,1715
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,207,1,170,111,6,2,1,21,4,11,6,2,5,0,339,1,340,564
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,208,2,300,127,3,12,3,20,7,7,7,6,2,0,494,12,506,888
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,209,2,332,248,10,12,2,12,6,2,6,7,12,0,649,22,671,1226
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,210,2,338,187,6,13,4,7,1,5,13,9,25,0,608,20,628,1258
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,211,3,499,289,6,9,14,9,5,16,13,17,10,1,887,32,920,1924
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,212,1,224,77,4,3,1,11,5,5,2,15,4,0,351,8,359,590
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,213,2,432,223,5,9,8,14,5,11,9,7,11,0,734,21,755,1178
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,214,2,373,177,6,21,4,7,2,6,6,14,17,0,633,16,649,1141
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,215,3,572,260,3,15,11,10,3,16,11,17,14,0,932,20,952,1747
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,216,3,502,315,6,22,15,17,3,12,16,36,13,0,957,39,996,2108
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,217,2,391,211,0,12,5,9,2,7,5,1,11,0,654,20,674,1018
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,218,1,207,117,1,13,2,7,2,10,2,4,8,0,373,13,386,635
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,219,2,482,170,5,13,9,18,1,20,4,7,7,0,736,20,756,1170
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,220,1,210,115,5,5,4,11,6,9,6,16,2,0,389,8,397,581
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,221,2,381,200,3,16,8,6,4,6,8,11,8,1,651,8,660,1040
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,222,2,250,106,0,5,6,1,0,0,2,0,2,0,372,12,384,522
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,223,2,331,142,6,7,2,4,2,2,1,0,6,0,503,14,517,734
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,224,1,171,55,0,2,0,1,0,2,0,0,1,0,232,0,232,359
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,225,2,386,164,3,5,11,4,10,4,3,2,7,0,599,21,620,1036
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,226,3,468,167,4,24,8,14,3,6,1,3,4,0,702,33,735,1094
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,227,2,328,152,7,8,5,6,1,2,1,1,5,0,516,10,526,841
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,228,5,696,457,3,9,13,39,18,13,4,7,12,0,1271,26,1297,1932
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,229,1,96,31,1,0,0,11,1,3,0,1,1,0,145,1,146,225
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,230,4,804,412,11,10,22,29,11,24,4,17,8,0,1352,29,1381,2367
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,231,2,182,95,2,2,1,0,3,1,2,0,0,0,288,1,289,413
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,232,2,324,256,2,5,9,5,5,7,1,10,11,0,635,8,643,1017
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,233,3,584,384,4,20,8,13,9,26,7,17,14,0,1086,24,1110,1745
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,234,3,697,433,20,15,24,36,3,8,6,8,10,0,1260,28,1288,2000
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,235,2,375,176,16,8,23,19,8,7,3,6,5,0,646,13,659,1204
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,236,11,2165,905,39,99,154,73,20,64,28,44,36,0,3627,84,3711,7519
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,237,3,561,309,17,28,47,21,3,33,6,8,17,0,1050,30,1080,2128
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,238,18,3483,1506,58,184,253,222,40,113,60,119,43,1,6081,92,6174,12028
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,239,2,282,133,1,8,13,23,5,11,4,6,1,0,487,14,501,914
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,240,2,371,234,13,11,23,20,5,31,5,5,10,1,728,22,751,1436
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,241,2,210,147,7,17,14,11,4,17,1,3,18,0,449,6,455,756
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,242,1,155,90,1,5,1,46,0,9,1,4,2,0,314,2,316,582
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,243,3,476,321,12,22,20,34,7,12,11,15,14,0,944,22,966,1780
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,244,8,1733,683,24,100,71,84,17,77,25,43,30,0,2887,54,2941,5639
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,245,3,611,278,9,37,19,36,1,11,6,12,18,0,1038,23,1061,1987
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,246,3,745,312,14,17,15,34,18,19,13,14,8,0,1209,25,1234,2214
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,247,1,45,13,1,3,1,8,0,1,2,0,0,0,74,0,74,189
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,248,15,2881,1158,28,101,89,260,49,95,56,108,25,4,4850,74,4928,9049
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,249,1,187,131,4,2,2,9,7,6,6,9,3,0,366,6,372,641
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,250,17,3494,1868,58,90,90,214,84,103,84,127,61,1,6273,82,6356,10823
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,251,5,1233,601,13,21,25,54,32,28,16,25,18,1,2066,40,2107,3616
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,252,3,455,273,6,17,8,22,10,7,12,14,7,0,831,21,852,1503
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,253,2,391,227,4,8,8,35,7,6,23,11,6,0,726,14,740,1366
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,254,1,143,114,2,8,2,15,0,7,11,9,2,0,313,6,319,587
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,255,1,129,40,0,3,1,7,0,3,3,4,0,1,190,6,197,365
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,256,2,246,111,2,7,4,8,2,11,9,7,5,0,412,13,425,869
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,257,2,334,170,5,9,6,19,8,7,5,12,4,0,579,4,583,1081
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,258,5,1006,547,16,14,24,56,7,31,18,15,18,0,1752,32,1784,3265
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,259,3,467,294,8,16,12,7,5,26,5,12,12,0,864,17,881,1595
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,260,4,805,367,18,48,35,24,11,11,18,37,13,1,1387,38,1426,2628
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,261,3,505,277,20,15,15,13,4,18,6,11,9,0,893,21,914,1646
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,262,2,422,256,6,14,13,15,6,8,9,27,7,0,783,9,792,1366
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,263,2,324,162,7,10,7,4,1,7,6,8,4,0,540,11,551,1089
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,264,3,524,266,13,10,8,13,2,9,7,9,8,0,869,23,892,1676
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,265,1,208,105,2,6,5,12,3,0,1,4,3,0,349,2,351,499
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,266,1,174,141,9,6,41,4,1,2,0,1,3,0,382,6,388,659
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,267,3,527,426,18,11,18,6,3,3,9,2,5,0,1028,25,1053,1733
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,268,1,263,86,2,5,5,18,5,11,8,16,3,0,422,5,427,689
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,269,3,706,316,7,5,10,7,3,12,9,11,15,0,1101,20,1121,1742
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,9,MINATITLAN,270,2,147,380,0,467,7,25,0,4,0,14,0,0,1044,30,1074,1379
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,9,MINATITLAN,271,2,142,460,0,489,8,38,0,4,0,12,0,0,1153,25,1178,1445
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,9,MINATITLAN,272,2,159,258,0,454,6,32,0,2,0,9,0,0,920,21,941,1157
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,9,MINATITLAN,273,2,35,260,0,284,2,6,0,0,0,3,0,0,590,20,610,741
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,9,MINATITLAN,274,3,39,169,0,87,1,7,0,0,0,3,0,0,306,5,311,405
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,9,MINATITLAN,275,2,88,218,0,301,2,21,0,2,0,0,0,0,632,9,641,805
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,9,MINATITLAN,276,2,214,254,0,200,3,5,0,0,0,2,0,0,678,9,687,839
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,277,4,723,550,23,14,53,62,13,26,16,7,28,0,1515,40,1555,2990
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,278,2,272,246,6,8,12,30,12,10,8,3,7,0,614,7,621,1151
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,279,1,164,87,2,4,18,23,2,6,2,3,1,0,312,3,315,595
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,280,10,1821,1158,89,39,90,159,21,69,47,28,57,1,3578,67,3646,6933
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,281,2,280,154,12,2,11,73,2,32,29,2,6,0,603,13,616,1003
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,282,3,582,432,4,11,24,66,6,32,9,9,15,0,1190,36,1226,2169
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,283,4,815,459,14,7,37,107,7,50,14,17,15,1,1542,19,1562,2932
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,284,2,170,140,3,4,11,38,3,6,9,3,6,1,393,15,409,762
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,285,1,166,130,8,1,7,30,2,7,2,3,9,0,365,7,372,714
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,286,2,274,214,6,7,19,67,8,19,7,5,9,0,635,6,641,1100
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,287,1,120,143,5,2,3,41,0,6,2,0,3,0,325,7,332,552
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,288,1,136,143,2,2,2,39,7,0,8,1,8,0,348,8,356,570
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,289,2,295,196,4,5,21,52,1,10,4,6,13,0,607,9,616,1021
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,290,5,768,641,22,19,31,156,17,62,11,22,23,0,1772,38,1810,3123
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,291,5,909,573,21,18,35,59,20,37,13,22,28,0,1735,59,1794,3549
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,292,2,331,162,7,5,11,42,6,6,5,7,10,0,592,11,603,1074
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,293,2,202,140,4,2,7,38,3,12,2,4,7,0,421,6,427,776
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,294,1,148,91,2,1,6,66,3,13,2,1,5,0,338,4,342,504
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,295,1,200,162,1,0,5,63,1,8,6,3,4,1,453,10,464,738
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,296,2,168,183,10,6,16,38,0,1,2,5,7,0,436,16,452,785
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,297,3,434,351,17,6,28,72,11,30,10,5,9,1,973,23,997,1749
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,298,2,381,208,8,5,16,50,3,13,3,7,14,0,708,17,725,1266
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,299,2,336,192,7,4,8,38,4,7,5,3,9,1,613,22,636,1042
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,300,1,158,149,0,7,6,84,2,4,1,3,5,0,419,9,428,666
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,301,2,208,169,5,3,15,79,4,6,5,0,19,0,513,5,518,826
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,302,2,356,381,5,8,7,61,9,9,7,7,8,0,858,8,866,1475
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,303,2,243,162,13,3,11,36,9,7,11,8,5,0,508,5,513,903
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,304,2,288,200,14,3,11,23,5,15,1,0,3,0,563,10,573,988
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,305,2,318,253,5,8,18,33,1,14,2,1,16,1,669,20,690,1171
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,306,1,165,145,5,5,3,72,2,8,1,1,4,0,411,6,417,674
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,307,2,168,179,4,1,7,84,9,5,2,0,6,0,465,9,474,813
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,308,2,297,209,12,6,28,29,5,20,8,7,6,0,627,14,641,1163
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,309,1,182,193,3,5,7,43,4,9,2,3,6,0,457,4,461,725
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,310,2,247,237,7,6,17,36,6,7,5,2,6,0,576,12,588,965
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,311,3,491,432,10,7,20,69,5,16,10,4,13,1,1077,27,1105,2007
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,312,5,846,552,59,14,75,53,14,40,17,8,21,0,1699,48,1747,3310
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,313,2,276,174,7,7,17,26,8,8,4,4,6,0,537,9,546,958
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,314,2,295,269,9,7,37,61,5,11,2,2,10,1,708,11,720,1269
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,315,4,587,504,18,8,29,167,12,27,9,16,17,2,1394,16,1412,2325
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,316,5,763,621,73,16,40,66,8,32,25,8,19,0,1671,36,1707,3273
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,317,2,289,221,3,4,6,9,5,15,1,2,6,0,561,14,575,905
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,318,2,241,211,1,4,7,6,5,36,7,1,13,1,532,15,548,954
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,319,2,275,261,2,4,6,12,5,22,6,2,4,0,599,27,626,1029
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,320,2,232,222,3,2,4,5,1,24,4,1,9,0,507,13,520,813
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,321,3,455,337,9,11,12,18,3,25,6,3,13,0,892,24,916,1515
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,322,1,125,104,8,9,1,16,1,4,0,1,2,0,271,5,276,500
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,323,2,200,150,1,14,2,10,1,6,3,0,9,0,396,9,405,760
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,324,2,308,269,14,18,4,17,5,22,8,0,15,0,680,27,707,1263
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,325,1,144,145,3,8,7,8,0,10,7,3,9,0,344,7,351,600
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,326,2,215,180,2,14,13,12,6,4,6,3,1,0,456,4,460,816
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,327,1,141,69,1,1,1,1,0,1,1,0,1,0,217,6,223,316
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,328,1,302,135,6,1,8,9,1,8,3,1,4,0,478,2,480,711
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,329,3,594,456,12,3,28,18,5,8,4,4,16,0,1148,22,1170,2041
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,330,1,50,46,3,0,1,1,1,0,0,0,0,0,102,3,105,157
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,331,1,38,83,1,0,2,0,1,1,0,0,4,0,130,5,135,188
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,332,1,84,96,2,1,6,6,2,3,0,2,2,0,204,5,209,314
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,333,1,70,96,0,0,1,2,0,1,3,0,5,0,178,3,181,257
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,334,3,365,464,10,4,14,16,11,10,8,1,14,0,917,28,945,1911
