CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,11,TEPIC,17,TEPIC,751,B,96,52,13,11,0,1,17,2,30,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,8,1,16,0,254,7,261,425,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,751,C01,115,45,15,4,1,0,12,0,30,2,6,1,0,1,0,3,0,0,0,0,0,0,0,0,0,7,1,14,0,257,5,262,425,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,752,B,138,80,12,4,0,1,25,3,53,4,1,0,1,1,0,2,1,0,0,0,0,2,0,0,0,9,0,25,0,362,7,369,630,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,752,C01,139,87,13,10,0,1,17,6,59,5,6,2,0,0,0,6,0,1,1,0,0,0,0,0,0,7,1,29,0,390,14,404,629,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,753,B,176,87,11,10,3,3,17,0,62,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,3,29,0,417,10,427,662,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,753,C01,181,80,20,11,1,1,25,3,83,11,6,1,1,0,0,3,2,0,0,0,1,0,0,0,0,7,0,11,0,448,1,449,661,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,754,B,131,111,13,13,2,3,16,7,66,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,39,0,422,14,436,712,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,754,C01,152,103,7,11,4,1,15,4,64,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,6,1,31,1,412,12,425,712,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,754,C02,117,120,8,12,7,2,20,3,68,9,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1,43,0,427,9,436,712,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,755,B,117,67,9,3,0,1,11,4,44,2,5,3,0,0,0,2,1,0,0,0,0,0,0,0,0,8,1,20,0,298,3,301,514,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,755,C01,99,69,18,9,0,2,12,5,53,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,20,0,299,11,310,513,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,756,B,130,61,2,6,1,2,16,2,72,6,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,29,1,345,6,352,577,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,756,C01,126,50,9,8,3,0,35,1,76,9,5,1,0,0,0,3,0,0,0,0,0,0,1,0,0,10,2,15,0,354,4,358,577,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,757,B,109,54,13,9,2,0,14,0,51,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,3,12,0,292,6,298,446,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,757,C01,97,52,11,6,3,3,14,0,29,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,14,0,238,3,241,445,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,759,B,89,32,15,6,3,1,18,2,56,5,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,6,2,47,0,287,7,294,518,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,759,C01,88,43,18,4,4,1,13,2,44,8,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2,31,0,276,9,285,518,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,759,C02,95,40,16,12,1,1,8,5,45,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,29,0,263,7,270,518,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,760,B,138,59,26,10,3,1,21,2,79,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,14,4,20,0,386,7,393,688,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,760,C01,123,63,12,12,1,0,20,1,73,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,32,0,363,9,372,688,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,760,C02,153,70,13,12,2,2,19,2,58,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,24,348,5,377,688,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,760,C03,119,42,20,7,1,1,21,3,85,8,2,1,1,0,1,1,0,0,0,0,0,0,0,3,0,9,2,24,0,351,4,355,688,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,760,C04,130,54,15,9,1,1,21,3,61,7,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,7,3,30,0,347,7,354,688,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,761,B,182,99,26,13,2,1,26,1,60,3,5,3,0,0,0,1,1,0,2,0,0,0,1,0,1,16,2,20,0,465,6,471,729,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,762,B,140,80,14,12,4,2,21,1,70,4,9,1,0,0,0,3,1,0,0,0,0,0,2,0,0,11,2,15,0,392,5,397,646,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,762,C01,144,86,25,9,5,2,16,1,82,9,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8,6,27,0,431,4,435,645,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,763,B,108,52,23,12,3,1,19,2,52,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,1,33,0,328,5,333,599,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,763,C01,96,36,20,10,2,2,23,7,40,1,8,3,1,0,0,2,0,0,0,0,0,0,0,0,0,17,1,41,0,310,7,317,599,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,763,C02,113,53,9,6,4,0,9,2,51,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,19,1,32,1,308,14,323,599,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,764,B,126,86,11,13,4,0,24,4,86,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,1,29,0,408,9,417,704,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,764,C01,141,61,15,25,2,2,18,4,68,4,5,0,0,0,0,7,0,0,0,0,0,1,0,0,0,7,6,34,0,400,7,407,703,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,764,C02,135,90,13,11,1,2,16,6,64,3,6,0,0,0,0,2,0,1,0,0,0,1,0,1,0,9,1,0,0,362,6,368,703,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,764,C03,151,85,6,15,3,0,14,5,68,2,4,3,0,0,0,3,0,0,0,0,0,0,2,0,0,8,2,29,0,400,11,411,703,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,764,C04,165,51,24,1,28,5,83,6,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,27,1,404,9,414,703,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,764,C05,127,71,22,16,2,6,22,5,75,6,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,5,28,0,402,6,408,703,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,765,B,140,70,19,16,4,1,11,3,85,1,3,0,0,0,0,2,0,1,0,0,0,1,1,1,0,11,2,28,0,400,7,407,669,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,765,C01,164,88,18,14,3,0,20,3,79,7,4,0,0,0,0,0,2,0,0,0,1,1,1,0,0,7,4,16,0,432,0,432,669,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,765,C02,137,71,11,9,3,0,26,3,95,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,1,19,0,397,6,403,669,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,765,C03,131,83,14,15,5,1,19,2,77,4,6,0,1,0,0,3,0,0,1,0,0,0,0,0,0,4,4,31,0,401,6,407,668,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,766,B,105,43,16,11,0,0,5,1,48,2,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,14,2,24,0,278,0,278,519,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,766,C01,86,50,8,9,2,0,11,2,51,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11,1,25,0,263,8,271,518,,,,
1,18,NAYARIT,14,XALISCO,17,TEPIC,766,C02,80,57,11,6,4,2,13,4,27,6,5,3,0,0,0,2,0,0,0,0,1,0,0,0,0,17,1,20,0,259,11,270,518,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,767,B,142,78,24,7,9,0,25,0,84,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,31,0,426,5,431,677,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,768,B,15,59,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,86,6,92,161,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,769,B,36,42,8,4,1,0,2,2,6,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,15,0,122,3,125,158,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,769,E01,46,85,5,4,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,63,0,225,7,232,319,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,769,E02,26,68,5,3,5,0,4,1,67,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,2,32,0,220,18,238,301,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,770,B,93,95,49,6,4,1,7,6,32,2,4,2,0,0,0,5,0,0,2,0,0,0,0,0,0,5,1,109,0,423,0,423,730,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,770,C01,59,96,46,8,7,0,7,8,29,1,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,3,120,0,396,24,420,730,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,770,E01,36,30,9,4,3,0,1,1,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,20,0,119,8,127,188,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,771,B,38,54,1,4,3,1,3,1,13,0,1,3,0,0,0,3,0,0,0,0,0,2,3,0,0,3,0,36,0,169,3,172,272,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,771,E01,16,48,6,2,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,96,4,100,143,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,772,B,67,34,18,8,0,0,2,4,26,0,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,25,1,195,14,210,454,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,772,E01,3,47,2,1,1,1,5,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,34,0,125,8,133,196,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,773,B,31,68,17,10,0,1,11,2,27,11,3,0,0,0,0,3,0,1,0,0,1,0,0,0,0,11,0,49,0,246,12,258,470,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,774,B,154,182,21,2,1,3,0,6,43,1,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,40,0,468,19,487,685,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,774,C01,187,142,15,6,1,2,7,4,30,3,6,1,0,0,0,4,1,0,0,0,0,0,0,1,0,7,0,45,0,462,19,481,684,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,775,B,16,24,9,4,1,1,2,2,17,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,23,0,109,2,111,183,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,775,E01,11,15,1,0,0,0,1,1,8,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,0,58,2,60,89,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,776,B,16,25,3,2,1,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,0,77,2,79,104,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,777,B,18,36,11,3,1,1,1,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,20,0,112,0,112,190,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,778,B,113,130,25,6,1,1,6,6,14,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,37,0,0,348,11,359,521,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,779,B,74,70,10,10,4,0,11,2,86,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,12,1,44,0,330,7,337,517,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,779,C01,75,70,17,4,4,0,6,1,72,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1,47,0,316,5,321,517,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,780,B,80,91,17,5,11,2,18,4,73,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,8,2,54,0,370,21,391,619,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,780,C01,68,81,15,5,14,3,11,5,83,4,3,1,0,0,0,3,0,0,0,0,0,0,2,0,0,6,1,59,0,364,24,388,619,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,780,C02,66,77,15,18,12,3,12,2,71,4,1,1,0,0,0,3,0,0,0,0,0,1,3,0,0,5,1,53,0,348,13,361,619,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,781,B,79,57,14,5,10,0,7,2,77,2,7,0,0,0,0,0,1,2,0,0,0,1,5,0,0,2,0,37,0,308,21,329,481,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,781,C01,72,50,11,7,10,2,8,3,65,2,4,1,0,0,0,2,0,0,0,0,0,0,1,0,0,7,0,43,0,288,6,294,481,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,782,B,82,38,16,7,4,2,15,4,95,2,3,1,0,0,0,3,0,0,0,0,0,0,1,1,0,6,0,45,0,325,13,338,517,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,782,C01,75,55,10,5,5,0,12,1,92,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,47,0,315,8,323,516,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,783,B,56,70,9,8,8,0,12,2,99,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,36,0,313,7,320,449,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,783,C01,82,47,7,7,4,2,8,1,87,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,35,0,299,7,306,448,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,784,B,46,29,25,1,4,2,1,3,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,0,135,5,140,220,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,784,E01,10,44,1,0,6,2,0,2,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,181,4,185,230,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,785,B,42,53,16,3,6,2,2,4,59,2,1,0,0,0,0,2,0,0,0,0,0,1,3,0,0,2,0,59,0,257,22,279,502,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,785,C01,45,76,18,3,11,1,11,3,41,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,57,0,276,19,295,502,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,785,C02,44,66,18,5,11,3,8,1,51,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,0,53,0,269,19,288,502,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,786,B,16,71,12,3,8,2,8,3,58,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,3,55,0,262,4,266,436,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,787,B,49,104,17,5,0,2,3,1,29,0,2,0,1,0,0,1,1,0,2,0,0,0,0,0,0,6,0,33,0,256,8,264,366,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,788,B,96,83,9,9,2,1,6,1,54,1,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,13,0,290,4,294,418,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,788,C01,99,76,5,9,3,1,4,1,46,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,11,0,262,7,269,417,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,789,B,100,80,18,6,0,0,15,3,60,3,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,2,1,13,0,308,8,316,516,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,789,C01,93,84,11,5,2,1,9,3,77,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,17,0,312,10,322,516,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,790,B,37,54,3,2,1,0,5,4,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,41,1,172,12,185,342,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,791,B,7,42,2,0,2,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,89,1,90,140,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,792,B,56,119,14,5,5,2,9,5,50,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,2,114,0,397,20,417,675,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,793,B,29,65,7,2,1,0,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,121,6,127,173,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,793,E01,24,35,1,2,1,0,2,3,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,60,0,143,9,152,216,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,794,B,52,35,9,12,2,0,4,10,47,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,68,0,249,16,265,442,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,795,B,97,72,12,10,0,1,9,6,18,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,41,0,277,3,280,411,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,795,C01,81,61,11,9,0,1,11,3,23,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,6,1,44,0,257,6,263,411,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,796,B,79,89,86,13,3,2,3,3,37,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,38,0,361,3,364,466,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,796,C01,81,104,7,6,4,1,7,7,38,1,4,1,0,0,0,3,0,0,0,0,0,1,0,0,0,5,1,39,0,310,10,320,465,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,797,B,56,74,6,5,5,1,4,8,10,1,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,6,0,0,0,182,14,196,488,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,797,C01,73,67,8,6,5,1,5,4,15,3,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,15,2,112,0,322,10,332,487,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,798,B,101,172,16,8,4,1,4,2,75,2,1,2,0,0,0,2,0,0,0,0,0,1,0,2,0,7,3,59,0,462,5,467,692,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,B,103,75,21,5,5,3,9,4,51,6,6,0,0,0,0,1,0,0,0,0,0,2,0,1,0,9,2,55,0,358,6,364,719,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,C01,100,59,17,7,1,0,16,5,73,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,79,0,365,8,373,718,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,C02,99,65,13,12,2,2,9,6,66,10,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,3,85,1,390,11,402,718,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,E01,101,50,8,7,1,0,28,0,73,9,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,10,3,47,0,342,9,351,706,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,E01C01,108,57,15,7,3,1,28,6,74,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,45,0,364,4,368,706,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,E01C02,101,56,10,4,2,2,26,2,73,8,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,8,3,36,0,339,9,348,706,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,E02,111,71,18,14,2,1,12,3,54,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,46,0,346,9,355,721,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,E02C01,100,66,17,9,3,1,19,2,51,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,50,0,333,7,340,721,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,E02C02,102,67,21,5,2,1,20,6,49,4,6,1,0,0,0,2,0,0,1,0,0,0,0,1,0,12,2,37,0,339,8,347,720,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,E03,95,54,11,9,2,3,18,2,55,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,49,0,324,3,327,703,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,E03C01,107,58,12,1,1,1,21,3,54,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,45,0,318,5,323,703,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,E04,15,138,0,4,4,0,8,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,191,6,197,328,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,800,B,83,93,15,5,3,0,6,2,50,3,1,2,0,0,0,2,0,0,0,0,0,0,0,6,0,5,3,30,0,309,14,323,531,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,801,B,126,67,23,18,2,2,4,2,33,2,4,3,0,0,0,2,0,0,0,0,0,0,3,0,0,8,0,54,0,353,15,368,599,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,801,C01,105,79,23,19,5,1,10,3,37,4,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,7,2,1,0,301,2,303,599,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,802,B,66,78,10,3,2,5,4,4,22,1,3,1,0,0,0,2,2,0,1,0,0,0,0,1,0,5,0,31,0,241,12,253,405,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,802,C01,53,71,17,6,6,4,4,3,21,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,12,5,55,1,261,15,277,404,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,803,B,44,102,8,5,2,1,5,5,25,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,4,28,0,250,12,262,424,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,803,E01,87,56,23,17,2,2,11,4,52,5,2,0,0,0,0,1,2,0,0,1,0,1,0,0,0,18,1,47,0,332,21,353,601,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,804,B,103,68,10,12,0,0,18,5,44,7,2,1,0,0,0,2,1,1,0,0,0,0,1,0,0,8,0,47,0,330,13,343,704,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,804,C01,96,62,8,8,3,1,22,3,60,8,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,11,1,42,0,330,6,336,704,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,804,C02,88,65,15,6,5,2,10,3,54,8,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,6,1,36,0,305,8,313,704,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,804,C03,91,77,7,10,5,4,11,3,48,11,2,2,0,1,0,1,0,0,1,0,0,1,4,0,0,15,1,41,0,336,9,345,704,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,804,C04,104,60,4,12,10,0,13,5,55,11,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,19,1,29,0,329,11,340,704,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,805,B,107,63,11,14,3,1,19,5,68,8,2,2,0,0,0,3,1,0,1,0,0,0,1,0,0,8,3,36,0,356,12,368,631,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,805,C01,100,63,8,11,5,1,18,6,64,4,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,14,1,40,0,341,11,352,630,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,806,B,74,49,16,5,6,0,13,1,38,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,67,0,285,4,289,438,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,806,C01,56,62,16,4,1,0,16,1,47,5,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,52,1,279,7,287,438,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,807,B,90,121,29,7,3,1,9,12,81,5,2,1,0,0,0,2,0,0,0,0,0,1,0,4,0,10,3,44,0,425,7,432,725,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,807,C01,124,110,20,7,7,0,16,6,48,2,0,5,0,0,0,1,0,0,3,0,0,1,1,1,0,11,0,49,0,412,17,429,724,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,807,C02,117,106,7,9,5,1,11,12,82,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16,0,26,1,398,16,415,724,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,808,B,87,103,12,8,13,1,18,6,65,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,6,86,0,422,10,432,702,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,809,B,99,47,12,10,1,2,20,0,42,2,5,2,0,0,0,2,1,1,0,0,0,0,0,0,0,6,1,8,0,261,5,266,452,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,809,C01,109,58,12,5,1,1,15,0,48,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,6,0,3,17,265,3,285,451,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,879,B,63,62,13,10,7,3,4,1,42,3,2,1,20,0,0,2,0,0,1,0,0,0,1,0,0,11,3,34,0,283,10,293,521,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,879,C01,65,57,16,11,2,1,11,7,49,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,45,0,287,14,301,520,,,,
