CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,394,1,33,21,41,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,56,0,164,12,176,273
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,395,2,103,115,8,3,4,5,31,34,32,7,1,0,0,0,0,1,0,1,1,0,0,0,1,3,0,5,0,172,0,527,39,566,944
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,396,1,15,41,0,2,2,1,21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,110,0,200,9,209,323
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,398,2,232,94,15,14,48,2,8,5,43,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,12,3,62,0,544,24,568,802
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,399,2,260,103,13,16,34,2,11,3,41,0,2,1,0,0,0,2,1,0,0,0,0,0,2,2,0,5,3,59,0,560,11,571,785
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,400,1,230,125,8,7,25,0,11,1,30,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,463,10,473,699
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,401,2,295,144,30,8,17,0,22,1,39,1,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1,28,0,595,6,601,864
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,402,1,46,84,2,2,9,0,2,3,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,9,0,167,6,173,194
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,403,1,96,37,2,1,15,0,6,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,0,192,4,196,272
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,404,1,93,65,5,6,2,2,5,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,0,229,3,232,324
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,406,1,146,107,3,1,26,1,8,2,35,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,32,0,367,18,385,593
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,407,1,56,48,1,0,2,0,1,1,7,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,39,0,162,8,170,239
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,408,1,138,59,2,0,8,2,2,1,30,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,3,55,0,308,21,329,449
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,409,1,78,83,2,2,13,0,3,2,34,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,29,0,251,5,256,324
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,410,1,172,122,0,1,42,0,4,1,44,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,58,0,449,24,473,671
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,411,3,222,244,35,67,19,6,72,46,153,6,5,3,1,0,1,5,3,1,0,0,0,2,6,1,3,9,1,97,0,1008,54,1062,1533
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,412,4,338,427,115,113,17,4,84,39,206,3,7,3,0,0,0,1,4,0,4,0,0,0,3,7,0,11,6,137,0,1529,48,1577,2027
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,413,1,11,53,7,8,6,0,15,4,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,33,0,157,10,167,260
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,414,2,79,160,48,18,13,1,30,25,25,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,2,1,87,0,495,27,522,744
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,415,1,104,105,57,17,6,6,20,5,37,3,9,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,1,128,0,505,27,532,741
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,416,2,152,227,68,17,7,3,47,25,54,0,0,1,0,0,0,2,1,0,1,0,0,0,0,2,0,8,4,170,0,789,38,827,1214
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,417,2,24,76,8,17,13,3,7,19,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,1,0,34,0,229,20,249,340
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,418,1,20,110,10,5,2,1,11,13,25,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,2,0,61,0,266,11,277,399
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,419,1,40,139,9,29,4,1,29,14,27,0,3,0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,0,79,0,381,15,396,530
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,420,1,25,41,31,0,2,1,23,7,32,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,90,0,256,9,265,389
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,421,3,101,294,132,22,11,4,105,31,108,6,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,9,4,320,0,1153,43,1196,1782
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,422,1,65,176,27,23,5,0,10,15,51,3,6,2,0,0,0,1,1,1,2,0,0,0,2,0,1,4,0,55,0,450,19,469,685
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,423,1,48,168,14,38,3,4,14,21,27,1,1,1,0,0,1,0,2,0,2,0,0,2,1,7,1,1,1,67,0,425,44,469,673
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,424,1,13,69,7,34,2,3,11,86,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,1,44,0,287,25,312,443
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,425,1,39,104,35,6,2,1,15,9,80,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,64,0,366,24,390,572
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,426,1,16,76,5,4,0,0,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,135,8,143,208
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,427,2,120,157,28,138,13,2,36,30,45,3,1,1,0,0,0,0,1,0,3,0,0,0,0,3,0,7,2,50,0,640,26,666,869
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,428,1,20,35,0,2,0,0,7,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,13,0,86,0,86,138
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,429,2,89,291,13,39,10,1,35,14,49,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,61,1,616,33,650,958
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,430,1,94,51,3,42,9,1,15,6,27,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,4,1,57,0,315,12,327,551
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,431,1,115,80,2,29,5,3,12,11,18,0,0,1,0,0,0,2,3,0,0,0,0,0,0,1,0,4,2,60,0,348,16,364,608
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,432,1,25,16,0,7,8,1,10,0,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,93,0,93,142
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,433,3,187,364,19,73,7,8,71,39,237,3,1,1,0,0,0,1,2,0,1,0,0,1,1,11,0,52,0,40,54,1119,25,1198,1591
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,435,2,183,88,69,34,0,3,15,2,50,4,5,4,0,0,2,2,0,0,3,0,0,1,1,0,0,0,1,53,0,520,16,536,859
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,436,2,249,140,109,29,5,3,14,3,41,4,14,3,0,0,0,5,3,1,0,0,0,0,0,0,0,2,0,37,0,662,17,679,1008
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,437,3,408,226,130,51,2,7,35,5,84,0,14,5,0,0,0,10,2,0,2,0,0,0,0,0,0,9,1,66,0,1057,18,1075,1634
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,438,2,205,108,64,12,1,4,16,1,35,6,8,3,0,0,0,7,0,0,0,0,0,1,1,0,0,2,0,41,0,515,9,524,815
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,439,1,114,71,28,19,1,3,7,1,14,1,5,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,11,0,282,6,288,432
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,440,1,128,86,37,21,0,4,11,0,15,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,320,3,323,464
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,441,2,201,104,73,18,1,9,18,3,38,8,10,2,0,0,0,0,1,0,1,0,0,0,0,0,1,3,1,61,0,553,12,565,1001
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,442,2,236,162,63,66,3,4,14,6,51,6,17,4,0,0,0,3,1,2,1,0,0,0,0,0,0,9,0,69,0,717,3,720,1153
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,443,1,112,127,39,40,1,3,11,0,18,3,10,4,0,1,0,2,2,0,2,0,1,0,0,0,0,3,0,25,0,404,18,422,610
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,444,1,96,57,23,16,1,1,3,0,25,0,11,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,11,0,250,6,256,325
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,445,1,59,56,20,14,0,0,5,0,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,188,4,192,248
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,446,1,138,83,31,19,1,0,8,0,23,2,4,3,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,21,0,340,4,344,454
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,447,1,169,88,58,15,0,2,3,2,34,2,6,1,0,0,0,4,3,0,2,0,0,1,0,0,0,1,0,24,0,415,8,423,652
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,448,1,166,83,47,20,1,2,7,2,29,3,3,2,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,21,0,394,4,398,623
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,449,1,73,48,9,6,0,0,3,4,12,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,172,2,174,241
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,450,1,114,86,37,23,1,2,5,1,28,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,332,8,340,512
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,451,2,179,125,47,39,2,5,35,1,89,2,8,2,0,0,1,2,2,0,1,0,0,0,0,0,0,2,1,65,0,608,9,617,967
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,452,2,211,179,46,21,0,4,21,4,62,3,8,3,0,0,0,2,0,0,0,0,0,2,0,1,0,3,0,59,0,629,8,637,342
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,453,1,68,37,17,11,0,2,8,2,12,1,9,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,11,0,183,1,184,229
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,454,1,52,20,18,15,1,0,2,0,11,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14,0,141,0,141,200
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,455,1,98,90,32,26,0,2,3,0,31,1,10,2,0,0,0,3,1,0,0,0,0,0,1,0,1,1,0,10,0,312,6,318,444
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,456,1,58,71,12,28,3,1,1,1,37,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,241,5,246,365
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,457,2,222,205,8,6,1,4,3,3,2,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,121,0,585,16,601,922
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,458,1,259,291,27,4,1,0,1,0,6,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,618,2,620,748
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,459,2,197,372,84,4,1,9,3,0,5,0,7,1,0,0,0,12,1,1,3,0,0,0,0,0,0,0,0,86,0,786,17,803,1044
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,460,2,138,230,51,12,2,0,1,2,6,0,2,1,0,0,1,5,1,0,1,1,0,0,0,0,0,6,0,155,0,615,17,632,857
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,461,1,74,147,15,1,0,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,366,16,382,522
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,462,1,26,40,3,1,0,2,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,28,0,111,5,116,173
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,463,1,215,185,6,31,3,2,4,8,10,1,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,20,0,491,9,500,651
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,464,1,49,74,15,7,0,9,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,108,0,274,14,288,377
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,465,1,57,101,21,5,2,2,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,205,23,228,716
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,466,1,93,158,20,6,0,5,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,117,0,410,12,422,589
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,467,1,19,55,84,3,0,0,0,2,3,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,208,12,220,288
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,468,1,57,98,78,8,1,3,8,0,9,0,5,1,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,42,0,316,12,328,486
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,469,1,30,132,95,19,2,2,2,0,6,0,5,2,1,0,0,3,0,0,0,0,0,0,1,1,0,1,2,32,0,336,8,344,531
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,470,2,51,143,209,11,5,1,8,0,30,0,7,1,1,0,2,1,0,0,3,0,0,0,0,0,0,3,1,46,0,523,11,534,813
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,471,1,44,122,56,5,14,5,3,1,16,0,3,0,0,0,0,2,0,0,0,0,0,0,4,1,1,0,1,47,0,325,14,339,514
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,472,1,45,135,82,5,14,13,6,4,26,0,3,1,0,0,0,2,0,0,3,0,0,0,4,0,1,0,3,69,0,416,29,445,675
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,473,1,65,98,72,6,13,9,11,1,18,3,3,0,1,0,0,4,0,0,0,0,0,0,2,1,1,2,0,48,0,358,16,374,548
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,474,1,64,114,67,7,12,11,10,4,24,0,1,0,0,0,0,2,0,0,0,0,0,0,10,0,3,4,1,71,0,405,24,429,718
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,475,1,60,51,52,14,1,3,3,3,17,1,6,0,1,0,1,2,1,0,0,1,1,1,0,0,0,0,0,14,0,233,14,247,423
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,476,1,46,64,43,2,2,2,7,2,27,0,2,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,31,0,234,7,241,416
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,477,1,36,63,60,6,0,0,1,0,9,1,2,1,0,0,0,3,0,0,0,0,1,0,0,0,1,2,0,25,0,211,6,217,342
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,478,2,55,76,93,6,3,0,3,2,3,0,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,66,0,316,11,327,449
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,479,1,18,16,12,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,14,0,65,6,71,98
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,480,2,53,96,70,6,1,2,3,2,5,1,0,3,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,37,0,287,13,300,423
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,481,1,14,46,19,2,0,1,3,3,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,11,0,107,7,114,181
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,482,2,80,113,234,10,2,2,5,3,20,1,10,2,0,0,1,6,1,0,4,1,0,0,0,0,0,3,1,101,0,600,19,619,1008
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,483,2,80,195,193,12,1,6,11,4,29,0,6,1,0,0,1,5,0,0,3,0,0,0,0,0,0,2,0,98,0,647,24,671,1053
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,484,2,82,131,196,9,2,3,3,1,19,1,3,2,0,0,2,0,0,0,4,1,0,0,0,0,0,2,2,91,0,554,22,576,894
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,485,1,166,81,60,52,10,4,5,3,15,1,2,0,0,1,0,4,0,0,1,0,0,2,4,0,0,7,2,42,0,462,9,471,744
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,486,1,71,44,41,4,3,1,3,0,7,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,24,0,210,9,219,345
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,487,2,147,150,217,13,7,2,8,1,27,2,3,1,1,0,0,4,1,0,3,0,1,0,2,0,0,2,2,58,0,652,11,663,1048
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,488,1,38,158,136,10,8,3,7,0,23,1,5,1,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,42,0,440,10,450,702
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,489,2,75,73,152,10,3,3,5,0,11,3,4,1,2,0,0,4,0,0,0,1,1,0,0,0,0,3,1,73,1,425,13,439,789
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,490,1,71,81,100,5,4,6,11,1,26,5,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,5,0,40,0,361,11,372,596
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,491,1,44,81,122,10,5,5,4,0,18,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,10,0,308,11,319,480
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,492,1,22,48,18,1,3,2,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,61,0,190,6,196,285
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,493,2,113,89,77,29,4,5,18,9,50,3,6,3,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,149,0,561,19,580,871
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,494,1,57,73,39,8,1,1,9,6,50,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,1,54,0,310,9,319,482
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,495,1,58,58,70,22,2,3,6,0,27,2,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,87,0,342,7,349,617
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,496,1,57,69,47,6,3,7,8,2,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,89,0,314,18,332,526
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,497,2,79,185,46,13,9,3,11,24,24,2,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,4,3,162,0,571,21,592,861
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,498,1,73,133,96,9,1,4,12,5,36,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,1,0,382,16,398,697
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,499,1,16,32,28,4,0,2,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,68,0,159,2,161,256
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,500,1,49,106,38,4,2,2,6,2,8,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,36,0,262,6,268,373
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,501,1,46,54,44,8,1,1,11,6,21,4,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,56,0,266,14,280,481
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,502,1,74,79,88,19,9,4,15,4,23,7,3,0,0,0,0,5,0,0,2,0,0,0,0,0,0,2,0,97,0,431,20,451,740
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,503,2,97,77,59,17,4,0,22,5,57,6,4,0,0,0,0,5,2,0,1,0,0,0,1,0,0,4,1,125,1,487,17,505,997
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,504,1,57,66,30,14,3,5,14,7,43,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,110,0,356,17,373,731
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,505,2,138,115,68,13,11,0,16,3,34,3,7,0,0,0,1,6,1,0,1,2,1,0,4,0,0,5,1,131,0,561,33,594,947
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,506,1,45,49,34,5,3,2,7,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,69,0,237,16,253,410
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,507,1,68,103,77,9,10,2,4,1,20,1,6,0,0,0,0,1,0,0,1,0,0,0,3,0,0,4,1,127,0,438,20,458,741
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,508,2,113,113,64,17,14,2,23,1,43,4,1,2,0,0,1,0,1,0,0,2,0,0,7,0,0,1,8,211,0,628,32,660,1120
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,509,1,50,52,37,4,5,2,4,6,2,0,1,0,1,0,4,0,0,2,0,0,0,1,2,1,1,1,1,61,0,238,8,246,387
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,510,1,22,65,53,4,5,0,5,1,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,82,0,252,7,259,356
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,511,2,113,100,66,6,21,2,53,3,34,8,7,1,0,0,0,3,1,0,2,0,0,1,3,0,1,0,0,82,0,507,28,535,1019
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,512,2,112,178,84,8,3,0,20,0,35,2,1,1,0,1,1,1,2,0,0,0,1,0,1,0,0,4,0,56,0,511,24,535,812
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,513,1,101,98,18,7,2,2,32,4,16,1,1,2,0,0,0,1,0,1,1,0,0,0,2,0,0,2,1,53,0,345,22,367,585
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,514,1,14,24,25,2,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,95,0,168,8,176,265
