CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PVEM,NVA_ALIANZA,PRD,PT,PCP,MC,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1797,B,106,36,21,11,104,7,2,20,8,4,7,7,12,0,345,18,363,715,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1798,B,49,33,14,4,84,2,8,18,7,2,3,0,0,1,225,13,238,449,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1798,C01,54,36,8,0,62,3,1,25,10,2,6,2,1,3,213,14,227,449,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1799,B,69,48,9,6,86,2,3,17,7,3,8,0,0,0,258,15,273,578,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1799,C01,68,41,15,9,88,10,6,14,7,1,4,5,6,0,274,11,285,578,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1800,B,46,35,5,4,57,9,2,12,4,2,5,1,3,0,185,11,196,381,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1800,C01,80,24,8,1,49,2,0,7,6,3,4,1,5,1,191,8,199,381,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1801,B,76,53,7,3,81,6,0,30,10,2,10,3,2,0,283,16,299,612,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1801,C01,86,55,19,7,67,7,2,19,7,1,10,1,6,0,287,9,296,612,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1802,B,71,56,8,3,87,6,0,10,7,2,9,1,2,4,266,15,281,579,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1803,B,78,47,10,5,87,7,8,14,17,4,2,9,8,3,299,18,317,666,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1803,C01,96,56,14,6,102,8,4,14,13,4,7,0,0,3,327,17,344,666,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1804,B,54,45,12,1,73,6,1,11,7,1,4,0,0,3,218,11,229,417,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1804,C01,57,48,9,5,65,5,1,11,9,4,1,0,0,4,219,8,227,416,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1805,B,67,40,11,6,82,7,5,17,11,2,5,0,3,2,258,9,267,561,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1805,C01,76,40,10,3,77,5,2,10,14,6,7,2,0,0,252,7,259,561,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1806,B,53,42,6,9,48,3,1,7,9,2,5,2,3,0,190,7,197,408,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1806,C01,55,35,14,5,58,2,2,13,11,0,6,2,2,3,208,6,214,407,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1807,B,79,61,12,5,65,7,6,14,11,4,6,0,0,3,273,15,288,608,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1807,C01,94,56,7,3,2,3,2,7,14,4,4,88,17,2,303,6,309,607,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1808,B,63,54,12,10,88,2,4,18,11,3,11,1,2,0,279,0,279,526,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1808,C01,67,40,12,6,73,9,1,10,4,2,6,2,2,3,237,9,246,526,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1809,B,58,33,6,4,30,5,1,11,13,1,3,0,2,1,168,4,172,345,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1810,B,59,24,7,5,43,5,3,22,12,1,2,0,0,8,191,6,197,384,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1811,B,73,46,8,7,29,6,3,15,11,2,2,1,3,0,206,6,212,377,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1811,C01,59,46,4,6,43,4,2,9,8,3,4,0,2,1,191,8,199,376,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1812,B,48,39,0,0,73,0,0,23,8,1,10,0,0,2,204,10,214,414,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1812,C01,57,38,12,5,70,6,1,12,4,0,7,1,2,2,217,6,223,413,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1813,B,55,34,3,12,60,5,3,9,13,0,3,3,4,1,205,7,212,483,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1813,C01,58,40,6,15,57,2,1,25,12,0,3,0,0,0,219,9,228,482,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1814,B,55,36,7,7,48,5,6,10,10,2,4,3,1,0,194,7,201,440,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1814,C01,71,49,10,5,48,0,2,12,5,4,5,0,0,0,211,12,223,440,,,,
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1820,B,31,42,7,4,40,3,3,8,5,2,0,4,3,0,152,6,158,318,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1242,B,86,44,7,4,128,5,11,12,10,3,2,6,7,0,325,9,334,674,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1243,B,78,62,7,2,90,3,5,13,10,2,2,3,4,0,281,21,302,617,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1244,B,62,65,14,1,72,11,2,6,6,0,6,0,0,0,245,8,253,523,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1244,C01,63,78,6,4,65,6,2,5,4,0,4,6,4,0,247,11,258,523,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1244,C02,49,89,0,0,97,0,0,7,6,1,2,0,0,0,251,10,261,522,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1245,B,67,52,9,2,74,6,2,7,6,4,3,3,3,0,238,7,245,517,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1245,C01,62,63,8,2,64,4,3,15,14,2,4,3,0,0,244,8,252,516,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1245,C02,85,61,12,2,53,4,2,5,6,4,2,0,0,0,236,18,254,516,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1246,B,99,64,13,6,101,7,7,10,13,3,6,0,0,2,331,13,344,676,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1246,C01,98,81,11,5,105,7,1,9,16,1,3,2,2,2,343,16,359,676,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1246,C02,87,74,12,4,103,2,0,5,9,2,5,7,7,1,318,16,334,676,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,B,52,44,10,6,89,8,1,17,14,2,5,3,11,3,265,12,277,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C01,82,67,6,8,103,8,1,12,13,3,6,1,5,0,315,10,325,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C02,84,49,11,3,106,3,5,12,15,4,4,3,3,7,309,11,320,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C03,63,49,11,7,79,9,3,19,15,5,6,6,4,6,282,15,297,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C04,90,44,8,10,81,8,2,15,12,3,3,1,7,2,286,15,301,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C05,63,43,7,5,108,3,5,14,14,2,3,0,7,4,278,6,284,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C06,62,52,6,6,114,2,5,14,17,4,11,0,0,0,293,11,304,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C07,66,52,10,6,101,6,1,20,16,3,7,3,3,1,295,9,304,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C08,69,67,7,8,92,4,2,16,14,3,4,0,4,2,292,13,305,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C09,73,32,12,6,101,4,7,10,19,6,8,4,6,7,295,15,310,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C10,65,44,13,5,100,6,2,12,12,3,6,7,3,6,284,13,297,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C11,76,35,11,4,91,3,1,16,8,4,3,4,6,3,265,16,281,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C12,64,50,10,4,95,4,4,11,9,1,2,6,10,2,272,12,284,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C13,65,60,0,0,111,0,0,8,9,6,4,0,0,4,267,11,278,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,C14,67,53,13,6,90,5,3,5,10,4,4,2,5,7,274,13,287,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1248,B,109,72,9,4,92,7,4,5,8,1,4,0,0,0,315,7,322,593,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1248,C01,101,77,12,19,98,4,4,4,17,2,8,0,0,0,346,8,354,593,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1248,C02,85,63,9,7,37,2,3,12,12,2,1,0,0,0,233,18,251,593,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1249,B,113,94,10,8,67,7,7,10,11,7,2,1,3,3,343,12,355,590,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1249,C01,107,83,10,6,74,5,7,7,21,2,3,74,0,2,401,8,409,589,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1250,B,128,95,13,5,94,8,4,14,7,3,2,0,0,2,375,11,386,750,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1250,C01,110,82,11,3,79,5,7,8,20,7,5,4,7,1,349,7,356,750,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1250,C02,104,118,11,14,110,9,3,11,18,1,3,10,6,2,420,11,431,749,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1251,B,106,70,7,11,74,9,3,11,9,3,4,3,3,0,313,11,324,632,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1251,C01,81,79,11,9,62,5,0,11,5,3,3,0,0,0,269,11,280,632,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1251,C02,95,77,12,10,57,7,1,6,14,1,4,8,6,0,298,11,309,631,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1252,B,91,42,9,5,68,1,3,8,11,5,6,4,7,1,261,4,265,600,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1252,C01,92,72,0,8,70,9,6,8,5,2,5,0,0,0,277,0,277,600,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1252,C02,76,50,13,9,83,5,2,7,12,5,5,0,3,0,270,11,281,600,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1252,C03,81,66,13,4,71,2,2,11,16,1,7,0,0,0,274,0,274,600,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,B,78,46,10,10,109,7,6,10,11,2,6,5,3,0,303,23,326,721,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C01,68,90,17,10,119,3,9,16,7,1,5,5,4,3,357,15,372,721,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C02,64,60,6,5,124,7,1,13,10,3,7,4,7,3,314,13,327,720,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C03,71,56,10,9,113,5,2,7,12,2,8,3,5,0,303,14,317,720,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C04,80,62,6,11,108,8,4,15,13,1,3,5,3,1,320,9,329,720,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C05,96,61,7,11,99,2,3,16,11,1,7,5,6,4,329,14,343,720,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C06,94,74,14,10,100,6,2,17,14,1,4,5,12,4,357,11,368,720,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C07,77,57,11,9,95,4,5,11,14,3,3,5,4,2,300,18,318,720,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C08,78,67,13,9,88,4,6,11,18,5,4,2,3,4,312,15,327,720,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C09,75,77,7,5,113,3,1,17,15,0,8,0,0,5,326,10,336,720,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1253,C10,80,66,14,11,95,5,1,27,7,1,6,3,2,4,322,10,332,720,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1254,B,87,78,9,13,77,6,3,11,9,3,11,0,0,1,308,12,320,530,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1254,C01,71,69,13,5,73,4,4,5,21,4,4,2,3,1,279,5,284,530,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1254,C02,90,54,14,8,105,4,6,5,11,2,5,4,4,1,313,2,315,530,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1255,B,85,65,7,3,97,4,1,15,14,0,6,4,5,8,314,13,327,635,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1255,C01,86,71,4,10,113,4,0,8,10,1,3,0,0,4,314,14,328,635,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1255,C02,79,69,9,14,91,2,2,12,15,3,4,9,8,10,327,12,339,635,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1256,B,112,77,11,3,91,8,3,14,20,3,9,7,5,4,367,17,384,747,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1256,C01,109,55,11,10,95,5,3,17,23,4,7,7,6,1,353,13,366,747,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1256,C02,103,52,13,8,91,4,5,17,17,6,7,7,4,2,336,13,349,747,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1257,B,43,36,7,3,58,3,1,10,18,7,2,3,4,0,195,18,213,412,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1257,C01,37,38,9,8,57,8,2,8,17,2,3,2,5,2,198,9,207,411,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1258,B,77,57,9,3,96,5,7,5,12,1,6,1,3,2,284,8,292,575,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1258,C01,59,63,9,2,113,4,1,4,8,2,2,0,0,3,270,8,278,575,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1259,B,83,44,10,11,107,6,3,16,18,1,3,4,0,3,309,17,326,693,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1259,C01,93,54,16,6,114,6,3,16,6,2,7,6,7,2,338,10,348,693,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1259,C02,63,61,11,7,100,4,2,12,24,4,7,3,9,4,311,11,322,693,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1259,C03,72,66,24,4,111,8,6,10,14,2,5,1,1,0,324,25,349,693,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1260,B,83,75,12,11,82,10,6,9,19,3,4,14,3,0,331,18,349,677,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1260,C01,77,79,9,12,88,6,1,10,17,6,9,1,0,0,315,21,336,677,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1261,B,78,65,8,16,89,10,2,15,15,3,5,1,6,5,318,17,335,676,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1261,C01,75,79,15,8,75,7,5,16,25,8,7,3,2,4,329,15,344,676,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1262,B,59,41,6,11,111,6,4,13,5,2,3,2,6,1,270,11,281,558,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1263,B,47,17,7,8,122,4,10,6,7,0,2,11,3,3,247,5,252,575,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1264,B,31,26,7,6,70,4,1,6,7,1,6,4,2,1,172,7,179,404,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1264,C01,23,40,0,0,97,0,0,1,2,1,4,0,0,0,168,5,173,404,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1265,B,46,35,9,3,120,5,2,11,13,1,4,2,4,2,257,10,267,596,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1266,B,52,43,8,3,100,4,2,7,3,1,3,5,4,0,235,20,255,451,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1266,C01,43,34,5,5,100,2,4,5,16,0,0,1,4,3,222,8,230,451,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1267,B,58,57,5,7,87,4,4,11,14,1,8,1,1,0,258,10,268,579,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1267,C01,74,46,6,6,98,6,4,12,12,2,4,5,4,3,282,13,295,579,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1268,B,56,39,9,14,106,3,4,18,2,2,4,2,5,2,266,11,277,603,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1268,C01,56,42,10,4,102,6,3,14,6,1,4,1,7,2,258,16,274,602,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1269,B,86,90,5,13,87,14,1,18,17,4,4,5,4,2,350,13,363,715,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1270,B,40,52,5,3,74,6,5,11,19,6,2,4,1,0,228,8,236,464,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1271,B,85,41,10,5,94,3,2,11,8,4,2,6,4,1,276,12,288,553,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1271,C01,84,57,10,6,99,2,4,13,24,3,5,2,3,6,318,12,330,553,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1271,C02,84,64,6,6,89,4,4,14,11,2,6,3,5,4,302,7,309,552,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1272,B,67,46,10,4,17,4,8,11,6,0,6,3,12,3,197,24,221,685,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1272,C01,69,50,8,12,124,5,8,25,7,1,5,4,8,6,332,17,349,685,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1272,C02,79,59,11,9,132,5,4,10,10,2,8,3,8,5,345,14,359,685,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1272,C03,77,42,10,5,129,6,13,14,4,3,3,2,6,3,317,14,331,685,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1273,B,81,46,12,4,131,5,4,11,9,1,6,2,3,1,316,9,325,736,,,,
