CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,31,YUCATAN,7,MERIDA,50,MERIDA,628,B,1,0,B,110,90,4,2,4,6,3,85,6,0,0,2,0,0,3,1,0,1,,317,0,19,336,687,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,628,C,1,0,C01,140,88,4,7,10,3,3,89,4,0,3,4,0,0,1,0,0,0,,356,0,10,366,687,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,628,C,2,0,C02,107,95,7,3,5,5,1,79,2,0,2,6,0,0,1,1,0,2,,316,0,14,330,687,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,628,C,3,0,C03,96,86,4,9,7,8,2,105,4,0,3,4,0,0,0,0,1,0,,329,0,20,349,687,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,628,C,4,0,C04,101,76,5,3,9,5,4,97,9,0,0,1,0,0,4,3,0,0,,317,0,11,328,687,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,628,C,5,0,C05,119,80,4,7,4,5,1,82,7,0,2,2,0,0,5,1,0,1,,320,1,15,336,687,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,628,C,6,0,C06,100,88,6,13,4,7,8,78,6,0,2,2,0,0,4,3,0,0,,321,0,8,329,686,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,628,C,7,0,C07,110,97,1,12,8,0,3,68,5,0,2,3,0,1,1,1,1,2,,315,0,12,327,686,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,628,C,8,0,C08,93,88,4,6,8,5,5,82,4,0,3,0,0,0,7,0,0,1,,306,0,13,319,686,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,628,C,9,0,C09,107,75,2,6,11,6,1,85,6,0,2,2,1,0,2,1,1,1,,309,0,16,325,686,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,B,1,0,B,139,99,4,10,6,9,3,108,3,0,0,3,0,0,2,2,0,2,,390,0,14,404,725,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,C,1,0,C01,141,127,5,16,9,6,3,96,6,0,2,2,0,0,1,3,0,1,,418,0,17,435,724,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,C,2,0,C02,139,106,5,5,8,2,3,92,1,0,1,1,0,0,3,1,0,2,,369,0,16,385,724,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,C,3,0,C03,150,109,5,5,8,5,1,101,6,0,0,0,0,0,5,0,0,1,,396,0,13,409,724,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,C,4,0,C04,122,104,3,5,10,6,5,105,9,0,2,0,0,0,7,1,0,0,,379,0,19,398,724,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,C,5,0,C05,133,107,3,2,5,7,3,112,6,0,1,2,0,0,2,2,0,2,,387,0,17,404,724,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,C,6,0,C06,124,136,6,4,0,12,2,109,1,0,2,1,0,0,5,0,0,0,,402,0,9,411,724,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,C,7,0,C07,146,128,7,6,12,4,3,110,2,0,1,1,0,0,2,1,0,2,,425,0,20,445,724,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,C,8,0,C08,134,122,1,11,7,2,4,103,4,0,4,0,1,0,0,2,0,1,,396,0,16,412,724,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,649,C,9,0,C09,132,96,5,5,7,9,6,101,7,0,1,2,0,0,8,3,0,0,,382,0,8,390,724,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,B,1,0,B,123,120,1,10,7,6,8,90,7,0,3,6,0,0,4,2,0,0,,387,0,17,404,683,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,C,1,0,C01,112,107,7,5,6,7,2,106,4,0,1,4,0,0,2,0,0,1,,364,0,13,377,682,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,C,2,0,C02,145,110,2,1,14,7,2,77,12,0,0,1,0,0,4,8,0,1,,384,0,20,404,682,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,C,3,0,C03,125,121,3,8,10,2,1,79,6,0,3,1,1,0,7,1,0,0,,368,0,13,381,682,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,C,4,0,C04,122,123,4,2,6,4,1,82,0,0,1,0,1,0,3,1,0,1,,351,0,19,370,682,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,C,5,0,C05,118,139,6,8,9,5,1,69,6,0,0,4,0,0,1,0,0,3,,369,0,11,380,682,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,C,6,0,C06,126,124,7,7,9,6,2,99,3,0,1,0,1,0,3,1,0,3,,392,0,27,419,682,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,C,7,0,C07,91,94,3,13,6,2,3,80,3,0,1,3,0,0,5,0,0,1,,305,0,13,318,682,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,C,8,0,C08,169,118,2,7,7,2,5,79,4,0,3,5,0,1,2,0,0,2,,406,0,10,416,682,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,650,C,9,0,C09,111,122,1,5,8,6,2,82,4,0,1,3,0,0,2,2,0,2,,351,0,16,367,682,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,651,B,1,0,B,131,91,3,5,7,5,4,60,3,0,1,6,0,0,0,0,0,0,,316,0,9,325,493,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,652,B,1,0,B,144,174,4,5,10,4,1,45,2,0,2,4,0,0,1,0,0,2,,398,0,23,421,566,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,652,C,1,0,C01,163,198,0,2,9,1,4,41,6,0,3,2,0,0,1,0,0,0,,430,0,28,458,565,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,652,C,2,0,C02,181,128,0,5,7,4,1,66,3,0,2,2,0,0,2,1,0,1,,403,0,25,428,565,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,652,C,3,0,C03,191,154,2,2,6,3,2,77,1,0,1,0,0,0,3,0,0,0,,442,0,11,453,565,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,653,B,1,0,B,170,124,5,2,10,8,1,98,4,0,2,3,0,0,2,2,0,0,,431,0,14,445,636,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,653,C,1,0,C01,157,133,2,4,10,2,5,45,3,0,2,3,0,0,5,0,0,0,,371,0,13,384,635,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,653,C,2,0,C02,204,113,6,8,10,5,3,55,3,0,0,3,0,0,1,0,0,0,,411,0,10,421,635,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,653,C,3,0,C03,188,124,5,3,12,2,1,67,5,0,0,2,0,0,2,4,0,0,,415,0,10,425,635,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,653,C,4,0,C04,210,111,5,3,12,6,1,50,2,0,0,3,0,0,2,0,0,1,,406,0,10,416,635,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,654,B,1,0,B,172,160,4,4,8,5,1,58,1,0,0,0,0,0,1,0,0,2,,416,0,7,423,541,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,654,C,1,0,C01,137,177,0,8,7,6,0,71,2,0,2,5,3,0,1,0,0,0,,419,0,17,436,541,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,654,C,2,0,C02,152,177,1,5,4,5,2,50,1,0,4,4,0,0,1,1,0,1,,408,0,10,418,540,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,655,B,1,0,B,176,109,4,6,11,10,3,42,4,0,1,3,0,0,2,0,0,2,,373,0,20,393,470,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,655,C,1,0,C01,177,144,6,6,7,3,0,23,1,0,1,2,0,0,1,0,0,1,,372,0,17,389,470,Grupo de recuento,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,656,B,1,0,B,187,223,7,5,9,6,5,61,2,0,4,8,1,0,4,0,0,0,,522,0,27,549,705,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,1,B,1,0,B,172,264,3,2,1,4,0,49,2,2,0,0,1,0,0,6,6,0,,512,0,7,519,552,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,1,C,1,0,C01,212,208,1,6,3,3,2,66,1,2,0,0,0,0,0,1,0,0,,505,0,4,509,552,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,1,C,2,0,C02,211,213,2,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,,495,0,5,500,551,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,2,B,1,0,B,63,82,0,1,0,1,1,26,0,2,0,0,0,0,0,0,0,0,,176,0,1,177,182,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,3,B,1,0,B,75,72,0,2,4,1,2,18,1,0,1,0,0,0,1,0,0,0,,177,0,4,181,203,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,4,B,1,0,B,174,210,1,4,4,2,2,77,3,0,0,1,0,0,0,1,0,0,,479,0,6,485,540,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,4,E,1,0,E01,93,117,0,3,1,0,0,8,0,0,0,0,0,0,0,0,0,0,,222,0,2,224,238,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,5,B,1,0,B,234,168,2,1,1,3,1,57,2,0,1,1,0,0,1,0,0,0,,472,0,11,483,565,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,5,C,1,0,C01,232,177,0,2,4,4,0,71,1,2,0,0,0,0,0,0,0,0,,493,0,0,493,564,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,5,C,2,0,C02,270,162,0,0,0,5,0,48,1,0,0,0,0,0,0,0,0,0,,486,0,8,494,564,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,6,B,1,0,B,165,144,0,0,3,1,1,34,2,0,0,0,0,0,0,0,0,0,,350,0,4,354,381,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,50,B,1,0,B,45,176,47,61,5,51,5,91,0,2,0,0,0,0,0,0,1,0,,484,0,34,518,628,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,50,C,1,0,C01,39,209,40,60,8,52,3,103,2,1,3,0,0,0,0,0,0,0,,520,0,18,538,627,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,51,B,1,0,B,58,172,45,181,13,78,4,108,5,0,0,0,2,1,0,0,0,1,,668,0,33,701,748,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,51,C,1,0,C01,72,157,65,76,14,57,5,124,8,2,0,0,0,0,1,0,0,0,,581,1,24,606,748,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,51,C,2,0,C02,71,158,64,71,14,56,5,120,8,1,0,0,0,0,1,0,0,0,,569,1,35,605,748,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,52,B,1,0,B,33,140,20,63,2,37,0,61,3,0,0,1,1,0,1,0,0,0,,362,0,26,388,444,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,52,C,1,0,C01,67,139,19,41,9,35,1,51,1,1,0,3,0,0,3,0,0,0,,370,0,16,386,443,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,53,B,1,0,B,31,158,41,68,6,35,2,101,2,2,0,2,0,1,0,2,0,0,,451,0,31,482,557,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,53,C,1,0,C01,41,125,55,44,7,50,2,98,4,2,0,0,0,0,1,0,0,0,,429,0,31,460,557,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,103,B,1,0,B,28,235,2,9,1,96,1,126,3,4,0,1,0,0,4,0,0,1,,511,0,17,528,583,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,103,C,1,0,C01,54,220,7,2,2,88,2,126,3,0,1,0,0,0,1,0,0,0,,506,1,12,519,583,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,104,B,1,0,B,61,185,2,1,5,92,0,124,3,0,3,0,0,0,2,0,0,0,,478,0,3,481,530,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,104,C,1,0,C01,42,165,2,0,3,128,9,104,2,1,0,1,1,0,1,1,0,0,,460,0,17,477,529,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,105,B,1,0,B,61,156,1,1,7,116,7,170,3,3,0,0,0,0,1,1,0,2,,529,0,23,552,673,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,105,C,1,0,C01,67,211,7,5,5,107,4,165,4,0,0,0,0,0,1,1,0,1,,578,0,11,589,672,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,172,B,1,0,B,227,112,2,40,4,9,1,54,11,2,0,0,0,0,0,0,0,0,,462,0,16,478,707,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,172,C,1,0,C01,191,112,4,47,4,5,5,69,16,1,0,1,0,0,0,0,0,0,,455,0,13,468,707,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,172,C,2,0,C02,163,132,0,47,7,11,8,69,12,2,1,5,0,0,0,0,0,1,,458,0,19,477,706,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,173,B,1,0,B,176,118,0,48,1,3,3,4,9,5,3,2,0,1,3,0,0,3,,379,0,13,392,637,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,173,C,1,0,C01,193,107,0,43,6,0,4,92,5,0,0,0,0,0,0,0,0,0,,450,0,13,463,637,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,173,C,2,0,C02,154,112,8,46,4,1,5,3,8,0,1,0,0,1,1,0,0,1,,345,0,16,361,636,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,174,B,1,0,B,150,112,3,31,4,5,4,85,3,3,0,5,1,0,2,1,0,1,,410,0,11,421,545,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,174,C,1,0,C01,165,96,5,49,3,6,1,79,4,0,0,2,0,1,0,0,0,0,,411,0,15,426,545,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,174,C,2,0,C02,155,100,7,31,6,0,4,81,4,2,0,0,1,0,1,0,0,0,,392,0,16,408,545,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,175,B,1,0,B,166,122,7,31,1,3,4,66,1,0,0,0,0,0,1,0,0,0,,402,0,9,411,533,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,175,C,1,0,C01,124,114,6,29,0,7,5,92,3,0,1,2,0,0,0,0,0,0,,383,0,15,398,532,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,175,C,2,0,C02,137,119,6,32,5,2,4,82,6,1,0,0,0,0,0,0,0,0,,394,0,12,406,532,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,176,B,1,0,B,200,151,3,26,2,3,4,86,4,0,0,2,1,0,1,0,0,0,,483,0,17,500,652,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,176,C,1,0,C01,194,172,1,20,2,14,0,77,4,1,0,1,0,0,1,0,0,0,,487,0,23,510,651,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,177,B,1,0,B,181,143,2,39,2,4,7,66,11,2,0,3,0,0,0,0,0,1,,461,0,13,474,620,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,177,C,1,0,C01,179,114,2,38,4,8,8,79,8,0,0,1,0,0,0,0,0,1,,442,0,18,460,619,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,177,C,2,0,C02,185,120,2,45,4,3,7,83,10,2,0,2,0,1,0,0,0,0,,464,0,12,476,619,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,178,B,1,0,B,170,151,2,35,3,4,1,75,4,3,1,1,1,0,0,1,0,0,,452,0,10,462,590,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,178,C,1,0,C01,160,133,3,52,0,6,4,61,6,0,1,1,0,0,0,0,0,1,,428,1,13,442,589,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,178,C,2,0,C02,170,113,3,34,2,1,3,85,3,4,0,0,0,1,0,0,0,0,,419,0,26,445,589,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,178,C,3,0,C03,180,120,2,43,3,9,7,75,7,1,1,0,0,0,1,0,0,0,,449,0,6,455,589,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,179,B,1,0,B,181,195,6,20,1,5,4,132,1,3,1,1,0,1,0,0,0,0,,551,0,17,568,725,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,179,C,1,0,C01,196,176,4,26,9,7,3,112,5,1,0,1,0,0,1,0,0,0,,541,0,12,553,724,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,180,B,1,0,B,169,105,1,37,1,0,7,66,1,1,0,1,0,0,0,0,0,2,,391,0,13,404,529,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,180,C,1,0,C01,190,88,3,31,3,4,2,49,3,1,0,0,0,0,0,0,0,0,,374,0,17,391,529,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,180,C,2,0,C02,188,87,2,37,1,0,3,76,5,0,0,0,0,0,0,0,0,0,,399,0,11,410,528,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,181,B,1,0,B,153,85,5,35,4,5,2,74,4,1,0,0,0,0,1,0,0,0,,369,0,5,374,517,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,181,C,1,0,C01,132,94,4,45,0,7,4,54,8,0,1,1,0,0,0,0,0,1,,351,0,10,361,517,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,181,C,2,0,C02,174,98,7,0,0,0,0,68,0,1,1,1,0,0,0,4,0,1,,355,0,14,369,516,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,182,B,1,0,B,173,75,3,32,2,4,4,70,20,2,0,1,0,0,0,1,0,0,,387,0,16,403,551,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,182,C,1,0,C01,155,85,3,33,0,1,0,59,4,1,0,0,1,1,0,0,0,2,,345,0,10,355,550,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,182,C,2,0,C02,155,85,3,33,0,1,0,59,4,1,0,0,1,1,0,0,0,2,,345,0,10,355,550,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,183,B,1,0,B,89,168,1,5,2,5,0,90,9,1,0,0,0,0,0,0,0,1,,371,0,12,383,437,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,183,C,1,0,C01,101,140,1,2,2,5,3,91,6,0,0,0,0,0,0,0,0,0,,351,0,10,361,437,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,184,B,1,0,B,134,212,2,14,3,4,1,100,8,1,1,3,0,0,1,0,0,0,,484,0,10,494,596,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,185,B,1,0,B,34,50,5,11,3,2,1,36,3,0,0,0,0,0,0,0,0,0,,145,0,6,151,180,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,B,1,0,B,140,120,8,79,4,4,5,88,9,1,3,0,1,1,0,0,0,0,,463,0,25,488,593,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,C,1,0,C01,167,142,9,71,8,4,10,64,17,0,1,3,0,0,0,0,0,1,,497,0,17,514,593,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,C,2,0,C02,169,144,7,60,4,4,2,77,9,0,0,1,0,0,1,0,0,0,,478,0,15,493,592,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,C,3,0,C03,134,148,3,57,8,3,4,64,12,3,1,2,0,0,2,0,0,2,,443,0,34,477,592,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,E,1,0,E01,92,99,1,58,8,1,6,49,7,1,0,0,0,1,0,0,0,1,,324,0,8,332,364,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,228,B,1,0,B,167,104,8,28,1,4,2,28,1,0,0,1,0,0,0,0,0,0,,344,0,1,345,386,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,228,C,1,0,C01,173,94,4,36,3,1,0,33,1,4,0,1,0,0,2,0,0,0,,352,0,6,358,385,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,229,B,1,0,B,294,158,4,35,1,6,3,47,1,2,0,0,0,0,1,1,0,0,,553,0,21,574,652,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,229,C,1,0,C01,312,129,4,47,3,3,4,57,3,2,0,1,0,0,1,2,0,0,,568,1,11,580,652,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,229,C,2,0,C02,308,167,3,32,6,3,1,42,3,0,0,1,0,0,0,0,0,0,,566,0,12,578,652,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,230,B,1,0,B,301,177,7,30,4,6,4,55,1,0,0,2,0,0,0,0,0,0,,587,0,22,609,693,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,230,C,1,0,C01,336,173,9,16,1,5,8,46,5,0,0,1,0,0,0,1,0,0,,601,0,9,610,692,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,230,C,2,0,C02,284,213,4,40,2,1,12,53,2,2,0,3,0,1,0,0,0,0,,617,0,13,630,692,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,231,B,1,0,B,99,73,2,7,0,1,0,12,0,1,2,0,0,0,0,0,0,0,,197,0,7,204,217,Acta casilla,,,
,31,YUCATAN,8,UMAN,45,KOPOMA,232,B,1,0,B,37,225,58,7,8,2,6,88,11,1,2,2,0,0,2,2,0,0,,451,0,11,462,556,Acta casilla,,,
,31,YUCATAN,8,UMAN,45,KOPOMA,232,C,1,0,C01,37,225,53,5,17,3,4,89,2,1,1,0,0,0,2,1,0,0,,440,0,9,449,556,Acta casilla,,,
,31,YUCATAN,8,UMAN,45,KOPOMA,232,C,2,0,C02,48,231,38,8,20,0,6,99,3,0,0,0,0,0,0,0,0,0,,453,0,17,470,555,Acta casilla,,,
,31,YUCATAN,8,UMAN,45,KOPOMA,233,B,1,0,B,30,102,74,0,8,0,7,49,0,0,1,0,1,1,1,0,0,0,,274,0,14,288,328,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,B,1,0,B,149,157,92,11,3,7,32,59,4,1,0,0,0,0,0,0,0,0,,515,0,15,530,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,C,1,0,C01,108,198,97,4,3,4,22,64,2,0,1,1,1,0,0,0,0,0,,505,0,13,518,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,C,2,0,C02,137,176,98,6,0,8,34,57,4,0,0,0,0,0,0,0,0,0,,520,0,13,533,576,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,C,3,0,C03,151,138,91,3,7,4,29,68,2,2,0,0,0,0,0,0,0,0,,495,0,19,514,576,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,773,B,1,0,B,178,235,112,6,10,8,40,68,1,0,0,0,1,0,0,0,0,0,,659,0,13,672,704,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,774,B,1,0,B,110,99,67,6,0,2,29,43,2,0,0,0,0,0,0,0,0,0,,358,0,31,389,484,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,774,C,1,0,C01,113,189,79,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,,411,0,14,425,483,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,878,B,1,0,B,159,222,148,3,3,5,0,81,4,1,0,0,0,0,1,0,0,1,,628,0,23,651,743,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,878,C,1,0,C01,188,240,113,4,4,3,4,59,2,0,0,0,0,0,0,0,0,1,,618,0,20,638,742,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,878,E,1,0,E01,71,204,125,13,3,6,2,18,3,0,1,1,0,0,0,0,0,0,,447,0,19,466,545,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,879,B,1,0,B,143,157,107,4,3,3,2,34,0,5,0,0,0,0,0,1,0,0,,459,0,21,480,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,879,C,1,0,C01,123,185,101,5,3,3,5,48,1,0,0,1,1,0,0,0,0,0,,476,0,17,493,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,879,C,2,0,C02,126,214,102,2,7,2,1,45,1,0,0,0,0,0,1,1,0,0,,502,0,14,516,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,100,UCU,988,B,1,0,B,133,188,4,63,5,6,88,76,2,0,1,3,2,0,0,0,0,0,,571,0,17,588,710,Acta casilla,,,
,31,YUCATAN,8,UMAN,100,UCU,988,C,1,0,C01,94,193,3,58,2,6,88,82,3,0,0,1,0,0,0,0,0,0,,530,0,21,551,709,Acta casilla,,,
,31,YUCATAN,8,UMAN,100,UCU,988,C,2,0,C02,92,192,6,67,3,6,78,106,5,0,1,0,2,0,0,0,0,0,,558,0,33,591,709,Acta casilla,,,
,31,YUCATAN,8,UMAN,100,UCU,989,B,1,0,B,102,141,5,79,5,4,55,101,2,3,0,0,1,0,0,0,0,0,,498,1,35,534,641,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,990,B,1,0,B,166,168,10,17,5,4,4,72,4,0,0,0,0,0,0,0,0,0,,450,0,15,465,703,Acta casilla,,,
