ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PODEMOS,MAS_X_HIDALGO,NVA_ALIANZA,ESH,PAN_PRD,PVEM_PT_MORENA_ESH,PVEM_PT_MORENA,PVEM_PT_ESH,PVEM_PT,PVEM_MORENA,PVEM_ESH,PVEM_MORENA_ESH,PT_MORENA_ESH,PT_MORENA,PT_ESH,MORENA_ESH,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,TRIBUNAL,OBSERVACIONES
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,548,B,1,0,B,21,65,0,,53,6,43,45,16,17,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0,11,298,598,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,548,C,1,0,C01,31,90,4,,52,3,35,31,21,16,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,9,304,597,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,548,C,2,0,C02,20,76,4,,68,7,35,30,19,18,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,0,15,317,597,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,549,B,1,0,B,68,41,5,,40,3,50,17,15,32,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0,7,292,577,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,549,C,1,0,C01,58,36,2,,56,4,43,39,13,27,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0,9,296,576,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,549,C,2,0,C02,67,30,3,,40,2,47,17,17,34,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,0,9,279,576,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,550,B,1,0,B,65,46,7,,33,2,42,42,24,38,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,0,10,313,637,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,550,C,1,0,C01,44,35,3,,35,4,59,45,23,49,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,0,3,312,636,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,550,C,2,0,C02,50,60,7,,45,2,59,33,9,45,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,10,330,636,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,550,C,3,0,C03,73,48,4,,28,6,45,49,11,40,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,0,4,319,636,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,550,C,4,0,C04,73,33,4,,34,5,39,42,15,51,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,7,313,636,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,551,B,1,0,B,47,42,2,,19,5,66,26,17,55,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,1,7,295,590,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,551,C,1,0,C01,82,43,4,,22,3,48,21,15,39,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,0,7,291,589,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,551,C,2,0,C02,78,51,4,,26,5,43,16,18,43,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,8,297,589,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,552,B,1,0,B,70,43,6,,16,2,45,14,19,35,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,2,1,257,524,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,552,C,1,0,C01,84,53,9,,13,9,44,20,13,29,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0,5,283,524,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,552,C,2,0,C02,94,61,9,,16,3,41,10,12,30,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,7,288,524,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,553,B,1,0,B,62,29,4,,46,4,42,27,5,35,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,0,6,266,569,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,553,C,1,0,C01,71,38,1,,56,4,33,11,20,31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,7,274,568,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,553,C,2,0,C02,82,46,5,,53,5,42,6,9,19,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,1,6,277,568,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,553,E,1,0,E01,71,34,8,,48,10,31,16,11,21,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,0,13,272,599,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,553,E,1,1,E01C01,55,48,5,,56,9,35,20,17,24,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,0,2,274,598,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,553,E,1,2,E01C02,55,50,5,,42,6,35,12,18,30,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0,3,260,598,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,554,B,1,0,B,73,21,2,,39,6,48,36,16,37,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0,4,289,645,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,554,C,1,0,C01,115,20,6,,51,10,44,30,14,41,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,0,6,346,645,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,555,B,1,0,B,70,49,3,,22,5,38,36,25,29,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,0,7,293,564,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,555,C,1,0,C01,39,60,4,,27,3,47,20,25,23,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,0,12,264,563,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,555,C,2,0,C02,70,60,2,,28,8,40,21,23,32,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,6,296,563,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,556,B,1,0,B,73,72,11,,39,0,67,24,21,51,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,0,6,369,728,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,556,C,1,0,C01,100,70,9,,46,6,53,21,14,55,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,0,8,386,728,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,557,B,1,0,B,51,65,5,,25,3,48,41,20,29,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,11,302,732,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,557,C,1,0,C01,66,66,8,,27,2,85,51,16,42,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,16,388,731,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,558,B,1,0,B,46,69,3,,18,3,36,15,8,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0,7,234,513,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,558,C,1,0,C01,63,75,6,,13,4,40,9,17,44,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,0,3,279,513,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,559,B,1,0,B,50,41,7,,47,9,40,28,7,29,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,0,6,270,563,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,559,C,1,0,C01,51,52,10,,39,8,48,19,10,41,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,8,290,562,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,560,B,1,0,B,49,32,3,,42,2,53,14,6,16,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,11,237,501,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,560,C,1,0,C01,43,31,7,,36,3,52,14,14,24,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,0,8,238,501,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,560,C,2,0,C02,50,35,2,,36,4,48,20,19,30,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0,10,266,501,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,561,B,1,0,B,17,52,5,,33,4,63,53,4,12,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,0,7,254,562,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,561,C,1,0,C01,20,62,5,,43,2,42,38,7,16,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0,9,248,562,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,561,C,2,0,C02,28,54,6,,40,5,42,48,6,10,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0,17,261,561,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,562,B,1,0,B,73,53,21,,39,5,68,21,11,39,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0,5,348,712,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,562,C,1,0,C01,90,75,20,,30,7,52,18,8,47,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,6,359,711,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,563,B,1,0,B,57,33,11,,34,8,49,31,11,34,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,0,5,281,550,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,563,C,1,0,C01,39,42,5,,41,2,53,20,10,44,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,9,276,549,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,563,C,2,0,C02,58,42,8,,34,2,52,18,7,49,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,0,7,281,549,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,563,S,1,0,S01,20,12,4,,16,2,27,10,8,21,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,5,129,0,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,564,B,1,0,B,14,13,5,,46,14,13,7,2,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,7,131,272,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,565,B,1,0,B,17,11,9,,90,0,10,11,6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0,9,166,400,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,566,B,1,0,B,13,5,0,,26,2,7,13,3,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,1,78,291,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,567,B,1,0,B,17,9,4,,5,2,6,47,2,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0,3,105,194,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,568,B,1,0,B,54,26,5,,27,6,21,50,2,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,0,11,219,423,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,568,C,1,0,C01,73,33,8,,24,1,10,26,8,4,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,0,4,202,423,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,569,B,1,0,B,60,30,10,,24,11,45,11,37,18,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,0,9,267,729,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,570,B,1,0,B,6,7,0,,16,9,3,102,6,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,0,3,164,297,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,571,B,1,0,B,17,17,5,,25,9,7,7,16,9,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,2,120,175,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,572,B,1,0,B,26,26,3,,15,13,27,16,36,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0,10,196,347,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,573,B,1,0,B,17,3,2,,10,1,11,4,22,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,1,74,93,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,574,B,1,0,B,49,63,5,,64,4,19,61,12,24,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,7,313,635,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,575,B,1,0,B,39,50,2,,78,32,38,44,9,65,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,0,11,381,583,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,575,C,1,0,C01,37,63,2,,51,43,35,52,8,83,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,1,5,385,582,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,575,E,1,0,E01,38,13,5,,19,7,77,30,9,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,0,14,224,436,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,576,B,1,0,B,11,19,1,,70,12,13,39,4,59,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,0,11,246,482,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,577,B,1,0,B,85,26,5,,117,6,43,22,8,30,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,0,5,365,727,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,578,B,1,0,B,63,7,2,,84,19,7,20,7,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0,6,230,413,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,579,B,1,0,B,10,25,1,,47,13,32,24,5,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,0,5,170,457,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,579,C,1,0,C01,11,40,1,,46,22,40,19,0,12,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,8,204,457,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,580,B,1,0,B,13,14,9,,66,6,42,137,13,25,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,0,6,336,635,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,580,C,1,0,C01,25,23,1,,59,4,40,88,15,19,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,0,8,292,635,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,581,B,1,0,B,9,35,2,,62,3,23,43,12,17,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,0,2,227,391,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,581,C,1,0,C01,14,39,2,,68,3,22,33,10,23,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0,4,228,391,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,581,E,1,0,E01,24,27,7,,101,6,32,26,19,22,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,0,6,274,597,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,581,E,1,1,E01C01,24,45,2,,86,14,32,11,19,16,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0,15,272,597,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,582,B,1,0,B,24,57,1,,11,13,40,116,7,11,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,6,297,692,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,583,B,1,0,B,12,31,1,,34,15,64,9,1,9,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0,8,189,380,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,583,C,1,0,C01,28,12,1,,50,12,62,6,2,13,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,0,3,201,380,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,584,B,1,0,B,11,22,9,,41,3,22,36,7,25,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,0,1,179,289,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,585,B,1,0,B,187,47,1,,117,1,26,11,6,9,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,0,10,437,706,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,586,B,1,0,B,9,75,3,,85,4,36,103,21,11,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0,10,361,657,ANULADA,ST-JRC-99/2020 ST-JDC-261/2020 STJDC-264/2020
