DISTRITO,MUNICIPIO,SECCION,TIPO DE CASILLA,PAN,PRI,PRD,PT,PDP,"NO 
REGISTRADOS",NULOS,TOTAL EMITIDA,TOTAL EFECTIVA,Anulada
V,JEREZ,654,BASICA,74,51,105,21,0,0,20,271,251,
V,JEREZ,655,BASICA,25,54,47,6,0,0,0,132,132,
V,JEREZ,656,BASICA,58,85,49,15,0,0,27,234,207,
V,JEREZ,657,BASICA,107,101,48,14,0,0,112,382,270,
V,JEREZ,658,BASICA,25,27,7,1,0,0,3,63,60,
V,JEREZ,659,BASICA,40,46,35,1,0,0,122,244,122,
V,JEREZ,660,BASICA,15,34,32,2,0,0,5,88,83,
V,JEREZ,661,BASICA,29,12,32,0,0,0,2,75,73,
V,JEREZ,662,BASICA,24,36,35,0,0,0,3,98,95,
V,JEREZ,663,BASICA,40,104,22,0,0,0,19,185,166,
V,JEREZ,664,BASICA,35,25,35,1,0,0,12,108,96,
V,JEREZ,665,BASICA,25,60,28,6,0,0,0,119,119,
V,JEREZ,666,BASICA,48,78,10,0,0,0,0,136,136,
V,JEREZ,667,BASICA,18,47,50,3,0,0,12,130,118,
V,JEREZ,668,BASICA,38,22,8,1,0,0,11,80,69,
V,JEREZ,669,BASICA,29,28,28,1,0,0,5,91,86,
V,JEREZ,669,EXTRAORDINARIA,28,25,0,1,0,0,1,55,54,
V,JEREZ,670,BASICA,35,33,38,2,0,0,7,115,108,
V,JEREZ,670,EXTRAORDINARIA,16,41,22,0,1,0,4,84,80,
V,JEREZ,671,BASICA,103,55,27,2,0,0,22,209,187,
V,JEREZ,672,BASICA,54,74,96,3,0,0,9,236,227,
V,JEREZ,673,BASICA,13,46,8,0,0,0,6,73,67,
V,JEREZ,674,BASICA,37,22,6,0,2,0,3,70,67,
V,JEREZ,675,BASICA,108,65,33,4,0,0,9,219,210,
V,JEREZ,676,BASICA,33,110,11,1,2,0,5,162,157,
V,JEREZ,677,BASICA,68,60,36,5,6,0,15,190,175,
V,JEREZ,678,BASICA,16,32,27,6,0,0,4,85,81,
V,JEREZ,679,BASICA,53,86,39,7,0,0,0,185,185,
V,JEREZ,680,BASICA,25,101,53,3,0,0,14,196,182,
V,JEREZ,681,BASICA,16,21,34,0,1,0,2,74,72,
V,JEREZ,682,BASICA,74,127,131,14,0,0,13,359,346,
V,JEREZ,683,BASICA,35,52,18,5,0,0,2,112,110,
V,JEREZ,684,BASICA,61,33,22,4,0,0,11,131,120,
V,JEREZ,685,BASICA,44,45,15,10,0,0,21,135,114,
V,JEREZ,686,BASICA,35,51,76,3,0,0,2,167,165,
V,JEREZ,687,BASICA,80,59,21,0,0,0,8,168,160,
V,JEREZ,688,BASICA,36,41,71,2,0,0,4,154,150,
V,JEREZ,689,BASICA,14,78,2,1,0,0,2,97,95,
V,JEREZ,690,BASICA,39,49,13,1,0,0,2,104,102,
V,JEREZ,691,BASICA,77,80,16,2,0,0,19,194,175,
V,JEREZ,692,BASICA,33,94,21,0,0,0,5,153,148,
V,JEREZ,693,BASICA,9,47,10,1,0,0,2,69,67,
V,JEREZ,694,BASICA,39,165,13,2,0,0,0,219,219,
V,JEREZ,695,BASICA,70,30,1,0,0,0,12,113,101,
V,JEREZ,696,BASICA,7,16,45,0,0,0,2,70,68,
V,JEREZ,697,BASICA,34,74,11,0,0,0,4,123,119,
V,JEREZ,698,BASICA,64,69,31,1,0,0,4,169,165,
V,JEREZ,699,BASICA,12,93,24,4,0,0,3,136,133,
V,JEREZ,700,BASICA,12,14,5,1,0,0,1,33,32,
V,JEREZ,701,BASICA,17,39,28,1,0,0,5,90,85,
V,JEREZ,702,BASICA,7,11,19,0,0,0,3,40,37,
V,JEREZ,703,BASICA,14,30,11,0,0,0,4,59,55,
V,JEREZ,704,BASICA,28,92,35,3,0,0,4,162,158,
V,JEREZ,705,BASICA,8,45,9,0,0,0,5,67,62,
V,JEREZ,706,BASICA,22,24,6,1,0,0,3,56,53,
V,JEREZ,707,BASICA,16,32,12,1,0,0,8,69,61,
,,,,,,,,,,,,,
V,MONTE ESCOBEDO,914,BASICA,134,162,9,5,0,0,10,320,310,
V,MONTE ESCOBEDO,915,BASICA,148,186,7,3,0,0,10,354,344,
V,MONTE ESCOBEDO,916,BASICA,147,103,4,7,0,0,6,267,261,
V,MONTE ESCOBEDO,917,BASICA,110,160,5,1,0,0,9,285,276,
V,MONTE ESCOBEDO,918,BASICA,215,189,15,7,0,0,11,437,426,
V,MONTE ESCOBEDO,919,BASICA,110,81,18,4,0,0,45,258,213,
V,MONTE ESCOBEDO,921,BASICA,24,78,6,1,0,0,5,114,109,
V,MONTE ESCOBEDO,922,BASICA,32,27,3,0,0,0,3,65,62,
V,MONTE ESCOBEDO,923,BASICA,116,78,18,19,0,0,8,239,231,
V,MONTE ESCOBEDO,924,BASICA,47,34,7,5,0,0,0,93,93,
V,MONTE ESCOBEDO,925,BASICA,44,33,8,9,0,0,0,94,94,
V,MONTE ESCOBEDO,926,BASICA,67,51,2,3,0,0,5,128,123,
V,MONTE ESCOBEDO,927,BASICA,79,121,72,8,0,0,13,293,280,
V,MONTE ESCOBEDO,928,BASICA,58,104,33,3,0,0,5,203,198,
V,MONTE ESCOBEDO,929,BASICA,50,69,7,2,0,0,8,136,128,
V,MONTE ESCOBEDO,930,BASICA,16,26,2,1,0,0,2,47,45,
V,MONTE ESCOBEDO,931,BASICA,61,61,5,2,0,0,3,132,129,
V,MONTE ESCOBEDO,932,BASICA,41,20,1,12,0,0,8,82,74,
V,MONTE ESCOBEDO,933,BASICA,105,78,15,32,0,0,8,238,230,
V,MONTE ESCOBEDO,934,BASICA,55,24,0,19,0,0,0,98,98,
V,MONTE ESCOBEDO,935,BASICA,35,22,0,0,0,0,3,60,57,
V,MONTE ESCOBEDO,936,BASICA,34,44,2,2,0,0,0,82,82,
V,MONTE ESCOBEDO,938,BASICA,46,26,1,5,0,0,1,79,78,
V,MONTE ESCOBEDO,939,BASICA,33,25,2,1,0,0,5,66,61,
V,MONTE ESCOBEDO,940,BASICA,77,44,4,6,0,0,6,137,131,
V,MONTE ESCOBEDO,941,BASICA,23,40,1,13,0,0,0,77,77,
V,MONTE ESCOBEDO,943,BASICA,67,8,2,0,0,0,0,77,77,
V,MONTE ESCOBEDO,944,BASICA,16,30,2,6,0,0,1,55,54,
,,,,,,,,,,,,,
V,SUSTICACAN,1384,BASICA,33,87,49,15,0,0,13,197,184,
V,SUSTICACAN,1385,BASICA,62,107,61,9,0,0,23,262,239,
V,SUSTICACAN,1386,BASICA,6,27,13,0,0,0,1,47,46,
V,SUSTICACAN,1387,BASICA,38,30,64,6,0,0,8,146,138,
,,,,,,,,,,,,,
V,TEPETONGO,1433,BASICA,39,148,12,0,0,0,13,212,199,
V,TEPETONGO,1434,BASICA,51,202,17,0,0,0,16,286,270,
V,TEPETONGO,1435,BASICA,32,190,14,0,0,0,10,246,236,
V,TEPETONGO,1436,BASICA,25,98,0,0,0,0,3,126,123,
V,TEPETONGO,1437,BASICA,8,73,27,0,1,0,0,109,109,
V,TEPETONGO,1438,BASICA,7,50,6,0,0,0,4,67,63,
V,TEPETONGO,1439,BASICA,18,71,32,0,0,0,3,124,121,
V,TEPETONGO,1440,BASICA,16,42,14,0,0,0,4,76,72,
V,TEPETONGO,1441,BASICA,1,38,4,0,0,0,0,43,43,
V,TEPETONGO,1442,BASICA,24,188,108,0,0,0,10,330,320,
V,TEPETONGO,1443,BASICA,17,87,58,0,0,0,6,168,162,
V,TEPETONGO,1444,BASICA,24,78,45,0,0,0,5,152,147,
V,TEPETONGO,1445,BASICA,5,51,6,0,0,0,1,63,62,
V,TEPETONGO,1446,BASICA,13,58,10,0,0,0,5,86,81,
V,TEPETONGO,1447,BASICA,17,95,74,0,0,0,3,189,186,
V,TEPETONGO,1448,BASICA,2,78,3,0,0,0,68,151,83,
V,TEPETONGO,1449,BASICA,1,51,4,0,0,0,0,56,56,
V,TEPETONGO,1450,BASICA,25,103,10,0,0,0,2,140,138,
V,TEPETONGO,1451,BASICA,3,58,2,0,0,0,2,65,63,
V,TEPETONGO,1452,BASICA,18,228,36,0,0,0,24,306,282,
V,TEPETONGO,1453,BASICA,7,36,6,0,0,0,4,53,49,
V,TEPETONGO,1454,BASICA,6,106,0,7,0,0,4,123,119,
V,TEPETONGO,1455,BASICA,14,177,90,0,0,0,18,299,281,
V,TEPETONGO,1456,BASICA,4,47,2,0,0,0,2,55,53,
V,TEPETONGO,1457,BASICA,17,32,12,0,0,0,0,61,61,
V,TEPETONGO,1458,BASICA,32,27,3,0,0,0,0,62,62,
V,TEPETONGO,1459,BASICA,3,44,4,0,0,0,0,51,51,
V,TEPETONGO,1460,BASICA,6,71,24,0,0,0,2,103,101,
V,TEPETONGO,1461,BASICA,2,64,1,0,0,0,2,69,67,
V,TEPETONGO,1462,BASICA,3,75,4,0,0,0,2,84,82,
V,TEPETONGO,1463,BASICA,4,91,1,0,0,0,0,96,96,
V,TEPETONGO,1464,BASICA,24,76,9,0,0,0,14,123,109,
,,,,,,,,,,,,,
VI,APOZOL,1,BASICA,130,91,4,1,0,0,4,230,226,
VI,APOZOL,2,BASICA,256,116,8,2,0,0,16,398,382,
VI,APOZOL,3,BASICA,211,154,11,0,0,0,9,385,376,
VI,APOZOL,4,BASICA,116,109,12,2,0,0,2,241,239,
VI,APOZOL,5,BASICA,109,85,4,0,0,0,11,209,198,
VI,APOZOL,6,BASICA,179,164,9,20,0,0,15,387,372,
VI,APOZOL,7,BASICA,43,91,2,0,0,0,5,141,136,
VI,APOZOL,8,BASICA,124,148,6,0,0,0,10,288,278,
VI,APOZOL,9,BASICA,19,87,0,0,0,0,0,106,106,
VI,APOZOL,10,BASICA,105,67,5,0,0,0,6,183,177,
VI,APOZOL,11,BASICA,26,52,2,1,0,0,2,83,81,
VI,APOZOL,12,BASICA,22,54,2,0,0,0,6,84,78,
VI,APOZOL,13,BASICA,172,98,6,1,0,0,5,282,277,
,,,,,,,,,,,,,
VI,APULCO,14,BASICA,23,147,112,0,0,0,15,297,282,
VI,APULCO,15,BASICA,57,133,124,0,0,0,10,324,314,
VI,APULCO,16,BASICA,5,58,33,0,0,0,3,99,96,
VI,APULCO,17,BASICA,26,344,28,0,0,0,5,403,398,
VI,APULCO,18,BASICA,6,288,17,0,0,0,5,316,311,
VI,APULCO,19,BASICA,5,92,53,0,0,0,3,153,150,
VI,APULCO,20,BASICA,12,119,40,0,0,0,5,176,171,
VI,APULCO,21,BASICA,5,22,53,0,0,0,2,82,80,
,,,,,,,,,,,,,
VI,JUCHIPILA,742,BASICA,118,140,41,6,0,0,6,311,305,
VI,JUCHIPILA,742,CONTIGUA,107,143,36,6,0,0,13,305,292,
VI,JUCHIPILA,743,BASICA,152,171,45,8,0,0,9,385,376,
VI,JUCHIPILA,744,BASICA,108,110,32,0,0,0,7,257,250,
VI,JUCHIPILA,744,CONTIGUA,101,117,31,1,0,0,11,261,250,
VI,JUCHIPILA,745,BASICA,123,200,48,2,0,0,18,391,373,
VI,JUCHIPILA,746,BASICA,107,122,42,4,0,0,5,280,275,
VI,JUCHIPILA,746,ESPECIAL,9,7,3,1,0,0,1,21,20,
VI,JUCHIPILA,747,BASICA,114,126,31,2,0,0,7,280,273,
VI,JUCHIPILA,748,BASICA,221,138,33,1,0,0,15,408,393,
VI,JUCHIPILA,749,BASICA,170,128,43,3,0,0,9,353,344,
VI,JUCHIPILA,750,BASICA,80,56,40,2,0,0,11,189,178,
VI,JUCHIPILA,751,BASICA,67,46,15,0,0,0,4,132,128,
VI,JUCHIPILA,752,BASICA,134,116,50,1,0,0,18,319,301,
VI,JUCHIPILA,753,BASICA,89,98,58,1,0,0,14,260,246,
VI,JUCHIPILA,754,BASICA,23,95,11,1,0,0,6,136,130,
VI,JUCHIPILA,755,BASICA,80,47,14,0,0,0,3,144,141,
VI,JUCHIPILA,756,BASICA,0,0,0,0,0,0,0,0,0,
VI,JUCHIPILA,757,BASICA,9,61,53,0,0,0,3,126,123,
VI,JUCHIPILA,758,BASICA,140,20,6,1,0,0,5,172,167,
VI,JUCHIPILA,759,BASICA,8,41,2,0,0,0,8,59,51,
VI,JUCHIPILA,760,BASICA,20,39,7,2,0,0,2,70,68,
VI,JUCHIPILA,761,BASICA,28,31,6,1,0,0,1,67,66,
VI,JUCHIPILA,762,BASICA,30,25,38,0,0,0,4,97,93,
,,,,,,,,,,,,,
VI,MEZQUITAL DEL ORO,876,BASICA,149,195,0,0,0,0,8,352,344,
VI,MEZQUITAL DEL ORO,877,BASICA,290,178,0,0,0,0,8,476,468,
VI,MEZQUITAL DEL ORO,878,BASICA,122,49,0,0,0,0,1,172,171,
VI,MEZQUITAL DEL ORO,879,BASICA,39,47,0,0,0,0,0,86,86,
VI,MEZQUITAL DEL ORO,880,BASICA,31,74,0,0,0,0,2,107,105,
VI,MEZQUITAL DEL ORO,881,BASICA,25,35,0,0,0,0,0,60,60,
VI,MEZQUITAL DEL ORO,882,BASICA,50,18,0,0,0,0,0,68,68,
VI,MEZQUITAL DEL ORO,883,BASICA,73,46,0,0,0,0,4,123,119,
,,,,,,,,,,,,,
VI,MOYAHUA,954,BASICA,171,149,0,0,0,0,0,320,320,
VI,MOYAHUA,955,BASICA,78,103,0,0,0,0,8,189,181,
VI,MOYAHUA,956,BASICA,197,122,0,0,0,0,12,331,319,
VI,MOYAHUA,957,BASICA,162,146,0,0,0,0,8,316,308,
VI,MOYAHUA,958,BASICA,166,155,0,0,0,0,8,329,321,
VI,MOYAHUA,959,BASICA,11,88,0,0,0,0,3,102,99,
VI,MOYAHUA,960,BASICA,77,53,0,0,0,0,3,133,130,
VI,MOYAHUA,961,BASICA,142,83,0,0,0,0,3,228,225,
VI,MOYAHUA,962,BASICA,65,62,0,0,0,0,11,138,127,
VI,MOYAHUA,963,BASICA,138,105,0,0,0,0,7,250,243,
VI,MOYAHUA,964,BASICA,127,136,0,0,0,0,9,272,263,
,,,,,,,,,,,,,
VI,NOCHISTLAN,965,BASICA,212,162,68,0,0,0,8,450,442,
VI,NOCHISTLAN,966,BASICA,112,135,15,0,0,0,13,275,262,
VI,NOCHISTLAN,966,CONTIGUA,135,118,23,0,0,4,0,280,276,
VI,NOCHISTLAN,967,BASICA,238,166,37,0,0,0,20,461,441,
VI,NOCHISTLAN,968,BASICA,114,142,30,0,0,0,6,292,286,
VI,NOCHISTLAN,968,CONTIGUA,135,134,32,0,0,0,14,315,301,
VI,NOCHISTLAN,969,BASICA,217,175,57,0,0,0,13,462,449,
VI,NOCHISTLAN,970,BASICA,195,202,44,0,0,0,15,456,441,
VI,NOCHISTLAN,971,BASICA,207,216,56,0,0,0,14,493,479,
VI,NOCHISTLAN,972,BASICA,229,201,50,0,0,0,10,490,480,
VI,NOCHISTLAN,973,BASICA,120,98,35,0,0,0,6,259,253,
VI,NOCHISTLAN,973,CONTIGUA,137,88,41,0,0,0,3,269,266,
VI,NOCHISTLAN,974,BASICA,199,126,71,0,0,0,172,568,396,
VI,NOCHISTLAN,975,BASICA,94,81,13,0,0,0,7,195,188,
VI,NOCHISTLAN,976,BASICA,257,154,72,0,0,0,0,483,483,
VI,NOCHISTLAN,977,BASICA,201,141,82,0,0,0,7,431,424,
VI,NOCHISTLAN,978,BASICA,158,172,55,0,0,0,0,385,385,
VI,NOCHISTLAN,979,BASICA,194,163,49,0,0,0,12,418,406,
VI,NOCHISTLAN,980,BASICA,163,36,11,0,0,0,7,217,210,
VI,NOCHISTLAN,981,BASICA,46,32,2,0,0,0,2,82,80,
VI,NOCHISTLAN,982,BASICA,83,137,25,0,0,0,10,255,245,
VI,NOCHISTLAN,982,CONTIGUA,121,130,20,0,0,0,15,286,271,
VI,NOCHISTLAN,983,BASICA,181,166,31,0,0,0,7,385,378,
VI,NOCHISTLAN,984,BASICA,47,50,6,0,0,0,2,105,103,
VI,NOCHISTLAN,985,BASICA,24,12,17,0,0,0,0,53,53,
VI,NOCHISTLAN,986,BASICA,12,111,10,0,0,0,5,138,133,
VI,NOCHISTLAN,987,BASICA,66,53,18,0,0,0,6,143,137,
VI,NOCHISTLAN,988,BASICA,16,39,11,0,0,0,2,68,66,
VI,NOCHISTLAN,989,BASICA,38,31,13,0,0,0,0,82,82,
VI,NOCHISTLAN,990,BASICA,46,41,15,0,0,1,5,108,102,
VI,NOCHISTLAN,991,BASICA,12,26,13,0,0,0,1,52,51,
VI,NOCHISTLAN,992,BASICA,30,51,11,0,0,0,0,92,92,
VI,NOCHISTLAN,993,BASICA,36,137,12,0,0,0,2,187,185,
VI,NOCHISTLAN,994,BASICA,76,17,1,0,0,0,5,99,94,
VI,NOCHISTLAN,995,BASICA,126,87,4,0,0,0,0,217,217,
VI,NOCHISTLAN,996,BASICA,90,86,3,0,0,0,5,184,179,
VI,NOCHISTLAN,997,BASICA,112,112,10,0,0,0,13,247,234,
VI,NOCHISTLAN,998,BASICA,55,21,14,0,0,0,2,92,90,
VI,NOCHISTLAN,999,BASICA,81,151,56,0,0,0,10,298,288,
VI,NOCHISTLAN,1000,BASICA,66,92,11,0,0,0,11,180,169,
VI,NOCHISTLAN,1001,BASICA,45,70,13,0,0,0,5,133,128,
VI,NOCHISTLAN,1002,BASICA,83,126,21,0,0,0,0,230,230,
VI,NOCHISTLAN,1003,BASICA,82,105,10,0,0,0,0,197,197,
VI,NOCHISTLAN,1004,BASICA,25,24,52,0,0,0,2,103,101,
VI,NOCHISTLAN,1005,BASICA,37,51,24,0,0,0,13,125,112,
VI,NOCHISTLAN,1006,BASICA,26,23,19,0,0,0,2,70,68,
VI,NOCHISTLAN,1007,BASICA,54,59,22,0,0,0,2,137,135,
VI,NOCHISTLAN,1008,BASICA,39,52,8,0,0,0,2,101,99,
VI,NOCHISTLAN,1009,BASICA,9,22,3,0,0,0,0,34,34,
VI,NOCHISTLAN,1010,BASICA,23,39,1,0,0,0,0,63,63,
VI,NOCHISTLAN,1011,BASICA,48,34,29,0,0,0,4,115,111,
VI,NOCHISTLAN,1012,BASICA,53,60,32,0,0,0,19,164,145,
VI,NOCHISTLAN,1013,BASICA,14,50,2,0,0,0,2,68,66,
VI,NOCHISTLAN,1014,BASICA,67,29,9,0,0,0,0,105,105,
VI,NOCHISTLAN,1015,BASICA,30,15,13,0,0,0,4,62,58,
VI,NOCHISTLAN,1016,BASICA,33,12,46,0,0,0,2,93,91,
VI,NOCHISTLAN,1018,BASICA,34,63,21,0,0,0,2,120,118,
VI,NOCHISTLAN,1019,BASICA,62,47,8,0,0,0,1,118,117,
,,,,,,,,,,,,,
VII,ATOLINGA,22,BASICA,143,131,0,6,0,0,5,285,280,
VII,ATOLINGA,23,BASICA,135,105,0,4,0,0,3,247,244,
VII,ATOLINGA,24,BASICA,126,152,0,2,0,0,3,283,280,
VII,ATOLINGA,25,BASICA,66,32,0,1,0,0,4,103,99,
VII,ATOLINGA,26,BASICA,106,54,0,28,0,0,9,197,188,
VII,ATOLINGA,27,BASICA,96,75,0,6,0,0,3,180,177,
VII,ATOLINGA,28,BASICA,41,44,0,6,0,0,2,93,91,
VII,ATOLINGA,29,BASICA,45,60,0,4,0,0,1,110,109,
VII,ATOLINGA,30,BASICA,40,44,0,1,0,0,3,88,85,
,,,,,,,,,,,,,
VII,BENITO JUAREZ,31,BASICA,122,109,0,16,0,0,11,258,247,
VII,BENITO JUAREZ,32,BASICA,121,141,0,10,0,0,7,279,272,
VII,BENITO JUAREZ,33,BASICA,64,67,0,9,0,0,1,141,140,
VII,BENITO JUAREZ,34,BASICA,105,105,0,21,0,0,19,250,231,
VII,BENITO JUAREZ,35,BASICA,149,163,0,4,0,0,6,322,316,
VII,BENITO JUAREZ,36,BASICA,114,45,0,7,0,0,0,166,166,
VII,BENITO JUAREZ,37,BASICA,100,48,0,13,0,0,5,166,161,
VII,BENITO JUAREZ,38,BASICA,58,116,0,35,0,0,6,215,209,
VII,BENITO JUAREZ,39,BASICA,27,29,0,37,0,0,1,94,93,
,,,,,,,,,,,,,
VII,GARCIA DE LA CADENA,349,BASICA,69,106,0,0,0,0,0,175,175,
VII,GARCIA DE LA CADENA,350,BASICA,94,74,0,0,0,0,6,174,168,
VII,GARCIA DE LA CADENA,350,EXTRAORDINARIA,15,54,0,0,0,0,2,71,69,
VII,GARCIA DE LA CADENA,351,BASICA,67,120,0,0,0,0,9,196,187,
VII,GARCIA DE LA CADENA,352,BASICA,38,137,0,0,0,0,11,186,175,
VII,GARCIA DE LA CADENA,353,BASICA,44,112,0,0,0,0,6,162,156,
VII,GARCIA DE LA CADENA,354,BASICA,17,79,0,0,0,0,2,98,96,
VII,GARCIA DE LA CADENA,355,BASICA,15,39,0,0,0,0,0,54,54,
VII,GARCIA DE LA CADENA,356,BASICA,43,134,0,0,0,0,5,182,177,
VII,GARCIA DE LA CADENA,358,BASICA,7,28,0,0,0,0,1,36,35,
,,,,,,,,,,,,,
VII,MOMAX,906,BASICA,75,102,0,11,0,0,2,190,188,
VII,MOMAX,907,BASICA,169,92,0,7,0,0,1,269,268,
VII,MOMAX,908,BASICA,237,189,0,7,0,0,6,439,433,
VII,MOMAX,909,BASICA,51,80,0,1,0,0,2,134,132,
VII,MOMAX,910,BASICA,42,23,0,1,0,0,2,68,66,
VII,MOMAX,911,BASICA,67,85,0,16,0,0,3,171,168,
VII,MOMAX,912,BASICA,13,29,0,5,0,0,5,52,47,
VII,MOMAX,913,BASICA,45,92,0,3,0,0,0,140,140,
,,,,,,,,,,,,,
VII,TEPECHITLAN,1412,BASICA,34,85,40,2,0,0,5,166,161,
VII,TEPECHITLAN,1413,BASICA,19,115,65,2,0,0,2,203,201,
VII,TEPECHITLAN,1414,BASICA,43,130,70,1,0,0,5,249,244,
VII,TEPECHITLAN,1415,BASICA,18,109,82,0,0,0,9,218,209,
VII,TEPECHITLAN,1416,BASICA,28,111,129,0,0,0,6,274,268,
VII,TEPECHITLAN,1417,BASICA,66,153,126,8,0,0,8,361,353,
VII,TEPECHITLAN,1418,BASICA,32,117,54,2,0,0,3,208,205,
VII,TEPECHITLAN,1419,BASICA,27,99,48,5,0,0,7,186,179,
VII,TEPECHITLAN,1420,BASICA,36,98,58,4,0,0,9,205,196,
VII,TEPECHITLAN,1421,BASICA,20,79,9,3,0,0,6,117,111,
VII,TEPECHITLAN,1422,BASICA,24,77,29,13,0,0,3,146,143,
VII,TEPECHITLAN,1423,BASICA,39,136,80,4,0,0,0,259,259,
VII,TEPECHITLAN,1424,BASICA,12,32,13,9,0,0,3,69,66,
VII,TEPECHITLAN,1425,BASICA,18,51,29,2,0,0,4,104,100,
VII,TEPECHITLAN,1426,BASICA,11,36,13,1,0,0,2,63,61,
VII,TEPECHITLAN,1427,BASICA,26,87,30,5,0,0,7,155,148,
VII,TEPECHITLAN,1428,BASICA,7,44,14,3,0,0,0,68,68,
VII,TEPECHITLAN,1429,BASICA,5,38,47,0,0,0,2,92,90,
VII,TEPECHITLAN,1430,BASICA,12,191,152,4,0,0,10,369,359,
VII,TEPECHITLAN,1431,BASICA,4,73,17,1,0,0,2,97,95,
VII,TEPECHITLAN,1432,BASICA,33,57,29,3,0,0,5,127,122,
,,,,,,,,,,,,,
VII,TEUL DE GONZALEZ ORTEGA,1465,BASICA,115,231,55,8,5,0,13,427,414,
VII,TEUL DE GONZALEZ ORTEGA,1466,BASICA,69,108,89,1,2,0,10,279,269,
VII,TEUL DE GONZALEZ ORTEGA,1467,BASICA,140,183,43,2,0,0,10,378,368,
VII,TEUL DE GONZALEZ ORTEGA,1468,BASICA,100,217,68,2,0,0,20,407,387,
VII,TEUL DE GONZALEZ ORTEGA,1469,BASICA,12,13,16,1,0,0,4,46,42,
VII,TEUL DE GONZALEZ ORTEGA,1470,BASICA,32,86,85,14,1,0,8,226,218,
VII,TEUL DE GONZALEZ ORTEGA,1471,BASICA,69,116,76,4,5,0,13,283,270,
VII,TEUL DE GONZALEZ ORTEGA,1472,BASICA,58,67,38,13,2,0,10,188,178,
VII,TEUL DE GONZALEZ ORTEGA,1473,BASICA,12,66,62,5,0,0,4,149,145,
VII,TEUL DE GONZALEZ ORTEGA,1474,BASICA,17,65,21,2,1,0,1,107,106,
VII,TEUL DE GONZALEZ ORTEGA,1475,BASICA,9,102,27,11,0,0,7,156,149,
VII,TEUL DE GONZALEZ ORTEGA,1476,BASICA,64,73,20,3,1,0,11,172,161,
VII,TEUL DE GONZALEZ ORTEGA,1477,BASICA,10,15,5,0,0,0,3,33,30,
VII,TEUL DE GONZALEZ ORTEGA,1478,BASICA,87,71,34,1,0,0,0,193,193,
VII,TEUL DE GONZALEZ ORTEGA,1479,BASICA,60,25,6,1,0,0,0,92,92,
VII,TEUL DE GONZALEZ ORTEGA,1480,BASICA,72,24,6,2,0,0,4,108,104,
VII,TEUL DE GONZALEZ ORTEGA,1481,BASICA,105,13,7,2,0,0,5,132,127,
VII,TEUL DE GONZALEZ ORTEGA,1482,BASICA,7,100,8,4,2,0,7,128,121,
VII,TEUL DE GONZALEZ ORTEGA,1483,BASICA,11,45,43,3,3,0,2,107,105,
VII,TEUL DE GONZALEZ ORTEGA,1484,BASICA,32,16,29,0,0,0,2,79,77,
,,,,,,,,,,,,,
VII,TLALTENANGO,1485,BASICA,18,94,102,26,0,0,2,242,240,
VII,TLALTENANGO,1486,BASICA,35,108,224,17,0,0,12,396,384,
VII,TLALTENANGO,1487,BASICA,35,108,204,23,0,0,6,376,370,
VII,TLALTENANGO,1488,BASICA,7,50,88,2,0,0,2,149,147,
VII,TLALTENANGO,1489,BASICA,36,97,124,6,9,0,10,282,272,
VII,TLALTENANGO,1490,BASICA,32,152,123,5,1,0,5,318,313,
VII,TLALTENANGO,1491,BASICA,28,142,159,9,0,0,7,345,338,
VII,TLALTENANGO,1492,BASICA,17,93,237,20,0,0,17,384,367,
VII,TLALTENANGO,1493,BASICA,33,142,206,13,0,0,12,406,394,
VII,TLALTENANGO,1494,BASICA,29,100,130,6,3,0,2,270,268,
VII,TLALTENANGO,1494,ESPECIAL,9,30,34,6,0,0,6,85,79,
VII,TLALTENANGO,1495,BASICA,30,200,164,8,0,0,7,409,402,
VII,TLALTENANGO,1496,BASICA,42,151,152,10,0,0,7,362,355,
VII,TLALTENANGO,1497,BASICA,33,167,231,9,0,0,19,459,440,
VII,TLALTENANGO,1498,BASICA,16,91,90,20,3,0,6,226,220,
VII,TLALTENANGO,1498,CONTIGUA,17,101,78,12,3,0,9,220,211,
VII,TLALTENANGO,1499,BASICA,11,77,67,7,1,0,7,170,163,
VII,TLALTENANGO,1500,BASICA,28,31,10,4,0,0,1,74,73,
VII,TLALTENANGO,1501,BASICA,65,71,45,1,1,0,8,191,183,
VII,TLALTENANGO,1502,BASICA,73,65,48,4,3,0,3,196,193,
VII,TLALTENANGO,1503,BASICA,51,18,19,2,1,0,5,96,91,
VII,TLALTENANGO,1504,BASICA,2,30,4,73,0,0,5,114,109,
VII,TLALTENANGO,1505,BASICA,10,46,18,30,0,0,8,112,104,
VII,TLALTENANGO,1506,BASICA,15,41,38,39,4,0,8,145,137,
VII,TLALTENANGO,1507,BASICA,17,109,49,5,0,0,2,182,180,
VII,TLALTENANGO,1508,BASICA,22,50,36,36,0,0,9,153,144,
VII,TLALTENANGO,1509,BASICA,17,56,9,4,0,0,4,90,86,
VII,TLALTENANGO,1510,BASICA,22,41,49,112,0,0,0,224,224,
VII,TLALTENANGO,1511,BASICA,67,95,53,116,4,0,2,337,335,
VII,TLALTENANGO,1512,BASICA,19,15,8,15,1,0,1,59,58,
VII,TLALTENANGO,1513,BASICA,11,39,9,43,0,0,8,110,102,
VII,TLALTENANGO,1514,BASICA,7,56,74,5,2,0,5,149,144,
VII,TLALTENANGO,1515,BASICA,8,23,29,3,0,0,1,64,63,
