id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,Seccion,PAN,PRI,PRD-PC,PT,PVEM,PANAL,PAS,Nulos,Total
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,460,78,19,74,32,5,8,7,12,235
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,564,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,460,82,28,88,24,4,6,5,7,244
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,661,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,461,60,39,112,47,11,11,3,6,289
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,465,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,462,53,37,84,16,6,2,2,6,206
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,463,96,30,98,53,6,8,3,9,303
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,463,130,31,75,27,4,11,2,13,293
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,590,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,464,147,39,46,24,6,8,1,2,273
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,464,128,47,49,23,9,18,1,7,282
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,465,59,9,75,31,13,5,4,6,202
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,465,62,17,75,22,4,10,2,7,199
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,466,94,15,94,18,10,4,2,4,241
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,466,63,21,100,21,6,6,2,8,227
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,17,GUADALUPE,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,467,62,23,78,29,10,12,3,6,223
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,467,62,28,76,17,14,10,6,4,217
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,467,56,30,77,24,6,8,2,9,212
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,468,34,9,110,24,8,6,1,12,204
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,468,27,13,143,31,6,9,2,12,243
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,469,41,15,105,25,4,5,1,5,201
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,469,44,24,97,27,2,7,4,11,216
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,17,GUADALUPE,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,469,38,24,94,19,4,14,1,12,206
32,1/7/2007,12,Ayuntamientos,32,0,4,C,Contigua,0,17,GUADALUPE,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,470,46,13,105,48,4,11,2,9,238
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,470,35,14,130,28,5,4,2,9,227
32,1/7/2007,12,Ayuntamientos,32,0,5,C,Contigua,0,17,GUADALUPE,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,470,51,17,139,28,5,5,3,8,256
32,1/7/2007,12,Ayuntamientos,32,0,3,C,Contigua,0,17,GUADALUPE,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,470,40,18,124,31,6,7,1,4,231
32,1/7/2007,12,Ayuntamientos,32,0,6,C,Contigua,0,17,GUADALUPE,652,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,470,34,18,126,33,4,4,2,11,232
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,17,GUADALUPE,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,470,36,19,144,21,2,8,1,10,241
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,470,39,24,129,46,5,10,1,10,264
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,471,79,20,118,38,6,10,6,4,281
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,17,GUADALUPE,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,471,78,27,109,39,6,13,2,14,288
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,471,84,36,96,34,8,11,1,17,287
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,634,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,472,67,17,133,30,8,2,7,10,274
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,472,50,28,147,29,14,4,3,7,282
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,473,50,10,99,17,5,14,1,5,201
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,473,75,13,100,16,6,7,1,2,220
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,474,142,42,119,27,6,7,2,15,360
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,475,70,26,39,13,4,6,6,6,170
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,475,80,34,41,20,7,5,8,3,198
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,476,112,36,107,31,8,17,3,12,326
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,477,96,27,88,35,12,10,6,8,282
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,478,62,29,107,19,3,5,1,8,234
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,479,60,39,82,26,7,14,0,4,232
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,480,85,22,80,33,13,7,8,12,260
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,481,52,28,92,19,12,2,6,1,212
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,482,92,71,140,30,16,19,1,13,382
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,391,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,483,51,13,78,17,6,10,3,11,189
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,391,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,483,43,25,76,11,9,4,4,10,182
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,683,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,484,162,54,65,19,20,12,1,8,341
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,388,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,485,53,20,53,17,8,7,2,3,163
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,389,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,485,68,26,49,10,8,3,3,3,170
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,454,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,486,49,27,68,23,5,5,2,8,187
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,486,40,29,77,23,2,1,3,7,182
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,429,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,487,51,17,82,7,7,4,12,4,184
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,429,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,487,54,25,58,14,1,2,17,6,177
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,488,109,37,87,29,18,7,15,9,311
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,489,76,51,148,30,8,10,4,15,342
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,406,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,490,79,18,60,16,7,8,2,9,199
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,407,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,490,77,34,61,19,5,3,3,6,208
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,491,41,20,67,19,5,9,1,4,166
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,492,114,25,59,18,11,7,0,6,240
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,492,135,26,56,10,4,3,2,5,241
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,493,111,25,54,13,5,0,1,7,216
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,493,100,26,67,11,4,1,2,9,220
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,17,GUADALUPE,609,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,494,75,30,85,20,11,7,6,6,240
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,494,89,30,90,8,9,6,5,8,245
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,494,64,30,77,20,7,7,4,7,216
32,1/7/2007,12,Ayuntamientos,32,0,3,C,Contigua,0,17,GUADALUPE,609,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,494,91,32,90,16,16,4,0,8,257
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,407,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,495,62,19,59,23,6,6,2,4,181
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,407,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,495,54,27,67,9,5,4,0,2,168
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,496,104,52,140,45,12,27,10,20,410
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,497,70,29,89,21,9,14,2,2,236
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,498,67,20,99,15,6,7,2,10,226
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,499,83,21,74,11,5,6,0,6,206
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,499,76,23,54,10,10,7,6,2,188
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,500,101,18,98,26,11,4,1,4,263
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,500,107,33,106,20,7,7,6,8,294
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,501,73,22,67,16,2,5,4,1,190
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,501,72,25,75,12,6,9,4,8,211
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,494,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,502,69,22,73,12,5,3,1,12,197
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,494,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,502,60,37,90,11,11,1,3,5,218
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,503,78,24,48,15,11,3,1,5,185
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,503,68,27,81,7,13,1,2,4,203
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,445,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,504,71,31,62,7,9,2,2,8,192
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,445,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,504,79,44,59,18,9,1,2,6,218
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,505,73,40,94,25,14,10,6,13,275
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,454,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,506,58,26,72,15,7,3,0,5,186
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,454,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,506,58,28,74,4,6,3,1,6,180
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,17,GUADALUPE,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,507,57,25,128,21,9,3,0,10,253
32,1/7/2007,12,Ayuntamientos,32,0,3,C,Contigua,0,17,GUADALUPE,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,507,52,28,158,16,15,7,1,3,280
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,733,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,507,48,31,114,31,12,10,1,10,257
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,733,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,507,59,37,128,20,7,12,3,9,275
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,508,77,33,58,17,15,8,3,4,215
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,508,89,34,58,13,13,9,1,8,225
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,575,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,509,54,39,86,26,8,18,1,9,241
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,509,62,49,72,40,10,5,0,10,248
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,17,GUADALUPE,571,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,510,70,26,51,25,11,14,0,5,202
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,570,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,510,72,27,75,16,11,9,1,4,215
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,571,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,510,69,31,58,19,8,9,5,5,204
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,441,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,511,3,1,135,10,9,0,0,8,166
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,456,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,512,21,4,99,11,10,0,0,7,152
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,456,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,512,15,7,94,5,5,1,0,9,136
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,513,48,18,193,20,3,0,0,4,286
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,750,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,514,27,37,257,19,10,1,0,12,363
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,515,17,16,194,8,22,0,0,9,266
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,57,TRANCOSO,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,516,84,5,61,82,1,5,0,7,245
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,517,3,16,114,30,14,1,0,9,187
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,399,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,517,6,19,117,21,4,0,0,10,177
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,518,34,20,81,13,3,2,1,9,163
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,419,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,518,24,32,103,14,3,4,2,11,193
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,438,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,519,36,18,100,8,4,2,2,8,178
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,438,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,519,44,24,95,12,4,1,3,5,188
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,520,47,24,100,9,7,3,1,10,201
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,564,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,520,49,28,127,16,7,0,0,8,235
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,699,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,521,34,43,132,28,4,2,0,9,252
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,521,57,48,152,22,11,2,1,23,316
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,492,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,522,49,24,96,11,10,1,0,6,197
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,492,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,522,34,25,115,13,6,3,0,9,205
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,523,3,20,220,6,5,0,1,22,277
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,523,9,46,206,9,1,1,1,9,282
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,17,GUADALUPE,694,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,524,11,16,324,9,4,0,0,26,390
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,17,GUADALUPE,695,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,524,5,29,308,24,2,0,0,20,388
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,57,TRANCOSO,282,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,525,45,12,118,13,3,3,0,3,197
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,57,TRANCOSO,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,526,84,12,113,56,8,2,1,4,280
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,57,TRANCOSO,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,527,134,6,143,50,3,22,0,6,364
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,57,TRANCOSO,573,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,527,155,19,125,38,5,12,0,8,362
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,57,TRANCOSO,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,527,137,31,115,37,2,6,0,10,338
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,57,TRANCOSO,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,528,134,10,108,24,2,15,0,9,302
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,57,TRANCOSO,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,528,121,12,116,46,10,13,0,12,330
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,57,TRANCOSO,600,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,529,247,14,81,34,4,3,0,14,397
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,57,TRANCOSO,599,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,529,248,16,74,32,8,2,0,21,401
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,57,TRANCOSO,602,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,530,216,13,86,40,13,0,0,21,389
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,57,TRANCOSO,603,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,530,218,28,80,27,9,2,0,2,366
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,57,TRANCOSO,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,531,202,11,130,23,4,0,0,10,380
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,57,TRANCOSO,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,531,206,13,136,24,7,2,0,6,394
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,57,TRANCOSO,513,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,532,0,0,0,0,0,0,0,0,0
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,57,TRANCOSO,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,532,122,11,142,17,12,2,0,11,317
