id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,PAN,PRI-PVEM-PANAL,PRD-PC,PT,PAN-PT,Nulos,Total
32,4/7/2010,12,Ayuntamientos,32,0,924,1,B,Basica,0,31,MONTE ESCOBEDO,158,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,12,45,18,0,3,98
32,4/7/2010,12,Ayuntamientos,32,0,925,1,B,Basica,0,31,MONTE ESCOBEDO,173,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,18,31,24,8,0,6,87
32,4/7/2010,12,Ayuntamientos,32,0,926,1,B,Basica,0,31,MONTE ESCOBEDO,238,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,59,45,9,0,4,118
32,4/7/2010,12,Ayuntamientos,32,0,927,1,B,Basica,0,31,MONTE ESCOBEDO,630,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,106,183,15,0,4,331
32,4/7/2010,12,Ayuntamientos,32,0,928,1,B,Basica,0,31,MONTE ESCOBEDO,520,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,17,104,111,23,0,17,272
32,4/7/2010,12,Ayuntamientos,32,0,929,1,B,Basica,0,31,MONTE ESCOBEDO,220,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,37,33,15,0,4,111
32,4/7/2010,12,Ayuntamientos,32,0,930,1,B,Basica,0,31,MONTE ESCOBEDO,59,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,16,13,8,0,0,47
32,4/7/2010,12,Ayuntamientos,32,0,931,1,B,Basica,0,31,MONTE ESCOBEDO,267,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,59,15,43,0,4,129
32,4/7/2010,12,Ayuntamientos,32,0,932,1,B,Basica,0,31,MONTE ESCOBEDO,127,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,7,18,39,0,2,74
32,4/7/2010,12,Ayuntamientos,32,0,933,1,B,Basica,0,31,MONTE ESCOBEDO,429,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,97,75,33,0,6,228
32,4/7/2010,12,Ayuntamientos,32,0,934,1,B,Basica,0,31,MONTE ESCOBEDO,138,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,8,19,32,0,1,67
32,4/7/2010,12,Ayuntamientos,32,0,935,1,B,Basica,0,31,MONTE ESCOBEDO,100,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,14,25,10,0,3,55
32,4/7/2010,12,Ayuntamientos,32,0,936,1,B,Basica,0,31,MONTE ESCOBEDO,134,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,27,19,29,0,1,78
32,4/7/2010,12,Ayuntamientos,32,0,938,1,B,Basica,0,31,MONTE ESCOBEDO,113,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,29,17,15,0,0,65
32,4/7/2010,12,Ayuntamientos,32,0,939,1,B,Basica,0,31,MONTE ESCOBEDO,70,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,7,10,10,8,0,1,36
32,4/7/2010,12,Ayuntamientos,32,0,940,1,B,Basica,0,31,MONTE ESCOBEDO,238,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,23,29,32,0,2,111
32,4/7/2010,12,Ayuntamientos,32,0,941,1,B,Basica,0,31,MONTE ESCOBEDO,107,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,37,20,14,0,1,74
32,4/7/2010,12,Ayuntamientos,32,0,943,1,B,Basica,0,31,MONTE ESCOBEDO,105,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,8,6,22,0,4,55
32,4/7/2010,12,Ayuntamientos,32,0,944,1,B,Basica,0,31,MONTE ESCOBEDO,83,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,12,6,9,0,2,32
32,4/7/2010,12,Ayuntamientos,32,0,945,1,B,Basica,0,32,MORELOS,507,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,44,110,100,82,0,15,351
32,4/7/2010,12,Ayuntamientos,32,0,945,1,C,Contigua,0,32,MORELOS,507,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,42,148,110,69,0,8,377
32,4/7/2010,12,Ayuntamientos,32,0,946,1,C,Contigua,0,32,MORELOS,513,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,46,90,118,107,0,12,373
32,4/7/2010,12,Ayuntamientos,32,0,946,1,B,Basica,0,32,MORELOS,512,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,44,93,121,90,0,15,363
32,4/7/2010,12,Ayuntamientos,32,0,947,1,C,Contigua,0,32,MORELOS,611,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,45,106,152,114,0,13,430
32,4/7/2010,12,Ayuntamientos,32,0,947,1,B,Basica,0,32,MORELOS,610,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,45,92,199,89,0,10,435
32,4/7/2010,12,Ayuntamientos,32,0,948,1,B,Basica,0,32,MORELOS,424,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,35,90,121,66,0,8,320
32,4/7/2010,12,Ayuntamientos,32,0,948,1,C,Contigua,0,32,MORELOS,424,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,37,88,118,63,0,9,315
32,4/7/2010,12,Ayuntamientos,32,0,949,1,B,Basica,0,32,MORELOS,705,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,171,153,99,0,10,508
32,4/7/2010,12,Ayuntamientos,32,0,950,1,B,Basica,0,32,MORELOS,110,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,20,21,22,0,4,75
32,4/7/2010,12,Ayuntamientos,32,0,951,1,C,Contigua,0,32,MORELOS,391,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,25,112,92,56,0,13,298
32,4/7/2010,12,Ayuntamientos,32,0,951,1,B,Basica,0,32,MORELOS,390,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,104,98,68,0,10,289
32,4/7/2010,12,Ayuntamientos,32,0,952,1,C,Contigua,0,32,MORELOS,513,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,43,134,85,79,0,21,362
32,4/7/2010,12,Ayuntamientos,32,0,952,1,B,Basica,0,32,MORELOS,513,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,23,131,99,51,0,13,317
32,4/7/2010,12,Ayuntamientos,32,0,952,2,C,Contigua,0,32,MORELOS,514,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,0,0,0,0,0,0,0
32,4/7/2010,12,Ayuntamientos,32,0,953,1,B,Basica,0,32,MORELOS,395,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,106,91,34,0,6,257
32,4/7/2010,12,Ayuntamientos,32,0,953,1,C,Contigua,0,32,MORELOS,396,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,0,0,0,0,0,0,0
32,4/7/2010,12,Ayuntamientos,32,0,954,1,B,Basica,0,33,MOYAHUA DE ESTRADA,593,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,102,147,23,0,14,349
32,4/7/2010,12,Ayuntamientos,32,0,955,1,B,Basica,0,33,MOYAHUA DE ESTRADA,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,100,112,15,0,8,268
32,4/7/2010,12,Ayuntamientos,32,0,956,1,B,Basica,0,33,MOYAHUA DE ESTRADA,697,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,104,175,11,0,14,363
32,4/7/2010,12,Ayuntamientos,32,0,957,1,B,Basica,0,33,MOYAHUA DE ESTRADA,694,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,117,167,15,0,13,373
32,4/7/2010,12,Ayuntamientos,32,0,958,1,C,Contigua,0,33,MOYAHUA DE ESTRADA,383,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,51,79,7,0,5,152
32,4/7/2010,12,Ayuntamientos,32,0,958,1,B,Basica,0,33,MOYAHUA DE ESTRADA,383,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,69,78,9,0,6,179
32,4/7/2010,12,Ayuntamientos,32,0,959,1,B,Basica,0,33,MOYAHUA DE ESTRADA,149,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,27,31,1,0,2,64
32,4/7/2010,12,Ayuntamientos,32,0,960,1,B,Basica,0,33,MOYAHUA DE ESTRADA,229,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,37,32,4,0,3,119
32,4/7/2010,12,Ayuntamientos,32,0,961,1,B,Basica,0,33,MOYAHUA DE ESTRADA,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,44,133,7,0,5,203
32,4/7/2010,12,Ayuntamientos,32,0,962,1,B,Basica,0,33,MOYAHUA DE ESTRADA,312,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,55,51,26,28,0,3,163
32,4/7/2010,12,Ayuntamientos,32,0,963,1,B,Basica,0,33,MOYAHUA DE ESTRADA,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,101,53,2,0,5,211
32,4/7/2010,12,Ayuntamientos,32,0,964,1,B,Basica,0,33,MOYAHUA DE ESTRADA,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,85,55,7,0,4,248
32,4/7/2010,12,Ayuntamientos,32,0,964,1,E,Extraordinaria,0,33,MOYAHUA DE ESTRADA,127,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,34,15,0,0,3,68
32,4/7/2010,12,Ayuntamientos,32,0,965,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,158,94,156,24,0,11,443
32,4/7/2010,12,Ayuntamientos,32,0,965,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,127,94,134,39,0,11,405
32,4/7/2010,12,Ayuntamientos,32,0,966,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,597,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,148,81,86,22,0,5,342
32,4/7/2010,12,Ayuntamientos,32,0,966,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,596,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,155,61,82,21,0,13,332
32,4/7/2010,12,Ayuntamientos,32,0,967,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,428,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,58,70,25,0,12,264
32,4/7/2010,12,Ayuntamientos,32,0,967,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,428,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,77,62,35,0,4,245
32,4/7/2010,12,Ayuntamientos,32,0,968,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,160,91,112,24,0,11,398
32,4/7/2010,12,Ayuntamientos,32,0,968,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,195,63,116,35,0,9,418
32,4/7/2010,12,Ayuntamientos,32,0,969,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,112,75,97,28,0,6,318
32,4/7/2010,12,Ayuntamientos,32,0,969,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,124,116,31,0,13,364
32,4/7/2010,12,Ayuntamientos,32,0,969,2,C,Contigua,0,34,NOCHISTLAN DE MEJIA,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,114,98,109,37,0,10,368
32,4/7/2010,12,Ayuntamientos,32,0,970,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,98,47,78,12,0,9,244
32,4/7/2010,12,Ayuntamientos,32,0,970,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,419,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,36,73,16,0,10,223
32,4/7/2010,12,Ayuntamientos,32,0,971,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,425,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,47,92,23,0,13,234
32,4/7/2010,12,Ayuntamientos,32,0,971,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,76,40,94,29,0,6,245
32,4/7/2010,12,Ayuntamientos,32,0,972,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,131,87,130,54,0,13,415
32,4/7/2010,12,Ayuntamientos,32,0,973,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,134,83,96,23,0,6,342
32,4/7/2010,12,Ayuntamientos,32,0,973,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,136,92,83,34,0,7,352
32,4/7/2010,12,Ayuntamientos,32,0,974,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,425,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,89,96,31,0,4,272
32,4/7/2010,12,Ayuntamientos,32,0,974,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,425,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,86,85,17,0,12,262
32,4/7/2010,12,Ayuntamientos,32,0,975,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,48,95,15,0,8,229
32,4/7/2010,12,Ayuntamientos,32,0,976,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,413,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,35,81,52,0,5,235
32,4/7/2010,12,Ayuntamientos,32,0,976,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,412,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,48,85,26,0,6,222
32,4/7/2010,12,Ayuntamientos,32,0,977,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,450,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,49,101,22,0,7,248
32,4/7/2010,12,Ayuntamientos,32,0,977,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,450,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,38,97,31,0,7,230
32,4/7/2010,12,Ayuntamientos,32,0,978,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,121,83,70,35,0,7,316
32,4/7/2010,12,Ayuntamientos,32,0,978,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,108,82,85,39,0,11,325
32,4/7/2010,12,Ayuntamientos,32,0,979,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,441,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,77,74,70,18,0,5,244
32,4/7/2010,12,Ayuntamientos,32,0,979,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,76,80,50,16,0,7,229
32,4/7/2010,12,Ayuntamientos,32,0,980,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,194,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,4,15,13,0,1,81
32,4/7/2010,12,Ayuntamientos,32,0,980,1,E,Extraordinaria,0,34,NOCHISTLAN DE MEJIA,223,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,14,14,13,0,5,107
32,4/7/2010,12,Ayuntamientos,32,0,981,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,164,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,12,3,20,0,3,91
32,4/7/2010,12,Ayuntamientos,32,0,982,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,156,52,19,21,0,13,261
32,4/7/2010,12,Ayuntamientos,32,0,982,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,155,39,25,24,0,11,254
32,4/7/2010,12,Ayuntamientos,32,0,983,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,383,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,129,29,9,37,0,12,216
32,4/7/2010,12,Ayuntamientos,32,0,983,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,382,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,125,23,8,32,0,8,196
32,4/7/2010,12,Ayuntamientos,32,0,984,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,177,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,16,3,5,0,0,89
32,4/7/2010,12,Ayuntamientos,32,0,985,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,64,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,12,18,0,0,2,38
32,4/7/2010,12,Ayuntamientos,32,0,986,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,223,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,9,3,1,0,4,74
32,4/7/2010,12,Ayuntamientos,32,0,987,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,272,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,21,18,6,0,3,114
32,4/7/2010,12,Ayuntamientos,32,0,988,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,111,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,9,1,2,0,1,39
32,4/7/2010,12,Ayuntamientos,32,0,989,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,125,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,26,22,7,0,1,69
32,4/7/2010,12,Ayuntamientos,32,0,990,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,133,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,16,15,15,0,1,59
32,4/7/2010,12,Ayuntamientos,32,0,991,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,79,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,18,9,5,0,2,39
32,4/7/2010,12,Ayuntamientos,32,0,992,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,134,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,50,10,5,0,2,79
32,4/7/2010,12,Ayuntamientos,32,0,993,1,E,Extraordinaria,0,34,NOCHISTLAN DE MEJIA,140,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,17,27,9,0,3,69
32,4/7/2010,12,Ayuntamientos,32,0,993,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,184,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,66,6,1,0,1,94
32,4/7/2010,12,Ayuntamientos,32,0,994,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,170,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,29,10,8,17,0,0,64
32,4/7/2010,12,Ayuntamientos,32,0,995,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,478,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,86,80,36,0,9,244
32,4/7/2010,12,Ayuntamientos,32,0,996,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,319,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,61,35,17,0,6,193
32,4/7/2010,12,Ayuntamientos,32,0,997,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,494,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,125,39,46,27,0,9,246
32,4/7/2010,12,Ayuntamientos,32,0,998,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,164,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,54,25,4,0,4,95
32,4/7/2010,12,Ayuntamientos,32,0,999,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,634,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,55,84,17,0,13,295
32,4/7/2010,12,Ayuntamientos,32,0,1000,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,354,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,36,39,15,0,10,167
32,4/7/2010,12,Ayuntamientos,32,0,1001,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,251,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,35,44,19,0,6,151
32,4/7/2010,12,Ayuntamientos,32,0,1002,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,540,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,71,131,28,0,6,321
32,4/7/2010,12,Ayuntamientos,32,0,1003,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,458,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,63,85,17,0,9,300
32,4/7/2010,12,Ayuntamientos,32,0,1004,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,193,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,14,46,6,0,2,78
32,4/7/2010,12,Ayuntamientos,32,0,1005,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,216,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,40,12,8,0,6,98
32,4/7/2010,12,Ayuntamientos,32,0,1006,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,141,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,24,7,1,0,2,40
32,4/7/2010,12,Ayuntamientos,32,0,1007,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,294,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,42,62,23,10,0,4,141
32,4/7/2010,12,Ayuntamientos,32,0,1008,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,230,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,25,30,4,0,6,82
32,4/7/2010,12,Ayuntamientos,32,0,1009,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,65,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,15,3,3,0,0,23
32,4/7/2010,12,Ayuntamientos,32,0,1010,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,98,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,41,7,2,4,0,1,55
32,4/7/2010,12,Ayuntamientos,32,0,1011,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,178,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,16,16,17,0,5,87
32,4/7/2010,12,Ayuntamientos,32,0,1012,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,257,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,28,33,38,11,0,10,120
32,4/7/2010,12,Ayuntamientos,32,0,1013,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,96,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,7,8,4,0,1,45
32,4/7/2010,12,Ayuntamientos,32,0,1014,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,188,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,14,42,17,0,2,87
32,4/7/2010,12,Ayuntamientos,32,0,1015,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,100,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,31,5,6,0,2,48
32,4/7/2010,12,Ayuntamientos,32,0,1016,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,188,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,23,16,15,0,4,66
32,4/7/2010,12,Ayuntamientos,32,0,1018,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,215,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,31,60,10,0,2,108
32,4/7/2010,12,Ayuntamientos,32,0,1019,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,246,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,13,25,35,0,8,129
32,4/7/2010,12,Ayuntamientos,32,0,1020,1,B,Basica,0,35,NORIA DE ANGELES,673,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,186,124,77,0,13,497
32,4/7/2010,12,Ayuntamientos,32,0,1021,1,C,Contigua,0,35,NORIA DE ANGELES,377,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,106,66,55,0,7,277
32,4/7/2010,12,Ayuntamientos,32,0,1021,1,B,Basica,0,35,NORIA DE ANGELES,377,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,99,67,63,0,6,262
32,4/7/2010,12,Ayuntamientos,32,0,1022,1,B,Basica,0,35,NORIA DE ANGELES,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,150,121,30,0,20,342
32,4/7/2010,12,Ayuntamientos,32,0,1023,1,B,Basica,0,35,NORIA DE ANGELES,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,156,130,60,0,24,382
32,4/7/2010,12,Ayuntamientos,32,0,1024,1,B,Basica,0,35,NORIA DE ANGELES,435,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,195,54,31,0,11,306
32,4/7/2010,12,Ayuntamientos,32,0,1024,1,C,Contigua,0,35,NORIA DE ANGELES,435,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,228,58,33,0,12,334
32,4/7/2010,12,Ayuntamientos,32,0,1025,1,B,Basica,0,35,NORIA DE ANGELES,425,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,7,105,104,34,0,11,261
32,4/7/2010,12,Ayuntamientos,32,0,1025,1,C,Contigua,0,35,NORIA DE ANGELES,426,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,14,106,97,40,0,18,275
