id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI-PT-PVEM,PRI,PRD,PT,PVEM,PC,NULOS,Total
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,311,4,65,0,159,0,0,3,5,236
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,312,0,29,0,222,0,0,1,0,252
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,356,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,313,5,107,0,60,0,0,1,5,178
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,403,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,314,5,73,0,120,0,0,0,9,207
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,132,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,315,0,33,0,39,0,0,0,1,73
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,129,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,316,2,12,0,56,0,0,0,1,71
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,355,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,317,2,72,0,92,0,0,4,4,174
32,4/7/2004,12,Ayuntamientos,32,0,2,C,Contigua,0,10,FRESNILLO,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,318,7,78,0,212,0,0,7,5,309
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,318,15,91,0,189,0,0,5,14,314
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,10,FRESNILLO,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,318,11,57,0,227,0,0,9,13,317
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,146,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,319,3,14,0,36,0,0,1,3,57
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,196,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,320,1,26,0,74,0,0,1,1,103
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,321,7,124,0,129,0,0,4,1,265
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,153,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,322,0,0,0,0,0,0,0,0,0
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,80,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,323,1,12,0,38,0,0,0,1,52
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,239,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,324,23,33,0,59,0,0,4,7,126
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,472,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,325,21,89,0,113,0,0,6,8,237
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,173,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,326,0,22,0,28,0,0,1,0,51
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,183,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,327,9,17,0,41,0,0,4,1,72
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,145,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,328,14,10,0,44,0,0,0,0,68
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,121,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,329,5,12,0,33,0,0,3,4,57
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,203,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,330,4,19,0,69,0,0,1,0,93
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,91,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,331,0,5,0,36,0,0,0,1,42
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,212,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,332,0,4,0,76,0,0,0,0,80
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,219,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,333,17,26,0,47,0,0,1,7,98
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,140,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,334,0,34,0,30,0,0,3,2,69
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,149,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,335,3,39,0,35,0,0,3,7,87
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,124,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,336,2,9,0,62,0,0,3,1,77
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,83,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,337,0,6,0,31,0,0,0,0,37
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,262,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,338,8,18,0,86,0,0,9,4,125
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,287,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,339,3,5,0,146,0,0,1,4,159
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,340,8,35,0,206,0,0,8,1,258
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,361,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,341,2,94,0,56,0,0,4,2,158
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,55,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,342,0,12,0,12,0,0,0,0,24
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,128,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,343,3,14,0,70,0,0,4,0,91
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,666,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,344,5,34,0,298,0,0,7,5,349
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,188,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,345,0,37,0,56,0,0,0,2,95
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,324,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,346,8,18,0,105,0,0,1,9,141
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,147,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,347,0,49,0,24,0,0,1,8,82
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,10,FRESNILLO,71,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,348,0,0,0,0,0,0,0,0,0
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,11,TRINIDAD GARCIA DE LA CADENA,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,349,58,0,91,71,6,0,0,7,233
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,11,TRINIDAD GARCIA DE LA CADENA,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,350,86,0,56,93,4,0,0,6,245
32,4/7/2004,12,Ayuntamientos,32,0,1,E,Extraordinaria,0,11,TRINIDAD GARCIA DE LA CADENA,99,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,350,15,0,24,17,1,0,0,1,58
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,11,TRINIDAD GARCIA DE LA CADENA,363,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,351,73,0,84,57,4,0,0,9,227
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,11,TRINIDAD GARCIA DE LA CADENA,379,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,352,93,0,63,49,3,0,0,10,218
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,11,TRINIDAD GARCIA DE LA CADENA,322,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,353,64,0,79,36,1,0,0,4,184
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,11,TRINIDAD GARCIA DE LA CADENA,165,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,354,16,0,37,41,4,0,0,1,99
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,11,TRINIDAD GARCIA DE LA CADENA,106,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,355,4,0,9,46,1,0,0,0,60
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,11,TRINIDAD GARCIA DE LA CADENA,365,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,356,53,0,55,89,0,0,0,6,203
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,11,TRINIDAD GARCIA DE LA CADENA,78,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,358,21,0,9,28,0,0,0,0,58
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,359,124,0,54,77,62,0,1,6,324
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,194,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,360,33,0,45,33,16,0,1,5,133
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,377,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,361,50,0,55,92,41,0,0,10,248
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,271,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,362,19,0,21,16,121,0,1,4,182
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,78,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,363,2,0,16,21,10,0,0,1,50
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,12,GENARO CODINA,386,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,364,64,0,35,60,62,0,3,6,230
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,364,49,0,37,53,75,0,2,9,225
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,358,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,365,42,0,21,99,44,0,1,4,211
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,149,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,366,15,0,8,33,43,0,0,4,103
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,84,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,367,16,0,0,20,15,0,1,0,52
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,99,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,368,17,0,17,17,1,0,0,8,60
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,369,88,0,57,137,86,0,1,10,379
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,342,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,370,57,0,41,58,59,0,0,4,219
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,202,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,371,56,0,13,40,19,0,0,2,130
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,137,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,372,27,0,13,13,29,0,1,0,83
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,128,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,373,13,0,11,31,20,0,2,5,82
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,197,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,374,46,0,27,30,26,0,0,8,137
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,170,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,375,24,0,15,23,31,0,1,8,102
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,98,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,376,9,0,2,27,19,0,2,3,62
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,12,GENARO CODINA,141,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,377,15,0,26,21,11,0,0,5,78
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,13,GENERAL ENRIQUE ESTRADA,439,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,378,74,0,103,67,18,0,12,3,277
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,13,GENERAL ENRIQUE ESTRADA,439,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,378,98,0,88,76,16,3,4,6,291
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,13,GENERAL ENRIQUE ESTRADA,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,379,84,0,114,119,9,1,9,6,342
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,13,GENERAL ENRIQUE ESTRADA,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,379,57,0,133,101,11,0,10,8,320
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,13,GENERAL ENRIQUE ESTRADA,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,380,144,0,151,87,11,2,4,13,412
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,13,GENERAL ENRIQUE ESTRADA,482,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,381,103,0,33,80,3,0,1,19,239
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,13,GENERAL ENRIQUE ESTRADA,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,382,80,0,156,155,2,1,0,12,406
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,13,GENERAL ENRIQUE ESTRADA,159,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,383,30,0,23,34,0,0,1,4,92
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,13,GENERAL ENRIQUE ESTRADA,114,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,384,18,0,35,23,2,0,0,2,80
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,13,GENERAL ENRIQUE ESTRADA,59,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,385,4,0,20,14,1,1,0,3,43
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,14,GENERAL FRANCISCO R. MURGUIA,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,386,76,61,0,76,0,0,0,8,221
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,383,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,386,97,47,0,83,0,0,0,6,233
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,387,197,52,0,160,0,0,0,10,419
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,571,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,388,166,62,0,106,0,0,0,9,343
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,389,232,89,0,105,0,0,0,10,436
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,390,136,70,0,79,0,0,0,11,296
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,391,161,46,0,176,0,0,0,13,396
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,253,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,392,19,75,0,35,0,0,0,2,131
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,393,21,65,0,124,0,0,0,3,213
32,4/7/2004,12,Ayuntamientos,32,0,1,E,Extraordinaria,0,14,GENERAL FRANCISCO R. MURGUIA,101,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,393,9,19,0,25,0,0,0,0,53
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,388,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,394,16,80,0,53,0,0,0,9,158
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,323,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,395,56,49,0,53,0,0,0,6,164
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,383,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,396,42,47,0,21,0,0,0,7,117
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,397,72,45,0,71,0,0,0,9,197
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,398,53,59,0,44,0,0,0,5,161
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,497,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,399,33,105,0,61,0,0,0,4,203
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,320,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,400,62,28,0,77,0,0,0,3,170
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,231,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,401,9,14,0,61,0,0,0,5,89
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,402,76,90,0,137,0,0,0,7,310
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,251,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,403,34,38,0,34,0,0,0,1,107
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,254,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,404,36,44,0,30,0,0,0,2,112
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,340,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,405,13,58,0,85,0,0,0,3,159
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,365,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,406,25,124,0,50,0,0,0,15,214
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,407,20,150,0,56,0,0,0,12,238
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,543,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,408,110,66,0,143,0,0,0,9,328
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,409,65,99,0,100,0,0,0,3,267
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,334,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,410,33,102,0,33,0,0,0,4,172
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,255,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,411,58,45,0,50,0,0,0,6,159
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,412,40,90,0,119,0,0,0,4,253
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,413,97,112,0,145,0,0,0,10,364
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,414,37,135,0,130,0,0,0,2,304
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,274,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,415,28,62,0,45,0,0,0,4,139
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,119,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,416,45,12,0,18,0,0,0,4,79
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,148,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,417,17,23,0,26,0,0,0,2,68
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,250,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,418,22,27,0,49,0,0,0,4,102
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,212,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,419,59,26,0,17,0,0,0,2,104
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,155,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,420,23,22,0,12,0,0,0,3,60
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,323,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,421,61,84,0,42,0,0,0,4,191
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,111,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,422,13,36,0,7,0,0,0,1,57
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,126,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,423,3,35,0,31,0,0,0,0,69
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,120,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,424,26,29,0,13,0,0,0,3,71
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,425,113,60,0,34,0,0,0,6,213
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,154,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,426,26,45,0,14,0,0,0,0,85
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,14,GENERAL FRANCISCO R. MURGUIA,155,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,427,53,18,0,18,0,0,0,4,93
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,15,PLATEADO DE JOAQUIN AMARO EL,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,428,1,0,136,189,1,1,0,16,344
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,15,PLATEADO DE JOAQUIN AMARO EL,322,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,429,9,0,98,51,1,0,0,8,167
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,15,PLATEADO DE JOAQUIN AMARO EL,377,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,430,0,0,97,118,2,0,0,12,229
