CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_NVA_ALIANZA_PVEM,PRI_PS_PVEM,PRI_PS_NVA_ALIANZA,PVEM_PS_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PS,PVEM_NVA_ALIANZA,PVEM_PS,NVA_ALIANZA_PS,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,78,6,416,505,536,25,30,40,111,26,90,34,7,1,0,0,0,3,3,0,0,0,0,39,0,1866,87,1953,3784
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,79,4,182,305,309,2,24,8,66,17,59,19,2,0,0,0,0,2,1,0,0,0,0,23,0,1019,39,1058,2028
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,80,2,146,210,280,11,22,8,39,3,57,14,4,0,0,0,0,0,0,0,0,0,0,9,0,803,26,829,1406
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,81,3,157,270,249,11,25,12,57,6,82,34,9,0,1,0,0,0,0,0,0,0,0,17,0,930,44,974,1714
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,82,3,203,254,272,5,22,11,39,7,83,25,4,2,0,0,0,0,0,0,0,0,0,29,0,956,22,978,1860
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,83,4,281,302,346,9,44,15,63,13,117,35,2,0,0,0,0,1,0,0,0,0,0,32,0,1260,38,1298,2372
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,84,1,73,114,115,1,16,4,14,4,23,10,1,1,0,0,0,0,0,1,0,0,0,8,0,385,21,406,715
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,85,3,315,252,365,4,18,4,69,22,65,10,3,1,0,0,0,3,0,1,0,0,1,20,0,1153,42,1195,1974
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,86,3,220,309,305,10,25,10,42,18,50,10,1,0,0,0,0,0,0,0,0,0,0,11,0,1011,36,1047,1646
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,87,2,107,164,130,4,9,3,33,6,46,9,0,0,0,0,0,1,0,1,0,0,0,13,0,526,25,551,953
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,88,2,164,157,218,9,24,6,58,7,62,13,2,1,0,0,0,0,0,0,0,0,0,23,0,744,36,780,1324
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,89,3,315,248,306,12,22,9,29,15,125,17,3,0,0,0,0,0,0,1,0,1,0,27,0,1130,37,1167,1981
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,90,4,329,279,314,4,41,17,103,13,123,23,5,1,0,0,0,0,1,1,0,0,0,33,0,1287,67,1354,2454
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,91,1,126,191,133,4,5,8,22,13,20,1,3,0,0,0,0,10,2,0,0,0,0,2,0,540,8,548,740
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,92,3,376,357,292,8,18,12,50,16,62,26,1,0,0,0,0,3,0,0,0,0,0,13,0,1234,35,1269,1884
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,93,2,157,177,138,8,38,12,44,5,76,61,0,0,0,0,0,0,1,0,1,0,0,7,1,726,23,749,1213
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,94,2,128,179,143,4,11,4,32,2,65,6,0,0,0,0,0,1,0,0,0,0,0,6,0,581,9,590,859
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,95,1,109,85,30,1,2,1,3,3,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,245,8,253,407
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,97,2,102,217,97,6,12,2,30,3,18,3,0,2,0,0,0,3,1,0,0,0,0,2,0,498,17,515,872
4,29,TLAXCALA,1,CALPULALPAN,6,CALPULALPAN,98,3,206,206,218,7,43,11,44,13,68,9,1,0,0,0,0,0,0,0,0,0,0,9,0,835,44,879,1593
4,29,TLAXCALA,1,CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,292,2,129,158,341,28,51,45,52,31,39,33,1,0,0,0,0,0,0,0,0,0,0,12,0,920,37,957,1366
4,29,TLAXCALA,1,CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,293,2,155,145,277,39,21,44,71,48,61,23,0,1,0,0,0,2,4,1,0,0,1,5,0,898,27,925,1323
4,29,TLAXCALA,1,CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,294,2,76,132,271,7,25,47,31,38,31,37,1,1,0,0,0,1,1,0,0,0,0,5,0,704,25,729,1002
4,29,TLAXCALA,1,CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,297,2,407,121,272,19,9,20,12,3,36,7,2,0,0,0,0,1,2,0,0,0,0,4,0,915,34,949,1335
4,29,TLAXCALA,1,CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,298,3,272,127,320,9,6,21,20,10,29,7,1,0,0,0,0,0,1,0,0,0,0,17,2,842,19,861,1250
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,299,4,196,415,525,19,11,93,15,17,87,8,1,1,0,0,0,3,1,1,0,0,0,23,0,1416,43,1459,2543
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,300,2,119,223,271,14,5,58,10,19,39,4,1,1,0,0,0,0,6,1,0,0,0,9,0,780,31,811,1326
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,301,4,209,458,474,17,8,185,11,4,40,5,3,0,0,0,0,0,1,0,0,0,0,13,0,1428,47,1475,2271
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,302,4,159,402,557,10,13,74,15,17,79,5,0,1,0,1,0,3,0,0,0,0,0,12,1,1349,58,1407,2331
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,303,2,97,147,209,2,7,21,10,2,16,1,0,0,0,0,0,1,0,1,0,0,0,12,0,526,18,544,827
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,304,2,150,256,222,7,3,4,4,15,12,1,1,0,0,0,0,0,0,0,0,0,0,2,1,678,28,706,916
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,305,1,32,114,45,5,1,8,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,217,6,223,333
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,306,1,26,56,27,0,2,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,3,134,172
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,307,1,56,129,106,5,2,22,7,0,13,0,1,0,0,0,0,0,1,0,0,0,0,2,0,344,14,358,507
4,29,TLAXCALA,1,CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,308,2,76,299,227,7,49,53,5,39,25,2,0,0,0,0,0,0,0,3,0,0,0,5,1,791,22,813,1172
4,29,TLAXCALA,1,CALPULALPAN,60,BENITO JUAREZ,295,4,247,481,593,6,18,18,43,92,140,101,2,0,0,0,0,0,0,1,0,0,1,15,0,1758,43,1801,2489
4,29,TLAXCALA,1,CALPULALPAN,60,BENITO JUAREZ,296,3,141,318,354,3,5,5,62,52,102,45,2,1,0,0,2,1,0,0,0,0,0,3,0,1096,29,1125,1525
4,29,TLAXCALA,2,TLAXCO,4,ATLANGATEPEC,49,1,77,117,229,3,9,19,4,7,22,0,0,0,0,0,0,0,0,1,0,0,0,4,0,492,20,512,647
4,29,TLAXCALA,2,TLAXCO,4,ATLANGATEPEC,50,1,19,153,69,0,1,16,1,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,277,10,287,343
4,29,TLAXCALA,2,TLAXCO,4,ATLANGATEPEC,51,1,32,97,69,3,13,10,3,5,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,245,7,252,305
4,29,TLAXCALA,2,TLAXCO,4,ATLANGATEPEC,52,1,11,40,12,1,0,4,1,5,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,83,1,84,101
4,29,TLAXCALA,2,TLAXCO,4,ATLANGATEPEC,53,2,217,239,157,11,32,13,5,10,50,1,0,1,0,0,0,0,1,2,0,1,0,2,0,742,22,764,1065
4,29,TLAXCALA,2,TLAXCO,4,ATLANGATEPEC,54,1,65,70,87,3,1,6,2,1,25,0,0,1,0,0,0,0,0,0,0,0,0,2,0,263,7,270,380
4,29,TLAXCALA,2,TLAXCO,4,ATLANGATEPEC,55,1,59,86,49,1,0,10,7,2,21,0,1,0,0,0,0,0,0,1,0,0,1,0,0,238,11,249,311
4,29,TLAXCALA,2,TLAXCO,4,ATLANGATEPEC,56,2,157,403,184,4,7,61,10,7,41,0,2,1,0,0,0,1,0,3,0,0,1,5,0,887,24,911,1163
4,29,TLAXCALA,2,TLAXCO,4,ATLANGATEPEC,57,1,55,86,75,0,18,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,247,6,253,350
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,409,2,165,201,316,11,10,7,12,110,24,1,4,0,0,0,0,0,0,1,0,0,0,10,1,873,25,898,1271
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,410,2,245,241,198,10,19,2,12,113,39,1,2,0,0,0,0,1,0,0,0,0,0,9,0,892,24,916,1223
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,411,4,382,379,474,11,42,9,14,125,89,10,1,1,0,0,0,0,1,0,0,0,0,29,1,1568,62,1630,2480
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,412,4,458,340,497,16,40,13,25,114,77,13,4,0,0,0,0,0,0,1,0,0,0,12,1,1611,46,1657,2742
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,413,2,214,210,206,7,27,3,9,76,54,4,2,0,0,0,0,0,0,0,0,0,0,4,0,816,35,851,1214
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,414,2,126,91,142,5,18,3,10,19,31,6,2,0,0,0,0,0,0,0,0,0,0,13,1,467,14,481,818
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,415,2,152,126,162,4,41,4,14,20,39,4,0,0,0,0,0,1,0,0,0,0,0,12,0,579,14,593,1044
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,416,2,349,155,73,5,8,6,3,206,10,0,2,0,0,0,0,0,0,1,0,0,0,5,0,823,17,840,1065
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,417,1,84,93,13,0,3,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,241,302
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,418,1,85,55,74,3,12,0,1,37,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,299,12,311,407
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,419,1,68,147,81,4,34,0,5,196,20,1,0,1,0,0,0,0,0,0,0,0,0,2,0,559,10,569,582
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,420,3,456,197,249,16,26,9,20,126,54,2,1,0,0,0,0,0,0,2,1,1,0,14,0,1174,37,1211,1776
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,421,3,542,214,273,14,15,11,11,86,58,2,1,1,0,0,0,1,0,2,0,0,0,5,1,1237,39,1276,2025
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,422,5,500,542,451,9,44,8,27,243,57,6,3,0,0,0,0,0,0,2,0,0,0,13,3,1908,56,1964,3251
4,29,TLAXCALA,2,TLAXCO,31,TETLA DE LA SOLIDARIDAD,423,1,66,54,30,1,1,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184,7,191,219
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,58,1,34,51,27,2,2,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,125,2,127,194
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,470,2,147,158,141,8,15,68,6,12,25,1,0,1,0,0,0,0,0,0,0,0,0,5,0,587,23,610,894
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,471,2,233,215,181,7,8,45,7,18,34,1,1,3,0,0,1,0,2,0,1,0,0,4,0,761,50,811,1239
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,472,2,152,197,192,8,59,34,11,9,34,1,2,0,0,0,0,1,0,0,0,0,0,16,0,716,36,752,1175
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,473,2,158,192,157,15,8,51,8,12,35,1,2,0,0,1,0,0,0,0,0,0,0,12,0,652,25,677,975
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,474,3,217,301,338,11,14,53,11,25,36,1,2,0,0,0,0,0,2,0,0,0,0,16,0,1027,15,1042,1586
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,475,3,174,315,218,5,12,16,12,7,38,2,1,2,0,0,0,0,0,0,0,0,1,16,1,820,18,838,1237
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,476,4,359,488,336,37,41,75,24,32,87,7,3,1,0,0,0,4,2,1,1,0,2,51,0,1551,64,1615,2533
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,477,2,143,202,209,11,16,43,10,10,37,2,1,1,0,0,0,3,0,0,0,0,0,2,1,691,21,712,1012
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,478,1,75,95,82,2,7,12,8,1,19,3,110,0,0,0,0,0,0,0,0,0,0,5,0,419,11,430,417
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,479,1,42,82,26,3,5,8,1,9,4,0,0,1,0,0,0,0,1,0,0,0,1,1,0,184,9,193,302
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,480,1,48,42,36,1,7,9,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,8,163,248
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,481,3,215,440,443,14,14,14,0,13,33,2,0,0,0,0,0,1,1,1,0,0,0,10,0,1201,35,1236,1880
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,482,3,395,224,227,13,37,68,25,21,34,2,0,1,0,0,0,1,0,0,0,0,2,12,0,1062,32,1094,1725
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,483,1,24,0,9,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,77,1,78,116
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,484,3,161,291,345,5,94,51,3,57,35,1,2,0,0,0,0,2,0,1,2,1,0,4,0,1055,29,1084,1717
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,485,1,85,114,83,5,28,24,12,32,27,2,0,0,0,0,0,0,0,0,0,0,0,5,0,417,14,431,648
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,486,1,78,96,85,5,26,24,4,37,18,1,0,0,0,0,0,2,0,0,0,0,0,10,0,386,16,402,589
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,487,1,12,8,6,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,204
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,488,2,162,185,169,7,65,44,7,23,34,1,0,3,0,0,0,0,1,0,0,0,0,6,3,710,48,758,1204
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,490,1,76,19,32,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,147,185
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,491,4,223,468,535,16,47,61,12,89,32,4,2,2,0,0,1,0,5,2,0,0,0,4,0,1503,32,1535,2433
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,492,1,40,99,42,0,8,12,4,10,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,220,16,236,277
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,493,1,56,120,108,6,16,13,1,10,18,0,0,0,0,0,0,2,0,0,0,0,0,3,0,353,15,368,517
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,494,2,107,93,153,28,23,32,7,33,14,0,0,0,1,0,0,4,0,1,0,0,0,7,0,503,40,543,814
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,495,1,95,111,228,5,25,14,5,21,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,516,17,533,749
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,496,1,48,102,124,0,6,12,6,26,15,1,0,0,0,0,0,0,1,2,0,0,0,4,0,347,12,359,550
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,497,2,57,84,85,3,16,35,7,14,8,4,0,1,0,0,0,0,1,0,1,0,0,2,0,318,15,333,416
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,498,2,39,83,52,1,17,16,9,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,9,240,305
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,499,2,140,167,95,8,8,26,6,17,21,0,0,1,0,0,0,0,1,0,0,0,0,4,0,494,15,509,806
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,500,1,43,93,61,5,32,5,1,71,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,334,14,348,454
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,501,2,165,197,301,2,35,13,3,51,32,2,0,0,0,0,0,0,0,2,1,0,0,9,0,813,42,855,1304
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,502,1,30,69,85,0,27,6,2,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,234,18,252,311
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,503,1,19,42,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,81,133
4,29,TLAXCALA,2,TLAXCO,34,TLAXCO,504,1,32,94,27,0,3,0,2,0,9,6,0,0,0,0,0,0,0,0,0,0,0,1,0,174,0,174,208
4,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,117,2,271,160,329,23,9,2,33,7,49,1,0,0,0,0,0,1,0,0,0,0,0,10,0,895,32,927,1254
4,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,118,2,148,194,311,16,17,4,25,3,24,1,3,0,0,0,0,1,0,0,0,0,0,0,0,747,24,771,979
4,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,119,1,81,154,131,9,2,2,5,4,24,0,0,0,0,0,0,1,0,0,0,0,0,7,0,420,16,436,538
4,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,120,1,70,42,48,7,0,1,3,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2,190,226
4,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,121,2,190,197,322,44,15,5,44,6,38,1,0,0,0,0,0,4,0,0,0,0,0,2,0,868,20,888,1137
4,29,TLAXCALA,3,XALOZTOC,30,TERRENATE,398,3,429,427,480,18,5,18,13,62,98,1,5,0,0,0,0,4,0,2,1,0,2,22,0,1587,42,1629,2208
4,29,TLAXCALA,3,XALOZTOC,30,TERRENATE,399,2,298,422,227,16,2,7,19,63,27,1,2,1,0,0,0,3,0,3,0,1,0,7,0,1099,42,1141,1495
4,29,TLAXCALA,3,XALOZTOC,30,TERRENATE,403,2,233,345,135,30,2,25,17,34,17,0,1,1,1,0,0,3,1,0,1,0,0,0,0,846,24,870,1196
4,29,TLAXCALA,3,XALOZTOC,30,TERRENATE,404,4,336,441,426,53,35,118,14,98,64,1,7,1,0,1,0,7,1,2,2,0,3,12,0,1622,58,1680,2282
4,29,TLAXCALA,3,XALOZTOC,30,TERRENATE,405,1,25,117,33,4,0,6,0,7,2,0,1,0,0,0,0,4,1,0,0,0,2,1,0,203,3,206,244
4,29,TLAXCALA,3,XALOZTOC,30,TERRENATE,406,1,94,82,84,21,7,9,4,11,10,0,2,2,0,0,0,2,1,0,0,0,0,3,0,332,22,354,438
4,29,TLAXCALA,3,XALOZTOC,30,TERRENATE,407,1,200,112,138,6,0,6,10,6,25,1,2,1,2,1,0,2,0,0,0,0,0,1,0,513,12,525,662
4,29,TLAXCALA,3,XALOZTOC,30,TERRENATE,408,2,142,448,211,13,1,12,6,7,9,2,5,2,0,0,0,2,2,0,0,0,0,1,2,865,34,899,1197
4,29,TLAXCALA,3,XALOZTOC,35,TOCATLAN,505,4,263,338,567,22,8,40,19,158,73,2,407,0,0,0,0,0,0,0,0,0,0,14,0,1911,46,1957,2312
4,29,TLAXCALA,3,XALOZTOC,35,TOCATLAN,506,2,141,241,255,14,3,15,12,76,22,1,1,0,0,0,0,1,0,3,0,0,0,4,0,789,37,826,1348
4,29,TLAXCALA,3,XALOZTOC,35,TOCATLAN,507,1,73,133,142,1,2,13,4,50,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,428,7,435,581
4,29,TLAXCALA,3,XALOZTOC,38,TZOMPANTEPEC,527,6,540,495,594,19,22,54,80,28,154,48,2,0,0,0,0,2,1,0,0,0,10,21,9,2079,65,2144,3682
4,29,TLAXCALA,3,XALOZTOC,38,TZOMPANTEPEC,528,6,403,489,706,24,9,44,65,18,126,38,8,2,0,0,0,3,0,3,0,0,1,25,0,1964,62,2026,3245
4,29,TLAXCALA,3,XALOZTOC,38,TZOMPANTEPEC,529,2,227,308,298,25,6,12,13,11,63,14,1,2,0,0,0,1,0,0,0,0,0,10,0,991,33,1024,1393
4,29,TLAXCALA,3,XALOZTOC,38,TZOMPANTEPEC,530,2,153,109,218,4,45,30,11,6,30,10,159,0,0,0,0,0,0,0,0,0,0,4,0,779,14,793,1115
4,29,TLAXCALA,3,XALOZTOC,38,TZOMPANTEPEC,536,1,76,130,156,13,4,4,14,10,79,6,1,0,0,0,0,2,2,1,0,0,0,4,0,502,14,516,669
4,29,TLAXCALA,3,XALOZTOC,38,TZOMPANTEPEC,537,1,56,58,57,0,1,0,12,0,11,6,0,0,0,0,0,0,0,0,0,0,0,1,1,203,3,206,235
4,29,TLAXCALA,3,XALOZTOC,39,XALOZTOC,538,3,368,234,428,40,7,4,44,18,111,3,146,2,0,0,0,0,0,0,0,0,0,7,0,1412,48,1460,2065
4,29,TLAXCALA,3,XALOZTOC,39,XALOZTOC,539,3,363,428,442,74,7,10,20,11,89,5,1,1,0,0,0,2,0,0,0,0,0,8,0,1461,31,1492,1974
4,29,TLAXCALA,3,XALOZTOC,39,XALOZTOC,540,6,448,551,626,75,15,27,60,49,164,6,3,0,0,1,1,2,0,1,0,0,0,20,0,2049,112,2161,3008
4,29,TLAXCALA,3,XALOZTOC,39,XALOZTOC,541,4,392,349,541,93,6,5,36,82,64,4,187,0,0,0,0,1,0,2,0,0,0,15,8,1785,50,1835,2624
4,29,TLAXCALA,3,XALOZTOC,39,XALOZTOC,542,4,245,467,444,156,13,6,54,23,74,3,0,2,0,0,0,1,0,0,0,0,0,19,0,1507,47,1554,2274
4,29,TLAXCALA,3,XALOZTOC,39,XALOZTOC,543,3,310,400,445,45,18,10,32,25,93,2,0,0,0,0,0,0,0,0,0,0,0,13,0,1393,47,1440,1992
4,29,TLAXCALA,3,XALOZTOC,39,XALOZTOC,544,1,81,183,137,26,4,4,9,23,19,1,2,1,1,0,0,3,0,0,0,0,0,5,0,499,6,505,588
4,29,TLAXCALA,3,XALOZTOC,39,XALOZTOC,545,1,117,85,131,12,1,4,14,3,21,0,0,1,0,0,0,0,0,0,0,0,0,7,0,396,15,411,520
4,29,TLAXCALA,3,XALOZTOC,39,XALOZTOC,546,1,79,218,113,53,3,1,8,28,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,531,19,550,685
4,29,TLAXCALA,3,XALOZTOC,50,SAN JOSE TEACALCO,531,2,128,295,273,6,13,3,31,5,33,8,3,1,0,1,0,1,0,1,0,0,0,4,0,806,28,834,1097
4,29,TLAXCALA,3,XALOZTOC,50,SAN JOSE TEACALCO,532,1,105,191,141,6,3,2,19,6,12,12,0,0,0,0,0,0,0,0,0,2,1,4,0,504,10,514,704
4,29,TLAXCALA,3,XALOZTOC,50,SAN JOSE TEACALCO,533,1,91,166,136,14,6,3,21,10,13,9,0,1,0,0,0,1,0,0,0,0,0,3,1,475,9,484,600
4,29,TLAXCALA,3,XALOZTOC,50,SAN JOSE TEACALCO,534,2,169,296,211,23,11,13,38,5,16,20,0,0,0,0,0,2,1,0,0,0,0,5,0,810,20,830,1066
4,29,TLAXCALA,3,XALOZTOC,50,SAN JOSE TEACALCO,535,1,64,213,98,7,8,4,24,2,11,9,1,0,0,0,0,0,1,0,0,0,0,3,0,445,11,456,595
4,29,TLAXCALA,3,XALOZTOC,54,EMILIANO ZAPATA,400,1,21,44,15,2,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,91,3,94,102
4,29,TLAXCALA,3,XALOZTOC,54,EMILIANO ZAPATA,401,1,18,79,24,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3,133,164
4,29,TLAXCALA,3,XALOZTOC,54,EMILIANO ZAPATA,607,3,383,687,321,5,6,11,10,114,58,6,1,1,0,0,1,2,0,2,0,1,0,3,0,1612,49,1661,2064
4,29,TLAXCALA,3,XALOZTOC,54,EMILIANO ZAPATA,608,1,237,155,147,3,8,8,14,16,11,0,0,0,0,0,0,0,2,1,0,0,0,0,0,602,7,609,715
4,29,TLAXCALA,3,XALOZTOC,55,LAZARO CARDENAS,402,1,28,70,56,13,0,2,3,26,5,0,0,1,0,0,0,1,0,2,1,0,0,0,0,208,4,212,239
4,29,TLAXCALA,3,XALOZTOC,55,LAZARO CARDENAS,606,3,239,426,489,119,6,14,39,42,41,30,2,1,0,0,0,3,0,1,0,1,0,2,5,1460,34,1494,1860
4,29,TLAXCALA,4,APIZACO,3,APIZACO,12,2,184,179,166,3,15,2,6,1,31,2,2,0,0,0,0,0,0,0,0,0,0,17,0,608,25,633,1177
4,29,TLAXCALA,4,APIZACO,3,APIZACO,13,3,397,443,296,17,22,14,26,24,113,12,1,0,0,0,0,2,0,0,0,0,0,31,1,1399,35,1434,2191
4,29,TLAXCALA,4,APIZACO,3,APIZACO,14,6,618,683,534,77,84,7,42,8,270,16,7,2,0,0,0,2,0,0,0,0,0,56,0,2406,60,2466,4158
4,29,TLAXCALA,4,APIZACO,3,APIZACO,15,3,211,194,246,9,12,5,13,1,82,3,1,0,0,0,0,2,0,0,0,0,0,11,7,797,29,826,1515
4,29,TLAXCALA,4,APIZACO,3,APIZACO,16,3,250,337,206,6,10,6,7,3,72,1,2,0,0,0,0,2,0,2,0,0,0,4,1,909,40,949,1623
