id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,nulos,noregistrados,PAN,PRI,PRD,PT,PVEM,Convergencia,PANAL,PAS,PAN_PVEM,PRI_PVEM,PRD_PT_PVEM_PC,PRD_PT_PVEM,PRD_PT_PC,PRD_PVEM_PC,PRD_PT,PRD_PVEM,PRD_PC,PT_PVEM,PT_PC,total
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,15,CACAHOATAN,667,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,167,14,0,87,123,0,0,15,40,0,0,0,0,0,0,0,0,109,0,0,0,0,388
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,15,CACAHOATAN,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,168,5,0,45,82,0,0,15,14,0,0,0,0,0,0,0,0,107,0,0,0,0,268
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,15,CACAHOATAN,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,169,6,0,94,95,0,0,9,21,0,0,0,0,0,0,0,0,96,0,0,0,0,321
7,7/10/2007,12,Ayuntamientos,7,0,2,E,Extraordinaria,0,,,15,CACAHOATAN,211,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,173,6,0,30,31,0,0,4,16,0,0,0,0,0,0,0,0,28,0,0,0,0,115
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,15,CACAHOATAN,474,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,175,28,0,60,79,0,0,9,79,0,0,0,0,0,0,0,0,24,0,0,0,0,279
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,15,CACAHOATAN,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,183,11,0,122,116,0,0,15,22,0,0,0,0,0,0,0,0,86,0,0,0,0,372
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,16,CATAZAJA,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,186,8,0,151,67,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,326
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,16,CATAZAJA,563,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,187,4,0,243,65,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,409
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,16,CATAZAJA,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,188,0,0,157,96,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,329
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,16,CATAZAJA,564,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,192,9,1,280,41,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,454
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,16,CATAZAJA,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,193,3,0,172,194,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,408
7,7/10/2007,12,Ayuntamientos,7,0,2,E,Extraordinaria,0,,,16,CATAZAJA,354,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,193,10,0,60,97,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,266
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,16,CATAZAJA,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,194,11,0,178,76,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,417
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,17,CINTALAPA,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,197,20,0,5,15,149,0,70,0,8,2,0,0,0,0,0,0,0,0,0,0,95,364
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,97,TONALA,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1521,5,0,0,74,0,0,84,0,0,1,88,0,0,0,36,0,0,0,0,0,0,288
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,99,LA TRINITARIA,672,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1536,25,0,97,48,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,385
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,99,LA TRINITARIA,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1538,0,0,44,78,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,358
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,99,LA TRINITARIA,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1550,15,0,12,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,198
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,99,LA TRINITARIA,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1550,0,0,9,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,132
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,99,LA TRINITARIA,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1551,21,0,10,74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,268
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,99,LA TRINITARIA,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1551,20,0,5,79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,255
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,99,LA TRINITARIA,144,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1555,3,0,2,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,80
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,99,LA TRINITARIA,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1557,16,0,10,38,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,321
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,99,LA TRINITARIA,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1557,0,0,6,49,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,312
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,81,SILTEPEC,667,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1203,30,0,21,111,61,0,134,0,7,0,0,0,0,0,0,0,0,0,0,0,28,392
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,82,SIMOJOVEL,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1207,21,0,71,0,44,0,0,0,1,0,0,78,0,0,0,0,0,0,0,0,128,343
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,82,SIMOJOVEL,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,82,SIMOJOVEL,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1210,31,0,6,0,125,0,0,0,74,0,0,59,0,0,0,0,0,0,0,0,44,339
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,82,SIMOJOVEL,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,82,SIMOJOVEL,719,NI,Casilla no instalada,P,T,Urna tradicional,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,17,CINTALAPA,626,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,209,20,0,1,15,81,0,38,0,4,0,0,0,0,0,0,0,0,0,0,0,91,250
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,17,CINTALAPA,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,210,6,1,3,27,92,0,26,0,5,6,0,0,0,0,0,0,0,0,0,0,78,244
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,17,CINTALAPA,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,211,7,0,4,49,133,0,52,0,0,4,0,0,0,0,0,0,0,0,0,0,93,342
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,17,CINTALAPA,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,217,17,0,1,107,183,0,7,0,2,12,0,0,0,0,0,0,0,0,0,0,95,424
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,17,CINTALAPA,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,218,15,0,6,35,52,0,58,0,1,4,0,0,0,0,0,0,0,0,0,0,73,244
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,17,CINTALAPA,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,230,26,0,14,39,102,0,91,0,1,2,0,0,0,0,0,0,0,0,0,0,140,415
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,18,COAPILLA,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,234,12,0,11,193,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,434
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,18,COAPILLA,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,237,7,0,38,167,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,369
7,7/10/2007,12,Ayuntamientos,7,0,2,E,Extraordinaria,0,,,18,COAPILLA,266,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,237,4,0,11,109,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,200
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,37,HUEHUETAN,681,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,543,21,0,25,186,0,0,67,0,0,7,0,0,0,0,132,0,0,0,0,0,0,438
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,37,HUEHUETAN,625,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,545,24,0,18,197,0,0,25,0,0,4,0,0,0,0,90,0,0,0,0,0,0,358
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,37,HUEHUETAN,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,553,15,0,29,146,0,0,75,0,0,6,0,0,0,0,152,0,0,0,0,0,0,423
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,39,HUIXTAN,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,568,30,0,8,90,165,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,378
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,39,HUIXTAN,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,568,21,3,6,125,5,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,331
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,39,HUIXTAN,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,569,4,0,9,200,101,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,359
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,39,HUIXTAN,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,571,20,0,14,109,95,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,396
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,39,HUIXTAN,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,573,16,0,8,80,171,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,396
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,40,HUIXTLA,649,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,579,1,0,103,119,5,49,48,3,11,0,0,0,0,0,0,0,0,0,0,0,0,339
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,40,HUIXTLA,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,580,5,0,84,99,0,11,59,3,7,0,0,0,0,0,0,0,0,0,0,0,0,268
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,40,HUIXTLA,520,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,582,7,0,85,83,0,19,47,6,11,2,0,0,0,0,0,0,0,0,0,0,0,260
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,40,HUIXTLA,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,586,3,0,110,166,6,16,34,4,9,1,0,0,0,0,0,0,0,0,0,0,0,349
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,40,HUIXTLA,457,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,591,5,0,140,76,0,10,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,260
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,40,HUIXTLA,479,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,591,22,0,67,107,1,1,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,251
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,40,HUIXTLA,548,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,598,8,0,124,151,4,15,64,2,1,0,0,0,0,0,0,0,0,0,0,0,0,369
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,40,HUIXTLA,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,599,20,0,123,192,1,13,31,5,1,0,0,0,0,0,0,0,0,0,0,0,0,386
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,41,LA INDEPENDENCIA,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,602,16,0,59,196,0,0,144,0,1,0,0,0,0,0,0,0,0,0,90,0,0,506
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,41,LA INDEPENDENCIA,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,608,16,0,70,49,0,0,61,0,0,0,0,0,0,0,0,0,0,0,45,0,0,241
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,41,LA INDEPENDENCIA,295,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,609,15,1,6,168,0,0,13,0,0,0,0,0,0,0,0,0,0,0,50,0,0,253
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,41,LA INDEPENDENCIA,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,610,14,0,57,168,0,0,51,0,0,0,0,0,0,0,0,0,0,0,144,0,0,434
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,2,,,83,SITALA,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1225,15,0,0,0,0,0,0,0,0,0,0,194,0,0,237,0,0,0,0,0,0,446
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,84,SOCOLTENANGO,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1226,0,0,107,0,0,0,0,115,29,0,0,52,0,0,0,0,92,0,0,0,0,395
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,84,SOCOLTENANGO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1227,11,1,61,0,0,0,0,98,42,0,0,68,0,0,0,0,90,0,0,0,0,371
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,84,SOCOLTENANGO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1227,15,0,61,0,0,0,0,128,42,0,0,76,0,0,0,0,80,0,0,0,0,402
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,84,SOCOLTENANGO,725,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1230,21,0,98,0,0,0,0,56,61,0,0,51,0,0,0,0,148,0,0,0,0,435
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,86,SOYALO,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1236,11,0,82,78,0,0,150,0,4,2,0,0,0,0,131,0,0,0,0,0,0,458
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,87,SUCHIAPA,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1240,26,1,224,30,0,45,142,0,25,76,0,0,0,0,0,0,0,0,25,0,0,594
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,87,SUCHIAPA,603,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1243,14,0,140,29,0,62,132,0,14,81,0,0,0,0,0,0,0,0,14,0,0,486
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,87,SUCHIAPA,392,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1245,9,0,77,7,0,10,53,0,40,119,0,0,0,0,0,0,0,0,36,0,0,351
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,88,SUCHIATE,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1247,19,0,52,125,0,0,52,0,0,24,0,0,0,0,72,0,0,0,0,0,0,344
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,88,SUCHIATE,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1250,24,0,98,104,0,0,98,0,0,5,0,0,0,0,81,0,0,0,0,0,0,410
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,88,SUCHIATE,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1251,10,1,70,72,0,0,45,0,0,3,0,0,0,0,84,0,0,0,0,0,0,285
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,88,SUCHIATE,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1251,17,0,71,64,0,0,38,0,0,6,0,0,0,0,90,0,0,0,0,0,0,286
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,88,SUCHIATE,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1257,16,1,39,39,0,0,61,0,0,61,0,0,0,0,96,0,0,0,0,0,0,313
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,88,SUCHIATE,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1259,8,1,133,78,0,0,60,0,0,34,0,0,0,0,53,0,0,0,0,0,0,367
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,88,SUCHIATE,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1262,12,0,73,7,0,0,25,0,0,76,0,0,0,0,121,0,0,0,0,0,0,314
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,89,SUNUAPA,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1264,8,0,40,0,119,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,116,432
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,41,LA INDEPENDENCIA,563,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,614,5,0,127,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,133,0,0,303
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,42,IXHUATAN,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,617,19,0,0,94,0,0,59,0,0,0,0,0,0,0,177,0,0,0,0,0,0,349
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,42,IXHUATAN,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,620,17,0,0,123,0,0,60,0,0,0,0,0,0,0,171,0,0,0,0,0,0,371
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,44,IXTAPA,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,627,12,0,25,100,52,146,12,62,19,0,0,0,0,0,0,0,0,0,0,0,0,428
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,44,IXTAPA,684,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,628,14,0,37,113,68,195,9,69,14,0,0,0,0,0,0,0,0,0,0,0,0,519
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,44,IXTAPA,283,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,629,9,0,41,15,31,35,4,104,7,0,0,0,0,0,0,0,0,0,0,0,0,246
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,44,IXTAPA,184,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,633,5,0,3,39,5,31,1,78,2,0,0,0,0,0,0,0,0,0,0,0,0,164
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,45,IXTAPANGAJOYA,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,636,13,1,223,125,81,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,45,IXTAPANGAJOYA,628,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,637,14,1,175,44,114,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,27,CHIAPA DE CORZO,402,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,422,15,0,36,105,0,0,0,0,9,1,0,0,101,0,0,0,0,0,0,0,0,267
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,27,CHIAPA DE CORZO,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,423,13,0,49,110,0,0,0,0,3,1,0,0,135,0,0,0,0,0,0,0,0,311
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,27,CHIAPA DE CORZO,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,429,15,0,71,116,0,0,0,0,6,0,0,0,176,0,0,0,0,0,0,0,0,384
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,27,CHIAPA DE CORZO,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,431,17,3,62,84,0,0,0,0,1,1,0,0,169,0,0,0,0,0,0,0,0,337
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,29,CHICOASEN,267,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,438,5,0,111,0,0,0,0,0,0,0,0,89,0,0,16,0,0,0,0,0,0,221
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,30,CHICOMUSELO,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,444,8,0,21,103,0,0,81,0,1,16,0,0,0,0,0,0,234,0,0,0,0,464
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,30,CHICOMUSELO,479,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,450,16,0,36,65,0,0,61,0,0,12,0,0,0,0,0,0,154,0,0,0,0,344
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,30,CHICOMUSELO,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,453,17,0,20,52,0,0,50,0,8,19,0,0,0,0,0,0,263,0,0,0,0,429
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,30,CHICOMUSELO,471,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,454,9,0,11,80,0,0,53,0,0,3,0,0,0,0,0,0,141,0,0,0,0,297
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,31,CHILON,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,456,10,1,2,246,103,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,388
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,31,CHILON,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,458,15,0,15,139,75,0,0,100,62,0,0,0,0,0,0,0,0,0,0,0,0,406
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,31,CHILON,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,458,21,3,12,143,99,0,0,67,50,0,0,0,0,0,0,0,0,0,0,0,0,395
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,31,CHILON,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,462,10,0,9,181,115,0,0,157,42,0,0,0,0,0,0,0,0,0,0,0,0,514
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,99,LA TRINITARIA,290,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1563,8,1,17,35,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,182
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,99,LA TRINITARIA,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1565,9,0,79,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,260
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,99,LA TRINITARIA,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1565,7,0,88,46,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,285
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,99,LA TRINITARIA,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1567,18,0,8,86,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,353
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,100,TUMBALA,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1572,23,1,125,0,80,106,0,2,0,0,0,134,0,0,0,0,0,0,0,0,0,471
