CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,364,C02,145,116,8,2,0,0,19,14,4,156,7,,471,19,490,630,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC364C02O1976.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,365,B,70,130,17,11,0,2,12,22,2,76,7,,349,10,359,429,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC365BO1977.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,365,C01,70,101,8,3,2,0,15,12,0,91,7,,309,9,318,428,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC365C01O1979.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,366,B,163,86,13,9,0,1,13,14,2,91,11,,403,18,421,548,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC366BO1982.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,366,C01,140,95,10,5,0,4,28,14,0,99,9,,404,16,420,547,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC366C01O1984.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,367,B,163,97,18,4,2,1,37,20,1,97,7,,447,11,458,572,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC367BO1986.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,367,C01,141,113,7,0,1,1,49,13,3,100,8,,436,13,449,572,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC367C01O1988.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,368,B,170,79,43,1,1,2,22,7,0,92,14,,431,12,443,542,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC368BO1990.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,368,C01,145,116,19,2,1,3,30,15,1,80,4,,416,14,430,541,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC368C01O1992.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,369,B,246,149,1,0,0,0,8,0,0,133,29,,566,6,572,625,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC369BO1993.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,370,B,205,69,2,6,0,1,3,9,4,241,4,,544,10,554,625,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC370BO1997.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,370,C01,202,49,4,1,0,0,2,7,2,257,2,,526,18,544,624,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC370C01O1996.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,371,B,168,70,1,1,1,1,6,1,5,103,11,,368,10,378,411,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC371BO1999.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,371,C01,191,62,3,2,0,0,7,0,0,109,3,,377,7,384,411,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC371C01O2001.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,372,B,287,65,5,3,1,3,3,4,7,197,12,,587,11,598,678,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC372BO2003.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,372,C01,264,61,2,9,0,0,7,5,3,233,11,,595,14,609,677,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC372C01O2005.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,373,B,165,75,1,1,0,0,7,2,0,130,6,,387,8,395,441,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC373BO2007.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,373,C01,141,98,0,3,1,0,13,1,1,124,8,,390,14,404,441,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC373C01O2009.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,374,B,119,68,1,2,0,1,2,2,1,67,5,,268,13,281,307,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC374BO2011.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,375,B,322,106,1,10,0,0,0,17,1,126,9,,592,8,600,709,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC375BO2013.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,375,C01,309,104,2,6,0,4,2,17,1,127,2,,574,14,588,708,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC375C01O2015.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,376,B,239,115,3,10,1,1,5,20,2,115,5,,516,8,524,683,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC376BO2018.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,376,C01,246,130,4,7,0,1,4,25,3,154,4,,578,12,590,683,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC376C01O2020.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,377,B,237,79,3,4,2,2,3,13,0,75,5,,423,12,435,536,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC377BO2021.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,377,C01,179,119,3,8,0,0,2,21,1,94,5,,432,11,443,536,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC377C01O2023.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,378,B,304,99,3,2,1,5,2,22,0,68,1,,507,16,523,650,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC378BO2025.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,378,C01,278,116,0,4,1,4,4,23,0,68,8,,506,15,521,649,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC378C01O2027.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,379,B,229,102,2,2,1,2,8,2,0,100,11,,459,10,469,562,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC379BO2029.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,379,C01,251,82,1,2,0,2,1,1,1,95,7,,443,14,457,562,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC379C01O2032.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,380,B,115,45,0,0,0,0,0,0,1,90,4,,255,4,259,618,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC380BO2033.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,5,HECELCHAKÁN,380,C01,122,63,0,0,0,0,0,2,0,71,6,,264,2,266,617,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC380C01O2035.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,381,B,135,185,0,2,5,11,15,13,5,1,3,,375,11,386,545,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC381BO1822.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,381,C01,153,129,1,2,7,9,24,14,4,0,9,,352,11,363,545,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC381C01O1824.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,381,C02,144,169,0,0,10,5,29,6,9,0,7,,379,10,389,545,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC381C02O1825.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,382,B,174,178,1,1,5,1,16,14,4,1,8,,403,14,417,691,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC382BO1827.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,382,C01,87,141,2,1,4,7,5,11,7,0,5,,270,7,277,691,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC382C01O1830.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,382,C02,155,175,1,0,9,5,10,5,4,0,12,,376,18,394,691,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC382C02O1832.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,382,C03,95,157,1,1,7,3,25,9,2,0,11,,311,6,317,691,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC382C03O1833.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,383,B,119,177,2,3,10,4,20,10,1,1,10,,357,5,362,477,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC383BO1836.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,383,C01,104,200,0,1,6,2,12,13,2,1,13,,354,8,362,476,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC383C01O1837.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,384,B,92,173,0,4,10,3,19,10,6,1,9,,327,13,340,462,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC384BO1840.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,384,C01,114,179,0,0,10,4,13,8,5,0,16,,349,11,360,461,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC384C01O1841.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,385,B,128,157,4,1,1,0,2,3,0,0,0,,296,1,297,313,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC385BO1844.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,386,B,119,113,0,0,1,0,0,0,0,0,1,,234,5,239,364,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC386BO1846.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,387,B,140,80,1,1,2,0,1,1,0,0,0,,226,2,228,239,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC387BO1847.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,388,B,223,210,9,1,2,3,8,62,5,0,11,,534,12,546,729,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC388BO1849.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,388,C01,223,191,7,2,2,5,13,57,3,0,11,,514,17,531,729,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC388C01O1852.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,388,C02,227,198,22,2,3,2,14,48,5,2,7,,530,12,542,728,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC388C02O1853.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,389,B,165,137,2,0,0,2,2,31,0,1,0,,340,13,353,517,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC389BO1855.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,389,C01,165,170,0,0,3,1,0,14,2,2,0,,357,10,367,516,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC389C01O1857.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,390,B,140,81,0,0,3,1,1,1,1,0,7,,235,1,236,268,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC390BO1859.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,391,B,89,121,2,2,4,2,7,5,1,0,10,,243,3,246,349,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC391BO1861.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,392,B,59,88,0,0,0,0,0,1,0,0,3,,151,2,153,163,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC392BO1863.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,393,B,58,51,0,0,1,0,4,1,0,0,2,,117,1,118,138,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC393BO1866.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,394,B,271,299,1,1,2,1,9,34,1,0,2,,621,12,633,721,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL394BO.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,395,B,111,166,7,0,7,17,2,5,7,0,5,,327,7,334,390,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC395BO1870.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,395,C01,132,142,7,0,7,22,1,1,3,1,0,,316,8,324,390,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC395C01O1871.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,396,B,165,220,1,0,2,3,0,0,1,0,0,,392,4,396,480,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC396BO1873.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,397,B,282,188,2,3,2,1,6,3,1,0,9,,497,10,507,616,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC397BO1875.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,398,B,285,246,6,12,2,0,2,7,4,1,4,,569,16,585,718,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC398BO1878.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,399,B,122,200,1,0,6,10,3,6,1,2,0,,351,12,363,463,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC399BO1879.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,400,B,287,211,0,0,2,0,5,5,1,0,0,,511,9,520,568,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC400BO1881.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,400,C01,202,264,1,0,1,0,2,3,1,0,14,,488,6,494,568,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC400C01O1883.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,401,B,236,236,1,6,0,0,2,5,0,2,242,,730,3,733,549,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC401BO1886.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,401,C01,202,268,3,0,0,1,0,4,0,0,0,,478,10,488,549,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC401C01O1888.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,402,B,49,94,0,0,1,2,0,0,1,0,0,,147,7,154,688,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC402BO1890.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,403,B,161,139,0,1,27,4,23,4,1,1,3,,364,10,374,614,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC403BO1892.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,403,C01,140,175,1,0,18,11,32,3,1,0,5,,386,5,391,613,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC403C01O1893.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,404,B,129,116,0,1,4,3,16,4,0,0,4,,277,9,286,385,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC404BO1895.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,404,C01,105,129,3,2,13,2,8,6,0,0,7,,275,9,284,385,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC404C01O1897.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,405,B,38,0,0,0,0,0,0,0,0,0,0,,38,0,38,607,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC405BO1899.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,406,B,144,118,8,0,7,0,11,3,0,1,0,,292,9,301,459,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC406BO1902.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,407,B,191,103,0,0,4,0,3,0,1,0,2,,304,7,311,390,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC407BO1903.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,407,C01,164,130,0,1,7,1,6,2,1,2,0,,314,4,318,389,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC407C01O1905.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,408,B,123,221,1,0,3,1,2,3,0,0,0,,354,3,357,405,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC408BO1908.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,409,B,308,270,2,1,5,0,13,5,1,0,13,,618,10,628,724,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC409BO1909.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,410,B,277,290,4,1,2,0,20,3,4,0,5,,606,7,613,664,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC410BO1911.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,410,C01,367,214,0,1,2,3,15,3,3,0,0,,608,8,616,664,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC410C01O1913.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,411,B,91,67,1,0,0,2,2,0,0,0,0,,163,4,167,170,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC411BO1915.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,412,B,135,130,2,0,2,0,2,4,0,1,3,,279,3,282,302,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC412BO1917.JPG
3,4,CAMPECHE,21,XPUJIL,6,HOPELCHÉN,413,B,131,109,1,0,0,5,0,1,3,1,0,,251,0,251,267,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC413BO2159.JPG
3,4,CAMPECHE,18,HOPELCHÉN,6,HOPELCHÉN,413,E02,124,95,0,0,1,0,0,1,0,0,0,,221,5,226,255,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC413E02O1919.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,428,B,237,233,2,0,0,0,9,0,0,0,34,,515,10,525,657,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL428BO.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,428,C01,259,222,3,4,0,0,6,1,0,0,17,,512,8,520,657,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC428C01O2131.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,B,239,224,1,4,0,0,2,0,0,0,13,,483,7,490,634,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC429BO2133.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,C01,249,185,1,1,0,0,1,0,0,0,10,,447,22,469,633,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC429C01O2135.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,C02,285,159,0,2,0,0,2,1,0,0,16,,465,4,469,633,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC429C02O2137.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,430,B,211,124,1,0,0,0,1,0,0,0,0,,337,4,341,410,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC430BO2139.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,431,B,375,187,0,3,0,0,2,0,0,0,10,,577,6,583,703,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC431BO2142.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,432,B,204,114,1,4,0,0,3,0,0,0,8,,334,3,337,403,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC432BO2144.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,433,B,299,182,0,4,0,0,7,0,0,0,19,,511,6,517,584,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC433BO2146.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,434,B,83,66,0,1,0,0,1,0,0,0,3,,154,0,154,177,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC434BO2148.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,435,B,289,134,1,1,0,0,0,1,0,0,8,,434,8,442,601,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC435BO2149.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,436,B,51,36,0,0,0,0,0,1,0,0,5,,93,1,94,103,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC436BO2152.JPG
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,439,B,349,232,0,1,0,0,0,0,0,0,9,,591,1,592,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC439BO2153.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,440,B,290,242,1,6,0,0,9,6,0,2,26,,582,2,584,697,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC440BO717.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,440,C01,289,229,1,10,0,1,11,9,1,0,23,,574,0,574,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC440C01O719.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,441,B,179,219,1,2,1,0,16,2,0,2,15,,437,3,440,505,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC441BO722.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,441,C01,192,201,0,3,0,0,4,12,0,4,25,,441,5,446,505,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC441C01O724.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,441,C02,176,210,1,0,0,0,8,6,0,0,26,,427,5,432,504,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC441C02O726.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,442,B,184,201,1,1,1,0,3,5,0,1,23,,420,5,425,509,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC442BO727.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,442,C01,207,194,0,2,0,0,2,0,1,2,18,,426,0,426,509,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC442C01O729.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,442,C02,198,180,3,0,1,1,8,3,0,1,26,,421,9,430,508,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL442C02O.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,443,B,294,314,1,6,0,0,10,8,0,9,38,,680,7,687,847,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC443BO733.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,443,C01,221,311,2,2,0,0,5,10,0,1,49,,601,17,618,750,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC443C01O735.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,444,B,76,60,1,0,0,0,2,0,0,0,7,,146,0,146,161,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC444BO738.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,445,B,181,135,3,2,4,2,13,11,0,0,8,,359,13,372,443,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC445BO739.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,445,C01,159,166,3,2,7,1,9,7,0,0,11,,365,12,377,443,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC445C01O741.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,447,B,183,158,0,0,0,0,9,3,0,1,0,,354,1,355,380,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC447BO744.JPG
3,4,CAMPECHE,21,XPUJIL,9,ESCÁRCEGA,356,B,90,205,83,0,5,1,2,6,0,0,0,,392,15,407,580,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC356BO2161.JPG
3,4,CAMPECHE,21,XPUJIL,9,ESCÁRCEGA,356,C01,103,184,98,0,2,3,2,2,0,0,0,,394,12,406,580,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC356C01O2164.JPG
3,4,CAMPECHE,21,XPUJIL,9,ESCÁRCEGA,356,C02,108,159,96,3,1,0,0,4,0,1,7,,379,15,394,579,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC356C02O2166.JPG
3,4,CAMPECHE,21,XPUJIL,9,ESCÁRCEGA,357,B,62,268,54,4,0,5,0,3,0,0,16,,412,16,428,611,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC357BO2167.JPG
3,4,CAMPECHE,21,XPUJIL,9,ESCÁRCEGA,358,B,59,107,42,3,1,3,0,9,0,1,2,,227,3,230,320,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC358BO2169.JPG
3,4,CAMPECHE,21,XPUJIL,9,ESCÁRCEGA,361,B,82,203,61,3,1,3,8,1,1,1,21,,385,25,410,683,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC361BO2171.JPG
