CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,179,2,90,469,19,56,8,7,92,181,0,44,9,,975,70,1045,1272
3,4,CAMPECHE,17,CALKINI,2,CALKINI,180,3,80,684,14,19,17,15,50,571,0,5,12,,1467,74,1541,1845
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,181,2,6,297,2,1,0,1,3,28,0,5,237,,580,8,588,423
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,182,1,2,79,2,17,0,2,10,23,1,0,0,,136,4,140,157
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,183,6,723,604,53,26,11,17,32,206,24,24,21,,1741,43,1784,4106
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,184,6,856,609,46,25,11,27,23,245,40,36,111,,2029,44,2073,4343
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,185,4,652,315,35,11,23,11,10,124,13,12,22,,1228,33,1261,2754
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,186,2,315,108,15,6,12,5,15,92,5,10,1,,584,15,599,1392
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,187,3,306,177,29,10,3,8,16,106,5,6,4,,670,17,687,1584
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,188,3,451,292,18,9,7,6,7,143,11,11,11,,966,18,984,1944
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,189,2,326,150,36,2,3,8,15,105,10,11,13,,679,16,695,1477
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,190,2,310,134,22,8,7,3,8,116,5,3,2,,618,17,635,1420
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,191,3,510,223,22,7,13,7,11,115,7,8,4,,927,26,953,2088
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,192,3,333,196,10,6,7,2,6,69,2,9,82,,722,7,729,1557
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,193,1,127,112,12,6,2,3,8,39,1,4,0,,314,7,321,592
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,194,2,264,160,10,160,2,6,10,88,6,4,160,,870,6,876,1338
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,195,2,250,148,30,10,6,4,7,76,3,6,10,,550,16,566,1292
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,196,2,253,167,33,4,4,10,22,78,3,8,7,,589,20,609,1371
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,197,2,259,179,19,7,2,5,6,101,9,10,7,,604,12,616,1439
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,199,3,294,247,41,6,2,8,12,128,5,12,9,,764,27,791,1620
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,200,2,255,156,15,10,5,6,10,70,3,9,7,,546,11,557,1079
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,201,2,176,112,22,6,9,6,12,53,4,5,9,,414,15,429,874
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,202,3,407,251,22,7,4,7,16,89,5,16,8,,832,62,894,1691
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,203,2,361,199,22,2,10,5,11,61,11,5,0,,687,25,712,1489
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,204,1,242,81,6,5,3,0,6,40,4,3,86,,476,12,488,742
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,205,7,1121,505,52,16,55,16,78,249,21,34,17,,2164,55,2219,4663
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,206,4,738,369,33,6,12,20,25,173,20,26,5,,1427,29,1456,2844
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,207,3,379,186,22,8,3,10,14,104,3,4,8,,741,24,765,1580
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,208,3,401,202,16,6,8,5,21,63,10,17,9,,758,15,773,1536
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,209,2,399,244,25,6,7,5,17,82,4,4,1,,794,15,809,1418
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,210,3,381,198,23,3,8,13,14,92,6,9,7,,754,16,770,1690
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,211,2,356,182,24,8,5,10,12,105,9,17,2,,730,16,746,1490
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,212,2,180,118,19,6,4,3,5,57,5,6,7,,410,13,423,766
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,213,2,247,118,11,1,3,4,8,55,5,8,3,,463,8,471,910
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,214,2,279,238,34,0,2,2,4,70,6,15,0,,650,10,660,1231
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,215,1,112,55,7,0,0,2,2,27,4,3,0,,212,2,214,414
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,216,3,290,178,18,3,6,4,16,90,7,7,2,,621,5,626,931
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,217,2,333,156,24,2,8,5,10,73,6,15,3,,635,15,650,1256
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,218,2,299,116,46,0,4,4,9,79,8,19,14,,598,20,618,1345
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,219,1,171,42,3,1,0,1,2,35,4,7,1,,267,6,273,482
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,220,1,171,120,5,0,3,4,2,41,5,9,0,,360,8,368,654
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,221,1,185,117,8,1,6,6,6,35,7,10,3,,384,10,394,735
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,222,1,123,81,12,2,3,4,2,40,4,3,0,,274,5,279,563
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,223,2,190,134,10,7,7,4,3,44,10,3,4,,416,14,430,835
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,224,2,303,188,33,11,8,1,12,70,14,14,7,,661,13,674,1288
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,225,2,310,55,18,0,8,7,7,80,6,3,120,,614,14,628,1250
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,226,2,230,140,24,7,10,4,4,76,11,7,8,,521,15,536,1188
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,227,2,341,202,23,6,5,11,5,57,9,8,8,,675,17,692,1413
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,228,2,212,117,16,6,3,7,9,58,2,10,8,,448,8,456,998
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,230,9,1186,904,74,28,26,58,45,308,36,31,32,,2728,73,2801,6286
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,231,3,433,231,29,8,11,8,17,105,13,9,17,,881,28,909,2056
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,232,3,410,219,19,7,4,9,14,93,4,15,13,,807,26,833,1924
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,233,3,426,258,25,10,8,9,14,107,8,10,5,,880,29,909,2004
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,234,3,396,196,21,10,8,15,12,150,8,9,7,,832,18,850,1894
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,235,2,332,127,19,4,9,6,13,56,9,6,5,,586,16,602,1309
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,236,2,331,177,25,3,11,5,14,62,4,3,14,,649,37,686,1490
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,237,2,313,204,19,4,11,1,7,43,2,3,3,,610,10,620,1156
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,239,2,236,121,31,5,9,3,6,62,9,10,8,,500,10,510,954
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,240,4,312,201,70,7,10,5,12,65,11,8,12,,713,23,736,1560
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,241,4,324,159,30,10,7,11,10,62,7,13,11,,644,21,665,1522
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,242,3,333,156,23,12,6,5,5,74,8,8,10,,640,18,658,1516
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,243,4,493,273,35,7,10,9,7,101,6,9,19,,969,28,997,2260
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,244,11,1232,854,115,44,34,29,52,325,43,30,56,,2814,61,2875,7615
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,245,3,337,132,43,19,4,4,7,103,13,7,13,,682,15,697,1672
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,246,2,290,132,28,7,11,9,10,86,6,7,7,,593,21,614,1448
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,247,2,292,144,98,5,3,4,5,57,4,2,8,,622,12,634,1356
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,248,2,234,139,95,2,8,4,7,54,6,4,1,,554,21,575,1306
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,249,4,546,294,119,6,15,4,10,101,4,2,8,,1109,36,1145,2649
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,250,3,760,416,6,3,3,7,1,19,0,0,20,,1235,36,1271,1827
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,251,2,365,319,3,1,2,7,2,5,1,4,5,,714,19,733,1026
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,252,2,409,304,3,4,2,5,5,3,2,1,3,,741,16,757,1014
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,253,2,577,424,2,5,3,7,5,9,1,1,11,,1045,26,1071,1492
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,254,1,185,157,3,0,3,0,3,28,0,0,0,,379,20,399,621
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,255,1,167,183,3,2,1,1,1,12,0,0,6,,376,9,385,522
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,256,3,471,476,15,11,4,1,6,50,5,5,20,,1064,29,1093,2127
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,257,4,621,442,23,20,10,5,16,87,6,8,22,,1260,412,1672,2682
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,258,2,414,428,3,5,0,5,7,24,1,0,9,,896,16,912,1408
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,259,2,384,332,11,4,3,6,14,29,11,1,9,,804,26,830,1326
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,260,1,214,163,10,0,3,1,0,20,1,0,0,,412,21,433,698
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,261,2,370,327,6,4,1,0,1,9,2,0,16,,736,22,758,1132
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,262,3,512,386,12,0,6,2,1,16,1,0,0,,936,24,960,1465
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,263,2,221,304,11,11,6,1,0,44,4,1,65,,668,51,719,962
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,264,2,154,149,3,18,1,1,0,18,2,0,17,,363,26,389,504
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,265,3,539,525,17,39,3,3,12,90,7,5,49,,1289,38,1327,2042
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,266,3,393,412,28,25,4,2,12,125,2,5,61,,1069,61,1130,1702
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,267,5,748,792,44,22,16,6,36,269,9,4,49,,1995,88,2083,3043
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,268,3,578,383,23,22,2,3,18,218,1,0,29,,1277,53,1330,1844
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,269,1,202,126,9,1,4,2,5,30,1,1,14,,395,17,412,648
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,270,1,58,85,0,2,0,1,0,24,0,0,2,,172,6,178,239
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,271,2,86,184,6,25,1,1,3,14,1,0,0,,321,20,341,785
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,272,1,20,39,1,0,0,0,0,1,0,0,0,,61,0,61,129
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,273,5,1211,628,14,3,7,24,5,11,5,1,28,,1937,66,2003,3035
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,274,2,465,228,3,2,0,0,1,15,1,1,8,,724,9,733,1017
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,1,263,150,0,1,0,1,1,2,0,2,1,,421,4,425,567
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,276,1,173,68,3,0,0,0,1,0,1,0,0,,246,3,249,359
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,3,666,379,0,2,1,4,1,1,1,0,12,,1067,18,1085,1511
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,278,5,1230,619,11,3,9,11,8,18,3,4,18,,1934,49,1983,3055
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,3,803,342,2,4,4,3,15,27,0,1,13,,1214,19,1233,1884
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,2,552,267,3,2,3,0,9,8,0,1,20,,865,16,881,1380
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,2,525,235,3,0,4,1,4,5,1,2,27,,807,10,817,1216
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,2,421,201,17,0,1,3,1,8,0,1,4,,657,17,674,994
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,3,670,399,0,0,3,9,5,8,0,1,12,,1107,16,1123,1701
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,284,1,29,78,6,6,1,1,0,7,0,2,2,,132,9,141,282
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,2,344,188,2,1,0,0,2,0,1,0,4,,542,14,556,765
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,286,1,99,72,1,1,1,1,0,0,0,0,0,,175,3,178,314
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,287,1,125,69,0,0,0,10,0,2,0,1,0,,207,7,214,318
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,288,1,174,54,3,0,1,4,0,7,0,0,0,,243,3,246,448
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,2,249,199,0,1,0,2,1,0,0,0,13,,465,7,472,721
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,290,1,30,37,0,1,1,1,0,0,0,0,0,,70,0,70,116
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,2,480,173,8,1,2,3,4,3,1,0,0,,675,15,690,1116
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,292,1,242,146,2,0,0,1,0,6,0,0,3,,400,9,409,577
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,2,463,184,3,1,3,3,3,8,0,0,0,,668,15,683,955
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,294,1,68,38,0,0,0,0,0,3,0,0,0,,109,2,111,176
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,2,471,176,8,3,7,6,1,12,4,0,14,,702,20,722,1174
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,1,305,131,0,2,3,3,0,3,1,0,0,,448,4,452,664
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,297,1,300,169,1,4,5,7,1,1,0,0,5,,493,15,508,705
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,2,352,229,1,5,4,1,2,5,0,2,0,,601,9,610,913
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,299,2,446,218,3,0,2,1,1,25,0,1,8,,705,25,730,1039
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,300,1,157,94,1,1,8,6,2,14,0,2,1,,286,10,296,400
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,301,2,475,210,1,0,4,21,2,7,2,1,1,,724,28,752,1072
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,302,1,107,62,8,0,0,6,3,9,0,0,4,,199,5,204,286
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,303,2,133,213,27,5,5,66,2,43,2,0,8,,504,21,525,800
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,304,2,91,233,25,6,14,10,31,103,0,4,7,,524,18,542,818
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,305,2,138,268,39,14,14,21,12,122,3,9,15,,655,26,681,1127
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,306,2,191,398,62,17,11,24,27,105,2,9,12,,858,33,891,1405
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,307,2,101,244,55,9,11,18,40,100,4,10,16,,608,19,627,893
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,308,2,73,218,28,3,6,6,16,40,2,2,5,,399,7,406,424
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,309,1,69,215,11,2,11,9,24,64,0,3,9,,417,11,428,613
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,310,2,86,337,25,3,7,23,13,81,2,3,12,,592,9,601,843
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,311,1,74,223,27,3,16,8,21,80,1,1,6,,460,10,470,701
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,312,3,296,406,98,17,15,29,26,130,7,6,21,,1051,40,1091,1792
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,313,2,142,250,62,6,20,29,26,117,9,4,13,,678,28,706,1274
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,314,2,128,303,72,0,14,8,12,89,1,10,19,,656,19,675,1086
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,315,2,148,321,57,6,14,23,24,134,4,10,13,,754,24,778,1259
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,316,2,144,392,72,12,17,49,17,100,5,7,21,,836,39,875,1454
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,317,3,274,448,85,18,23,53,20,143,9,3,23,,1099,57,1156,1992
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,318,2,170,386,87,11,14,26,18,162,4,5,8,,891,34,925,1464
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,319,7,630,1001,216,23,71,113,46,338,17,14,33,,2502,101,2603,4500
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,320,3,156,364,234,4,40,26,34,156,7,38,11,,1070,37,1107,1599
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,321,2,58,219,53,2,29,18,26,134,3,6,2,,550,23,573,784
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,322,2,66,275,69,6,20,20,36,152,5,25,12,,686,30,716,1073
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,323,2,70,294,53,8,13,20,48,142,6,16,10,,680,31,711,1015
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,324,2,60,247,83,8,18,21,33,183,6,38,10,,707,33,740,1096
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,325,2,75,344,114,9,26,14,33,160,5,49,20,,849,49,898,1316
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,326,1,64,249,106,5,7,7,13,39,1,6,0,,497,24,521,729
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,327,3,214,557,47,19,6,54,81,190,3,4,26,,1201,38,1239,1576
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,328,2,155,372,48,8,6,27,67,193,2,7,18,,903,37,940,1290
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,329,2,64,358,46,11,2,9,17,17,0,0,23,,547,28,575,796
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,330,2,41,451,37,24,2,28,17,151,6,2,29,,788,22,810,1063
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,331,6,786,1040,150,25,18,33,27,234,7,11,67,,2398,71,2469,3797
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,332,1,32,138,17,4,3,11,18,61,5,4,6,,299,11,310,505
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,333,2,143,227,84,16,11,48,16,73,10,4,14,,646,32,678,1076
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,334,4,109,294,15,17,6,41,27,120,6,1,15,,651,23,674,971
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,335,1,151,108,28,8,4,73,5,36,2,0,2,,417,12,429,719
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,336,2,98,185,104,6,3,15,11,29,4,4,10,,469,41,510,879
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,337,2,43,261,34,5,2,3,3,106,3,1,6,,467,26,493,764
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,338,1,13,80,11,2,2,9,2,29,0,2,3,,153,5,158,222
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,339,1,160,129,15,0,3,0,5,11,1,2,0,,326,14,340,528
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,340,3,237,381,107,9,33,36,14,295,5,4,23,,1144,73,1217,2126
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,341,2,125,368,16,9,7,9,21,279,8,2,16,,860,32,892,1178
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,342,2,271,336,55,4,5,2,11,53,1,0,29,,767,36,803,1098
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,343,2,213,344,27,0,11,3,9,39,0,1,0,,647,17,664,940
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,344,1,108,220,29,3,6,11,6,56,0,0,10,,449,20,469,700
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,345,2,36,234,37,16,12,5,9,118,9,0,19,,495,26,521,840
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,346,2,77,309,31,11,3,3,7,115,9,1,22,,588,16,604,994
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,347,2,179,385,163,6,4,6,14,94,3,1,6,,861,44,905,1409
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,348,1,97,201,41,8,5,9,8,23,1,2,14,,409,30,439,690
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,349,2,172,342,84,12,15,3,0,38,8,1,20,,695,18,713,1062
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,350,2,404,395,24,12,4,2,8,14,1,1,32,,897,32,929,1293
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,351,1,177,142,15,3,2,4,2,5,0,1,1,,352,4,356,428
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,352,1,176,110,56,2,0,6,2,5,0,2,3,,362,9,371,582
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,353,1,119,82,17,2,5,3,3,12,0,0,3,,246,8,254,358
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,354,1,227,106,67,1,7,5,4,21,2,0,5,,445,17,462,663
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,355,1,51,97,9,9,3,2,2,10,1,1,5,,190,9,199,262
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,356,3,301,548,277,3,8,4,4,12,0,1,7,,1165,42,1207,1739
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,357,1,62,268,54,4,0,5,0,3,0,0,16,,412,16,428,611
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,358,1,59,107,42,3,1,3,0,9,0,1,2,,227,3,230,320
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,359,2,281,325,16,3,1,3,24,7,0,1,18,,679,13,692,852
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,360,2,415,305,27,2,1,3,26,14,0,1,12,,806,17,823,1172
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,361,2,186,409,99,8,2,4,9,3,2,1,38,,761,40,801,1365
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,362,2,190,274,7,5,6,2,11,25,0,9,21,,550,20,570,826
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,363,3,581,303,33,28,0,2,57,42,1,341,45,,1433,40,1473,1835
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,364,3,395,357,23,19,2,3,60,42,5,502,29,,1437,43,1480,1891
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,365,2,140,231,25,14,2,2,27,34,2,167,14,,658,19,677,857
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,366,2,303,181,23,14,0,5,41,28,2,190,20,,807,34,841,1095
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,367,2,304,210,25,4,3,2,86,33,4,197,15,,883,24,907,1144
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,368,2,315,195,62,3,2,5,52,22,1,172,18,,847,26,873,1083
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,369,1,246,149,1,0,0,0,8,0,0,133,29,,566,6,572,625
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,370,2,407,118,6,7,0,1,5,16,6,498,6,,1070,28,1098,1249
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,371,2,359,132,4,3,1,1,13,1,5,212,14,,745,17,762,822
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,372,2,551,126,7,12,1,3,10,9,10,430,23,,1182,25,1207,1355
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,373,2,306,173,1,4,1,0,20,3,1,254,14,,777,22,799,882
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,374,1,119,68,1,2,0,1,2,2,1,67,5,,268,13,281,307
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,375,2,631,210,3,16,0,4,2,34,2,253,11,,1166,22,1188,1417
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,376,2,485,245,7,17,1,2,9,45,5,269,9,,1094,20,1114,1366
