ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,PCPP,PSI,MORENA,ES,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC_PCPP,PAN_PRD_MC,PAN_PRD_PCPP,PAN_MC_PCPP,PRD_MC_PCPP,PAN_PRD,PAN_MC,PAN_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PAN_PRD_MC_PSI,PAN_PRD_MC,PAN_PRD_PSI,PAN_MC_PSI,PRD_MC_PSI,PAN_PRD,PAN_MC,PAN_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PAN_PRD_PCPP_PSI,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_PCPP_PSI,PRD_PCPP_PSI,PAN_PRD,PAN_PCPP,PAN_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PAN_MC_PCPP_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,MC_PCPP_PSI,PAN_MC,PAN_PCPP,PAN_PSI,MC_PCPP,MC_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PAN_PRD_PCPP,PAN_PRD,PAN_PCPP,PRD_PCPP,C_COMUN_PAN_PRD_PSI,PAN_PRD,PAN_PSI,PRD_PSI,C_COMUN_PAN_MC_PCPP,PAN_MC,PAN_PCPP,MC_PCPP,C_COMUN_PAN_MC_PSI,PAN_MC,PAN_PSI,MC_PSI,C_COMUN_PAN_PCPP_PSI,PAN_PCPP,PAN_PSI,PCPP_PSI,C_COMUN_PRD_MC_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PRD_MC_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PRD_PCPP_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PVEM_PCPP_PSI,PVEM_PCPP,PVEM_PSI,PCPP_PSI,C_COMUN_MC_PCPP_PSI,MC_PCPP,MC_PSI,PCPP_PSI,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PAN_PCPP,C_COMUN_PAN_PSI,C_COMUN_PRI_NA,C_COMUN_PRD_MC,C_COMUN_PRD_PCPP,C_COMUN_PRD_PSI,C_COMUN_PVEM_PCPP,C_COMUN_PVEM_PSI,C_COMUN_MC_PCPP,C_COMUN_MC_PSI,C_COMUN_NA_PCPP,C_COMUN_PCPP_PSI,CAN_IND1,CAN_IND2,CAN_IND3,CAN_IND4,CAN_IND5,CAN_IND6,CAN_IND7,CAN_IND8,CAN_IND9,CAN_IND10,CAN_IND11,CAN_IND12,CAN_IND13,CAN_IND14,CAN_IND15,CAN_IND16,CAN_IND17,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
21,PUEBLA,140,SAN PABLO ANICANO,2,5,14,1101,786,17,7,6,,11,3,304,11,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278,0,66,2344,2941,
21,PUEBLA,141,SAN PEDRO CHOLULA,46,164,18767,6032,979,1425,1290,1021,1005,2112,1535,20394,992,573,147,27,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,,,,,,,,,,,,,,,,,,,,,,,,5992,1865,,,,,64626,44,2441,67111,102485,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_18_CME_SAN_PEDRO_CHOLULA.pdf
21,PUEBLA,142,SAN PEDRO YELOIXTLAHUACA,2,5,529,673,9,15,4,10,592,97,7,252,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2199,0,68,2267,2836,
21,PUEBLA,143,SAN SALVADOR EL SECO,10,33,2833,3232,1264,219,232,2150,59,91,118,2771,182,60,15,33,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,17,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13354,4,661,14019,20289,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_14_SAN SALVADOR EL SECO ACTA FINAL DE ESCRUTINIO Y COMPUTO LEVANTADA EN EL CGIEE (ACTA 33).pdf
21,PUEBLA,144,SAN SALVADOR EL VERDE,10,34,1389,1957,1313,316,1903,241,1452,77,3289,1594,93,32,18,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,13729,6,613,14348,22092,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_07_CME_SAN_SALVADOR_EL_VERDE.pdf
21,PUEBLA,145,SAN SALVADOR HUIXCOLOTLA,4,14,1566,1994,120,127,,31,,142,663,1743,25,56,19,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,55,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6635,0,289,6924,9289,
21,PUEBLA,177,SAN SEBASTIAN TLACOTEPEC,8,17,2881,1858,90,197,436,67,181,5,26,424,10,15,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6221,0,255,6476,8172,
21,PUEBLA,146,SANTA CATARINA TLALTEMPAN,1,1,180,241,2,,,1,,51,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,25,21,575,748,
21,PUEBLA,147,SANTA INES AHUATEMPAN,4,7,662,1312,15,148,,15,44,2,2,1033,33,24,15,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3331,0,104,3435,4529,
21,PUEBLA,148,SANTA ISABEL CHOLULA,5,13,1548,263,69,102,1396,84,153,8,124,711,39,64,13,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,14,,,,,,,,,,,,,,,,,,,,,,,,,,4708,0,311,5019,7645,
21,PUEBLA,149,SANTIAGO MIAHUATLAN,6,27,1995,1777,79,998,2137,117,81,102,302,2793,39,87,104,14,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,10732,20,417,11169,17231,
21,PUEBLA,150,SANTO TOMAS HUEYOTLIPAN,3,9,740,175,8,59,,12,750,1283,286,1117,19,19,10,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496,1,132,4629,6130,
21,PUEBLA,151,SOLTEPEC,6,15,409,593,529,155,1589,201,611,301,824,545,44,11,7,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831,2,401,6234,8814,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_13_CME_SOLTEPEC.pdf
21,PUEBLA,152,TECALI DE HERRERA,9,25,2730,2000,150,367,138,127,459,29,28,4278,99,143,56,7,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,16,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10742,3,423,11168,15067,
21,PUEBLA,153,TECAMACHALCO,23,85,8217,3201,1218,714,1427,1040,198,5838,2359,9092,302,297,135,13,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,237,,,,,,,,,,,,,,,,,449,,,,35442,11,1653,37106,53689,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_15_CME_TECAMACHALCO.pdf
21,PUEBLA,154,TECOMATLAN,5,10,125,1688,26,106,,12,,2,13,378,14,17,7,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394,0,97,2491,4794,
21,PUEBLA,155,TEHUACAN,83,327,23463,12193,1576,4247,23369,1080,1480,1249,1266,60208,1207,1224,418,99,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,117,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,133829,40,4214,138083,216180,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_24_CME_TEHUACAN.pdf
21,PUEBLA,156,TEHUITZINGO,8,21,1058,2394,48,92,,225,,7,22,2261,28,38,21,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,6250,0,163,6413,9608,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_23_CME_TEHUITZINGO.pdf
21,PUEBLA,157,TENAMPULCO,8,12,873,1414,9,37,712,18,242,12,1,632,14,15,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3999,0,167,4166,5261,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_05_CME_TENAMPULCO.pdf
21,PUEBLA,158,TEOPANTLAN,5,8,1347,800,6,84,,5,,2,7,94,4,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372,0,119,2491,3489,
21,PUEBLA,159,TEOTLALCO,4,6,35,463,87,19,9,4,730,421,41,57,2,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896,0,71,1967,2559,
21,PUEBLA,160,TEPANCO DE LOPEZ,7,24,2573,2374,61,152,63,152,2885,66,817,1342,37,48,17,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,10675,3,654,11332,15051,
21,PUEBLA,161,TEPANGO DE RODRIGUEZ,2,5,302,240,12,37,90,453,352,37,463,126,12,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2129,0,220,2349,2899,
21,PUEBLA,162,TEPATLAXCO DE HIDALGO,7,20,1333,1090,247,228,1122,44,15,17,2484,1658,77,134,25,10,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8547,7,358,8912,11798,
21,PUEBLA,163,TEPEACA,24,90,11303,9038,491,726,2345,881,314,210,245,9120,245,293,91,10,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,48,23,27,4,84,57,21,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35768,4,1549,37321,54888,
21,PUEBLA,164,TEPEMAXALCO,1,2,141,130,3,7,322,2,,0,0,24,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,630,0,22,652,880,
21,PUEBLA,165,TEPEOJUMA,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6715,https://www.ieepuebla.org.mx/2018/computos/ayu_resoluciones/TEPEOJUMA-SCM-JRC-0244-2018.pdf
21,PUEBLA,166,TEPETZINTLA,6,12,1158,1479,16,79,40,24,1324,161,491,112,18,2,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4910,0,548,5458,7018,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_04_CME_TEPETZINTLA.pdf
21,PUEBLA,167,TEPEXCO,3,8,51,1206,427,65,725,13,,5,4,156,889,25,0,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613,2,180,3795,4881,
21,PUEBLA,168,TEPEXI DE RODRIGUEZ,11,26,937,3373,68,148,103,171,1279,33,29,2600,82,80,21,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,5,2,0,6,7,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8995,0,476,9471,14383,https://www.ieepuebla.org.mx/2018/computos/ayu_resoluciones/RESOLUCION_TEEPI108TEPEXI.pdf
21,PUEBLA,169,TEPEYAHUALCO,7,21,2308,2160,273,74,1117,778,1158,38,347,662,37,25,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9014,1,467,9482,12192,
21,PUEBLA,170,TEPEYAHUALCO DE CUAUHTEMOC,1,4,76,172,716,11,,27,,19,974,78,3,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,1,2,10,0,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,3,140,2249,2712,
21,PUEBLA,171,TETELA DE OCAMPO,15,32,2257,5991,129,122,32,1208,95,2916,34,787,36,32,11,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,34,195,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14031,3,856,14890,18777,
21,PUEBLA,172,TETELES DE AVILA CASTILLO,2,7,1213,436,22,118,265,175,93,104,157,626,7,14,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3258,1,140,3399,4397,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_05_CME_TETELES_DE_AVILA_CASTILLO.pdf
21,PUEBLA,173,TEZIUTLAN,41,116,11151,6462,341,587,770,392,1210,17084,396,5943,295,147,63,27,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,31,17,8,5,49,29,17,2,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748,,,47938,52,1586,49576,71760,
21,PUEBLA,174,TIANGUISMANALCO,6,15,1059,557,203,40,530,264,441,78,399,394,9,12,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,4005,3,184,4192,8107,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/TIANGUISMANALCO - RESOLUCION.pdf
21,PUEBLA,175,TILAPA,3,13,797,1743,118,91,,53,98,43,687,660,50,18,10,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,50,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4478,1,243,4722,6800,
21,PUEBLA,179,TLACHICHUCA,14,38,2175,2094,99,2568,1772,801,988,400,482,1990,74,230,315,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14115,2,790,14907,20335,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_14_CME_TLACHICHUCA.pdf
21,PUEBLA,176,TLACOTEPEC DE BENITO JUAREZ,17,60,4708,3015,125,1940,82,117,1487,2871,4446,3462,116,155,143,12,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22777,3,2201,24981,34998,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_24_TLACOTEPEC DE BENITO JUAREZ ACTA FINAL DE ESCRUTINIO Y COMPUTO LEVANTADA EN EL CGIEE (ACTA 33).pdf
21,PUEBLA,178,TLACUILOTEPEC,10,24,983,4307,336,165,,1845,,15,26,683,35,11,11,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,8511,1,475,8987,11719,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_01_CME_TLACUILOTEPEC.pdf
21,PUEBLA,180,TLAHUAPAN,15,46,2673,4761,190,980,1198,631,1956,2366,604,2148,136,92,74,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17870,12,950,18832,27932,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_07_CME_TLAHUAPAN.pdf
21,PUEBLA,181,TLALTENANGO,3,8,1136,227,22,141,,15,,18,133,760,35,16,15,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,,3099,3,117,3219,4696,
21,PUEBLA,182,TLANEPANTLA,2,6,382,780,560,39,,285,,121,10,288,7,7,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556,1,94,2651,3403,
21,PUEBLA,183,TLAOLA,9,27,3753,3148,126,125,25,843,36,8,30,1320,30,26,15,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9540,16,416,9972,14179,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/TLAOLA - RESOLUCION.pdf
21,PUEBLA,184,TLAPACOYA,5,10,1175,718,23,40,112,11,1001,9,2,780,25,10,2,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,3937,0,93,4030,4755,
21,PUEBLA,185,TLAPANALA,5,11,674,537,175,44,14,1280,714,562,92,462,6,135,2,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,4840,1,221,5062,6723,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_22_CME_TLAPANALA.pdf
21,PUEBLA,186,TLATLAUQUITEPEC,23,64,4665,3106,195,820,702,1549,2440,592,3456,3437,140,115,46,11,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,729,131,,,,,,,,,,,,,,,,,,,22247,0,1572,23819,37763,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_05_TLATLAUQUITEPEC ACTA FINAL DE ESCRUTINIO Y COMPUTO LEVANTADA EN EL CGIEE (ACTA 33).pdf
21,PUEBLA,187,TLAXCO,4,9,644,96,59,17,1198,420,,49,407,33,4,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,85,,,130,,,,,,,,,,,,,,,,,,,,3187,0,115,3302,3814,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_01_CME_TLAXCO.pdf
21,PUEBLA,188,TOCHIMILCO,11,22,2533,2139,34,158,2035,620,,16,10,1062,177,51,6,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8895,0,378,9273,12735,
