Numero,Municipio,SECCION,CASILLA,PAN,PRI,PPS,PRD,PC,PRT,PVEM,PT,CC1,VALIDOS,NULOS,INUTILI.,BOLETAS,Coalition
13,AYUTLA DE LOS LIBRES,708,B,0,69,0,0,0,0,0,0,7,76,8,0,84,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,709,B,0,9,0,0,0,0,0,3,153,165,5,0,170,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,710,B,4,38,0,0,0,0,0,16,111,169,11,0,180,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,711,B,1,77,0,0,0,0,0,2,265,345,21,0,366,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,712,B,2,63,0,0,0,0,0,4,87,156,22,0,178,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,713,B,0,37,0,0,0,0,0,0,66,103,1,0,104,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,714,B,2,63,0,0,0,0,0,2,119,186,9,0,195,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,715,B,1,58,0,0,0,0,0,2,33,94,4,0,98,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,716,B,0,11,0,0,0,0,0,0,19,30,45,0,75,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,717,B,0,44,0,0,0,0,0,2,116,162,8,0,170,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,718,B,1,17,0,0,0,0,0,11,265,294,23,0,317,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,719,B,0,206,0,0,0,0,0,4,226,436,9,0,445,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,720,B,0,131,0,0,0,0,0,3,123,257,199,0,456,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,721,B,0,56,0,0,0,0,0,0,48,104,8,0,112,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,722,B,1,20,0,0,0,0,0,0,32,53,1,0,54,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,723,B,0,36,0,0,0,0,0,0,35,71,2,0,73,"PRD,PC,PRT"
13,AYUTLA DE LOS LIBRES,724,B,0,64,0,0,0,0,0,2,15,81,7,0,88,"PRD,PC,PRT"
14,AZOYU,725,B,2,154,0,186,0,0,0,0,0,342,23,240,605,No Coalition
14,AZOYU,726,B,0,75,0,154,0,0,0,0,0,229,11,147,387,No Coalition
14,AZOYU,726,CA,0,77,0,145,0,0,0,0,0,222,10,155,387,No Coalition
14,AZOYU,727,B,3,187,0,236,0,0,0,2,0,428,9,228,665,No Coalition
14,AZOYU,728,B,1,315,0,213,0,0,0,1,0,530,3,199,732,No Coalition
14,AZOYU,729,B,1,33,0,100,0,0,0,4,0,138,3,202,343,No Coalition
14,AZOYU,730,B,1,231,0,213,0,0,0,1,0,446,3,235,684,No Coalition
14,AZOYU,731,B,0,86,0,55,0,0,0,2,0,143,14,106,263,No Coalition
14,AZOYU,732,B,0,233,0,85,0,0,0,0,0,318,28,298,644,No Coalition
14,AZOYU,733,B,1,45,0,122,0,0,0,0,0,168,8,83,259,No Coalition
14,AZOYU,734,B,0,90,0,91,0,0,0,2,0,183,5,63,251,No Coalition
14,AZOYU,735,B,0,86,0,59,0,0,0,0,0,145,0,52,197,No Coalition
14,AZOYU,736,B,0,75,0,26,0,0,0,2,0,103,8,58,169,No Coalition
14,AZOYU,737,B,0,113,0,147,0,0,0,0,0,260,20,280,560,No Coalition
14,AZOYU,738,B,1,56,0,44,0,0,0,8,0,109,2,64,175,No Coalition
14,AZOYU,739,B,0,27,0,34,0,0,0,0,0,61,0,29,90,No Coalition
14,AZOYU,740,B,0,37,0,45,0,0,0,0,0,82,6,78,166,No Coalition
14,AZOYU,741,B,2,182,0,84,0,0,0,7,0,275,26,444,745,No Coalition
14,AZOYU,742,B,0,111,0,67,0,0,0,0,0,178,12,390,580,No Coalition
14,AZOYU,742,G,0,102,0,73,0,0,0,0,0,175,6,134,315,No Coalition
14,AZOYU,743,B,0,68,0,108,0,0,0,2,0,178,13,232,423,No Coalition
14,AZOYU,744,B,2,119,0,103,0,0,0,1,0,225,22,220,467,No Coalition
14,AZOYU,745,B,0,101,0,79,0,0,0,0,0,180,8,198,386,No Coalition
14,AZOYU,746,B,3,55,0,244,0,0,0,3,0,305,13,207,525,No Coalition
14,AZOYU,747,B,5,41,0,40,0,0,0,0,0,86,1,90,177,No Coalition
14,AZOYU,748,B,0,56,0,80,0,0,0,2,0,138,5,119,262,No Coalition
14,AZOYU,750,B,0,15,0,31,0,0,0,6,0,52,2,53,107,No Coalition
14,AZOYU,751,B,0,74,0,1,0,0,0,1,0,76,2,53,131,No Coalition
14,AZOYU,752,B,33,80,0,196,0,0,0,13,0,322,11,404,737,No Coalition
14,AZOYU,753,B,13,82,0,170,0,0,0,9,0,274,8,362,644,No Coalition
14,AZOYU,754,B,5,84,0,88,0,0,0,17,0,194,1,0,195,No Coalition
14,AZOYU,754,CA,7,73,0,69,0,0,0,25,0,174,1,283,458,No Coalition
14,AZOYU,755,B,8,51,0,83,0,0,0,6,0,148,4,275,427,No Coalition
14,AZOYU,756,B,6,103,0,170,0,0,0,12,0,291,7,260,558,No Coalition
14,AZOYU,757,B,0,1,0,19,0,0,0,0,0,20,0,48,68,No Coalition
14,AZOYU,758,B,0,35,0,26,0,0,0,2,0,63,4,69,136,No Coalition
14,AZOYU,759,B,11,88,0,18,0,0,0,0,0,117,1,65,183,No Coalition
14,AZOYU,760,B,0,18,0,5,0,0,0,0,0,23,3,0,26,No Coalition
14,AZOYU,761,B,0,43,0,8,0,0,0,0,0,51,5,0,56,No Coalition
14,AZOYU,762,B,6,132,0,41,0,0,0,6,0,185,2,194,381,No Coalition
15,BENITO JUAREZ,763,B,2,68,0,199,0,0,0,4,0,273,4,0,277,No Coalition
15,BENITO JUAREZ,763,CA,0,74,1,185,0,0,0,0,0,260,134,0,394,No Coalition
15,BENITO JUAREZ,764,B,1,119,0,193,0,0,0,1,0,314,7,0,321,No Coalition
15,BENITO JUAREZ,764,CA,3,100,0,179,0,0,0,0,0,282,4,0,286,No Coalition
15,BENITO JUAREZ,765,B,2,127,0,161,0,0,0,0,0,290,3,0,293,No Coalition
15,BENITO JUAREZ,765,CA,1,108,3,178,0,0,0,1,0,291,2,0,293,No Coalition
15,BENITO JUAREZ,766,B,2,105,2,266,0,0,0,0,0,375,2,0,377,No Coalition
15,BENITO JUAREZ,766,CA,0,98,1,286,0,0,0,0,0,385,3,0,388,No Coalition
15,BENITO JUAREZ,767,B,4,109,0,287,0,0,0,4,0,404,7,0,411,No Coalition
15,BENITO JUAREZ,768,B,0,83,0,12,0,0,0,0,0,95,2,0,97,No Coalition
15,BENITO JUAREZ,769,B,0,45,0,56,0,0,0,1,0,102,1,0,103,No Coalition
15,BENITO JUAREZ,770,B,2,230,0,276,0,0,0,2,0,510,3,0,513,No Coalition
15,BENITO JUAREZ,771,B,0,58,0,35,0,0,0,0,0,93,2,0,95,No Coalition
15,BENITO JUAREZ,772,B,20,86,0,123,0,0,0,0,0,229,2,0,231,No Coalition
15,BENITO JUAREZ,773,B,3,128,0,166,0,0,0,0,0,297,20,0,317,No Coalition
15,BENITO JUAREZ,773,CA,1,101,0,187,0,0,0,0,0,289,15,0,304,No Coalition
15,BENITO JUAREZ,774,B,0,183,0,162,0,0,0,0,0,345,1,0,346,No Coalition
15,BENITO JUAREZ,774,CA,0,136,0,195,0,0,0,0,0,331,0,0,331,No Coalition
15,BENITO JUAREZ,775,B,0,217,0,255,0,0,0,0,0,472,7,0,479,No Coalition
15,BENITO JUAREZ,776,B,3,248,0,234,0,0,0,0,0,485,12,0,497,No Coalition
15,BENITO JUAREZ,777,B,2,115,0,38,0,0,0,0,0,155,2,0,157,No Coalition
16,BUENAVISTA DE CUELLAR,778,B,99,93,0,75,0,0,0,0,0,267,5,158,430,No Coalition
16,BUENAVISTA DE CUELLAR,778,CA,105,85,0,83,0,0,0,0,0,273,8,150,431,No Coalition
16,BUENAVISTA DE CUELLAR,779,B,130,105,0,56,0,0,0,0,0,291,6,169,466,No Coalition
16,BUENAVISTA DE CUELLAR,779,CA,146,112,0,42,0,0,0,0,0,300,6,160,466,No Coalition
16,BUENAVISTA DE CUELLAR,780,B,204,126,0,31,0,0,0,0,0,361,5,146,512,No Coalition
16,BUENAVISTA DE CUELLAR,780,CA,182,123,0,38,0,0,0,0,0,343,2,171,516,No Coalition
16,BUENAVISTA DE CUELLAR,781,B,185,109,0,60,0,0,0,0,0,354,7,190,551,No Coalition
16,BUENAVISTA DE CUELLAR,781,CA,175,141,0,79,0,0,0,0,0,395,3,153,551,No Coalition
16,BUENAVISTA DE CUELLAR,782,B,53,160,0,135,0,0,0,0,0,348,9,361,718,No Coalition
16,BUENAVISTA DE CUELLAR,783,B,36,166,0,29,0,0,0,0,0,231,12,236,479,No Coalition
16,BUENAVISTA DE CUELLAR,784,B,62,177,0,129,0,0,0,0,0,368,13,307,688,No Coalition
16,BUENAVISTA DE CUELLAR,785,B,52,109,0,21,0,0,0,0,0,182,4,282,468,No Coalition
16,BUENAVISTA DE CUELLAR,786,B,16,39,0,57,0,0,0,0,0,112,0,47,159,No Coalition
16,BUENAVISTA DE CUELLAR,787,B,5,69,0,34,0,0,0,0,0,108,0,41,149,No Coalition
16,BUENAVISTA DE CUELLAR,788,B,21,32,0,6,0,0,0,0,0,59,5,46,110,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,789,B,62,68,0,74,0,0,0,0,0,204,6,85,295,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,790,B,123,46,0,88,0,0,0,0,0,257,6,112,375,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,791,B,0,31,0,93,0,0,0,0,0,124,9,149,282,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,792,B,32,82,0,150,0,0,0,0,0,264,1,122,387,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,793,B,50,14,0,108,0,0,0,0,0,172,2,107,281,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,794,B,31,86,0,74,0,0,0,0,0,191,0,156,347,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,794,G,15,3,0,50,0,0,0,0,0,68,0,102,170,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,795,B,5,25,0,157,0,0,0,0,0,187,5,63,255,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,796,B,8,108,0,61,0,0,0,0,0,177,1,28,206,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,797,B,17,46,0,134,0,0,0,0,0,197,2,50,249,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,798,B,17,17,0,58,0,0,0,0,0,92,2,29,123,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,799,B,49,20,0,45,0,0,0,0,0,114,0,60,174,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,800,B,70,34,0,128,0,0,0,0,0,232,38,145,415,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,801,B,5,14,0,127,0,0,0,0,0,146,0,72,218,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,802,B,14,33,0,55,0,0,0,0,0,102,1,30,133,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,803,B,4,47,0,9,0,0,0,0,0,60,0,35,95,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,804,B,27,17,0,77,0,0,0,0,0,121,0,77,198,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,805,B,27,32,0,84,0,0,0,0,0,143,0,80,223,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,806,B,0,49,0,21,0,0,0,0,0,70,0,70,140,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,807,B,21,48,0,37,0,0,0,0,0,106,0,66,172,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,808,B,0,174,0,24,0,0,0,0,0,198,0,73,271,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,809,B,1,26,0,37,0,0,0,0,0,64,0,42,106,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,810,B,1,46,0,32,0,0,0,0,0,79,0,49,128,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,811,B,1,25,0,19,0,0,0,0,0,45,3,216,264,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,812,B,15,44,0,21,0,0,0,0,0,80,6,128,214,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,813,B,1,41,0,57,0,0,0,0,0,99,0,38,137,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,814,B,1,94,0,50,0,0,0,0,0,145,4,79,228,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,815,B,10,90,0,33,0,0,0,0,0,133,8,80,221,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,816,B,0,20,0,15,0,0,0,0,0,35,0,55,90,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,817,B,6,92,0,27,0,0,0,0,0,125,4,53,182,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,818,B,0,53,0,3,0,0,0,0,0,56,0,40,96,No Coalition
17,COAHUAYUTLA DE JOSE MA IZAZAGA,819,B,9,208,0,205,0,0,0,0,0,422,1,275,698,No Coalition
18,COCULA,820,B,0,144,0,193,4,0,0,0,0,341,16,290,647,No Coalition
18,COCULA,821,B,0,118,0,305,1,0,0,0,0,424,9,206,639,No Coalition
18,COCULA,822,B,0,81,0,172,1,0,0,0,0,254,9,176,439,No Coalition
18,COCULA,822,CA,0,89,0,176,3,0,0,0,0,268,8,166,442,No Coalition
18,COCULA,823,B,0,99,0,136,2,0,0,0,0,237,7,131,375,No Coalition
18,COCULA,824,B,0,54,0,46,0,0,0,0,0,100,3,84,187,No Coalition
18,COCULA,825,B,0,124,0,116,0,0,0,0,0,240,8,146,394,No Coalition
18,COCULA,826,B,0,92,0,60,2,0,0,0,0,154,3,73,230,No Coalition
18,COCULA,827,B,0,32,0,88,2,0,0,0,0,122,2,168,292,No Coalition
18,COCULA,828,B,0,32,0,26,0,0,0,0,0,58,0,22,80,No Coalition
18,COCULA,829,B,0,69,0,92,0,0,0,0,0,161,6,94,261,No Coalition
18,COCULA,830,B,0,200,0,207,0,0,0,0,0,407,3,223,633,No Coalition
18,COCULA,831,B,0,122,0,233,5,0,0,0,0,360,4,255,619,No Coalition
18,COCULA,832,B,0,89,0,163,7,0,0,0,0,259,11,246,516,No Coalition
18,COCULA,833,B,0,130,0,109,10,0,0,0,0,249,13,224,486,No Coalition
18,COCULA,834,B,0,52,0,64,0,0,0,0,0,116,5,86,207,No Coalition
18,COCULA,835,B,0,112,0,36,0,0,0,0,0,148,9,241,398,No Coalition
18,COCULA,836,B,0,65,0,12,0,0,0,0,0,77,2,78,157,No Coalition
18,COCULA,837,B,0,34,0,52,0,0,0,0,0,86,1,55,142,No Coalition
18,COCULA,838,B,0,57,0,19,0,0,0,0,0,76,1,57,134,No Coalition
18,COCULA,839,B,0,77,0,150,0,0,0,0,0,227,17,242,486,No Coalition
18,COCULA,840,B,0,108,0,133,0,0,0,0,0,241,14,192,447,No Coalition
18,COCULA,841,B,0,27,0,40,0,0,0,0,0,67,2,48,117,No Coalition
18,COCULA,842,B,0,29,0,24,0,0,0,0,0,53,0,15,68,No Coalition
18,COCULA,843,B,0,155,0,25,1,0,0,0,0,181,4,136,321,No Coalition
19,COPALA,844,B,10,175,23,57,9,0,9,0,0,283,5,273,561,No Coalition
19,COPALA,844,CA,22,173,8,43,9,0,13,0,0,268,5,288,561,No Coalition
19,COPALA,845,B,24,101,31,33,3,0,4,0,0,196,10,251,457,No Coalition
19,COPALA,846,B,15,89,22,40,2,0,3,0,0,171,14,203,388,No Coalition
19,COPALA,846,CA,19,106,9,17,2,0,2,0,0,155,12,0,167,No Coalition
19,COPALA,847,B,24,224,14,56,18,0,16,0,0,352,22,321,695,No Coalition
19,COPALA,848,B,1,124,0,52,2,0,2,0,0,181,6,266,453,No Coalition
19,COPALA,849,B,1,135,3,22,0,0,1,0,0,162,7,159,328,No Coalition
19,COPALA,850,B,2,109,1,30,16,0,0,0,0,158,15,265,438,No Coalition
19,COPALA,851,B,0,18,1,39,6,0,0,0,0,64,0,63,127,No Coalition
19,COPALA,852,B,1,54,0,9,0,0,0,0,0,64,4,61,129,No Coalition
19,COPALA,853,B,0,103,0,58,6,0,0,0,0,167,4,121,292,No Coalition
19,COPALA,854,B,11,54,1,13,0,0,0,0,0,79,14,83,176,No Coalition
19,COPALA,855,B,0,37,0,10,2,0,0,0,0,49,1,0,50,No Coalition
19,COPALA,856,B,4,277,0,94,0,0,0,0,0,375,15,0,390,No Coalition
19,COPALA,857,B,1,93,4,17,0,0,6,0,0,121,1,91,213,No Coalition
20,COPALILLO,858,B,0,146,0,37,0,223,0,0,0,406,26,0,432,No Coalition
20,COPALILLO,858,CA,0,191,0,40,0,243,0,0,0,474,8,0,482,No Coalition
20,COPALILLO,858,G,0,20,0,3,0,86,0,0,0,109,5,0,114,No Coalition
20,COPALILLO,859,B,0,271,0,10,0,142,0,0,0,423,21,0,444,No Coalition
20,COPALILLO,859,CA,0,268,0,15,0,141,0,0,0,424,15,0,439,No Coalition
20,COPALILLO,860,B,0,55,0,1,0,56,0,0,0,112,2,0,114,No Coalition
20,COPALILLO,861,B,0,44,0,5,0,48,0,0,0,97,2,0,99,No Coalition
20,COPALILLO,862,B,0,160,0,5,0,90,0,0,0,255,20,0,275,No Coalition
20,COPALILLO,862,CA,0,83,0,7,0,77,0,0,0,167,26,0,193,No Coalition
20,COPALILLO,862,G,0,51,0,5,0,62,0,0,0,118,10,0,128,No Coalition
20,COPALILLO,863,B,0,42,0,0,0,174,0,0,0,216,1,0,217,No Coalition
20,COPALILLO,864,B,0,132,0,0,0,71,0,0,0,203,2,0,205,No Coalition
20,COPALILLO,865,B,0,200,0,5,0,102,0,0,0,307,11,0,318,No Coalition
20,COPALILLO,866,B,0,33,0,3,0,119,0,0,0,155,7,0,162,No Coalition
20,COPALILLO,867,B,0,112,0,6,0,204,0,0,0,322,4,0,326,No Coalition
20,COPALILLO,867,G,0,12,0,0,0,89,0,0,0,101,2,0,103,No Coalition
21,COPANATOYAC,868,B,0,174,1,215,0,0,0,0,0,390,23,153,566,No Coalition
21,COPANATOYAC,868,CA,0,146,1,205,0,0,0,0,0,352,30,184,566,No Coalition
21,COPANATOYAC,869,B,0,18,0,105,0,0,0,0,0,123,3,88,214,No Coalition
21,COPANATOYAC,870,B,0,48,0,153,0,0,0,0,0,201,13,115,329,No Coalition
21,COPANATOYAC,871,B,0,82,0,81,0,0,0,0,0,163,17,91,271,No Coalition
21,COPANATOYAC,872,B,0,187,0,63,0,0,0,0,0,250,24,154,428,No Coalition
21,COPANATOYAC,872,G,0,130,0,10,0,0,0,0,0,140,19,198,357,No Coalition
21,COPANATOYAC,873,B,0,90,0,103,0,0,0,0,0,193,26,195,414,No Coalition
21,COPANATOYAC,873,CA,0,92,0,106,0,0,0,0,0,198,12,203,413,No Coalition
21,COPANATOYAC,874,B,0,207,0,104,0,0,0,0,0,311,21,169,501,No Coalition
21,COPANATOYAC,875,B,0,123,0,129,0,0,0,0,0,252,39,224,515,No Coalition
21,COPANATOYAC,876,B,0,98,0,18,0,0,0,0,0,116,10,77,203,No Coalition
21,COPANATOYAC,877,B,0,120,3,55,0,0,0,0,0,178,10,325,513,No Coalition
21,COPANATOYAC,877,CA,0,165,21,81,0,0,0,0,0,267,30,365,662,No Coalition
21,COPANATOYAC,877,G,0,238,1,4,0,0,0,0,0,243,29,241,513,No Coalition
21,COPANATOYAC,878,B,0,119,0,0,0,0,0,0,0,119,11,303,433,No Coalition
21,COPANATOYAC,878,G,0,123,6,9,0,0,0,0,0,138,9,74,221,No Coalition
21,COPANATOYAC,879,B,0,103,0,49,0,0,0,0,0,152,43,149,344,No Coalition
21,COPANATOYAC,880,B,0,71,0,2,0,0,0,0,0,73,3,104,180,No Coalition
21,COPANATOYAC,881,B,0,141,15,8,0,0,0,0,0,164,28,336,528,No Coalition
21,COPANATOYAC,881,G,0,34,3,11,0,0,0,0,0,48,9,71,128,No Coalition
21,COPANATOYAC,882,B,0,37,0,16,0,0,0,0,0,53,7,98,158,No Coalition
22,COYUCA DE BENITEZ,883,B,16,92,1,163,8,0,0,13,0,293,6,329,628,No Coalition
22,COYUCA DE BENITEZ,884,B,26,74,0,87,6,0,0,7,0,200,4,235,439,No Coalition
22,COYUCA DE BENITEZ,884,CA,23,76,1,82,5,0,0,3,0,190,3,245,438,No Coalition
22,COYUCA DE BENITEZ,885,B,20,84,1,87,17,0,0,5,0,214,5,262,481,No Coalition
22,COYUCA DE BENITEZ,885,CA,26,77,0,92,20,0,0,3,0,218,3,261,482,No Coalition
22,COYUCA DE BENITEZ,886,B,74,131,3,144,14,0,0,1,0,367,1,364,732,No Coalition
22,COYUCA DE BENITEZ,887,B,31,118,0,52,5,0,0,2,0,208,1,146,355,No Coalition
22,COYUCA DE BENITEZ,887,CA,47,87,0,61,6,0,0,2,0,203,1,302,506,No Coalition
22,COYUCA DE BENITEZ,888,B,20,57,0,62,4,0,0,5,0,148,8,231,387,No Coalition
22,COYUCA DE BENITEZ,888,CA,15,56,2,56,2,0,0,5,0,136,13,239,388,No Coalition
22,COYUCA DE BENITEZ,889,B,28,123,0,77,3,0,0,11,0,242,0,351,593,No Coalition
22,COYUCA DE BENITEZ,889,CA,29,116,0,90,5,0,0,11,0,251,6,340,597,No Coalition
22,COYUCA DE BENITEZ,890,B,20,96,0,51,1,0,0,5,0,173,2,217,392,No Coalition
22,COYUCA DE BENITEZ,890,CA,18,85,1,53,5,0,0,6,0,168,2,222,392,No Coalition
22,COYUCA DE BENITEZ,891,B,0,86,0,6,0,0,0,0,0,92,0,58,150,No Coalition
22,COYUCA DE BENITEZ,892,B,0,154,0,8,0,0,0,0,0,162,1,67,230,No Coalition
22,COYUCA DE BENITEZ,893,B,0,63,0,66,0,0,0,0,0,129,0,66,195,No Coalition
22,COYUCA DE BENITEZ,894,B,11,145,1,68,0,0,0,0,0,225,2,155,382,No Coalition
22,COYUCA DE BENITEZ,895,B,0,182,0,32,0,0,0,0,0,214,5,297,516,No Coalition
22,COYUCA DE BENITEZ,895,CA,0,163,0,42,0,0,0,0,0,205,8,302,515,No Coalition
22,COYUCA DE BENITEZ,895,CB,0,127,0,54,0,0,0,0,0,181,1,333,515,No Coalition
22,COYUCA DE BENITEZ,896,B,3,124,0,55,0,0,0,0,0,182,4,285,471,No Coalition
22,COYUCA DE BENITEZ,897,B,3,53,0,24,0,0,0,0,0,80,1,252,333,No Coalition
22,COYUCA DE BENITEZ,897,G,3,35,0,2,0,0,0,0,0,40,0,130,170,No Coalition
22,COYUCA DE BENITEZ,898,B,0,64,0,145,0,0,0,0,0,209,2,198,409,No Coalition
22,COYUCA DE BENITEZ,899,B,2,87,0,56,0,0,0,0,0,145,17,196,358,No Coalition
22,COYUCA DE BENITEZ,900,B,2,71,0,26,0,0,0,0,0,99,10,161,270,No Coalition
22,COYUCA DE BENITEZ,901,B,1,30,0,28,0,0,0,0,0,59,3,61,123,No Coalition
22,COYUCA DE BENITEZ,902,B,1,92,0,73,0,0,0,0,0,166,97,117,380,No Coalition
22,COYUCA DE BENITEZ,903,B,8,114,0,113,0,0,0,0,0,235,2,169,406,No Coalition
22,COYUCA DE BENITEZ,903,CA,1,88,0,109,0,0,0,0,0,198,40,166,404,No Coalition
22,COYUCA DE BENITEZ,904,B,0,19,0,71,0,0,0,0,0,90,0,49,139,No Coalition
22,COYUCA DE BENITEZ,905,B,3,128,0,21,1,0,0,2,0,155,4,91,250,No Coalition
22,COYUCA DE BENITEZ,906,B,8,32,0,5,0,0,0,2,0,47,0,57,104,No Coalition
22,COYUCA DE BENITEZ,907,B,3,128,1,80,0,0,0,0,0,212,10,206,428,No Coalition
22,COYUCA DE BENITEZ,907,CA,2,131,0,84,0,0,0,1,0,218,18,147,383,No Coalition
22,COYUCA DE BENITEZ,908,B,2,118,0,199,0,0,0,0,0,319,18,308,645,No Coalition
22,COYUCA DE BENITEZ,909,B,1,195,1,46,0,0,0,1,0,244,7,356,607,No Coalition
22,COYUCA DE BENITEZ,910,B,1,78,0,107,1,0,0,2,0,189,15,243,447,No Coalition
22,COYUCA DE BENITEZ,911,B,0,48,0,60,0,0,0,0,0,108,3,66,177,No Coalition
22,COYUCA DE BENITEZ,912,B,9,125,1,98,1,0,0,2,0,236,16,296,548,No Coalition
22,COYUCA DE BENITEZ,913,B,5,135,0,169,0,0,0,0,0,309,6,341,656,No Coalition
22,COYUCA DE BENITEZ,914,B,4,64,0,160,1,0,0,0,0,229,3,218,450,No Coalition
22,COYUCA DE BENITEZ,915,B,28,133,0,63,1,0,0,13,0,238,5,0,243,No Coalition
22,COYUCA DE BENITEZ,916,B,10,76,0,19,0,0,0,1,0,106,0,164,270,No Coalition
22,COYUCA DE BENITEZ,917,B,3,124,0,107,0,0,0,2,0,236,0,0,236,No Coalition
22,COYUCA DE BENITEZ,917,CA,3,116,0,148,0,0,0,0,0,267,3,332,602,No Coalition
22,COYUCA DE BENITEZ,918,B,2,164,0,78,1,0,0,0,0,245,17,259,521,No Coalition
22,COYUCA DE BENITEZ,919,B,9,135,0,154,0,0,0,0,0,298,1,138,437,No Coalition
22,COYUCA DE BENITEZ,920,B,7,63,0,38,0,0,0,0,0,108,5,0,113,No Coalition
22,COYUCA DE BENITEZ,921,B,4,88,1,72,0,0,0,1,0,166,17,161,344,No Coalition
22,COYUCA DE BENITEZ,922,B,14,115,0,159,0,0,0,8,0,296,0,349,645,No Coalition
22,COYUCA DE BENITEZ,923,B,5,105,2,46,1,0,0,11,0,170,6,424,600,No Coalition
22,COYUCA DE BENITEZ,924,B,0,12,0,20,0,0,0,0,0,32,0,34,66,No Coalition
22,COYUCA DE BENITEZ,925,B,7,53,0,100,1,0,0,2,0,163,2,335,500,No Coalition
22,COYUCA DE BENITEZ,925,CA,4,48,0,78,0,0,0,4,0,134,20,341,495,No Coalition
22,COYUCA DE BENITEZ,926,B,15,60,1,63,27,0,0,5,0,171,2,588,761,No Coalition
22,COYUCA DE BENITEZ,926,CA,4,72,1,63,26,0,0,1,0,167,6,307,480,No Coalition
22,COYUCA DE BENITEZ,926,G,11,17,0,18,0,0,0,4,0,50,10,424,484,No Coalition
22,COYUCA DE BENITEZ,927,B,6,50,0,37,0,0,0,1,0,94,77,77,248,No Coalition
22,COYUCA DE BENITEZ,928,B,68,145,0,51,0,0,0,0,0,264,2,385,651,No Coalition
22,COYUCA DE BENITEZ,929,B,3,438,0,31,0,0,0,2,0,474,1,240,715,No Coalition
22,COYUCA DE BENITEZ,930,B,1,15,0,19,0,0,0,0,0,35,113,113,261,No Coalition
22,COYUCA DE BENITEZ,931,B,14,88,1,97,0,0,0,4,0,204,2,393,599,No Coalition
22,COYUCA DE BENITEZ,931,CA,14,66,1,73,0,0,0,5,0,159,26,426,611,No Coalition
22,COYUCA DE BENITEZ,932,B,9,96,1,32,0,0,0,2,0,140,3,311,454,No Coalition
22,COYUCA DE BENITEZ,932,CA,8,86,0,39,2,0,0,3,0,138,1,316,455,No Coalition
22,COYUCA DE BENITEZ,933,B,12,78,0,102,3,0,0,6,0,201,4,261,466,No Coalition
22,COYUCA DE BENITEZ,933,CA,14,85,0,85,4,0,0,8,0,196,5,264,465,No Coalition
22,COYUCA DE BENITEZ,934,B,43,165,0,55,1,0,0,1,0,265,9,258,532,No Coalition
