CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,COMUN_PRI_PVEM_NVA_ALIANZA,COMUN_PRD_PT_PAN,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRD_PT,PRD_PAN,PT_PAN,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1262,2,13,158,168,6,19,37,5,57,29,16,7,7,7,0,0,0,0,0,0,0,0,0,0,0,1,529,30,560,1048
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1263,4,26,464,388,29,30,48,14,63,57,17,17,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1169,54,1223,2406
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1264,3,3,289,338,18,24,39,20,28,32,6,15,17,7,0,0,0,0,0,0,0,0,0,0,0,1,836,47,884,2142
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1265,5,17,463,401,46,41,108,26,57,71,16,39,22,24,0,0,0,0,0,0,0,0,0,0,0,0,1331,96,1427,3504
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1266,4,14,343,383,26,25,58,13,58,75,17,18,12,16,0,0,0,0,0,0,0,0,0,0,0,0,1058,58,1116,2765
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,10,33,960,895,82,49,135,31,146,148,48,59,25,29,0,0,0,0,0,0,0,0,0,0,0,1,2640,124,2765,6558
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1268,2,10,322,213,13,18,30,6,25,22,5,5,6,4,0,0,0,0,0,0,0,0,0,0,0,3,679,28,710,1246
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1269,3,16,330,275,21,41,75,11,60,38,9,12,5,11,0,0,0,0,0,0,0,0,0,0,0,0,904,32,936,1601
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1270,3,28,401,336,17,36,63,16,67,48,13,12,6,18,0,0,0,0,0,0,0,0,0,0,0,1,1061,58,1120,2243
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1271,4,27,373,293,29,12,75,10,84,51,19,22,156,108,0,0,0,0,0,0,0,0,0,0,0,0,1259,67,1326,2964
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1273,2,4,225,80,8,11,12,7,6,4,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,376,24,400,886
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1274,1,2,177,42,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,4,233,325
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1275,1,0,53,15,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,7,80,208
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1276,2,12,253,47,10,17,2,2,7,4,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,362,40,402,1068
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1277,1,1,56,5,11,3,3,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87,7,94,197
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1278,2,2,139,142,7,11,20,23,31,1,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,389,28,417,987
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1279,4,21,453,377,27,18,57,11,113,25,17,23,14,24,0,0,0,0,0,0,0,0,0,0,0,0,1180,69,1249,2832
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1280,2,2,235,211,14,8,48,9,48,11,6,16,9,9,0,0,0,0,0,0,0,0,0,0,0,0,626,45,671,1441
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1281,4,14,456,406,18,12,48,7,70,40,6,8,13,17,0,0,0,0,0,0,0,0,0,0,0,1,1115,58,1174,2432
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1282,2,6,318,104,8,11,8,2,6,3,0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,479,28,507,880
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1283,2,3,246,129,5,5,8,3,0,1,2,3,3,8,0,0,0,0,0,0,0,0,0,0,0,3,416,29,448,823
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1284,1,4,150,45,1,8,6,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,222,18,240,376
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1285,1,1,112,77,4,8,26,1,1,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,239,18,257,506
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1286,3,1,211,266,16,8,28,7,7,19,1,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,582,49,631,1572
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1287,2,5,154,253,7,4,27,4,9,20,1,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,510,21,531,1290
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1288,3,3,340,273,12,38,30,8,13,16,2,21,17,12,0,0,0,0,0,0,0,0,0,0,0,0,785,42,827,1602
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1289,3,5,465,284,11,65,70,10,18,17,3,28,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1006,26,1032,2044
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1290,1,0,58,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,84,186
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1291,1,0,81,75,0,3,16,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,4,182,358
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1292,1,3,156,79,5,4,38,2,5,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,300,11,311,698
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1293,1,0,126,52,5,2,0,5,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197,18,215,412
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1294,2,12,300,101,6,5,2,6,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,25,467,759
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1295,2,8,389,108,12,1,6,3,5,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,547,24,571,1220
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1296,2,4,266,140,6,23,84,4,5,6,4,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0,564,26,590,1001
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1297,1,3,118,115,0,4,8,0,0,2,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,268,5,273,492
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1298,1,0,60,82,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,3,151,209
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1299,1,2,110,101,6,2,17,4,1,2,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,261,20,281,537
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1300,2,2,232,119,21,10,24,6,9,3,4,4,8,5,0,0,0,0,0,0,0,0,0,0,0,1,447,17,465,934
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1301,3,6,250,169,13,23,90,0,11,6,1,2,11,12,0,0,0,0,0,0,0,0,0,0,0,0,594,30,624,1586
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1302,4,7,254,135,10,16,88,7,14,9,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,554,29,583,1891
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1303,3,6,249,127,8,13,93,3,9,3,0,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,525,18,543,1699
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1304,3,6,236,95,8,18,54,3,13,4,0,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,459,38,497,1530
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1305,2,5,189,114,4,7,22,30,9,0,0,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,398,20,418,1322
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1306,2,0,128,106,0,2,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,247,4,251,417
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1307,3,15,400,138,14,21,258,9,14,6,5,27,5,6,0,0,0,0,0,0,0,0,0,0,0,0,918,60,978,1856
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1308,2,6,201,75,5,7,32,2,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,336,14,350,681
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1309,2,1,181,335,52,6,31,2,10,1,1,39,3,15,0,0,0,0,0,0,0,0,0,0,0,1,677,40,718,1102
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1310,2,0,247,317,18,4,86,8,3,2,5,12,1,24,0,0,0,0,0,0,0,0,0,0,0,0,727,19,746,1098
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1311,2,1,314,320,22,2,129,19,9,6,2,21,5,15,0,0,0,0,0,0,0,0,0,0,0,0,865,28,893,1265
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1312,2,5,393,337,5,3,66,9,8,1,2,17,1,7,0,0,0,0,0,0,0,0,0,0,0,0,854,21,875,1218
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1313,2,7,229,404,18,2,117,9,5,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,15,820,1094
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1314,3,4,447,717,36,7,111,9,5,7,1,48,5,20,0,0,0,0,0,0,0,0,0,0,0,0,1417,42,1459,2147
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1315,3,2,471,466,31,4,115,7,4,5,0,7,4,13,0,0,0,0,0,0,0,0,0,0,0,1,1129,31,1161,1637
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1316,3,4,354,451,14,2,117,3,15,5,3,12,5,11,0,0,0,0,0,0,0,0,0,0,0,0,996,37,1033,1403
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1317,3,2,449,613,75,3,61,7,24,4,2,6,4,31,0,0,0,0,0,0,0,0,0,0,0,0,1281,41,1322,2012
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1318,3,3,298,423,38,2,87,6,21,7,8,69,185,211,0,0,0,0,0,0,0,0,0,0,0,1,1358,64,1423,2220
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1319,3,6,393,611,37,9,55,3,8,7,2,103,2,21,0,0,0,0,0,0,0,0,0,0,0,0,1257,55,1312,2080
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1320,1,6,152,134,2,0,39,0,0,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,349,13,362,638
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1322,1,2,142,83,9,5,5,2,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,255,10,265,688
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1323,3,6,171,150,12,5,35,10,11,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,11,428,1629
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1324,3,6,229,147,3,6,16,8,6,2,0,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,438,10,448,1078
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1325,2,0,146,58,0,2,7,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,219,5,224,380
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1326,2,0,331,196,3,1,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,538,7,545,844
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1327,1,0,10,50,27,0,4,1,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,103,2,105,139
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1328,2,0,132,9,0,1,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,4,155,788
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1329,2,3,261,220,7,3,57,1,4,174,1,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,749,34,783,1450
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1330,2,1,242,156,4,1,23,5,1,214,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,44,705,1222
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1331,2,9,268,247,26,5,17,4,2,24,13,36,2,25,0,0,0,0,0,0,0,0,0,0,0,0,678,53,731,988
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1332,2,4,246,161,12,6,31,2,1,6,5,25,130,8,0,0,0,0,0,0,0,0,0,0,0,0,637,31,668,820
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1333,1,2,48,117,0,0,0,0,0,2,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,178,2,180,234
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1334,3,0,361,285,21,4,211,4,3,36,2,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,945,42,987,1574
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1335,2,6,346,239,11,8,119,5,3,13,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,758,82,840,1359
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1336,2,1,131,226,4,1,16,0,1,2,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,393,12,405,577
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1337,1,4,104,144,5,1,16,0,3,12,2,54,0,4,0,0,0,0,0,0,0,0,0,0,0,0,349,18,367,556
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1338,1,1,29,51,2,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,7,97,191
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1339,4,2,410,860,7,73,5,296,43,20,0,11,26,0,0,0,0,0,0,0,0,0,0,0,0,11,1753,52,1816,2718
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1340,2,1,87,183,4,23,3,55,16,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,384,7,392,532
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1341,3,5,269,441,1,44,9,132,33,6,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,967,32,999,1560
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1342,3,6,480,710,5,33,3,210,30,28,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,51,1563,2250
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1344,2,0,259,396,22,27,49,43,65,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,888,27,915,1339
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1345,1,0,75,69,3,59,0,77,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,295,19,314,445
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1346,1,3,34,89,0,9,0,157,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299,21,320,419
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1347,2,0,79,197,2,149,8,37,40,4,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,526,23,549,776
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1348,1,0,58,80,0,10,0,20,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,183,6,189,292
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1349,1,2,64,197,0,54,0,11,6,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,350,7,357,458
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1350,1,0,71,117,0,19,0,4,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,229,4,233,301
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1351,1,0,30,65,1,15,2,12,11,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,151,4,155,189
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1352,1,0,152,165,0,14,21,23,7,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,393,10,403,606
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1353,1,1,166,182,1,16,1,27,1,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,415,13,428,662
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1354,1,0,42,93,1,9,1,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,4,175,232
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1355,1,0,164,286,0,10,0,8,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,477,12,489,697
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1356,1,1,145,217,1,36,2,83,2,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,510,26,536,738
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1357,1,0,97,181,0,19,4,24,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,347,18,365,548
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1358,2,3,106,296,2,3,310,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,742,10,752,1052
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1359,1,0,33,108,3,0,261,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,7,425,563
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1361,1,0,4,198,1,1,261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,14,481,658
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1362,1,0,6,73,0,0,265,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,9,357,530
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1364,1,1,6,42,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3,133,177
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1367,1,0,3,98,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,5,144,175
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1369,1,0,1,30,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,91,132
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1370,1,1,14,75,1,1,151,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,3,249,350
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1372,1,1,10,71,0,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,3,191,231
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1374,1,0,9,65,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,123,169
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1375,1,0,13,51,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,3,130,200
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1376,1,0,7,55,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,114,144
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1377,1,0,13,50,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,131,183
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1379,1,0,4,49,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,126
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1380,1,0,2,17,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,91,106
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1382,2,17,518,129,3,0,3,9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,31,795,1421
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1383,2,11,495,161,10,0,7,7,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,35,813,1398
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1384,3,16,630,166,6,0,10,27,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,36,1012,1772
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1386,2,6,261,52,0,0,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,3,365,746
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1387,1,0,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,79,138
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1388,1,10,216,38,3,0,7,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,22,329,603
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1389,1,0,77,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,83,180
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1390,1,0,86,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,5,97,182
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1394,1,5,120,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,5,160,253
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1395,1,3,84,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,104,165
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1396,1,1,85,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,3,105,140
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1397,1,0,65,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4,81,150
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1398,1,1,295,21,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,8,334,520
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1401,1,0,70,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,124,143
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1402,1,0,338,69,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,13,424,706
