ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE_PC,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA_PC,PRI_PVEM_AVE_PC,PRI_NVA_ALIANZA_AVE_PC,PVEM_NVA_ALIANZA_AVE_PC,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_PVEM_PC,PRI_NVA_ALIANZA_AVE,PRI_NVA_ALIANZA_PC,PRI_AVE_PC,PVEM_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_PC,PVEM_AVE_PC,NVA_ALIANZA_AVE_PC,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PRI_PC,PVEM_NVA_ALIANZA,PVEM_AVE,PVEM_PC,NVA_ALIANZA_AVE,NVA_ALIANZA_PC,AVE_PC,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS ,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
30,VERACRUZ,138,LOS REYES,3,6,770,473,85,232,18,124,40,8,12,205,12,43,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60,2,0,0,1,0,0,0,1,0,11,0,2100,93,2193,3539,0.6197
30,VERACRUZ,99,MAGDALENA,3,4,219,315,59,99,10,14,21,9,13,347,28,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,1,0,10,0,1185,40,1225,1894,0.6468
30,VERACRUZ,100,MALTRATA,8,20,1413,1251,231,80,103,35,69,70,19,981,84,111,2,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,11,2,2,1,0,0,0,2,0,0,179,2,4653,205,4860,11099,0.4374
30,VERACRUZ,101,MANLIO FABIO ALTAMIRANO,16,33,4101,2060,90,94,96,348,28,21,66,1348,66,154,9,0,1,0,1,0,2,3,0,0,1,0,1,0,0,0,44,0,1,0,0,0,0,1,0,0,62,1,8598,192,8791,17105,0.5139
30,VERACRUZ,102,MARIANO ESCOBEDO,16,40,1757,2307,1900,184,129,96,64,59,61,2850,125,174,3,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,35,1,2,0,0,0,1,1,1,0,399,5,10154,387,10546,22388,0.4711
30,VERACRUZ,103,MARTINEZ DE LA TORRE,62,140,10051,8939,1056,1556,1286,339,459,166,292,11864,390,701,42,14,4,2,0,6,32,22,2,6,0,0,1,0,0,0,249,57,8,7,6,1,3,6,3,0,495,16,38065,1178,39259,76300,0.5145
30,VERACRUZ,104,MECATLAN,5,13,1287,2213,193,118,91,12,24,137,16,159,8,112,5,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,32,1,20,1,1,5,0,1,1,1,13,1,4456,163,4620,6930,0.6667
30,VERACRUZ,105,MECAYAPAN,7,23,1501,2189,1193,123,65,49,134,17,40,1520,40,203,4,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,43,17,6,2,1,0,0,0,1,0,27,4,7183,205,7392,12866,0.5745
30,VERACRUZ,106,MEDELLIN,25,78,10153,4149,229,259,345,152,97,74,78,4166,242,499,18,3,2,3,0,0,4,6,1,2,0,1,0,1,0,0,95,3,2,1,1,1,0,0,1,0,415,12,21003,482,21497,46626,0.4609
30,VERACRUZ,107,MIAHUATLAN,3,7,357,401,349,25,45,4,2,24,19,579,4,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,1873,28,1901,3127,0.6079
30,VERACRUZ,109,MINATITLAN,100,229,10106,14022,2188,617,698,560,288,307,246,30685,872,863,52,6,2,3,0,1,6,32,4,3,1,0,1,1,1,1,213,12,17,7,4,4,2,3,1,2,989,44,62820,1891,64755,124216,0.5213
30,VERACRUZ,110,MISANTLA,52,95,5542,3883,529,457,1762,248,256,2036,299,10016,120,322,26,3,1,2,0,2,4,40,0,1,0,3,2,1,0,0,66,5,114,4,4,8,2,16,1,2,181,9,25958,851,26818,46651,0.5749
30,VERACRUZ,111,MIXTLA DE ALTAMIRANO,5,12,2367,621,88,1033,15,6,54,15,12,79,7,185,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,147,1,0,0,3,1,0,1,3,0,21,3,4662,145,4810,6709,0.7169
30,VERACRUZ,112,MOLOACAN,11,24,524,2289,344,100,54,28,53,53,49,2057,321,66,11,1,0,1,0,2,0,2,0,0,1,0,0,0,0,0,35,3,0,0,1,0,0,0,0,2,70,0,6067,172,6239,12215,0.5108
30,VERACRUZ,205,NANCHITAL DE LAZARO CARDENAS DEL RIO,20,45,585,2982,293,80,62,77,43,54,34,8199,227,68,23,0,3,2,0,3,1,4,0,2,0,0,0,0,0,0,40,1,2,1,0,1,0,1,0,3,139,5,12930,260,13195,23480,0.5619
30,VERACRUZ,113,NAOLINCO,13,28,2571,1503,161,199,225,73,52,324,503,2740,140,138,3,1,1,0,0,0,1,9,0,1,0,0,0,0,0,0,18,3,19,11,0,5,1,0,1,0,76,3,8779,275,9057,14865,0.6093
30,VERACRUZ,114,NARANJAL,3,6,531,428,215,144,17,5,12,20,12,258,6,51,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,1,0,0,47,13,1810,73,1896,3230,0.5869
30,VERACRUZ,15,NARANJOS AMATLAN,19,36,3316,2453,289,410,78,41,102,38,32,3125,67,175,6,3,1,0,0,0,5,12,0,2,0,0,0,0,0,0,108,2,2,1,1,0,0,0,1,0,201,4,10471,278,10753,19194,0.5602
30,VERACRUZ,115,NAUTLA,11,18,1000,1322,168,104,165,24,89,132,172,881,15,45,1,1,0,0,0,2,1,8,0,0,1,0,0,1,0,0,20,5,10,0,0,0,0,3,0,0,25,2,4195,100,4297,7748,0.5546
30,VERACRUZ,116,NOGALES,19,54,2636,2728,535,149,342,133,205,83,76,7486,281,124,4,0,1,1,1,0,0,3,1,0,0,0,1,0,0,1,41,4,3,0,1,1,1,0,1,0,554,2,15397,529,15928,32509,0.4899
30,VERACRUZ,117,OLUTA,10,20,1997,1509,139,55,31,39,17,180,16,1550,29,195,7,18,1,0,0,20,2,22,0,1,0,0,0,0,0,0,42,0,28,0,0,4,0,0,0,0,77,0,5979,157,6136,11393,0.5386
30,VERACRUZ,118,OMEALCA,16,30,2146,3289,214,107,109,82,66,46,62,3172,40,102,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,62,4,2,2,1,0,1,0,1,0,159,2,9675,260,9937,16302,0.6096
30,VERACRUZ,119,ORIZABA,98,183,10562,6486,926,788,849,729,253,246,237,22140,957,377,37,12,3,3,0,5,9,23,1,1,1,0,0,0,0,0,188,13,7,2,2,5,1,5,3,2,3386,93,48259,1676,50028,96121,0.5205
30,VERACRUZ,120,OTATITLAN,6,10,370,903,188,49,26,19,20,7,13,679,9,45,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,14,2,1,0,0,0,0,0,0,0,23,2,2377,71,2450,4263,0.5747
30,VERACRUZ,121,OTEAPAN,6,15,684,603,426,33,149,23,86,394,28,1781,42,70,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,11,2,8,0,0,2,0,1,0,0,76,0,4424,85,4509,9468,0.4762
30,VERACRUZ,122,OZULUAMA,29,39,3459,2716,174,1015,43,19,56,30,13,323,27,188,2,10,0,0,1,0,1,5,0,0,0,0,1,0,0,13,217,8,1,1,6,0,0,1,1,0,77,0,8408,281,8689,15466,0.5618
30,VERACRUZ,123,PAJAPAN,9,20,1566,1085,262,75,104,54,103,142,55,1557,75,75,5,3,0,0,0,0,2,5,0,0,0,0,0,0,1,0,20,3,5,1,1,0,1,1,0,0,39,1,5240,209,5450,11912,0.4575
30,VERACRUZ,124,PANUCO,83,141,5931,6578,817,15428,332,873,501,180,153,4534,327,157,43,14,3,3,1,3,18,26,1,2,1,0,1,2,1,0,650,6,3,0,15,10,10,2,1,1,416,20,37044,1094,38158,68683,0.5556
30,VERACRUZ,125,PAPANTLA,92,215,13326,14917,6396,2611,1145,1209,508,1442,325,14167,411,1551,55,12,2,4,0,5,8,24,0,1,0,2,0,0,1,1,246,8,65,3,10,16,1,15,3,0,753,26,59243,1680,60949,119342,0.5107
30,VERACRUZ,127,PASO DE OVEJAS,24,50,6363,3040,365,128,117,72,126,35,279,1445,97,368,11,2,1,0,0,0,0,9,1,1,0,1,1,0,0,0,87,4,5,0,0,0,0,0,1,0,98,10,12657,230,12897,24709,0.5219
30,VERACRUZ,126,PASO DEL MACHO,14,40,3495,2756,4080,186,98,54,79,14,60,1523,45,442,14,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,56,3,1,0,0,0,0,2,0,0,404,0,13320,370,13690,21897,0.6252
30,VERACRUZ,129,PEROTE,31,78,7993,5583,445,232,403,240,118,210,291,4683,252,356,9,7,2,0,0,8,4,8,0,0,0,1,0,0,0,0,132,4,9,4,1,0,2,0,2,9,401,5,21409,721,22135,45550,0.4859
30,VERACRUZ,130,PLATON SANCHEZ,14,23,1973,2256,357,564,63,25,93,18,23,732,10,228,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,93,2,0,1,3,2,0,1,1,0,28,0,6480,265,6745,12298,0.5485
30,VERACRUZ,131,PLAYA VICENTE,24,53,4940,3812,400,150,423,369,98,79,56,2499,48,356,8,13,1,0,0,2,7,13,0,0,0,0,0,0,0,0,63,1,7,0,2,0,0,4,0,0,107,2,13458,615,14075,28547,0.4930
30,VERACRUZ,132,POZA RICA DE HIDALGO,110,256,16026,14727,4025,914,1133,1149,436,579,737,29474,798,1867,223,5,8,1,1,7,19,36,3,4,1,1,2,0,0,0,199,21,19,18,6,3,1,5,1,4,2334,83,74787,2062,76932,147253,0.5224
30,VERACRUZ,133,PUEBLO VIEJO,40,68,3410,2367,428,3439,165,142,131,82,48,2375,95,79,9,2,2,0,0,1,1,3,0,0,0,0,1,0,0,0,195,2,1,1,2,6,0,2,1,0,196,3,13186,413,13602,33963,0.4005
30,VERACRUZ,134,PUENTE NACIONAL,15,32,3863,1972,1089,162,93,37,21,34,99,1375,41,275,6,1,1,0,0,0,0,5,0,1,0,0,1,1,0,0,41,2,3,1,1,0,0,1,0,0,89,1,9215,163,9379,16393,0.5721
30,VERACRUZ,135,RAFAEL DELGADO,9,21,2027,1123,401,368,68,71,54,128,77,1916,76,113,0,2,0,0,0,0,2,4,0,0,1,0,0,0,0,0,79,0,3,1,2,5,0,2,1,0,153,1,6677,199,6877,13148,0.5230
30,VERACRUZ,136,RAFAEL LUCIO,3,9,917,540,103,75,38,77,23,151,25,968,35,35,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,14,0,6,0,0,4,1,0,0,0,27,0,3045,89,3134,5369,0.5837
30,VERACRUZ,139,RIO BLANCO,24,55,2740,2882,423,145,189,183,105,111,112,8228,307,124,9,1,2,4,0,0,2,8,1,0,0,0,0,0,0,0,38,2,4,1,2,1,0,2,0,0,745,14,16371,507,16892,33244,0.5082
30,VERACRUZ,140,SALTABARRANCA,5,9,752,641,187,89,26,25,13,17,17,666,9,81,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,52,0,2600,83,2683,4920,0.5453
30,VERACRUZ,139,SAN ANDRES TENEJAPAN,2,3,294,234,85,34,7,13,12,2,1,177,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,904,31,935,1793,0.5215
30,VERACRUZ,142,SAN ANDRES TUXTLA,81,196,11292,11814,2412,1007,614,725,8707,245,446,11746,1329,1166,123,20,2,3,6,22,55,23,2,8,2,4,7,1,0,3,232,1177,15,5,90,9,7,30,5,2,618,26,53974,1863,55863,114605,0.4874
30,VERACRUZ,143,SAN JUAN EVANGELISTA,27,45,3364,2175,492,183,101,120,112,221,97,2764,89,253,7,6,2,0,0,1,3,16,0,0,0,2,0,0,0,0,56,3,17,1,0,7,0,7,0,0,154,0,10253,388,10641,23916,0.4449
30,VERACRUZ,211,SAN RAFAEL,28,46,2638,3229,3214,405,161,44,284,32,29,1723,81,356,19,1,0,0,0,0,1,6,2,2,0,1,0,0,0,0,73,5,0,3,4,1,0,2,0,0,64,2,12380,243,12625,22671,0.5569
30,VERACRUZ,212,SANTIAGO SOCHIAPAN,7,16,908,1679,114,164,87,236,31,47,45,1171,23,24,2,0,1,1,0,1,0,3,0,2,0,0,0,0,0,0,36,0,1,1,1,0,0,1,0,0,61,0,4640,197,4837,9154,0.5284
30,VERACRUZ,144,SANTIAGO TUXTLA,38,81,4750,5936,2778,233,281,82,181,109,189,5036,132,842,7,0,1,0,0,2,2,12,0,0,1,0,0,0,0,1,98,11,3,3,3,0,1,4,2,1,283,2,20984,690,21676,43105,0.5029
30,VERACRUZ,145,SAYULA DE ALEMAN,19,41,1645,2434,433,685,82,118,78,309,110,3381,197,191,10,4,0,0,1,1,2,6,0,2,1,0,0,0,0,0,75,1,23,0,1,3,0,0,2,2,115,0,9912,325,10237,22218,0.4608
30,VERACRUZ,147,SOCHIAPA,2,5,766,418,35,58,7,4,6,1,4,132,10,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,35,1,1533,40,1574,2586,0.6087
30,VERACRUZ,146,SOCONUSCO,8,16,1357,790,98,124,40,59,18,242,28,1545,25,85,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,20,1,13,1,0,1,0,1,0,0,48,4,4504,124,4632,9825,0.4715
30,VERACRUZ,148,SOLEDAD ATZOMPA,9,21,1118,1748,2575,665,185,45,172,34,46,883,38,117,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,7,106,3,1,0,4,3,0,2,2,2,54,1,7815,389,8205,13250,0.6192
30,VERACRUZ,149,SOLEDAD DE DOBLADO,17,42,4837,4797,147,224,90,68,46,31,30,2097,81,343,24,4,1,0,0,1,4,14,1,0,3,0,0,0,0,0,143,1,9,2,3,2,0,2,0,0,102,1,13107,237,13345,21470,0.6217
30,VERACRUZ,150,SOTEAPAN,11,38,3468,5810,510,239,157,83,216,67,52,1781,51,255,60,2,1,2,0,1,5,5,1,0,1,1,0,0,0,0,119,7,6,1,9,1,0,3,2,0,70,1,12986,694,13681,22123,0.6184
30,VERACRUZ,151,TAMALIN,8,14,2020,1917,334,832,24,12,48,8,6,324,11,50,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,231,1,0,0,0,1,0,1,1,0,30,0,5858,54,5912,8265,0.7153
30,VERACRUZ,152,TAMIAHUA,21,36,3167,2448,405,1379,129,30,169,567,47,1090,32,115,3,4,1,0,0,1,4,1,0,0,0,0,0,0,0,0,49,5,15,2,1,3,0,2,0,0,55,6,9724,271,10001,17102,0.5848
30,VERACRUZ,153,TAMPICO ALTO,19,23,2414,1482,74,448,27,31,27,13,8,293,7,73,33,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,146,1,0,0,3,0,0,1,0,0,15,1,5103,110,5214,8631,0.6041
30,VERACRUZ,154,TANCOCO,7,9,796,841,145,250,25,59,23,6,38,364,16,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,3,0,0,0,0,0,1,22,1,2657,87,2745,4401,0.6237
30,VERACRUZ,155,TANTIMA,11,16,2528,1870,63,448,32,11,104,12,8,281,19,83,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,92,1,1,0,0,0,0,0,0,0,47,1,5604,113,5718,9104,0.6281
30,VERACRUZ,156,TANTOYUCA,60,126,21370,11058,992,1857,368,90,308,58,88,3801,140,647,20,19,3,3,0,6,14,19,1,1,0,0,1,1,0,1,503,6,6,3,9,3,1,1,1,0,271,3,41670,830,42503,67342,0.6312
30,VERACRUZ,210,TATAHUICAPAN DE JUAREZ,8,19,804,1973,1207,141,54,38,71,24,51,1121,39,190,29,4,3,2,0,4,3,5,0,0,0,0,0,0,0,0,72,11,4,0,2,2,1,0,1,0,39,9,5895,349,6253,10763,0.580
30,VERACRUZ,157,TATATILA,4,7,1210,488,21,20,19,13,13,7,91,191,16,41,0,0,3,0,1,0,0,1,1,1,0,1,0,0,0,0,8,0,0,1,0,0,1,1,0,0,7,0,2156,42,2198,3555,0.6172
30,VERACRUZ,158,TECOLUTLA,28,42,2617,2882,710,2023,108,89,123,88,59,1089,59,201,8,6,0,0,0,1,1,3,0,3,1,0,0,0,0,0,82,13,2,0,6,4,1,2,2,0,95,7,10278,245,10530,18562,0.5673
30,VERACRUZ,159,TEHUIPANGO,7,24,3851,2385,491,304,745,45,172,36,48,462,15,105,10,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,83,3,0,0,3,3,1,2,4,2,41,2,8815,655,9472,14611,0.6483
30,VERACRUZ,160,TEMPOAL,30,49,2816,5006,587,3725,114,76,137,37,35,1241,18,115,3,2,0,0,2,0,2,8,0,0,0,0,1,0,0,0,278,3,4,1,15,5,0,0,1,1,69,1,14302,439,14742,24833,0.5936
30,VERACRUZ,161,TENAMPA,3,8,934,723,71,137,28,46,29,6,44,220,10,44,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,2,0,0,1,0,0,0,0,0,46,0,2365,87,2452,4619,0.5309
30,VERACRUZ,162,TENOCHTITLAN,6,10,371,306,522,34,21,68,18,67,26,565,6,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,0,0,1,0,0,0,0,16,1,2097,65,2163,3823,0.5658
30,VERACRUZ,163,TEOCELO,9,21,1312,1092,298,239,114,51,57,277,92,2888,66,87,1,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,21,0,8,0,2,9,0,0,0,1,118,3,6740,248,6991,12070,0.5792
30,VERACRUZ,161,TEPATLAXCO,3,10,1705,1387,72,148,17,15,21,16,14,247,13,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,2,0,0,0,0,0,0,0,89,1,3911,108,4020,6074,0.6618
30,VERACRUZ,165,TEPETLAN,6,13,1480,390,209,804,109,42,73,275,85,800,29,54,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,1,4,0,4,0,0,34,0,4406,125,4531,6878,0.6588
30,VERACRUZ,166,TEPETZINTLA,9,19,1438,2564,148,779,66,31,40,20,28,1215,30,82,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,78,1,0,0,1,0,0,0,0,0,57,0,6584,166,6750,10108,0.6678
30,VERACRUZ,167,TEQUILA,8,17,1743,2376,338,394,63,41,92,24,35,694,57,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,60,3,1,0,5,1,0,0,1,0,48,0,6070,256,6326,9121,0.6936
30,VERACRUZ,169,TEXCATEPEC,5,14,311,2215,771,137,56,13,72,25,31,728,17,39,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,37,10,4488,185,4683,6618,0.7076
30,VERACRUZ,170,TEXHUACAN,4,7,442,344,134,181,39,9,36,30,24,668,15,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,0,0,0,0,40,0,1999,70,2069,3735,0.5539
30,VERACRUZ,171,TEXISTEPEC,16,31,1171,2071,670,475,50,88,354,239,58,2237,26,102,2,3,0,0,0,0,1,2,1,0,0,0,0,0,1,0,32,5,3,2,0,3,0,2,1,1,53,2,7653,154,7809,14416,0.5417
30,VERACRUZ,172,TEZONAPA,35,73,5151,4964,1033,1635,136,217,136,117,107,4670,68,479,29,3,1,0,1,0,5,3,1,0,1,0,0,1,0,0,198,4,10,1,5,1,0,0,1,0,201,7,19179,693,19879,37118,0.5356
30,VERACRUZ,173,TIERRA BLANCA,67,134,14459,8793,496,417,831,214,351,123,134,8900,208,685,51,8,5,0,2,0,15,12,5,1,1,0,0,0,1,1,167,15,6,3,6,2,0,4,2,0,796,19,36714,1116,37849,73988,0.5116
30,VERACRUZ,174,TIHUATLAN,49,113,7380,5489,7615,869,600,170,293,67,131,6424,226,1147,53,32,4,1,0,1,10,14,0,3,1,0,1,0,0,0,200,11,3,4,7,1,1,2,2,0,299,8,31061,904,31973,63686,0.5020
30,VERACRUZ,179,TLACHICHILCO,9,14,2544,2187,95,136,40,8,44,18,13,180,5,95,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,30,3,1,0,1,2,0,1,2,0,3,0,5414,126,5540,7772,0.7128
30,VERACRUZ,175,TLACOJALPAN,4,7,729,644,63,20,21,12,7,6,6,305,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,19,0,1885,59,1944,3617,0.5375
30,VERACRUZ,176,TLACOLULAN,6,14,1477,635,830,55,124,73,22,40,44,764,41,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,1,0,0,28,0,4270,91,4361,7014,0.6218
30,VERACRUZ,177,TLACOTALPAN,13,21,1989,1640,271,245,81,48,50,48,11,1078,30,147,2,2,2,0,0,1,1,5,1,0,0,0,0,0,0,0,47,4,1,0,1,0,0,1,0,0,103,3,5809,194,6006,10439,0.5753
30,VERACRUZ,178,TLACOTEPEC DE MEJIA,2,5,671,461,51,30,13,13,21,225,3,152,5,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,10,0,0,1,0,0,0,0,43,0,1746,43,1789,2948,0.6069
30,VERACRUZ,180,TLALIXCOYAN,27,52,7148,3922,229,147,181,266,119,61,53,1500,83,373,21,19,1,2,0,2,16,17,0,5,0,0,0,0,0,0,110,6,1,4,3,0,0,0,1,1,167,2,14458,443,14903,27214,0.5476
30,VERACRUZ,181,TLALNELHUAYOCAN,5,18,1824,1297,101,69,95,106,18,69,57,1881,231,66,9,1,0,0,0,1,2,7,0,2,1,0,1,0,0,0,14,0,7,0,0,1,0,1,0,1,108,2,5970,139,6111,11515,0.5307
30,VERACRUZ,25,TLALTETELA,6,20,2197,3321,182,56,46,33,34,31,197,654,27,315,71,3,2,0,1,0,2,5,1,0,0,0,0,0,0,0,94,2,3,4,1,0,0,0,0,0,39,0,7321,186,7507,10660,0.7042
30,VERACRUZ,182,TLAPACOYAN,32,78,4779,3296,449,224,1140,175,267,101,172,5182,302,286,11,6,1,0,0,0,5,4,2,0,0,0,0,0,0,0,56,9,4,4,1,1,1,1,1,0,262,2,16742,644,17388,41054,0.4235
30,VERACRUZ,183,TLAQUILPA,3,8,824,543,529,147,56,25,27,7,20,247,6,84,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,1,0,0,14,0,2575,108,2683,4913,0.5461
30,VERACRUZ,183,TLILAPAN,2,5,558,283,82,152,20,23,83,13,20,575,21,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28,0,1,0,2,0,0,0,0,0,32,0,1915,55,1970,3435,0.5735
30,VERACRUZ,185,TOMATLAN,4,9,661,619,36,37,30,24,19,16,32,1003,26,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25,7,0,1,0,0,1,0,0,0,90,0,2662,94,2756,5200,0.5300
30,VERACRUZ,186,TONAYAN,3,7,556,811,39,46,62,25,6,35,42,645,6,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,1,4,0,0,0,0,1,0,0,12,0,2308,40,2348,3753,0.6256
30,VERACRUZ,187,TOTUTLA,10,21,3169,1897,89,355,86,78,101,25,60,706,112,178,2,1,0,0,0,0,3,2,3,1,0,0,0,0,0,0,95,5,1,1,1,0,0,1,0,0,139,3,7111,261,7375,11814,0.6243
30,VERACRUZ,204,TRES VALLES,33,70,4654,4992,440,197,186,114,124,58,98,4020,132,227,15,6,2,2,0,0,8,7,1,0,0,2,1,0,0,0,67,5,2,0,3,1,0,3,2,0,217,2,15586,458,16046,33154,0.4839
30,VERACRUZ,188,TUXPAN,75,189,12669,10116,1134,965,1022,474,350,477,341,16637,701,607,59,20,7,5,3,1,15,19,1,6,2,0,0,0,0,2,282,21,12,5,9,3,2,3,12,4,1352,62,47338,1603,49003,106459,0.4603
30,VERACRUZ,189,TUXTILLA,2,4,575,521,48,23,5,1,5,2,3,97,7,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,11,0,1331,25,1356,1948,0.6961
30,VERACRUZ,190,URSULO GALVAN,23,46,4582,2170,248,205,133,312,84,81,122,2910,129,264,18,6,0,0,0,1,1,6,1,1,0,1,0,0,0,0,31,6,18,4,1,0,0,4,0,0,196,3,11535,300,11838,23329,0.5074
30,VERACRUZ,209,UXPANAPA,17,40,3082,3916,418,257,111,67,66,37,47,1397,28,294,18,2,0,0,0,2,1,6,1,1,0,0,0,0,0,0,70,0,1,3,0,0,0,1,1,1,32,1,9860,265,10126,18578,0.5451
30,VERACRUZ,191,VEGA DE ALATORRE,21,32,1768,1541,191,268,171,35,252,107,39,1633,89,70,6,1,2,0,1,0,0,12,1,0,0,0,0,0,0,0,17,4,11,2,2,1,0,1,1,0,64,1,6290,184,6475,14932,0.4336
30,VERACRUZ,192,VERACRUZ,363,778,114620,36624,3026,2613,2959,2866,2254,526,829,44753,2829,6128,521,92,55,24,2,27,67,177,25,25,9,5,3,2,0,5,1408,89,46,35,27,3,5,14,7,11,6065,139,228776,5826,234741,444745,0.5278
30,VERACRUZ,193,VILLA ALDAMA,5,12,1457,823,144,24,86,132,14,23,55,610,27,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,42,0,3533,98,3631,7145,0.5082
30,VERACRUZ,89,XALAPA,254,618,55001,32139,3654,2087,2753,6017,1011,738,1728,86079,4793,3202,429,60,25,9,1,36,38,152,9,15,9,6,4,1,0,12,581,36,46,37,11,10,4,12,7,27,3906,194,204685,5112,209991,361507,0.5809
30,VERACRUZ,194,XICO,19,46,2052,2390,1516,361,141,102,97,323,85,4686,124,288,7,2,1,1,1,0,0,3,2,0,0,0,0,0,0,0,75,2,18,1,6,4,3,2,0,2,193,4,12488,464,12956,24792,0.5226
30,VERACRUZ,195,XOXOCOTLA,2,5,818,435,73,442,17,4,30,6,11,240,15,25,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,0,0,25,0,2200,75,2275,3532,0.6441
30,VERACRUZ,196,YANGA,14,24,1938,2581,280,143,81,134,32,33,27,2348,45,80,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,45,0,3,1,0,1,1,0,0,0,188,1,7970,218,8189,13390,0.6116
30,VERACRUZ,197,YECUATLA,10,18,755,454,615,758,233,30,30,142,46,1230,40,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,6,0,2,4,1,1,0,0,19,0,4458,97,4555,8564,0.5319
30,VERACRUZ,198,ZACUALPAN,6,11,438,987,999,450,51,2,24,9,8,51,3,88,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,32,1,0,1,1,0,0,0,0,0,9,0,3156,114,3270,4592,0.7121
30,VERACRUZ,199,ZARAGOZA,4,13,305,913,404,73,27,14,41,11,11,1164,13,45,7,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,16,1,0,0,0,2,0,2,0,0,18,0,3073,55,3128,7672,0.4077
30,VERACRUZ,200,ZENTLA,9,18,2578,1528,64,173,77,64,33,29,38,575,39,82,1,7,0,1,0,1,1,1,0,0,0,0,1,0,0,0,31,1,0,0,1,0,0,0,0,0,191,4,5517,190,5711,9454,0.6041
