CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_AVE,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PVEM_NVA_ALIANZA,PVEM_AVE,NVA_ALIANZA_AVE,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF ,OBSERVACIONES,RUTA_ACTA,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2043,B,116,50,6,4,5,13,8,1,13,164,11,5,0,0,2,0,0,1,0,0,0,0,0,,,,,,,10,5,,,,,,,,0,414,10,424,654,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2044,B,109,39,6,3,5,14,4,7,9,116,5,12,0,0,0,0,0,1,0,0,1,0,0,,,,,,,9,13,,,,,,,,0,353,13,366,634,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2045,B,82,55,3,10,5,13,4,5,5,113,10,5,1,0,0,0,0,0,0,0,0,0,0,,,,,,,7,12,,,,,,,,0,330,3,333,578,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2046,B,105,21,9,5,3,18,3,2,3,115,5,5,0,0,0,0,0,0,1,0,0,0,0,,,,,,,7,9,,,,,,,,1,311,9,321,531,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2047,B,85,32,12,4,3,13,3,6,4,114,10,5,1,1,0,0,0,0,0,0,0,0,0,,,,,,,7,17,,,,,,,,2,317,12,331,507,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2048,B,80,44,5,4,1,19,6,1,7,84,3,3,0,0,1,0,0,0,0,0,0,0,0,,,,,,,2,13,,,,,,,,0,273,5,278,434,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2048,C01,79,30,5,7,2,17,1,2,5,83,4,2,1,0,0,0,0,2,0,0,0,0,0,,,,,,,4,12,,,,,,,,0,256,17,273,434,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2049,B,72,45,7,4,1,15,2,3,4,3,5,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,8,5,,,,,,,,0,180,13,193,427,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2049,C01,96,50,8,2,1,13,4,0,7,80,4,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,6,5,,,,,,,,3,279,8,290,427,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2050,B,92,38,8,3,7,13,0,4,9,66,2,4,0,0,0,0,0,1,0,0,0,0,0,,,,,,,5,8,,,,,,,,0,260,7,267,427,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2050,C01,110,34,6,9,1,7,3,4,5,62,5,5,0,0,0,0,0,1,0,0,0,1,0,,,,,,,5,8,,,,,,,,0,266,7,273,427,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2051,B,95,65,15,14,7,13,2,3,7,143,7,4,0,0,1,0,0,3,0,0,0,0,0,,,,,,,9,10,,,,,,,,0,398,13,411,724,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2052,B,141,77,4,9,4,26,6,2,2,70,3,5,1,0,2,0,0,1,0,0,0,0,0,,,,,,,5,17,,,,,,,,0,375,11,386,554,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2052,C01,150,56,6,5,3,22,4,1,6,82,0,4,2,0,0,0,0,0,0,0,0,0,0,,,,,,,14,15,,,,,,,,0,370,9,379,554,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2052,C02,124,65,13,9,5,7,4,1,5,75,3,5,2,0,0,0,0,1,0,0,0,0,0,,,,,,,11,17,,,,,,,,1,347,13,361,554,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2053,B,143,90,14,7,4,30,6,2,6,75,7,2,0,0,0,0,0,1,0,0,0,0,0,,,,,,,10,15,,,,,,,,2,412,14,428,652,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2053,C01,155,87,6,10,5,26,4,1,7,98,5,4,2,0,1,0,0,1,0,0,0,0,0,,,,,,,9,16,,,,,,,,2,437,11,450,651,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2053,C02,146,84,10,6,0,41,2,1,6,83,7,5,2,1,0,0,0,1,0,0,0,0,0,,,,,,,7,3,,,,,,,,1,405,16,422,651,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2053,C03,159,81,4,12,2,27,3,2,8,90,7,10,0,0,0,0,0,1,0,0,0,0,0,,,,,,,7,18,,,,,,,,0,431,9,440,651,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2054,B,57,92,11,4,2,6,8,4,8,115,13,1,0,1,0,0,0,1,1,0,0,0,0,,,,,,,9,3,,,,,,,,0,336,10,346,587,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2054,C01,58,94,5,4,2,6,8,3,10,115,3,1,1,0,1,0,0,2,0,0,0,1,0,,,,,,,10,5,,,,,,,,2,329,13,344,587,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2054,C02,75,71,6,6,5,12,5,2,7,116,4,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,9,5,,,,,,,,0,328,9,337,587,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2055,B,120,63,7,3,3,18,8,1,6,91,6,8,0,0,0,0,0,1,0,0,0,0,0,,,,,,,5,5,,,,,,,,0,345,8,353,557,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2055,C01,97,53,14,3,1,13,1,3,4,103,9,3,1,0,1,0,0,2,1,0,0,0,0,,,,,,,7,3,,,,,,,,1,319,15,335,557,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2055,C02,93,43,10,2,5,12,8,1,6,118,8,3,0,0,0,0,0,3,1,0,0,0,0,,,,,,,5,8,,,,,,,,0,326,10,336,556,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2056,B,81,40,8,5,1,8,5,4,7,80,5,3,1,0,0,0,0,2,0,0,0,0,0,,,,,,,4,3,,,,,,,,3,257,3,263,389,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2056,C01,93,36,7,4,3,8,3,6,3,80,9,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,3,6,,,,,,,,1,266,8,275,389,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2057,B,62,27,8,3,15,10,2,0,5,84,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4,7,,,,,,,,0,235,9,244,398,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2058,B,103,42,11,10,3,14,7,3,4,107,7,4,0,0,1,0,0,0,0,0,0,0,0,,,,,,,4,9,,,,,,,,0,329,8,337,519,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2059,B,71,36,9,2,4,18,7,2,7,119,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,7,,,,,,,,0,297,17,314,496,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2059,C01,74,29,4,3,5,18,2,0,5,120,5,4,1,0,1,0,0,0,0,0,0,0,0,,,,,,,3,7,,,,,,,,1,281,21,303,495,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2060,B,113,50,10,6,3,23,4,1,11,134,2,4,0,0,0,0,0,1,0,0,0,0,0,,,,,,,4,9,,,,,,,,0,375,13,388,649,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2061,B,72,38,7,2,3,8,0,1,10,113,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3,6,,,,,,,,0,273,8,281,437,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2061,C01,87,28,4,6,8,24,5,2,6,91,9,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2,7,,,,,,,,0,286,16,302,437,ACTA CASILLA,Anulada,RIN 105/2016,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2062,B,98,67,9,11,0,18,8,5,3,159,11,6,1,0,2,0,0,2,0,0,1,0,0,,,,,,,10,11,,,,,,,,0,422,17,439,684,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2063,B,55,41,9,4,2,8,7,2,11,75,3,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,3,2,,,,,,,,0,224,9,233,380,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2063,C01,56,30,11,4,3,11,2,2,14,87,9,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2,4,,,,,,,,0,236,7,243,380,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2064,B,67,41,14,1,5,23,5,1,21,148,25,5,0,0,0,0,0,2,0,0,0,0,0,,,,,,,6,1,,,,,,,,0,365,13,378,736,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2064,C01,72,58,15,8,5,26,2,1,18,140,19,0,1,0,1,0,0,1,0,0,0,0,0,,,,,,,6,2,,,,,,,,0,375,12,387,735,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2065,B,54,38,5,4,3,7,4,0,9,103,6,2,0,0,0,0,0,2,0,0,0,0,0,,,,,,,6,2,,,,,,,,0,245,12,257,427,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2065,C01,48,36,4,4,3,4,3,2,15,108,7,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6,8,,,,,,,,1,251,10,262,427,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2066,B,65,26,2,6,2,4,2,4,2,90,14,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,1,5,,,,,,,,0,225,7,232,466,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2066,C01,73,34,7,3,4,9,1,0,6,93,9,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,3,5,,,,,,,,0,249,12,261,465,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2067,B,68,49,8,5,1,13,3,5,5,94,11,3,0,0,1,0,0,2,0,1,0,0,0,,,,,,,4,0,,,,,,,,0,273,10,283,449,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2067,C01,58,54,1,6,4,7,4,0,8,95,8,3,0,0,1,0,0,2,0,0,0,0,0,,,,,,,4,8,,,,,,,,0,263,7,270,448,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2068,B,142,56,13,10,3,23,2,2,9,130,7,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,8,13,,,,,,,,2,422,16,440,712,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2069,B,113,78,13,7,3,21,5,6,17,141,9,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,4,9,,,,,,,,0,430,14,444,720,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,B,94,48,12,7,6,17,0,6,6,160,10,5,0,0,0,0,0,2,0,0,0,0,0,,,,,,,8,15,,,,,,,,0,396,16,412,683,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,C01,92,49,8,10,5,7,2,1,7,159,16,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,14,3,,,,,,,,1,377,10,388,683,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,C02,97,59,6,9,2,8,8,5,11,159,8,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,8,4,,,,,,,,0,388,7,395,683,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,C03,87,72,6,3,3,8,5,1,8,158,12,1,1,0,0,1,0,1,0,0,0,0,0,,,,,,,5,10,,,,,,,,0,382,2,384,683,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,C04,93,53,7,4,4,7,7,2,7,185,18,3,0,0,0,0,0,6,0,0,0,0,0,,,,,,,9,15,,,,,,,,1,420,11,432,683,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,C05,100,65,8,9,5,15,3,3,6,147,15,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,8,0,,,,,,,,0,387,16,403,682,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,C06,94,59,8,12,2,13,6,6,10,158,8,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14,8,,,,,,,,1,403,14,418,682,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,C07,106,44,8,7,5,17,8,1,6,139,14,5,1,0,0,0,0,1,0,0,0,0,0,,,,,,,5,8,,,,,,,,0,375,14,389,682,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,C08,96,50,10,14,5,17,5,2,12,134,13,3,0,0,1,0,0,0,0,0,0,0,0,,,,,,,7,6,,,,,,,,0,375,15,390,682,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,E01,58,60,14,3,4,7,1,3,3,75,4,1,1,1,0,0,0,1,0,0,0,0,0,,,,,,,3,1,,,,,,,,0,240,8,248,430,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2070,E01C01,61,40,5,8,6,7,6,1,6,63,7,2,0,0,0,0,0,2,0,0,0,0,0,,,,,,,10,3,,,,,,,,0,227,6,233,430,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2071,B,82,55,9,8,2,14,2,1,9,126,5,5,1,0,1,0,1,0,0,0,0,0,0,,,,,,,4,8,,,,,,,,0,333,10,343,569,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2072,B,129,85,14,14,5,25,2,3,6,118,6,7,0,0,0,0,0,0,0,0,1,0,0,,,,,,,12,17,,,,,,,,0,444,13,457,701,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2072,C01,126,84,11,16,2,15,6,5,3,122,13,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12,8,,,,,,,,0,425,10,435,701,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2072,C02,118,81,18,21,1,18,3,3,4,97,11,6,0,0,0,0,0,1,0,0,0,0,0,,,,,,,9,22,,,,,,,,0,413,15,428,701,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2072,C03,116,76,15,19,4,27,3,4,9,119,10,5,0,0,0,0,0,3,0,0,0,0,0,,,,,,,11,2,,,,,,,,0,423,7,430,701,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2072,C04,111,84,12,13,7,19,2,3,6,125,15,7,0,0,0,1,0,2,0,0,0,0,0,,,,,,,10,5,,,,,,,,0,422,19,441,701,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2073,B,103,74,12,9,2,26,7,1,1,148,7,4,0,0,0,0,0,2,0,0,0,0,0,,,,,,,5,7,,,,,,,,1,408,19,428,704,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2074,B,24,32,7,0,4,7,0,0,4,35,3,1,0,2,0,0,0,0,0,0,0,0,0,,,,,,,2,1,,,,,,,,0,122,6,128,187,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2075,B,53,48,5,6,2,8,6,1,13,11,15,0,1,0,1,0,0,2,0,0,0,0,0,,,,,,,2,3,,,,,,,,0,177,9,186,514,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2075,C01,58,51,8,11,4,7,2,3,8,106,9,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,5,6,,,,,,,,0,282,9,291,514,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2076,B,53,52,8,3,5,10,2,2,8,126,19,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,3,,,,,,,,0,302,4,306,512,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2076,C01,78,40,10,6,2,11,3,1,16,99,12,2,0,0,1,0,0,1,0,0,0,0,0,,,,,,,8,6,,,,,,,,0,296,7,303,512,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2077,B,57,34,13,6,0,6,4,1,14,116,0,4,2,0,0,0,0,0,0,0,0,0,0,,,,,,,5,12,,,,,,,,0,274,12,286,479,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2077,C01,66,31,8,6,4,7,5,3,11,108,0,9,3,0,0,0,0,0,0,0,0,0,0,,,,,,,4,8,,,,,,,,0,273,7,280,479,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2078,B,102,53,8,6,2,9,8,3,6,105,9,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,3,,,,,,,,0,323,10,333,572,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2079,B,68,49,11,13,6,8,5,5,16,144,13,3,0,0,0,0,0,1,0,0,1,0,0,,,,,,,11,3,,,,,,,,2,357,11,370,710,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,11,XALAPA II,89,XALAPA,2080,B,52,30,7,7,4,9,5,2,15,112,10,3,2,0,1,0,0,1,0,0,0,1,0,,,,,,,8,2,,,,,,,,0,271,13,284,481,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
