CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PRI_PVEM_NA_CP,PVEM_NA,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,518,5,245,247,19,20,,11,11,,135,3,,,,,,,,,905,16,7,2,0,3,1,0,1,,,,,,,,,,,76,,1702,0,57,1759,3013
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,519,2,67,83,8,7,,4,1,,30,1,,,,,,,,,212,4,2,4,0,1,0,0,1,,,,,,,,,,,4,,429,0,20,449,793
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,520,3,75,80,9,5,,4,2,,27,3,,,,,,,,,327,4,1,1,0,1,0,0,0,,,,,,,,,,,24,,563,0,8,571,923
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,521,3,242,146,18,11,,20,12,,79,5,,,,,,,,,575,12,4,2,0,1,1,1,1,,,,,,,,,,,51,,1181,0,33,1214,2197
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,522,2,123,83,8,6,,1,2,,40,5,,,,,,,,,286,3,2,0,0,2,1,0,0,,,,,,,,,,,11,,573,1,27,601,975
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,523,2,105,68,4,4,,6,4,,36,1,,,,,,,,,238,9,1,0,0,1,1,0,0,,,,,,,,,,,11,,489,0,22,511,952
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,524,2,90,70,10,7,,14,6,,48,3,,,,,,,,,275,8,0,4,0,3,0,0,1,,,,,,,,,,,21,,560,2,23,585,1125
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,525,3,177,76,14,6,,7,5,,53,5,,,,,,,,,395,11,8,2,0,0,2,0,0,,,,,,,,,,,33,,794,1,19,814,1453
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,526,3,218,125,14,7,,9,6,,61,1,,,,,,,,,378,20,14,3,6,3,3,0,1,,,,,,,,,,,17,,886,0,39,925,1931
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,527,4,331,183,38,22,,18,9,,92,3,,,,,,,,,546,30,22,5,1,7,0,0,1,,,,,,,,,,,28,,1336,0,50,1386,2905
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,528,1,42,25,4,1,,1,1,,1,1,,,,,,,,,77,1,4,2,2,0,1,1,1,,,,,,,,,,,1,,166,0,9,175,338
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,529,1,47,20,13,2,,1,2,,9,0,,,,,,,,,43,2,1,1,0,1,0,0,0,,,,,,,,,,,2,,144,0,10,154,426
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,530,1,26,35,4,0,,0,0,,18,0,,,,,,,,,90,1,0,0,0,1,1,0,0,,,,,,,,,,,2,,178,0,7,185,279
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,531,2,183,71,23,10,,2,3,,19,3,,,,,,,,,246,8,5,1,0,1,0,0,1,,,,,,,,,,,7,,583,0,33,616,1226
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,532,2,47,46,22,3,,3,2,,18,0,,,,,,,,,135,5,4,0,0,0,1,0,0,,,,,,,,,,,7,,293,0,20,313,905
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,533,2,98,74,11,3,,5,3,,44,1,,,,,,,,,235,9,1,1,0,0,0,0,0,,,,,,,,,,,41,,526,0,16,542,864
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,534,1,28,45,4,4,,4,0,,9,0,,,,,,,,,68,0,0,1,0,0,0,0,1,,,,,,,,,,,6,,170,0,13,183,311
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,536,3,233,221,47,7,,6,9,,70,5,,,,,,,,,248,13,8,5,0,1,2,0,0,,,,,,,,,,,18,,893,0,35,928,1800
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,537,1,22,15,1,0,,0,0,,2,0,,,,,,,,,23,1,0,1,0,0,1,0,0,,,,,,,,,,,0,,66,0,10,76,123
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,538,1,29,21,10,1,,0,2,,5,0,,,,,,,,,42,0,1,0,0,0,0,0,0,,,,,,,,,,,2,,113,0,0,113,155
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,539,2,60,93,17,3,,3,0,,26,0,,,,,,,,,222,1,2,1,0,0,0,0,2,,,,,,,,,,,4,,434,0,14,448,825
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,540,1,100,71,6,1,,0,2,,18,1,,,,,,,,,117,9,2,0,0,1,0,0,0,,,,,,,,,,,0,,328,0,12,340,533
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,541,2,62,86,77,3,,3,2,,23,1,,,,,,,,,163,5,2,3,2,1,2,0,0,,,,,,,,,,,4,,439,0,21,460,811
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,542,1,27,54,9,0,,0,0,,5,0,,,,,,,,,40,1,1,0,0,0,0,0,0,,,,,,,,,,,0,,137,0,7,144,223
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,543,1,32,19,5,1,,2,1,,2,0,,,,,,,,,38,1,0,0,0,0,0,0,0,,,,,,,,,,,1,,102,0,8,110,195
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,544,1,69,56,21,3,,1,1,,1,0,,,,,,,,,71,4,0,1,0,0,0,0,0,,,,,,,,,,,4,,232,0,17,249,484
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,545,2,55,154,3,6,,1,1,,10,2,,,,,,,,,176,4,2,1,0,0,0,0,0,,,,,,,,,,,3,,418,0,23,441,945
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,546,1,29,47,16,2,,0,1,,8,0,,,,,,,,,68,0,1,1,1,0,0,0,0,,,,,,,,,,,2,,176,0,16,192,349
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,547,1,58,23,10,5,,9,6,,11,1,,,,,,,,,105,0,6,0,0,0,0,0,0,,,,,,,,,,,0,,234,0,15,249,432
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,548,1,13,49,13,1,,0,11,,5,1,,,,,,,,,28,0,0,0,1,1,0,0,0,,,,,,,,,,,10,,133,0,19,152,293
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,549,1,86,57,8,1,,0,10,,5,4,,,,,,,,,69,7,2,0,0,0,0,0,0,,,,,,,,,,,14,,263,0,16,279,558
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,550,1,42,30,5,2,,0,5,,7,2,,,,,,,,,69,0,2,0,0,1,0,0,0,,,,,,,,,,,2,,167,0,27,194,404
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,551,1,42,16,7,0,,0,15,,1,0,,,,,,,,,15,1,1,0,0,0,0,0,0,,,,,,,,,,,9,,107,0,6,113,210
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,552,1,95,108,117,2,,5,1,,4,0,,,,,,,,,92,5,2,1,0,0,0,0,0,,,,,,,,,,,32,,464,0,21,485,712
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,553,1,143,69,23,3,,0,1,,3,1,,,,,,,,,40,9,4,0,0,0,0,0,0,,,,,,,,,,,3,,299,0,16,315,575
,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,554,1,90,79,12,2,,2,3,,13,0,,,,,,,,,39,5,2,0,0,1,1,0,0,,,,,,,,,,,1,,250,0,9,259,428
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,555,3,,,150,28,122,,,19,40,2,494,,,,,269,,,,,,,,3,0,0,0,,,,,,,126,,,,,,1253,6,21,1280,1669
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,556,3,,,5,335,29,,,4,51,7,273,,,,,285,,,,,,,,60,10,0,1,,,,,,,20,,,,,,1080,0,36,1116,1787
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,557,2,,,73,65,17,,,1,24,3,89,,,,,206,,,,,,,,8,10,1,2,,,,,,,7,,,,,,506,0,37,543,934
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,558,2,,,18,73,14,,,1,24,3,135,,,,,227,,,,,,,,2,3,0,0,,,,,,,3,,,,,,503,0,34,537,875
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,559,3,,,120,102,15,,,12,69,7,457,,,,,331,,,,,,,,12,7,2,3,,,,,,,40,,,,,,1177,0,56,1233,1891
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,560,2,,,36,131,13,,,3,44,6,207,,,,,245,,,,,,,,22,14,3,4,,,,,,,24,,,,,,752,0,30,782,1158
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,561,2,,,93,108,32,,,12,37,5,277,,,,,311,,,,,,,,9,7,1,10,,,,,,,28,,,,,,930,0,33,963,1377
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,562,2,,,59,16,61,,,3,20,0,155,,,,,228,,,,,,,,2,0,0,1,,,,,,,123,,,,,,668,0,23,691,986
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,563,1,,,14,9,2,,,1,4,1,58,,,,,110,,,,,,,,0,0,0,0,,,,,,,12,,,,,,211,0,14,225,317
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,564,1,,,7,41,7,,,0,7,0,27,,,,,116,,,,,,,,2,2,0,0,,,,,,,3,,,,,,212,0,15,227,366
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,565,3,,,64,16,211,,,8,19,2,208,,,,,429,,,,,,,,0,4,0,0,,,,,,,22,,,,,,983,0,45,1028,1676
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,566,2,,,56,21,86,,,11,12,0,276,,,,,267,,,,,,,,0,0,0,0,,,,,,,28,,,,,,757,0,32,789,1288
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,567,1,,,62,6,4,,,4,6,1,127,,,,,110,,,,,,,,0,0,0,0,,,,,,,12,,,,,,332,0,25,357,467
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,568,2,,,38,11,99,,,2,8,8,172,,,,,220,,,,,,,,0,0,0,0,,,,,,,63,,,,,,621,0,28,649,984
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,569,1,,,3,3,52,,,1,0,0,44,,,,,143,,,,,,,,0,0,0,0,,,,,,,1,,,,,,247,0,14,261,338
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,570,1,,,22,12,17,,,1,7,2,163,,,,,254,,,,,,,,1,0,1,1,,,,,,,7,,,,,,488,0,31,519,703
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,571,1,,,31,13,6,,,2,3,1,74,,,,,84,,,,,,,,3,0,0,0,,,,,,,195,,,,,,412,0,26,438,615
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,572,4,,,109,22,127,,,5,45,4,388,,,,,611,,,,,,,,1,5,0,0,,,,,,,46,,,,,,1363,0,83,1446,1909
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,573,3,,,207,39,76,,,14,40,8,464,,,,,488,,,,,,,,6,2,0,2,,,,,,,40,,,,,,1386,1,44,1431,2159
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,574,1,,,103,17,42,,,2,3,0,147,,,,,108,,,,,,,,1,2,0,0,,,,,,,34,,,,,,459,0,33,492,743
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,575,1,,,34,4,5,,,2,3,1,128,,,,,89,,,,,,,,0,0,0,0,,,,,,,17,,,,,,283,0,19,302,376
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,576,1,,,33,4,6,,,1,3,1,53,,,,,75,,,,,,,,0,0,0,0,,,,,,,7,,,,,,183,0,9,192,258
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,577,2,,,32,5,47,,,4,10,1,186,,,,,325,,,,,,,,0,0,0,0,,,,,,,9,,,,,,619,0,41,660,850
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,578,2,,,78,10,24,,,2,10,3,351,,,,,250,,,,,,,,1,0,0,0,,,,,,,36,,,,,,765,1,54,820,1063
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,579,2,,,78,52,19,,,7,51,3,201,,,,,274,,,,,,,,12,1,0,0,,,,,,,122,,,,,,820,0,39,859,1212
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,580,3,,,91,98,14,,,44,74,5,377,,,,,426,,,,,,,,15,4,0,3,,,,,,,73,,,,,,1224,0,45,1269,1817
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,581,3,,,167,28,27,,,6,39,1,302,,,,,267,,,,,,,,4,3,1,0,,,,,,,51,,,,,,896,0,44,940,1299
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,582,2,,,46,48,24,,,10,22,3,440,,,,,339,,,,,,,,5,3,0,0,,,,,,,28,,,,,,968,0,20,988,1223
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,583,1,,,55,10,41,,,2,17,0,194,,,,,105,,,,,,,,1,0,0,0,,,,,,,17,,,,,,442,1,26,469,649
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,584,2,,,61,30,11,,,7,21,4,174,,,,,229,,,,,,,,2,1,0,0,,,,,,,24,,,,,,564,0,30,594,780
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,585,2,,,86,50,9,,,1,45,5,310,,,,,372,,,,,,,,3,4,0,0,,,,,,,58,,,,,,943,0,44,987,1372
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,586,3,,,185,80,27,,,5,80,8,546,,,,,470,,,,,,,,5,4,1,1,,,,,,,92,,,,,,1504,0,33,1537,2183
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,587,2,,,101,75,13,,,16,68,4,335,,,,,341,,,,,,,,1,2,0,0,,,,,,,26,,,,,,982,0,28,1010,1296
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,588,3,,,95,46,17,,,10,83,6,476,,,,,330,,,,,,,,4,4,0,0,,,,,,,91,,,,,,1162,2,51,1215,1763
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,589,3,,,103,45,15,,,4,68,33,377,,,,,737,,,,,,,,1,0,1,1,,,,,,,97,,,,,,1482,0,44,1526,1972
,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,590,3,,,35,46,18,,,4,102,6,229,,,,,451,,,,,,,,7,5,0,1,,,,,,,25,,,,,,929,0,31,960,1314
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,591,1,213,,,0,14,,1,3,9,1,,,,,,222,,,,,,,,0,0,0,0,,,,,,,,,,,,,463,0,22,485,720
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,592,2,396,,,8,15,,1,1,25,0,,,,,,453,,,,,,,,3,1,0,1,,,,,,,,,,,,,904,1,39,944,1396
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,593,4,635,,,8,60,,10,5,26,1,,,,,,704,,,,,,,,0,0,0,1,,,,,,,,,,,,,1450,0,65,1515,2275
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,594,1,31,,,1,4,,0,0,0,1,,,,,,62,,,,,,,,0,0,0,0,,,,,,,,,,,,,99,0,2,101,132
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,596,1,50,,,0,6,,0,0,1,0,,,,,,71,,,,,,,,0,0,0,0,,,,,,,,,,,,,128,0,11,139,191
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,597,1,175,,,0,26,,0,2,4,0,,,,,,112,,,,,,,,0,0,0,0,,,,,,,,,,,,,319,0,14,333,480
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,598,1,144,,,0,2,,0,0,3,1,,,,,,174,,,,,,,,0,0,0,0,,,,,,,,,,,,,324,0,18,342,453
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,599,1,49,,,1,1,,0,0,3,1,,,,,,169,,,,,,,,2,0,0,0,,,,,,,,,,,,,226,0,6,232,303
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,600,1,99,,,2,26,,1,1,1,0,,,,,,79,,,,,,,,2,0,0,0,,,,,,,,,,,,,211,0,11,222,307
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,601,1,191,,,4,82,,1,0,3,1,,,,,,182,,,,,,,,2,0,0,0,,,,,,,,,,,,,466,1,22,489,703
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,602,1,212,,,0,9,,0,0,0,0,,,,,,67,,,,,,,,2,0,0,0,,,,,,,,,,,,,290,0,9,299,424
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,603,1,236,,,1,8,,1,3,3,0,,,,,,137,,,,,,,,0,0,0,0,,,,,,,,,,,,,389,0,29,418,594
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,604,1,285,,,3,2,,0,0,3,0,,,,,,151,,,,,,,,0,0,0,0,,,,,,,,,,,,,444,0,18,462,572
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,605,1,208,,,1,5,,1,0,3,1,,,,,,108,,,,,,,,0,0,0,0,,,,,,,,,,,,,327,0,7,334,468
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,606,1,199,,,3,12,,0,0,1,0,,,,,,104,,,,,,,,0,0,0,0,,,,,,,,,,,,,319,0,13,332,507
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,607,1,165,,,3,7,,6,2,0,1,,,,,,199,,,,,,,,0,0,0,0,,,,,,,,,,,,,383,0,22,405,611
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,608,2,455,,,5,9,,1,0,1,5,,,,,,122,,,,,,,,0,0,0,0,,,,,,,,,,,,,598,0,23,621,845
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,609,1,126,,,1,8,,2,1,2,0,,,,,,122,,,,,,,,0,0,0,0,,,,,,,,,,,,,262,0,20,282,444
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,610,1,171,,,5,2,,0,0,2,0,,,,,,82,,,,,,,,1,0,0,0,,,,,,,,,,,,,263,0,20,283,450
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,611,1,52,,,4,4,,0,1,3,0,,,,,,69,,,,,,,,1,0,1,0,,,,,,,,,,,,,135,0,8,143,255
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,612,1,184,,,5,4,,1,3,7,0,,,,,,183,,,,,,,,1,0,0,0,,,,,,,,,,,,,388,0,25,413,649
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,613,2,277,,,2,6,,0,0,0,1,,,,,,226,,,,,,,,0,0,1,0,,,,,,,,,,,,,513,0,19,532,806
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,614,1,131,,,3,2,,0,1,1,1,,,,,,47,,,,,,,,1,0,2,0,,,,,,,,,,,,,189,0,7,196,293
,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,615,1,123,,,1,2,,0,0,4,0,,,,,,89,,,,,,,,1,0,0,0,,,,,,,,,,,,,220,0,12,232,368
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,616,3,69,,1,24,,408,0,,59,2,,,,118,,,,,,10,2,0,0,126,8,1,1,,,,,,,,46,,,,,875,0,27,902,1558
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,617,2,90,,5,17,,330,3,,71,6,,,,90,,,,,,10,1,2,0,149,5,1,1,,,,,,,,48,,,,,829,0,20,849,1285
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,618,3,102,,5,20,,436,2,,108,7,,,,78,,,,,,5,1,0,0,383,7,4,10,,,,,,,,38,,,,,1206,0,49,1255,2115
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,619,1,29,,0,0,,112,0,,0,0,,,,35,,,,,,10,0,0,0,56,0,0,0,,,,,,,,26,,,,,268,0,12,280,490
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,620,1,29,,5,19,,68,1,,46,2,,,,53,,,,,,2,2,0,0,7,5,1,8,,,,,,,,34,,,,,282,0,17,299,596
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,621,1,50,,1,27,,63,3,,70,6,,,,50,,,,,,3,5,2,0,14,6,4,0,,,,,,,,25,,,,,329,0,26,355,661
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,622,1,33,,5,21,,66,2,,43,4,,,,40,,,,,,0,1,0,0,12,2,3,4,,,,,,,,26,,,,,262,0,14,276,424
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,623,2,102,,10,28,,120,4,,42,11,,,,154,,,,,,10,1,1,0,132,2,1,4,,,,,,,,18,,,,,640,0,51,691,1131
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,624,1,34,,2,0,,55,2,,0,0,,,,18,,,,,,8,0,0,0,52,0,0,0,,,,,,,,6,,,,,177,0,6,183,363
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,625,1,0,,0,0,,49,0,,0,0,,,,10,,,,,,14,0,0,0,40,0,0,0,,,,,,,,12,,,,,125,0,11,136,246
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,626,2,93,,5,0,,185,6,,0,0,,,,87,,,,,,11,0,0,0,175,0,0,0,,,,,,,,20,,,,,582,0,48,630,911
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,627,1,49,,0,0,,106,0,,0,0,,,,41,,,,,,10,0,0,0,127,0,0,0,,,,,,,,24,,,,,357,0,21,378,657
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,628,1,12,,3,4,,108,0,,9,3,,,,81,,,,,,0,0,0,0,2,0,0,0,,,,,,,,17,,,,,239,0,11,250,435
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,629,1,8,,0,1,,33,0,,6,2,,,,8,,,,,,0,2,0,0,4,1,0,0,,,,,,,,15,,,,,80,0,2,82,157
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,630,1,9,,0,0,,28,0,,0,0,,,,4,,,,,,0,0,0,0,28,0,0,0,,,,,,,,7,,,,,76,0,8,84,193
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,631,1,8,,1,0,,17,0,,0,0,,,,19,,,,,,0,0,0,0,19,0,0,0,,,,,,,,1,,,,,65,0,5,70,107
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,632,1,1,,2,3,,26,0,,9,1,,,,16,,,,,,1,0,1,0,0,0,0,0,,,,,,,,5,,,,,65,0,4,69,115
,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,633,2,15,,4,11,,195,1,,19,4,,,,80,,,,,,0,0,0,0,51,1,0,0,,,,,,,,22,,,,,403,0,24,427,868
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,634,2,171,,7,27,40,,7,,104,8,,,192,,,,,,,1,3,3,0,8,2,0,3,,,,,,,,,,,,,576,0,38,614,1325
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,635,2,161,,8,25,17,,3,,57,8,,,230,,,,,,,3,0,4,1,4,3,1,1,,,,,,,,,,,,,526,0,40,566,1085
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,636,3,368,,3,59,36,,9,,158,13,,,323,,,,,,,9,4,4,0,13,4,1,3,,,,,,,,,,,,,1007,1,23,1031,1744
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,637,2,260,,8,32,34,,9,,129,12,,,183,,,,,,,7,1,5,0,8,1,0,4,,,,,,,,,,,,,693,0,31,724,1269
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,638,3,375,,5,61,41,,8,,161,11,,,373,,,,,,,11,3,2,0,9,3,0,2,,,,,,,,,,,,,1065,0,30,1095,1848
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,639,2,271,,3,20,18,,9,,68,4,,,198,,,,,,,13,1,2,0,5,0,0,1,,,,,,,,,,,,,613,1,25,639,1115
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,640,2,220,,6,13,26,,7,,80,8,,,205,,,,,,,8,1,7,0,4,1,0,1,,,,,,,,,,,,,587,0,13,600,897
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,641,4,415,,21,82,44,,11,,217,16,,,377,,,,,,,16,3,4,0,14,2,0,3,,,,,,,,,,,,,1225,6,30,1261,2293
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,642,2,249,,6,28,31,,3,,74,5,,,254,,,,,,,5,0,1,0,4,1,0,1,,,,,,,,,,,,,662,0,29,691,1123
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,643,2,212,,0,22,13,,8,,69,4,,,181,,,,,,,10,0,2,0,7,1,0,1,,,,,,,,,,,,,530,0,15,545,825
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,644,1,120,,4,6,15,,4,,31,1,,,137,,,,,,,4,1,0,0,2,0,0,0,,,,,,,,,,,,,325,0,7,332,518
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,645,2,176,,4,14,33,,10,,59,2,,,153,,,,,,,10,1,4,0,3,1,0,0,,,,,,,,,,,,,470,0,13,483,819
,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,646,3,330,,9,28,24,,9,,126,5,,,281,,,,,,,19,1,7,2,6,5,1,10,,,,,,,,,,,,,863,0,25,888,1615
