Seccion,Casilla,pan,pri,prd,pvem,pt,mc,morena,na,pes,mas,progresa,rsp,c_pan_pri_prd_rsp,c_pan_pri_prd,c_pan_pri_rsp,c_pan_prd_rsp,c_pri_prd_rsp,c_pan_pri,c_pan_prd,c_pan_rsp,c_pri_prd,c_pri_rsp,c_prd_rsp,c_mc_progresa,c_morena_na_pes_mas,c_morena_na_pes,c_morena_na_mas,c_morena_pes_mas,c_na_pes_mas,c_morena_na,c_morena_pes,c_morena_mas,c_na_pes,c_na_mas,c_pes_mas,no_registrados,num_votos_nulos,Tot.Votos,L.Nominal
230,C2,163,25,11,18,6,34,95,9,2,4,1,5,4,10,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6,399,582
231,B1,85,14,2,37,4,35,91,11,2,5,3,2,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,15,319,439
231,C1,89,14,5,23,7,36,92,10,1,1,4,1,6,2,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,2,0,0,0,0,0,299,438
232,B1,113,23,7,22,11,38,111,5,2,12,1,1,1,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,13,369,556
232,C1,101,22,3,21,10,35,120,9,5,4,9,2,5,5,0,0,0,1,0,0,0,0,0,2,3,4,1,0,0,2,0,0,0,0,0,0,15,379,556
232,C2,121,28,8,23,18,33,114,8,1,3,2,1,0,5,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,14,385,555
233,B1,130,20,8,5,2,43,89,4,1,0,3,4,2,2,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8,326,461
233,C1,136,25,9,7,5,27,86,1,0,2,1,5,0,8,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,323,460
234,B1,170,34,9,4,5,37,85,3,2,2,2,4,4,15,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,8,392,542
234,C1,177,29,6,7,6,27,74,3,0,0,5,7,1,5,0,0,0,3,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,2,12,372,541
235,B1,76,20,5,11,7,37,80,2,1,0,6,7,3,7,0,0,0,1,0,1,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,1,15,287,690
236,B1,187,37,11,10,10,29,87,4,1,3,6,2,2,8,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,2,21,429,576
237,B1,144,26,2,6,4,41,81,6,0,3,4,1,0,4,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,11,340,489
237,C1,163,25,6,6,4,33,85,1,3,3,3,3,3,7,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,8,359,488
238,B1,152,28,6,5,0,24,63,0,0,0,2,0,0,10,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,303,415
238,C1,165,26,11,4,1,18,63,2,0,0,4,0,0,7,1,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,313,414
240,B1,228,31,8,13,6,53,112,4,0,1,6,7,3,11,0,0,0,2,0,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,6,501,719
240,C1,238,32,9,13,5,42,111,4,1,3,2,4,3,9,0,0,0,5,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,18,505,719
240,C2,213,33,10,5,4,38,120,7,0,1,6,5,3,7,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,19,479,718
241,B1,86,9,27,13,12,39,84,5,0,4,5,9,3,3,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,1,20,327,551
241,C1,68,22,26,4,12,42,113,7,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,1,1,0,0,0,2,13,328,550
241,C2,71,14,23,6,12,33,109,5,4,8,4,3,7,5,0,0,0,1,3,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,14,329,550
242,B1,191,31,3,18,4,40,104,1,1,4,9,14,4,7,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,1,1,0,0,0,1,0,11,452,705
242,C1,172,26,7,12,11,30,97,2,2,4,3,11,2,14,0,0,0,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,18,422,705
243,B1,103,34,4,10,6,30,93,2,1,4,4,3,1,8,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,15,324,502
243,C1,149,22,3,4,9,26,92,6,1,1,6,4,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,12,345,501
244,B1,186,18,13,11,6,27,94,4,3,4,2,5,2,8,0,0,0,3,1,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,1,9,405,566
244,C1,175,24,9,14,7,35,98,5,1,2,4,3,3,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,14,407,566
245,B1,113,19,5,4,5,21,62,0,2,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,258,452
245,C1,133,25,2,3,5,31,77,5,2,3,4,2,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,15,329,451
246,B1,148,32,8,10,12,49,107,6,1,5,5,6,3,7,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,12,422,607
246,C1,134,28,10,11,6,29,137,5,0,3,8,2,7,13,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,0,1,0,0,1,0,1,17,422,606
247,B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586
247,C1,141,32,7,15,13,58,97,4,1,0,5,4,2,10,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,397,586
248,B1,225,36,6,7,7,52,111,6,3,2,7,4,6,8,0,0,0,4,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,11,501,731
248,C1,220,57,10,17,8,29,132,2,0,1,7,1,5,9,0,0,0,6,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,8,517,730
249,B1,151,26,10,13,5,39,91,6,0,1,2,1,2,7,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,10,369,498
250,B1,216,23,7,10,4,23,85,4,1,1,1,1,4,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,400,573
250,C1,223,37,5,12,4,39,71,1,1,1,1,3,3,7,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,419,572
251,B1,185,31,10,1,3,32,41,1,0,0,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,320,423
251,C1,167,27,3,4,2,24,45,3,0,3,2,1,5,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,304,422
252,B1,155,24,6,18,7,40,137,3,3,2,2,5,7,3,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,12,435,666
252,C1,157,33,22,12,9,44,110,4,1,2,3,5,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,24,450,665
253,B1,66,7,8,23,10,46,112,3,1,4,2,24,0,8,0,0,0,6,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,21,345,562
253,C1,55,19,17,11,12,34,111,6,3,5,9,4,4,2,0,0,0,3,1,1,0,0,0,1,5,0,0,0,1,0,1,1,0,0,0,0,23,329,561
254,B1,56,16,3,17,3,33,133,5,0,2,2,10,1,7,1,0,0,1,0,1,0,0,0,1,6,1,0,0,0,3,0,0,0,0,0,1,7,310,515
254,C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515
254,C2,61,10,9,9,7,30,131,4,0,5,4,14,4,5,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,13,313,514
255,B1,87,11,8,11,6,39,127,4,3,3,3,5,2,4,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,336,568
255,C1,106,21,4,10,9,28,99,3,2,3,3,6,3,4,0,0,0,2,0,1,0,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,16,327,568
255,C2,122,17,4,10,4,37,94,5,0,2,5,8,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,326,568
255,C3,92,14,3,13,8,43,109,4,1,1,4,4,5,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,12,325,567
256,B1,102,27,9,13,27,51,132,3,1,6,6,2,7,12,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,1,1,0,0,0,0,22,429,706
256,C1,103,22,10,17,13,49,160,10,3,3,2,7,5,5,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,0,0,0,17,436,705
256,C2,105,30,12,17,22,44,144,8,2,6,8,2,5,6,1,0,0,1,0,0,1,0,1,1,4,0,2,0,0,3,1,0,0,0,0,0,19,445,705
257,B1,77,17,8,14,11,54,131,5,0,0,1,3,3,5,1,1,0,1,0,0,0,0,0,2,4,0,0,0,0,1,2,0,1,0,0,0,22,364,702
257,C1,76,22,11,27,12,55,149,4,3,5,5,5,1,8,0,0,0,4,0,0,0,0,0,1,7,2,1,0,0,1,0,0,0,0,0,0,28,427,702
257,C2,92,19,3,7,8,42,49,3,4,4,4,2,0,5,1,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0,254,702
257,C3,80,23,6,22,11,57,152,5,1,5,5,3,3,6,0,0,0,1,1,1,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,1,18,409,702
257,C4,100,27,4,20,11,45,161,5,1,2,2,3,2,4,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,18,412,702
257,C5,84,20,7,19,8,37,148,3,3,2,4,0,6,5,2,0,0,1,0,0,0,0,0,3,4,0,1,0,0,1,0,0,0,0,0,1,20,379,702
257,C6,77,15,8,16,14,34,150,11,3,4,8,3,5,5,0,0,0,2,0,1,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,25,388,701
257,C7,79,26,12,21,11,45,158,8,1,3,3,6,2,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,20,401,701
257,C8,69,13,4,8,11,34,144,4,0,0,3,5,3,3,1,0,0,4,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,1,16,333,701
257,C9,77,36,7,16,12,58,138,7,0,4,6,3,2,7,0,1,0,0,1,0,0,0,0,2,7,1,0,0,0,1,0,0,0,0,0,0,15,401,701
258,B1,97,31,8,15,11,78,139,8,0,4,7,5,4,8,0,0,0,3,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,16,440,671
259,B1,95,30,7,15,8,51,123,9,1,5,6,3,2,7,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,10,377,545
260,B1,65,18,2,11,4,28,92,6,1,3,5,1,7,3,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,260,386
260,C1,61,20,3,16,7,31,76,6,2,4,2,3,3,4,1,0,1,2,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,7,255,386
261,B1,105,18,2,7,3,45,144,2,1,1,5,3,5,1,1,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,0,0,0,0,0,0,20,371,559
262,B1,177,24,9,7,2,28,77,4,2,0,1,5,0,11,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,4,357,509
262,C1,229,29,3,10,8,17,55,2,1,1,4,6,1,4,0,1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,381,509
263,B1,243,36,2,6,1,22,55,8,0,1,1,2,0,13,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,401,576
263,C1,225,38,12,8,1,28,61,2,1,3,6,3,0,4,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,8,409,575
264,B1,153,27,5,3,5,24,52,2,1,1,1,0,2,6,0,0,0,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,298,410
264,C1,162,19,3,7,3,26,47,4,2,4,0,0,9,1,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,304,409
265,B1,289,37,9,5,1,22,67,5,2,1,4,4,0,13,0,0,0,7,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,476,667
266,B1,315,30,9,8,5,29,86,0,3,5,5,2,4,8,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7,522,688
267,B1,92,26,10,10,7,30,123,7,1,3,1,5,13,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,11,350,526
267,C1,107,30,8,12,5,38,103,8,3,1,5,4,4,4,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,0,0,0,11,354,526
267,C2,124,16,8,5,6,27,127,2,1,1,6,4,2,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,1,0,0,0,0,13,358,525
268,B1,121,28,6,12,9,42,133,5,0,0,5,4,2,1,0,0,0,0,0,1,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,17,395,553
268,C1,94,36,7,12,6,44,132,7,3,4,8,6,1,7,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,11,384,553
269,B1,153,34,8,13,7,56,104,3,0,2,3,3,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,414,576
269,C1,139,36,9,13,8,46,101,6,1,2,5,3,7,8,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,8,397,576
270,B1,142,34,5,9,5,23,102,14,3,2,6,7,12,7,0,0,0,1,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,15,394,581
271,B1,137,26,7,15,8,32,73,5,3,3,3,1,2,14,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,347,485
271,C1,127,17,8,5,6,33,92,8,5,1,5,1,2,4,0,0,0,2,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,12,335,484
272,B1,88,18,12,38,12,41,164,6,0,4,8,17,1,1,0,0,0,1,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,30,450,745
272,C1,109,12,16,16,10,43,160,3,2,7,9,14,3,4,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,1,2,1,0,0,0,0,16,435,745
272,C2,101,19,12,25,10,41,163,11,2,2,4,14,3,9,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,10,433,745
273,B1,121,26,10,15,6,40,130,8,2,6,6,6,5,5,0,0,1,1,1,1,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,11,410,672
273,C1,121,19,5,12,15,33,118,5,1,10,4,8,5,4,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,29,397,671
274,B1,115,24,8,13,13,45,150,12,2,3,4,4,7,3,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,2,0,0,0,0,0,0,16,428,672
274,C1,99,33,10,7,10,58,145,9,3,4,5,4,3,7,2,1,0,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,19,428,672
275,B1,139,31,5,9,6,27,86,8,2,7,1,2,3,5,0,0,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,1,9,350,486
275,C1,130,25,9,7,5,30,80,3,0,3,3,3,3,10,1,0,0,4,0,0,0,0,0,2,2,0,0,1,0,3,0,0,0,0,0,1,17,342,486
276,B1,92,21,7,4,4,38,75,5,0,3,3,8,3,10,1,0,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,8,290,437
276,C1,96,27,7,5,3,33,104,5,0,4,2,3,6,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,311,436
277,B1,149,33,9,9,7,32,89,4,0,3,5,3,5,6,1,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17,379,554
278,B1,122,18,11,8,6,25,76,4,2,3,1,1,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,293,391
278,C1,102,32,9,5,3,27,75,4,0,1,1,0,0,10,0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,9,285,391
279,B1,199,26,12,13,10,40,139,4,2,0,5,6,1,4,1,0,0,2,0,0,0,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,17,489,740
279,C1,187,28,6,13,7,50,130,7,1,3,4,7,2,4,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,17,477,740
280,B1,125,15,2,7,5,18,46,2,0,2,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,243,340
281,B1,219,36,7,7,4,27,63,1,1,1,1,1,5,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,396,559
281,C1,235,32,7,9,5,36,63,2,1,0,1,2,1,7,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,8,420,558
282,B1,67,22,9,15,6,39,135,3,1,2,8,8,2,9,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,16,351,546
282,C1,77,24,6,10,7,51,123,4,1,3,7,2,3,3,0,0,0,2,1,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,1,0,14,346,546
282,C2,64,14,1,28,13,39,148,9,3,2,3,4,6,3,0,0,0,0,2,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,14,363,545
283,B1,73,19,7,15,11,50,123,5,1,2,5,2,2,4,0,0,0,0,1,1,0,0,0,1,6,0,0,0,1,0,1,0,0,0,0,0,18,348,547
283,C1,88,16,6,11,11,37,133,8,0,1,5,5,5,4,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,1,0,1,1,0,0,0,15,355,546
283,C2,83,30,5,15,9,31,137,4,1,0,3,1,3,6,0,0,1,0,0,1,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,15,352,546
284,B1,81,23,11,16,11,46,164,2,0,4,8,2,2,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,390,600
284,C1,61,24,4,14,17,43,150,2,5,2,8,8,3,2,0,0,0,0,1,0,0,0,0,5,4,0,2,0,0,2,0,0,0,0,0,0,18,375,600
284,C2,82,20,7,16,16,43,167,7,1,3,3,7,4,1,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,0,2,0,0,0,0,0,20,412,599
285,B1,109,25,8,20,8,40,188,7,3,5,1,9,4,5,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,2,1,0,0,0,0,2,20,463,687
285,C1,106,33,3,19,16,58,169,9,0,1,7,9,3,10,1,0,0,1,1,1,0,0,0,2,2,0,1,0,0,2,0,0,0,0,0,0,14,468,686
286,B1,82,32,10,23,21,62,162,8,0,4,5,3,0,7,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,29,459,728
286,C1,101,36,11,17,18,56,162,7,0,3,4,3,2,2,0,0,0,2,1,0,0,0,0,2,7,0,1,0,1,2,1,0,0,0,0,0,27,466,728
287,B1,71,18,6,18,9,61,162,11,0,1,8,4,4,4,0,0,0,1,0,2,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,20,406,626
287,C1,69,25,7,17,15,48,184,6,3,2,7,6,1,2,2,0,0,3,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,11,417,626
288,B1,67,23,8,17,14,38,168,3,2,4,7,7,4,6,0,0,0,1,0,0,0,0,0,3,5,0,2,0,0,0,0,0,0,0,0,0,15,394,642
288,C1,76,27,8,12,13,40,161,12,4,6,6,2,3,6,1,0,0,2,1,1,0,0,0,2,3,0,0,1,0,1,1,0,0,0,0,0,21,410,641
288,C2,86,22,5,15,17,56,160,6,1,2,9,2,4,3,0,0,0,1,1,0,0,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,10,407,641
289,B1,227,40,12,18,4,36,123,8,0,2,5,3,1,8,0,0,0,5,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,13,511,693
290,B1,123,13,2,9,5,34,76,1,2,0,3,1,3,4,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,9,292,607
290,C1,129,32,5,7,2,43,126,11,3,1,2,6,6,9,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,17,407,607
290,C2,143,27,10,12,9,44,131,5,3,3,3,4,3,11,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,3,2,0,0,0,0,0,17,436,606
291,B1,123,13,2,9,5,34,76,1,2,6,3,1,3,4,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4,293,380
291,C1,103,21,4,5,5,21,63,2,0,1,0,1,2,4,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,244,380
292,B1,109,23,4,14,31,45,131,2,1,4,6,5,4,4,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0,0,0,0,25,417,702
292,C1,103,19,4,19,34,32,134,5,2,10,2,6,3,4,0,0,0,2,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,10,396,701
292,C2,102,9,9,14,27,51,144,7,1,2,2,4,5,1,1,0,0,2,0,1,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,0,12,404,701
293,B1,144,21,3,10,10,23,87,3,1,4,3,1,0,6,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,13,334,487
294,B1,72,15,13,10,5,34,88,4,4,3,4,3,4,6,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,7,279,425
294,C1,78,26,9,14,5,31,87,5,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14,285,424
295,B1,121,42,7,12,9,50,143,8,0,2,11,5,1,10,0,0,0,2,2,1,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,2,14,448,657
296,B1,50,26,9,8,5,31,99,5,1,7,5,2,1,4,0,0,0,2,0,1,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,11,274,402
296,C1,52,13,2,7,12,37,86,2,0,2,3,2,1,2,0,0,0,1,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,5,233,401
297,B1,57,17,5,11,9,29,97,5,0,1,5,6,1,4,0,0,0,2,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,14,271,448
297,C1,37,14,3,12,7,44,98,10,1,1,4,5,4,2,0,0,0,1,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1,21,274,447
298,B1,106,23,17,17,15,59,154,8,1,8,5,5,2,11,1,0,0,5,3,0,0,0,0,4,3,0,0,2,0,2,0,0,0,0,0,0,22,473,706
299,B1,61,19,3,15,2,28,70,2,1,4,4,4,4,2,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,12,237,363
300,B1,82,29,14,9,6,18,75,2,2,1,3,5,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,7,265,431
300,C1,103,20,10,7,4,20,81,1,1,1,2,2,2,8,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,276,431
301,B1,92,21,6,5,17,46,100,7,3,6,5,7,3,3,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,18,347,538
301,C1,97,29,2,14,23,36,106,4,0,1,1,5,0,12,1,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28,365,538
302,B1,28,12,8,7,101,18,118,4,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,27,334,709
302,C1,23,10,2,7,119,20,124,3,2,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,24,347,709
302,C2,19,9,4,11,104,13,107,3,0,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,27,310,709
302,C3,28,7,3,5,111,17,133,4,2,2,4,2,2,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,346,709
302,C4,23,5,6,8,85,13,133,4,2,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,22,318,709
303,B1,92,16,9,16,14,41,137,6,1,3,7,4,3,3,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,371,593
303,C1,71,18,7,3,16,47,149,5,5,4,6,0,0,10,0,0,0,1,1,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,21,372,593
303,C2,76,18,8,9,12,46,162,6,1,2,1,4,2,6,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,1,12,375,593
303,C3,91,18,7,10,20,35,148,2,3,3,5,3,3,6,0,0,0,2,0,0,0,0,0,1,8,1,0,1,0,0,0,0,0,0,0,0,16,383,593
304,B1,137,30,11,15,12,38,153,7,0,2,2,2,2,14,0,0,0,2,0,0,2,0,0,2,2,1,0,0,0,2,0,1,0,0,0,2,18,457,707
304,C1,112,31,12,13,6,46,144,3,4,3,9,5,6,11,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,20,431,706
305,B1,129,26,5,7,13,31,104,3,1,3,2,3,2,6,1,0,0,2,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,11,356,584
305,C1,96,20,11,9,10,39,109,3,3,4,3,5,10,6,0,0,0,1,0,0,0,0,0,0,8,0,0,2,0,1,0,0,0,0,0,3,20,363,584
305,C2,85,19,9,18,9,41,115,3,3,2,2,1,2,6,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,2,2,0,0,0,0,0,19,345,584
305,C3,111,25,5,9,8,22,114,4,1,0,1,4,4,9,1,0,0,3,0,1,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,16,345,584
306,B1,50,9,2,10,6,44,117,5,4,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,11,272,555
306,C1,54,6,7,12,7,38,116,3,3,1,1,3,4,4,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,12,278,554
