id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI-PVEM,PRD,PT,PC,No Registrados,Nulos,Total
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,109,Zamora,538,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2522,46,51,61,0,0,0,4,162
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,109,Zamora,513,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2523,34,56,84,0,0,0,1,175
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,109,Zamora,670,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2528,29,118,64,0,0,0,12,223
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,111,Zinapecuaro,561,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2542,24,72,155,0,0,0,9,260
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,111,Zinapecuaro,580,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2544,19,140,177,0,0,0,8,344
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,111,Zinapecuaro,669,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2551,9,91,168,0,0,0,10,278
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,675,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,60,6,123,117,1,0,0,16,263
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,642,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,65,3,118,97,0,0,0,11,229
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,6,Apatzingan,523,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,66,8,119,72,2,0,0,14,215
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,571,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,70,9,100,59,1,0,0,7,176
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,556,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,76,15,126,97,1,0,0,8,247
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,460,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,81,12,102,96,1,0,0,8,219
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,632,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,82,11,132,120,3,0,0,10,276
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,502,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,87,11,147,71,3,0,0,5,237
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,466,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,90,4,130,79,2,0,0,2,217
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,48,Jungapeo,593,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,787,10,115,196,5,0,0,0,326
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,48,Jungapeo,582,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,788,8,138,156,6,0,0,14,322
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,49,Lagunillas,610,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,802,6,286,77,0,0,0,13,382
16,14/11/2004,12,Ayuntamientos,16,0,3,C,Contigua,0,50,Lazaro Cardenas,706,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,806,38,109,102,10,0,0,4,263
16,14/11/2004,12,Ayuntamientos,16,0,5,C,Contigua,0,50,Lazaro Cardenas,706,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,806,25,99,120,14,0,0,0,258
16,14/11/2004,12,Ayuntamientos,16,0,3,C,Contigua,0,50,Lazaro Cardenas,641,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,807,13,82,115,9,0,0,7,226
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,50,Lazaro Cardenas,505,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,810,24,79,80,13,0,0,0,196
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,738,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,813,31,126,67,9,0,0,3,236
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,555,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,815,32,105,90,4,0,0,3,234
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,554,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,819,22,84,77,5,0,0,7,195
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,698,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,823,36,100,93,9,0,0,0,238
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,629,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,824,20,98,83,1,0,0,0,202
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,8,Aquila,345,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,145,35,82,113,13,0,0,8,251
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,9,Ario,750,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,156,117,133,98,37,5,0,13,403
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,9,Ario,243,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,162,21,50,17,57,2,0,2,149
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,9,Ario,396,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,163,49,40,30,81,3,0,5,208
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,1,Acuitzio,472,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,4,65,122,70,5,0,0,9,271
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,2,Aguililla,462,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,12,4,68,139,0,1,0,0,212
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,2,Aguililla,595,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,13,4,131,123,0,2,1,6,267
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,2,Aguililla,596,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,13,7,118,112,0,2,0,3,242
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,2,Aguililla,601,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,17,2,49,185,0,0,0,0,236
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,2,Aguililla,273,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,23,7,57,41,0,1,0,0,106
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,3,Alvaro Obregon,513,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,27,76,48,109,0,0,0,5,238
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,3,Alvaro Obregon,514,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,27,78,57,78,0,0,0,4,217
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,3,Alvaro Obregon,163,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,27,11,23,63,0,0,0,4,101
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,3,Alvaro Obregon,473,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,30,52,86,82,0,0,0,2,222
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,3,Alvaro Obregon,537,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,36,165,28,34,0,0,0,6,233
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,4,Angamacutiro,486,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,39,0,155,115,0,0,0,5,275
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,4,Angamacutiro,380,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,42,0,101,84,1,0,0,2,188
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,4,Angamacutiro,743,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,50,3,205,130,0,0,0,2,340
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,5,Angangueo,418,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,52,30,59,58,90,49,0,4,290
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,27,Chucandiro,616,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,410,35,10,178,0,0,0,5,228
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,28,Churintzio,122,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,414,2,10,51,0,0,0,0,63
16,14/11/2004,12,Ayuntamientos,16,0,2,E,Extraordinaria,0,28,Churintzio,287,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,414,16,24,108,0,0,0,4,152
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,29,Churumuco,567,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,428,1,91,266,0,0,0,0,358
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,30,Ecuandureo,525,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,433,2,97,186,0,0,5,4,294
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,30,Ecuandureo,516,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,438,8,83,109,0,0,2,5,207
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,30,Ecuandureo,652,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,439,2,177,115,0,0,0,13,307
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,50,Lazaro Cardenas,557,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,838,51,67,47,5,0,0,6,176
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,592,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,842,29,92,69,3,0,0,4,197
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,597,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,845,6,90,91,5,0,0,12,204
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,574,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,853,14,73,81,6,0,6,0,180
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,50,Lazaro Cardenas,575,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,857,32,101,62,6,0,0,8,209
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,452,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,94,2,141,72,0,0,23,0,238
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,380,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,95,3,108,84,0,0,0,4,199
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,420,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,97,3,105,98,1,0,0,3,210
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,587,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,98,14,143,125,3,0,0,7,292
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,6,Apatzingan,536,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,109,9,98,110,1,0,0,4,222
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,10,Arteaga,554,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,171,19,143,168,10,0,0,1,341
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,10,Arteaga,614,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,172,9,141,235,1,0,0,7,393
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,10,Arteaga,614,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,172,7,173,194,4,0,0,8,386
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,10,Arteaga,547,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,173,10,110,193,8,0,0,15,336
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,10,Arteaga,582,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,176,2,109,209,4,0,0,8,332
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,10,Arteaga,134,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,181,0,34,69,0,0,0,2,105
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,11,Brise?as,728,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,188,15,174,210,7,45,0,2,453
16,14/11/2004,12,Ayuntamientos,16,0,3,C,Contigua,0,12,Buenavista,627,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,191,38,164,115,0,5,0,3,325
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,12,Buenavista,677,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,198,14,207,104,0,7,0,7,339
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,12,Buenavista,661,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,199,9,49,178,0,3,0,4,243
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,12,Buenavista,566,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,200,7,57,152,0,2,0,4,222
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,12,Buenavista,598,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,204,5,252,89,0,1,0,2,349
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,12,Buenavista,633,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,210,5,105,132,0,5,0,0,247
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,13,Caracuaro,678,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,217,4,166,189,0,0,1,16,376
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,13,Caracuaro,365,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,224,1,137,74,0,0,0,8,220
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,14,Coahuayana,117,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,230,6,14,39,22,0,0,0,81
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,14,Coahuayana,145,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,236,6,31,23,24,0,0,2,86
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,15,Coalcoman,572,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,237,42,155,110,0,0,0,10,317
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,15,Coalcoman,156,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,247,2,30,43,0,0,0,1,76
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,646,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1239,34,73,37,9,0,0,7,160
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,537,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1242,59,50,67,6,0,0,7,189
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,633,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1245,32,25,71,4,0,1,3,136
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,483,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1254,114,77,29,1,0,0,10,231
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,534,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1255,17,116,77,5,0,0,11,226
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,399,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1257,31,57,21,0,0,0,7,116
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,54,Morelia,606,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1262,46,90,90,6,0,0,8,240
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,598,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1268,100,69,41,6,0,0,19,235
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,54,Morelia,701,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1270,49,43,127,3,0,0,11,233
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,602,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1271,74,81,89,5,0,0,18,267
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,54,Morelia,424,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1282,25,37,84,1,0,0,5,152
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,515,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2179,38,84,103,21,1,0,2,249
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,534,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2184,55,51,84,7,0,0,3,200
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,534,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2184,54,54,64,5,5,0,5,187
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,693,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2187,76,54,133,18,0,0,0,281
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,514,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2189,50,67,79,12,2,0,5,215
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,515,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2189,49,67,87,19,4,0,3,229
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,556,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2192,71,76,72,14,2,0,5,240
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,663,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2197,28,63,105,14,0,0,11,221
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,485,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2199,66,65,112,6,2,0,5,256
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,579,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2201,102,78,71,32,4,0,0,287
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,538,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2202,56,62,67,18,1,0,8,212
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,387,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2217,75,53,72,14,3,0,10,227
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,534,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2220,118,63,70,24,0,0,7,282
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,706,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2229,17,64,91,30,4,0,3,209
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,706,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2229,92,75,89,18,6,0,6,286
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,728,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2231,51,52,136,14,4,0,9,266
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,655,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2235,23,41,129,15,3,0,5,216
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,389,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2236,67,57,61,11,8,0,5,209
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,431,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2240,92,50,55,28,5,0,3,233
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,574,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2254,51,68,75,7,2,0,7,210
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,103,Uruapan,541,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2262,30,48,84,16,2,0,10,190
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,103,Uruapan,592,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2269,43,57,71,9,3,0,5,188
16,14/11/2004,12,Ayuntamientos,16,0,3,C,Contigua,0,103,Uruapan,593,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2269,34,59,61,9,2,0,0,165
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,682,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2271,115,57,108,30,2,0,5,317
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,56,Mugica,545,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1298,14,141,141,0,0,0,7,303
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,56,Mugica,576,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1301,6,162,134,0,0,0,4,306
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,56,Mugica,731,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1302,7,128,246,0,0,5,5,391
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,56,Mugica,507,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1305,7,126,131,0,0,0,7,271
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,56,Mugica,459,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1309,16,118,126,0,0,0,0,260
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,56,Mugica,473,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1311,8,122,122,0,0,0,5,257
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,57,Nahuatzen,560,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1321,45,212,117,0,0,0,3,377
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,57,Nahuatzen,525,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1326,24,134,187,0,0,0,4,349
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,58,Nocupetaro,566,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1338,11,174,137,0,0,0,9,331
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,16,Coeneo,619,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,270,9,141,139,0,0,0,5,294
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,17,Contepec,544,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,287,12,124,124,0,54,0,10,324
16,14/11/2004,12,Ayuntamientos,16,0,3,C,Contigua,0,6,Apatzingan,677,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,113,4,142,126,4,0,0,12,288
