municipality,section,PAN,PRI,PRD,PartCardenista,PT,total,uniqueid,valid,year,month,PVEM,listanominal,turnout,PRD_PT_PC_PVEM_PAS_PSN,PRI_PVEM,PC,PANAL,PAS,PRD_PT,PRD_PT_PC,PRD_PC,PAN_PRI,PAN_PRI_PVEM,PAN_PVEM,PAN_PVEM_PANAL,PAN_PANAL,PRI_PVEM_PANAL,PAN_PRI_PVEM_PANAL,PAN_PRI_PANAL,PRI_PRD_PVEM_PC_PANAL,PT_PC,PRD_PT_PMC,MC,MORENA,PES,PAN_PRD_MC,PAN_MC,PAN_PRD,PRD_MC,PRD_PVEM,PT_MORENA,CI_1,CI_2,PH,PRD_PT_PANAL,PRD_PT_PANAL_PES,PRD_PANAL,PRD_PANAL_PES,PT_PANAL_PH,PAN_PH,PAN_PRD_PT,PRD_PES,PRD_PT_PES,PT_PES_PH,PT_PES,PRD_PT_PANAL_PH,PRD_PT_PH,PT_MC,PT_PH,PAN_PT,PAN_PRI_PRD_PANAL_PH_PES,PAN_PRD_PT_PANAL_PES,PAN_PRD_PT_PANAL_PH,PAN_PRD_PANAL,PRI_PT_PVEM
TEPALCATEPEC,1993,38,0,0,NA,0,218,16089,218,2015,June,0,405,0.538271605968475,NA,51,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1982,357,0,0,NA,0,820,16089,795,2015,June,0,1405,0.583629906177521,NA,247,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,NA,0,0,NA,NA,NA,0,NA,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1984,222,0,0,NA,0,656,16089,641,2015,June,0,1226,0.535073399543762,NA,127,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,NA,0,0,NA,NA,NA,0,NA,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1983,266,0,0,NA,0,768,16089,755,2015,June,0,1268,0.605678260326385,NA,211,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,0,0,NA,NA,NA,0,NA,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1987,90,0,0,NA,0,254,16089,245,2015,June,0,426,0.596244156360626,NA,79,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,NA,0,0,NA,NA,NA,0,NA,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1981,198,0,0,NA,0,464,16089,452,2015,June,0,1481,0.313301831483841,NA,96,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,NA,0,0,NA,NA,NA,0,NA,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1980,154,0,0,NA,0,339,16089,329,2015,June,0,543,0.624309420585632,NA,82,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,0,0,NA,NA,NA,0,NA,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1994,39,0,0,NA,0,243,16089,241,2015,June,0,369,0.658536612987518,NA,86,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,0,0,NA,NA,NA,0,NA,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1991,171,0,0,NA,0,717,16089,706,2015,June,0,1260,0.569047629833221,NA,220,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,0,NA,0,0,NA,NA,NA,0,NA,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1985,347,0,0,NA,0,788,16089,763,2015,June,0,1381,0.570600986480713,NA,222,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,NA,0,0,NA,NA,NA,0,NA,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1988,154,0,0,NA,0,386,16089,379,2015,June,0,617,0.625607788562775,NA,70,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TEPALCATEPEC,1979,400,0,0,NA,0,855,16089,829,2015,June,0,1415,0.604240298271179,NA,254,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,NA,0,0,NA,NA,NA,0,NA,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGAMBATO,1995,15,0,0,NA,0,914,16090,897,2015,June,0,1209,0.755996704101562,NA,306,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51,0,NA,0,0,NA,NA,NA,0,NA,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGAMBATO,2000,0,0,0,NA,0,0,16090,0,2015,June,0,1896,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGAMBATO,1998,16,0,0,NA,0,838,16090,822,2015,June,0,1147,0.73060154914856,NA,266,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,94,0,NA,0,0,NA,NA,NA,0,NA,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGAMBATO,1999,0,0,0,NA,0,0,16090,0,2015,June,0,1328,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGAMBATO,1997,21,0,0,NA,0,1246,16090,1208,2015,June,0,1616,0.771039605140686,NA,376,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85,0,NA,0,0,NA,NA,NA,0,NA,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGAMBATO,1996,20,0,0,NA,0,1362,16090,1338,2015,June,0,1858,0.733046293258667,NA,364,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,150,0,NA,0,0,NA,NA,NA,0,NA,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGAMBATO,2001,11,0,0,NA,0,609,16090,590,2015,June,0,845,0.720710039138794,NA,90,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,0,NA,0,0,NA,NA,NA,0,NA,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2004,253,0,0,NA,0,670,16091,660,2015,June,0,924,0.725108206272125,NA,158,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2002,339,0,0,NA,0,848,16091,833,2015,June,0,1272,0.666666686534882,NA,121,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2006,218,0,0,NA,0,767,16091,751,2015,June,0,1158,0.662348866462708,NA,192,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2007,144,0,0,NA,0,467,16091,459,2015,June,0,780,0.598717927932739,NA,162,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2009,78,0,0,NA,0,716,16091,697,2015,June,0,1287,0.556332528591156,NA,325,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2011,94,0,0,NA,0,422,16091,419,2015,June,0,615,0.686178863048553,NA,78,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2003,183,0,0,NA,0,605,16091,591,2015,June,0,858,0.705128192901611,NA,129,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2008,150,0,0,NA,0,669,16091,658,2015,June,0,1101,0.607629418373108,NA,209,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2005,420,0,0,NA,0,983,16091,967,2015,June,0,1435,0.68501740694046,NA,170,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2012,119,0,0,NA,0,362,16091,347,2015,June,0,440,0.822727262973785,NA,186,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TINGÜINDIN,2010,133,0,0,NA,0,468,16091,455,2015,June,0,741,0.631578922271729,NA,61,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2024,2,158,0,NA,0,434,16092,423,2015,June,111,469,0.925373136997223,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2019,6,176,0,NA,0,720,16092,703,2015,June,274,1227,0.586797058582306,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2023,2,163,0,NA,0,437,16092,421,2015,June,117,660,0.66212123632431,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2015,2,118,0,NA,0,364,16092,349,2015,June,89,602,0.604651153087616,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2013,23,179,0,NA,0,779,16092,754,2015,June,201,1228,0.63436484336853,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2018,9,251,0,NA,0,686,16092,668,2015,June,178,1073,0.639328956604004,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2021,6,146,0,NA,0,406,16092,401,2015,June,106,428,0.948598146438599,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2017,6,261,0,NA,0,853,16092,830,2015,June,402,1046,0.815487563610077,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2022,19,242,0,NA,0,809,16092,791,2015,June,179,876,0.923515975475311,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2020,1,98,0,NA,0,489,16092,480,2015,June,179,582,0.840206205844879,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TIQUICHEO DE NICOLAS ROMERO,2014,15,331,0,NA,0,917,16092,878,2015,June,177,1644,0.557785868644714,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLALPUJAHUA,2035,17,0,178,NA,0,493,16093,484,2015,June,0,815,0.604907989501953,NA,152,NA,69,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,2,NA,0,0,NA,NA,NA,0,NA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,NA,NA
TLALPUJAHUA,2025,72,0,392,NA,0,1191,16093,1155,2015,June,0,1590,0.749056577682495,NA,374,NA,46,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,20,NA,0,0,NA,NA,NA,0,NA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,NA,NA
TLALPUJAHUA,2030,30,0,286,NA,0,903,16093,872,2015,June,0,1231,0.733549952507019,NA,182,NA,81,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,6,NA,0,0,NA,NA,NA,0,NA,62,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,NA,NA
TLALPUJAHUA,2031,62,0,235,NA,0,1107,16093,1086,2015,June,0,1519,0.728768944740295,NA,226,NA,410,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,NA,0,0,NA,NA,NA,0,NA,32,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,NA,NA
TLALPUJAHUA,2028,30,0,115,NA,0,612,16093,593,2015,June,0,823,0.743620872497559,NA,100,NA,96,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,38,NA,0,0,NA,NA,NA,0,NA,52,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,NA,NA
TLALPUJAHUA,2027,13,0,64,NA,0,517,16093,499,2015,June,0,808,0.63985151052475,NA,102,NA,121,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,0,0,NA,NA,NA,0,NA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,NA,NA
TLALPUJAHUA,2033,73,0,512,NA,0,1810,16093,1767,2015,June,0,2635,0.68690699338913,NA,298,NA,261,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,6,NA,0,0,NA,NA,NA,0,NA,55,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,NA,NA
TLALPUJAHUA,2037,36,0,284,NA,0,889,16093,845,2015,June,0,1398,0.635908424854279,NA,176,NA,158,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,2,NA,0,0,NA,NA,NA,0,NA,27,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,NA,NA
TLALPUJAHUA,2036,4,0,79,NA,0,258,16093,253,2015,June,0,358,0.720670402050018,NA,50,NA,70,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,NA,0,0,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,NA,NA
TLALPUJAHUA,2038,18,0,327,NA,0,1042,16093,1011,2015,June,0,1579,0.659911334514618,NA,236,NA,157,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,1,NA,0,0,NA,NA,NA,0,NA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,NA,NA
TLALPUJAHUA,2034,50,0,649,NA,0,1092,16093,1052,2015,June,0,1797,0.607679486274719,NA,127,NA,60,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,6,NA,0,0,NA,NA,NA,0,NA,38,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,NA,NA
TLALPUJAHUA,2032,64,0,108,NA,0,551,16093,520,2015,June,0,896,0.614955365657806,NA,115,NA,79,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,5,NA,0,0,NA,NA,NA,0,NA,32,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,NA,NA
TLALPUJAHUA,2026,83,0,274,NA,0,918,16093,898,2015,June,0,1298,0.707241892814636,NA,296,NA,55,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,8,NA,0,0,NA,NA,NA,0,NA,44,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,NA,NA
TLALPUJAHUA,2039,2,0,57,NA,0,275,16093,259,2015,June,0,380,0.723684191703796,NA,77,NA,51,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,0,0,NA,NA,NA,0,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,NA,NA
TLALPUJAHUA,2029,58,0,387,NA,0,1210,16093,1159,2015,June,0,1862,0.649838864803314,NA,138,NA,301,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,4,NA,0,0,NA,NA,NA,0,NA,103,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,NA,NA
TLAZAZALCA,2040,31,0,0,NA,0,475,16094,475,2015,June,0,730,0.650684952735901,NA,240,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,0,NA,0,0,NA,NA,NA,0,NA,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2048,8,0,0,NA,0,245,16094,240,2015,June,0,668,0.366766452789307,NA,67,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39,0,NA,0,0,NA,NA,NA,0,NA,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2051,4,0,0,NA,0,329,16094,322,2015,June,0,609,0.540229856967926,NA,120,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39,0,NA,0,0,NA,NA,NA,0,NA,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2049,10,0,0,NA,0,286,16094,279,2015,June,0,562,0.508896768093109,NA,107,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,0,NA,0,0,NA,NA,NA,0,NA,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2043,14,0,0,NA,0,413,16094,406,2015,June,0,688,0.600290715694427,NA,218,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,NA,0,0,NA,NA,NA,0,NA,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2041,16,0,0,NA,0,268,16094,267,2015,June,0,463,0.578833699226379,NA,137,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,0,NA,0,0,NA,NA,NA,0,NA,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2042,18,0,0,NA,0,424,16094,418,2015,June,0,669,0.633781790733337,NA,255,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,0,NA,0,0,NA,NA,NA,0,NA,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2045,17,0,0,NA,0,211,16094,201,2015,June,0,590,0.357627123594284,NA,125,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,0,NA,0,0,NA,NA,NA,0,NA,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2046,14,0,0,NA,0,180,16094,174,2015,June,0,534,0.337078660726547,NA,99,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,NA,0,0,NA,NA,NA,0,NA,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2050,18,0,0,NA,0,341,16094,336,2015,June,0,669,0.509715974330902,NA,101,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,0,NA,0,0,NA,NA,NA,0,NA,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2047,8,0,0,NA,0,95,16094,94,2015,June,0,275,0.345454543828964,NA,48,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,NA,0,0,NA,NA,NA,0,NA,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TLAZAZALCA,2044,21,0,0,NA,0,639,16094,627,2015,June,0,1112,0.574640274047852,NA,324,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,0,NA,0,0,NA,NA,NA,0,NA,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TOCUMBO,2059,34,105,0,NA,232,674,16095,650,2015,June,194,977,0.689866960048676,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,NA,0,0,NA,NA,NA,0,NA,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TOCUMBO,2060,20,56,0,NA,12,191,16095,179,2015,June,7,350,0.545714259147644,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7,NA,0,0,NA,NA,NA,0,NA,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TOCUMBO,2053,12,126,0,NA,7,391,16095,377,2015,June,20,539,0.72541743516922,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,NA,0,0,NA,NA,NA,0,NA,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TOCUMBO,2057,30,89,0,NA,178,559,16095,534,2015,June,205,847,0.659976363182068,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8,NA,0,0,NA,NA,NA,0,NA,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TOCUMBO,2055,41,72,0,NA,147,719,16095,700,2015,June,343,1100,0.653636336326599,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15,NA,0,0,NA,NA,NA,0,NA,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TOCUMBO,2058,18,53,0,NA,180,496,16095,482,2015,June,151,779,0.636713743209839,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33,NA,0,0,NA,NA,NA,0,NA,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TOCUMBO,2061,8,91,0,NA,18,395,16095,375,2015,June,154,608,0.649671077728271,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,0,0,NA,NA,NA,0,NA,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
TOCUMBO,2063,14,27,0,NA,26,165,16095,161,2015,June,34,282,0.585106372833252,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,NA,0,0,NA,NA,NA,0,NA,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
