id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI-PVEM,PRD-ADC,PT-PC,Coalicion,NULOS,TOTAL
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,415,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,86,120,115,17,3,2,10,267
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,238,169,191,31,5,3,7,406
6,2/7/2006,12,Ayuntamientos,6,0,4,C,Contigua,0,MANZANILLO,,7,MANZANILLO,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,238,192,172,26,4,6,4,404
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,248,265,172,30,6,4,4,481
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,741,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,248,261,163,26,11,2,5,468
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,256,121,140,45,5,6,2,319
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,257,149,141,17,1,4,3,315
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,261,123,123,29,0,1,10,286
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,724,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,95,236,171,27,19,0,8,461
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COMALA,,3,COMALA,520,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,148,145,31,12,0,7,343
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,304,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,104,54,16,1,0,5,180
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COQUIMATLAN,,4,COQUIMATLAN,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,105,79,200,19,17,0,8,323
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,111,99,203,10,19,0,7,338
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,419,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,128,65,79,22,93,3,12,274
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,131,163,128,46,73,2,15,427
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,277,125,128,44,2,0,6,305
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,278,135,159,31,6,0,12,343
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,456,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,284,100,101,20,1,0,4,226
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,380,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,285,100,102,10,2,0,9,223
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,463,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,286,119,129,15,4,0,3,270
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,289,144,149,22,0,0,10,325
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,750,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,291,183,181,28,4,0,9,405
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,293,102,115,16,3,0,9,245
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,294,184,200,17,3,0,6,410
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,298,139,159,13,2,0,9,322
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,394,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,309,97,166,15,1,0,1,280
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,311,148,146,26,3,0,8,331
6,2/7/2006,12,Ayuntamientos,6,0,3,C,Contigua,0,TECOMAN,,9,TECOMAN,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,312,164,192,37,1,0,10,404
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,508,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,315,124,159,11,0,0,9,303
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,323,102,140,24,5,0,10,281
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,307,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,332,106,47,6,0,0,5,164
6,2/7/2006,12,Ayuntamientos,6,0,3,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,140,185,137,33,35,0,7,397
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,478,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,142,119,112,53,19,0,10,313
6,2/7/2006,12,Ayuntamientos,6,0,4,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,145,213,213,36,38,0,5,505
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,481,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,146,129,82,26,43,0,4,284
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,642,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,152,148,143,36,47,0,5,379
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,123,84,32,57,0,9,305
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,156,116,110,24,46,0,5,301
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,504,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,156,123,102,28,43,0,5,301
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,603,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,160,138,112,32,81,0,10,373
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,133,35,152,24,136,1,18,366
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,134,66,122,29,55,2,9,283
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,165,177,143,37,54,0,2,413
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,105,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,167,9,57,2,4,0,5,77
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,149,128,27,3,3,8,318
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,41,195,151,19,7,5,3,380
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,165,190,25,6,0,7,393
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,105,100,33,12,3,0,253
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,593,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,181,179,39,1,9,3,412
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,593,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,190,182,23,6,0,1,402
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,573,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,156,156,37,6,1,6,362
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,499,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,145,141,19,11,1,7,324
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,635,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,174,210,32,12,4,9,441
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,559,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,58,179,137,22,6,3,3,350
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,COLIMA,,2,COLIMA,676,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,175,159,39,10,4,7,394
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,650,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,151,164,29,9,2,9,364
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,691,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,168,210,25,11,4,8,426
6,2/7/2006,12,Ayuntamientos,6,0,4,C,Contigua,0,COLIMA,,2,COLIMA,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,178,193,29,4,1,5,410
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,599,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,144,145,32,6,1,6,334
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,584,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,177,144,31,7,2,3,364
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,188,174,40,8,3,7,420
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,77,166,164,26,2,0,3,361
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,IXTLAHUACAN,,6,IXTLAHUACAN,163,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,193,4,45,24,15,0,3,91
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,479,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,200,147,104,13,6,0,1,271
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,713,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,202,220,159,37,10,3,4,433
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,509,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,206,151,121,19,7,0,7,305
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,217,198,134,10,6,2,7,357
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,387,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,218,117,83,29,5,1,6,241
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,219,195,174,21,6,0,4,400
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,219,169,193,20,6,2,6,396
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,228,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,227,94,34,4,0,0,1,133
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,203,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,229,64,38,12,0,1,3,118
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,458,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,230,124,126,8,4,1,3,266
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,230,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,231,32,87,5,1,0,2,127
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,750,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,234,212,225,11,7,5,11,471
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,174,67,141,91,0,0,9,308
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,177,84,134,104,0,0,12,334
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,456,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,179,51,109,83,0,0,3,246
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,244,209,45,4,3,4,509
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,282,175,28,7,5,2,499
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,699,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,259,217,26,1,6,1,510
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,616,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,185,228,42,6,0,3,464
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,144,138,43,4,3,12,344
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,28,191,170,36,3,2,5,407
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,183,239,32,4,2,7,467
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,176,145,31,7,3,3,365
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,34,199,243,27,4,4,6,483
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MINATITLAN,,8,MINATITLAN,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,271,59,203,19,68,0,9,358
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MINATITLAN,,8,MINATITLAN,248,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,273,13,83,8,31,0,11,146
6,2/7/2006,12,Ayuntamientos,6,0,2,E,Extraordinaria,0,MINATITLAN,,8,MINATITLAN,184,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,273,14,89,11,3,0,1,118
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,210,160,39,13,3,2,427
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,100,169,28,8,4,5,314
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COLIMA,,2,COLIMA,275,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,42,89,14,1,0,4,150
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COLIMA,,2,COLIMA,155,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,31,74,0,1,0,3,109
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COLIMA,,2,COLIMA,175,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,84,36,82,1,0,0,2,121
6,2/7/2006,12,Ayuntamientos,6,0,5,C,Contigua,0,MANZANILLO,,7,MANZANILLO,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,238,222,182,33,2,3,2,444
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,508,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,243,115,156,16,3,3,13,306
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,245,158,180,26,5,4,10,383
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,694,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,249,206,227,20,5,2,2,462
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,250,214,175,37,10,5,6,447
6,2/7/2006,12,Ayuntamientos,6,0,7,C,Contigua,0,MANZANILLO,,7,MANZANILLO,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,250,202,198,38,8,5,7,458
6,2/7/2006,12,Ayuntamientos,6,0,8,C,Contigua,0,MANZANILLO,,7,MANZANILLO,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,250,213,202,30,8,3,4,460
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,251,201,185,24,7,5,9,431
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,253,192,162,33,13,3,14,417
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,256,121,130,52,6,3,2,314
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,745,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,260,206,172,37,3,0,14,432
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,261,144,120,31,2,1,10,308
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,264,134,119,13,2,1,5,274
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COMALA,,3,COMALA,259,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,70,104,20,4,0,0,198
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COMALA,,3,COMALA,305,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,75,87,33,1,0,2,198
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,100,157,177,11,2,0,14,361
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,669,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,105,313,27,5,0,9,459
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COQUIMATLAN,,4,COQUIMATLAN,196,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,112,27,57,4,34,0,1,123
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,263,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,115,53,92,7,7,0,6,165
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,636,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,116,131,165,16,12,0,11,335
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COQUIMATLAN,,4,COQUIMATLAN,104,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,119,11,41,5,7,0,4,68
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,120,51,106,29,156,1,18,361
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,123,59,99,24,215,4,17,418
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,620,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,124,56,115,21,204,3,17,416
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,113,151,29,122,6,16,437
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,132,82,278,10,77,3,14,464
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,282,184,157,35,4,0,9,389
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,464,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,286,114,138,17,2,0,7,278
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,290,187,228,17,6,0,4,442
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,290,217,201,22,4,0,4,448
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,292,138,167,19,3,0,8,335
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,458,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,296,93,148,17,0,0,7,265
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,297,113,144,29,10,0,9,305
