CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1228,C,4,0,C04,103,53,26,3,36,12,6,131,24,,,,0,0,0,0,0,,,,47,,441,1,16,458,713,Acta casilla,,,http://iem.org.mx/actas/D1228C04.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1228,C,5,0,C05,115,47,17,17,24,7,4,129,13,,,,0,0,0,0,1,,,,37,,411,0,26,437,713,Acta casilla,,,http://iem.org.mx/actas/D1228C05.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1228,C,6,0,C06,119,56,15,14,27,21,11,108,24,,,,0,0,0,0,14,,,,38,,447,0,19,466,713,Acta casilla,,,http://iem.org.mx/actas/D1228C06.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1228,C,7,0,C07,118,53,14,12,31,13,6,112,13,,,,2,0,0,0,3,,,,41,,418,0,27,445,713,Acta casilla,,,http://iem.org.mx/actas/D1228C07.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1229,B,1,0,B,55,40,20,9,26,5,12,85,13,,,,2,0,0,0,1,,,,26,,294,1,28,323,554,Acta casilla,,,http://iem.org.mx/actas/D1229B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1229,C,1,0,C01,51,31,16,12,20,5,4,82,10,,,,3,1,0,0,0,,,,26,,261,1,0,262,553,Acta casilla,,,http://iem.org.mx/actas/D1229C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1229,C,2,0,C02,51,32,13,14,30,17,5,94,12,,,,0,0,0,0,1,,,,30,,299,3,20,322,553,Acta casilla,,,http://iem.org.mx/actas/D1229C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1230,B,1,0,B,31,38,14,15,21,6,7,84,28,,,,2,0,0,1,0,,,,25,,272,0,17,289,587,Acta casilla,,,http://iem.org.mx/actas/D1230B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1230,C,1,0,C01,28,61,17,11,25,18,2,81,22,,,,1,1,0,0,2,,,,1,,270,0,22,292,586,Acta casilla,,,http://iem.org.mx/actas/D1230C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1230,C,2,0,C02,35,56,14,13,25,7,1,84,21,,,,2,0,0,1,2,,,,18,,279,0,21,300,586,Acta casilla,,,http://iem.org.mx/actas/D1230C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1231,B,1,0,B,38,41,25,11,17,7,4,82,31,,,,0,0,1,0,1,,,,16,,274,0,21,295,597,Acta casilla,,,http://iem.org.mx/actas/D1231B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1231,C,1,0,C01,36,21,20,15,23,10,5,79,17,,,,2,0,0,0,1,,,,19,,248,4,21,273,597,Acta casilla,,,http://iem.org.mx/actas/D1231C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1232,B,1,0,B,26,28,25,16,6,6,5,84,14,,,,0,1,0,0,5,,,,20,,236,0,20,256,694,Grupo de Recuento,,,http://iem.org.mx/actas/D1232B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1232,C,1,0,C01,37,22,36,25,20,8,7,97,16,,,,2,0,2,0,4,,,,13,,289,0,19,308,694,Acta casilla,,,http://iem.org.mx/actas/D1232C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1232,C,2,0,C02,27,29,32,23,16,10,3,98,4,,,,0,1,0,0,4,,,,13,,260,1,20,281,694,Acta casilla,,,http://iem.org.mx/actas/D1232C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1232,C,3,0,C03,36,11,28,29,21,7,5,89,19,,,,1,1,0,0,0,,,,13,,260,0,19,279,693,Acta casilla,,,http://iem.org.mx/actas/D1232C03.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1232,C,4,0,C04,41,16,26,27,15,9,6,98,9,,,,2,1,0,0,0,,,,5,,255,2,19,276,693,Acta casilla,,,http://iem.org.mx/actas/D1232C04.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1232,C,5,0,C05,28,27,20,24,10,9,4,77,15,,,,1,0,1,0,1,,,,16,,233,1,31,265,693,Acta casilla,,,http://iem.org.mx/actas/D1232C05.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,B,1,0,B,64,44,18,14,27,10,1,113,11,,,,2,0,0,1,4,,,,32,,341,0,27,368,740,Acta casilla,,,http://iem.org.mx/actas/D1233B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,C,1,0,C01,56,33,39,15,33,14,3,87,21,,,,2,1,0,0,1,,,,35,,340,0,25,365,739,Acta casilla,,,http://iem.org.mx/actas/D1233C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,E,1,0,E01,51,38,17,17,23,8,8,136,22,,,,1,0,0,0,1,,,,40,,362,0,37,399,701,Acta casilla,,,http://iem.org.mx/actas/D1233E01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,E,1,1,E01C01,76,38,15,18,28,2,3,159,18,,,,1,0,2,0,2,,,,30,,392,0,24,416,701,Acta casilla,,,http://iem.org.mx/actas/D1233E01C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,E,1,2,E01C02,60,41,15,12,20,12,8,143,22,,,,2,0,0,0,1,,,,33,,369,0,16,385,700,Acta casilla,,,http://iem.org.mx/actas/D1233E01C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,C,2,0,C02,58,45,28,20,17,6,6,127,23,,,,1,0,1,0,0,,,,31,,363,3,20,386,739,Acta casilla,,,http://iem.org.mx/actas/D1233C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,C,3,0,C03,47,30,27,17,15,7,5,114,17,,,,0,1,0,0,1,,,,32,,313,0,35,348,739,Acta casilla,,,http://iem.org.mx/actas/D1233C03.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,C,4,0,C04,49,38,22,20,26,15,6,128,18,,,,0,0,0,0,0,,,,40,,362,0,18,380,739,Acta casilla,,,http://iem.org.mx/actas/D1233C04.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,C,5,0,C05,45,46,30,23,31,10,4,131,29,,,,2,0,0,0,3,,,,38,,392,1,29,422,739,Grupo de Recuento,,,http://iem.org.mx/actas/D1233C05.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,C,6,0,C06,50,36,26,14,25,10,7,120,14,,,,0,1,0,0,3,,,,21,,327,1,39,367,739,Acta casilla,,,http://iem.org.mx/actas/D1233C06.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1233,C,7,0,C07,54,35,36,16,20,9,7,124,14,,,,0,0,1,0,2,,,,35,,353,1,26,380,739,Acta casilla,,,http://iem.org.mx/actas/D1233C07.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1234,B,1,0,B,37,42,19,16,25,8,3,95,12,,,,0,0,1,0,2,,,,28,,288,0,18,306,619,Acta casilla,,,http://iem.org.mx/actas/D1234B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1234,C,1,0,C01,27,39,10,15,29,10,3,122,12,,,,0,0,0,0,4,,,,25,,296,1,29,326,619,Grupo de Recuento,,,http://iem.org.mx/actas/D1234C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1235,B,1,0,B,52,40,31,16,19,12,5,106,21,,,,0,0,0,0,0,,,,42,,344,1,35,380,738,Grupo de Recuento,,,http://iem.org.mx/actas/D1235B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1235,C,1,0,C01,39,48,24,20,27,11,5,109,33,,,,0,0,0,0,2,,,,34,,352,0,39,391,738,Acta casilla,,,http://iem.org.mx/actas/D1235C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1236,B,1,0,B,49,43,17,36,13,10,12,69,25,,,,1,0,0,0,2,,,,18,,295,0,18,313,700,Acta casilla,,,http://iem.org.mx/actas/D1236B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1236,C,1,0,C01,66,37,18,30,20,7,5,76,14,,,,0,0,0,0,4,,,,10,,287,0,26,313,700,Grupo de Recuento,,,http://iem.org.mx/actas/D1236C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1236,C,2,0,C02,41,41,22,25,16,13,7,78,15,,,,2,1,0,0,3,,,,20,,284,1,33,318,700,Grupo de Recuento,,,http://iem.org.mx/actas/D1236C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1236,C,3,0,C03,43,41,26,20,11,7,4,57,20,,,,1,1,0,0,2,,,,7,,240,0,28,268,699,Acta casilla,,,http://iem.org.mx/actas/D1236C03.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1241,B,1,0,B,33,28,20,16,18,8,5,106,26,,,,1,0,0,0,2,,,,6,,269,0,0,269,596,Acta casilla,,,http://iem.org.mx/actas/D1241B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1241,C,1,0,C01,27,35,23,13,13,11,4,106,30,,,,1,4,1,0,2,,,,12,,282,0,34,316,596,Acta casilla,,,http://iem.org.mx/actas/D1241C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1241,C,2,0,C02,35,22,33,11,14,8,10,105,15,,,,0,0,0,1,3,,,,12,,269,0,22,291,595,Acta casilla,,,http://iem.org.mx/actas/D1241C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1242,B,1,0,B,33,50,34,11,21,9,10,126,17,,,,2,0,0,0,0,,,,21,,334,0,25,359,692,Acta casilla,,,http://iem.org.mx/actas/D1242B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1242,C,1,0,C01,37,35,34,11,15,6,14,151,15,,,,2,0,0,0,4,,,,25,,349,0,27,376,691,Acta casilla,,,http://iem.org.mx/actas/D1242C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1242,C,2,0,C02,39,41,30,11,26,8,14,143,17,,,,2,2,0,0,1,,,,14,,348,0,34,382,691,Acta casilla,,,http://iem.org.mx/actas/D1242C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1243,B,1,0,B,22,27,16,10,13,6,9,74,17,,,,0,0,1,0,3,,,,10,,208,0,21,229,480,Acta casilla,,,http://iem.org.mx/actas/D1243B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1243,C,1,0,C01,22,24,20,10,15,3,5,74,17,,,,0,0,0,0,2,,,,9,,201,1,22,224,480,Grupo de Recuento,,,http://iem.org.mx/actas/D1243C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1244,B,1,0,B,18,22,38,17,8,4,2,95,22,,,,0,0,0,0,2,,,,9,,237,0,22,259,585,Acta casilla,,,http://iem.org.mx/actas/D1244B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1244,C,1,0,C01,24,17,27,15,13,8,2,102,19,,,,0,1,0,0,2,,,,7,,237,0,25,262,585,Acta casilla,,,http://iem.org.mx/actas/D1244C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1245,B,1,0,B,14,21,22,13,12,7,2,67,13,,,,1,1,0,0,3,,,,5,,181,0,30,211,518,Acta casilla,,,http://iem.org.mx/actas/D1245B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1245,C,1,0,C01,15,19,19,10,11,5,9,59,21,,,,0,0,1,0,1,,,,0,,170,12,16,198,518,Acta casilla,,,http://iem.org.mx/actas/D1245C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1245,C,2,0,C02,24,24,32,15,18,8,2,59,17,,,,1,0,0,0,0,,,,2,,202,1,23,226,518,Grupo de Recuento,,,http://iem.org.mx/actas/D1245C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1246,B,1,0,B,35,34,17,27,20,5,9,95,28,,,,1,0,0,0,2,,,,10,,283,0,36,319,632,Acta casilla,,,http://iem.org.mx/actas/D1246B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,B,1,0,B,89,52,22,12,41,13,6,134,13,,,,1,0,0,0,2,,,,51,,436,0,17,453,698,Acta casilla,,,http://iem.org.mx/actas/D1268B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,1,0,C01,97,51,19,7,33,12,8,134,20,,,,0,0,0,0,0,,,,41,,422,1,30,453,698,Grupo de Recuento,,,http://iem.org.mx/actas/D1268C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,2,0,C02,79,39,21,15,42,11,10,126,12,,,,0,0,0,0,1,,,,39,,395,1,23,419,697,Acta casilla,,,http://iem.org.mx/actas/D1268C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,3,0,C03,91,42,22,9,29,16,7,114,19,,,,1,0,0,0,2,,,,42,,394,0,23,417,697,Acta casilla,,,http://iem.org.mx/actas/D1268C03.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,4,0,C04,104,46,31,6,24,11,10,140,14,,,,1,2,0,0,2,,,,41,,432,0,22,454,697,Acta casilla,,,http://iem.org.mx/actas/D1268C04.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,5,0,C05,101,46,18,8,28,9,15,121,12,,,,1,0,1,1,0,,,,49,,410,1,28,439,697,Acta casilla,,,http://iem.org.mx/actas/D1268C05.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,6,0,C06,115,42,19,7,47,18,7,132,9,,,,0,2,0,0,0,,,,39,,437,0,27,464,697,Acta casilla,,,http://iem.org.mx/actas/D1268C06.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,7,0,C07,106,42,17,10,41,10,7,148,22,,,,1,2,0,0,0,,,,41,,447,0,20,467,697,Acta casilla,,,http://iem.org.mx/actas/D1268C07.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,8,0,C08,94,44,37,12,40,8,3,133,13,,,,0,0,0,0,2,,,,43,,429,2,27,458,697,Acta casilla,,,http://iem.org.mx/actas/D1268C08.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,9,0,C09,95,40,31,5,31,9,20,145,23,,,,2,1,1,0,1,,,,38,,442,0,24,466,697,Grupo de Recuento,,,http://iem.org.mx/actas/D1268C09.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,10,0,C10,105,50,16,11,30,14,6,135,15,,,,0,1,0,0,1,,,,40,,424,0,29,453,697,Acta casilla,,,http://iem.org.mx/actas/D1268C10.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,11,0,C11,98,51,32,7,25,13,8,115,13,,,,1,0,0,0,1,,,,56,,420,0,17,437,697,Acta casilla,,,http://iem.org.mx/actas/D1268C11.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1268,C,12,0,C12,84,35,24,13,33,16,7,170,18,,,,2,2,0,0,1,,,,36,,441,1,19,461,697,Acta casilla,,,http://iem.org.mx/actas/D1268C12.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1269,B,1,0,B,41,56,14,18,19,10,4,52,16,,,,0,0,0,0,1,,,,12,,243,0,34,277,718,Grupo de Recuento,,,http://iem.org.mx/actas/D1269B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1269,C,1,0,C01,41,29,24,28,19,4,3,67,19,,,,0,0,1,0,1,,,,13,,249,0,39,288,718,Grupo de Recuento,,,http://iem.org.mx/actas/D1269C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1270,B,1,0,B,64,76,33,12,24,12,4,88,16,,,,0,2,0,0,3,,,,31,,365,1,26,392,675,Acta casilla,,,http://iem.org.mx/actas/D1270B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1270,C,1,0,C01,62,55,29,14,16,7,5,63,0,,,,0,1,0,0,1,,,,25,,278,0,31,309,675,Acta casilla,,,http://iem.org.mx/actas/D1270C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1270,C,2,0,C02,61,60,18,18,22,7,3,131,22,,,,0,0,0,0,0,,,,20,,362,16,1,379,675,Acta casilla,,,http://iem.org.mx/actas/D1270C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1270,C,3,0,C03,54,58,40,17,14,6,6,90,23,,,,2,0,0,2,3,,,,23,,338,1,24,363,674,Acta casilla,,,http://iem.org.mx/actas/D1270C03.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1270,C,4,0,C04,56,55,21,13,22,10,4,106,18,,,,0,2,0,0,1,,,,20,,328,0,25,353,674,Grupo de Recuento,,,http://iem.org.mx/actas/D1270C04.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1270,C,5,0,C05,46,65,30,8,16,7,3,147,20,,,,0,2,0,0,1,,,,26,,371,0,18,389,674,Acta casilla,,,http://iem.org.mx/actas/D1270C05.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1273,B,1,0,B,27,48,34,7,14,6,5,22,11,,,,2,0,0,1,1,,,,8,,186,1,18,205,379,Grupo de Recuento,,,http://iem.org.mx/actas/D1273B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1273,C,1,0,C01,32,82,29,2,9,4,1,7,8,,,,0,2,0,0,2,,,,0,,178,0,8,186,378,Acta casilla,,,http://iem.org.mx/actas/D1273C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1273,E,1,0,E01,26,17,31,11,23,4,0,40,2,,,,1,0,0,0,2,,,,19,,176,0,23,199,400,Grupo de Recuento,,,http://iem.org.mx/actas/D1273E01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1274,B,1,0,B,15,3,13,3,6,4,2,23,4,,,,0,0,0,0,0,,,,21,,94,0,14,108,202,Acta casilla,,,http://iem.org.mx/actas/D1274B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1275,B,1,0,B,14,35,29,10,7,9,4,55,6,,,,0,1,0,0,1,,,,16,,187,0,35,222,486,Grupo de Recuento,,,http://iem.org.mx/actas/D1275B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1276,B,1,0,B,51,44,42,15,28,7,7,64,9,,,,0,0,0,0,1,,,,19,,287,0,29,316,603,Acta casilla,,,http://iem.org.mx/actas/D1276B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1276,C,1,0,C01,43,41,26,13,12,6,7,55,25,,,,0,4,0,0,0,,,,25,,257,0,29,286,603,Acta casilla,,,http://iem.org.mx/actas/D1276C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1276,C,2,0,C02,46,42,38,11,17,16,4,69,17,,,,0,0,0,0,1,,,,20,,281,0,25,306,603,Acta casilla,,,http://iem.org.mx/actas/D1276C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1278,B,1,0,B,23,84,23,10,15,9,3,61,24,,,,2,2,2,2,0,,,,21,,281,0,30,311,552,Acta casilla,,,http://iem.org.mx/actas/D1278B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1278,E,1,0,E01,12,17,16,7,6,1,4,19,8,,,,0,1,0,0,0,,,,13,,104,0,19,123,211,Acta casilla,,,http://iem.org.mx/actas/D1278E01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1279,B,1,0,B,29,55,27,13,6,7,2,52,10,,,,1,0,0,2,1,,,,18,,223,0,25,248,486,Acta casilla,,,http://iem.org.mx/actas/D1279B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1279,C,1,0,C01,31,43,21,9,12,7,2,36,17,,,,0,0,0,1,1,,,,0,,180,0,39,219,485,Acta casilla,,,http://iem.org.mx/actas/D1279C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1280,B,1,0,B,19,57,11,11,13,6,5,27,37,,,,2,0,1,0,0,,,,11,,200,0,32,232,414,Grupo de Recuento,,,http://iem.org.mx/actas/D1280B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1280,E,1,0,E01,42,33,15,9,9,5,6,34,29,,,,1,1,0,0,2,,,,1,,187,0,15,202,338,Grupo de Recuento,,,http://iem.org.mx/actas/D1280E01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1280,E,2,0,E02,35,28,34,8,11,2,6,15,5,,,,1,2,0,0,0,,,,6,,153,1,18,172,301,Grupo de Recuento,,,http://iem.org.mx/actas/D1280E02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1280,E,3,0,E03,32,45,14,14,4,9,8,32,13,,,,0,0,0,1,1,,,,9,,182,0,18,200,399,Grupo de Recuento,,,http://iem.org.mx/actas/D1280E03.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,213,B,1,0,B,73,105,247,9,1,1,1,39,0,,,,0,2,1,0,0,,,,,,479,0,41,520,713,Acta casilla,,,http://iem.org.mx/actas/D0213B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,213,C,1,0,C01,79,118,228,13,5,3,1,49,2,,,,0,0,0,0,0,,,,,,498,0,31,529,712,Acta casilla,,,http://iem.org.mx/actas/D0213C01.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,213,C,2,0,C02,53,87,249,5,6,1,3,41,0,,,,2,1,0,0,2,,,,,,450,0,34,484,712,Acta casilla,,,http://iem.org.mx/actas/D0213C02.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,213,C,3,0,C03,63,84,226,9,6,1,1,45,0,,,,0,5,0,0,1,,,,,,441,0,40,481,712,Acta casilla,,,http://iem.org.mx/actas/D0213C03.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,214,B,1,0,B,61,69,158,2,3,7,3,24,0,,,,0,0,0,0,0,,,,,,327,0,29,356,500,Acta casilla,,,http://iem.org.mx/actas/D0214B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,215,B,1,0,B,5,41,73,2,2,1,0,7,0,,,,0,0,0,0,0,,,,,,131,0,14,145,188,Acta casilla,,,http://iem.org.mx/actas/D0215B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,216,B,1,0,B,47,17,54,1,3,2,0,3,0,,,,0,0,0,1,0,,,,,,128,0,10,138,166,Acta casilla,,,http://iem.org.mx/actas/D0216B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,217,B,1,0,B,25,128,281,12,4,3,2,18,1,,,,1,3,0,0,0,,,,,,478,0,43,521,735,Acta casilla,,,http://iem.org.mx/actas/D0217B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,218,B,1,0,B,34,34,46,1,0,0,1,1,0,,,,1,0,1,0,0,,,,,,119,0,8,127,162,Acta casilla,,,http://iem.org.mx/actas/D0218B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,219,B,1,0,B,16,118,202,4,4,3,7,26,0,,,,0,0,0,1,0,,,,,,381,0,36,417,602,Acta casilla,,,http://iem.org.mx/actas/D0219B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,219,C,1,0,C01,19,126,232,6,1,3,0,18,2,,,,0,3,0,0,0,,,,,,410,0,20,430,602,Acta casilla,,,http://iem.org.mx/actas/D0219C01.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,220,B,1,0,B,13,82,135,2,2,2,0,2,1,,,,0,0,0,0,0,,,,,,239,0,18,257,354,Acta casilla,,,http://iem.org.mx/actas/D0220B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,221,B,1,0,B,0,57,0,0,2,0,2,7,0,,,,220,0,0,0,0,,,,,,288,0,27,315,392,Acta casilla,,,http://iem.org.mx/actas/D0221B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,222,B,1,0,B,24,56,75,2,0,0,0,6,0,,,,0,0,1,0,1,,,,,,165,0,6,171,201,Acta casilla,,,http://iem.org.mx/actas/D0222B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,223,B,1,0,B,25,22,132,1,5,1,0,16,0,,,,1,0,2,0,0,,,,,,205,0,21,226,334,Acta casilla,,,http://iem.org.mx/actas/D0223B.pdf
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,224,B,1,0,B,18,48,117,11,7,3,0,6,2,,,,0,0,0,0,0,,,,,,212,0,21,233,356,Acta casilla,,,http://iem.org.mx/actas/D0224B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,601,B,1,0,B,7,31,233,12,1,6,5,128,2,,,,3,4,0,1,1,,,,,,434,0,27,461,788,Acta casilla,,,http://iem.org.mx/actas/D0601B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,602,B,1,0,B,6,11,107,11,4,2,2,66,2,,,,2,3,0,1,0,,,,,,217,0,15,232,451,Acta casilla,,,http://iem.org.mx/actas/D0602B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,602,C,1,0,C01,6,19,125,10,0,0,3,38,4,,,,1,0,0,0,0,,,,,,206,0,13,219,451,Acta casilla,,,http://iem.org.mx/actas/D0602C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,603,B,1,0,B,2,25,202,5,2,3,5,66,1,,,,2,4,0,3,3,,,,,,323,0,11,334,625,Acta casilla,,,http://iem.org.mx/actas/D0603B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,603,C,1,0,C01,5,29,208,11,2,3,6,70,1,,,,3,2,0,0,0,,,,,,340,0,22,362,625,Acta casilla,,,http://iem.org.mx/actas/D0603C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,604,B,1,0,B,6,19,198,12,2,2,8,106,2,,,,1,6,1,0,6,,,,,,369,0,18,387,638,Acta casilla,,,http://iem.org.mx/actas/D0604B.pdf
