CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PBC,NVA_ALIANZA,PES,MC,MORENA,PPC,MUNICIPALISTA,PH,PRI_PT_PVEM_NVA_ALIANZA,PRI_PT_PVEM,PRI_PT_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PT_PVEM_NVA_ALIANZA,PRI_PT,PRI_PVEM,PRI_NVA_ALIANZA,PT_PVEM,PT_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1327,5,425,84,14,31,21,33,27,196,14,207,24,15,28,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,2,1122,34,1158,3214,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1328,8,492,176,51,151,27,32,36,251,42,251,26,23,37,3,0,0,1,1,16,1,0,1,0,0,,,,,,,,1,1619,55,1675,5438,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1329,2,88,60,9,30,11,27,8,51,10,60,7,4,13,0,0,0,0,0,4,0,0,0,0,0,,,,,,,,1,382,17,400,1279,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1330,3,127,49,11,39,4,25,10,97,5,65,23,3,5,2,1,0,0,0,5,0,0,1,0,1,,,,,,,,2,473,23,498,1517,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1331,2,75,54,9,31,7,31,6,51,15,51,9,7,4,1,6,0,0,0,2,0,0,0,0,0,,,,,,,,1,359,19,379,1207,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1332,2,148,54,5,5,8,15,5,37,7,62,3,2,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,356,19,375,1040,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1333,1,84,37,3,8,3,10,6,45,3,34,4,3,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,246,7,254,740,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1334,2,161,45,4,10,5,9,7,46,4,31,6,3,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,336,11,349,893,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1335,2,188,64,12,12,3,32,15,95,13,59,15,8,10,0,1,0,0,0,1,3,1,0,0,0,,,,,,,,1,532,21,554,1448,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1337,3,257,72,12,9,8,42,12,154,13,145,14,18,18,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,1,777,27,805,2221,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1338,2,91,26,5,5,6,9,8,32,3,37,5,3,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,0,234,19,253,759,,,,
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1339,2,72,48,14,13,7,7,6,46,5,67,4,0,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,0,293,15,308,933,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,749,2,54,76,1,2,3,6,3,28,1,22,6,1,4,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,208,13,221,862,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,750,2,33,78,5,1,5,3,5,36,3,22,3,0,3,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,0,199,10,209,765,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,751,2,80,80,7,0,5,5,0,24,1,26,5,3,3,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,1,241,6,248,840,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,752,1,38,44,2,1,3,0,2,12,3,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,120,4,124,545,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,753,2,55,51,7,2,6,4,8,30,3,19,2,0,4,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,193,8,201,821,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,754,2,66,59,4,1,4,3,7,12,4,16,6,4,4,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,0,192,5,197,882,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,779,2,43,50,4,2,5,4,3,34,5,21,1,2,2,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,1,178,11,190,835,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,780,1,31,12,2,1,2,6,0,24,3,19,6,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,110,3,113,637,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,781,1,25,26,3,1,3,1,4,19,5,23,0,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,115,4,119,563,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,868,2,53,40,4,0,3,6,4,45,9,32,4,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,206,10,216,1142,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,869,1,48,17,1,2,1,7,5,20,5,22,1,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,132,7,141,535,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,870,2,73,35,6,0,1,7,2,51,9,28,9,1,7,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,1,230,9,240,939,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,871,2,106,56,2,1,10,14,9,62,10,36,8,5,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,323,11,334,866,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,872,2,106,42,4,1,6,3,3,47,9,38,6,8,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,277,16,293,850,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,873,1,25,30,3,1,2,7,3,18,5,33,3,0,3,1,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,136,5,142,642,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,874,2,60,47,8,3,3,12,2,33,10,38,2,0,6,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,0,226,11,237,1061,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,875,2,47,33,3,0,3,9,3,39,6,29,2,4,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,186,4,190,762,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,876,1,39,22,1,0,1,11,4,20,8,22,2,3,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,138,8,146,682,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,877,1,24,17,1,0,1,3,3,28,3,17,2,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,102,8,110,414,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,878,1,43,35,1,1,3,9,6,44,8,28,3,3,5,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,190,15,205,615,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,879,1,35,21,2,0,2,1,3,18,2,20,1,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,109,3,112,361,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,880,2,82,59,4,0,5,11,4,42,5,47,1,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,266,6,273,895,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,881,3,98,52,11,4,11,22,1,47,9,43,13,8,8,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,1,328,14,343,925,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,882,2,110,60,4,0,6,27,4,71,9,40,10,8,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,355,18,373,1134,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,883,2,105,34,2,1,3,14,13,51,2,48,2,2,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,281,13,294,755,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1038,2,62,42,21,3,4,9,7,47,9,47,4,5,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,264,17,281,918,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1039,2,158,72,28,2,10,9,7,42,6,91,6,3,4,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,439,9,448,1413,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1040,2,156,36,52,7,8,13,3,46,12,57,3,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,399,20,419,1231,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1041,2,117,65,28,0,6,9,3,36,5,57,1,3,5,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,336,8,344,966,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1042,2,149,46,88,7,7,9,6,49,7,52,7,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,433,14,447,1250,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1043,2,151,59,56,2,9,12,3,63,11,54,3,5,6,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,436,23,459,1257,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1044,7,560,200,42,8,21,88,30,311,49,296,55,20,40,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,6,1721,63,1790,4599,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1045,2,139,70,6,2,8,14,8,80,16,103,12,14,12,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,486,15,502,1445,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1053,2,108,71,12,6,8,6,5,42,8,87,23,2,6,0,0,0,0,0,2,1,0,0,0,1,,,,,,,,0,388,18,406,1220,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1054,2,104,74,22,7,22,7,11,37,10,86,7,21,5,1,0,0,0,0,2,0,1,0,0,0,,,,,,,,0,417,14,431,1422,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1055,2,69,49,22,1,7,7,1,41,9,48,4,22,5,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,288,15,303,867,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1056,2,130,55,30,1,6,15,3,63,6,52,3,2,9,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,2,377,13,392,1047,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1057,2,93,42,48,1,10,11,4,45,10,54,3,5,4,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,1,331,8,340,1010,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1058,2,125,46,22,2,9,12,6,52,6,62,4,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,354,18,372,1302,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1059,2,139,44,17,1,4,7,6,69,7,47,2,7,7,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,1,358,13,372,1144,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1060,2,120,42,11,1,5,11,9,44,7,50,3,6,7,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,0,319,16,335,1189,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1061,2,98,27,13,0,7,7,5,25,3,50,7,2,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,251,5,256,760,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1062,2,131,56,8,1,10,10,7,37,9,56,2,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,333,6,339,1049,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1063,2,85,46,11,2,13,8,4,54,7,42,3,6,3,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,286,11,297,931,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1064,2,70,49,13,4,6,6,4,47,11,52,9,1,2,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,1,275,22,298,962,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1065,2,92,44,4,1,4,9,1,41,5,46,8,2,7,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,265,7,272,896,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1066,2,110,48,15,1,5,9,5,39,8,43,3,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,291,13,304,851,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1067,2,102,42,17,1,9,10,2,36,6,37,8,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,277,7,284,756,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1068,1,50,52,16,0,3,4,1,16,2,27,1,1,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,176,7,183,609,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1069,2,83,73,10,5,4,4,10,36,6,61,3,1,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,304,18,322,950,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1070,3,149,97,48,5,15,6,10,82,9,119,4,7,8,0,0,0,2,0,1,1,0,0,0,0,,,,,,,,1,563,16,580,1714,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1071,3,110,84,18,8,12,12,15,90,13,94,4,4,7,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,0,473,24,497,1576,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1076,4,351,107,20,13,16,48,15,148,31,145,29,29,14,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,4,967,42,1013,2767,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1077,3,247,89,6,1,12,25,16,92,26,141,16,7,19,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,699,24,723,1787,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1078,3,162,82,14,6,14,12,18,86,20,112,3,8,5,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,543,22,565,1725,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1079,2,122,48,4,1,3,10,9,42,5,66,3,1,4,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,0,320,5,325,1107,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1080,2,72,62,4,2,5,4,5,43,13,53,5,3,3,0,0,0,0,0,1,0,1,0,0,1,,,,,,,,0,277,13,290,1004,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1081,2,83,78,15,1,10,5,10,39,9,68,8,2,4,1,0,0,1,0,0,1,0,0,0,0,,,,,,,,0,335,15,350,1115,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1082,2,72,63,8,1,5,4,4,33,4,45,5,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,250,10,260,879,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1083,2,137,78,10,2,9,5,8,48,5,66,10,4,4,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,0,388,16,404,1241,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1084,2,77,46,7,3,1,3,6,40,5,39,3,2,4,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,0,238,12,250,914,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1085,2,95,60,5,2,7,11,7,46,10,58,3,6,5,0,0,0,1,0,0,2,0,0,0,0,,,,,,,,0,318,5,323,1006,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1086,2,154,67,8,3,13,35,10,47,18,73,13,6,7,2,0,0,0,1,0,1,0,0,0,0,,,,,,,,1,458,16,475,1203,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1087,1,82,29,4,0,4,14,6,34,7,56,5,7,3,0,0,0,0,0,1,1,1,0,0,0,,,,,,,,1,254,12,267,729,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1088,2,106,61,5,1,8,8,5,46,12,73,8,4,9,0,0,0,3,0,0,1,0,0,0,0,,,,,,,,0,350,9,359,1047,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1089,2,121,53,10,0,6,8,9,48,3,65,9,7,3,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,0,345,12,357,1078,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1090,2,122,58,4,3,5,5,11,50,6,53,3,4,3,0,0,1,1,0,1,2,0,0,1,0,,,,,,,,2,332,12,346,1006,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1091,2,125,29,11,0,5,10,10,46,5,37,2,6,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,293,6,299,886,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1092,2,89,39,9,4,8,12,5,47,2,63,5,2,3,1,0,0,0,0,0,2,1,0,0,0,,,,,,,,0,292,7,299,1042,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1093,3,208,83,12,2,12,30,11,110,14,142,13,5,23,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,665,31,698,1768,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1094,3,208,55,5,4,10,30,14,92,16,154,14,5,17,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,624,16,641,1558,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1095,2,170,71,14,0,5,18,4,96,14,129,7,8,12,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,0,549,17,566,1427,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1096,2,162,72,8,4,5,16,25,76,8,141,9,10,10,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,547,19,566,1321,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1105,2,130,39,18,3,11,18,7,57,10,70,15,4,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,394,10,406,1071,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1106,2,131,39,17,1,11,15,12,55,9,58,3,5,2,2,0,0,0,0,0,1,1,0,0,0,,,,,,,,0,363,18,381,1130,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1107,2,129,71,12,1,8,9,7,63,5,76,7,3,5,0,0,0,0,0,0,2,0,0,0,1,,,,,,,,0,399,14,413,1189,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1108,2,81,54,3,0,5,4,4,21,4,69,4,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,256,3,260,846,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1109,2,133,50,6,1,8,19,4,72,6,84,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,393,19,412,1262,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1110,2,95,42,7,0,2,16,9,56,9,73,4,3,5,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,323,15,338,1160,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1111,2,69,71,8,5,14,14,10,36,6,57,4,5,1,1,0,0,0,0,0,1,1,0,0,0,,,,,,,,0,303,7,310,911,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1112,2,80,48,7,5,6,13,3,34,8,42,8,4,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,265,11,276,793,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1113,2,70,36,14,1,6,9,3,45,7,44,4,1,6,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,0,248,10,258,854,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1299,1,90,25,30,1,6,13,2,31,4,31,0,4,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,0,239,7,246,675,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1300,5,455,135,23,9,20,51,23,222,50,205,52,26,20,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,1291,51,1344,3722,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1304,2,105,66,22,2,16,11,4,53,5,68,8,2,10,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,373,13,386,1169,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1305,2,85,95,24,4,3,6,11,49,7,62,4,5,7,0,0,0,0,0,3,3,2,0,0,0,,,,,,,,0,370,17,387,1009,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1306,1,75,23,26,0,0,8,0,24,2,25,2,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,189,13,202,588,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1307,2,90,42,18,0,4,7,6,32,8,37,6,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,254,9,263,767,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1308,2,101,68,10,2,3,6,9,63,4,74,9,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,360,5,365,1068,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1309,2,66,72,13,10,8,5,8,52,7,98,14,9,4,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,367,8,375,1290,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1314,2,136,68,8,3,7,25,24,56,11,98,9,4,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,459,13,472,1138,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1315,2,71,52,7,1,4,9,5,38,6,53,4,4,5,0,1,0,0,0,0,3,0,1,0,0,,,,,,,,0,264,10,274,771,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1316,2,100,42,8,5,3,10,7,34,7,49,5,3,4,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,1,278,8,287,830,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1317,2,106,70,11,5,8,14,13,47,9,76,5,7,11,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,0,384,19,403,1159,,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1318,3,192,102,7,1,3,52,11,111,10,101,19,5,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,621,27,650,1903,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1046,2,80,36,4,4,2,6,5,34,6,23,3,0,3,,,,,,,,,,,,,,,,,,,0,206,14,220,855,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1047,3,166,62,5,6,10,10,16,70,9,62,11,6,9,,,,,,,,,,,,,,,,,,,0,442,27,469,1763,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1048,3,168,86,21,13,13,3,14,68,16,84,13,6,12,,,,,,,,,,,,,,,,,,,0,517,13,530,2124,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1049,10,543,246,40,32,18,26,46,152,29,226,21,12,18, , , , , , , , , , , , , , , , , , ,1,1409,65,1475,7487,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1050,15,1079,566,70,50,43,29,166,213,61,304,17,17,34,,,,,,,,,,,,,,,,,,,0,2649,104,2753,10698,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1051,2,104,43,6,4,5,4,17,34,12,44,2,1,7,,,,,,,,,,,,,,,,,,,2,283,15,300,1031,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1052,3,149,62,16,6,5,7,22,80,11,104,7,6,11,,,,,,,,,,,,,,,,,,,1,486,22,509,1958,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1072,2,84,39,6,11,2,5,10,40,7,59,2,3,5,,,,,,,,,,,,,,,,,,,0,273,17,290,1108,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1073,2,78,52,8,6,5,6,9,49,5,38,3,4,6,,,,,,,,,,,,,,,,,,,1,269,9,279,1197,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1074,2,114,24,4,4,4,5,10,35,0,66,1,5,0,,,,,,,,,,,,,,,,,,,0,272,12,284,1166,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1075,2,108,45,6,8,5,14,11,53,9,78,9,7,10,,,,,,,,,,,,,,,,,,,0,363,20,383,1358,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1097,6,494,143,8,5,13,38,39,200,32,228,30,21,30,,,,,,,,,,,,,,,,,,,2,1281,44,1327,3851,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1152,19,927,486,72,101,55,60,154,542,93,506,33,64,59,,,,,,,,,,,,,,,,,,,1,3152,122,3275,14223,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1153,11,415,342,52,106,26,27,104,256,38,306,14,24,40,,,,,,,,,,,,,,,,,,,0,1750,65,1815,7638,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1154,3,162,90,9,6,8,7,28,79,16,91,6,5,7,,,,,,,,,,,,,,,,,,,1,514,26,541,2143,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1155,6,325,139,17,15,19,11,50,182,34,183,20,21,29,,,,,,,,,,,,,,,,,,,2,1045,37,1084,3758,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1156,4,164,115,25,35,9,7,33,59,7,107,8,6,3,,,,,,,,,,,,,,,,,,,1,578,21,600,2361,,,,
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1158,5,224,124,16,24,10,8,28,94,14,147,6,24,16,,,,,,,,,,,,,,,,,,,1,735,20,756,3171,,,,
