CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,C_COMUN_PAN_PRD_PD,PRI,PVEM,PT,MC,NA,MORENA,ES,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1319,B,1,0,B,89,10,8,2,5,2,15,1,0,,,,132,0,6,138,156,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1321,B,1,0,B,70,22,67,12,2,1,38,4,1,,,,217,0,21,238,139,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1322,B,1,0,B,20,13,3,2,3,3,9,4,1,,,,58,0,5,63,445,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1323,B,1,0,B,32,15,8,2,2,1,8,0,0,,,,68,0,3,71,275,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1324,B,1,0,B,58,39,18,6,8,4,21,1,0,,,,155,0,11,166,499,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1325,B,1,0,B,39,20,11,0,3,0,19,0,0,,,,92,0,7,99,154,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1326,B,1,0,B,81,49,10,9,5,1,0,4,1,,,,160,0,9,169,252,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1328,B,1,0,B,36,22,5,1,0,3,6,0,0,,,,73,0,2,75,314,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1329,B,1,0,B,46,41,4,6,4,2,11,2,0,,,,116,0,9,125,174,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1330,B,1,0,B,48,52,20,8,6,5,36,1,0,,,,176,0,10,186,246,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1330,E,1,0,E01,35,49,16,7,3,2,8,3,0,,,,123,0,4,127,424,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1331,B,1,0,B,59,24,17,3,4,7,17,1,1,,,,133,0,8,141,424,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1360,B,1,0,B,51,79,5,13,5,1,45,4,2,,,,205,0,9,214,483,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1360,C,1,0,C01,57,85,7,13,1,1,44,3,0,,,,211,0,14,225,605,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1361,B,1,0,B,68,60,10,20,5,6,84,0,1,,,,254,0,9,263,140,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1362,B,1,0,B,77,85,9,28,4,6,89,5,3,,,,306,0,16,322,126,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1363,B,1,0,B,66,7,1,2,1,0,8,0,0,,,,85,0,3,88,398,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1364,B,1,0,B,10,20,2,5,0,0,5,0,0,,,,42,0,6,48,286,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1365,B,1,0,B,58,58,2,10,1,0,20,0,1,,,,150,0,10,160,353,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1367,B,1,0,B,34,17,1,11,2,1,34,4,0,,,,104,0,4,108,504,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1368,B,1,0,B,12,22,3,9,3,2,62,4,0,,,,117,0,1,118,357,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1369,B,1,0,B,42,83,15,30,7,5,135,4,5,,,,326,0,24,350,165,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1369,E,1,0,E01,61,35,6,11,3,8,92,8,1,,,,225,0,10,235,238,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1370,B,1,0,B,19,28,1,10,0,2,20,4,0,,,,84,0,1,85,412,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1371,B,1,0,B,45,21,3,3,1,2,24,1,0,,,,100,0,5,105,396,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1372,B,1,0,B,83,40,9,20,4,2,44,1,1,,,,204,0,27,231,396,GRUPO DE RECUENTO,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1373,B,1,0,B,63,28,5,12,4,6,81,8,3,,,,210,0,19,229,400,ACTA CASILLA,,,
,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1373,C,1,0,C01,45,24,8,20,4,8,92,5,0,,,,206,0,10,216,400,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,57,B,1,0,B,191,86,4,29,3,1,45,10,1,,,,370,0,14,384,662,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,58,B,1,0,B,37,21,2,6,2,1,6,0,0,,,,75,0,5,80,190,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,59,B,1,0,B,26,53,0,4,1,0,5,0,0,,,,89,0,2,91,146,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,60,B,1,0,B,65,48,1,18,0,0,5,0,1,,,,138,0,5,143,359,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,61,B,1,0,B,29,5,2,5,3,1,7,1,0,,,,53,0,9,62,139,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,62,B,1,0,B,47,57,0,11,2,1,5,0,0,,,,123,0,2,125,240,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,63,B,1,0,B,100,90,4,12,1,1,18,2,2,,,,230,0,10,240,423,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,63,C,1,0,C01,104,99,2,3,2,1,25,1,0,,,,237,0,10,247,423,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,63,E,1,0,E01,25,16,1,0,1,0,6,1,0,,,,50,0,1,51,73,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,64,B,1,0,B,59,34,0,12,2,2,23,0,0,,,,132,0,6,138,261,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,3,CONETO DE COMONFORT,65,B,1,0,B,146,85,1,14,2,2,23,1,0,,,,274,0,10,284,495,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,638,B,1,0,B,92,75,12,25,5,11,69,7,0,,,,296,0,14,310,542,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,638,C,1,0,C01,140,68,2,23,0,9,44,5,1,,,,292,0,15,307,541,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,638,C,2,0,C02,106,97,8,19,2,14,42,3,0,,,,291,0,17,308,541,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,638,S,1,0,SMR01,31,46,0,16,1,3,15,0,0,,,,112,0,6,118,750,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,639,B,1,0,B,153,125,9,27,5,9,65,4,4,,,,401,0,12,413,702,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,640,B,1,0,B,7,57,2,2,0,0,9,0,0,,,,77,0,7,84,144,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,641,B,1,0,B,21,38,0,1,0,2,3,0,0,,,,65,0,5,70,122,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,641,E,1,0,E01,8,46,0,2,0,0,2,0,0,,,,58,0,3,61,102,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,642,B,1,0,B,47,22,0,0,2,0,9,2,0,,,,82,0,4,86,124,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,642,E,1,0,E01,11,48,0,0,2,2,7,0,0,,,,70,0,1,71,119,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,643,B,1,0,B,22,66,0,2,1,3,10,2,0,,,,106,0,4,110,169,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,644,B,1,0,B,21,70,1,2,2,0,10,0,0,,,,106,0,0,106,145,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,644,E,1,0,E01,12,27,0,2,0,0,5,3,0,,,,49,0,0,49,73,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,644,E,2,0,E02,24,94,0,0,0,0,18,0,0,,,,136,0,4,140,240,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,645,B,1,0,B,17,21,1,1,1,13,3,0,0,,,,57,0,3,60,118,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,646,B,1,0,B,20,20,1,3,0,0,2,0,0,,,,46,0,0,46,127,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,649,B,1,0,B,55,64,2,5,3,7,13,2,1,,,,152,0,13,165,256,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,651,B,1,0,B,34,23,2,14,4,3,27,2,0,,,,109,0,4,113,191,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,653,B,1,0,B,54,32,0,0,0,3,10,0,7,,,,106,0,3,109,175,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,654,B,1,0,B,95,303,2,2,2,1,7,3,0,,,,415,0,13,428,661,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,655,B,1,0,B,12,125,1,8,0,0,22,0,0,,,,168,0,2,170,253,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,656,B,1,0,B,75,62,2,14,3,2,12,3,2,,,,175,0,11,186,350,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,657,B,1,0,B,55,7,0,0,0,0,8,4,0,,,,74,0,1,75,107,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,658,B,1,0,B,21,35,5,8,2,1,7,2,0,,,,81,0,7,88,178,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,659,B,1,0,B,56,74,2,11,4,1,13,2,0,,,,163,0,17,180,289,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,661,B,1,0,B,115,99,5,28,2,4,30,4,1,,,,288,0,16,304,594,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,662,B,1,0,B,102,17,1,7,1,0,9,0,0,,,,137,0,12,149,224,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,9,GUANACEVI,663,B,1,0,B,53,31,5,21,2,4,21,2,0,,,,139,0,5,144,247,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,672,B,1,0,B,81,65,2,5,0,1,23,2,0,,,,179,0,6,185,378,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,673,B,1,0,B,45,60,3,7,1,1,12,0,1,,,,130,0,8,138,244,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,674,B,1,0,B,47,33,4,7,2,0,40,0,0,,,,133,0,6,139,276,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,11,INDE,675,B,1,0,B,59,48,2,7,1,2,33,0,1,,,,153,0,7,160,242,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,676,B,1,0,B,15,17,0,0,1,0,12,0,0,,,,45,0,8,53,114,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,11,INDE,678,B,1,0,B,136,110,8,12,4,3,40,1,0,,,,314,0,23,337,686,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,11,INDE,679,B,1,0,B,38,27,2,7,0,1,16,0,0,,,,91,0,5,96,204,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,680,B,1,0,B,16,26,0,2,0,0,8,0,0,,,,52,0,8,60,111,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,681,B,1,0,B,26,87,3,4,2,2,15,0,0,,,,139,0,8,147,258,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,682,B,1,0,B,27,42,0,1,0,2,5,0,0,,,,77,0,5,82,132,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,683,B,1,0,B,56,51,1,2,2,0,10,0,0,,,,122,0,5,127,210,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,684,B,1,0,B,129,93,3,7,1,0,9,0,0,,,,242,0,8,250,433,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,685,B,1,0,B,46,52,0,5,2,0,10,0,0,,,,115,0,7,122,213,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,11,INDE,686,B,1,0,B,66,58,2,7,4,1,26,1,0,,,,165,0,18,183,343,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,11,INDE,687,B,1,0,B,78,61,1,5,1,3,8,1,0,,,,158,0,10,168,310,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,11,INDE,687,E,1,0,E01,28,26,3,4,0,0,9,0,0,,,,70,0,6,76,114,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,11,INDE,688,B,1,0,B,19,19,0,2,1,1,22,1,0,,,,65,0,3,68,123,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,866,B,1,0,B,123,63,11,24,5,6,114,2,0,,,,348,0,26,374,679,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,866,C,1,0,C01,119,76,11,19,3,7,131,5,6,,,,377,0,12,389,678,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,866,C,2,0,C02,118,63,12,19,5,9,121,2,5,,,,354,0,19,373,678,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,867,B,1,0,B,143,67,6,19,7,7,99,14,3,,,,365,0,15,380,666,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,868,B,1,0,B,92,57,5,16,3,3,76,1,3,,,,256,0,11,267,482,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,868,C,1,0,C01,100,32,12,6,5,9,89,1,2,,,,256,0,21,277,482,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,869,B,1,0,B,124,48,13,15,3,13,106,6,5,,,,333,1,9,343,598,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,869,C,1,0,C01,118,39,16,17,7,8,129,6,2,,,,342,0,19,361,598,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,870,B,1,0,B,83,74,8,21,2,8,83,4,2,,,,285,0,21,306,527,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,870,C,1,0,C01,81,63,8,18,7,6,71,3,2,,,,259,0,7,266,526,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,871,B,1,0,B,119,79,8,20,6,6,145,4,7,,,,394,0,33,427,735,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,872,B,1,0,B,82,38,3,8,3,6,35,5,5,,,,185,0,14,199,694,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,873,B,1,0,B,47,25,2,10,1,5,21,1,0,,,,112,0,13,125,300,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,874,B,1,0,B,41,39,2,10,2,0,27,6,7,,,,134,0,8,142,473,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,874,C,1,0,C01,40,47,2,8,2,1,35,0,2,,,,137,0,9,146,473,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,875,B,1,0,B,49,77,5,20,4,1,49,5,3,,,,213,0,10,223,508,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,876,B,1,0,B,33,38,10,11,5,6,38,7,0,,,,148,0,10,158,372,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,877,B,1,0,B,35,30,6,15,4,2,79,5,2,,,,178,0,7,185,505,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,878,B,1,0,B,24,52,3,5,2,1,20,0,0,,,,107,0,8,115,279,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,879,B,1,0,B,36,52,4,6,2,0,16,2,0,,,,118,0,6,124,527,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,879,C,1,0,C01,57,22,7,3,4,0,28,0,0,,,,121,0,6,127,527,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,880,B,1,0,B,75,63,7,12,2,4,57,6,1,,,,227,0,16,243,410,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,881,B,1,0,B,88,68,5,14,3,8,113,7,2,,,,308,0,13,321,545,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,881,C,1,0,C01,99,70,1,16,5,5,99,9,7,,,,311,0,15,326,544,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,882,B,1,0,B,84,45,9,21,4,3,81,5,5,,,,257,0,15,272,500,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,882,C,1,0,C01,93,53,12,14,11,7,94,5,2,,,,291,0,8,299,499,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,883,B,1,0,B,26,25,0,3,1,3,10,0,0,,,,68,0,0,68,186,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,884,B,1,0,B,45,33,3,14,1,5,36,5,1,,,,143,0,7,150,335,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,885,B,1,0,B,11,31,3,9,1,1,16,0,1,,,,73,0,4,77,202,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,886,B,1,0,B,55,40,7,13,4,5,44,2,0,,,,170,0,14,184,418,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,887,B,1,0,B,36,25,4,5,2,2,39,4,2,,,,119,0,9,128,422,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,887,C,1,0,C01,37,27,7,13,1,5,38,7,0,,,,135,0,7,142,421,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,888,B,1,0,B,53,10,10,2,3,0,27,3,0,,,,108,0,7,115,691,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,888,C,1,0,C01,50,12,3,0,1,4,20,5,0,,,,95,0,6,101,691,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,888,C,2,0,C02,47,15,4,3,2,1,22,5,0,,,,99,0,3,102,690,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,889,B,1,0,B,79,34,2,16,0,5,24,3,1,,,,164,0,3,167,307,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,890,B,1,0,B,47,26,8,9,2,3,38,4,0,,,,137,0,18,155,383,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,890,C,1,0,C01,60,24,3,8,2,3,44,2,2,,,,148,0,7,155,382,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,891,B,1,0,B,67,54,2,13,3,7,61,4,5,,,,216,0,16,232,434,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,891,C,1,0,C01,53,42,4,8,4,10,64,1,0,,,,186,0,11,197,433,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,891,E,1,0,E01,36,16,2,1,0,1,18,1,0,,,,75,0,10,85,154,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,892,B,1,0,B,19,12,1,3,2,3,12,3,0,,,,55,0,8,63,111,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,893,B,1,0,B,19,17,4,1,4,0,26,0,0,,,,71,0,4,75,142,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,894,B,1,0,B,67,58,5,19,4,6,70,9,1,,,,239,0,16,255,498,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,895,B,1,0,B,64,80,2,10,3,2,119,1,1,,,,282,0,19,301,506,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,895,C,1,0,C01,57,60,3,12,1,1,97,2,0,,,,233,0,15,248,413,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,897,B,1,0,B,37,58,2,6,1,2,17,1,0,,,,124,0,7,131,278,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,898,B,1,0,B,18,25,2,5,0,4,20,0,0,,,,74,0,4,78,132,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,899,B,1,0,B,63,77,1,8,1,2,28,2,2,,,,184,0,24,208,342,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,901,B,1,0,B,4,40,3,2,0,0,2,0,0,,,,51,0,1,52,125,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,902,B,1,0,B,72,107,2,17,1,0,44,1,4,,,,248,0,25,273,517,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,904,B,1,0,B,23,54,1,7,2,4,41,1,0,,,,133,0,5,138,261,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,905,B,1,0,B,37,28,2,4,0,1,25,1,3,,,,101,0,15,116,157,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,906,B,1,0,B,139,99,3,20,8,4,113,1,1,,,,388,0,26,414,639,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,907,B,1,0,B,130,74,1,7,8,7,110,2,0,,,,339,0,15,354,519,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,908,B,1,0,B,123,78,9,12,0,4,100,2,3,,,,331,0,25,356,580,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,909,B,1,0,B,110,96,6,13,3,2,100,2,1,,,,333,0,20,353,568,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,910,B,1,0,B,199,67,1,18,6,5,76,2,3,,,,377,0,33,410,658,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,911,B,1,0,B,176,97,1,18,4,4,57,2,1,,,,360,0,21,381,673,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,912,B,1,0,B,17,39,1,3,1,2,17,1,0,,,,81,0,4,85,128,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,18,OCAMPO,913,B,1,0,B,58,53,1,7,2,2,28,1,0,,,,152,0,8,160,288,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,19,EL ORO,914,B,1,0,B,52,56,5,18,2,6,112,6,4,,,,261,0,13,274,488,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,914,C,1,0,C01,61,55,11,19,1,4,101,3,4,,,,259,1,8,268,488,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,915,B,1,0,B,41,52,1,13,5,7,80,2,2,,,,203,0,4,207,403,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,915,C,1,0,C01,51,40,3,15,1,6,86,3,1,,,,206,0,6,212,402,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,916,B,1,0,B,62,58,6,15,4,7,150,4,4,,,,310,0,11,321,607,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,19,EL ORO,916,C,1,0,C01,87,55,3,20,4,15,136,3,4,,,,327,0,18,345,606,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,19,EL ORO,916,S,1,0,SMR01,18,12,0,5,3,0,32,0,2,,,,72,0,3,75,750,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,917,B,1,0,B,83,81,8,23,1,9,156,3,0,,,,364,0,14,378,703,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,917,C,1,0,C01,83,70,6,16,3,18,142,3,3,,,,344,0,12,356,703,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,919,B,1,0,B,38,40,2,5,1,1,56,3,2,,,,148,0,7,155,257,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,922,B,1,0,B,18,9,2,10,1,1,29,0,0,,,,70,0,2,72,131,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,923,B,1,0,B,49,20,1,6,4,1,33,0,1,,,,115,0,14,129,248,GRUPO DE RECUENTO,,,
,10,DURANGO,8,EL ORO,19,EL ORO,924,B,1,0,B,37,24,2,5,1,3,12,0,1,,,,85,0,8,93,183,ACTA CASILLA,,,
,10,DURANGO,8,EL ORO,19,EL ORO,928,B,1,0,B,79,6,0,9,1,0,30,2,0,,,,127,0,10,137,296,GRUPO DE RECUENTO,,,
