CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,C06,34,42,23,31,6,2,29,22,2,2,2,0,0,0,195,6,201,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0307-G0308.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,334,C03,219,88,20,1,0,3,31,2,34,3,4,1,0,1,406,7,414,625,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3411-G3412.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,385,E01,35,69,48,1,8,9,18,1,9,4,3,1,0,0,206,11,217,305,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3125-G3126.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,112,B,43,49,15,60,2,2,36,8,7,0,10,0,0,0,232,5,237,571,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1147-G1148.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,97,B,48,32,9,89,2,1,18,6,6,1,8,0,0,0,220,7,227,700,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0043-G0044.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,346,C01,149,43,6,2,1,5,14,5,22,1,3,0,0,0,251,7,258,387,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3613-G3614.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,113,B,39,29,10,24,1,3,19,3,5,1,5,1,1,0,141,6,147,491,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1149-G1150.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,C07,42,57,15,36,5,2,42,17,7,5,0,0,0,0,228,4,232,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0309-G0310.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,114,B,28,23,5,32,1,1,13,6,1,1,3,0,0,116,114,2,232,382,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0045-G0046.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,C01,86,57,21,2,3,3,44,13,12,1,0,0,0,0,242,4,246,610,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2413-G2414.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,113,C01,29,28,9,22,2,0,12,4,7,1,5,0,0,1,119,11,131,490,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1151-G1152.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,335,B,209,88,14,5,5,5,21,4,40,3,1,0,0,0,395,6,401,585,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3413-G3414.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,C08,40,41,24,34,9,40,22,7,0,0,4,0,0,1,221,1,223,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0311-G0312.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,22,C01,71,49,20,35,4,0,47,9,9,4,7,0,0,0,255,4,259,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0991-G0992.JPG
1,23,QUINTANA ROO,8,CANCÚN,11,PUERTO MORELOS,5000,C01,85,74,8,20,8,1,31,3,16,7,5,0,0,0,258,8,266,426,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1975-G1976.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,C09,41,52,17,40,7,0,34,11,6,5,7,0,0,0,220,4,224,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0313-G0314.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,114,C01,28,19,12,23,4,2,14,1,2,1,1,0,0,0,107,3,110,381,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0047-G0048.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,386,B,90,119,50,3,13,9,5,1,12,4,0,1,0,0,307,18,325,429,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3127-G3128.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,189,C02,204,139,2,11,5,0,13,3,28,3,6,0,0,0,414,5,419,631,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2707-G2708.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,118,B,55,45,17,53,2,1,24,6,12,1,8,0,0,0,224,7,231,532,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1153-G1154.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,C02,67,49,18,6,3,2,60,17,6,1,3,0,0,0,232,6,238,609,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2415-G2416.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,115,B,21,34,4,70,1,0,12,3,3,0,7,0,0,1,155,8,164,498,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0049-G0050.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,120,B,54,31,12,18,4,0,28,5,5,1,0,0,0,0,158,2,160,402,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1155-G1156.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,335,C01,212,76,15,2,4,3,30,3,21,1,2,0,0,6,369,0,375,585,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3415-G3416.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,120,C01,54,31,10,21,3,3,31,7,4,0,1,1,0,2,166,6,174,402,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1157-G1158.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,347,B,193,57,6,2,1,0,20,3,31,3,1,0,0,0,317,10,327,486,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3615-G3616.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,19,C01,61,35,18,79,3,3,45,23,4,0,11,0,0,0,282,3,285,521,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1313-G1314.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,115,C01,24,30,4,62,4,1,20,9,1,8,0,0,0,1,163,3,167,497,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0051-G0052.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,C10,40,41,17,43,7,4,34,19,2,1,5,0,0,1,213,4,218,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0315-G0316.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,121,B,101,47,14,18,8,2,42,16,6,0,3,0,0,1,257,15,273,728,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1159-G1160.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,676,B,55,51,20,2,2,1,43,3,8,0,3,0,0,0,188,1,189,445,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2417-G2418.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,347,C01,183,49,8,1,1,3,26,5,34,0,1,1,1,0,313,11,324,486,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3617-G3618.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,122,B,140,54,18,26,5,3,66,11,19,5,5,0,0,0,352,7,359,694,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1161-G1162.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,C11,36,39,9,35,4,3,37,17,8,2,8,0,0,2,198,8,208,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0317-G0318.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,336,B,231,74,17,3,1,2,32,7,50,0,1,0,0,1,418,9,428,664,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3417-G3418.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,123,B,183,42,20,14,1,4,29,15,31,5,3,0,0,1,347,16,364,729,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1163-G1164.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,C12,46,45,15,44,9,4,41,16,7,2,5,0,0,0,234,11,245,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0319-G0320.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,348,B,199,109,8,1,3,2,23,1,39,2,5,0,0,0,392,10,402,602,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3619-G3620.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,124,B,91,24,12,8,6,4,27,10,5,3,1,0,0,1,191,4,196,446,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1165-G1166.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,337,B,249,110,11,2,5,6,23,9,39,2,2,0,0,0,458,4,462,670,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3419-G3420.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,116,B,70,43,13,40,2,1,35,7,12,4,3,0,1,0,231,4,235,498,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0053-G0054.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,19,C02,73,45,22,60,4,3,34,18,14,1,12,0,0,0,286,8,294,520,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1315-G1316.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,124,C01,90,21,11,13,2,2,41,9,5,0,2,0,0,2,196,10,208,445,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1167-G1168.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,337,C01,232,109,12,1,9,3,25,4,43,2,0,1,0,0,441,14,455,670,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3421-G3422.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,349,B,251,121,9,3,2,3,23,3,40,3,4,0,1,0,463,0,463,722,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3621-G3622.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,116,C01,70,44,12,35,1,4,23,5,11,1,4,0,0,0,210,5,215,497,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0055-G0056.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,C13,40,49,15,56,3,2,37,15,8,2,5,0,1,0,233,13,246,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0321-G0322.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,125,B,107,27,16,14,6,2,29,10,11,3,1,0,0,0,226,4,230,442,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1169-G1170.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,337,C02,238,95,13,2,6,4,29,6,39,3,1,0,0,0,436,3,439,669,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3423-G3424.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,350,B,210,117,9,2,0,0,33,2,43,1,1,0,0,0,418,5,423,605,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3623-G3624.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,E01,58,56,18,32,7,0,47,19,0,0,0,0,0,18,237,18,273,733,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0323-G0324.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,338,B,188,93,8,2,2,1,18,2,28,1,1,0,0,1,344,6,351,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3425-G3426.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,20,B,80,50,18,56,3,7,35,17,10,3,10,1,0,1,290,12,303,610,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1317-G1318.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,676,C01,43,50,35,3,1,0,48,4,6,2,3,0,0,0,195,6,201,444,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2419-G2420.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,388,B,145,101,45,7,25,23,32,4,10,6,0,0,0,0,398,20,418,608,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3131-G3132.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,125,C01,90,21,11,13,2,2,41,9,5,0,2,0,0,2,196,10,208,441,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1171-G1172.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,117,B,60,66,17,74,4,2,31,13,5,5,11,0,0,0,288,9,297,595,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0057-G0058.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,338,C01,187,81,17,7,1,3,16,2,20,2,7,0,0,0,343,6,349,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3427-G3428.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,E01C01,54,59,17,32,10,4,52,14,3,0,3,0,0,0,248,10,258,733,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0325-G0326.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,339,B,180,65,11,2,7,3,17,2,26,0,4,0,0,0,317,10,327,462,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3429-G3430.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,E01C02,46,49,12,45,10,2,50,14,5,0,2,0,0,0,235,4,239,733,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0327-G0328.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,20,C01,92,56,15,48,2,4,64,29,8,0,6,0,0,0,324,10,334,610,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1319-G1320.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,677,B,66,44,44,0,2,4,47,5,18,2,0,1,0,2,233,19,254,561,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2421-G2422.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,117,C01,70,76,16,75,5,2,23,12,12,1,7,0,0,0,299,13,312,595,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0059-G0060.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,144,B,82,22,2,4,4,2,18,7,7,1,1,0,0,0,150,6,156,400,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1743-G1744.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,339,C01,184,69,9,2,4,2,6,2,35,0,2,0,0,0,315,6,321,461,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3431-G3432.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,351,B,205,75,14,7,2,0,29,4,46,0,1,0,0,0,383,1,384,594,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3625-G3626.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,389,B,65,94,27,9,26,33,39,1,1,1,4,1,0,0,301,15,316,448,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3133-G3134.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C10,46,56,14,33,4,2,49,24,10,0,2,0,0,0,240,5,245,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0551-G0552.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,E01C03,34,35,10,31,5,4,56,23,7,1,2,0,1,0,209,10,219,733,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0329-G0330.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,340,B,186,71,20,0,1,1,15,2,33,0,1,2,1,0,333,2,335,428,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3433-G3434.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,119,B,129,28,10,4,3,0,23,7,13,0,1,0,0,0,218,3,221,542,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0061-G0062.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,46,B,50,53,11,91,9,3,45,14,10,5,23,0,0,0,314,10,324,504,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1321-G1322.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C12,57,39,15,38,4,2,61,14,6,4,3,0,0,0,243,6,249,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0555-G0556.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,352,B,250,90,13,2,3,1,11,4,33,0,0,0,0,0,407,4,411,565,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3627-G3628.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,341,B,222,106,13,3,0,1,19,2,44,10,4,0,0,0,424,8,432,646,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3435-G3436.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,678,B,47,48,20,5,1,2,37,10,7,0,2,0,0,0,179,5,184,433,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2423-G2424.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C14,56,52,21,41,4,4,53,17,5,1,3,0,0,0,257,3,260,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0559-G0560.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,E01C04,41,53,14,27,12,1,50,22,4,0,1,0,0,0,225,2,227,733,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0331-G0332.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,136,B,110,22,7,8,5,0,18,2,23,1,3,0,0,2,199,5,206,507,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0063-G0064.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,352,C01,223,78,10,3,1,6,14,4,37,2,3,0,0,0,381,8,389,564,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3629-G3630.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,E01C05,48,42,14,31,10,1,42,16,6,1,2,0,0,0,213,1,214,733,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0333-G0334.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,342,B,240,93,15,2,1,7,25,5,43,1,1,0,0,0,433,11,444,638,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3437-G3438.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C15,64,38,17,49,2,1,56,25,4,0,4,0,0,0,260,8,268,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0561-G0562.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,389,C01,85,102,30,5,30,17,27,2,7,2,0,4,2,0,313,14,327,448,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3135-G3136.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,1,B,82,69,26,64,3,2,45,26,8,1,12,1,0,2,339,14,355,735,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0755-G0756.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,353,B,136,52,11,2,0,1,12,0,25,0,0,0,0,0,239,5,244,394,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3631-G3632.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C16,48,49,19,28,5,4,44,20,9,1,0,0,0,0,227,3,230,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0563-G0564.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,E01C06,45,46,8,37,8,0,55,13,3,2,2,0,0,0,219,7,226,733,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0335-G0336.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,46,C01,42,47,8,96,1,0,28,8,11,2,18,0,1,0,262,9,271,503,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1323-G1324.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,342,C01,220,81,13,3,2,4,26,0,49,3,1,3,0,1,405,9,415,637,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3439-G3440.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,492,B,54,51,24,41,6,2,65,20,8,0,4,0,0,0,275,10,285,680,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0565-G0566.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,492,C01,43,46,19,35,5,0,50,28,6,4,7,0,0,0,243,3,246,680,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0567-G0568.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,E01C07,57,43,19,26,12,2,57,21,5,2,3,0,0,0,247,13,260,733,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0337-G0338.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,144,C01,69,18,9,5,0,0,16,6,9,0,1,0,0,0,133,3,136,400,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1745-G1746.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,343,B,228,68,9,2,3,9,29,3,27,0,1,0,0,0,379,8,387,540,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3441-G3442.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,390,B,59,146,29,14,65,65,68,5,1,8,0,2,0,0,462,20,482,699,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3137-G3138.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,353,C01,147,38,5,2,0,1,20,1,31,1,3,0,0,0,249,6,255,393,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3633-G3634.JPG
