CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1374,C,1,0,C01,19,50,2,5,4,121,3,62,6,1,1,0,0,274,0,13,287,422,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1375,B,1,0,B,14,53,1,0,7,49,2,69,4,1,0,0,0,200,0,1,201,459,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1375,C,1,0,C01,17,65,1,2,4,147,4,68,3,0,0,1,1,313,0,0,313,459,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1376,B,1,0,B,27,97,1,5,3,199,4,66,1,0,0,0,0,403,0,12,415,612,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1376,C,1,0,C01,21,75,4,7,2,209,9,86,3,3,3,0,1,423,0,14,437,611,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1377,B,1,0,B,27,65,0,4,4,195,7,77,6,0,1,0,0,386,0,4,390,559,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1377,C,1,0,C01,37,61,3,6,8,174,10,70,3,0,2,0,0,374,0,7,381,559,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1378,B,1,0,B,30,90,2,6,10,231,5,84,2,3,0,0,0,463,0,12,475,642,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1378,C,1,0,C01,34,81,2,1,7,188,5,96,5,7,0,0,1,427,0,13,440,642,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1378,C,2,0,C02,48,76,1,6,12,165,6,103,7,1,2,0,0,427,1,11,439,642,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1378,C,3,0,C03,28,74,0,3,5,185,6,86,9,4,0,0,0,400,0,13,413,641,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1379,B,1,0,B,41,72,3,6,5,175,6,58,6,3,1,0,1,377,2,12,391,566,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1379,C,1,0,C01,32,70,2,7,7,177,1,82,3,1,0,0,0,382,0,9,391,566,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1379,C,2,0,C02,29,69,0,7,7,177,7,81,3,0,0,0,0,380,0,8,388,565,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1380,B,1,0,B,30,72,3,7,10,200,3,88,6,0,0,0,0,419,0,4,423,669,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1380,C,1,0,C01,30,41,4,4,9,108,10,88,6,0,0,0,0,300,1,16,317,669,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1380,C,2,0,C02,22,70,3,5,4,205,5,93,2,2,0,0,0,411,0,8,419,668,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1380,C,3,0,C03,29,84,1,5,6,215,5,72,7,5,2,0,1,432,1,11,444,668,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1381,B,1,0,B,24,70,2,9,4,102,4,99,4,0,0,0,1,319,0,9,328,622,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1381,C,1,0,C01,21,59,3,7,9,105,6,94,5,1,0,0,0,310,0,0,310,622,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1382,B,1,0,B,25,84,1,4,10,109,4,99,10,8,0,0,0,354,2,12,368,619,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1382,C,1,0,C01,20,66,2,12,10,113,7,83,4,4,1,0,2,324,1,8,333,618,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1383,B,1,0,B,34,81,6,6,11,116,1,100,3,1,1,1,0,361,0,7,368,687,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1383,C,1,0,C01,20,86,1,6,6,18,6,97,1,2,2,0,0,245,0,11,256,687,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1384,B,1,0,B,11,99,7,8,10,139,5,62,3,,1,,,345,,6,351,608,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1384,C,1,0,C01,8,94,1,7,11,112,4,49,4,0,2,2,0,294,0,9,303,607,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1385,B,1,0,B,26,87,1,6,7,115,7,107,14,,2,,,372,,3,375,693,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1385,C,1,0,C01,30,91,4,4,9,108,10,88,6,0,0,0,0,350,1,16,367,693,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1385,C,2,0,C02,19,88,4,8,13,112,7,117,7,,5,,,380,,10,390,693,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1386,B,1,0,B,20,79,4,3,11,117,3,88,4,1,0,0,2,332,0,11,343,593,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1386,C,1,0,C01,21,66,3,9,9,113,3,78,7,1,0,0,1,311,0,14,325,593,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1387,B,1,0,B,36,64,0,12,7,120,8,95,6,0,0,0,0,348,1,10,359,691,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1387,C,1,0,C01,28,79,2,9,7,126,5,99,6,0,3,0,1,365,0,16,381,691,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1387,C,2,0,C02,29,88,2,5,9,131,7,88,4,4,1,1,1,370,,6,376,690,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1388,B,1,0,B,32,65,0,2,13,96,5,72,5,3,2,0,0,295,0,11,306,547,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1388,C,1,0,C01,35,56,2,6,10,98,6,79,5,3,1,,,301,,,301,547,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1389,B,1,0,B,35,51,4,7,4,170,4,104,3,2,,,2,386,,18,404,709,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1389,C,1,0,C01,34,92,3,9,10,167,5,79,2,3,1,0,0,405,1,16,422,709,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1389,C,2,0,C02,18,76,2,9,6,162,6,70,5,2,1,0,1,358,0,12,370,708,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1390,B,1,0,B,20,60,2,62,6,130,4,65,4,0,1,0,0,354,0,5,359,642,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1390,C,1,0,C01,4,93,0,1,1,206,0,38,1,2,1,0,1,348,1,6,355,641,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1391,B,1,0,B,8,74,3,7,4,234,4,55,3,0,0,0,0,392,0,11,403,631,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1391,C,1,0,C01,2,78,,10,6,202,2,67,3,1,,,,371,1,9,381,631,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1392,B,1,0,B,7,95,2,8,6,193,4,48,1,0,2,0,0,366,0,12,378,651,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1392,C,1,0,C01,11,111,0,7,4,172,1,48,2,2,0,0,0,358,0,12,370,650,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1393,B,1,0,B,18,88,2,2,,137,4,105,,,,,,356,,9,365,652,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1393,C,1,0,C01,19,76,2,6,11,126,2,94,5,1,3,0,3,348,0,16,364,652,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1394,B,1,0,B,24,99,2,5,3,141,4,71,1,2,1,0,0,353,0,12,365,617,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1394,C,1,0,C01,22,82,1,2,7,149,8,73,9,5,0,0,0,358,0,12,370,617,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1395,B,1,0,B,13,62,1,3,0,142,1,58,0,1,0,0,1,282,,,282,521,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1395,C,1,0,C01,5,84,2,8,3,148,2,60,4,3,1,0,1,321,0,10,331,521,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1395,C,2,0,C02,8,74,1,3,1,149,0,46,2,0,1,0,0,285,0,16,301,521,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1396,B,1,0,B,24,100,2,4,5,145,6,60,4,1,0,0,2,353,0,5,358,640,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1396,C,1,0,C01,16,95,1,8,5,157,5,63,2,1,1,0,1,355,0,9,364,639,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1397,B,1,0,B,20,68,2,2,12,143,3,79,2,0,0,0,0,331,0,12,343,611,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1397,C,1,0,C01,12,83,3,3,8,138,6,91,3,1,1,0,0,349,0,15,364,610,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1397,C,2,0,C02,13,55,2,7,2,139,3,69,5,3,3,1,0,302,0,8,310,610,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1397,C,3,0,C03,16,75,1,3,7,178,7,68,2,3,0,0,1,361,0,8,369,610,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1398,B,1,0,B,22,70,0,7,3,117,9,56,1,0,2,1,0,288,0,11,299,544,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1398,C,1,0,C01,25,80,2,3,4,117,5,72,5,5,0,0,2,320,0,15,335,543,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1399,B,1,0,B,32,92,3,7,7,206,5,63,7,3,0,0,2,427,0,4,431,648,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1399,C,1,0,C01,35,89,1,9,8,189,5,75,5,2,0,0,0,418,1,14,433,647,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1400,B,1,0,B,22,53,0,4,8,142,1,69,6,1,4,0,0,310,0,9,319,526,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1400,C,1,0,C01,25,51,1,4,12,126,5,66,5,,,,,295,,,295,526,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1400,C,2,0,C02,25,58,0,3,0,114,5,75,4,1,0,1,0,286,0,5,291,525,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1401,B,1,0,B,22,51,0,4,11,121,0,74,3,2,1,0,0,289,0,10,299,524,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1401,C,1,0,C01,25,65,3,1,4,144,8,65,2,0,1,0,0,318,0,13,331,523,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1401,C,2,0,C02,20,60,2,62,6,130,4,65,4,0,1,0,0,354,0,5,359,523,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1402,B,1,0,B,32,41,4,4,7,113,2,73,4,3,1,0,0,284,0,11,295,519,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1402,C,1,0,C01,22,50,1,12,3,138,5,71,2,1,1,0,2,308,0,10,318,519,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1402,C,2,0,C02,22,64,2,3,121,5,60,74,2,1,1,1,0,356,0,0,356,519,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1403,B,1,0,B,16,54,5,5,5,168,8,63,2,2,1,0,0,329,0,18,347,588,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1403,C,1,0,C01,17,50,1,4,5,175,4,61,8,3,1,0,1,330,0,16,346,587,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1403,C,2,0,C02,15,42,4,3,10,178,5,68,1,0,0,0,0,326,0,16,342,587,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1404,B,1,0,B,24,41,5,7,3,114,8,93,3,1,0,0,0,299,0,9,308,543,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1404,C,1,0,C01,21,48,4,8,6,133,1,74,2,1,0,0,1,299,1,7,307,542,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1405,B,1,0,B,25,48,1,1,4,98,1,55,3,4,0,0,1,241,0,9,250,512,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1405,C,1,0,C01,31,57,2,1,7,124,7,65,2,2,0,0,0,298,0,10,308,512,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1406,B,1,0,B,31,70,0,14,10,116,5,103,11,5,0,0,0,365,0,24,389,530,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1406,C,1,0,C01,20,51,2,9,13,111,5,66,8,0,3,1,0,289,0,11,300,530,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1407,B,1,0,B,23,69,1,9,6,159,5,72,2,2,0,0,2,350,0,8,358,515,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1407,C,1,0,C01,29,50,0,7,8,162,1,48,3,0,4,0,0,312,0,7,319,515,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1407,C,2,0,C02,23,67,2,6,6,163,6,72,4,1,0,0,0,350,0,4,354,514,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1408,B,1,0,B,16,72,3,7,6,89,3,72,1,0,0,0,0,269,0,12,281,743,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1408,C,1,0,C01,37,68,3,7,12,201,6,78,6,4,0,0,0,422,0,17,439,742,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1409,B,1,0,B,15,74,1,5,5,117,5,55,3,3,0,0,1,284,2,12,298,504,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1409,C,1,0,C01,28,70,1,4,8,131,2,53,2,1,1,0,0,301,0,9,310,503,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1409,C,2,0,C02,22,72,1,4,3,116,5,58,5,1,0,0,0,287,0,6,293,503,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1410,B,1,0,B,25,80,3,5,4,132,2,80,6,2,1,0,0,340,1,13,354,539,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1410,C,1,0,C01,37,64,6,2,8,130,5,67,2,1,2,0,0,324,0,9,333,538,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1411,B,1,0,B,29,83,6,9,8,159,6,77,5,2,0,0,0,384,0,9,393,723,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1411,C,1,0,C01,33,86,4,7,3,168,3,91,6,1,1,0,1,404,0,12,416,723,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1412,B,1,0,B,31,70,0,14,10,116,5,103,11,5,0,0,0,365,0,24,389,710,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1412,C,1,0,C01,37,58,2,7,13,145,6,108,7,3,2,0,0,388,0,16,404,710,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1413,B,1,0,B,29,66,1,7,,128,2,99,2,0,0,0,0,334,1,,335,595,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1413,C,1,0,C01,36,39,72,48,2,121,6,3,2,,,,,329,,,329,594,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1413,C,2,0,C02,22,71,1,0,13,124,5,74,6,,,,,316,,6,322,594,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1414,B,1,0,B,36,63,4,2,4,133,6,83,3,0,0,0,0,334,0,18,352,622,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1414,C,1,0,C01,32,59,0,6,12,143,4,75,2,2,1,0,0,336,0,8,344,621,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1415,B,1,0,B,33,91,2,14,2,118,4,92,8,2,1,0,1,368,0,10,378,701,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1415,C,1,0,C01,35,83,2,2,5,17,10,88,8,2,2,3,2,259,0,10,269,701,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1416,B,1,0,B,27,76,2,6,7,129,5,75,1,1,0,0,0,329,0,12,341,624,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1416,C,1,0,C01,22,74,5,7,3,116,5,86,3,4,1,,,326,,12,338,623,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1416,C,2,0,C02,25,64,3,7,8,143,3,63,13,4,0,0,0,333,0,11,344,623,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1417,B,1,0,B,25,60,6,5,7,136,6,,1,4,0,0,0,250,1,7,258,576,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1417,C,1,0,C01,28,65,3,5,7,132,2,65,5,3,2,0,1,318,0,8,326,576,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1417,C,2,0,C02,30,69,4,9,13,109,4,90,7,1,1,0,1,338,1,5,344,575,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1418,B,1,0,B,30,49,1,6,5,109,3,61,3,1,0,0,0,268,0,8,276,497,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1418,C,1,0,C01,23,84,2,4,9,111,5,47,1,1,,,,287,,11,298,496,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1419,B,1,0,B,17,72,2,7,14,73,7,78,2,1,2,0,0,275,0,11,286,498,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1419,C,1,0,C01,20,51,2,4,1,86,1,81,2,0,0,0,0,248,0,9,257,498,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1420,B,1,0,B,22,69,2,6,6,119,4,81,8,0,0,0,0,317,0,13,330,520,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1420,C,1,0,C01,21,79,4,6,7,106,2,82,5,2,4,0,2,320,0,13,333,520,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1421,B,1,0,B,27,68,3,10,5,107,4,79,2,5,0,0,0,310,0,16,326,569,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1421,C,1,0,C01,31,74,3,4,8,119,6,74,7,1,1,0,0,328,0,13,341,568,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1422,B,1,0,B,16,73,4,6,5,133,4,90,5,2,4,0,0,342,0,14,356,689,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1422,C,1,0,C01,16,61,1,8,6,168,6,80,7,1,0,0,0,354,0,3,357,688,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1422,C,2,0,C02,16,56,1,5,14,160,4,111,7,1,5,0,2,382,0,9,391,688,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1423,B,1,0,B,32,57,2,8,5,128,2,77,2,91,0,0,0,404,0,11,415,586,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1423,C,1,0,C01,22,74,2,7,5,147,2,68,4,0,1,0,0,332,0,15,347,586,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1424,B,1,0,B,19,60,2,5,7,131,6,94,3,2,0,0,0,329,0,12,341,623,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1424,C,1,0,C01,30,58,4,3,7,124,7,71,5,5,0,0,2,316,0,12,328,623,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1424,C,2,0,C02,13,52,3,4,9,127,7,76,6,3,0,0,0,300,0,10,310,623,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1425,B,1,0,B,24,31,1,2,3,110,3,180,8,2,3,0,1,368,0,4,372,514,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1425,C,1,0,C01,24,71,2,5,5,114,5,67,5,1,1,0,0,300,0,9,309,514,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1425,C,2,0,C02,23,52,0,3,6,102,7,94,1,2,1,0,0,291,0,4,295,513,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1426,B,1,0,B,27,56,4,3,4,126,4,85,4,2,0,0,0,315,1,8,324,589,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1426,C,1,0,C01,19,74,0,6,11,119,3,80,6,0,1,0,0,319,0,10,329,589,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1427,B,1,0,B,22,75,2,2,11,165,5,125,1,3,0,0,2,413,0,11,424,749,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1427,C,1,0,C01,30,76,2,3,6,104,4,112,3,0,1,0,2,343,0,0,343,749,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1428,B,1,0,B,34,74,3,7,5,174,6,1,4,0,2,0,1,311,2,8,321,725,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1428,C,1,0,C01,30,83,3,5,6,175,6,85,4,0,3,0,0,400,0,21,421,725,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1429,B,1,0,B,19,59,3,3,10,119,6,73,2,4,2,0,0,300,0,4,304,528,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1429,C,1,0,C01,44,71,1,7,7,177,10,107,3,,,,,427,1,9,437,527,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1430,B,1,0,B,42,60,6,7,5,137,5,73,8,4,1,0,0,348,0,11,359,603,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1430,C,1,0,C01,29,56,2,7,9,137,2,84,6,2,1,0,3,338,,9,347,602,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1431,B,1,0,B,32,62,1,4,11,186,4,97,10,2,2,0,1,412,0,18,430,706,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1431,C,1,0,C01,29,66,3,9,10,184,8,102,9,4,0,0,0,424,0,14,438,706,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1431,C,2,0,C02,47,49,2,6,13,199,7,109,8,2,3,0,1,446,1,12,459,705,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1432,B,1,0,B,29,56,2,7,3,124,3,78,,4,1,,1,308,,7,315,528,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1432,C,1,0,C01,22,43,0,9,11,118,7,69,3,0,1,0,0,283,0,8,291,528,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1433,B,1,0,B,30,52,2,5,6,172,6,100,4,4,6,0,0,387,0,14,401,703,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1433,C,1,0,C01,27,58,0,9,17,210,10,117,2,3,2,1,0,456,0,10,466,702,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1434,B,1,0,B,42,65,2,4,9,168,2,85,5,4,2,0,1,389,0,7,396,665,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1434,C,1,0,C01,23,65,3,6,5,186,7,90,5,2,0,0,5,397,0,7,404,664,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1435,B,1,0,B,37,70,4,7,13,218,6,85,6,2,1,0,0,449,0,8,457,715,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1435,C,1,0,C01,19,78,2,9,3,198,6,110,6,3,1,0,0,435,0,6,441,715,ACTA CASILLA,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1435,C,2,0,C02,23,68,1,4,9,215,5,101,3,4,2,0,1,436,1,9,446,715,ACTA CASILLA,,,
