CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND7,PRD_NVA_ALIANZA,PAN_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,C02,1,60,162,24,3,11,2,125,1,1,,0,,0,390,11,401,565,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0587_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,C03,2,69,180,27,5,16,4,104,1,2,,4,,0,414,14,428,565,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0587_C3.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,588,B,3,121,117,3,6,7,8,238,2,5,,0,,0,510,8,518,750,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0588_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,588,E01,2,96,200,7,1,3,7,87,1,0,,0,,0,404,3,407,539,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0588_EX.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,591,B,8,113,129,14,3,23,0,108,4,2,,0,,0,404,8,412,613,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0591_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,591,C01,4,98,136,13,2,15,4,114,4,1,,0,,0,391,11,402,613,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0591_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,591,C02,9,105,136,15,3,11,0,115,1,1,,0,,0,396,8,404,613,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0591_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,593,B,0,145,196,58,3,10,5,119,1,0,,0,,0,537,14,551,720,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0593_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,593,C01,2,110,166,51,1,5,4,139,1,1,,0,,0,480,17,497,719,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0593_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,595,B,3,141,150,28,10,4,9,106,5,1,,0,,0,457,5,462,607,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0595_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,595,C01,1,149,127,23,2,14,0,112,1,2,,0,,0,431,10,441,607,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0595_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,596,B,4,93,129,15,4,13,3,167,5,0,,0,,0,433,0,433,597,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0596_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,596,C01,3,115,139,10,2,3,2,137,4,0,,0,,0,415,5,420,597,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0596_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,597,B,2,51,156,61,2,9,2,61,1,0,,2,,0,347,11,358,449,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0597_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,597,C01,0,56,109,75,1,10,0,74,1,1,,0,,0,327,30,357,449,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0597_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,599,B,1,122,84,5,6,4,2,109,1,1,,0,,0,335,5,340,482,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0599_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,599,C01,5,106,98,2,3,3,5,97,3,1,,0,,0,323,8,331,481,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0599_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,601,B,1,118,186,21,2,3,2,165,0,0,,0,,0,498,28,526,679,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0601_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,601,C01,7,118,225,10,3,4,3,118,3,2,,0,,0,493,19,512,678,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0601_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,601,C02,3,109,169,37,1,6,4,156,8,0,,0,,0,493,14,507,678,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0601_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,603,B,7,133,212,4,3,3,4,99,0,2,,1,,0,468,6,474,685,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0603_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,603,E01,0,109,112,4,2,3,0,56,2,2,,0,,0,290,5,295,395,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0603_EX.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,603,E01C01,0,109,117,4,1,2,0,50,3,0,,0,,0,286,5,291,395,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0603_EXC1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,607,B,4,144,253,8,6,2,2,54,0,0,,0,,0,473,7,480,612,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0607_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,607,C01,14,128,219,6,2,2,3,76,2,9,,0,,0,461,9,470,612,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0607_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,607,C02,8,119,261,7,2,1,0,68,1,1,,0,,0,468,6,474,611,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0607_C2.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,618,B,0,113,112,43,4,45,35,74,4,0,,2,,0,432,15,447,701,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0618_BA.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,618,C01,2,107,143,38,1,26,26,68,2,2,,0,,0,415,29,444,700,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0618_C1.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,620,B,3,94,136,12,4,30,20,22,0,3,,0,,0,324,14,338,526,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0620_BA.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,620,C01,1,91,143,6,6,20,32,27,0,1,,0,,0,327,18,345,526,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0620_C1.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,620,C02,1,80,142,6,7,20,30,17,3,0,,0,,0,306,16,322,526,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0620_C2.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,621,B,3,84,210,12,2,23,50,54,0,2,,0,,0,440,14,454,670,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0621_BA.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,621,C01,1,97,189,13,7,6,56,42,3,0,,3,,0,417,17,434,670,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0621_C1.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,627,B,4,116,88,10,3,1,30,26,1,1,,0,,0,280,14,294,479,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0627_BA.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,627,C01,2,119,80,10,2,3,29,16,0,1,,0,,0,262,9,271,479,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0627_C1.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,633,B,3,59,94,18,29,10,28,76,3,2,,0,,0,322,24,346,540,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0633_BA.jpg
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,633,C01,0,69,82,18,25,17,30,70,6,3,,0,,0,320,17,337,539,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiii_comalcalco/0633_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,B,5,51,125,9,7,3,87,47,5,1,,,,0,340,12,352,653,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0609_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,C01,4,50,154,15,15,6,60,42,5,5,,,,0,356,17,373,653,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0609_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,C02,4,68,117,14,14,3,64,45,7,1,,,,0,337,7,344,653,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0609_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,C03,2,73,138,14,20,3,75,49,9,1,,,,0,384,9,393,652,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0609_C3.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,610,B,2,47,138,10,7,7,75,47,0,2,,,,1,335,19,355,595,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0610_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,610,C01,4,46,140,12,6,8,70,32,3,1,,,,3,322,17,342,594,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0610_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,610,C02,1,49,163,10,9,6,82,37,6,0,,,,2,363,17,382,594,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0610_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,611,B,6,71,188,15,0,10,64,42,3,3,,,,0,402,15,417,729,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0611_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,611,C01,3,58,174,13,8,15,84,27,5,3,,,,0,390,21,411,728,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0611_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,611,C02,3,54,174,21,4,7,84,38,4,3,,,,1,392,21,414,728,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0611_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,612,B,2,55,150,15,28,5,74,37,5,2,,,,1,373,8,382,600,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0612_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,612,C01,2,57,141,9,7,9,89,35,5,3,,,,0,357,12,369,600,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0612_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,613,B,3,53,174,8,11,10,84,60,5,3,,,,0,411,11,422,717,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0613_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,613,C01,4,71,170,16,9,10,95,40,2,2,,,,0,419,11,430,716,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0613_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,613,SMR01,9,43,81,14,6,3,54,25,0,0,,,,0,235,7,242,0,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0613_EMR1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,613,SRP01,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0613_ERP1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,614,B,4,66,119,25,22,12,64,62,9,2,,,,0,385,12,397,695,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0614_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,614,C01,0,68,146,50,9,8,73,40,3,1,,,,0,398,4,402,695,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0614_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,614,C02,4,67,125,16,13,5,85,38,1,1,,,,0,355,15,370,694,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0614_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,615,B,3,59,135,11,15,10,80,32,3,2,,,,0,350,12,362,610,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0615_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,615,C01,4,64,145,18,14,11,81,33,5,1,,,,1,376,15,392,610,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0615_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,616,B,2,46,132,17,7,9,60,26,4,2,,,,0,305,0,305,526,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0616_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,616,C01,2,35,124,25,2,9,49,23,2,0,,,,0,271,18,289,525,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0616_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,616,C02,8,35,113,9,6,5,75,42,1,0,,,,0,294,15,309,525,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0616_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,617,B,5,35,108,25,14,6,92,60,10,1,,,,2,356,16,374,661,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0617_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,617,C01,4,43,120,24,11,4,90,48,11,0,,,,0,355,18,373,660,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0617_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,617,C02,2,49,104,29,14,18,74,42,12,1,,,,0,345,15,360,660,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0617_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,619,B,1,83,141,20,2,18,54,26,4,2,,,,0,351,13,364,627,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0619_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,619,C01,3,53,144,16,5,18,58,33,5,1,,,,0,336,19,355,626,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0619_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,622,B,0,50,50,13,6,12,64,28,3,2,,,,0,228,14,242,443,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0622_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,622,C01,0,51,65,8,6,19,50,15,1,3,,,,0,218,11,229,443,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0622_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,623,B,6,58,101,10,3,4,59,48,0,0,,,,0,289,7,296,531,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0623_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,623,C01,0,78,89,16,3,3,64,57,1,1,,,,0,312,7,319,531,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0623_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,624,B,2,58,129,6,4,6,38,36,0,0,,,,0,279,15,294,504,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0624_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,624,C01,1,48,130,8,3,2,44,22,2,1,,,,0,261,12,273,504,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0624_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,624,C02,4,45,136,10,3,8,34,46,0,0,,,,0,286,17,303,504,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0624_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,625,B,2,73,183,40,8,13,59,96,5,0,,,,0,479,16,495,745,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0625_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,625,C01,0,68,181,23,7,20,71,61,4,1,,,,1,436,16,453,745,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0625_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,626,B,2,39,126,30,20,19,31,44,5,1,,,,0,317,15,332,490,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0626_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,626,C01,4,80,106,9,8,19,44,35,1,0,,,,0,306,10,316,490,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0626_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,628,B,6,79,185,7,2,17,57,40,1,1,,,,22,395,0,417,637,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0628_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,628,C01,4,94,166,25,2,19,40,50,2,1,,,,0,403,16,419,637,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0628_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,629,B,9,71,126,12,8,4,77,77,5,0,,,,0,389,14,403,706,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0629_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,629,C01,2,79,164,8,1,9,59,79,2,1,,,,0,404,12,416,706,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0629_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,634,B,3,51,118,21,2,8,50,32,6,0,,,,0,291,12,303,602,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0634_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,634,C01,2,78,109,15,12,12,59,28,3,0,,,,0,318,16,334,601,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0634_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,635,B,32,57,152,25,4,20,27,37,9,0,,,,1,363,20,384,651,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0635_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,635,C01,19,85,156,21,4,21,37,31,9,1,,,,0,384,8,392,650,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0635_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,635,C02,18,96,125,12,2,10,42,37,5,0,,,,0,347,17,364,650,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0635_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,636,B,3,70,104,6,6,0,59,49,1,2,,,,0,300,9,309,505,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0636_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,636,C01,0,93,100,9,8,5,38,36,2,0,,,,0,291,22,313,505,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0636_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,636,C02,0,78,91,10,9,3,47,26,1,1,,,,0,266,16,282,504,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0636_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,637,B,8,127,126,8,35,5,58,31,8,0,,,,0,406,30,436,655,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0637_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,637,C01,2,129,138,14,17,8,71,43,2,2,,,,0,426,22,448,655,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0637_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,638,B,2,51,173,23,5,24,30,27,2,1,,,,0,338,7,345,548,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0638_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,638,C01,0,54,148,13,3,25,22,32,4,0,,,,0,301,16,317,548,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0638_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,638,C02,0,55,155,10,4,13,18,28,0,0,,,,0,283,8,291,548,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0638_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,640,B,1,53,138,9,5,1,24,12,1,1,,,,0,245,6,251,501,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0640_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,640,C01,2,58,107,15,7,3,30,18,4,0,,,,0,244,5,249,501,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0640_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,640,C02,1,51,136,15,7,5,21,26,0,0,,,,0,262,7,269,500,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0640_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,641,B,1,101,151,16,8,1,27,31,0,1,,,,0,337,11,348,591,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0641_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,641,C01,2,102,149,13,9,14,32,0,0,0,,,,0,321,12,333,591,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0641_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,641,C02,2,102,139,24,21,3,15,42,2,4,,,,0,354,14,368,590,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0641_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,641,C03,1,82,139,35,12,4,19,44,0,0,,,,0,336,15,351,590,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0641_C3.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,642,B,0,91,95,42,7,7,23,4,4,0,,,,0,273,6,279,616,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0642_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,642,C01,2,53,105,41,8,2,32,57,0,1,,,,0,301,7,308,616,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0642_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,642,C02,1,68,99,32,10,3,24,43,3,0,,,,0,283,15,298,615,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0642_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,642,C03,2,63,99,50,12,5,33,60,2,1,,,,0,327,8,335,615,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0642_C3.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,643,B,1,129,60,10,3,6,54,53,3,0,,,,0,319,21,340,546,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0643_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,643,C01,2,116,67,11,2,3,51,56,0,0,,,,0,308,0,308,546,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0643_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,644,B,2,93,161,26,5,7,37,20,2,1,,,,0,354,26,380,606,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0644_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,644,C01,0,110,162,9,8,9,35,37,10,0,,,,0,380,13,393,605,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0644_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,645,B,3,64,128,57,5,16,42,36,3,0,,,,0,354,11,365,672,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0645_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,645,C01,9,63,139,42,8,10,46,38,5,2,,,,0,362,12,374,672,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0645_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,645,C02,2,64,130,64,7,9,41,35,2,2,,,,0,356,7,363,671,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0645_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,646,B,4,104,116,21,6,5,94,22,1,1,,,,1,374,19,394,597,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0646_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,646,C01,3,115,91,7,1,4,99,28,1,2,,,,0,351,16,367,597,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xiv_cunduacan/0646_C1.jpg
