CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,C_COMUN_PAN_PRD_PRS_PHBCS,PRI,PT,PVEM,MC,NA,MORENA,ES,BCSC,MORENA_ES,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,183,1,161,29,7,12,13,3,156,8,22,4,,,415,0,18,433,686
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,184,1,91,23,2,8,2,1,58,2,8,2,,,197,0,7,204,329
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,185,1,94,54,6,9,18,12,187,10,17,8,,,415,0,4,419,648
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,186,2,204,90,5,10,24,3,172,10,41,5,,,564,1,16,581,870
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,187,2,207,107,7,22,13,5,159,15,28,7,,,570,0,14,584,840
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,188,2,142,107,7,19,21,4,181,13,35,3,,,532,1,19,552,752
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,189,2,237,127,5,18,31,3,192,11,42,6,,,672,1,17,690,1015
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,190,2,259,105,5,23,29,14,253,12,35,8,,,743,4,23,770,1146
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,191,2,174,126,7,17,25,9,211,13,49,9,,,640,0,27,667,936
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,192,1,164,83,3,26,26,11,164,11,30,4,,,522,0,12,534,726
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,193,2,188,131,3,19,33,12,240,18,34,2,,,680,1,15,696,929
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,194,1,92,53,3,15,24,7,137,4,26,5,,,366,1,10,377,549
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,195,1,147,45,17,9,15,2,121,8,21,5,,,390,0,20,410,636
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,196,2,162,59,8,20,26,7,209,16,34,4,,,545,0,22,567,915
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,197,3,354,168,15,42,48,16,368,22,68,11,,,1112,1,50,1163,1683
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,198,1,139,38,4,16,12,3,151,8,20,8,,,399,1,23,423,672
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,199,1,123,58,11,12,5,5,120,8,18,6,,,366,0,11,377,585
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,200,1,117,55,8,11,12,5,137,22,26,9,,,402,0,13,415,654
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,201,1,84,40,5,16,7,5,83,3,12,6,,,261,0,6,267,468
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,202,2,351,167,10,27,48,12,269,11,86,8,,,989,0,20,1009,1435
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,203,2,120,46,13,26,8,9,202,12,34,7,,,477,1,24,502,814
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,204,2,166,54,16,19,18,5,211,5,31,1,,,526,0,20,546,892
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,205,1,125,27,10,12,14,66,144,4,13,2,,,417,0,22,439,660
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,206,4,443,109,29,53,26,7,451,27,123,17,,,1285,0,92,1377,2769
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,207,1,118,37,6,15,11,9,132,7,28,3,,,366,1,10,377,646
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,208,2,159,30,13,13,23,8,190,11,31,12,,,490,2,28,520,797
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,209,3,425,198,20,35,61,10,326,20,62,7,,,1164,1,25,1190,1767
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,6,789,336,34,113,113,31,873,67,153,27,,,2536,6,58,2600,3954
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,211,2,235,72,11,27,34,9,338,13,67,5,,,811,2,17,830,1193
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,212,2,226,93,11,16,35,6,213,13,47,5,,,665,1,16,682,947
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,213,2,253,71,14,27,37,5,342,27,48,11,,,835,0,38,873,1307
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,214,2,221,80,9,26,29,14,205,10,36,6,,,636,0,15,651,916
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,215,1,116,58,11,37,10,3,213,11,26,2,,,487,1,14,502,735
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,216,1,111,30,10,9,9,4,105,7,21,3,,,309,0,14,323,519
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,6,700,280,39,79,91,62,995,36,164,31,,,2477,1,45,2523,3939
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,4,570,258,18,50,88,13,484,29,109,12,,,1631,7,47,1685,2565
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,219,2,240,79,20,28,46,5,263,10,67,4,,,762,1,25,788,1119
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,220,2,202,82,9,22,27,17,257,10,52,7,,,685,2,29,716,1066
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,221,2,161,70,9,17,32,15,203,4,36,4,,,551,2,16,569,873
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,222,2,200,107,12,30,46,8,209,9,33,4,,,658,4,17,679,904
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,223,2,215,133,13,21,30,14,226,11,43,8,,,714,0,26,740,1091
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,224,1,155,43,3,10,12,5,117,5,28,4,,,382,1,14,397,560
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,225,1,139,49,1,8,12,3,115,6,17,4,,,354,0,13,367,566
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,226,2,316,53,13,32,31,13,247,12,47,4,,,768,0,26,794,1123
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,227,2,296,63,11,22,16,7,307,15,53,8,,,798,1,23,822,1283
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,3,387,86,10,36,30,12,393,14,76,9,,,1053,0,17,1070,1588
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,229,1,206,46,9,4,10,7,159,5,36,5,,,487,0,10,497,697
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,230,1,180,47,8,9,28,5,165,5,34,4,,,485,1,11,497,694
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,231,1,139,36,8,13,5,10,134,7,16,3,,,371,0,17,388,520
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,232,2,191,55,15,12,14,3,178,8,40,5,,,521,2,15,538,834
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,233,1,149,27,6,17,17,8,144,10,14,3,,,395,0,14,409,595
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,234,2,208,67,11,18,14,5,245,7,27,7,,,609,0,16,625,835
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,235,2,149,61,12,11,19,9,233,16,38,2,,,550,0,19,569,925
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,236,1,110,21,3,9,4,1,99,4,16,2,,,269,0,7,276,418
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,237,2,220,54,8,22,38,14,234,7,30,5,,,632,1,26,659,972
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,238,2,148,74,3,30,16,12,215,5,34,8,,,545,0,19,564,798
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,239,2,242,36,15,26,20,6,245,12,34,0,,,636,0,14,650,1032
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,240,1,110,27,4,9,14,1,121,2,14,2,,,304,1,11,316,523
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,241,1,115,25,8,5,6,4,131,10,16,3,,,323,0,16,339,552
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,242,2,136,47,3,12,4,9,135,6,26,2,,,380,1,17,398,634
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,243,1,116,65,5,14,15,5,152,7,20,6,,,405,0,12,417,638
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,244,1,129,49,10,12,20,8,185,6,21,7,,,447,0,19,466,673
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,245,1,117,60,9,10,15,3,146,4,16,1,,,381,1,14,396,567
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,246,3,203,51,15,27,43,13,249,18,34,9,,,662,1,35,698,868
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,247,2,159,39,11,15,15,6,170,3,29,2,,,449,3,23,475,833
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,248,2,165,48,9,20,23,5,184,8,22,5,,,489,0,15,504,685
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,249,2,203,45,10,17,14,5,205,9,46,2,,,556,0,18,574,830
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,250,2,185,54,28,22,12,7,232,15,27,6,,,588,0,28,616,1016
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,251,1,82,26,16,11,9,1,112,6,13,4,,,280,0,20,300,520
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,254,1,119,10,4,3,3,1,57,2,0,4,,,203,0,8,211,336
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,255,3,256,57,35,74,40,4,441,21,38,13,,,979,2,68,1049,1969
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,3,453,141,21,86,19,10,354,22,64,7,,,1177,0,48,1225,2097
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,257,2,135,37,19,19,10,11,222,18,52,9,,,532,0,48,580,1086
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,258,1,64,19,8,19,3,2,31,7,8,4,,,165,0,8,173,372
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,259,1,29,6,1,2,0,2,52,0,5,8,,,105,0,6,111,170
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,260,1,21,5,3,2,0,0,50,8,4,10,,,103,0,9,112,213
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,261,1,121,52,3,5,2,4,138,22,5,76,,,428,0,25,453,728
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,262,1,54,5,3,4,2,2,44,7,3,20,,,144,0,11,155,209
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,263,1,18,4,1,3,0,0,22,5,0,43,,,96,0,8,104,180
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,264,2,45,7,3,7,1,2,23,2,0,4,,,94,0,3,97,195
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,3,80,8,2,8,2,4,102,9,2,47,,,264,0,22,286,483
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,266,2,100,9,5,1,1,0,123,13,5,21,,,278,0,16,294,454
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,267,3,152,22,17,66,10,4,277,8,7,10,,,573,0,57,630,994
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,268,2,128,14,4,10,6,1,87,3,8,3,,,264,0,24,288,415
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,269,2,217,72,14,58,8,6,198,19,11,0,,,603,1,47,651,1100
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,270,4,527,76,33,124,27,19,514,16,17,18,,,1371,4,94,1469,2331
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,271,2,111,61,18,31,10,6,148,6,6,1,,,398,0,17,415,613
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,272,1,99,10,7,20,6,4,65,1,7,5,,,224,0,25,249,321
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,273,1,62,7,5,3,1,1,44,5,4,5,,,137,0,7,144,212
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,274,3,161,37,27,38,10,2,245,10,9,11,,,550,0,40,590,1317
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,276,1,102,15,2,30,3,2,133,5,5,0,,,297,0,17,314,453
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,277,1,53,26,11,25,6,2,145,4,2,3,,,277,0,14,291,420
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,278,2,180,46,21,28,10,7,377,4,5,3,,,681,0,32,713,1270
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,279,2,21,5,2,5,0,1,24,2,0,0,,,60,0,5,65,107
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,280,5,346,111,15,53,16,26,556,14,49,8,,,1194,1,53,1248,1535
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,281,2,239,65,15,56,10,7,368,5,18,3,,,786,0,33,819,1413
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,282,2,232,69,18,48,10,10,332,3,18,4,,,744,0,40,784,1286
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,283,4,368,96,47,100,16,33,396,14,28,4,,,1102,1,99,1202,2437
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,284,1,24,5,2,2,1,1,21,0,0,0,,,56,0,7,63,116
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,287,2,53,6,10,6,1,1,33,3,0,2,,,115,0,9,124,202
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,288,2,129,53,11,24,15,10,174,13,33,13,,,475,1,28,504,854
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,3,344,73,33,40,27,5,449,18,53,16,,,1058,2,33,1093,1912
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,290,3,370,68,97,61,12,9,153,7,20,2,,,799,1,19,819,1504
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,291,4,255,54,257,152,20,6,344,10,16,9,,,1123,3,41,1167,2018
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,292,1,136,27,70,55,6,6,88,2,11,2,,,403,1,9,413,684
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,293,2,135,31,138,70,13,8,179,10,8,4,,,596,0,22,618,1084
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,294,3,457,71,170,105,13,10,271,15,35,4,,,1151,0,26,1177,1772
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,295,4,400,47,252,187,24,15,467,24,36,7,,,1459,0,50,1509,2629
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,296,3,255,33,247,129,12,13,309,15,36,11,,,1060,0,46,1106,1880
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,297,2,138,15,119,63,2,5,127,6,1,4,,,480,1,21,502,826
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,21,1739,263,1150,1014,181,95,2537,121,285,151,,,7536,1,221,7758,15199
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,299,2,125,28,108,63,6,6,241,5,4,11,,,597,3,28,628,1080
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,6,441,80,512,266,26,22,733,31,33,12,,,2156,1,75,2232,4359
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,302,1,51,12,83,44,3,0,103,2,6,0,,,304,1,18,323,578
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,303,1,105,7,52,12,1,2,69,2,4,2,,,256,0,18,274,450
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,304,4,400,18,344,34,2,7,248,9,7,2,,,1071,0,52,1123,1779
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,305,2,244,10,216,16,0,1,101,2,1,0,,,591,0,28,619,843
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,306,3,387,22,443,20,0,2,102,9,2,4,,,991,0,21,1012,1435
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,307,2,101,3,76,4,1,0,19,0,1,1,,,206,0,11,217,277
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,308,4,558,13,599,42,7,2,88,6,3,2,,,1320,0,52,1372,1784
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,309,2,189,3,125,14,0,1,28,10,3,5,,,378,0,24,402,504
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,4,314,31,474,151,8,8,481,30,27,6,,,1530,0,41,1571,2731
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,311,2,148,36,95,22,2,2,97,3,0,1,,,406,1,30,437,667
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,13,856,125,1042,424,36,51,1474,64,59,29,,,4160,3,144,4307,8256
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,313,2,248,45,163,91,11,13,236,13,10,4,,,834,1,30,865,1483
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,314,9,600,106,626,412,31,25,1049,44,40,30,,,2963,0,109,3072,6429
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,315,1,58,32,45,21,4,4,137,7,0,0,,,308,0,13,321,517
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,316,6,902,165,370,132,20,22,339,22,61,2,,,2035,4,41,2080,3787
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,3,240,38,209,71,12,11,303,6,50,9,,,949,1,38,988,2218
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,3,206,21,161,33,4,7,197,4,28,0,,,661,0,25,686,1257
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,319,1,114,15,89,22,2,3,61,4,10,1,,,321,0,7,328,604
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,3,189,35,221,94,11,6,291,9,65,3,,,924,0,37,961,2044
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,3,202,19,167,77,6,4,245,3,37,3,,,763,0,35,798,1655
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,3,194,40,185,71,8,7,270,7,45,4,,,831,0,36,867,1658
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,2,164,18,187,48,5,7,195,8,30,5,,,667,0,23,690,1339
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,3,162,38,208,78,14,8,301,13,39,2,,,863,1,29,893,2000
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,3,160,25,180,126,10,9,342,12,44,7,,,915,1,66,982,2143
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,326,2,131,16,34,41,6,4,140,4,23,5,,,404,0,18,422,1198
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,3,185,21,247,50,7,14,251,2,38,4,,,819,0,35,854,1737
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,328,4,258,31,320,74,13,12,401,8,67,5,,,1189,0,35,1224,2288
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,329,2,118,12,155,58,3,4,187,2,46,1,,,586,0,31,617,1171
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,331,4,389,37,444,152,11,11,402,14,110,3,,,1573,1,31,1605,2750
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,11,1056,153,1195,338,29,53,1243,43,259,11,,,4380,1,104,4485,8219
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,333,5,388,49,433,140,10,18,511,17,132,5,,,1703,1,57,1761,3427
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,334,2,56,7,47,4,2,1,36,3,1,2,,,159,0,15,174,279
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,335,1,51,8,92,22,0,2,92,2,10,1,,,280,0,7,287,504
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,336,1,44,6,77,28,1,1,73,0,11,1,,,242,0,7,249,410
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,3,326,188,79,91,0,0,88,0,5,0,36,,813,0,6,819,1254
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,7,1244,579,357,206,0,0,358,0,30,0,125,,2899,0,61,2960,4710
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,340,2,302,176,53,44,0,0,72,0,2,0,40,,689,0,16,705,1008
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,341,2,195,134,53,57,0,0,92,0,4,0,20,,555,0,8,563,801
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,3,243,128,50,55,0,0,77,0,5,0,13,,571,0,15,586,837
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,343,1,156,117,34,52,0,0,67,0,4,0,38,,468,1,6,475,666
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,2,461,222,89,91,0,0,120,0,6,0,25,,1014,0,16,1030,1477
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,345,2,178,43,21,30,0,0,20,0,2,0,5,,299,0,8,307,362
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,346,2,194,70,73,15,0,0,31,0,5,0,4,,392,0,25,417,553
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,347,1,97,41,19,5,0,0,29,0,2,0,0,,193,0,8,201,267
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,348,1,90,17,5,8,6,4,123,1,23,4,,,281,0,15,296,507
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,349,1,114,44,6,19,18,6,118,13,15,10,,,363,1,11,375,608
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,350,1,69,32,8,12,5,0,112,7,15,3,,,263,0,6,269,411
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,351,1,60,9,133,35,5,3,93,2,16,1,,,357,0,3,360,590
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,352,2,186,19,197,44,7,16,191,4,40,0,,,704,0,22,726,1199
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,353,8,593,60,705,216,6,15,675,23,90,7,,,2390,0,109,2499,4767
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,354,2,82,16,173,31,4,3,110,6,15,2,,,442,0,32,474,1067
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,355,2,90,22,145,25,6,2,142,3,12,3,,,450,0,26,476,1049
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,356,2,154,19,182,72,1,8,233,4,20,1,,,694,0,38,732,1489
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,357,1,41,3,57,16,2,0,69,1,4,1,,,194,0,9,203,465
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,3,167,22,216,74,6,4,320,6,42,3,,,860,0,28,888,1876
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,3,206,29,300,102,6,11,361,7,48,4,,,1074,0,35,1109,2224
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,360,2,96,12,106,49,3,2,162,2,15,2,,,449,0,22,471,978
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,4,300,49,362,153,11,21,607,24,84,4,,,1615,0,32,1647,2778
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,4,270,46,392,119,17,12,478,13,42,6,,,1395,1,62,1458,2848
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,3,194,33,189,62,4,2,279,9,23,2,,,797,0,38,835,1821
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,364,1,36,4,42,2,0,3,56,2,7,2,,,154,0,8,162,344
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,365,2,93,19,135,58,2,6,196,9,10,0,,,528,1,34,563,1207
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,366,2,119,29,160,46,2,6,196,6,22,2,,,588,0,26,614,1275
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,367,2,96,21,133,32,67,1,149,5,21,0,,,525,0,23,548,985
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,368,2,61,16,112,25,2,3,123,3,13,2,,,360,0,5,365,769
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,369,2,78,18,136,39,3,4,132,2,11,1,,,424,13,21,458,1081
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,370,2,79,7,118,32,3,6,183,7,17,1,,,453,0,20,473,1003
