CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,27,TABASCO,3,CARDENAS,2,CARDENAS,152,4,8,67,209,69,27,19,19,1011,23,0,1,0,1,15,1469,5,49,1523,2430
1,27,TABASCO,3,CARDENAS,2,CARDENAS,153,1,1,13,63,4,2,6,2,207,7,0,0,0,1,0,306,0,13,319,573
1,27,TABASCO,3,CARDENAS,2,CARDENAS,154,4,10,142,222,17,18,22,9,947,20,1,0,0,2,13,1423,0,73,1496,2262
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,101,2,14,72,223,12,21,15,3,476,8,0,1,0,0,,845,1,59,905,1398
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,102,2,1,32,214,10,5,6,4,268,6,4,2,0,3,,555,29,16,600,873
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,107,2,2,65,111,5,12,9,7,557,3,3,0,0,0,,774,0,34,808,1227
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,112,2,5,83,167,37,7,5,5,347,3,0,0,0,1,,660,0,17,677,980
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,113,2,5,42,107,7,3,12,1,440,1,0,0,0,1,,619,0,22,641,926
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,114,2,7,80,133,4,8,5,3,388,14,5,1,0,1,,649,2,34,685,1027
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,115,2,2,52,129,8,7,6,2,319,3,4,1,0,1,,534,1,37,572,864
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,116,2,2,53,101,8,6,13,0,313,5,0,0,0,0,,501,1,27,529,801
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,126,2,4,64,118,27,13,8,5,352,5,0,0,0,0,,596,0,25,621,898
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,128,3,4,78,153,33,12,7,7,531,17,0,1,0,0,,843,0,43,886,1312
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,135,1,3,31,89,5,7,2,1,189,3,0,0,0,0,,330,0,20,350,492
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,141,2,11,38,139,25,5,7,4,548,6,2,3,0,0,,788,0,30,818,1230
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,142,2,4,14,126,23,14,4,7,470,5,1,0,0,1,,669,0,33,702,991
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,143,3,7,51,202,82,16,18,8,688,9,4,0,0,0,,1085,0,47,1132,1504
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,155,4,14,286,260,23,31,33,14,974,13,5,0,0,5,,1658,2,55,1715,2582
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,156,3,6,169,126,18,22,22,9,623,12,5,0,0,2,,1014,0,66,1080,1533
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,157,3,5,25,178,202,15,5,3,889,13,0,1,0,0,,1336,1,47,1384,1829
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,158,2,5,20,39,19,2,3,0,221,1,0,0,0,0,,310,0,11,321,899
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,159,2,4,16,71,30,12,12,0,670,4,0,0,0,0,,819,0,16,835,1263
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,163,3,5,119,201,22,27,21,2,955,6,0,0,0,0,,1358,0,93,1451,2087
1,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,167,2,10,32,107,14,5,2,4,209,7,3,1,0,4,,398,1,29,428,751
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,699,4,11,209,190,22,23,40,8,768,53,9,0,0,2,,1335,0,104,1439,2075
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,700,2,6,128,114,11,14,6,2,506,18,23,0,0,0,,828,0,37,865,1259
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,701,2,6,49,97,9,12,4,2,351,30,6,0,0,0,,566,0,23,589,808
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,702,2,10,90,70,5,2,6,1,474,16,37,0,1,0,,712,0,19,731,724
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,703,4,13,141,249,6,13,11,1,754,31,0,0,0,1,,1220,0,59,1279,1798
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,704,3,11,107,240,5,22,13,11,542,25,0,2,0,1,,979,0,75,1054,1483
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,705,2,5,57,191,30,13,15,9,396,75,1,1,3,1,,797,0,41,838,1155
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,706,4,14,136,376,74,17,17,14,406,270,5,0,0,2,,1331,2,105,1438,2224
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,707,3,5,176,380,43,19,21,1,778,66,3,3,0,1,,1496,0,91,1587,2156
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,708,4,7,211,327,32,8,10,5,569,226,7,2,0,0,,1404,0,70,1474,1897
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,709,2,2,42,171,18,9,11,10,197,16,0,0,0,1,,477,0,24,501,725
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,710,2,2,63,209,43,5,5,10,333,86,4,0,0,0,,760,0,70,830,1267
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,711,2,3,124,140,43,7,5,3,462,52,0,0,0,0,,839,0,39,878,1306
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,712,3,1,141,239,32,20,10,1,650,8,0,3,0,2,,1107,0,46,1153,1626
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,713,3,2,91,253,59,19,9,7,533,22,6,1,0,2,,1004,0,66,1070,1535
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,714,3,2,109,283,34,10,7,20,654,10,1,3,0,0,,1133,0,63,1196,1648
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,715,1,0,1,22,0,5,1,1,16,1,0,0,0,0,,47,0,12,59,142
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,716,3,14,133,314,78,16,27,11,450,23,1,3,0,1,,1071,0,52,1123,1649
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,717,2,4,58,205,17,15,11,2,301,9,0,1,0,1,,624,0,31,655,929
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,718,2,4,119,245,12,10,12,10,487,4,0,0,0,0,,903,0,31,934,1421
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,719,3,11,106,312,37,15,11,3,607,9,3,0,0,0,,1114,0,45,1159,1595
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,720,2,3,150,302,16,8,19,5,463,15,0,2,0,3,,986,0,68,1054,1447
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,721,2,2,136,301,14,12,14,11,435,7,3,0,0,0,,935,0,53,988,1332
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,722,3,4,269,221,67,21,14,11,768,11,0,0,0,0,,1386,0,68,1454,2204
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,723,3,9,105,344,28,27,38,13,747,25,7,3,0,7,,1353,0,58,1411,2162
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,8,20,174,517,76,40,37,17,1770,21,2,4,3,3,,2684,0,134,2818,4274
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,727,4,11,161,650,47,28,29,11,856,8,4,2,1,4,,1812,0,97,1909,2593
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,729,4,10,297,394,57,30,20,7,1045,6,96,93,5,92,,2152,0,86,2238,2778
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,731,3,2,207,377,22,30,13,2,659,7,4,1,0,0,,1324,0,64,1388,1853
1,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,736,2,8,137,316,72,15,15,5,479,2,4,0,0,2,,1055,0,75,1130,1498
1,27,TABASCO,5,CENTLA,3,CENTLA,168,2,34,80,92,118,4,16,6,228,46,3,1,0,0,0,628,0,35,663,931
1,27,TABASCO,5,CENTLA,3,CENTLA,169,4,54,134,219,289,26,50,26,650,124,10,3,0,1,8,1594,0,60,1654,2548
1,27,TABASCO,5,CENTLA,3,CENTLA,170,2,33,70,118,151,14,30,17,303,57,2,1,0,0,0,796,0,36,832,1165
1,27,TABASCO,5,CENTLA,3,CENTLA,171,2,25,69,110,139,18,27,20,293,63,5,0,0,1,3,773,0,18,791,1059
1,27,TABASCO,5,CENTLA,3,CENTLA,172,1,18,59,48,61,6,14,6,139,29,0,0,0,0,3,383,0,7,390,514
1,27,TABASCO,5,CENTLA,3,CENTLA,173,2,19,44,87,107,14,15,8,288,70,1,0,0,0,6,659,1,17,677,540
1,27,TABASCO,5,CENTLA,3,CENTLA,174,1,36,35,70,86,14,11,8,146,36,2,0,0,1,0,445,0,15,460,594
1,27,TABASCO,5,CENTLA,3,CENTLA,175,2,38,63,97,142,15,15,14,233,54,4,2,0,2,1,680,0,28,708,946
1,27,TABASCO,5,CENTLA,3,CENTLA,176,3,30,102,122,193,17,25,23,448,53,2,1,1,3,5,1025,0,47,1072,1554
1,27,TABASCO,5,CENTLA,3,CENTLA,177,3,55,126,150,215,26,29,16,474,76,3,0,0,0,2,1172,0,49,1221,1842
1,27,TABASCO,5,CENTLA,3,CENTLA,178,2,28,67,68,105,10,13,2,234,28,3,1,2,0,1,562,0,19,581,816
1,27,TABASCO,5,CENTLA,3,CENTLA,179,3,34,67,122,212,17,18,31,353,100,13,4,0,2,4,977,1,79,1057,1556
1,27,TABASCO,5,CENTLA,3,CENTLA,180,2,51,56,141,127,15,32,22,313,103,4,2,0,0,0,866,0,28,894,1269
1,27,TABASCO,5,CENTLA,3,CENTLA,181,3,41,96,144,327,13,27,19,404,54,9,4,0,1,3,1142,0,43,1185,1724
1,27,TABASCO,5,CENTLA,3,CENTLA,182,1,9,34,63,53,13,9,7,217,13,0,0,0,0,2,420,0,17,437,588
1,27,TABASCO,5,CENTLA,3,CENTLA,183,2,21,37,78,112,9,14,10,205,77,6,1,0,0,2,572,0,48,620,833
1,27,TABASCO,5,CENTLA,3,CENTLA,184,2,12,54,184,185,6,14,3,238,39,0,1,0,1,1,738,0,47,785,1013
1,27,TABASCO,5,CENTLA,3,CENTLA,185,1,7,50,47,32,4,5,5,94,5,0,1,0,0,2,252,0,18,270,349
1,27,TABASCO,5,CENTLA,3,CENTLA,186,2,19,66,126,94,18,12,11,156,16,6,2,0,4,0,530,1,31,562,775
1,27,TABASCO,5,CENTLA,3,CENTLA,187,1,10,29,56,13,9,2,0,56,1,0,1,0,0,1,178,0,10,188,267
1,27,TABASCO,5,CENTLA,3,CENTLA,188,2,2,46,49,33,11,2,2,85,11,2,0,0,0,4,247,0,7,254,297
1,27,TABASCO,5,CENTLA,3,CENTLA,189,2,23,138,128,76,22,18,7,403,53,0,0,0,1,6,875,1,49,925,1317
1,27,TABASCO,5,CENTLA,3,CENTLA,190,2,14,89,91,60,15,13,6,254,17,3,0,0,0,0,562,1,29,592,769
1,27,TABASCO,5,CENTLA,3,CENTLA,191,1,14,53,101,28,6,12,3,138,7,1,0,0,0,0,363,0,17,380,508
1,27,TABASCO,5,CENTLA,3,CENTLA,192,3,40,134,256,128,31,27,11,586,47,3,1,1,2,7,1274,0,55,1329,1814
1,27,TABASCO,5,CENTLA,3,CENTLA,193,1,5,63,50,66,7,1,16,92,24,0,1,0,1,0,326,0,29,355,515
1,27,TABASCO,5,CENTLA,3,CENTLA,194,1,5,12,41,26,14,11,8,188,161,1,0,0,0,0,467,0,13,480,628
1,27,TABASCO,5,CENTLA,3,CENTLA,195,1,26,44,85,30,12,14,8,123,65,2,0,0,0,0,409,0,23,432,554
1,27,TABASCO,5,CENTLA,3,CENTLA,196,4,35,94,235,137,33,23,18,812,71,4,3,1,2,3,1471,0,87,1558,2302
1,27,TABASCO,5,CENTLA,3,CENTLA,197,3,22,78,165,95,28,26,14,571,47,4,0,0,4,8,1062,0,69,1131,1610
1,27,TABASCO,5,CENTLA,3,CENTLA,198,2,10,103,141,139,31,30,14,431,75,2,0,0,0,3,979,0,43,1022,1457
1,27,TABASCO,5,CENTLA,3,CENTLA,199,2,15,57,72,136,13,8,3,265,34,0,0,0,0,0,603,0,19,622,817
1,27,TABASCO,5,CENTLA,3,CENTLA,200,3,34,88,160,159,13,40,13,585,64,1,1,0,2,1,1161,0,57,1218,1673
1,27,TABASCO,5,CENTLA,3,CENTLA,201,3,30,74,165,118,29,28,36,373,83,4,1,0,4,0,945,0,40,985,1651
1,27,TABASCO,5,CENTLA,3,CENTLA,202,3,8,107,133,78,28,15,10,769,62,5,2,0,1,0,1218,0,70,1288,1761
1,27,TABASCO,5,CENTLA,3,CENTLA,203,3,20,85,188,199,28,54,14,740,104,4,4,0,1,6,1447,0,66,1513,2097
1,27,TABASCO,5,CENTLA,3,CENTLA,204,4,35,104,183,440,15,31,23,751,147,2,0,0,1,4,1736,0,70,1806,2432
1,27,TABASCO,5,CENTLA,3,CENTLA,205,2,12,81,71,178,6,24,9,497,43,2,0,0,1,2,926,0,38,964,1252
1,27,TABASCO,5,CENTLA,3,CENTLA,206,3,13,87,118,287,20,39,18,517,114,0,0,0,0,5,1218,0,54,1272,1603
1,27,TABASCO,5,CENTLA,3,CENTLA,207,2,11,88,78,199,27,14,10,650,44,1,1,0,0,3,1126,2,37,1165,1462
1,27,TABASCO,5,CENTLA,3,CENTLA,208,2,11,37,78,181,24,19,11,479,66,4,0,0,1,3,914,0,27,941,1175
1,27,TABASCO,5,CENTLA,3,CENTLA,209,3,11,78,124,179,17,25,3,1005,60,0,0,0,0,6,1508,0,49,1557,2041
1,27,TABASCO,5,CENTLA,3,CENTLA,210,3,20,121,189,269,23,26,10,816,49,2,0,3,2,6,1536,0,70,1606,2148
1,27,TABASCO,5,CENTLA,3,CENTLA,211,3,14,93,126,240,22,35,10,747,54,3,0,0,0,3,1347,0,48,1395,1764
1,27,TABASCO,5,CENTLA,3,CENTLA,212,2,14,72,125,71,19,19,6,521,36,0,0,0,0,6,889,1,66,956,1253
1,27,TABASCO,5,CENTLA,3,CENTLA,213,2,7,74,101,96,13,17,8,633,23,0,0,0,3,3,978,0,49,1027,1321
1,27,TABASCO,5,CENTLA,3,CENTLA,214,3,13,88,192,98,32,25,15,632,92,1,4,0,0,1,1193,0,68,1261,1634
1,27,TABASCO,5,CENTLA,3,CENTLA,215,1,1,27,18,6,0,1,6,57,15,0,0,0,0,0,131,0,4,135,152
1,27,TABASCO,5,CENTLA,3,CENTLA,216,2,14,103,191,154,31,17,10,394,62,8,1,0,0,4,989,0,63,1052,1291
1,27,TABASCO,5,CENTLA,3,CENTLA,217,2,15,40,155,26,10,16,16,256,128,2,0,0,0,2,666,0,35,701,920
1,27,TABASCO,5,CENTLA,3,CENTLA,218,1,3,20,53,24,5,9,7,88,11,0,0,0,0,0,220,0,9,229,286
1,27,TABASCO,5,CENTLA,3,CENTLA,219,1,5,17,43,26,1,3,7,75,13,0,0,0,0,0,190,0,10,200,255
1,27,TABASCO,5,CENTLA,3,CENTLA,220,2,38,97,218,24,16,8,24,347,43,1,1,0,0,2,819,1,24,844,1044
1,27,TABASCO,5,CENTLA,3,CENTLA,221,1,10,77,71,44,10,9,0,128,52,0,1,0,0,0,402,8,23,433,627
1,27,TABASCO,5,CENTLA,3,CENTLA,222,2,19,32,148,31,37,19,16,562,65,3,0,1,3,3,939,1,79,1019,1371
1,27,TABASCO,5,CENTLA,3,CENTLA,223,3,12,131,123,194,20,37,11,829,113,0,0,0,0,7,1477,0,53,1530,1933
1,27,TABASCO,5,CENTLA,3,CENTLA,224,3,10,125,100,156,14,23,11,719,150,0,0,0,1,7,1316,1,64,1381,1859
1,27,TABASCO,5,CENTLA,3,CENTLA,225,2,3,84,103,62,20,13,8,135,86,3,0,0,1,0,518,0,45,563,793
1,27,TABASCO,5,CENTLA,3,CENTLA,226,1,5,24,41,22,4,2,6,95,23,0,0,0,0,0,222,0,9,231,304
1,27,TABASCO,5,CENTLA,3,CENTLA,227,2,30,90,146,90,19,24,11,403,39,1,0,0,1,1,855,1,29,885,1171
1,27,TABASCO,5,CENTLA,3,CENTLA,228,2,11,97,108,57,15,21,6,318,13,1,1,0,0,7,655,0,33,688,907
1,27,TABASCO,5,CENTLA,3,CENTLA,229,1,2,43,15,10,2,2,3,23,1,0,0,0,1,0,102,0,11,113,180
1,27,TABASCO,5,CENTLA,3,CENTLA,230,2,3,22,24,11,2,4,3,70,5,0,0,0,0,0,144,0,11,155,182
1,27,TABASCO,5,CENTLA,3,CENTLA,231,1,2,31,51,61,7,4,11,64,4,1,0,1,0,1,238,0,17,255,413
2,27,TABASCO,6,CENTRO,4,CENTRO,317,2,7,35,14,35,8,4,4,446,7,1,0,0,0,,561,0,31,592,852
2,27,TABASCO,6,CENTRO,4,CENTRO,318,1,3,29,8,19,9,4,3,251,6,0,0,0,0,,332,0,11,343,471
2,27,TABASCO,6,CENTRO,4,CENTRO,324,2,8,82,16,58,13,10,6,439,9,0,0,0,0,,641,0,26,667,1039
2,27,TABASCO,6,CENTRO,4,CENTRO,325,2,5,59,15,29,17,8,8,415,7,2,1,0,0,,566,0,18,584,824
2,27,TABASCO,6,CENTRO,4,CENTRO,329,2,21,55,35,41,13,26,6,500,13,2,0,1,1,,714,0,26,740,1047
2,27,TABASCO,6,CENTRO,4,CENTRO,330,2,10,54,29,45,9,17,4,489,15,1,0,0,0,,673,0,22,695,998
2,27,TABASCO,6,CENTRO,4,CENTRO,331,1,14,53,19,26,10,6,5,335,6,0,0,0,0,,474,0,17,491,725
2,27,TABASCO,6,CENTRO,4,CENTRO,332,2,14,93,17,46,14,20,8,562,3,1,1,0,0,,779,1,28,808,1177
2,27,TABASCO,6,CENTRO,4,CENTRO,335,2,9,61,13,48,8,8,8,397,14,7,1,0,0,,574,1,20,595,837
2,27,TABASCO,6,CENTRO,4,CENTRO,336,1,4,53,16,37,5,5,4,311,6,0,0,0,0,,441,2,11,454,651
2,27,TABASCO,6,CENTRO,4,CENTRO,337,2,4,31,18,48,14,9,5,539,7,1,0,0,0,,676,0,34,710,1086
2,27,TABASCO,6,CENTRO,4,CENTRO,338,2,8,81,24,60,14,5,17,446,11,0,0,0,0,,666,0,24,690,971
2,27,TABASCO,6,CENTRO,4,CENTRO,339,1,3,54,9,28,9,2,4,220,8,0,0,0,0,,337,2,11,350,469
2,27,TABASCO,6,CENTRO,4,CENTRO,340,2,21,74,24,70,9,11,14,531,14,1,0,0,0,,769,1,29,799,1145
2,27,TABASCO,6,CENTRO,4,CENTRO,341,4,17,88,28,41,10,14,21,749,13,2,0,0,0,,983,3,25,1011,778
2,27,TABASCO,6,CENTRO,4,CENTRO,350,2,34,81,16,84,19,14,13,643,12,0,0,0,0,,916,0,54,970,1356
2,27,TABASCO,6,CENTRO,4,CENTRO,351,2,20,61,8,38,12,7,8,365,7,1,1,0,0,,528,0,32,560,812
2,27,TABASCO,6,CENTRO,4,CENTRO,352,2,33,76,12,74,15,13,9,401,10,0,0,0,0,,643,1,32,676,1001
2,27,TABASCO,6,CENTRO,4,CENTRO,353,2,11,55,23,43,16,6,8,459,10,3,1,0,0,,635,0,30,665,972
2,27,TABASCO,6,CENTRO,4,CENTRO,354,2,21,89,28,77,15,12,12,450,7,1,0,0,0,,712,0,22,734,1076
2,27,TABASCO,6,CENTRO,4,CENTRO,355,2,12,64,28,34,10,15,1,537,8,2,0,0,0,,711,0,37,748,1047
2,27,TABASCO,6,CENTRO,4,CENTRO,356,3,12,58,52,59,19,17,10,892,13,1,1,0,3,,1137,2,45,1184,1863
2,27,TABASCO,6,CENTRO,4,CENTRO,359,3,18,63,59,103,21,41,7,906,32,1,1,0,0,,1252,1,49,1302,2000
2,27,TABASCO,6,CENTRO,4,CENTRO,360,3,36,61,95,66,12,19,19,866,20,6,2,0,2,,1204,0,35,1239,2039
2,27,TABASCO,6,CENTRO,4,CENTRO,363,2,15,67,25,45,12,7,13,537,17,1,0,0,0,,739,2,20,761,1044
2,27,TABASCO,6,CENTRO,4,CENTRO,364,2,17,77,35,45,9,15,7,497,8,0,0,0,0,,710,0,23,733,1045
2,27,TABASCO,6,CENTRO,4,CENTRO,365,2,10,38,30,42,12,17,8,501,12,0,0,0,0,,670,0,35,705,1006
2,27,TABASCO,6,CENTRO,4,CENTRO,377,2,26,134,21,53,10,10,10,482,5,0,0,0,0,,751,0,23,774,1043
2,27,TABASCO,6,CENTRO,4,CENTRO,378,1,10,65,14,53,8,7,9,274,11,0,0,0,0,,451,0,30,481,719
2,27,TABASCO,6,CENTRO,4,CENTRO,379,2,12,45,37,43,13,15,7,526,8,1,0,0,1,,708,0,28,736,1108
2,27,TABASCO,6,CENTRO,4,CENTRO,380,2,14,67,22,43,10,9,8,426,10,2,0,0,0,,611,0,27,638,868
2,27,TABASCO,6,CENTRO,4,CENTRO,381,2,15,59,19,38,11,6,7,474,10,2,0,0,0,,641,0,33,674,1096
2,27,TABASCO,6,CENTRO,4,CENTRO,382,3,20,94,63,46,18,21,9,1023,14,4,0,0,1,,1313,10,42,1365,2026
2,27,TABASCO,6,CENTRO,4,CENTRO,383,4,25,94,70,95,22,22,18,1175,37,1,0,0,0,,1559,2,43,1604,2417
2,27,TABASCO,6,CENTRO,4,CENTRO,384,3,23,58,70,75,24,28,8,884,11,5,1,1,0,,1188,1,39,1228,1833
2,27,TABASCO,6,CENTRO,4,CENTRO,385,3,8,84,33,73,16,9,7,632,11,2,1,0,0,,876,2,43,921,937
2,27,TABASCO,6,CENTRO,4,CENTRO,386,2,20,42,44,28,10,18,4,456,8,0,0,0,0,,630,1,21,652,962
2,27,TABASCO,6,CENTRO,4,CENTRO,387,2,20,90,38,47,9,15,8,474,6,3,0,0,0,,710,2,26,738,1098
2,27,TABASCO,6,CENTRO,4,CENTRO,388,2,23,95,36,108,11,12,6,603,8,2,0,1,9,,914,1,40,955,1404
2,27,TABASCO,6,CENTRO,4,CENTRO,389,1,21,71,21,64,7,7,10,274,6,1,0,0,0,,482,2,22,506,728
2,27,TABASCO,6,CENTRO,4,CENTRO,390,1,6,76,15,33,8,12,1,299,9,1,1,0,0,,461,0,20,481,690
2,27,TABASCO,6,CENTRO,4,CENTRO,391,2,32,50,26,54,26,14,4,620,12,2,0,2,0,,842,0,50,892,1393
2,27,TABASCO,6,CENTRO,4,CENTRO,401,4,49,172,36,152,26,39,15,1274,25,3,1,0,0,,1792,0,64,1856,2705
2,27,TABASCO,6,CENTRO,4,CENTRO,402,2,25,85,27,63,13,13,11,493,14,3,0,0,0,,747,1,27,775,1045
2,27,TABASCO,6,CENTRO,4,CENTRO,403,2,22,67,30,44,10,13,3,529,14,0,0,0,0,,732,0,38,770,1225
2,27,TABASCO,6,CENTRO,4,CENTRO,404,4,41,147,66,100,31,33,21,1063,19,2,2,0,2,,1527,1,42,1570,2253
2,27,TABASCO,6,CENTRO,4,CENTRO,406,2,18,48,33,44,14,23,9,558,10,1,1,0,0,,759,2,35,796,1234
2,27,TABASCO,6,CENTRO,4,CENTRO,407,2,10,78,54,46,9,12,6,634,12,5,1,0,2,,869,2,35,906,1353
2,27,TABASCO,6,CENTRO,4,CENTRO,408,2,24,86,22,35,11,18,7,723,21,0,0,0,1,,948,0,43,991,1453
2,27,TABASCO,6,CENTRO,4,CENTRO,411,3,22,62,47,43,10,19,10,736,8,8,0,0,0,,965,0,37,1002,1545
2,27,TABASCO,6,CENTRO,4,CENTRO,412,2,11,62,29,34,13,16,13,567,6,1,1,0,0,,753,0,28,781,1220
2,27,TABASCO,6,CENTRO,4,CENTRO,413,2,11,38,32,37,13,10,9,605,8,1,0,0,1,,765,0,24,789,1244
2,27,TABASCO,6,CENTRO,4,CENTRO,414,2,8,59,31,33,15,28,6,639,22,0,0,0,1,,842,0,34,876,1317
2,27,TABASCO,6,CENTRO,4,CENTRO,415,6,105,252,108,232,41,84,38,1746,42,2,0,1,0,,2651,0,96,2747,4390
2,27,TABASCO,6,CENTRO,4,CENTRO,416,8,121,362,125,285,54,100,46,2599,50,7,3,0,0,,3752,2,94,3848,5960
2,27,TABASCO,6,CENTRO,4,CENTRO,417,2,17,64,16,36,7,9,14,404,11,0,0,0,1,,579,1,14,594,985
2,27,TABASCO,6,CENTRO,4,CENTRO,418,4,82,145,52,118,34,41,17,1474,34,3,0,0,0,,2000,0,74,2074,2973
2,27,TABASCO,6,CENTRO,4,CENTRO,470,8,67,273,157,194,75,56,28,2534,80,13,1,0,1,,3479,1,164,3644,5548
2,27,TABASCO,7,CENTRO,4,CENTRO,398,7,63,308,65,63,56,40,29,2271,36,1,3,1,1,,2937,0,117,3054,4503
2,27,TABASCO,7,CENTRO,4,CENTRO,410,4,35,194,29,28,37,32,11,1211,13,0,2,1,0,,1593,1,79,1673,2823
2,27,TABASCO,7,CENTRO,4,CENTRO,459,1,1,17,3,6,2,5,4,61,1,0,0,0,0,,100,0,8,108,161
2,27,TABASCO,7,CENTRO,4,CENTRO,460,3,14,360,34,13,36,38,9,857,9,0,0,0,1,,1371,0,94,1465,2228
2,27,TABASCO,7,CENTRO,4,CENTRO,461,2,7,220,33,10,13,52,4,355,7,0,0,1,1,,703,0,37,740,1062
2,27,TABASCO,7,CENTRO,4,CENTRO,462,4,8,302,58,24,51,24,10,1005,17,4,0,0,6,,1509,0,69,1578,2383
2,27,TABASCO,7,CENTRO,4,CENTRO,463,5,14,453,118,28,59,31,14,1298,17,2,1,1,5,,2041,0,140,2181,3366
2,27,TABASCO,7,CENTRO,4,CENTRO,467,12,80,797,123,116,79,85,32,3782,60,7,0,0,1,,5162,1,204,5367,8755
2,27,TABASCO,7,CENTRO,4,CENTRO,468,2,2,324,32,7,19,22,8,574,9,0,0,0,2,,999,0,58,1057,1494
2,27,TABASCO,7,CENTRO,4,CENTRO,469,3,13,243,40,10,30,104,5,885,15,9,1,1,2,,1358,0,90,1448,2139
2,27,TABASCO,7,CENTRO,4,CENTRO,475,4,12,263,32,10,56,47,9,943,11,0,0,0,2,,1385,0,81,1466,2251
2,27,TABASCO,7,CENTRO,4,CENTRO,476,6,28,408,61,33,87,46,30,1685,35,1,0,1,0,,2415,2,115,2532,4127
2,27,TABASCO,7,CENTRO,4,CENTRO,477,5,8,365,37,23,45,30,17,1349,40,0,1,0,1,,1916,0,113,2029,3288
2,27,TABASCO,7,CENTRO,4,CENTRO,480,8,86,604,56,54,77,61,32,2316,37,3,1,0,1,,3328,1,171,3500,5468
2,27,TABASCO,7,CENTRO,4,CENTRO,481,4,13,426,59,18,84,37,13,1129,27,1,0,0,0,,1807,0,96,1903,2734
2,27,TABASCO,7,CENTRO,4,CENTRO,482,3,5,208,37,31,38,25,6,640,10,3,3,0,1,,1007,0,52,1059,1555
2,27,TABASCO,7,CENTRO,4,CENTRO,490,3,20,187,21,27,32,42,6,772,11,2,0,1,1,,1122,0,64,1186,1736
