id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI-PVEM,PRD,PT,PRS,PC,PSN,PAS,PSM,PRD-PT,Nulos,Total
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1211,13,62,80,1,0,1,0,0,0,0,2,159
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1216,32,99,80,1,0,6,0,0,1,0,3,222
12,6/10/2002,12,Ayuntamientos,12,0,2,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1217,8,48,73,3,2,7,2,1,0,0,1,145
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1220,23,100,83,1,1,8,2,0,0,0,4,222
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1226,30,78,69,1,1,4,2,1,1,0,5,192
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1231,33,101,39,1,0,10,2,0,2,0,2,190
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1237,36,85,59,2,3,5,0,1,0,0,3,194
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1244,12,102,68,3,0,7,0,1,2,0,1,196
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1244,15,125,63,1,1,4,1,0,5,0,6,221
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1248,13,81,82,1,3,3,0,0,1,0,4,188
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1252,14,52,40,0,2,9,0,1,0,0,5,123
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1253,6,31,14,1,0,0,1,0,0,0,3,56
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1254,24,89,58,0,4,4,0,0,0,0,1,180
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1255,25,91,66,1,1,7,0,0,1,0,6,198
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1255,32,77,58,0,0,3,1,1,0,0,1,173
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1260,9,74,139,3,3,1,0,0,0,0,5,234
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1261,33,110,90,2,0,4,4,0,3,0,5,251
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1266,5,75,82,2,4,2,1,0,0,0,2,173
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1267,14,62,62,0,1,4,0,1,7,0,1,152
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1269,53,128,69,0,1,6,1,0,0,0,3,261
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1280,11,89,74,3,4,2,0,0,0,0,3,186
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1283,63,111,149,20,0,1,0,1,0,0,15,360
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1296,25,175,84,0,1,2,0,0,15,0,14,316
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1297,7,103,92,2,0,1,0,0,1,0,4,210
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1301,8,105,108,1,0,3,1,1,1,0,7,235
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,31,EDUARDO NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1311,36,157,27,1,3,4,1,0,0,0,9,238
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,31,EDUARDO NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1315,38,323,44,0,0,12,2,0,0,0,8,427
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,31,EDUARDO NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1318,58,141,75,3,4,13,5,0,0,0,9,308
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,31,EDUARDO NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1320,9,133,1,6,0,15,0,0,0,0,12,176
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,31,EDUARDO NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1329,14,116,43,4,0,0,1,0,0,0,7,185
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,31,EDUARDO NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1330,6,102,47,0,0,0,1,0,0,0,7,163
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,31,EDUARDO NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1337,3,83,52,0,1,0,1,0,0,0,4,144
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,32,FLORENCIO VILLARREAL,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1344,3,72,58,66,0,0,0,0,2,0,34,235
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,32,FLORENCIO VILLARREAL,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1346,11,123,68,28,0,0,0,0,0,0,0,230
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,32,FLORENCIO VILLARREAL,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1351,4,50,29,18,0,0,0,0,0,0,2,103
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,33,GRAL. CANUTO A. NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1367,0,77,21,0,0,3,0,0,0,0,0,101
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,33,GRAL. CANUTO A. NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1377,0,63,80,0,0,5,0,0,0,0,0,148
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1383,20,96,214,0,0,0,0,0,0,0,11,341
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1397,0,8,62,0,0,0,0,0,0,0,1,71
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1401,3,13,57,0,0,0,0,0,0,0,0,73
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1402,2,140,159,0,0,0,0,0,0,0,14,315
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1417,1,172,90,0,0,0,0,0,0,0,0,263
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,35,HUAMUXTITLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1432,2,103,120,0,2,0,0,0,0,0,7,234
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,35,HUAMUXTITLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1432,3,109,106,0,4,0,0,0,0,0,9,231
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,48,OLINALA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1807,26,82,39,3,0,0,0,0,0,0,21,171
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1810,0,113,134,23,3,29,0,0,0,0,24,326
12,6/10/2002,12,Ayuntamientos,12,0,2,C,Contigua,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1813,0,143,142,2,2,4,0,0,0,0,14,307
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1815,0,99,105,3,2,15,0,0,0,0,11,235
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1817,0,204,211,2,0,7,0,0,1,0,42,467
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1817,0,193,220,4,0,0,0,0,0,0,4,421
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1825,0,39,30,9,0,6,0,0,0,0,1,85
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1826,0,143,124,4,1,20,0,0,0,0,56,348
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1830,0,238,181,0,1,29,0,0,1,0,25,475
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1834,0,74,22,0,0,8,0,0,0,0,2,106
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1838,0,99,110,0,0,4,0,0,0,0,0,213
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,49,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1840,0,166,234,0,0,15,0,0,0,0,12,427
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,50,PEDRO ASCENCIO ALQUISIRAS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1848,0,68,69,0,0,0,0,0,0,0,1,138
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,50,PEDRO ASCENCIO ALQUISIRAS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1853,0,9,21,0,0,0,0,0,0,0,1,31
12,6/10/2002,12,Ayuntamientos,12,0,1,E,Extraordinaria,0,55,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2018,0,7,56,1,0,0,0,0,0,0,2,66
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,55,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2023,3,81,112,25,1,0,0,0,0,0,11,233
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,56,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2041,98,61,12,1,3,1,0,0,0,0,2,178
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,56,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2041,121,70,13,1,0,3,0,1,0,0,10,219
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,56,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2046,131,119,14,3,0,2,0,2,0,0,20,291
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,56,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2046,130,115,14,1,1,4,0,1,0,0,20,286
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,56,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2048,167,82,10,0,0,5,0,0,0,0,15,279
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,66,TLACOAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2530,0,74,39,0,0,0,0,0,0,0,4,117
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,67,TLALCHAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2535,70,73,114,0,0,1,0,0,0,0,0,258
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,67,TLALCHAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2536,29,103,128,0,0,11,0,0,0,0,7,278
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,67,TLALCHAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2537,59,88,181,0,0,0,0,0,0,0,0,328
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,67,TLALCHAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2539,6,11,12,0,0,0,0,0,0,0,1,30
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,67,TLALCHAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2544,18,30,82,0,0,0,0,0,0,0,0,130
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,68,TLALIXTAQUILLA DE M.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2555,88,87,21,0,0,0,0,0,0,0,8,204
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,68,TLALIXTAQUILLA DE M.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2559,20,77,5,0,0,0,0,0,0,0,2,104
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,69,TLAPA DE COMONFORT,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2565,13,115,138,5,0,0,4,0,0,0,6,281
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,69,TLAPA DE COMONFORT,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2570,16,83,71,4,1,0,0,0,0,0,0,175
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,69,TLAPA DE COMONFORT,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2572,9,113,122,7,0,0,0,0,0,0,6,257
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,69,TLAPA DE COMONFORT,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2581,0,24,9,1,0,0,0,0,0,0,2,36
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,69,TLAPA DE COMONFORT,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2582,2,110,49,12,0,0,0,0,0,0,14,187
12,6/10/2002,12,Ayuntamientos,12,0,2,C,Contigua,0,69,TLAPA DE COMONFORT,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2586,2,109,92,16,0,0,1,0,3,0,14,237
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,69,TLAPA DE COMONFORT,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2593,11,284,235,11,1,0,4,0,1,0,25,572
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,69,TLAPA DE COMONFORT,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2595,13,190,95,2,0,0,1,0,2,0,20,323
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,42,LA UNION,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2622,0,139,101,0,0,0,0,34,0,0,84,358
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,42,LA UNION,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2637,0,45,120,0,0,0,0,19,0,0,7,191
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,42,LA UNION,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2639,0,85,154,0,0,0,0,22,0,0,3,264
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,42,LA UNION,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2640,0,111,125,0,0,0,0,49,0,0,4,289
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,42,LA UNION,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2648,0,131,179,0,0,0,0,7,0,0,2,319
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,42,LA UNION,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2654,0,122,173,0,0,0,0,6,0,0,9,310
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,56,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2091,70,121,29,7,2,2,0,0,0,0,20,251
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,57,SAN MIGUEL TOTOLAPAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2102,0,126,169,0,0,0,0,0,0,0,2,297
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,57,SAN MIGUEL TOTOLAPAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2110,0,53,121,0,0,0,0,0,0,0,0,174
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,57,SAN MIGUEL TOTOLAPAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2111,0,13,72,0,0,0,0,0,0,0,3,88
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,57,SAN MIGUEL TOTOLAPAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2133,3,22,253,0,1,0,0,0,0,0,4,283
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2142,159,167,78,5,0,1,0,0,0,0,7,417
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2146,98,89,14,0,1,0,0,0,0,0,6,208
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2149,119,73,52,1,1,4,0,0,1,0,4,255
12,6/10/2002,12,Ayuntamientos,12,0,1,S,Especial,0,58,TAXCO DE ALARCON,,NI,Casilla no instalada,P,T,Urna tradicional,2152,0,0,0,0,0,0,0,0,0,0,0,0
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2154,127,90,40,17,0,1,0,0,0,0,5,280
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2158,160,121,49,0,1,3,0,0,0,0,8,342
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2161,139,87,22,0,2,5,0,0,0,0,4,259
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2164,167,123,32,2,2,0,0,0,0,0,0,326
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2165,47,83,7,8,0,0,0,0,0,0,4,149
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2178,65,89,10,1,1,2,0,0,0,0,3,171
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2179,46,63,6,3,0,0,0,0,0,0,2,120
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2185,121,37,7,0,0,1,0,0,1,0,3,170
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2195,46,209,42,2,1,0,0,0,0,0,2,302
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2208,58,188,61,4,0,1,0,0,1,0,30,343
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2208,61,131,50,12,2,2,0,0,0,0,34,292
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2209,127,142,58,0,0,0,0,0,0,0,30,357
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2210,49,224,40,3,1,0,0,0,0,0,20,337
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2216,24,97,13,2,1,0,0,0,0,0,3,140
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,58,TAXCO DE ALARCON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2222,174,127,13,8,1,2,0,0,0,0,13,338
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,59,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2228,4,71,0,0,86,51,8,9,1,14,10,254
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,59,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2239,1,42,0,0,47,31,1,9,2,105,11,249
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,59,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2242,1,102,0,0,62,62,11,5,0,82,15,340
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,59,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2249,4,89,0,0,86,55,7,5,2,37,16,301
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,59,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2250,3,123,0,0,78,45,4,8,2,81,13,357
