ENTIDAD,CVE_ENTIDAD,MUNICIPIO,CVE_MUNICIPIO,YEAR,PARTIDO_GOBERNADOR
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,1998,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,1999,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2000,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2001,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2002,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2003,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2004,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2005,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2006,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2007,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2008,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2009,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2010,PRI
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2011,PAN
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2012,PAN
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2013,PAN
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2014,PAN
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2015,PAN
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2016,PAN
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2017,PAN
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2018,PAN
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2019,PRI 
PUEBLA,21,TEPATLAXCO DE HIDALGO,163,2020,MORENA
PUEBLA,21,TEPEACA,164,1993,PRI
PUEBLA,21,TEPEACA,164,1994,PRI
PUEBLA,21,TEPEACA,164,1995,PRI
PUEBLA,21,TEPEACA,164,1996,PRI
PUEBLA,21,TEPEACA,164,1997,PRI
PUEBLA,21,TEPEACA,164,1998,PRI
PUEBLA,21,TEPEACA,164,1999,PRI
PUEBLA,21,TEPEACA,164,2000,PRI
PUEBLA,21,TEPEACA,164,2001,PRI
PUEBLA,21,TEPEACA,164,2002,PRI
PUEBLA,21,TEPEACA,164,2003,PRI
PUEBLA,21,TEPEACA,164,2004,PRI
PUEBLA,21,TEPEACA,164,2005,PRI
PUEBLA,21,TEPEACA,164,2006,PRI
PUEBLA,21,TEPEACA,164,2007,PRI
PUEBLA,21,TEPEACA,164,2008,PRI
PUEBLA,21,TEPEACA,164,2009,PRI
PUEBLA,21,TEPEACA,164,2010,PRI
PUEBLA,21,TEPEACA,164,2011,PAN
PUEBLA,21,TEPEACA,164,2012,PAN
PUEBLA,21,TEPEACA,164,2013,PAN
PUEBLA,21,TEPEACA,164,2014,PAN
PUEBLA,21,TEPEACA,164,2015,PAN
PUEBLA,21,TEPEACA,164,2016,PAN
PUEBLA,21,TEPEACA,164,2017,PAN
PUEBLA,21,TEPEACA,164,2018,PAN
PUEBLA,21,TEPEACA,164,2019,PRI 
PUEBLA,21,TEPEACA,164,2020,MORENA
PUEBLA,21,TEPEMAXALCO,165,1993,PRI
PUEBLA,21,TEPEMAXALCO,165,1994,PRI
PUEBLA,21,TEPEMAXALCO,165,1995,PRI
PUEBLA,21,TEPEMAXALCO,165,1996,PRI
PUEBLA,21,TEPEMAXALCO,165,1997,PRI
PUEBLA,21,TEPEMAXALCO,165,1998,PRI
PUEBLA,21,TEPEMAXALCO,165,1999,PRI
PUEBLA,21,TEPEMAXALCO,165,2000,PRI
PUEBLA,21,TEPEMAXALCO,165,2001,PRI
PUEBLA,21,TEPEMAXALCO,165,2002,PRI
PUEBLA,21,TEPEMAXALCO,165,2003,PRI
PUEBLA,21,TEPEMAXALCO,165,2004,PRI
PUEBLA,21,TEPEMAXALCO,165,2005,PRI
PUEBLA,21,TEPEMAXALCO,165,2006,PRI
PUEBLA,21,TEPEMAXALCO,165,2007,PRI
PUEBLA,21,TEPEMAXALCO,165,2008,PRI
PUEBLA,21,TEPEMAXALCO,165,2009,PRI
PUEBLA,21,TEPEMAXALCO,165,2010,PRI
PUEBLA,21,TEPEMAXALCO,165,2011,PAN
PUEBLA,21,TEPEMAXALCO,165,2012,PAN
PUEBLA,21,TEPEMAXALCO,165,2013,PAN
PUEBLA,21,TEPEMAXALCO,165,2014,PAN
PUEBLA,21,TEPEMAXALCO,165,2015,PAN
PUEBLA,21,TEPEMAXALCO,165,2016,PAN
PUEBLA,21,TEPEMAXALCO,165,2017,PAN
PUEBLA,21,TEPEMAXALCO,165,2018,PAN
PUEBLA,21,TEPEMAXALCO,165,2019,PRI 
PUEBLA,21,TEPEMAXALCO,165,2020,MORENA
PUEBLA,21,TEPEOJUMA,166,1993,PRI
PUEBLA,21,TEPEOJUMA,166,1994,PRI
PUEBLA,21,TEPEOJUMA,166,1995,PRI
PUEBLA,21,TEPEOJUMA,166,1996,PRI
PUEBLA,21,TEPEOJUMA,166,1997,PRI
PUEBLA,21,TEPEOJUMA,166,1998,PRI
PUEBLA,21,TEPEOJUMA,166,1999,PRI
PUEBLA,21,TEPEOJUMA,166,2000,PRI
PUEBLA,21,TEPEOJUMA,166,2001,PRI
PUEBLA,21,TEPEOJUMA,166,2002,PRI
PUEBLA,21,TEPEOJUMA,166,2003,PRI
PUEBLA,21,TEPEOJUMA,166,2004,PRI
PUEBLA,21,TEPEOJUMA,166,2005,PRI
PUEBLA,21,TEPEOJUMA,166,2006,PRI
PUEBLA,21,TEPEOJUMA,166,2007,PRI
PUEBLA,21,TEPEOJUMA,166,2008,PRI
PUEBLA,21,TEPEOJUMA,166,2009,PRI
PUEBLA,21,TEPEOJUMA,166,2010,PRI
PUEBLA,21,TEPEOJUMA,166,2011,PAN
PUEBLA,21,TEPEOJUMA,166,2012,PAN
PUEBLA,21,TEPEOJUMA,166,2013,PAN
PUEBLA,21,TEPEOJUMA,166,2014,PAN
PUEBLA,21,TEPEOJUMA,166,2015,PAN
PUEBLA,21,TEPEOJUMA,166,2016,PAN
PUEBLA,21,TEPEOJUMA,166,2017,PAN
PUEBLA,21,TEPEOJUMA,166,2018,PAN
PUEBLA,21,TEPEOJUMA,166,2019,PRI 
PUEBLA,21,TEPEOJUMA,166,2020,MORENA
PUEBLA,21,TEPETZINTLA,167,1993,PRI
PUEBLA,21,TEPETZINTLA,167,1994,PRI
PUEBLA,21,TEPETZINTLA,167,1995,PRI
PUEBLA,21,TEPETZINTLA,167,1996,PRI
PUEBLA,21,TEPETZINTLA,167,1997,PRI
PUEBLA,21,TEPETZINTLA,167,1998,PRI
PUEBLA,21,TEPETZINTLA,167,1999,PRI
PUEBLA,21,TEPETZINTLA,167,2000,PRI
PUEBLA,21,TEPETZINTLA,167,2001,PRI
PUEBLA,21,TEPETZINTLA,167,2002,PRI
PUEBLA,21,TEPETZINTLA,167,2003,PRI
PUEBLA,21,TEPETZINTLA,167,2004,PRI
PUEBLA,21,TEPETZINTLA,167,2005,PRI
PUEBLA,21,TEPETZINTLA,167,2006,PRI
PUEBLA,21,TEPETZINTLA,167,2007,PRI
PUEBLA,21,TEPETZINTLA,167,2008,PRI
PUEBLA,21,TEPETZINTLA,167,2009,PRI
PUEBLA,21,TEPETZINTLA,167,2010,PRI
PUEBLA,21,TEPETZINTLA,167,2011,PAN
PUEBLA,21,TEPETZINTLA,167,2012,PAN
PUEBLA,21,TEPETZINTLA,167,2013,PAN
PUEBLA,21,TEPETZINTLA,167,2014,PAN
PUEBLA,21,TEPETZINTLA,167,2015,PAN
PUEBLA,21,TEPETZINTLA,167,2016,PAN
PUEBLA,21,TEPETZINTLA,167,2017,PAN
PUEBLA,21,TEPETZINTLA,167,2018,PAN
PUEBLA,21,TEPETZINTLA,167,2019,PRI 
PUEBLA,21,TEPETZINTLA,167,2020,MORENA
PUEBLA,21,TEPEXCO,168,1993,PRI
PUEBLA,21,TEPEXCO,168,1994,PRI
PUEBLA,21,TEPEXCO,168,1995,PRI
PUEBLA,21,TEPEXCO,168,1996,PRI
PUEBLA,21,TEPEXCO,168,1997,PRI
PUEBLA,21,TEPEXCO,168,1998,PRI
PUEBLA,21,TEPEXCO,168,1999,PRI
PUEBLA,21,TEPEXCO,168,2000,PRI
PUEBLA,21,TEPEXCO,168,2001,PRI
PUEBLA,21,TEPEXCO,168,2002,PRI
PUEBLA,21,TEPEXCO,168,2003,PRI
PUEBLA,21,TEPEXCO,168,2004,PRI
PUEBLA,21,TEPEXCO,168,2005,PRI
PUEBLA,21,TEPEXCO,168,2006,PRI
PUEBLA,21,TEPEXCO,168,2007,PRI
PUEBLA,21,TEPEXCO,168,2008,PRI
PUEBLA,21,TEPEXCO,168,2009,PRI
PUEBLA,21,TEPEXCO,168,2010,PRI
PUEBLA,21,TEPEXCO,168,2011,PAN
PUEBLA,21,TEPEXCO,168,2012,PAN
PUEBLA,21,TEPEXCO,168,2013,PAN
PUEBLA,21,TEPEXCO,168,2014,PAN
PUEBLA,21,TEPEXCO,168,2015,PAN
PUEBLA,21,TEPEXCO,168,2016,PAN
PUEBLA,21,TEPEXCO,168,2017,PAN
PUEBLA,21,TEPEXCO,168,2018,PAN
PUEBLA,21,TEPEXCO,168,2019,PRI 
PUEBLA,21,TEPEXCO,168,2020,MORENA
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,1993,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,1994,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,1995,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,1996,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,1997,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,1998,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,1999,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2000,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2001,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2002,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2003,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2004,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2005,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2006,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2007,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2008,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2009,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2010,PRI
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2011,PAN
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2012,PAN
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2013,PAN
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2014,PAN
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2015,PAN
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2016,PAN
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2017,PAN
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2018,PAN
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2019,PRI 
PUEBLA,21,TEPEXI DE RODRIGUEZ,169,2020,MORENA
PUEBLA,21,TEPEYAHUALCO,170,1993,PRI
PUEBLA,21,TEPEYAHUALCO,170,1994,PRI
PUEBLA,21,TEPEYAHUALCO,170,1995,PRI
PUEBLA,21,TEPEYAHUALCO,170,1996,PRI
PUEBLA,21,TEPEYAHUALCO,170,1997,PRI
PUEBLA,21,TEPEYAHUALCO,170,1998,PRI
PUEBLA,21,TEPEYAHUALCO,170,1999,PRI
PUEBLA,21,TEPEYAHUALCO,170,2000,PRI
PUEBLA,21,TEPEYAHUALCO,170,2001,PRI
PUEBLA,21,TEPEYAHUALCO,170,2002,PRI
PUEBLA,21,TEPEYAHUALCO,170,2003,PRI
PUEBLA,21,TEPEYAHUALCO,170,2004,PRI
PUEBLA,21,TEPEYAHUALCO,170,2005,PRI
PUEBLA,21,TEPEYAHUALCO,170,2006,PRI
PUEBLA,21,TEPEYAHUALCO,170,2007,PRI
PUEBLA,21,TEPEYAHUALCO,170,2008,PRI
PUEBLA,21,TEPEYAHUALCO,170,2009,PRI
PUEBLA,21,TEPEYAHUALCO,170,2010,PRI
PUEBLA,21,TEPEYAHUALCO,170,2011,PAN
PUEBLA,21,TEPEYAHUALCO,170,2012,PAN
PUEBLA,21,TEPEYAHUALCO,170,2013,PAN
PUEBLA,21,TEPEYAHUALCO,170,2014,PAN
PUEBLA,21,TEPEYAHUALCO,170,2015,PAN
PUEBLA,21,TEPEYAHUALCO,170,2016,PAN
PUEBLA,21,TEPEYAHUALCO,170,2017,PAN
PUEBLA,21,TEPEYAHUALCO,170,2018,PAN
PUEBLA,21,TEPEYAHUALCO,170,2019,PRI 
PUEBLA,21,TEPEYAHUALCO,170,2020,MORENA
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,1993,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,1994,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,1995,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,1996,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,1997,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,1998,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,1999,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2000,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2001,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2002,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2003,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2004,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2005,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2006,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2007,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2008,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2009,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2010,PRI
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2011,PAN
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2012,PAN
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2013,PAN
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2014,PAN
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2015,PAN
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2016,PAN
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2017,PAN
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2018,PAN
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2019,PRI 
PUEBLA,21,TEPEYAHUALCO DE CUAUHTEMOC,171,2020,MORENA
PUEBLA,21,TETELA DE OCAMPO,172,1993,PRI
PUEBLA,21,TETELA DE OCAMPO,172,1994,PRI
PUEBLA,21,TETELA DE OCAMPO,172,1995,PRI
PUEBLA,21,TETELA DE OCAMPO,172,1996,PRI
PUEBLA,21,TETELA DE OCAMPO,172,1997,PRI
PUEBLA,21,TETELA DE OCAMPO,172,1998,PRI
PUEBLA,21,TETELA DE OCAMPO,172,1999,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2000,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2001,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2002,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2003,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2004,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2005,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2006,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2007,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2008,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2009,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2010,PRI
PUEBLA,21,TETELA DE OCAMPO,172,2011,PAN
PUEBLA,21,TETELA DE OCAMPO,172,2012,PAN
PUEBLA,21,TETELA DE OCAMPO,172,2013,PAN
PUEBLA,21,TETELA DE OCAMPO,172,2014,PAN
PUEBLA,21,TETELA DE OCAMPO,172,2015,PAN
PUEBLA,21,TETELA DE OCAMPO,172,2016,PAN
PUEBLA,21,TETELA DE OCAMPO,172,2017,PAN
PUEBLA,21,TETELA DE OCAMPO,172,2018,PAN
PUEBLA,21,TETELA DE OCAMPO,172,2019,PRI 
PUEBLA,21,TETELA DE OCAMPO,172,2020,MORENA
PUEBLA,21,TETELES DE AVILA CASTILLO,173,1993,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,1994,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,1995,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,1996,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,1997,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,1998,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,1999,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2000,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2001,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2002,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2003,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2004,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2005,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2006,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2007,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2008,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2009,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2010,PRI
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2011,PAN
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2012,PAN
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2013,PAN
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2014,PAN
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2015,PAN
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2016,PAN
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2017,PAN
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2018,PAN
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2019,PRI 
PUEBLA,21,TETELES DE AVILA CASTILLO,173,2020,MORENA
PUEBLA,21,TEZIUTLAN,174,1993,PRI
PUEBLA,21,TEZIUTLAN,174,1994,PRI
PUEBLA,21,TEZIUTLAN,174,1995,PRI
PUEBLA,21,TEZIUTLAN,174,1996,PRI
PUEBLA,21,TEZIUTLAN,174,1997,PRI
PUEBLA,21,TEZIUTLAN,174,1998,PRI
PUEBLA,21,TEZIUTLAN,174,1999,PRI
PUEBLA,21,TEZIUTLAN,174,2000,PRI
PUEBLA,21,TEZIUTLAN,174,2001,PRI
PUEBLA,21,TEZIUTLAN,174,2002,PRI
PUEBLA,21,TEZIUTLAN,174,2003,PRI
PUEBLA,21,TEZIUTLAN,174,2004,PRI
PUEBLA,21,TEZIUTLAN,174,2005,PRI
PUEBLA,21,TEZIUTLAN,174,2006,PRI
PUEBLA,21,TEZIUTLAN,174,2007,PRI
PUEBLA,21,TEZIUTLAN,174,2008,PRI
PUEBLA,21,TEZIUTLAN,174,2009,PRI
PUEBLA,21,TEZIUTLAN,174,2010,PRI
PUEBLA,21,TEZIUTLAN,174,2011,PAN
PUEBLA,21,TEZIUTLAN,174,2012,PAN
PUEBLA,21,TEZIUTLAN,174,2013,PAN
PUEBLA,21,TEZIUTLAN,174,2014,PAN
PUEBLA,21,TEZIUTLAN,174,2015,PAN
PUEBLA,21,TEZIUTLAN,174,2016,PAN
PUEBLA,21,TEZIUTLAN,174,2017,PAN
PUEBLA,21,TEZIUTLAN,174,2018,PAN
PUEBLA,21,TEZIUTLAN,174,2019,PRI 
PUEBLA,21,TEZIUTLAN,174,2020,MORENA
PUEBLA,21,TIANGUISMANALCO,175,1993,PRI
PUEBLA,21,TIANGUISMANALCO,175,1994,PRI
PUEBLA,21,TIANGUISMANALCO,175,1995,PRI
PUEBLA,21,TIANGUISMANALCO,175,1996,PRI
PUEBLA,21,TIANGUISMANALCO,175,1997,PRI
PUEBLA,21,TIANGUISMANALCO,175,1998,PRI
PUEBLA,21,TIANGUISMANALCO,175,1999,PRI
PUEBLA,21,TIANGUISMANALCO,175,2000,PRI
PUEBLA,21,TIANGUISMANALCO,175,2001,PRI
PUEBLA,21,TIANGUISMANALCO,175,2002,PRI
PUEBLA,21,TIANGUISMANALCO,175,2003,PRI
PUEBLA,21,TIANGUISMANALCO,175,2004,PRI
PUEBLA,21,TIANGUISMANALCO,175,2005,PRI
PUEBLA,21,TIANGUISMANALCO,175,2006,PRI
PUEBLA,21,TIANGUISMANALCO,175,2007,PRI
PUEBLA,21,TIANGUISMANALCO,175,2008,PRI
PUEBLA,21,TIANGUISMANALCO,175,2009,PRI
PUEBLA,21,TIANGUISMANALCO,175,2010,PRI
PUEBLA,21,TIANGUISMANALCO,175,2011,PAN
PUEBLA,21,TIANGUISMANALCO,175,2012,PAN
PUEBLA,21,TIANGUISMANALCO,175,2013,PAN
PUEBLA,21,TIANGUISMANALCO,175,2014,PAN
PUEBLA,21,TIANGUISMANALCO,175,2015,PAN
PUEBLA,21,TIANGUISMANALCO,175,2016,PAN
PUEBLA,21,TIANGUISMANALCO,175,2017,PAN
PUEBLA,21,TIANGUISMANALCO,175,2018,PAN
PUEBLA,21,TIANGUISMANALCO,175,2019,PRI 
PUEBLA,21,TIANGUISMANALCO,175,2020,MORENA
PUEBLA,21,TILAPA,176,1993,PRI
PUEBLA,21,TILAPA,176,1994,PRI
PUEBLA,21,TILAPA,176,1995,PRI
PUEBLA,21,TILAPA,176,1996,PRI
PUEBLA,21,TILAPA,176,1997,PRI
PUEBLA,21,TILAPA,176,1998,PRI
PUEBLA,21,TILAPA,176,1999,PRI
PUEBLA,21,TILAPA,176,2000,PRI
PUEBLA,21,TILAPA,176,2001,PRI
PUEBLA,21,TILAPA,176,2002,PRI
PUEBLA,21,TILAPA,176,2003,PRI
PUEBLA,21,TILAPA,176,2004,PRI
PUEBLA,21,TILAPA,176,2005,PRI
PUEBLA,21,TILAPA,176,2006,PRI
PUEBLA,21,TILAPA,176,2007,PRI
PUEBLA,21,TILAPA,176,2008,PRI
PUEBLA,21,TILAPA,176,2009,PRI
PUEBLA,21,TILAPA,176,2010,PRI
PUEBLA,21,TILAPA,176,2011,PAN
PUEBLA,21,TILAPA,176,2012,PAN
PUEBLA,21,TILAPA,176,2013,PAN
PUEBLA,21,TILAPA,176,2014,PAN
PUEBLA,21,TILAPA,176,2015,PAN
PUEBLA,21,TILAPA,176,2016,PAN
PUEBLA,21,TILAPA,176,2017,PAN
PUEBLA,21,TILAPA,176,2018,PAN
PUEBLA,21,TILAPA,176,2019,PRI 
PUEBLA,21,TILAPA,176,2020,MORENA
PUEBLA,21,TLACHICHUCA,179,1993,PRI
PUEBLA,21,TLACHICHUCA,179,1994,PRI
PUEBLA,21,TLACHICHUCA,179,1995,PRI
PUEBLA,21,TLACHICHUCA,179,1996,PRI
PUEBLA,21,TLACHICHUCA,179,1997,PRI
PUEBLA,21,TLACHICHUCA,179,1998,PRI
PUEBLA,21,TLACHICHUCA,179,1999,PRI
PUEBLA,21,TLACHICHUCA,179,2000,PRI
PUEBLA,21,TLACHICHUCA,179,2001,PRI
PUEBLA,21,TLACHICHUCA,179,2002,PRI
PUEBLA,21,TLACHICHUCA,179,2003,PRI
PUEBLA,21,TLACHICHUCA,179,2004,PRI
PUEBLA,21,TLACHICHUCA,179,2005,PRI
PUEBLA,21,TLACHICHUCA,179,2006,PRI
PUEBLA,21,TLACHICHUCA,179,2007,PRI
PUEBLA,21,TLACHICHUCA,179,2008,PRI
PUEBLA,21,TLACHICHUCA,179,2009,PRI
PUEBLA,21,TLACHICHUCA,179,2010,PRI
PUEBLA,21,TLACHICHUCA,179,2011,PAN
PUEBLA,21,TLACHICHUCA,179,2012,PAN
PUEBLA,21,TLACHICHUCA,179,2013,PAN
PUEBLA,21,TLACHICHUCA,179,2014,PAN
PUEBLA,21,TLACHICHUCA,179,2015,PAN
PUEBLA,21,TLACHICHUCA,179,2016,PAN
PUEBLA,21,TLACHICHUCA,179,2017,PAN
PUEBLA,21,TLACHICHUCA,179,2018,PAN
PUEBLA,21,TLACHICHUCA,179,2019,PRI 
PUEBLA,21,TLACHICHUCA,179,2020,MORENA
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,1993,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,1994,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,1995,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,1996,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,1997,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,1998,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,1999,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2000,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2001,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2002,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2003,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2004,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2005,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2006,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2007,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2008,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2009,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2010,PRI
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2011,PAN
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2012,PAN
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2013,PAN
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2014,PAN
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2015,PAN
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2016,PAN
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2017,PAN
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2018,PAN
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2019,PRI 
PUEBLA,21,TLACOTEPEC DE BENITO JUAREZ,177,2020,MORENA
PUEBLA,21,TLACUILOTEPEC,178,1993,PRI
PUEBLA,21,TLACUILOTEPEC,178,1994,PRI
PUEBLA,21,TLACUILOTEPEC,178,1995,PRI
PUEBLA,21,TLACUILOTEPEC,178,1996,PRI
PUEBLA,21,TLACUILOTEPEC,178,1997,PRI
PUEBLA,21,TLACUILOTEPEC,178,1998,PRI
