CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1847,C02,25,67,25,5,5,0,129,22,1,1,0,0,0,6,1,0,287,5,292,519,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1585,B,23,125,26,1,0,0,10,3,4,0,1,0,0,0,0,0,193,7,200,304,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,951,C01,23,81,25,8,1,28,124,16,3,0,0,0,0,3,2,0,314,6,320,437,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1848,B,16,66,22,4,4,0,96,16,2,1,3,0,0,2,8,0,240,3,243,434,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1586,B,14,180,95,5,3,1,81,5,13,1,2,0,0,1,0,0,401,14,415,613,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,232,B,15,107,8,17,0,6,85,34,0,1,2,2,0,2,5,0,284,14,298,461,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1587,B,8,24,46,1,0,1,16,4,2,0,0,0,0,0,0,0,102,3,105,151,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1239,B,14,99,27,15,6,10,71,21,4,0,0,0,0,0,2,1,269,13,283,588,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1588,B,6,62,43,0,0,1,9,5,6,0,0,0,0,2,1,0,135,5,140,209,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1848,C01,19,83,20,5,1,4,91,13,1,0,1,0,0,7,9,0,254,7,261,433,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,608,B,105,110,17,5,10,8,103,27,2,0,0,0,0,4,7,0,398,11,409,663,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,762,B,24,22,15,2,2,0,16,1,2,0,0,0,0,2,2,0,88,4,92,202,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1589,B,17,83,27,1,0,0,0,1,3,0,1,1,0,0,0,0,134,4,138,206,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,952,C01,22,90,24,22,1,37,134,48,5,0,1,1,0,10,7,0,402,14,416,580,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1772,B,22,112,23,6,6,1,175,32,4,3,2,0,0,6,9,0,401,10,411,647,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1591,B,7,31,59,2,1,0,5,15,3,0,0,0,0,1,0,0,124,8,132,232,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1849,C01,11,63,15,13,6,0,113,14,2,0,2,0,0,3,5,0,247,8,255,498,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,460,C02,22,100,20,5,4,2,125,14,1,0,0,0,0,5,8,0,306,5,311,505,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1590,B,0,117,32,1,2,1,3,6,2,0,0,0,0,0,0,0,164,7,171,308,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,274,B,24,170,31,8,8,11,51,35,5,2,4,0,0,1,2,0,352,55,407,574,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,507,C06,18,118,26,12,10,2,112,41,1,1,1,0,0,7,5,0,354,6,360,667,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1588,E01,5,10,27,1,1,0,1,2,0,0,0,0,0,0,0,0,47,3,50,75,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1798,B,25,117,27,5,6,5,161,16,2,1,3,1,0,10,6,0,385,5,390,599,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,11,VILLANUEVA,23,LUIS MOYA,796,B,25,95,7,3,20,1,71,68,1,4,3,2,0,3,2,0,305,0,305,430,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1850,B,20,70,16,2,4,3,152,34,1,0,0,0,0,6,4,0,312,8,320,563,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,276,B,31,137,31,10,14,5,125,53,5,1,1,0,0,4,2,0,419,12,431,745,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,471,C01,27,99,38,12,6,2,132,21,4,0,0,0,0,7,10,0,358,6,364,591,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,23,LUIS MOYA,797,B,22,124,12,2,23,2,170,80,1,3,0,0,0,3,3,0,445,7,452,701,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1596,B,1,29,90,2,0,1,37,2,0,0,0,0,0,0,0,0,162,6,168,221,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1775,B,23,88,17,4,4,1,112,8,1,0,0,0,0,2,9,0,269,8,277,421,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1597,B,2,24,19,1,2,1,11,7,0,0,0,0,0,0,0,0,67,2,69,158,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,471,C03,31,80,42,10,4,3,131,19,2,0,4,0,0,9,6,0,341,5,346,591,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,23,LUIS MOYA,799,B,11,167,9,3,54,6,116,44,0,4,5,1,0,2,4,0,426,9,435,646,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1598,B,4,64,11,0,2,0,0,2,0,0,0,0,0,0,0,0,83,1,84,141,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1852,B,23,136,33,6,3,3,180,21,4,0,0,0,0,10,11,0,430,3,433,728,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,740,B,2,49,3,79,2,3,38,12,0,0,1,0,0,0,0,0,189,10,199,319,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,248,B,9,95,10,7,6,2,102,37,0,0,2,0,0,1,2,0,273,10,283,450,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1593,B,2,49,45,3,0,1,6,2,4,0,0,0,0,1,1,0,114,0,114,156,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1774,C01,16,97,16,4,5,6,152,22,5,0,3,1,0,3,10,0,340,6,346,566,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1594,B,3,25,17,0,1,1,18,10,2,0,0,0,0,0,0,0,77,2,79,114,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,608,C01,86,99,23,5,9,3,105,20,6,0,0,0,0,8,10,0,374,12,386,663,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1851,B,17,88,14,9,6,5,186,19,0,0,0,0,0,8,4,0,356,12,368,594,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1775,C01,16,70,15,6,2,0,116,13,5,0,1,0,0,3,1,0,248,7,255,420,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1776,B,20,112,16,3,4,0,188,18,5,0,2,0,0,5,6,0,379,20,399,597,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,277,B,17,83,12,4,2,3,119,38,2,0,2,0,0,3,3,0,288,6,294,492,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,473,B,18,59,29,6,2,3,94,8,0,1,1,1,0,7,10,0,239,10,249,434,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,725,B,14,102,5,26,0,2,64,31,0,0,0,0,0,1,1,0,246,2,248,399,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,137,C01,18,94,12,1,5,2,87,43,2,2,3,0,0,6,7,0,282,7,289,601,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1780,B,21,172,18,14,4,1,150,7,1,0,0,1,0,0,0,0,389,12,401,621,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,51,VALPARAISO,1599,B,10,23,29,0,0,0,1,0,1,0,0,0,0,0,0,0,64,3,67,110,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,23,LUIS MOYA,800,B,19,235,2,3,33,9,107,67,4,10,8,0,1,2,0,0,500,10,510,700,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,148,S01,24,66,13,8,4,4,132,41,2,0,1,0,0,3,5,0,303,3,306,0,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,23,LUIS MOYA,802,B,18,168,11,9,5,6,107,58,0,4,1,0,0,3,5,0,395,15,410,671,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1778,B,14,77,15,6,2,5,136,15,3,1,0,0,0,5,8,0,287,5,292,468,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,277,C01,12,88,8,13,2,2,111,30,4,2,1,0,0,2,6,0,281,8,289,491,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1779,C01,25,73,13,4,0,1,90,7,0,0,1,0,0,3,7,0,224,8,232,387,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,23,LUIS MOYA,804,B,7,78,2,0,11,6,79,77,0,2,3,0,0,0,3,0,268,1,269,368,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1853,B,25,66,23,12,1,3,106,8,3,0,0,0,0,8,6,2,261,6,269,408,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,473,C01,15,66,28,7,4,1,109,11,5,1,0,0,0,6,5,0,258,9,267,434,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,55,C01,72,98,18,6,3,6,49,63,7,0,0,0,0,3,7,0,332,16,348,655,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,243,B,18,157,6,23,15,6,157,35,5,1,0,1,0,4,3,0,431,14,445,670,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1853,C01,22,86,23,12,3,3,95,11,4,2,1,0,0,1,2,0,265,5,270,407,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1855,B,15,70,16,6,5,5,179,22,2,0,1,1,0,14,12,1,348,7,356,730,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,475,B,30,87,19,3,1,1,106,11,2,2,1,0,0,6,8,0,277,7,284,431,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1787,B,26,75,11,4,4,1,65,7,3,0,0,0,0,2,5,1,203,7,211,370,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,50,TRANCOSO,527,C03,11,85,76,16,12,7,112,41,6,1,2,1,1,0,1,0,372,15,387,591,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,478,B,20,93,24,14,7,1,105,13,2,1,4,0,0,8,10,0,302,8,310,553,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,300,C01,31,113,14,12,10,3,92,36,4,0,2,0,0,2,1,0,320,13,333,556,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,476,B,40,139,34,8,5,3,125,0,3,1,1,2,0,2,10,0,373,11,384,589,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,249,C01,25,131,20,12,8,8,86,49,2,0,0,0,0,1,4,0,346,6,352,638,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,8,OJOCALIENTE,50,TRANCOSO,527,C02,4,102,74,26,8,9,104,37,13,2,2,0,1,0,0,0,382,13,395,591,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1856,C01,8,44,14,4,14,3,129,17,0,1,2,0,0,2,6,0,244,3,247,452,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1204,C01,37,68,28,9,4,1,58,22,1,0,0,0,0,1,5,0,234,17,251,515,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,278,B,21,58,5,4,1,4,46,24,4,0,0,0,0,1,0,0,168,5,173,296,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,725,C01,10,81,3,35,2,1,67,45,0,0,2,0,0,1,1,0,248,10,258,398,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,507,C07,12,100,23,8,6,1,132,30,3,0,2,0,0,6,9,0,332,11,343,667,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1782,B,25,98,12,7,7,6,158,7,3,0,0,0,0,6,10,1,339,9,349,561,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,474,B,53,118,39,7,6,3,161,6,7,2,0,0,0,12,13,0,427,15,442,684,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,23,LUIS MOYA,805,B,15,97,9,0,21,5,97,67,1,2,1,0,1,0,0,0,316,7,323,537,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,280,B,13,78,5,3,5,5,44,30,3,0,0,0,2,0,1,1,189,5,195,318,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,315,B,0,40,5,1,0,1,20,1,1,1,0,0,0,0,0,0,70,0,70,114,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,23,LUIS MOYA,805,C01,17,94,19,2,17,4,77,45,2,3,0,0,0,1,0,0,281,5,286,452,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,726,B,41,139,9,38,4,5,136,61,1,0,2,0,0,3,1,0,440,3,443,710,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1090,C01,38,89,14,61,2,4,35,88,2,0,0,0,0,1,1,0,335,15,350,523,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,475,C01,20,76,18,5,2,2,99,10,3,0,0,0,0,8,8,0,251,10,261,431,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1784,B,11,93,30,6,2,2,218,10,2,0,0,0,0,7,5,0,386,7,393,597,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,23,LUIS MOYA,806,B,22,48,3,4,1,5,82,23,3,1,0,0,0,1,2,0,195,3,198,373,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,300,B,38,114,14,10,12,3,93,51,5,1,6,0,1,1,3,0,352,6,358,638,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1212,B,44,62,29,14,4,4,72,29,8,1,1,0,0,1,2,0,271,11,282,558,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,487,B,23,121,29,4,11,4,128,22,6,0,4,0,0,6,7,0,365,9,374,736,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,303,C01,8,148,9,9,1,2,91,20,0,0,2,0,0,1,0,0,291,1,292,479,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1874,C01,46,86,14,8,9,1,134,26,5,1,0,0,1,8,2,0,341,8,349,600,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1047,B,7,98,18,32,7,2,71,52,1,6,0,1,0,0,2,0,297,6,303,530,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,196,B,35,110,16,7,1,3,100,22,3,3,0,0,0,5,3,0,308,5,313,526,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,508,B,16,85,25,18,5,1,102,31,2,0,1,0,0,7,3,0,296,8,304,497,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1047,C01,15,95,24,16,4,4,65,61,2,0,3,1,0,4,0,0,294,7,301,530,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,729,B,32,72,8,53,14,2,98,70,0,0,1,0,0,2,1,0,353,10,363,567,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,488,B,47,98,27,2,6,2,129,24,1,2,1,1,1,6,15,1,362,2,365,579,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,901,B,57,111,13,10,4,3,145,35,15,0,4,0,1,0,2,0,400,14,414,553,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,50,TRANCOSO,529,B,8,103,74,17,3,6,95,30,4,1,1,1,0,1,3,0,347,7,354,526,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,727,B,12,62,0,36,14,2,63,32,0,0,1,1,1,0,1,0,225,14,239,438,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,502,C01,15,99,26,22,3,3,54,21,2,1,1,0,0,6,5,0,258,12,270,461,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1040,B,16,158,11,11,5,1,82,25,0,1,1,1,0,0,3,0,315,7,322,500,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1783,B,24,105,24,2,6,5,150,16,2,1,1,0,0,8,11,0,355,6,361,558,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1789,C01,18,135,15,8,3,5,125,34,0,1,3,0,0,9,9,0,365,4,369,631,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1856,B,15,67,13,1,17,5,118,17,0,0,0,0,0,4,8,0,265,4,269,453,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1042,B,17,121,18,44,7,5,71,40,0,4,4,0,0,1,2,0,334,6,340,610,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,479,B,17,99,20,9,8,5,87,16,0,0,0,0,0,10,12,0,283,12,295,546,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1790,B,13,77,10,2,3,2,95,17,2,0,0,0,0,5,2,0,228,4,232,409,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,728,C01,5,75,2,40,3,5,79,27,2,0,0,0,0,2,1,0,241,2,243,387,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1211,C01,35,80,16,2,6,2,70,26,2,0,3,0,0,2,1,0,245,5,250,426,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1043,B,25,112,26,26,4,8,77,67,4,1,0,0,1,1,1,0,353,11,364,615,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1778,C01,16,82,20,3,7,3,141,14,3,1,0,1,0,3,6,0,300,6,306,468,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,481,B,16,71,30,8,8,1,109,22,0,0,1,0,0,13,5,0,284,7,291,506,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1795,B,23,70,21,11,6,1,114,11,0,1,1,0,0,3,3,0,265,8,273,448,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1136,B,1,143,9,4,5,4,112,8,0,0,0,0,0,1,2,3,289,8,300,486,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1799,B,17,103,17,1,2,3,161,21,8,1,0,0,1,8,7,0,350,11,361,573,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1857,B,11,83,5,13,8,3,88,14,0,0,1,0,0,0,8,0,234,5,239,437,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,485,B,28,103,41,7,5,2,146,34,7,7,2,7,0,0,10,0,399,9,408,679,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,195,C01,12,75,7,5,6,1,89,37,4,2,4,0,0,1,6,0,249,6,255,477,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1857,C01,16,74,9,6,13,4,80,18,1,0,2,0,0,6,4,0,233,7,240,436,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,538,B,5,77,6,22,5,2,111,35,1,0,2,0,0,7,4,0,277,7,284,583,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,246,B,10,109,17,14,1,1,157,17,3,0,2,0,0,2,0,1,333,9,343,517,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1043,C01,10,121,20,25,4,3,89,63,2,0,2,0,0,0,0,0,339,0,339,614,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1138,B,2,152,17,7,5,7,225,10,0,0,2,0,0,3,0,0,430,11,441,698,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1044,B,35,148,14,13,4,7,145,31,2,0,1,0,0,0,5,0,405,7,412,679,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,196,C01,26,107,11,5,6,4,107,18,2,1,0,0,0,6,7,0,300,5,305,526,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1047,C02,14,84,24,19,3,4,80,49,0,1,0,0,0,2,2,0,282,4,286,530,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1138,C01,4,185,7,12,4,5,209,7,0,0,0,0,0,0,2,0,435,6,441,698,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,730,B,12,56,5,38,3,2,66,42,1,0,1,0,0,1,2,0,229,4,233,385,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1858,B,14,78,11,4,6,3,109,15,4,0,1,1,0,3,5,0,254,8,262,479,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1048,B,11,82,10,7,7,2,52,41,2,0,1,0,0,0,0,0,215,3,218,397,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1800,B,17,110,12,4,2,2,78,7,6,2,0,0,0,4,5,0,249,4,253,410,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1072,B,2,68,8,45,3,0,5,2,1,0,0,0,1,0,0,0,135,13,148,248,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1800,C01,41,74,21,2,3,0,87,6,2,0,1,0,0,1,3,2,241,7,250,410,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,251,B,13,52,7,11,5,2,71,23,5,0,1,0,0,1,1,0,192,7,199,377,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1858,C01,13,77,5,2,7,5,113,14,1,0,0,0,0,2,6,0,245,7,252,479,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,965,C01,58,60,8,51,1,3,89,56,3,0,1,0,0,1,8,0,339,13,352,561,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,489,C01,19,53,33,5,6,3,66,16,2,2,3,0,0,3,7,0,218,5,223,408,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,197,B,37,143,9,6,5,5,118,37,2,1,0,0,0,3,9,0,375,11,386,659,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1140,B,0,55,5,4,5,2,72,3,0,0,0,0,0,0,2,0,148,6,154,246,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1141,B,1,48,18,5,0,1,22,0,0,0,0,0,0,1,1,0,97,1,98,142,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,491,C02,20,70,43,7,1,3,95,24,5,1,1,0,0,3,9,0,282,6,288,544,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1049,C01,7,74,25,17,9,7,58,42,1,3,0,2,0,2,4,0,251,16,267,471,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1859,C01,16,103,22,3,21,2,119,21,4,0,1,0,0,3,11,0,326,9,335,641,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,489,B,11,74,15,8,3,2,72,21,2,0,0,0,0,2,2,0,212,5,217,408,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1801,B,26,108,23,5,7,6,179,9,1,2,0,0,0,2,12,0,380,8,388,667,ACTA CASILLA,,,
2,32,ZACATECAS,1,ZACATECAS,58,ZACATECAS,1859,B,19,115,13,6,7,4,127,27,1,1,0,0,0,10,5,2,335,8,345,642,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1801,C02,20,115,37,4,5,4,187,12,5,2,0,0,0,9,19,0,419,9,428,667,ACTA CASILLA,,,
