state,mun,uniqueid,section,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,margin,PRI,PAN,PRD,PT,PVEM,Partido_Democrata,PSN,PC,PAS,PCDT,PJS,total,valid,listanominal,PRI_PVEM,PT_PCDT_PJS,PCDT_PJS,PT_PCDT,PT_PJS,PAN_PAC,PANAL,PS,PRI_PVEM_PS,PAN_PANAL,PRI_PST,PRD_PT_PC,PRD_PC,PRD_PT,PT_PC,PST,PAC,PP,PLT,PPT,type,MC,no registrados,PAC_PS,PT_PAC,CASILLA,MORENA,PES,PRI_PANAL,PRI_PVEM_PANAL_PS,CI_1,CI_2,CI_3,PRI_PANAL_PS,PRI_PS,CI_4,PRI_PT,PRI_PVEM_PANAL,PVEM_PS,PEST,PISS,RSP,FXM,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,CI_24,CI_25,CI_26,CI_27,CI_28,CI_29,CI_30,CI_31,CI_32,CI_33,CI_34,CI_35,PAN_PRI,MORENA_RSP_PANAL,MORENA_PANAL,MORENA_RSP,RSP_PANAL,extra,manipulated_year
TLAXCALA,HUAMANTLA,29013,189,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,217,173,0,0,59,NA,NA,NA,NA,NA,NA,845,814,1550,0,NA,NA,NA,NA,NA,32,30,NA,NA,NA,NA,NA,113,NA,NA,100,NA,NA,NA,NA,13,NA,NA,NA,0,68,9,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,190,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,158,76,0,0,35,NA,NA,NA,NA,NA,NA,542,519,973,0,NA,NA,NA,NA,NA,34,31,NA,NA,NA,NA,NA,84,NA,NA,57,NA,NA,NA,NA,3,NA,NA,NA,0,36,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,191,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,185,91,0,0,71,NA,NA,NA,NA,NA,NA,640,606,1127,0,NA,NA,NA,NA,NA,21,21,NA,NA,NA,NA,NA,81,NA,NA,81,NA,NA,NA,NA,4,NA,NA,NA,0,45,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,192,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,293,175,0,0,91,NA,NA,NA,NA,NA,NA,1185,1124,1895,0,NA,NA,NA,NA,NA,21,21,NA,NA,NA,NA,NA,249,NA,NA,168,NA,NA,NA,NA,10,NA,NA,NA,0,66,30,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,193,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,157,69,0,0,21,NA,NA,NA,NA,NA,NA,524,490,806,0,NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA,134,NA,NA,79,NA,NA,NA,NA,1,NA,NA,NA,0,21,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,194,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,404,204,0,0,160,NA,NA,NA,NA,NA,NA,1468,1411,2471,0,NA,NA,NA,NA,NA,74,32,NA,NA,NA,NA,NA,266,NA,NA,158,NA,NA,NA,NA,8,NA,NA,NA,0,85,20,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,195,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,225,149,0,0,109,NA,NA,NA,NA,NA,NA,1031,975,1752,0,NA,NA,NA,NA,NA,24,22,NA,NA,NA,NA,NA,188,NA,NA,146,NA,NA,NA,NA,5,NA,NA,NA,0,71,36,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,196,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,210,68,0,0,176,NA,NA,NA,NA,NA,NA,735,683,1034,0,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,NA,120,NA,NA,82,NA,NA,NA,NA,2,NA,NA,NA,0,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,197,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,72,19,0,0,0,NA,NA,NA,NA,NA,NA,163,156,203,0,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,20,NA,NA,34,NA,NA,NA,NA,0,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,198,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,108,71,0,0,12,NA,NA,NA,NA,NA,NA,325,309,513,0,NA,NA,NA,NA,NA,4,8,NA,NA,NA,NA,NA,63,NA,NA,30,NA,NA,NA,NA,1,NA,NA,NA,0,10,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,199,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,175,63,0,0,88,NA,NA,NA,NA,NA,NA,548,527,655,0,NA,NA,NA,NA,NA,49,16,NA,NA,NA,NA,NA,80,NA,NA,21,NA,NA,NA,NA,1,NA,NA,NA,0,33,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,200,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,275,284,0,0,60,NA,NA,NA,NA,NA,NA,1133,1102,1360,0,NA,NA,NA,NA,NA,124,17,NA,NA,NA,NA,NA,226,NA,NA,74,NA,NA,NA,NA,4,NA,NA,NA,0,30,8,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,201,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,604,308,0,0,133,NA,NA,NA,NA,NA,NA,2157,2042,3178,0,NA,NA,NA,NA,NA,186,21,NA,NA,NA,NA,NA,456,NA,NA,238,NA,NA,NA,NA,6,NA,NA,NA,0,77,13,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,202,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,120,84,0,0,20,NA,NA,NA,NA,NA,NA,358,342,464,0,NA,NA,NA,NA,NA,30,4,NA,NA,NA,NA,NA,34,NA,NA,34,NA,NA,NA,NA,1,NA,NA,NA,0,13,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,203,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,495,223,0,0,23,NA,NA,NA,NA,NA,NA,1356,1306,1887,0,NA,NA,NA,NA,NA,10,13,NA,NA,NA,NA,NA,338,NA,NA,131,NA,NA,NA,NA,12,NA,NA,NA,0,57,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,204,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,586,173,0,0,21,NA,NA,NA,NA,NA,NA,1302,1250,2023,0,NA,NA,NA,NA,NA,6,22,NA,NA,NA,NA,NA,267,NA,NA,111,NA,NA,NA,NA,2,NA,NA,NA,0,58,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,205,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,89,74,0,0,23,NA,NA,NA,NA,NA,NA,230,223,257,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,13,NA,NA,6,NA,NA,NA,NA,0,NA,NA,NA,0,17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,206,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,389,113,0,0,10,NA,NA,NA,NA,NA,NA,790,766,966,0,NA,NA,NA,NA,NA,9,4,NA,NA,NA,NA,NA,143,NA,NA,55,NA,NA,NA,NA,1,NA,NA,NA,0,41,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,207,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,245,71,0,0,15,NA,NA,NA,NA,NA,NA,535,510,734,0,NA,NA,NA,NA,NA,10,17,NA,NA,NA,NA,NA,99,NA,NA,37,NA,NA,NA,NA,3,NA,NA,NA,0,9,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,208,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,203,78,0,0,20,NA,NA,NA,NA,NA,NA,544,531,733,0,NA,NA,NA,NA,NA,2,52,NA,NA,NA,NA,NA,93,NA,NA,73,NA,NA,NA,NA,2,NA,NA,NA,0,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,209,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,199,58,0,0,17,NA,NA,NA,NA,NA,NA,615,600,742,0,NA,NA,NA,NA,NA,6,5,NA,NA,NA,NA,NA,140,NA,NA,163,NA,NA,NA,NA,1,NA,NA,NA,0,9,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,210,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,58,5,0,0,3,NA,NA,NA,NA,NA,NA,164,157,223,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,34,NA,NA,53,NA,NA,NA,NA,0,NA,NA,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,211,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,198,75,0,0,61,NA,NA,NA,NA,NA,NA,666,631,869,0,NA,NA,NA,NA,NA,27,12,NA,NA,NA,NA,NA,157,NA,NA,76,NA,NA,NA,NA,3,NA,NA,NA,0,15,7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,212,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,124,49,0,0,41,NA,NA,NA,NA,NA,NA,340,322,484,0,NA,NA,NA,NA,NA,7,19,NA,NA,NA,NA,NA,38,NA,NA,26,NA,NA,NA,NA,1,NA,NA,NA,0,16,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,213,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,561,287,0,0,125,NA,NA,NA,NA,NA,NA,1777,1670,2655,0,NA,NA,NA,NA,NA,67,54,NA,NA,NA,NA,NA,231,NA,NA,285,NA,NA,NA,NA,6,NA,NA,NA,0,46,8,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,214,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,480,195,0,0,83,NA,NA,NA,NA,NA,NA,1284,1226,1884,0,NA,NA,NA,NA,NA,47,49,NA,NA,NA,NA,NA,165,NA,NA,169,NA,NA,NA,NA,8,NA,NA,NA,0,27,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,215,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,104,41,0,0,24,NA,NA,NA,NA,NA,NA,220,220,286,0,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,29,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,0,6,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,216,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,179,71,0,0,2,NA,NA,NA,NA,NA,NA,540,514,854,0,NA,NA,NA,NA,NA,10,92,NA,NA,NA,NA,NA,63,NA,NA,57,NA,NA,NA,NA,1,NA,NA,NA,0,39,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,217,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,167,91,0,0,28,NA,NA,NA,NA,NA,NA,504,482,807,0,NA,NA,NA,NA,NA,15,12,NA,NA,NA,NA,NA,56,NA,NA,80,NA,NA,NA,NA,2,NA,NA,NA,0,25,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,218,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,119,51,0,0,56,NA,NA,NA,NA,NA,NA,415,401,642,0,NA,NA,NA,NA,NA,5,6,NA,NA,NA,NA,NA,104,NA,NA,48,NA,NA,NA,NA,1,NA,NA,NA,0,9,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUAMANTLA,29013,219,2016,PAN_PAC,JOSE ALEJANDRO AGUILAR LOPEZ,COAL,JOSE ALEJANDRO AGUILAR LOPEZ,PRD,,0.0066100995,147,64,0,0,40,NA,NA,NA,NA,NA,NA,455,436,732,0,NA,NA,NA,NA,NA,42,4,NA,NA,NA,NA,NA,74,NA,NA,39,NA,NA,NA,NA,3,NA,NA,NA,0,22,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUEYOTLIPAN,29014,220,2016,PRI,PETRONILO ROLDAN PEREZ,PRI,PETRONILO ROLDAN PEREZ,PRD,,0.0289915966,433,250,0,477,0,NA,NA,NA,NA,NA,NA,1466,1421,2006,0,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,0,220,31,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUEYOTLIPAN,29014,221,2016,PRI,PETRONILO ROLDAN PEREZ,PRI,PETRONILO ROLDAN PEREZ,PRD,,0.0289915966,382,274,0,585,0,NA,NA,NA,NA,NA,NA,1479,1432,2016,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,6,NA,NA,NA,NA,8,NA,NA,NA,0,170,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUEYOTLIPAN,29014,222,2016,PRI,PETRONILO ROLDAN PEREZ,PRI,PETRONILO ROLDAN PEREZ,PRD,,0.0289915966,115,53,0,282,0,NA,NA,NA,NA,NA,NA,762,731,1061,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,7,NA,NA,NA,NA,3,NA,NA,NA,0,268,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUEYOTLIPAN,29014,223,2016,PRI,PETRONILO ROLDAN PEREZ,PRI,PETRONILO ROLDAN PEREZ,PRD,,0.0289915966,83,18,0,76,0,NA,NA,NA,NA,NA,NA,244,226,370,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,49,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUEYOTLIPAN,29014,224,2016,PRI,PETRONILO ROLDAN PEREZ,PRI,PETRONILO ROLDAN PEREZ,PRD,,0.0289915966,43,12,0,364,0,NA,NA,NA,NA,NA,NA,511,500,668,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,79,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,HUEYOTLIPAN,29014,225,2016,PRI,PETRONILO ROLDAN PEREZ,PRI,PETRONILO ROLDAN PEREZ,PRD,,0.0289915966,72,13,0,91,0,NA,NA,NA,NA,NA,NA,237,226,278,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,48,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
