CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRD_MC_PUP,PRD_MC,PRD_PUP,MC_PUP,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,C_COMUN_PRD_MC,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,222,2,200,231,12,53,16,6,14,2,188,3,1,4,0,1,0,0,,,,,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,745,24,18,787,1220
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,223,1,29,63,4,8,2,0,3,1,40,3,0,0,1,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,154,1,14,169,267
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,224,1,16,43,1,10,0,0,1,0,24,2,0,0,0,0,0,0,,,,,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,100,0,2,102,160
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,225,1,7,88,1,4,4,1,1,1,30,1,0,0,0,0,0,0,,,,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,143,1,8,152,217
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,226,1,64,98,6,28,15,1,6,3,89,4,2,1,2,0,2,0,,,,,7,1,0,3,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,336,10,14,360,687
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,227,2,161,124,7,33,4,2,8,3,61,6,2,2,0,2,0,0,,,,,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,428,23,27,478,870
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,228,6,453,375,20,164,34,10,58,17,390,13,2,6,7,6,0,1,,,,,12,5,2,5,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,1600,26,73,1699,3227
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,229,1,10,57,0,3,0,1,1,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,74,1,3,78,111
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,230,1,46,61,15,4,2,0,1,0,18,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,150,4,2,156,231
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,231,5,165,338,13,114,39,5,38,17,406,14,1,16,4,1,0,0,,,,,8,3,0,4,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,1222,79,48,1349,2382
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,926,1,85,56,6,5,8,0,2,1,40,2,0,0,0,0,0,0,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,209,1,8,218,384
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1280,1,52,79,6,59,4,1,26,0,68,5,1,1,0,1,0,0,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,317,21,16,354,567
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,2451,1,105,103,1,23,0,1,0,1,20,1,1,0,1,1,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,260,7,14,281,431
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,389,2,3,211,5,28,4,1,225,162,59,9,,,0,0,0,0,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711,0,36,747,943
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,390,1,0,52,3,19,2,0,92,36,29,4,,,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0,18,257,352
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,391,1,1,82,0,49,1,2,143,66,22,5,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,22,393,515
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,392,1,0,20,0,9,2,0,10,21,2,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,5,69,101
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,393,1,0,81,2,5,0,2,69,20,10,0,,,0,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,0,9,199,346
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,394,1,1,62,1,6,1,1,57,67,16,1,,,0,0,0,0,,,,,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,0,25,241,328
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,395,1,0,41,1,6,2,1,11,33,5,1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,0,13,114,156
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,157,SAN JERONIMO SILACAYOAPILLA,924,1,98,153,1,1,4,0,,3,24,1,,,3,0,0,0,0,2,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,0,8,301,537
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,157,SAN JERONIMO SILACAYOAPILLA,925,1,163,151,7,1,3,1,,1,44,2,,,5,2,1,0,0,3,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,0,9,396,619
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,179,SAN JUAN BAUTISTA SUCHITEPEC,1005,1,110,78,3,1,2,0,,1,21,0,,,0,4,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,0,6,227,308
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,179,SAN JUAN BAUTISTA SUCHITEPEC,1006,1,26,41,0,2,3,0,,1,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,2,82,98
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,200,SAN JUAN IHUALTEPEC,1162,1,40,92,,3,,,,2,54,,,,,,,,,,,,,,,,,,,,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,0,3,200,393
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,200,SAN JUAN IHUALTEPEC,1163,1,18,51,,4,,,,0,42,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0,4,119,184
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1278,1,5,100,198,,14,5,1,,34,1,,,5,4,0,0,,,,,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,14,386,628
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1279,1,4,38,135,,10,4,0,,13,0,,,3,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,0,16,223,351
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1281,1,0,84,20,,10,1,0,,41,0,,,0,0,0,0,,,,,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,0,6,166,259
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,245,SAN MARTIN ZACATEPEC,1294,2,1,387,3,1,3,2,,1,335,3,,,0,0,0,0,0,5,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,0,7,749,880
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,245,SAN MARTIN ZACATEPEC,1295,1,1,114,2,0,3,0,,0,96,1,,,0,0,0,0,2,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,0,14,236,375
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,258,SAN MIGUEL AHUEHUETITLAN,1320,3,445,481,3,1,106,1,,2,31,0,,,5,3,1,0,2,13,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,0,38,1135,1541
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,258,SAN MIGUEL AHUEHUETITLAN,1321,1,83,77,6,0,6,0,,0,1,1,,,2,2,0,0,0,3,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,0,6,190,315
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1324,2,374,124,9,7,175,0,6,3,10,2,,,6,5,1,0,,,,,1,1,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,725,0,25,750,939
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1325,2,107,166,7,48,216,0,3,1,29,1,,,2,2,0,0,,,,,15,12,1,0,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,623,1,26,650,983
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1326,2,221,326,4,10,218,2,8,0,36,6,,,3,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,841,1,29,871,1093
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1327,2,143,133,19,5,171,2,1,2,14,2,,,2,1,0,1,,,,,3,2,1,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,502,0,14,516,667
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1328,1,31,43,14,1,27,1,6,0,2,1,,,0,0,0,0,,,,,0,2,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,128,0,4,132,152
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1329,1,63,56,0,4,64,0,0,0,1,0,,,0,1,0,0,,,,,0,0,1,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,191,0,2,193,254
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1330,1,128,54,0,12,18,0,1,1,8,1,,,2,2,0,0,,,,,1,7,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0,14,252,320
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1331,1,71,134,21,70,95,1,1,0,37,18,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,449,0,7,456,582
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1332,1,39,34,0,0,6,0,0,0,4,2,,,0,0,1,0,,,,,2,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,1,91,145
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,288,SAN NICOLAS HIDALGO,1418,2,0,153,188,1,6,5,,4,168,0,,,2,1,0,0,0,2,0,0,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,0,22,558,784
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,382,SANTA CRUZ TACACHE DE MINA,1704,2,30,271,309,2,3,2,,2,32,0,,,1,3,1,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,0,31,691,912
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,382,SANTA CRUZ TACACHE DE MINA,1705,2,9,252,237,1,6,4,,3,27,2,,,0,1,1,2,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,0,19,567,767
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,382,SANTA CRUZ TACACHE DE MINA,1706,1,6,96,132,0,0,3,,0,10,0,,,2,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,4,255,374
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,456,SANTIAGO AYUQUILILLA,1971,2,384,422,10,1,2,2,,3,19,1,,,7,4,0,0,1,7,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866,0,47,913,1384
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,456,SANTIAGO AYUQUILILLA,1972,1,77,188,4,2,5,0,,0,10,0,,,2,0,0,0,0,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,8,299,494
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1978,2,0,360,3,4,7,2,233,3,165,11,,,0,1,0,0,3,4,1,0,4,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,0,26,832,1059
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1979,1,2,253,4,2,9,1,127,2,106,8,,,0,0,1,0,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,0,13,532,716
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1980,1,0,66,0,2,2,0,134,0,34,1,,,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,0,18,258,315
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1981,1,2,61,6,2,2,0,46,1,16,1,,,1,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,0,8,148,198
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1982,1,0,87,1,1,2,1,71,0,44,0,,,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,0,19,228,296
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1983,1,2,45,1,0,2,0,55,0,35,1,,,0,0,0,0,0,4,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0,14,161,192
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1984,1,0,17,2,0,2,0,61,0,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,3,88,107
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1985,1,0,44,2,0,19,1,55,2,32,1,,,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,12,171,219
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1986,1,1,82,1,1,1,0,102,0,3,13,,,1,0,0,0,1,6,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0,11,225,284
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1995,4,271,315,25,,106,8,,134,131,6,303,,7,6,2,0,,,,,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322,0,48,1370,1881
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1996,1,26,58,5,,43,1,,9,31,1,73,,0,1,1,0,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,0,12,264,397
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1997,1,27,37,5,,1,1,,47,5,0,84,,2,2,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,0,19,230,388
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1998,1,48,58,9,,33,3,,176,7,0,177,,1,1,0,0,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,0,35,550,711
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2117,1,7,156,7,1,3,2,172,1,117,3,,,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,0,23,494,736
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2118,2,4,243,6,2,6,2,173,6,151,1,,,0,0,0,0,1,4,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,0,30,631,866
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2119,1,4,145,3,0,1,2,12,2,34,1,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,0,3,207,376
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2120,1,0,54,2,2,1,1,62,0,25,0,,,0,0,0,0,1,0,0,0,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,9,161,273
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2121,1,0,54,3,0,4,0,16,1,149,1,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0,7,235,334
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2122,1,1,140,4,0,4,4,93,0,140,1,,,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,7,396,553
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2237,1,7,122,107,0,10,0,,3,102,1,,,2,0,0,1,5,4,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,0,18,385,631
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2238,1,7,151,281,2,7,3,,8,40,0,,,0,2,0,2,4,1,2,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,0,19,532,731
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2239,2,8,188,289,5,5,3,,5,49,4,,,1,3,0,0,2,2,2,0,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,0,14,587,840
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2240,1,1,167,93,2,5,1,,2,69,0,,,0,1,0,1,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,0,21,365,689
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2241,1,0,31,24,0,0,2,,3,11,0,,,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,6,79,136
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2242,3,11,80,255,7,51,13,,12,311,7,,,0,2,0,2,0,0,2,2,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,0,49,809,1831
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2243,2,6,115,84,2,19,4,,2,274,4,,,1,0,0,0,4,1,2,0,13,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,0,32,566,944
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2275,2,3,239,291,5,9,11,,26,181,5,96,,0,2,0,0,4,7,0,0,5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,0,40,926,1331
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2276,2,1,208,243,11,6,1,,25,175,8,54,,0,0,0,0,1,8,1,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,0,33,782,1114
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2277,1,2,122,5,0,1,0,,2,19,0,13,,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0,9,176,321
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2278,1,3,12,25,1,5,0,,1,59,1,10,,0,2,0,0,0,0,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0,9,132,301
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2279,1,1,39,23,2,6,2,,2,71,2,2,,0,0,0,0,0,0,1,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,0,12,168,341
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2280,1,2,2,34,1,1,0,,0,25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,5,70,107
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2281,1,2,42,25,5,1,0,,2,16,2,3,,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0,13,112,316
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2282,1,4,32,6,1,2,0,,2,26,1,35,,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,0,7,117,264
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2283,1,0,59,17,0,0,1,,5,30,0,7,,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,0,4,125,197
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2284,1,1,42,28,2,2,0,,2,51,4,10,,0,1,0,0,0,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,0,8,154,211
