uniqueid,year,incumbent_party_Horacio
20515,2001,PRI
20515,2004,PRI
20515,2007,MC
20515,2010,PRI_PVEM
20515,2013,PRI_PVEM
20515,2016,PAN_PRD
20515,2018,NA
20520,1998,PRI
20520,2001,PRD
20520,2004,PRD
20520,2007,PRI
20520,2010,PAN_PRD_PT_MC
20520,2013,PAN_PRD_PT
20520,2016,PAN_PRD
20520,2018,NA
20525,1998,PRI
20525,2001,PRI
20525,2004,PRD
20525,2007,PRI
20525,2010,PAN_PRD_PT_MC
20525,2013,PRI_PVEM
20525,2016,PANAL
20525,2018,NA
20537,1998,PRI
20537,2001,PRI
20537,2004,PRI
20537,2007,PRD
20537,2010,PAN_PRD_PT_MC
20537,2013,PAN_PRD_PT
20537,2016,PAN_PRD
20537,2018,NA
20539,1998,PRI
20539,2001,PRD
20539,2004,PRI
20539,2007,PRI
20539,2010,PAN_PRD_PT_MC
20539,2013,PAN_PRD_PT
20539,2016,PSD
20539,2018,NA
20540,1998,PRI
20540,2001,PRI
20540,2004,PRI
20540,2007,PRD
20540,2010,PRI_PVEM
20540,2013,PMC
20540,2016,PT
20540,2018,NA
20545,1998,PRI
20545,2001,MC
20545,2004,PRI
20545,2007,PRI
20545,2010,PRI_PVEM
20545,2013,PANAL
20545,2016,PAN_PRD
20545,2018,NA
20549,1998,PRI
20549,2001,PRI
20549,2004,PRI
20549,2007,PRD
20549,2010,PRI_PVEM
20549,2013,PRI_PVEM
20549,2016,PRI_PVEM
20549,2018,NA
20551,1998,PRD
20551,2001,PRI
20551,2004,PRI
20551,2007,PAN
20551,2010,PRI_PVEM
20551,2013,PAN_PRD_PT
20551,2016,PAN_PRD
20551,2018,NA
20555,1998,PRI
20555,2001,PRI
20555,2004,PRD
20555,2007,PRD
20555,2010,PRI_PVEM
20555,2013,PAN_PRD_PT
20555,2016,PAN_PRD
20555,2018,NA
20557,1998,PRI
20557,2001,PRI
20557,2004,PRI
20557,2007,PRD
20557,2010,PRI_PVEM
20557,2013,PAN_PRD_PT
20557,2016,PT
20557,2018,NA
20558,1998,PRD
20558,2001,PRD
20558,2004,PRI
20558,2007,PRI
20558,2010,PAN_PRD_PT_MC
20558,2013,PRI_PVEM
20558,2016,PRI_PVEM
20558,2018,NA
20559,1998,PRI
20559,2001,PAN
20559,2004,PRI
20559,2007,PRI
20559,2010,PAN_PRD_PT_MC
20559,2013,PAN_PRD_PT
20559,2016,PUP
20559,2018,NA
