CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PBC,NVA_ALIANZA,PES,MC,MORENA,PPC,MUNICIPALISTA,PH,PRI_PT_PVEM_NVA_ALIANZA,PRI_PT_PVEM,PRI_PT_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PT_PVEM_NVA_ALIANZA,PRI_PT,PRI_PVEM,PRI_NVA_ALIANZA,PT_PVEM,PT_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,614,1,54,50,6,6,2,7,13,12,114,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0,287,10,297,669
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,615,3,121,167,11,9,5,16,55,9,67,105,10,8,3,4,0,0,0,0,1,1,1,0,0,0,,,,,,,,,1,593,24,618,1681
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,617,2,80,86,5,3,3,79,4,6,32,26,3,2,5,1,0,0,1,0,1,1,3,0,0,0,,,,,,,,,0,341,8,349,783
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,618,1,125,52,5,6,3,7,14,4,15,19,0,1,1,1,0,0,1,0,1,0,4,0,0,0,,,,,,,,,0,259,16,275,662
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,619,1,82,38,2,3,2,7,10,0,20,11,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,0,178,5,183,544
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,620,3,215,182,6,2,7,9,28,24,48,53,1,2,4,0,1,0,0,0,1,0,5,0,0,1,,,,,,,,,0,589,36,625,1925
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,621,2,206,142,6,5,9,18,72,7,53,29,1,4,1,5,0,0,1,0,0,0,8,1,0,0,,,,,,,,,0,568,32,600,1341
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,622,3,142,174,23,8,9,42,39,25,78,52,3,3,5,6,0,0,0,0,1,2,2,0,1,0,,,,,,,,,0,615,28,643,1646
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,623,2,72,122,10,3,5,46,30,21,46,23,2,3,3,2,0,0,0,0,0,0,2,0,0,0,,,,,,,,,1,390,23,414,1285
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,624,2,74,133,14,4,9,5,14,9,35,40,3,12,4,2,0,1,0,0,0,1,1,0,1,0,,,,,,,,,0,362,21,383,1134
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,625,2,123,118,14,6,6,8,22,10,37,42,0,3,1,2,0,0,1,0,1,2,0,0,1,0,,,,,,,,,0,397,20,417,1454
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,626,3,348,107,9,11,15,7,11,9,51,50,0,4,2,0,0,0,0,0,0,1,3,1,0,0,,,,,,,,,0,629,25,654,1684
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,627,3,204,136,10,4,12,18,24,7,86,23,1,5,2,1,0,0,0,0,2,1,4,0,0,1,,,,,,,,,1,541,27,569,1907
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,628,2,129,115,7,1,8,23,45,12,86,47,9,4,2,3,1,0,0,0,1,0,6,0,0,0,,,,,,,,,0,499,14,513,1228
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,629,2,97,81,11,6,8,25,19,13,95,28,1,1,1,1,0,0,1,1,1,1,1,0,0,2,,,,,,,,,0,394,15,409,980
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,630,2,87,87,2,2,5,14,30,8,46,24,1,0,4,3,0,1,1,0,1,0,2,0,0,0,,,,,,,,,0,318,17,335,842
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,631,2,100,121,7,4,3,12,50,6,65,34,3,1,0,2,0,0,1,0,0,0,4,0,0,0,,,,,,,,,0,413,11,424,946
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,632,1,31,39,3,0,3,4,17,5,16,19,3,2,1,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,0,146,4,150,428
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,634,2,231,96,4,4,10,7,18,7,46,13,1,2,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,441,7,448,1131
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,635,2,140,61,8,1,3,10,14,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,267,16,283,833
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,638,1,64,54,15,0,2,13,13,3,24,16,1,1,1,0,0,1,0,1,0,0,3,0,0,0,,,,,,,,,0,212,11,223,624
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,639,2,89,53,10,3,3,15,27,6,42,14,0,3,2,1,0,0,0,0,2,2,1,0,0,0,,,,,,,,,2,273,15,290,837
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,640,2,99,102,10,7,12,11,39,8,32,25,3,0,2,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,351,11,362,1016
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,641,2,120,88,20,5,3,12,32,4,52,20,3,1,1,2,0,0,0,0,0,0,5,0,0,0,,,,,,,,,0,368,11,379,977
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,642,3,185,153,23,9,4,26,58,18,75,52,4,3,2,4,0,0,0,0,0,0,6,0,0,0,,,,,,,,,0,622,23,645,2092
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,643,3,192,147,26,5,14,11,43,13,67,45,1,3,7,1,0,1,0,0,0,2,10,0,0,1,,,,,,,,,0,589,23,612,1836
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,644,3,141,116,20,2,5,21,26,19,56,42,1,3,1,0,0,0,1,0,0,0,3,0,1,0,,,,,,,,,0,458,16,474,815
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,645,6,356,296,48,13,34,47,126,17,125,80,12,5,5,2,1,1,0,1,3,7,9,1,0,0,,,,,,,,,0,1189,61,1250,4081
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,693,2,102,95,9,4,6,11,22,2,36,49,4,6,1,0,0,1,0,0,0,0,3,0,0,0,,,,,,,,,0,351,16,367,923
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,495,2,141,117,9,7,17,45,9,18,31,50,5,2,9,0,0,0,0,0,0,3,1,0,0,0,,,,,,,,,0,464,12,476,1343
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,496,5,243,316,10,6,19,50,15,54,88,56,6,12,8,4,1,0,3,0,4,4,2,0,0,0,,,,,,,,,2,901,50,953,3350
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,497,2,37,93,0,1,7,12,7,8,13,28,1,0,0,4,1,0,0,0,0,1,1,0,0,0,,,,,,,,,0,214,34,248,844
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,507,1,63,95,4,1,3,12,1,7,14,13,1,0,4,1,0,0,1,0,0,3,0,0,0,0,,,,,,,,,0,223,7,230,747
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,508,2,54,76,3,0,4,9,5,4,14,32,4,5,7,0,0,0,0,0,1,3,0,0,0,0,,,,,,,,,0,221,24,245,787
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,509,2,58,115,1,2,6,11,5,6,8,21,2,1,1,1,0,0,0,0,0,1,1,0,0,1,,,,,,,,,0,241,14,255,765
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,510,2,67,80,3,0,5,8,2,10,7,14,1,10,8,1,0,0,0,0,0,3,0,0,0,0,,,,,,,,,0,219,10,229,778
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,511,2,59,50,7,3,5,6,6,16,12,12,0,2,3,1,0,0,0,0,0,5,0,0,0,0,,,,,,,,,0,187,8,195,802
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,512,2,80,63,2,2,2,12,5,10,3,8,4,3,0,1,0,0,0,0,0,2,0,0,0,0,,,,,,,,,0,197,5,202,791
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,513,2,340,61,3,0,6,4,5,2,12,17,0,1,2,0,1,0,0,0,1,1,0,0,0,0,,,,,,,,,0,456,13,469,775
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,514,2,74,41,2,3,2,11,1,13,15,13,0,2,4,2,0,0,0,0,0,2,0,0,0,0,,,,,,,,,1,185,2,188,814
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,515,2,95,55,5,1,4,4,2,7,21,7,1,4,1,1,0,0,0,0,0,3,0,0,1,0,,,,,,,,,0,212,10,222,751
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,516,4,180,151,12,7,26,33,13,17,58,46,1,10,5,4,1,0,1,0,0,2,0,0,0,0,,,,,,,,,2,567,19,588,2768
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,524,2,53,43,11,5,8,22,12,15,35,17,0,2,6,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,231,14,245,1055
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,525,2,68,72,16,4,9,16,2,12,22,25,3,4,7,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,261,18,279,1082
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,526,2,69,50,9,4,9,35,1,16,20,20,0,5,1,1,0,0,0,0,1,3,0,0,0,0,,,,,,,,,5,244,9,258,999
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,527,2,62,42,12,1,6,15,3,6,15,11,3,3,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,1,182,19,202,849
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,528,2,83,67,9,1,2,18,1,10,18,18,1,3,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,1,234,13,248,1215
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,529,2,123,67,5,5,3,20,3,15,47,21,0,4,2,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,319,20,339,1281
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,530,2,91,63,5,3,8,13,4,21,28,13,0,2,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,256,17,274,1154
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,531,2,96,47,7,3,5,45,2,14,48,19,1,4,6,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,0,299,23,322,1174
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,532,2,131,71,6,9,10,15,2,19,22,12,1,3,10,0,0,0,0,0,0,2,2,0,0,0,,,,,,,,,0,315,16,331,1337
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,533,2,83,73,25,6,12,39,2,17,42,32,2,1,10,3,1,0,1,0,0,0,0,0,0,0,,,,,,,,,0,349,17,366,1281
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,534,2,109,66,13,6,5,35,4,36,31,17,6,7,4,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,0,341,14,355,1351
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,511
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,536,1,61,42,7,2,9,4,1,5,13,22,2,2,2,1,0,0,1,0,0,1,0,0,0,0,,,,,,,,,0,175,9,184,675
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,537,2,65,60,3,3,6,14,5,3,22,15,1,2,3,2,0,0,0,0,1,2,0,0,0,0,,,,,,,,,1,207,11,219,919
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,538,13,840,434,26,10,33,243,34,126,261,169,29,25,44,6,0,0,1,0,3,4,1,0,0,1,,,,,,,,,1,2290,70,2361,9532
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,539,2,95,50,2,1,6,7,2,8,19,32,1,3,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,228,10,238,914
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,540,8,338,297,24,15,32,61,22,46,102,60,4,17,16,6,1,1,2,0,2,13,2,0,0,1,,,,,,,,,0,1062,57,1119,5467
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,541,4,140,129,11,9,10,42,17,22,79,32,4,7,4,1,0,0,0,0,0,3,1,0,0,0,,,,,,,,,2,511,55,568,2730
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,542,4,164,144,23,5,7,24,10,10,62,44,4,6,8,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,512,28,540,2370
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,543,3,189,188,4,6,12,25,8,18,32,40,0,4,2,3,0,0,0,0,0,5,0,0,0,0,,,,,,,,,0,536,43,579,1990
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,544,16,742,586,46,28,55,123,39,89,244,133,10,48,24,5,0,0,6,0,5,4,1,0,0,1,,,,,,,,,3,2189,98,2290,11754
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,545,5,212,162,11,5,20,39,15,19,100,58,2,16,5,0,0,0,0,0,1,4,0,0,0,1,,,,,,,,,1,670,59,730,3010
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,546,2,97,81,1,1,1,10,2,8,14,22,1,1,3,1,0,0,1,0,0,5,0,0,0,0,,,,,,,,,0,249,8,257,761
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,547,3,288,156,13,5,11,20,6,16,68,27,4,8,1,2,1,0,1,0,1,7,1,1,0,0,,,,,,,,,0,637,33,670,1909
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,565,11,483,500,45,31,42,92,28,71,181,112,9,71,15,3,1,1,1,0,6,11,1,0,0,1,,,,,,,,,1,1705,81,1787,7747
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,566,3,226,201,4,10,17,33,6,16,47,42,4,8,7,3,0,0,3,0,1,9,0,1,0,0,,,,,,,,,0,638,30,668,2232
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,567,2,132,110,2,4,15,26,4,10,41,30,5,0,1,0,0,0,0,0,2,1,1,0,0,0,,,,,,,,,0,384,9,393,1252
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,569,1,117,46,2,0,1,21,4,8,8,4,4,0,1,1,0,0,1,0,0,2,0,0,0,0,,,,,,,,,0,220,12,232,509
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,570,5,245,204,15,10,20,71,15,53,74,63,5,11,8,9,1,0,4,0,2,5,1,1,0,0,,,,,,,,,0,817,31,848,3015
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,597,2,203,113,8,10,8,17,11,5,37,30,2,4,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,453,26,479,1497
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,616,2,167,87,1,0,13,9,2,7,10,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,305,8,313,885
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,633,3,209,172,9,10,10,24,23,14,95,30,5,20,5,1,0,0,1,0,2,0,1,0,0,0,,,,,,,,,0,631,49,680,1914
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,636,1,38,67,5,0,5,3,3,3,1,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,,,,,,,,,0,132,7,139,490
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,637,1,37,37,4,1,2,2,6,4,17,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,0,126,10,136,378
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,646,1,126,42,9,5,0,5,14,3,22,23,0,6,2,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,258,16,274,551
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,647,1,174,65,2,5,6,6,7,5,15,25,1,13,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,327,9,336,749
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,648,2,167,103,7,3,10,41,15,6,47,20,2,3,6,1,0,0,0,0,0,4,0,0,0,0,,,,,,,,,0,435,21,456,1053
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,649,1,103,65,0,5,4,2,14,11,14,13,4,2,0,0,0,0,1,0,0,2,0,0,0,0,,,,,,,,,0,240,6,246,654
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,650,1,55,100,3,1,3,5,6,7,29,9,0,21,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0,241,14,255,614
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,651,2,151,88,6,4,12,16,10,12,24,32,0,6,6,0,0,0,2,0,4,6,0,0,0,0,,,,,,,,,0,379,14,393,957
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,652,1,122,69,6,0,3,4,7,4,11,9,0,4,3,1,0,0,0,0,0,1,1,0,0,0,,,,,,,,,1,245,12,258,696
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,653,2,143,134,5,4,7,12,17,8,22,15,2,10,1,0,0,0,0,0,0,4,1,0,0,0,,,,,,,,,0,385,37,422,1058
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,654,2,114,74,8,1,6,11,3,7,29,19,2,10,2,1,0,0,0,0,0,2,0,0,0,0,,,,,,,,,0,289,13,302,810
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,655,2,176,141,9,9,19,11,11,13,33,15,3,5,3,3,0,0,0,0,1,5,1,0,0,0,,,,,,,,,1,458,23,482,1135
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,656,2,193,119,6,5,11,5,12,5,27,23,2,4,1,0,0,0,2,0,1,3,1,0,0,0,,,,,,,,,0,420,20,440,1027
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,657,2,206,75,18,3,4,9,19,5,14,9,0,0,1,0,0,0,1,0,3,3,0,0,0,0,,,,,,,,,0,370,19,389,841
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,658,2,249,82,1,2,3,2,9,1,17,9,1,2,0,4,0,0,0,0,1,3,0,0,0,1,,,,,,,,,0,387,12,399,931
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,659,1,89,89,4,2,2,7,7,2,16,11,1,12,6,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,0,250,1,251,639
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,660,1,68,58,4,1,9,8,4,1,8,7,0,6,2,2,0,0,0,0,0,3,1,0,0,0,,,,,,,,,0,182,14,196,491
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,662,1,44,37,1,0,1,2,1,0,6,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,97,2,99,106
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,663,2,288,180,6,7,12,21,28,5,37,28,2,13,0,3,0,0,2,0,2,1,0,0,0,0,,,,,,,,,1,635,24,660,1499
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,664,3,334,171,5,7,13,10,14,13,19,30,1,8,3,1,0,0,1,0,0,1,0,0,0,0,,,,,,,,,0,631,29,660,1566
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,665,2,153,89,6,2,4,4,8,0,7,11,7,2,7,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,0,302,15,317,894
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,666,1,121,70,5,1,2,13,3,3,9,12,3,4,2,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,1,249,13,263,581
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,667,2,121,100,1,1,7,18,8,5,19,13,3,9,7,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,314,16,330,801
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,668,2,250,118,2,3,5,2,6,2,10,10,0,4,2,2,0,0,0,0,1,4,0,0,0,0,,,,,,,,,0,421,28,449,945
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,669,1,59,52,2,0,5,3,4,1,0,5,0,3,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,0,136,10,146,305
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,670,1,99,42,5,0,7,3,1,2,6,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,177,14,191,362
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,671,1,73,21,1,1,1,0,6,0,4,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,117,0,117,304
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,672,1,40,49,0,1,7,0,2,1,11,4,0,2,0,0,0,0,0,0,2,1,0,0,0,0,,,,,,,,,0,120,7,127,381
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,673,2,82,98,4,2,6,42,8,10,18,10,2,40,24,0,0,0,0,0,0,2,2,0,0,0,,,,,,,,,0,350,25,375,845
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,674,1,78,75,0,1,6,5,2,5,10,7,4,25,40,0,0,0,0,0,1,2,0,0,0,0,,,,,,,,,0,261,9,270,705
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,675,2,103,85,2,4,3,16,6,10,25,20,8,43,44,1,0,0,1,0,1,1,0,0,0,0,,,,,,,,,0,373,27,400,1047
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,676,2,144,100,4,0,7,20,7,19,15,13,5,33,43,0,1,0,2,0,0,1,1,0,0,0,,,,,,,,,0,415,12,427,1170
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,677,1,53,52,0,1,4,16,4,4,12,8,3,37,27,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,223,13,236,598
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,678,7,557,359,17,13,28,70,23,37,89,30,18,174,112,0,0,0,0,0,0,4,5,0,2,1,,,,,,,,,2,1539,64,1605,4226
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,679,3,174,136,4,1,12,32,13,10,44,25,22,85,87,0,0,1,0,0,0,3,0,1,0,0,,,,,,,,,0,650,20,670,1687
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,680,3,209,143,7,5,11,36,8,15,43,30,14,85,78,0,0,0,1,0,1,1,1,0,0,0,,,,,,,,,1,688,15,704,1841
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,690,11,680,559,24,12,35,151,43,73,220,155,16,15,19,16,1,0,2,0,6,14,0,0,1,1,,,,,,,,,1,2043,59,2103,8174
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,691,15,816,765,16,17,40,205,48,130,302,189,31,29,34,7,1,1,5,0,3,10,2,1,0,1,,,,,,,,,2,2653,84,2739,10723
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1642,2,179,88,8,0,3,105,14,27,50,26,4,9,10,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,5,524,7,536,1174
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1643,1,92,43,2,0,0,33,2,18,20,13,3,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,232,6,238,560
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1644,2,123,57,0,0,2,34,5,15,41,17,4,1,5,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,305,15,320,1017
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1645,2,121,55,5,0,1,68,5,29,37,28,4,2,4,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,3,361,7,371,822
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1646,1,76,27,13,0,9,14,4,16,24,26,2,3,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,219,9,229,699
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1647,2,142,80,10,2,12,36,5,23,51,30,3,3,5,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,1,404,13,418,1413
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1648,2,102,53,5,2,20,23,16,25,36,15,5,7,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,1,312,4,317,1167
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1649,2,76,46,5,2,14,26,4,16,31,25,2,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,254,13,267,895
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1650,2,86,61,1,1,3,43,1,24,35,28,8,4,3,2,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,303,7,310,1159
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1651,2,154,78,3,3,7,27,5,41,41,28,5,5,7,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,405,8,413,1312
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1652,2,112,65,5,1,6,46,6,25,36,34,7,2,10,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,356,9,365,1290
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1653,2,81,73,4,1,5,47,6,24,32,26,2,3,8,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,0,314,12,326,1187
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1654,2,85,33,4,0,7,17,7,8,17,17,26,3,4,0,0,0,1,0,1,1,0,0,0,0,,,,,,,,,0,231,11,242,1023
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1655,2,57,56,2,1,8,22,5,17,22,20,3,3,6,1,0,0,0,0,1,3,0,0,0,0,,,,,,,,,0,227,6,233,943
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1656,2,82,38,6,3,4,29,8,11,22,22,2,1,8,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,1,237,16,254,879
1,2,BAJA CALIFORNIA,6,MEXICALI,2,MEXICALI,1657,2,86,64,2,2,5,25,4,23,40,16,6,7,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,287,6,294,1313
