Municipio,Seccion,Tipo,PAN,PRI,PRD,PT,PVEM,CDPPN,PCD,PSN,PARM,PAS,DSPPN,No Registrados,Nulos,Total
COMALCALCO,548,BA,18,143,143,3,2,0,0,2,0,0,0,0,9,320
COMALCALCO,548,C1,10,156,154,10,0,0,0,0,0,0,0,0,8,338
COMALCALCO,549,BA,19,144,91,1,0,0,0,0,2,0,0,0,4,261
COMALCALCO,549,C1,21,115,136,1,0,0,0,0,0,0,0,0,3,276
COMALCALCO,550,BA,42,127,153,5,3,0,0,0,0,0,0,0,14,344
COMALCALCO,550,C1,38,182,133,4,4,0,0,1,0,0,0,0,8,370
COMALCALCO,551,BA,37,114,159,3,1,0,0,0,1,0,0,0,7,322
COMALCALCO,551,C1,35,83,177,5,0,0,0,0,0,0,0,0,15,315
COMALCALCO,552,BA,47,123,161,21,0,0,0,0,0,0,0,0,7,359
COMALCALCO,552,C1,47,113,156,18,0,0,2,0,0,0,0,0,8,344
COMALCALCO,553,BA,20,98,169,1,0,0,0,0,0,1,0,0,13,302
COMALCALCO,553,C1,22,107,167,0,1,0,0,0,0,2,0,0,5,304
COMALCALCO,554,BA,16,161,162,3,0,0,0,0,0,0,0,0,6,348
COMALCALCO,554,C1,22,174,145,3,2,0,0,0,1,0,0,0,14,361
COMALCALCO,555,BA,51,139,171,13,0,0,0,0,0,0,0,0,10,384
COMALCALCO,555,C1,44,157,162,6,0,0,0,0,4,0,0,1,13,387
COMALCALCO,555,C2,55,127,180,13,0,0,0,0,0,0,0,0,13,388
COMALCALCO,556,BA,23,91,147,2,0,0,0,0,1,0,0,0,0,264
COMALCALCO,556,C1,35,100,141,2,1,0,0,1,1,0,0,0,4,285
COMALCALCO,557,BA,40,112,129,11,2,0,0,0,1,0,0,0,0,295
COMALCALCO,557,C1,30,144,133,4,1,0,0,0,0,0,0,0,8,320
COMALCALCO,558,BA,24,136,158,14,1,0,1,0,1,0,0,0,16,351
COMALCALCO,558,C1*,0,160,166,28,0,0,0,0,2,0,0,0,11,367
COMALCALCO,559,BA,33,116,154,6,0,0,0,0,0,0,0,0,0,309
COMALCALCO,559,C1,28,100,170,3,3,0,0,0,3,0,0,0,7,314
COMALCALCO,560,BA,47,169,122,4,0,0,0,0,0,0,2,0,12,356
COMALCALCO,560,C1,52,138,150,5,0,0,1,0,0,0,0,0,0,346
COMALCALCO,561,BA,51,100,135,3,0,1,0,0,0,0,0,0,9,299
COMALCALCO,561,C1,47,112,121,2,0,0,0,0,0,1,0,0,10,293
COMALCALCO,562,BA,41,111,149,0,1,0,0,0,0,0,3,0,9,314
COMALCALCO,562,C1,32,107,169,1,1,0,0,0,1,0,2,0,6,319
COMALCALCO,563,BA,39,134,142,3,1,0,0,0,0,0,1,0,5,325
COMALCALCO,563,C1,46,141,127,1,0,0,0,0,0,1,3,0,0,319
COMALCALCO,564,BA,46,98,125,1,0,0,0,0,2,0,1,0,8,281
COMALCALCO,564,C1,32,94,155,1,1,0,0,0,0,0,1,0,5,289
COMALCALCO,565,BA,32,143,118,2,0,0,0,0,0,0,0,0,5,300
COMALCALCO,565,C1,42,123,164,2,0,0,1,0,1,1,1,0,2,337
COMALCALCO,566,BA,35,175,164,8,1,0,0,0,0,0,0,0,0,383
COMALCALCO,567,BA,18,117,133,2,0,0,0,0,0,0,0,0,2,272
,,,,,,,,,,,,,,,,
COMALCALCO,567,C1,28,93,144,6,0,0,0,0,2,0,0,0,4,277
COMALCALCO,568,BA,32,194,156,4,0,0,0,0,0,0,0,0,0,386
COMALCALCO,568,C1,34,201,145,6,1,0,0,0,1,0,0,0,0,388
COMALCALCO,569,BA,12,108,109,8,1,0,0,0,0,0,0,0,7,245
COMALCALCO,569,C1,20,110,103,5,0,0,1,1,0,0,0,0,8,248
COMALCALCO,570,BA,38,239,141,6,0,0,0,0,4,0,0,0,0,428
COMALCALCO,570,C1*,48,236,125,6,5,1,0,2,7,0,0,0,27,457
COMALCALCO,571,BA,29,132,117,3,1,0,1,1,3,0,1,0,11,299
COMALCALCO,571,C1,41,146,102,1,0,0,0,1,2,0,0,0,14,307
COMALCALCO,572,BA,41,101,176,1,0,0,1,0,0,1,0,0,4,325
COMALCALCO,572,C1,38,118,160,1,0,0,0,0,0,0,0,0,4,321
COMALCALCO,573,BA,57,108,178,1,0,0,0,0,0,0,0,0,6,350
COMALCALCO,573,C1*,47,96,197,1,0,0,0,0,0,0,0,0,14,355
COMALCALCO,574,BA,58,101,211,2,0,1,0,0,1,0,0,0,5,379
COMALCALCO,574,C1,47,116,213,4,3,0,0,0,0,0,0,0,9,392
COMALCALCO,575,BA,47,140,200,7,0,1,0,1,1,0,0,0,19,416
COMALCALCO,575,C1,46,122,168,4,1,0,0,0,1,0,0,0,0,342
COMALCALCO,576,BA,29,218,207,1,0,0,0,0,2,0,0,0,7,464
COMALCALCO,576,C1,21,194,223,4,1,0,0,2,1,0,0,1,8,455
COMALCALCO,577,BA,23,157,157,6,1,0,0,0,0,0,0,0,3,347
COMALCALCO,577,C1,13,112,207,7,2,1,0,0,0,0,0,0,1,343
COMALCALCO,578,BA*,25,160,77,4,2,0,1,0,2,0,0,0,9,280
COMALCALCO,578,C1*,28,155,115,5,0,0,0,0,0,0,0,0,8,311
COMALCALCO,579,BA,6,132,90,8,0,0,0,0,0,0,0,0,0,236
COMALCALCO,579,C1,16,92,95,9,0,0,0,0,0,0,0,0,16,228
COMALCALCO,580,BA,50,196,148,3,0,0,0,0,1,0,0,0,4,402
COMALCALCO,581,BA,36,157,132,0,1,0,0,0,0,0,0,0,0,326
COMALCALCO,581,C1,16,131,125,5,0,0,1,0,0,2,0,0,12,292
COMALCALCO,582,BA,28,95,125,7,0,0,0,0,1,0,0,0,8,264
COMALCALCO,582,C1,21,114,116,6,1,0,0,0,0,0,0,0,3,261
COMALCALCO,583,BA,16,147,155,4,0,0,0,0,3,0,0,0,9,334
COMALCALCO,583,C1*,18,181,141,3,0,0,0,0,0,0,0,0,2,345
COMALCALCO,584,BA,53,128,110,2,0,0,0,0,0,0,0,0,0,293
COMALCALCO,584,C1,53,113,132,3,0,0,0,0,3,0,0,0,7,311
COMALCALCO,585,BA,53,129,116,7,0,0,0,0,0,0,0,1,6,312
COMALCALCO,585,C1,32,140,125,5,0,0,0,0,0,0,0,0,4,306
COMALCALCO,586,BA,62,115,135,17,0,0,0,0,0,0,0,0,15,344
COMALCALCO,586,C1,42,102,110,19,0,0,2,1,0,0,0,0,12,288
COMALCALCO,587,BA,19,130,138,13,2,0,0,0,1,0,0,0,6,309
COMALCALCO,587,C1,24,131,132,14,1,0,0,0,1,0,0,4,4,311
COMALCALCO,587,C2,18,127,152,6,0,0,0,1,1,0,0,0,6,311
COMALCALCO,588,BA,13,145,99,19,2,0,1,0,1,0,0,0,12,292
COMALCALCO,588,C1,11,124,97,10,1,0,0,0,0,1,0,0,11,255
COMALCALCO,589,BA*,16,164,155,2,1,0,0,0,1,0,0,0,25,364
COMALCALCO,589,C1,7,126,190,3,0,0,0,2,0,0,0,0,11,339
COMALCALCO,590,BA,32,211,174,2,0,0,0,0,0,0,0,0,6,425
COMALCALCO,590,C1*,40,172,216,3,0,0,0,0,2,0,0,0,13,446
COMALCALCO,591,BA,73,131,122,64,1,0,1,0,1,0,0,0,11,404
COMALCALCO,591,C1,47,109,168,66,2,0,0,0,1,0,0,0,11,404
COMALCALCO,592,BA*,22,290,151,1,5,0,1,0,2,1,0,1,14,488
,,,,,,,,,,,,,,,,
COMALCALCO,592,C1,37,262,149,1,4,2,2,2,7,1,0,0,29,496
COMALCALCO,593,BA,27,130,159,6,0,0,0,1,0,1,0,0,3,327
COMALCALCO,593,C1,13,141,148,3,0,0,0,0,1,0,1,0,5,312
COMALCALCO,594,BA,37,116,155,4,2,0,0,0,0,4,0,0,0,318
COMALCALCO,594,C1,27,120,155,0,0,0,0,0,0,3,0,0,5,310
COMALCALCO,595,BA*,11,136,131,21,0,0,0,0,3,0,0,0,10,312
COMALCALCO,595,C1,13,109,143,19,0,0,0,0,0,0,0,0,8,292
COMALCALCO,596,BA,14,135,115,9,0,0,0,0,0,0,0,0,7,280
COMALCALCO,596,C1,16,117,102,13,1,0,1,0,2,0,0,0,10,262
COMALCALCO,597,BA,41,196,163,45,0,0,0,0,1,1,0,0,0,447
COMALCALCO,598,BA*,16,159,196,4,1,0,0,1,0,0,0,0,12,389
COMALCALCO,598,C1,15,161,176,1,0,0,0,0,0,0,0,0,9,362
COMALCALCO,599,BA,12,218,60,64,2,1,0,1,0,0,0,0,21,379
COMALCALCO,600,BA,36,135,164,8,1,0,0,1,0,0,0,0,11,356
COMALCALCO,600,C1,49,136,145,9,1,0,1,1,2,1,0,0,6,351
COMALCALCO,601,BA,10,252,189,3,2,0,0,0,0,0,0,0,15,471
COMALCALCO,601,C1,15,280,182,6,4,0,0,0,1,0,0,0,0,488
COMALCALCO,602,BA,8,143,202,4,0,0,1,0,0,0,0,0,10,368
COMALCALCO,602,C1,5,155,166,0,0,0,1,0,1,0,0,0,13,341
COMALCALCO,603,BA,22,123,126,23,0,0,0,0,0,0,0,0,28,322
COMALCALCO,603,C1,14,139,131,37,0,1,0,0,1,0,0,0,9,332
COMALCALCO,604,BA,23,136,173,11,1,0,1,0,0,3,0,0,9,357
COMALCALCO,604,C1,15,144,170,11,0,2,1,1,2,0,0,0,7,353
COMALCALCO,605,BA,25,135,140,16,0,0,0,0,0,0,0,0,9,325
COMALCALCO,606,BA,31,195,163,19,0,0,1,0,3,0,0,0,10,422
COMALCALCO,606,C1,49,181,181,16,2,0,1,0,2,0,0,0,15,447
COMALCALCO,607,BA,19,186,182,5,0,0,0,0,0,0,0,0,9,401
COMALCALCO,607,C1,14,200,177,5,1,0,0,0,1,1,0,0,8,407
COMALCALCO,608,BA*,37,163,191,3,1,0,0,0,0,0,1,0,6,402
COMALCALCO,608,C1,37,155,182,5,0,0,0,0,0,0,1,0,0,380
COMALCALCO,520,EM,40,80,82,7,0,1,0,0,0,0,0,0,4,214
,,,,,,,,,,,,,,,,
CUNDUACAN,609,BA*,120,118,116,0,0,0,0,0,1,0,0,0,7,362
CUNDUACAN,609,C1*,114,150,113,2,0,1,1,0,0,0,0,0,11,392
CUNDUACAN,610,BA*,169,146,67,0,2,0,1,0,2,1,0,0,8,396
CUNDUACAN,610,C1*,158,120,91,1,0,0,0,0,0,0,2,0,15,387
CUNDUACAN,611,BA*,122,170,100,1,0,0,0,0,0,0,0,0,6,399
CUNDUACAN,611,C1,93,145,121,4,1,0,0,0,0,0,0,0,14,378
CUNDUACAN,612,BA*,135,140,77,2,0,0,0,0,1,0,0,0,7,362
CUNDUACAN,612,C1,142,108,88,2,1,0,0,0,0,0,1,0,8,350
CUNDUACAN,613,BA*,162,156,74,6,0,0,1,0,1,0,1,0,14,415
CUNDUACAN,613,C1*,152,168,91,4,0,0,0,0,0,0,0,0,16,431
CUNDUACAN,614,BA*,103,112,172,4,1,0,0,0,0,1,0,0,10,403
CUNDUACAN,614,C1,120,136,117,4,1,0,1,0,0,0,0,0,14,393
CUNDUACAN,615,BA*,172,113,78,2,1,0,1,0,0,0,0,0,11,378
CUNDUACAN,615,C1,156,131,82,1,1,0,0,0,0,0,0,0,6,377
CUNDUACAN,616,BA,123,77,125,0,3,0,1,0,0,0,0,0,6,335
CUNDUACAN,616,C1,125,92,97,0,0,1,0,0,0,0,0,0,9,324
CUNDUACAN,617,BA*,204,132,90,5,1,0,0,1,0,5,3,0,10,451
CUNDUACAN,617,C1,221,134,91,15,2,0,0,0,0,1,0,0,6,470
CUNDUACAN,618,BA*,16,183,165,0,1,1,0,0,0,0,0,0,11,377
CUNDUACAN,618,C1*,10,200,181,3,1,0,0,1,0,0,0,0,5,401
CUNDUACAN,619,BA*,35,155,77,1,1,0,0,0,1,0,0,0,11,281
CUNDUACAN,619,C1*,25,141,90,1,1,0,0,0,1,0,0,0,6,265
CUNDUACAN,620,BA,46,208,129,1,2,0,0,0,0,0,0,0,22,408
CUNDUACAN,620,C1*,53,199,114,2,1,0,0,0,0,0,0,0,15,384
CUNDUACAN,621,BA,65,95,159,0,2,0,0,0,0,0,0,0,11,332
CUNDUACAN,621,C1*,64,150,110,0,2,0,0,0,0,0,0,0,16,342
CUNDUACAN,622,BA*,28,135,238,1,0,0,0,1,0,0,0,0,8,411
CUNDUACAN,623,BA,31,88,87,3,1,0,0,0,0,1,0,0,8,219
CUNDUACAN,623,C1*,43,91,84,0,0,1,0,0,0,1,0,0,11,231
CUNDUACAN,624,BA*,31,148,99,2,0,0,0,0,0,0,0,0,10,290
CUNDUACAN,624,C1*,19,122,147,0,0,0,0,0,0,0,0,0,12,300
CUNDUACAN,625,BA*,43,108,180,0,4,0,0,0,1,0,0,0,8,344
CUNDUACAN,625,C1,44,121,148,1,1,0,1,0,1,0,0,0,10,327
CUNDUACAN,626,BA*,33,184,249,2,2,1,0,0,2,0,1,0,9,483
CUNDUACAN,627,BA,26,293,68,3,1,0,0,1,2,1,0,0,19,414
CUNDUACAN,628,BA*,21,162,121,2,2,2,0,0,1,0,0,0,17,328
CUNDUACAN,628,C1*,26,139,137,4,0,0,0,1,1,0,1,0,5,314
CUNDUACAN,629,BA*,35,122,93,1,1,0,0,0,0,0,0,0,4,256
CUNDUACAN,629,C1*,40,124,93,2,0,0,0,0,0,0,0,0,7,266
CUNDUACAN,630,BA*,128,55,58,1,1,0,0,0,0,0,0,0,10,253
CUNDUACAN,630,C1,118,59,68,2,0,0,0,0,0,0,0,0,15,262
CUNDUACAN,631,BA*,119,79,144,1,0,0,0,0,1,0,0,0,8,352
CUNDUACAN,631,C1*,96,71,162,1,1,0,0,0,3,1,0,0,9,344
CUNDUACAN,632,BA*,105,126,236,2,2,0,0,0,0,0,0,0,7,478
CUNDUACAN,633,BA,64,139,52,0,0,2,0,0,0,0,0,0,30,287
,,,,,,,,,,,,,,,,
CUNDUACAN,633,C1*,81,144,55,2,3,0,0,0,0,0,0,0,7,292
CUNDUACAN,634,BA,26,162,139,2,0,0,0,0,1,0,0,0,15,345
CUNDUACAN,634,C1*,29,163,170,2,0,0,1,0,0,1,0,0,14,380
CUNDUACAN,635,BA,87,148,123,1,1,0,0,0,2,0,0,0,16,378
CUNDUACAN,635,C1*,82,181,102,0,0,0,0,0,2,0,0,0,14,381
CUNDUACAN,636,BA,92,129,97,1,2,5,0,0,0,1,0,0,15,342
CUNDUACAN,636,C1*,90,124,123,2,0,3,0,0,1,1,0,0,16,360
CUNDUACAN,637,BA,73,103,81,0,0,0,0,0,1,0,1,0,16,275
CUNDUACAN,637,C1,74,105,82,2,0,0,0,0,0,0,0,0,14,277
CUNDUACAN,638,BA,31,157,154,1,0,0,0,0,0,0,0,0,13,356
CUNDUACAN,638,C1*,27,152,166,1,0,0,0,1,0,0,0,0,3,350
CUNDUACAN,639,BA,119,72,153,2,0,0,0,1,0,0,0,0,6,353
CUNDUACAN,639,C1,133,65,130,0,1,0,0,1,0,0,0,0,7,337
CUNDUACAN,640,BA*,18,106,120,0,1,0,0,1,0,1,1,0,2,250
CUNDUACAN,640,C1*,29,88,148,2,3,0,0,0,0,0,1,0,5,276
CUNDUACAN,641,BA,15,179,141,1,2,0,0,0,3,0,0,0,11,352
CUNDUACAN,641,C1*,22,130,168,2,1,0,0,0,0,0,1,0,10,334
CUNDUACAN,641,C2*,33,143,148,1,0,0,0,1,3,0,0,0,12,341
CUNDUACAN,642,BA*,46,158,93,0,0,0,1,0,0,0,0,0,13,311
CUNDUACAN,642,C1*,60,134,120,2,2,0,0,0,0,0,0,0,7,325
CUNDUACAN,642,C2*,59,159,89,2,0,0,0,1,1,0,0,0,17,328
CUNDUACAN,643,BA*,64,80,103,0,0,0,0,0,1,0,0,0,4,252
CUNDUACAN,643,C1*,39,83,137,0,0,0,0,1,0,0,0,0,20,280
CUNDUACAN,644,BA*,9,111,83,1,1,0,1,1,0,4,0,0,9,220
CUNDUACAN,644,C1*,23,101,124,1,0,0,1,0,0,2,0,0,10,262
CUNDUACAN,645,BA*,39,121,142,1,0,0,0,1,0,0,0,0,5,309
CUNDUACAN,645,C1,18,120,156,1,0,0,0,0,0,0,0,0,5,300
CUNDUACAN,645,C2*,37,160,106,0,1,0,0,0,0,0,0,0,4,308
CUNDUACAN,646,BA*,44,132,83,1,1,0,0,0,1,0,0,0,11,273
CUNDUACAN,646,C1*,54,144,78,1,0,0,0,0,2,0,0,0,13,292
CUNDUACAN,647,BA*,100,99,121,2,2,0,0,0,0,2,0,0,9,335
CUNDUACAN,647,C1,119,87,120,2,3,0,1,0,0,1,5,0,8,346
CUNDUACAN,648,BA*,71,93,105,1,0,0,0,0,2,0,1,0,5,278
CUNDUACAN,648,C1,84,85,97,2,1,0,0,0,0,0,0,0,8,277
CUNDUACAN,649,BA*,57,91,113,1,1,0,0,1,0,0,0,0,10,274
CUNDUACAN,649,C1*,38,102,88,0,1,1,0,0,1,0,0,0,13,244
CUNDUACAN,650,BA,27,154,39,1,1,0,0,0,2,0,0,0,20,244
CUNDUACAN,650,C1*,24,150,48,1,1,0,0,0,0,0,0,0,12,236
CUNDUACAN,651,BA*,15,154,317,2,0,0,0,0,1,0,0,0,6,495
CUNDUACAN,651,EX,43,69,60,1,0,0,0,0,0,1,0,0,5,179
CUNDUACAN,652,BA*,16,102,175,1,1,0,0,0,2,0,0,0,7,304
CUNDUACAN,652,C1,29,130,135,2,0,1,0,0,0,0,0,0,7,304
CUNDUACAN,653,BA,49,104,169,2,1,0,2,0,0,0,0,0,7,334
CUNDUACAN,653,C1,30,94,170,1,3,0,0,0,0,0,0,0,12,310
CUNDUACAN,654,BA*,89,159,189,1,1,1,0,1,0,1,0,0,18,460
CUNDUACAN,654,C1*,103,112,184,2,1,0,1,0,0,0,0,0,8,411
CUNDUACAN,655,BA,36,127,171,0,1,0,0,0,1,1,0,0,14,351
CUNDUACAN,655,EX,28,45,64,0,1,0,0,2,0,0,0,0,5,145
CUNDUACAN,656,BA*,73,84,280,6,0,0,1,0,1,0,2,0,17,464
CUNDUACAN,656,C1*,56,140,265,0,0,0,2,1,0,0,0,0,8,472
,,,,,,,,,,,,,,,,
CUNDUACAN,657,BA*,48,214,191,2,1,0,0,0,2,0,0,0,16,474
CUNDUACAN,658,BA,54,120,148,2,1,0,0,0,0,0,0,0,9,334
CUNDUACAN,658,C1*,33,154,126,1,0,0,0,1,2,0,0,0,14,331
CUNDUACAN,659,BA*,60,117,91,0,1,0,1,0,2,1,0,0,21,294
CUNDUACAN,659,C1*,86,159,56,1,0,0,0,0,2,0,0,0,11,315
CUNDUACAN,660,BA*,40,116,59,4,3,0,0,1,1,0,0,0,6,230
CUNDUACAN,661,BA,37,142,111,3,0,1,0,0,1,0,0,0,9,304
CUNDUACAN,661,EX,12,50,55,2,0,0,1,0,0,0,0,0,3,123
CUNDUACAN,662,BA*,50,125,57,3,0,0,0,0,0,1,0,0,5,241
CUNDUACAN,662,C1*,39,99,57,4,1,0,0,0,1,0,0,0,4,205
CUNDUACAN,663,BA,64,180,109,4,2,0,0,0,1,0,0,0,12,372
CUNDUACAN,663,C1*,84,198,107,4,2,0,0,0,0,0,0,0,15,410
CUNDUACAN,663,C2,68,185,127,3,2,0,0,0,1,0,0,0,8,394
CUNDUACAN,664,BA*,62,95,163,15,2,0,0,0,1,0,0,0,4,342
CUNDUACAN,665,BA*,67,160,108,3,0,0,1,0,1,0,0,0,10,350
CUNDUACAN,665,C1*,73,163,105,6,1,0,1,1,1,0,0,0,8,359
CUNDUACAN,666,BA*,14,111,128,5,0,0,1,1,1,0,0,0,10,271
CUNDUACAN,666,C1,13,83,134,1,0,0,0,0,1,0,0,0,10,242
CUNDUACAN,667,BA*,31,207,89,7,2,0,0,0,2,0,0,0,13,351
CUNDUACAN,613,EM,81,55,56,1,1,0,0,0,0,0,0,0,6,200
,,,,,,,,,,,,,,,,
EMILIANO ZAPATA,668,BA*,25,200,155,0,2,0,0,0,0,0,0,0,11,393
EMILIANO ZAPATA,668,C1*,26,193,165,3,1,0,0,1,0,0,0,0,6,395
EMILIANO ZAPATA,669,BA*,24,181,134,1,2,0,0,0,0,0,0,0,7,349
EMILIANO ZAPATA,669,C1*,27,216,125,1,2,0,0,0,0,0,0,0,10,381
EMILIANO ZAPATA,670,BA*,43,118,146,2,0,0,0,0,0,0,0,0,4,313
EMILIANO ZAPATA,670,C1*,41,93,163,5,0,0,0,1,0,0,0,0,8,311
EMILIANO ZAPATA,671,BA*,26,150,185,3,0,0,0,0,0,0,0,0,7,371
EMILIANO ZAPATA,671,C1*,45,153,179,1,0,0,0,0,0,1,0,0,6,385
EMILIANO ZAPATA,672,BA*,29,174,176,4,0,1,0,0,1,0,1,0,10,396
EMILIANO ZAPATA,672,C1*,33,186,171,8,1,0,0,0,0,0,0,0,11,410
EMILIANO ZAPATA,673,BA*,33,154,155,1,0,0,0,0,0,0,0,0,6,349
EMILIANO ZAPATA,673,C1*,38,166,174,1,0,0,0,0,0,0,0,0,5,384
EMILIANO ZAPATA,674,BA*,26,158,135,2,0,1,0,0,0,0,0,0,6,328
EMILIANO ZAPATA,674,C1*,29,152,142,3,3,0,0,0,0,0,0,0,15,344
EMILIANO ZAPATA,674,C2*,32,130,150,3,0,1,0,1,1,0,0,0,7,325
EMILIANO ZAPATA,675,BA*,22,92,127,2,2,0,0,0,0,0,1,0,5,251
EMILIANO ZAPATA,675,C1*,38,86,122,0,0,0,0,0,0,0,0,0,4,250
EMILIANO ZAPATA,676,BA*,22,147,174,4,0,0,0,1,0,0,1,0,8,357
EMILIANO ZAPATA,676,C1*,17,148,173,7,2,0,0,0,0,0,0,0,7,354
EMILIANO ZAPATA,677,BA*,47,105,152,5,0,0,1,0,0,0,0,0,7,317
EMILIANO ZAPATA,677,C1*,33,162,139,4,0,0,0,0,0,0,0,0,7,345
EMILIANO ZAPATA,677,C2*,27,154,135,5,1,1,0,0,1,0,0,0,6,330
EMILIANO ZAPATA,678,BA*,61,257,108,1,3,0,0,0,2,0,1,0,10,443
EMILIANO ZAPATA,678,C1*,44,227,137,2,2,0,1,0,6,0,0,0,13,432
EMILIANO ZAPATA,678,C2*,46,221,142,3,1,0,0,2,1,0,0,0,15,431
EMILIANO ZAPATA,679,BA*,19,310,122,0,3,0,0,3,1,0,0,0,12,470
EMILIANO ZAPATA,680,BA*,2,80,77,0,0,0,0,0,2,0,1,0,3,165
EMILIANO ZAPATA,681,BA*,30,141,181,0,1,0,0,1,0,0,0,0,15,369
EMILIANO ZAPATA,682,BA*,10,141,224,6,0,1,0,0,1,0,1,0,7,391
EMILIANO ZAPATA,683,BA*,28,129,119,2,1,0,0,1,1,0,0,1,12,294
EMILIANO ZAPATA,683,C1*,32,133,112,5,0,0,1,1,0,0,1,0,11,296
EMILIANO ZAPATA,670,EM*,8,25,43,2,0,0,0,0,0,0,0,0,2,80
,,,,,,,,,,,,,,,,
HUIMANGUILLO,684,BA*,80,79,110,4,1,4,0,0,0,1,4,0,7,290
HUIMANGUILLO,684,C1,91,70,114,2,0,4,0,0,0,0,3,0,6,290
HUIMANGUILLO,685,BA,95,67,80,0,0,1,0,0,1,0,2,0,6,252
HUIMANGUILLO,685,C1,78,57,81,2,2,8,0,1,0,0,0,0,4,233
HUIMANGUILLO,686,BA,111,94,72,0,1,5,0,0,2,0,4,1,15,305
HUIMANGUILLO,686,C1,128,94,80,2,0,5,0,1,0,0,1,0,8,319
HUIMANGUILLO,687,BA*,156,116,66,2,0,0,0,0,0,0,4,1,15,360
HUIMANGUILLO,687,C1,171,88,99,0,1,3,0,2,0,1,2,0,10,377
HUIMANGUILLO,688,BA,105,98,81,0,0,3,0,0,0,0,2,0,8,297
HUIMANGUILLO,688,C1,110,76,102,1,1,3,0,0,0,0,0,0,2,295
HUIMANGUILLO,689,BA,76,65,115,1,1,1,0,0,0,0,0,0,6,265
HUIMANGUILLO,689,C1,96,83,95,2,0,3,0,2,1,0,0,0,8,290
HUIMANGUILLO,690,BA,147,127,135,0,1,10,0,1,0,0,1,0,5,427
HUIMANGUILLO,691,BA,107,62,68,1,0,0,0,0,0,1,6,0,6,251
HUIMANGUILLO,691,C1,73,58,91,1,0,0,0,0,0,1,1,0,3,228
HUIMANGUILLO,692,BA*,142,110,104,0,1,2,0,1,0,0,4,0,7,371
HUIMANGUILLO,692,C1*,133,99,85,3,0,4,0,1,0,0,11,0,13,349
HUIMANGUILLO,693,BA*,115,62,93,2,1,4,3,0,0,0,3,0,9,292
HUIMANGUILLO,693,C1,121,68,86,0,1,3,0,0,1,1,1,0,7,289
HUIMANGUILLO,694,BA,120,75,93,3,0,1,0,0,1,0,1,1,6,301
HUIMANGUILLO,694,C1,117,89,102,2,1,2,0,0,0,0,2,0,10,325
HUIMANGUILLO,694,C2,112,76,105,3,1,5,0,1,1,0,1,0,16,321
HUIMANGUILLO,695,BA,95,79,130,3,1,1,0,0,0,0,1,0,3,313
HUIMANGUILLO,695,C1*,105,75,143,2,0,1,0,0,1,0,2,0,8,337
HUIMANGUILLO,696,BA,103,82,84,3,4,2,1,0,1,0,11,0,3,294
HUIMANGUILLO,696,C1,137,58,91,2,0,2,0,0,0,0,4,0,6,300
HUIMANGUILLO,697,BA,122,81,120,1,0,3,0,0,0,0,4,0,4,335
HUIMANGUILLO,697,C1,131,66,121,5,0,0,0,0,0,0,3,0,6,332
HUIMANGUILLO,698,BA*,70,44,100,2,0,0,0,0,0,0,0,0,8,224
HUIMANGUILLO,698,C1,58,46,94,1,0,2,0,0,0,0,1,0,6,208
HUIMANGUILLO,699,BA*,20,119,86,1,3,41,0,1,0,0,0,0,11,282
HUIMANGUILLO,699,C1,21,119,76,1,3,30,0,0,0,1,1,0,7,259
HUIMANGUILLO,699,C2,25,119,93,0,0,39,0,1,0,1,1,0,10,289
HUIMANGUILLO,700,BA,54,110,98,0,2,23,0,0,0,0,0,0,6,293
HUIMANGUILLO,700,C1*,62,118,101,1,2,17,0,1,0,0,0,0,6,308
HUIMANGUILLO,701,BA*,23,80,87,3,0,13,0,0,1,0,0,0,4,211
HUIMANGUILLO,701,C1,24,87,83,0,1,17,0,1,0,0,0,0,5,218
HUIMANGUILLO,702,BA,57,147,113,0,0,56,0,0,2,0,0,0,8,383
HUIMANGUILLO,703,BA*,25,130,139,1,3,17,0,0,1,0,4,0,11,331
HUIMANGUILLO,703,C1,14,156,120,0,0,20,0,0,2,0,2,0,14,328
HUIMANGUILLO,704,BA*,20,81,118,1,2,37,0,0,1,0,0,0,18,278
HUIMANGUILLO,704,C1,20,122,112,1,0,19,0,1,0,1,1,0,10,287
HUIMANGUILLO,705,BA*,25,105,88,2,0,14,0,0,0,0,0,0,4,238
HUIMANGUILLO,705,C1*,19,126,70,2,1,3,2,2,4,0,0,0,4,233
HUIMANGUILLO,706,BA,49,211,117,2,3,0,0,0,0,1,0,0,7,390
HUIMANGUILLO,706,C1*,32,164,143,5,2,1,0,0,1,0,0,0,6,354
HUIMANGUILLO,707,BA,9,152,217,1,2,52,0,0,0,0,0,0,16,449
HUIMANGUILLO,707,C1*,21,207,192,2,0,19,0,0,0,0,0,0,14,455
HUIMANGUILLO,708,BA,38,220,126,0,2,21,0,1,0,0,0,0,13,421
HUIMANGUILLO,708,C1*,46,176,132,0,0,31,0,0,0,0,0,0,0,385
,,,,,,,,,,,,,,,,
HUIMANGUILLO,709,BA*,27,120,89,0,0,0,0,0,0,0,0,0,4,240
HUIMANGUILLO,710,BA,30,124,139,0,1,3,0,0,0,0,0,0,7,304
HUIMANGUILLO,710,C1,39,149,125,2,1,6,0,0,0,0,0,2,0,324
HUIMANGUILLO,711,BA*,12,129,119,0,0,1,0,1,0,0,0,0,7,269
HUIMANGUILLO,711,C1,16,139,139,0,0,4,0,0,0,0,0,0,8,306
