Municipio,Sección,Casilla,Lista Nominal,PAN,PRI-PVEM,PRD,PT,PC,PAS,PMP,FC,No Registrados,Nulos,Total
COMALCALCO,572,BA,615,25,165,169,0,0,0,1,0,0,5,365
COMALCALCO,572,C1,616,14,186,150,0,1,0,0,0,0,4,355
COMALCALCO,573,BA,617,32,181,159,2,5,0,0,0,0,4,383
COMALCALCO,573,C1,617,34,156,182,2,1,1,1,0,0,0,377
COMALCALCO,574,BA,729,36,167,194,1,0,0,0,0,1,4,403
COMALCALCO,574,C1,729,43,166,160,1,3,0,0,0,0,8,381
COMALCALCO,575,BA,713,33,213,182,5,2,2,3,1,0,9,450
COMALCALCO,575,C1,713,21,200,183,5,1,0,2,0,0,10,422
COMALCALCO,576,BA,501,29,166,123,6,1,0,0,0,0,4,329
COMALCALCO,576,C1,501,30,146,143,0,1,1,1,0,0,7,329
COMALCALCO,576,C2,502,19,138,170,0,0,0,0,0,0,12,339
COMALCALCO,577,BA,542,32,171,168,0,0,0,1,0,0,3,375
COMALCALCO,577,C1,542,25,124,218,0,2,0,1,1,0,4,375
COMALCALCO,578,BA,519,16,187,121,2,0,0,0,1,0,4,331
COMALCALCO,578,C1,520,8,197,132,1,0,0,1,0,0,6,345
COMALCALCO,579,BA,387,1,133,111,0,0,0,0,0,0,0,245
COMALCALCO,579,C1,387,1,110,124,0,0,0,2,0,0,0,237
COMALCALCO,580,BA,610,7,210,250,1,0,0,0,0,0,4,472
COMALCALCO,581,BA,576,16,183,192,3,2,0,0,0,0,15,411
COMALCALCO,581,C1,576,16,135,209,0,3,0,0,0,3,7,373
COMALCALCO,582,BA,509,13,134,128,1,2,0,0,0,0,4,282
COMALCALCO,582,C1,509,8,159,145,1,2,0,0,1,0,2,318
,,,,,,,,,,,,,,
COMALCALCO,583,BA,593,10,184,212,2,0,0,0,0,0,4,412
COMALCALCO,583,C1,593,6,203,196,2,0,1,1,1,0,3,413
COMALCALCO,584,BA,501,14,174,164,1,1,0,0,0,0,0,354
COMALCALCO,584,C1,502,5,125,176,0,0,0,0,0,0,7,313
COMALCALCO,585,BA,518,8,181,170,0,0,0,0,0,0,5,364
COMALCALCO,585,C1,518,19,148,141,0,0,0,1,0,0,1,310
COMALCALCO,586,BA,556,14,149,188,0,1,0,0,0,0,0,352
COMALCALCO,586,C1,556,13,141,158,2,2,0,1,0,0,5,322
COMALCALCO,587,BA,561,13,178,160,0,0,0,0,0,0,8,359
COMALCALCO,587,C1,561,23,173,159,1,0,0,2,2,0,6,366
COMALCALCO,587,C2,562,16,166,184,1,0,0,1,0,0,3,371
COMALCALCO,588,BA,481,4,181,141,1,0,0,3,1,0,14,345
COMALCALCO,588,C1,482,3,163,144,1,1,0,2,0,0,8,322
COMALCALCO,589,BA,494,10,181,167,1,0,0,0,0,0,9,368
COMALCALCO,589,C1,495,17,124,210,0,1,0,1,0,0,5,358
COMALCALCO,590,BA,564,15,205,145,2,3,1,0,0,0,0,371
COMALCALCO,590,C1,565,17,168,142,2,1,0,1,0,0,0,331
COMALCALCO,590,C2,565,22,155,165,2,0,1,0,0,0,14,359
COMALCALCO,591,BA,746,12,232,240,1,2,1,0,0,0,9,497
COMALCALCO,591,C1,747,14,203,243,0,0,0,0,0,0,10,470
COMALCALCO,592,BA,731,27,239,212,3,0,3,5,2,0,0,491
COMALCALCO,592,C1,731,22,253,207,7,0,0,1,2,0,29,521
COMALCALCO,593,BA,521,10,188,198,0,0,0,0,0,0,2,398
COMALCALCO,593,C1,521,15,163,179,0,1,0,2,0,0,4,364
COMALCALCO,594,BA,546,0,149,178,2,0,2,1,0,12,0,344
COMALCALCO,594,C1,546,20,146,195,0,0,0,0,0,0,3,364
COMALCALCO,595,BA,444,2,177,166,1,0,1,0,1,0,2,350
COMALCALCO,595,C1,445,3,155,174,1,1,1,2,0,0,0,337
COMALCALCO,596,BA,465,8,177,128,1,0,0,0,0,0,6,320
COMALCALCO,596,C1,465,1,165,124,0,0,0,0,0,0,7,297
COMALCALCO,597,BA,702,23,246,225,0,0,0,0,0,0,8,502
COMALCALCO,598,BA,628,25,200,191,0,3,0,0,1,3,6,429
COMALCALCO,598,C1,629,9,207,195,5,1,0,3,1,0,6,427
COMALCALCO,599,BA,662,3,210,199,3,0,0,1,0,0,4,420
COMALCALCO,600,BA,630,26,184,175,2,0,0,0,0,0,12,399
COMALCALCO,600,C1,631,21,203,155,1,3,3,1,0,0,9,396
COMALCALCO,601,BA,691,7,248,225,2,2,3,2,2,0,15,506
COMALCALCO,601,C1,691,4,264,225,2,0,0,0,1,0,7,503
COMALCALCO,602,BA,567,10,186,227,2,7,2,3,0,0,5,442
COMALCALCO,602,C1,568,5,207,208,1,0,0,0,0,0,16,437
COMALCALCO,603,BA,573,20,182,129,0,0,2,0,0,0,16,349
COMALCALCO,603,C1,573,13,179,156,1,0,0,0,0,0,5,354
COMALCALCO,604,BA,590,18,172,166,0,0,0,0,0,0,9,365
COMALCALCO,604,C1,590,17,173,188,2,2,0,1,0,0,7,390
COMALCALCO,605,BA,531,20,175,124,0,1,0,1,0,0,6,327
,,,,,,,,,,,,,,
COMALCALCO,606,BA,693,11,251,176,2,0,0,0,3,0,6,449
COMALCALCO,606,C1,693,15,251,165,1,0,0,0,1,0,4,437
COMALCALCO,607,BA,637,1,178,270,0,4,1,1,0,0,5,460
COMALCALCO,607,C1,637,5,199,241,4,4,3,0,0,0,7,463
COMALCALCO,608,BA,654,15,235,195,3,0,0,0,0,0,4,452
COMALCALCO,608,C1,655,27,215,185,0,1,0,1,0,0,1,430
COMALCALCO,520,ES MR,,18,158,100,1,0,0,0,0,0,0,277
,,,,,,,,,,,,,,
CUNDUACAN,609,BA,665,10,127,230,4,3,0,0,0,0,11,385
CUNDUACAN,609,C1,665,2,128,271,1,1,1,1,1,0,1,407
CUNDUACAN,610,BA,637,8,149,243,2,1,0,0,0,0,6,409
CUNDUACAN,610,C1,637,5,135,226,2,3,1,0,0,0,4,376
CUNDUACAN,611,BA,677,2,165,241,0,1,0,0,0,0,13,422
CUNDUACAN,611,C1,678,7,165,206,2,2,1,0,0,0,9,392
CUNDUACAN,612,BA,547,5,158,184,1,3,0,0,0,0,3,354
CUNDUACAN,612,C1,547,6,130,207,3,2,0,1,0,0,5,354
CUNDUACAN,613,BA,631,7,161,217,2,5,0,1,0,0,6,399
CUNDUACAN,613,C1,631,5,164,202,2,11,0,0,0,0,4,388
CUNDUACAN,614,BA,701,6,118,300,1,1,0,1,0,0,3,430
CUNDUACAN,614,C1,702,4,135,266,2,2,0,0,0,0,4,413
CUNDUACAN,615,BA,586,10,114,235,6,1,0,1,0,0,4,371
CUNDUACAN,615,C1,586,4,162,202,4,1,0,0,0,0,2,375
CUNDUACAN,616,BA,571,5,120,248,1,0,0,0,0,0,6,380
CUNDUACAN,616,C1,571,9,123,236,2,2,0,1,0,0,5,378
CUNDUACAN,617,BA,730,7,117,296,0,0,0,0,0,0,4,424
CUNDUACAN,617,C1,731,8,153,288,3,0,0,0,1,0,5,458
CUNDUACAN,618,BA,548,2,167,211,2,0,0,0,0,0,4,386
CUNDUACAN,618,C1,548,2,156,225,1,0,1,0,0,0,9,394
CUNDUACAN,619,BA,485,5,161,143,0,0,0,0,0,0,5,314
CUNDUACAN,619,C1,486,4,115,184,1,2,0,1,0,0,2,309
CUNDUACAN,620,BA,698,5,203,220,1,0,0,2,2,0,0,433
CUNDUACAN,620,C1,698,4,216,201,0,0,0,1,1,0,15,438
CUNDUACAN,621,BA,574,3,119,268,0,0,0,0,0,0,5,395
CUNDUACAN,621,C1,575,3,150,220,2,0,0,1,1,0,6,383
CUNDUACAN,622,BA,722,6,122,265,1,1,0,0,0,0,6,401
CUNDUACAN,623,BA,400,2,62,183,2,0,0,0,0,0,5,254
CUNDUACAN,623,C1,401,2,71,184,3,0,2,0,1,0,6,269
CUNDUACAN,624,BA,520,3,132,196,1,5,0,0,0,0,6,343
CUNDUACAN,624,C1,520,0,152,223,0,1,0,0,1,0,5,382
CUNDUACAN,625,BA,542,3,138,249,0,0,0,0,0,0,2,392
CUNDUACAN,625,C1,542,4,144,227,0,2,0,1,1,0,4,383
CUNDUACAN,626,BA,748,3,158,360,0,0,4,0,2,0,8,535
CUNDUACAN,627,BA,704,2,257,139,1,2,0,2,1,0,10,414
CUNDUACAN,628,BA,511,1,152,193,1,0,0,0,2,0,12,361
CUNDUACAN,628,C1,511,1,155,207,1,0,0,0,0,0,5,369
CUNDUACAN,629,BA,501,5,114,192,3,0,0,0,0,0,5,319
CUNDUACAN,629,C1,502,6,132,180,0,0,1,0,0,0,2,321
CUNDUACAN,630,BA,503,6,81,186,6,2,0,0,0,0,7,288
CUNDUACAN,630,C1,503,4,71,206,6,4,1,0,0,0,4,296
CUNDUACAN,631,BA,600,10,67,257,16,2,1,0,0,0,9,362
CUNDUACAN,631,C1,601,6,61,270,3,3,1,0,0,0,7,351
CUNDUACAN,632,BA,702,16,190,290,5,0,0,0,0,0,7,508
CUNDUACAN,633,BA,460,2,125,162,1,3,1,0,1,0,3,298
,,,,,,,,,,,,,,
CUNDUACAN,633,C1,460,4,103,164,0,2,0,0,0,0,4,277
CUNDUACAN,634,BA,597,8,191,162,0,0,0,1,0,0,7,369
CUNDUACAN,634,C1,598,8,161,225,1,0,0,2,0,0,2,399
CUNDUACAN,635,BA,678,7,149,235,0,0,0,0,0,0,4,395
CUNDUACAN,635,C1,678,3,185,210,1,2,0,2,1,0,7,411
CUNDUACAN,636,BA,599,8,135,209,2,1,0,2,1,0,4,362
CUNDUACAN,636,C1,600,5,120,204,0,0,0,0,0,0,4,333
CUNDUACAN,637,BA,467,3,104,184,3,1,0,0,0,0,1,296
CUNDUACAN,637,C1,467,2,80,204,1,0,0,0,1,0,4,292
CUNDUACAN,638,BA,632,5,221,216,0,2,0,0,0,0,17,461
CUNDUACAN,638,C1,633,1,191,220,0,0,0,1,0,0,3,416
CUNDUACAN,639,BA,553,39,120,194,0,0,0,0,0,0,5,358
CUNDUACAN,639,C1,553,30,110,200,0,0,0,0,0,0,1,341
CUNDUACAN,640,BA,454,1,109,144,1,1,0,0,0,0,2,258
CUNDUACAN,640,C1,454,1,109,180,1,1,1,0,0,0,2,295
CUNDUACAN,641,BA,616,3,208,190,1,0,0,0,1,0,16,419
CUNDUACAN,641,C1,616,2,154,229,1,0,1,2,1,0,23,413
CUNDUACAN,641,C2,617,0,189,209,0,0,0,0,0,0,14,412
CUNDUACAN,642,BA,616,2,183,172,3,1,0,0,0,0,0,361
CUNDUACAN,642,C1,617,2,148,221,0,0,0,2,0,0,5,378
CUNDUACAN,642,C2,617,1,184,183,0,0,2,1,0,0,5,376
CUNDUACAN,643,BA,446,6,114,169,0,0,0,1,1,0,4,295
CUNDUACAN,643,C1,447,1,99,186,0,0,1,0,0,0,8,295
CUNDUACAN,644,BA,408,1,99,127,1,0,0,1,1,0,12,242
CUNDUACAN,644,C1,409,2,101,148,0,1,1,0,0,0,0,253
CUNDUACAN,645,BA,558,4,179,169,0,0,0,0,0,0,4,356
CUNDUACAN,645,C1,558,4,155,181,0,1,0,1,0,0,5,347
CUNDUACAN,645,C2,558,2,194,173,2,0,0,0,0,0,3,374
CUNDUACAN,646,BA,454,1,116,140,0,0,0,2,0,0,7,266
CUNDUACAN,646,C1,454,2,134,135,2,0,0,0,0,0,6,279
CUNDUACAN,647,BA,555,5,128,222,3,1,1,0,1,0,9,370
CUNDUACAN,647,C1,555,8,114,244,3,0,0,1,0,0,7,377
CUNDUACAN,648,BA,500,4,106,175,2,0,0,0,0,0,3,290
CUNDUACAN,648,C1,500,4,82,185,1,0,0,0,0,0,10,282
CUNDUACAN,649,BA,517,4,104,185,0,0,1,0,0,0,6,300
CUNDUACAN,649,C1,518,9,126,148,1,0,1,0,2,0,31,318
CUNDUACAN,650,BA,415,1,124,123,0,0,0,0,0,0,16,264
CUNDUACAN,650,C1,416,3,107,138,3,0,0,0,0,0,17,268
CUNDUACAN,651,BA,737,3,191,327,0,0,0,1,0,0,14,536
CUNDUACAN,651,EX,285,9,55,104,0,0,0,0,0,0,3,171
CUNDUACAN,652,BA,521,5,81,206,0,0,0,0,0,0,2,294
CUNDUACAN,652,C1,522,7,126,179,1,0,1,0,0,0,7,321
CUNDUACAN,653,BA,546,7,110,197,6,6,0,0,0,0,0,326
CUNDUACAN,653,C1,547,2,100,210,1,4,0,1,0,0,9,327
CUNDUACAN,654,BA,504,16,107,184,2,1,0,1,0,0,7,318
,,,,,,,,,,,,,,
CUNDUACAN,654,C1,504,9,92,195,2,2,1,0,0,0,7,308
CUNDUACAN,654,C2,504,17,91,189,1,0,1,0,1,0,4,304
CUNDUACAN,655,BA,610,6,137,225,2,1,1,0,0,0,2,374
CUNDUACAN,655,EX,244,7,60,87,1,1,0,0,0,0,6,162
CUNDUACAN,656,BA,742,6,142,318,1,1,0,1,1,0,4,474
CUNDUACAN,656,C1,742,5,190,269,2,1,0,0,0,0,16,483
CUNDUACAN,657,BA,736,4,202,335,4,0,1,1,0,0,7,554
CUNDUACAN,658,BA,495,10,108,230,0,1,0,0,0,0,9,358
CUNDUACAN,658,C1,495,8,136,199,1,0,1,1,0,0,1,347
CUNDUACAN,659,BA,699,3,119,259,0,0,1,1,0,0,9,392
CUNDUACAN,659,C1,699,8,155,224,2,1,0,0,3,0,10,403
CUNDUACAN,660,BA,470,4,101,157,0,0,0,0,0,0,3,265
CUNDUACAN,661,BA,564,3,105,141,3,0,0,0,0,0,6,258
CUNDUACAN,661,EX,172,1,57,43,1,0,0,0,0,0,4,106
CUNDUACAN,662,BA,451,5,72,138,1,0,0,0,0,0,5,221
CUNDUACAN,662,C1,451,3,63,131,2,0,0,0,0,0,2,201
CUNDUACAN,663,BA,591,3,119,180,0,2,0,0,0,0,11,315
CUNDUACAN,663,C1,591,3,143,182,1,1,1,1,0,0,5,337
CUNDUACAN,663,C2,592,5,119,158,3,1,1,1,0,0,10,298
CUNDUACAN,663,C3,592,3,134,183,1,0,0,1,0,0,8,330
CUNDUACAN,664,BA,670,6,98,238,0,4,0,1,0,0,8,355
CUNDUACAN,665,BA,646,7,149,189,3,1,0,2,1,0,1,353
CUNDUACAN,665,C1,647,2,161,156,3,1,0,0,0,0,9,332
CUNDUACAN,666,BA,437,2,90,153,2,0,0,0,1,0,21,269
CUNDUACAN,666,C1,438,9,97,131,1,1,0,0,0,0,8,247
CUNDUACAN,667,BA,685,3,172,204,1,1,0,0,0,0,10,391
CUNDUACAN,613,ES MR,,3,158,211,5,1,0,0,0,0,1,379
,,,,,,,,,,,,,,
EMILIANO ZAPATA,668,BA,676,49,248,93,6,2,0,0,0,0,5,403
EMILIANO ZAPATA,668,C1,676,42,239,100,7,1,0,1,1,0,10,401
EMILIANO ZAPATA,669,BA,583,55,193,98,0,3,1,0,1,0,0,351
EMILIANO ZAPATA,669,C1,583,50,223,79,3,3,0,1,0,0,10,369
EMILIANO ZAPATA,670,BA,446,23,167,100,3,3,0,0,0,0,6,302
EMILIANO ZAPATA,670,C1,446,20,154,103,0,0,0,0,1,0,8,286
EMILIANO ZAPATA,671,BA,554,24,176,153,1,1,0,0,0,0,6,361
EMILIANO ZAPATA,671,C1,554,27,207,122,3,3,1,0,0,0,4,367
EMILIANO ZAPATA,672,BA,654,29,237,143,3,0,0,2,0,0,10,424
EMILIANO ZAPATA,672,C1,654,38,237,142,2,3,1,0,0,0,6,429
EMILIANO ZAPATA,673,BA,578,30,214,106,1,1,0,0,1,0,9,362
EMILIANO ZAPATA,673,C1,578,29,246,96,2,2,0,1,0,0,6,382
EMILIANO ZAPATA,674,BA,574,34,160,120,1,1,0,0,0,0,4,320
EMILIANO ZAPATA,674,C1,575,38,216,92,1,0,0,0,0,0,16,363
EMILIANO ZAPATA,674,C2,575,44,203,102,3,1,2,0,0,0,1,356
EMILIANO ZAPATA,675,BA,446,25,133,107,4,9,0,0,0,0,5,283
EMILIANO ZAPATA,675,C1,446,30,147,93,2,10,0,1,0,0,0,283
EMILIANO ZAPATA,676,BA,599,21,218,89,8,2,1,1,0,0,6,346
EMILIANO ZAPATA,676,C1,599,29,177,109,13,0,0,1,1,0,9,339
EMILIANO ZAPATA,677,BA,651,35,202,97,14,2,0,0,1,0,4,355
EMILIANO ZAPATA,677,C1,651,35,221,85,14,0,0,0,0,0,11,366
EMILIANO ZAPATA,677,C2,652,46,222,75,8,0,0,0,2,0,11,364
EMILIANO ZAPATA,678,BA,575,131,197,61,0,2,0,2,1,0,10,404
EMILIANO ZAPATA,678,C1,575,116,188,62,2,2,0,0,0,0,0,370
EMILIANO ZAPATA,678,C2,575,99,206,53,3,0,2,2,1,0,13,379
EMILIANO ZAPATA,678,C3,576,97,192,83,2,0,1,3,0,0,15,393
EMILIANO ZAPATA,679,BA,742,16,348,152,1,3,0,0,0,0,15,535
EMILIANO ZAPATA,680,BA,216,8,75,78,0,1,0,1,0,0,4,167
EMILIANO ZAPATA,681,BA,585,23,272,99,6,1,0,0,0,0,18,419
EMILIANO ZAPATA,682,BA,605,7,225,207,3,0,1,1,0,0,8,452
EMILIANO ZAPATA,683,BA,538,18,159,121,1,0,0,0,0,0,4,303
EMILIANO ZAPATA,683,C1,538,11,167,96,3,0,2,0,0,0,7,286
EMILIANO ZAPATA,670,ES MR,,9,72,37,1,2,1,0,0,0,2,124
,,,,,,,,,,,,,,
HUIMANGUILLO,684,BA,579,4,137,206,0,1,0,1,0,0,2,351
HUIMANGUILLO,684,C1,580,6,118,227,0,0,0,1,1,0,2,355
HUIMANGUILLO,685,BA,419,0,118,163,0,0,0,0,0,0,3,284
HUIMANGUILLO,685,C1,420,1,144,130,0,1,0,0,0,0,0,276
HUIMANGUILLO,686,BA,618,1,172,193,0,1,0,0,0,0,5,372
HUIMANGUILLO,686,C1,618,3,167,197,0,0,0,1,1,0,5,374
HUIMANGUILLO,687,BA,673,4,199,185,1,1,0,0,1,0,8,399
HUIMANGUILLO,687,C1,673,0,184,250,3,0,0,0,1,0,4,442
HUIMANGUILLO,688,BA,452,2,152,141,1,1,1,1,0,0,0,299
HUIMANGUILLO,688,C1,452,5,133,167,0,0,0,2,0,0,3,310
HUIMANGUILLO,689,BA,468,6,140,150,0,0,0,0,1,0,3,300
HUIMANGUILLO,689,C1,469,0,131,160,1,1,0,0,0,0,5,298
HUIMANGUILLO,690,BA,728,4,222,240,1,2,0,0,0,0,6,475
HUIMANGUILLO,691,BA,418,4,127,129,1,1,0,1,0,0,0,263
HUIMANGUILLO,691,C1,418,2,107,137,0,0,0,0,1,0,5,252
HUIMANGUILLO,692,BA,528,8,209,197,1,2,0,1,0,0,0,418
HUIMANGUILLO,692,C1,529,6,175,192,0,2,0,0,0,0,3,378
HUIMANGUILLO,693,BA,562,5,131,217,1,1,0,0,0,0,3,358
HUIMANGUILLO,693,C1,562,3,124,212,0,2,1,0,0,0,4,346
HUIMANGUILLO,694,BA,736,5,227,226,0,1,1,1,0,0,8,469
HUIMANGUILLO,694,C1,736,1,212,239,2,2,0,0,1,0,4,461
HUIMANGUILLO,694,C2,737,3,180,260,2,1,0,0,0,0,4,450
HUIMANGUILLO,695,BA,643,2,175,223,2,2,0,0,0,0,7,411
HUIMANGUILLO,695,C1,643,4,157,243,1,0,0,0,0,0,3,408
HUIMANGUILLO,696,BA,531,5,169,148,4,3,0,0,0,0,3,332
HUIMANGUILLO,696,C1,532,4,146,181,1,2,0,0,0,0,4,338
HUIMANGUILLO,697,BA,703,5,183,260,2,1,1,0,0,0,6,458
HUIMANGUILLO,697,C1,703,5,188,260,1,1,0,0,0,0,5,460
HUIMANGUILLO,698,BA,448,2,102,170,2,1,0,1,0,0,5,283
HUIMANGUILLO,698,C1,448,2,96,175,0,2,0,0,0,0,2,277
HUIMANGUILLO,699,BA,550,6,138,159,3,2,0,0,0,0,0,308
HUIMANGUILLO,699,C1,551,31,118,156,2,0,1,3,1,0,7,319
HUIMANGUILLO,699,C2,551,4,130,159,0,0,0,1,0,0,6,300
HUIMANGUILLO,700,BA,581,6,110,157,2,1,0,0,0,0,9,285
HUIMANGUILLO,700,C1,582,5,114,159,1,1,0,0,0,0,3,283
HUIMANGUILLO,701,BA,398,0,64,131,0,0,0,0,0,0,7,202
HUIMANGUILLO,701,C1,399,0,66,121,0,0,0,0,0,0,5,192
HUIMANGUILLO,702,BA,732,3,150,224,0,0,1,0,0,0,6,384
HUIMANGUILLO,703,BA,714,4,157,203,0,0,0,0,0,0,6,370
HUIMANGUILLO,703,C1,715,5,163,188,4,1,0,0,0,0,9,370
HUIMANGUILLO,704,BA,623,7,122,198,0,1,0,0,0,0,7,335
HUIMANGUILLO,704,C1,623,6,114,193,2,3,0,0,0,0,0,318
HUIMANGUILLO,705,BA,386,3,73,78,0,1,0,1,0,0,35,191
HUIMANGUILLO,705,C1,386,1,101,102,3,0,0,4,2,0,5,218
HUIMANGUILLO,706,BA,680,10,216,173,0,0,0,1,0,0,3,403
,,,,,,,,,,,,,,
HUIMANGUILLO,706,C1,680,4,177,228,0,1,0,0,0,0,3,413
HUIMANGUILLO,707,BA,728,4,143,245,1,1,0,0,0,0,10,404
HUIMANGUILLO,707,C1,729,9,199,184,3,1,0,0,0,0,7,403
HUIMANGUILLO,708,BA,672,2,221,233,1,0,0,2,2,0,2,463
HUIMANGUILLO,708,C1,673,2,180,277,2,1,0,0,0,0,5,467
HUIMANGUILLO,709,BA,462,6,133,110,0,0,0,2,0,0,2,253
HUIMANGUILLO,710,BA,551,1,114,147,1,1,0,0,0,0,0,264
HUIMANGUILLO,710,C1,552,10,145,143,2,1,0,2,0,0,3,306
HUIMANGUILLO,711,BA,540,13,117,126,1,1,0,0,2,0,9,269
HUIMANGUILLO,711,C1,540,9,100,141,1,0,1,1,0,0,8,261
HUIMANGUILLO,712,BA,633,5,151,204,2,0,0,1,0,0,10,373
HUIMANGUILLO,712,C1,634,8,153,215,4,1,0,3,0,0,8,392
HUIMANGUILLO,713,BA,537,4,152,153,3,1,0,0,0,0,8,321
HUIMANGUILLO,713,C1,538,1,127,150,2,1,0,0,0,0,7,288
HUIMANGUILLO,714,BA,662,13,159,183,1,0,0,1,1,0,1,359
HUIMANGUILLO,714,C1,662,6,135,233,1,0,0,0,0,0,3,378
HUIMANGUILLO,715,BA,140,0,60,8,1,0,0,0,0,0,2,71
HUIMANGUILLO,716,BA,618,4,148,202,0,0,1,0,1,0,11,367
HUIMANGUILLO,716,C1,618,8,123,123,2,1,2,0,0,0,0,259
HUIMANGUILLO,717,BA,667,7,159,193,1,0,2,0,0,0,16,378
HUIMANGUILLO,718,BA,529,8,123,207,3,0,2,0,0,0,4,347
HUIMANGUILLO,718,C1,529,11,151,184,2,0,1,2,0,0,1,352
HUIMANGUILLO,719,BA,505,0,122,214,0,0,0,0,1,0,8,345
HUIMANGUILLO,719,C1,505,4,137,181,0,0,0,0,0,0,2,324
HUIMANGUILLO,720,BA,456,1,122,181,0,0,0,0,0,0,5,309
HUIMANGUILLO,720,C1,457,3,117,196,0,0,0,0,0,0,5,321
HUIMANGUILLO,721,BA,473,3,168,173,4,0,0,0,0,0,1,349
HUIMANGUILLO,721,C1,474,4,106,198,1,1,0,0,0,0,6,316
HUIMANGUILLO,722,BA,544,2,157,174,1,1,0,1,0,0,4,340
HUIMANGUILLO,722,C1,544,4,124,159,1,1,1,1,1,0,3,295
HUIMANGUILLO,722,C2,544,5,155,162,1,1,1,0,0,0,2,327
HUIMANGUILLO,723,BA,715,3,166,226,2,1,0,1,0,0,9,408
HUIMANGUILLO,723,C1,716,0,190,213,2,1,1,2,2,0,5,416
HUIMANGUILLO,724,BA,566,4,158,93,1,0,1,0,0,0,5,262
HUIMANGUILLO,724,C1,567,2,129,130,1,0,0,0,0,0,3,265
HUIMANGUILLO,724,C2,567,5,126,116,0,0,0,0,0,1,6,254
HUIMANGUILLO,725,BA,715,3,115,235,3,2,0,0,0,0,10,368
HUIMANGUILLO,725,C1,715,3,116,234,1,0,0,0,0,0,16,370
HUIMANGUILLO,726,BA,551,5,79,152,1,2,3,1,0,0,8,251
HUIMANGUILLO,726,C1,552,3,102,143,1,0,0,0,0,0,0,249
HUIMANGUILLO,727,BA,575,11,199,188,3,2,0,1,0,1,0,405
HUIMANGUILLO,727,C1,576,6,160,179,1,0,1,0,0,0,0,347
HUIMANGUILLO,727,C2,576,7,165,204,2,2,0,0,0,0,8,388
HUIMANGUILLO,728,BA,547,2,160,157,0,0,1,2,0,0,6,328
HUIMANGUILLO,728,C1,548,2,172,166,2,0,1,0,0,0,9,352
,,,,,,,,,,,,,,
HUIMANGUILLO,729,BA,664,2,202,247,0,0,0,0,1,0,13,465
HUIMANGUILLO,729,C1,664,1,218,219,3,2,0,0,0,5,12,460
HUIMANGUILLO,729,C2,664,7,232,227,0,0,0,1,1,0,12,480
HUIMANGUILLO,730,BA,505,0,89,207,1,0,1,4,0,0,3,305
HUIMANGUILLO,730,C1,506,1,109,172,3,0,0,1,1,0,2,289
HUIMANGUILLO,731,BA,626,2,135,200,2,0,1,0,0,0,8,348
HUIMANGUILLO,731,C1,627,2,147,198,0,0,0,0,1,0,5,353
HUIMANGUILLO,732,BA,601,3,251,154,0,0,0,2,0,0,0,410
HUIMANGUILLO,733,BA,512,0,118,185,2,1,0,0,0,0,9,315
HUIMANGUILLO,733,C1,512,3,163,142,6,0,0,1,0,0,10,325
HUIMANGUILLO,733,C2,513,2,136,164,1,2,0,0,0,0,12,317
HUIMANGUILLO,734,BA,226,3,74,62,3,0,0,0,0,0,0,142
HUIMANGUILLO,735,BA,523,1,102,164,1,0,0,0,0,0,7,275
HUIMANGUILLO,735,C1,523,1,94,175,1,2,1,1,0,0,7,282
HUIMANGUILLO,736,BA,472,2,141,167,2,0,0,0,0,0,0,312
HUIMANGUILLO,736,C1,473,3,152,150,3,0,1,0,0,0,7,316
HUIMANGUILLO,737,BA,487,3,147,132,1,1,0,0,0,0,5,289
HUIMANGUILLO,738,BA,508,2,152,123,2,0,0,0,0,0,6,285
HUIMANGUILLO,738,C1,509,2,181,139,1,1,1,0,0,0,5,330
HUIMANGUILLO,738,C2,509,1,148,135,2,0,0,0,0,0,8,294
HUIMANGUILLO,739,BA,491,0,187,87,3,0,2,1,0,0,11,291
HUIMANGUILLO,740,BA,113,0,44,29,1,0,0,0,0,0,2,76
HUIMANGUILLO,741,BA,690,1,178,267,3,0,1,0,0,0,4,454
HUIMANGUILLO,741,C1,691,2,201,252,4,0,1,0,1,0,4,465
HUIMANGUILLO,742,BA,592,1,159,261,1,2,0,0,0,0,6,430
HUIMANGUILLO,742,C1,593,0,147,270,1,0,0,1,0,0,6,425
HUIMANGUILLO,743,BA,719,0,172,236,1,5,0,1,0,0,12,427
HUIMANGUILLO,743,C1,719,3,154,259,2,3,0,1,0,0,10,432
HUIMANGUILLO,744,BA,546,1,108,158,2,0,0,1,1,1,6,278
HUIMANGUILLO,744,C1,546,3,97,148,2,0,1,0,0,0,4,255
HUIMANGUILLO,745,BA,387,1,86,163,1,0,0,0,0,0,0,251
HUIMANGUILLO,746,BA,509,5,180,148,2,0,1,0,0,0,6,342
HUIMANGUILLO,746,C1,510,5,165,169,0,1,0,0,0,0,0,340
HUIMANGUILLO,747,BA,504,2,137,171,0,1,1,2,0,0,9,323
HUIMANGUILLO,747,C1,505,2,106,189,0,0,0,1,0,0,3,301
HUIMANGUILLO,747,C2,505,0,105,178,0,4,0,0,0,0,19,306
HUIMANGUILLO,748,BA,644,1,166,232,1,2,0,2,0,0,6,410
HUIMANGUILLO,748,C1,645,1,138,210,3,1,1,0,0,0,7,361
HUIMANGUILLO,749,BA,720,1,186,170,4,1,2,1,0,1,17,383
HUIMANGUILLO,750,BA,456,5,116,162,2,1,1,0,1,0,9,297
