id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN,PRI,PRD-PT-PC,PVEM,PANAL,PAS,PRI-PVEM,Total
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,4,COZUMEL,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,184,10,0,234,192,3,7,1,0,0,447
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,4,COZUMEL,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,185,7,0,160,222,5,4,2,0,0,400
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,4,COZUMEL,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,187,7,0,184,204,4,4,1,0,0,404
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,4,COZUMEL,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,188,10,0,220,235,4,2,0,0,0,471
23,3/2/2008,12,Ayuntamientos,23,0,6,C,Contigua,0,4,COZUMEL,708,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,196,10,0,232,255,4,3,0,0,0,504
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,4,COZUMEL,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,198,7,0,156,197,3,6,0,0,0,369
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,4,COZUMEL,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,198,5,0,154,199,1,6,0,0,0,365
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,4,COZUMEL,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,199,4,0,155,201,5,6,1,0,0,372
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,4,COZUMEL,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,200,10,0,214,190,7,3,1,0,0,425
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,0,1,OTHON P BLANCO,340,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,394,14,0,78,74,16,7,28,0,0,217
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,1,1,OTHON P BLANCO,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,396,28,0,59,151,25,21,21,4,0,309
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,657,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,403,36,0,58,199,89,39,39,0,0,460
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,538,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,408,21,0,57,155,36,2,56,1,0,328
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,0,1,OTHON P BLANCO,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,410,10,0,23,102,14,4,3,2,0,158
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,2,FELIPE CARRILLO PUERTO,552,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,217,8,0,59,0,70,0,23,0,188,348
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,2,FELIPE CARRILLO PUERTO,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,223,9,0,78,0,50,0,21,0,284,442
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,2,FELIPE CARRILLO PUERTO,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,226,8,0,44,0,56,0,24,0,285,417
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,1,2,FELIPE CARRILLO PUERTO,394,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,231,7,0,32,0,111,0,2,0,151,303
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,232,3,0,17,0,107,0,6,0,161,294
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,2,FELIPE CARRILLO PUERTO,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,232,10,0,15,0,141,0,6,0,121,293
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,1,2,FELIPE CARRILLO PUERTO,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,232,7,0,33,0,65,0,28,0,146,279
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,235,11,0,66,0,127,0,10,0,183,397
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,2,FELIPE CARRILLO PUERTO,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,235,7,0,58,0,121,0,7,0,216,409
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,239,13,0,8,0,127,0,15,0,301,464
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,558,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,244,9,0,17,0,138,0,3,0,242,409
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,3,JOSE MARIA MORELOS,584,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,262,11,0,85,277,23,10,9,0,0,415
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,3,JOSE MARIA MORELOS,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,264,17,0,91,326,46,29,8,0,0,517
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,3,JOSE MARIA MORELOS,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,264,22,0,94,299,57,38,6,1,0,517
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,3,JOSE MARIA MORELOS,644,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,265,13,0,118,259,23,20,20,0,0,453
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,3,JOSE MARIA MORELOS,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,268,17,0,166,234,13,12,5,0,0,447
23,3/2/2008,12,Ayuntamientos,23,0,39,C,Contigua,0,6,BENITO JUAREZ,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,13,0,15,0,126,0,9,2,99,264
23,3/2/2008,12,Ayuntamientos,23,0,49,C,Contigua,0,6,BENITO JUAREZ,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,4,0,15,0,137,0,8,2,86,252
23,3/2/2008,12,Ayuntamientos,23,0,54,C,Contigua,0,6,BENITO JUAREZ,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,7,0,18,0,126,0,7,2,66,226
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,6,0,20,0,98,0,6,5,90,225
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,615,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,5,0,15,0,116,0,1,2,104,243
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,11,0,26,0,126,0,7,4,116,290
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,9,0,23,0,100,0,6,3,79,220
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,499,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,5,0,21,0,88,0,8,3,74,199
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,0,0,11,0,81,0,7,1,40,140
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,68,4,0,13,0,67,0,4,0,79,167
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,563,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,1,0,11,0,87,0,14,6,83,202
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,12,0,21,0,66,0,7,0,62,168
23,3/2/2008,12,Ayuntamientos,23,0,4,C,Contigua,0,4,COZUMEL,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,200,3,0,201,199,2,4,2,0,0,411
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,4,COZUMEL,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,201,,0,234,275,4,4,0,0,0,517
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,4,COZUMEL,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,202,6,0,206,197,3,4,0,0,0,416
23,3/2/2008,12,Ayuntamientos,23,0,6,C,Contigua,0,4,COZUMEL,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,203,20,0,238,232,4,4,2,0,0,500
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,308,11,0,77,124,5,4,14,0,0,235
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,309,13,0,122,160,4,9,13,2,0,323
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,347,18,0,84,119,6,8,20,0,0,255
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,349,11,0,68,122,6,2,9,0,0,218
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,352,14,0,91,151,8,6,10,0,0,280
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,353,15,0,46,145,9,5,7,1,0,228
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,354,6,0,64,143,5,4,7,0,0,229
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,382,10,0,65,124,17,0,8,2,0,226
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,716,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,383,18,0,109,200,6,5,42,0,0,380
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,305,17,0,88,133,6,3,20,1,0,268
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,1,OTHON P BLANCO,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,307,11,0,88,159,9,7,11,3,0,288
23,3/2/2008,12,Ayuntamientos,23,0,4,C,Contigua,0,1,OTHON P BLANCO,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,307,14,0,89,161,2,7,24,2,0,299
23,3/2/2008,12,Ayuntamientos,23,0,5,C,Contigua,0,1,OTHON P BLANCO,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,307,6,0,87,158,8,12,12,1,0,284
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,555,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,318,18,0,80,147,12,7,21,1,0,286
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,320,8,0,71,169,10,1,21,1,0,281
23,3/2/2008,12,Ayuntamientos,23,0,13,C,Contigua,0,1,OTHON P BLANCO,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,449,12,0,101,161,5,6,16,2,0,303
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,359,15,0,82,175,9,8,19,3,0,311
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,362,10,0,69,112,7,13,20,2,0,233
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,535,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,414,11,0,62,76,20,7,6,4,0,186
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,417,16,0,65,135,56,14,29,4,0,319
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,419,25,0,56,218,23,6,19,3,0,350
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,733,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,9,0,24,0,165,0,11,2,110,321
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,5,0,43,0,96,0,7,2,99,252
23,3/2/2008,12,Ayuntamientos,23,0,4,C,Contigua,0,6,BENITO JUAREZ,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,12,0,30,0,89,0,8,8,92,239
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,479,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,6,0,16,0,98,0,2,3,78,203
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,9,0,18,0,107,0,12,0,78,224
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,8,0,22,0,105,0,6,1,102,244
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,36,8,0,35,0,152,0,8,2,81,286
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,7,0,13,0,105,0,12,1,74,212
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,10,0,14,0,89,0,13,1,88,215
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,681,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,90,7,0,32,0,92,0,28,6,96,261
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,93,7,0,39,0,80,0,17,1,87,231
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,7,0,28,0,125,0,13,7,94,274
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,8,0,16,0,128,0,8,1,95,256
23,3/2/2008,12,Ayuntamientos,23,0,8,C,Contigua,0,6,BENITO JUAREZ,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,9,0,15,0,148,0,12,4,95,283
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,8,0,15,0,139,0,3,3,84,252
23,3/2/2008,12,Ayuntamientos,23,0,4,C,Contigua,0,6,BENITO JUAREZ,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,9,0,11,0,134,0,12,1,88,255
23,3/2/2008,12,Ayuntamientos,23,0,8,C,Contigua,0,6,BENITO JUAREZ,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,3,0,20,0,119,0,12,4,92,250
23,3/2/2008,12,Ayuntamientos,23,0,16,C,Contigua,0,6,BENITO JUAREZ,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,6,0,11,0,122,0,5,1,68,213
23,3/2/2008,12,Ayuntamientos,23,0,32,C,Contigua,0,6,BENITO JUAREZ,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,7,0,14,0,129,0,9,5,85,249
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,668,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,178,15,0,20,0,123,0,4,0,187,349
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,181,7,0,19,0,109,0,7,1,64,207
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,181,8,0,21,0,101,0,12,2,66,210
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,7,ISLA MUJERES,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,253,3,0,147,109,1,2,0,0,0,262
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,7,ISLA MUJERES,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,258,4,0,230,221,5,4,0,0,0,464
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,7,ISLA MUJERES,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,261,6,0,134,165,17,4,0,0,0,326
23,3/2/2008,12,Ayuntamientos,23,0,6,C,Contigua,0,8,SOLIDARIDAD,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,3,0,12,169,32,9,5,0,0,230
23,3/2/2008,12,Ayuntamientos,23,0,9,C,Contigua,0,8,SOLIDARIDAD,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,5,0,13,171,20,24,14,0,0,247
23,3/2/2008,12,Ayuntamientos,23,0,18,C,Contigua,0,8,SOLIDARIDAD,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,3,0,21,159,29,8,6,1,0,227
23,3/2/2008,12,Ayuntamientos,23,0,26,C,Contigua,0,8,SOLIDARIDAD,747,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,2,0,14,169,25,3,12,2,0,227
23,3/2/2008,12,Ayuntamientos,23,0,35,C,Contigua,0,8,SOLIDARIDAD,747,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,5,0,10,156,20,5,3,0,0,199
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,425,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,121,9,0,29,0,46,0,5,2,59,150
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,425,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,121,8,0,34,0,37,0,4,4,67,154
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,138,7,0,73,0,74,0,11,11,145,321
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,687,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,145,11,0,74,0,46,0,8,13,130,282
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,173,2,0,10,0,90,0,5,3,106,216
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,173,7,0,19,0,91,0,7,3,119,246
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,2,0,45,0,78,0,7,1,118,251
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,12,0,31,0,115,0,10,4,99,271
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,3,0,28,0,65,0,9,7,69,181
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,105,13,0,54,0,71,0,24,6,134,302
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,571,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,108,13,0,11,0,93,0,8,1,104,230
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,5,0,48,0,58,0,16,4,92,223
23,3/2/2008,12,Ayuntamientos,23,0,8,C,Contigua,0,4,COZUMEL,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,203,3,0,242,233,2,5,2,0,0,487
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,5,LAZARO CARDENAS,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,284,16,0,75,0,48,0,0,18,284,441
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,5,LAZARO CARDENAS,672,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,286,8,0,71,0,73,0,0,17,343,512
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,5,LAZARO CARDENAS,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,287,12,0,204,0,14,0,0,67,82,379
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,5,LAZARO CARDENAS,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,289,11,0,190,0,86,0,0,41,140,468
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,452,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,129,9,0,44,0,28,0,3,5,69,158
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,593,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,140,7,0,70,0,49,0,6,15,85,232
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,377,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,141,7,0,36,0,35,0,5,8,53,144
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,659,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,156,10,0,34,0,94,0,10,7,106,261
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,158,17,0,31,0,103,0,17,0,107,275
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,160,9,0,71,0,64,0,23,9,108,284
23,3/2/2008,12,Ayuntamientos,23,0,8,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,160,3,0,63,0,66,0,14,6,101,253
23,3/2/2008,12,Ayuntamientos,23,0,9,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,160,4,0,71,0,62,0,14,6,99,256
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,542,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,165,6,0,27,0,87,0,5,1,120,246
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,9,0,41,0,119,0,7,3,81,260
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,3,0,36,0,115,0,14,3,98,269
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,13,0,11,0,100,0,3,4,90,221
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,6,0,16,0,126,0,15,2,77,242
