CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MAS,PAN_PRD,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD,C_COMUN_PRI_PVEM_NA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1109,C,3,0,C03,155,0,4,0,3,29,0,17,0,2,0,,,,,0,0,0,0,,190,,,,,,,,,,,,,,400,0,10,410,645,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1109,C,4,0,C04,150,0,2,0,0,30,0,12,0,3,9,,,,,0,0,0,0,,211,,,,,,,,,,,,,,417,0,14,431,645,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1109,C,5,0,C05,178,0,2,0,2,18,0,14,0,1,3,,,,,1,1,0,0,,178,,,,,,,,,,,,,,398,0,27,425,644,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1110,B,1,0,B,156,0,2,0,0,0,0,8,1,0,7,,,,,1,2,0,0,,177,,,,,,,,,,,,,,354,0,14,368,570,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1110,C,1,0,C01,152,0,1,0,2,21,0,8,0,2,4,,,,,0,0,0,0,,153,,,,,,,,,,,,,,343,0,22,365,570,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1110,C,2,0,C02,182,0,0,0,1,24,0,14,0,1,0,,,,,0,0,0,0,,154,,,,,,,,,,,,,,376,0,22,398,570,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1111,B,1,0,B,193,0,1,0,1,18,0,10,0,2,6,,,,,0,0,0,0,,153,,,,,,,,,,,,,,384,0,21,405,595,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1111,C,1,0,C01,184,0,0,0,2,19,0,14,0,0,8,,,,,0,0,0,0,,169,,,,,,,,,,,,,,396,1,11,408,595,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1112,B,1,0,B,136,0,3,0,0,22,0,12,1,1,4,,,,,0,0,0,0,,185,,,,,,,,,,,,,,364,0,16,380,567,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1112,C,1,0,C01,117,0,1,0,1,13,0,13,0,3,8,,,,,1,2,0,0,,202,,,,,,,,,,,,,,361,0,0,361,567,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1113,B,1,0,B,79,0,3,0,3,3,0,2,0,0,1,,,,,0,0,0,0,,131,,,,,,,,,,,,,,222,0,30,252,410,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1113,C,1,0,C01,67,0,1,0,1,3,0,5,0,0,8,,,,,0,0,0,0,,138,,,,,,,,,,,,,,223,0,36,259,410,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1114,B,1,0,B,98,0,3,0,4,6,0,2,0,0,8,,,,,0,0,0,0,,86,,,,,,,,,,,,,,207,0,40,247,359,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1115,B,1,0,B,106,0,1,0,4,10,0,7,0,0,1,,,,,0,0,0,0,,154,,,,,,,,,,,,,,283,0,12,295,435,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1115,C,1,0,C01,84,0,2,0,3,14,0,7,0,2,4,,,,,0,0,0,0,,127,,,,,,,,,,,,,,243,0,22,265,435,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1116,B,1,0,B,14,0,1,0,3,0,0,1,1,0,2,,,,,0,0,0,0,,67,,,,,,,,,,,,,,89,0,9,98,177,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1117,B,1,0,B,57,0,2,0,3,5,0,3,2,0,1,,,,,0,0,0,0,,108,,,,,,,,,,,,,,181,0,12,193,322,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1118,B,1,0,B,81,0,1,0,4,4,0,5,0,0,1,,,,,0,0,0,0,,94,,,,,,,,,,,,,,190,0,21,211,367,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1120,B,1,0,B,32,0,0,0,14,14,0,1,0,0,2,,,,,0,0,0,0,,92,,,,,,,,,,,,,,155,0,9,164,226,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1121,B,1,0,B,85,0,4,0,4,1,0,17,0,0,2,,,,,0,0,0,0,,71,,,,,,,,,,,,,,184,0,14,198,283,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1122,B,1,0,B,125,0,0,0,1,9,0,10,3,0,7,,,,,0,0,0,0,,179,,,,,,,,,,,,,,334,0,20,354,515,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1123,B,1,0,B,103,0,0,0,0,13,0,49,0,18,0,,,,,0,0,0,0,,137,,,,,,,,,,,,,,320,0,31,351,576,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1124,B,1,0,B,87,0,3,0,3,12,0,24,3,28,1,,,,,1,6,0,0,,133,,,,,,,,,,,,,,301,0,17,318,604,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1124,C,1,0,C01,80,0,4,0,3,10,0,26,0,32,4,,,,,2,0,0,0,,137,,,,,,,,,,,,,,298,0,25,323,603,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1125,B,1,0,B,129,0,1,0,2,41,0,16,0,33,12,,,,,0,0,0,0,,77,,,,,,,,,,,,,,311,0,25,336,560,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1126,B,1,0,B,23,0,3,0,0,8,0,2,0,0,1,,,,,0,0,0,0,,67,,,,,,,,,,,,,,104,3,3,110,131,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1127,B,1,0,B,37,0,0,0,1,5,0,2,0,0,0,,,,,0,1,0,0,,28,,,,,,,,,,,,,,74,0,5,79,148,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1128,B,1,0,B,24,0,2,0,9,35,0,7,0,0,0,,,,,0,0,0,0,,70,,,,,,,,,,,,,,147,0,10,157,286,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1129,B,1,0,B,36,0,6,0,5,20,0,12,0,0,1,,,,,0,0,0,0,,37,,,,,,,,,,,,,,117,0,2,119,156,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1130,B,1,0,B,89,0,8,0,2,1,0,28,0,4,2,,,,,0,1,0,0,,152,,,,,,,,,,,,,,287,0,20,307,453,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1130,C,1,0,C01,113,0,2,0,2,11,0,12,0,5,5,,,,,0,0,0,0,,125,,,,,,,,,,,,,,275,0,12,287,452,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1131,B,1,0,B,84,0,6,0,5,14,0,13,2,5,0,,,,,1,0,0,0,,128,,,,,,,,,,,,,,258,0,31,289,605,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1131,E,1,0,E01,28,0,0,0,3,2,0,8,0,0,4,,,,,0,0,0,0,,69,,,,,,,,,,,,,,114,0,13,127,170,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1132,B,1,0,B,68,0,4,0,11,9,0,19,0,0,2,,,,,1,1,1,0,,84,,,,,,,,,,,,,,200,0,10,210,334,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1133,B,1,0,B,72,0,4,0,10,6,0,21,0,2,2,,,,,1,0,0,0,,206,,,,,,,,,,,,,,324,0,27,351,550,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1134,B,1,0,B,75,0,0,0,7,4,0,57,1,0,7,,,,,2,1,0,0,,164,,,,,,,,,,,,,,318,0,0,318,503,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1135,B,1,0,B,51,0,3,0,12,10,0,55,1,1,4,,,,,0,3,0,2,,159,,,,,,,,,,,,,,301,0,22,323,492,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1136,B,1,0,B,67,0,1,0,1,2,0,1,0,0,5,,,,,1,1,0,0,,82,,,,,,,,,,,,,,161,0,12,173,291,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1137,B,1,0,B,48,0,6,0,6,20,0,59,3,2,1,,,,,4,1,0,4,,157,,,,,,,,,,,,,,311,0,17,328,576,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,34,B,1,0,B,29,292,6,1,1,3,8,30,1,,1,2,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,378,0,12,390,671,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,34,C,1,0,C01,40,281,3,1,5,4,7,24,0,,7,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,373,3,15,391,670,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,B,1,0,B,17,222,1,2,4,3,13,35,3,,1,4,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,308,0,7,315,566,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,C,1,0,C01,31,227,4,2,7,2,4,39,3,,0,4,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,328,0,11,339,566,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,C,2,0,C02,28,226,6,4,2,2,5,32,0,,0,9,11,2,0,1,0,0,1,,,,,,,,,,,,,,,,329,0,21,350,565,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,C,3,0,C03,28,198,2,2,6,2,7,39,3,,1,10,7,2,0,2,1,0,0,,,,,,,,,,,,,,,,310,0,19,329,565,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,S,1,0,S01,3,46,0,0,2,1,1,4,1,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,59,0,2,61,0,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,37,B,1,0,B,25,88,1,1,0,0,0,24,1,,2,3,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,148,0,4,152,277,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1362,B,1,0,B,12,69,1,3,6,1,6,28,12,,0,1,3,0,0,2,0,0,0,,,,,,,,,,,,,,,,144,0,5,149,252,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1362,E,1,0,E01,12,87,0,0,2,2,0,10,0,,2,2,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,119,0,7,126,236,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1363,B,1,0,B,19,181,2,1,2,6,1,23,3,,0,3,5,1,0,0,1,0,0,,,,,,,,,,,,,,,,248,0,12,260,418,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1363,C,1,0,C01,14,176,4,5,1,2,4,21,2,,1,5,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,240,0,11,251,417,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1364,B,1,0,B,21,339,4,5,2,8,3,37,1,,1,4,9,0,2,1,0,0,1,,,,,,,,,,,,,,,,438,0,8,446,746,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1365,B,1,0,B,38,249,4,3,1,6,2,39,1,,1,5,3,0,0,1,1,1,1,,,,,,,,,,,,,,,,356,0,10,366,624,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,4,ARIVECHI,38,B,1,0,B,54,209,1,1,1,,6,3,0,,2,3,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,282,0,7,289,426,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,4,ARIVECHI,38,C,1,0,C01,54,203,1,3,1,,8,2,0,,3,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,281,0,2,283,426,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,4,ARIVECHI,39,B,1,0,B,74,74,2,1,2,,0,7,0,,3,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,166,0,10,176,252,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,4,ARIVECHI,40,B,1,0,B,36,43,0,0,1,,0,0,0,,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,84,0,4,88,111,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,41,B,1,0,B,9,161,1,1,0,,1,1,0,117,0,6,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,302,0,15,317,409,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,41,C,1,0,C01,7,128,0,2,1,,1,0,0,148,0,7,4,2,0,0,0,0,0,,,,,,,,,,,,,,,,300,0,16,316,408,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,42,B,1,0,B,11,190,0,1,0,,1,2,0,174,0,10,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,391,0,18,409,520,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,42,C,1,0,C01,5,233,0,0,0,,1,5,1,141,1,10,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,402,0,12,414,520,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,43,B,1,0,B,4,222,0,0,1,,1,2,0,118,0,18,4,4,0,0,0,0,0,,,,,,,,,,,,,,,,374,0,17,391,507,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,44,B,1,0,B,5,133,0,0,1,,1,1,0,106,1,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,254,0,5,259,352,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,45,B,1,0,B,8,73,1,0,1,,1,5,1,68,0,7,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,167,0,19,186,303,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,6,ATIL,46,B,1,0,B,1,146,0,0,0,174,3,40,0,,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,369,0,1,370,421,Acta Casilla,,,
1,26,Sonora,3,CABORCA,6,ATIL,46,C,1,0,C01,0,149,0,3,0,166,1,32,0,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,355,0,5,360,420,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,7,BACADEHUACHI,47,B,1,0,B,0,145,0,3,0,2,2,198,4,110,,8,1,0,0,2,0,0,0,,,,,,,,,,,,,,,,475,0,5,480,574,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,7,BACADEHUACHI,47,C,1,0,C01,0,114,0,1,3,2,2,214,1,111,,8,4,4,0,4,2,0,0,,,,,,,,,,,,,,,,470,0,2,472,573,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,8,BACANORA,48,B,1,0,B,0,142,0,2,1,,0,1,1,,,,,,,0,0,0,0,186,,,,,,,,,,,,,,,333,0,6,339,466,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,8,BACANORA,48,C,1,0,C01,0,120,0,2,0,,0,0,0,,,,,,,0,0,0,0,179,,,,,,,,,,,,,,,301,0,12,313,465,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,8,BACANORA,49,B,1,0,B,0,65,0,0,0,,0,2,0,,,,,,,0,0,0,0,51,,,,,,,,,,,,,,,118,0,5,123,165,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,8,BACANORA,51,B,1,0,B,0,59,0,1,0,,0,2,0,,,,,,,0,0,0,0,43,,,,,,,,,,,,,,,105,0,1,106,197,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,9,BACERAC,52,B,1,0,B,214,243,1,2,1,,2,14,0,,5,16,3,5,0,2,0,0,2,,,,,,,,,,,,,,,,510,0,13,523,618,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,9,BACERAC,52,C,1,0,C01,155,238,3,3,2,,3,5,0,,6,7,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,426,0,18,444,534,Grupo de Recuento,,,
1,26,Sonora,7,AGUA PRIETA,10,BACOACHI,54,B,1,0,B,27,181,81,0,14,,0,68,1,,8,,,,,1,4,0,1,,,,,,,,,,,,,,,,386,0,13,399,545,Acta Casilla,,,
1,26,Sonora,7,AGUA PRIETA,10,BACOACHI,54,C,1,0,C01,10,186,83,0,11,,0,67,4,,8,,,,,3,1,0,1,,,,,,,,,,,,,,,,374,0,6,380,545,Acta Casilla,,,
1,26,Sonora,7,AGUA PRIETA,10,BACOACHI,55,B,1,0,B,6,84,118,0,3,,0,22,0,,7,,,,,1,3,0,1,,,,,,,,,,,,,,,,245,0,5,250,353,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,760,B,1,0,B,14,0,26,0,10,23,0,84,0,27,4,,,,,1,1,0,0,,116,,,,,,,,,,,,,,306,0,8,314,559,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,760,C,1,0,C01,3,0,10,0,6,24,0,87,0,14,1,,,,,1,3,0,0,,76,,,,,,,,,,,,,,225,0,1,226,559,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,760,C,2,0,C02,9,0,31,0,10,27,0,137,1,36,5,,,,,5,8,0,0,,109,,,,,,,,,,,,,,378,0,17,395,558,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,761,B,1,0,B,7,0,23,0,5,47,0,77,3,49,0,,,,,2,2,1,0,,153,,,,,,,,,,,,,,369,0,12,381,656,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,761,C,1,0,C01,1,0,28,0,10,55,0,114,2,31,3,,,,,1,2,3,0,,133,,,,,,,,,,,,,,383,0,8,391,656,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,761,C,2,0,C02,4,0,23,0,3,56,0,96,0,31,4,,,,,1,1,1,0,,129,,,,,,,,,,,,,,349,0,9,358,655,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,762,B,1,0,B,2,0,9,0,12,19,0,109,4,0,5,,,,,3,0,0,1,,51,,,,,,,,,,,,,,215,0,10,225,611,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,762,C,1,0,C01,0,0,12,0,16,11,0,137,4,3,0,,,,,4,6,1,2,,37,,,,,,,,,,,,,,233,0,8,241,611,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,762,C,2,0,C02,2,0,9,0,8,9,0,115,13,9,0,,,,,1,2,0,2,,44,,,,,,,,,,,,,,214,0,10,224,611,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,763,B,1,0,B,1,0,36,0,4,10,0,62,2,4,2,,,,,3,4,0,1,,83,,,,,,,,,,,,,,212,0,5,217,387,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,764,B,1,0,B,6,0,108,0,15,45,0,164,1,9,2,,,,,2,6,1,0,,82,,,,,,,,,,,,,,441,0,6,447,693,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,765,B,1,0,B,1,0,48,0,11,80,0,115,4,59,3,,,,,1,0,4,2,,77,,,,,,,,,,,,,,405,0,14,419,748,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,765,C,1,0,C01,4,0,52,0,18,52,0,133,1,66,3,,,,,3,3,1,5,,81,,,,,,,,,,,,,,422,1,11,434,748,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,765,C,2,0,C02,12,0,43,0,5,53,0,114,0,62,4,,,,,1,1,0,1,,73,,,,,,,,,,,,,,369,0,12,381,748,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,766,B,1,0,B,1,0,62,0,15,58,0,123,3,77,0,,,,,2,1,0,1,,90,,,,,,,,,,,,,,433,0,21,454,741,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,766,C,1,0,C01,6,0,43,0,10,52,0,130,2,82,6,,,,,2,2,0,1,,79,,,,,,,,,,,,,,415,0,17,432,740,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,767,B,1,0,B,1,0,37,0,4,6,0,45,0,1,2,,,,,3,2,0,2,,36,,,,,,,,,,,,,,139,0,1,140,729,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,767,C,1,0,C01,2,0,27,0,2,5,0,53,0,0,1,,,,,0,5,0,0,,22,,,,,,,,,,,,,,117,0,4,121,728,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,768,B,1,0,B,6,0,97,0,21,2,0,187,1,10,3,,,,,6,3,2,3,,53,,,,,,,,,,,,,,394,0,14,408,721,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,768,C,1,0,C01,9,0,130,0,13,11,0,185,4,10,2,,,,,8,4,2,0,,60,,,,,,,,,,,,,,438,0,10,448,721,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,768,C,2,0,C02,11,0,110,0,18,13,0,166,1,5,9,,,,,13,7,1,0,,68,,,,,,,,,,,,,,422,0,8,430,720,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,769,B,1,0,B,4,0,131,0,13,10,0,152,3,0,2,,,,,1,6,1,1,,66,,,,,,,,,,,,,,390,0,7,397,611,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,769,C,1,0,C01,11,0,152,0,10,5,0,130,2,0,9,,,,,4,7,0,0,,46,,,,,,,,,,,,,,376,0,7,383,610,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,770,B,1,0,B,2,0,89,0,5,36,0,87,0,4,8,,,,,2,2,0,0,,14,,,,,,,,,,,,,,249,0,6,255,411,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,770,E,1,0,E01,2,0,41,0,5,30,0,43,1,6,0,,,,,7,2,0,0,,57,,,,,,,,,,,,,,194,0,6,200,272,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,771,B,1,0,B,8,0,106,0,7,44,0,167,2,6,7,,,,,2,1,0,1,,59,,,,,,,,,,,,,,410,0,10,420,688,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,771,C,1,0,C01,2,0,133,0,15,34,0,164,0,4,4,,,,,2,5,1,0,,60,,,,,,,,,,,,,,424,0,16,440,688,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,772,B,1,0,B,4,0,81,0,7,8,0,81,0,2,2,,,,,2,1,0,1,,58,,,,,,,,,,,,,,247,0,5,252,457,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,772,E,1,0,E01,2,0,23,0,20,11,0,81,2,3,0,,,,,0,2,0,2,,48,,,,,,,,,,,,,,194,0,5,199,333,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,11,BANAMICHI,56,B,1,0,B,147,186,0,1,5,,1,17,1,,4,16,11,4,1,0,0,0,0,,,,,,,,,,,,,,,,394,0,4,398,516,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,11,BANAMICHI,56,C,1,0,C01,166,177,1,2,4,,5,23,2,,1,9,8,2,0,1,0,0,0,,,,,,,,,,,,,,,,401,0,5,406,515,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,11,BANAMICHI,57,B,1,0,B,211,143,1,0,2,,3,19,0,,7,6,4,2,1,0,0,0,0,,,,,,,,,,,,,,,,399,0,7,406,510,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,58,B,1,0,B,168,65,1,0,3,90,0,20,1,,5,7,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,362,0,16,378,516,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,58,C,1,0,C01,157,78,0,1,0,83,0,18,0,,2,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,342,0,19,361,515,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,59,B,1,0,B,119,103,0,2,1,90,1,14,2,,2,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,336,0,6,342,444,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,59,C,1,0,C01,122,95,1,0,1,100,0,12,0,,1,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,337,0,4,341,443,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,60,B,1,0,B,78,80,0,1,0,56,0,9,0,,3,4,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,233,0,9,242,326,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,61,B,1,0,B,68,22,2,0,0,11,0,6,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,110,0,3,113,157,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,62,B,1,0,B,80,73,0,1,0,18,0,2,0,,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,180,0,6,186,265,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,63,B,1,0,B,121,64,2,1,2,29,1,4,0,,3,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,228,0,7,235,325,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,63,E,1,0,E01,263,32,1,0,1,43,0,5,0,,9,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,358,0,10,368,439,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,13,BAVISPE,64,B,1,0,B,1,205,0,0,2,,0,77,5,,0,7,1,1,0,0,1,0,2,,,,,,,,,,,,,,,,302,0,1,303,378,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,13,BAVISPE,64,C,1,0,C01,0,168,1,0,5,,3,123,3,,0,7,0,2,0,0,3,0,0,,,,,,,,,,,,,,,,315,0,2,317,378,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,13,BAVISPE,65,B,1,0,B,2,242,0,0,1,,2,135,1,,0,4,3,1,0,1,1,0,2,,,,,,,,,,,,,,,,395,0,2,397,568,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,14,BENJAMIN HILL,66,B,1,0,B,68,78,1,1,11,,3,83,4,,3,8,1,0,0,8,0,2,1,,,,,,,,,,,,,,,,272,0,9,281,496,Grupo de Recuento,,,
