ESTADO,DISTRITO,MUNICIPIO,SECCION,TIPO,LISTA NOM.,PAN,PRI,PRD,PT,PVEM,NO REGISTRADOS,NULOS,TOTAL
16,18,38,601,1,401,15,44,83,33,0,0,2,177
16,18,38,602,1,482,38,57,80,47,1,0,6,229
16,18,38,603,1,748,30,93,147,100,2,0,13,385
16,18,38,604,2,0,27,59,72,49,0,0,0,207
16,18,38,604,1,797,19,51,97,44,0,0,0,211
16,18,38,605,2,0,28,113,114,53,2,0,0,310
16,18,38,605,1,1194,14,91,101,62,2,0,13,283
16,18,38,606,2,0,20,66,106,26,1,0,9,228
16,18,38,606,1,922,20,74,114,36,1,0,5,250
16,18,38,607,2,0,29,84,100,51,1,0,0,265
16,18,38,607,1,1134,27,71,110,39,1,0,6,254
16,18,38,608,2,0,41,96,103,28,0,0,3,271
16,18,38,608,1,1078,31,96,113,31,1,0,7,279
16,18,38,609,1,1062,29,85,121,45,0,0,10,290
16,18,38,609,2,0,31,106,112,41,2,0,0,292
16,18,38,610,1,793,25,55,102,22,4,0,3,211
16,18,38,610,2,0,18,83,87,24,0,0,7,219
16,18,38,611,1,924,43,98,91,29,1,0,6,268
16,18,38,611,2,0,47,119,87,17,2,0,6,278
16,18,38,612,1,715,57,107,140,77,1,0,12,394
16,18,38,613,2,0,27,113,73,104,0,0,7,324
16,18,38,613,1,1208,27,97,79,97,0,3,6,309
16,18,38,614,1,733,60,92,173,48,2,0,0,375
16,18,38,615,1,372,6,125,43,18,3,0,4,199
16,18,38,616,1,571,9,66,89,9,1,0,9,183
16,18,38,616,4,0,5,21,4,71,1,0,0,102
16,18,38,617,1,249,1,49,2,3,0,0,5,60
16,18,38,617,4,0,9,14,35,8,0,0,0,66
16,18,38,618,1,297,3,48,95,6,0,0,5,157
16,18,38,619,1,437,36,87,47,23,1,0,8,202
16,18,38,620,1,59,4,18,11,3,0,0,0,36
16,18,38,621,1,394,2,21,22,35,2,0,0,82
16,18,38,621,4,0,5,28,66,13,0,0,0,112
16,18,38,622,1,607,88,96,96,52,0,0,8,340
16,18,38,623,1,626,68,91,88,43,5,0,0,295
16,18,38,624,1,286,38,14,13,81,1,0,6,153
16,18,38,625,1,456,41,106,33,11,4,0,7,202
16,18,38,626,1,112,1,33,20,2,0,0,1,57
16,18,38,627,1,597,39,113,108,71,2,0,8,341
16,18,38,628,1,1003,21,92,40,129,8,0,4,294
16,18,38,628,2,0,21,113,50,90,2,0,3,279
16,18,38,629,1,692,121,238,11,9,4,0,15,398
16,18,38,630,1,431,114,67,28,32,0,0,11,252
16,18,38,631,1,347,62,87,16,27,1,0,0,193
16,18,38,632,1,634,58,74,147,39,2,0,9,329
16,18,38,633,1,538,23,113,129,58,1,0,12,336
16,18,38,634,1,695,48,204,73,22,2,0,3,352
16,18,38,635,1,524,9,150,85,9,4,0,0,257
16,18,38,636,1,205,2,33,2,8,0,0,0,45
16,18,38,636,4,0,3,24,6,15,0,0,8,56
16,18,38,637,1,118,2,29,11,24,0,0,2,68
16,18,38,638,1,223,5,69,16,40,0,0,0,130
16,18,38,639,1,132,4,19,7,27,0,0,0,57
16,18,38,640,1,266,12,71,13,39,0,0,0,135
16,18,38,641,1,157,8,17,50,1,1,0,3,80
16,18,38,642,1,286,1,30,91,3,3,0,12,140
16,18,38,643,1,170,6,35,16,24,1,0,7,89
16,18,38,644,1,268,6,58,63,27,0,0,3,157
16,18,38,645,1,219,6,39,28,43,2,0,2,120
16,18,38,646,1,201,14,37,51,11,2,0,0,115
16,2,39,647,1,1620,0,0,0,0,0,0,0,0
16,2,39,647,2,0,0,0,0,0,0,0,0,0
16,2,39,647,2,0,0,0,0,0,0,0,0,0
16,2,39,648,1,530,0,0,0,0,0,0,0,0
16,2,39,649,1,406,0,0,0,0,0,0,0,0
16,2,39,650,1,1084,0,0,0,0,0,0,0,0
16,2,39,650,4,0,0,0,0,0,0,0,0,0
16,2,39,650,4,0,0,0,0,0,0,0,0,0
16,10,40,651,2,0,14,110,196,2,2,0,4,328
16,10,40,651,1,1593,21,86,184,4,2,0,10,307
16,10,40,651,2,0,22,115,178,10,3,0,15,343
16,10,40,652,1,1056,0,0,0,0,0,0,0,0
16,10,40,652,2,0,5,133,172,5,4,0,11,330
16,10,40,653,1,1090,0,0,0,0,0,0,0,0
16,10,40,653,2,0,0,0,0,0,0,0,0,0
16,10,40,654,1,953,10,103,142,10,2,0,3,270
16,10,40,654,2,0,9,108,142,14,4,0,4,281
16,10,40,655,1,696,8,235,83,10,7,0,6,349
16,10,40,656,1,426,1,30,199,4,0,1,7,242
16,10,40,657,1,564,2,89,146,23,2,0,7,269
16,10,40,658,1,266,7,103,39,17,2,0,4,172
16,10,40,659,1,1190,120,105,34,3,2,0,7,271
16,10,40,659,2,0,112,114,38,6,1,0,7,278
16,10,40,660,1,373,3,23,55,1,0,0,7,89
16,10,40,661,1,194,7,45,20,2,0,0,2,76
16,10,40,662,1,228,21,86,31,7,3,0,7,155
16,10,40,663,1,64,13,31,4,3,1,0,0,52
16,10,40,664,1,121,4,81,14,4,0,0,0,103
16,10,41,665,1,1007,0,0,0,0,0,0,0,0
16,10,41,665,2,0,0,0,0,0,0,0,0,0
16,10,41,666,1,1224,0,0,0,0,0,0,0,0
16,10,41,666,2,0,0,0,0,0,0,0,0,0
16,10,41,667,1,189,0,0,0,0,0,0,0,0
16,10,41,668,1,779,0,0,0,0,0,0,0,0
16,10,41,668,2,0,0,0,0,0,0,0,0,0
16,10,41,669,1,1145,0,0,0,0,0,0,0,0
16,10,41,669,2,0,0,0,0,0,0,0,0,0
16,10,41,670,1,584,0,0,0,0,0,0,0,0
16,10,41,671,1,456,0,0,0,0,0,0,0,0
16,10,41,672,1,1210,0,0,0,0,0,0,0,0
16,10,41,672,2,0,0,0,0,0,0,0,0,0
16,5,42,673,1,1184,0,0,0,0,0,0,0,0
16,5,42,673,2,0,0,0,0,0,0,0,0,0
16,5,42,674,1,1061,0,0,0,0,0,0,0,0
16,5,42,674,2,0,0,0,0,0,0,0,0,0
16,5,42,675,1,727,0,0,0,0,0,0,0,0
16,5,42,676,1,540,21,200,128,0,0,0,0,349
16,5,42,677,1,690,0,0,0,0,0,0,0,0
16,5,42,678,1,1104,0,0,0,0,0,0,0,0
16,5,42,678,4,0,0,0,0,0,0,0,0,0
16,5,42,678,2,0,13,65,149,4,0,0,2,233
16,5,42,679,1,636,53,211,141,0,0,0,0,405
16,5,42,680,1,504,19,190,92,0,0,0,2,303
16,5,42,681,1,812,0,0,0,0,0,0,0,0
16,5,42,681,2,0,0,0,0,0,0,0,0,0
16,5,42,682,1,1056,0,0,0,0,0,0,0,0
16,5,42,682,2,0,0,0,0,0,0,0,0,0
16,5,42,683,1,1063,0,0,0,0,0,0,0,0
16,5,42,683,4,0,0,0,0,0,0,0,0,0
16,5,42,684,1,436,13,319,247,0,0,0,8,587
16,5,43,685,1,746,0,0,0,0,0,0,0,0
16,5,43,686,1,813,0,0,0,0,0,0,0,0
16,5,43,686,2,0,0,0,0,0,0,0,0,0
16,5,43,687,1,850,0,0,0,0,0,0,0,0
16,5,43,687,2,0,0,0,0,0,0,0,0,0
16,5,43,688,1,1353,0,0,0,0,0,0,0,0
16,5,43,688,2,0,0,0,0,0,0,0,0,0
16,5,43,689,1,1110,0,0,0,0,0,0,0,0
16,5,43,689,2,0,92,117,51,2,51,0,4,317
16,5,43,690,1,1169,85,105,77,0,29,0,6,302
16,5,43,690,2,0,105,134,51,2,48,0,4,344
16,5,43,691,1,901,0,0,0,0,0,0,0,0
16,5,43,691,2,0,0,0,0,0,0,0,0,0
16,5,43,692,2,0,35,88,74,0,15,0,0,212
16,5,43,692,1,977,34,101,85,0,25,0,8,253
16,5,43,693,1,1097,0,0,0,0,0,0,0,0
16,5,43,693,2,0,95,137,65,1,35,0,8,341
16,5,43,694,1,634,0,0,0,0,0,0,0,0
16,5,43,695,2,0,76,93,74,2,20,0,5,270
16,5,43,695,1,1151,99,64,72,1,26,0,4,266
16,5,43,696,1,1102,0,0,0,0,0,0,0,0
16,5,43,696,2,0,0,0,0,0,0,0,0,0
16,5,43,697,1,969,0,0,0,0,0,0,0,0
16,5,43,697,2,0,0,0,0,0,0,0,0,0
16,5,43,698,1,1268,0,0,0,0,0,0,0,0
16,5,43,698,4,0,0,0,0,0,0,0,0,0
16,5,43,699,1,640,0,0,0,0,0,0,0,0
16,5,43,700,1,718,0,0,0,0,0,0,0,0
16,5,43,701,1,932,0,0,0,0,0,0,0,0
16,5,43,701,2,0,0,0,0,0,0,0,0,0
16,5,43,702,2,0,0,0,0,0,0,0,0,0
16,5,43,702,1,1023,53,116,49,0,25,0,10,253
16,5,43,703,1,2314,0,0,0,0,0,0,0,0
16,5,43,703,2,0,0,0,0,0,0,0,0,0
16,5,43,703,2,0,0,0,0,0,0,0,0,0
16,5,43,703,2,0,0,0,0,0,0,0,0,0
16,5,43,704,1,1005,0,0,0,0,0,0,0,0
16,5,43,704,2,0,42,104,71,0,14,0,6,237
16,5,43,705,1,844,0,0,0,0,0,0,0,0
16,5,43,705,2,0,0,0,0,0,0,0,0,0
16,5,43,706,1,843,0,0,0,0,0,0,0,0
16,5,43,706,2,0,0,0,0,0,0,0,0,0
16,5,43,707,1,1398,0,0,0,0,0,0,0,0
16,5,43,707,2,0,0,0,0,0,0,0,0,0
16,5,43,708,1,2067,0,0,0,0,0,0,0,0
16,5,43,708,2,0,0,0,0,0,0,0,0,0
16,5,43,708,2,0,54,85,104,3,20,0,8,274
16,5,43,709,2,0,0,0,0,0,0,0,0,0
16,5,43,709,1,1048,28,76,70,3,10,0,4,191
16,5,43,710,1,862,0,0,0,0,0,0,0,0
16,5,43,710,2,0,0,0,0,0,0,0,0,0
16,5,43,711,1,732,0,0,0,0,0,0,0,0
16,11,44,712,1,1069,0,0,0,0,0,0,0,0
16,11,44,712,2,0,0,0,0,0,0,0,0,0
16,11,44,713,1,773,0,0,0,0,0,0,0,0
16,11,44,713,2,0,0,0,0,0,0,0,0,0
16,11,44,714,1,1175,0,0,0,0,0,0,0,0
16,11,44,714,4,0,0,0,0,0,0,0,0,0
16,11,44,715,1,828,0,0,0,0,0,0,0,0
16,11,44,715,2,0,0,0,0,0,0,0,0,0
16,11,44,716,1,949,0,0,0,0,0,0,0,0
16,11,44,716,4,0,0,0,0,0,0,0,0,0
16,11,44,717,1,744,0,0,0,0,0,0,0,0
16,11,44,718,1,617,0,0,0,0,0,0,0,0
16,11,44,719,1,741,0,0,0,0,0,0,0,0
16,11,44,720,1,442,0,0,0,0,0,0,0,0
16,11,44,721,1,633,0,0,0,0,0,0,0,0
16,11,44,721,4,0,0,0,0,0,0,0,0,0
16,11,44,722,1,929,0,0,0,0,0,0,0,0
16,11,44,722,2,0,0,0,0,0,0,0,0,0
16,11,44,723,1,632,0,0,0,0,0,0,0,0
16,11,44,724,1,311,0,0,0,0,0,0,0,0
16,11,44,725,1,376,0,0,0,0,0,0,0,0
16,13,45,726,1,413,9,92,113,0,4,0,4,222
16,13,45,727,1,1191,9,153,147,1,4,0,5,319
16,13,45,727,2,0,15,147,157,1,2,0,0,322
16,13,45,728,1,738,31,216,176,3,4,0,6,436
16,13,45,729,1,1021,29,136,126,0,5,0,0,296
16,13,45,729,2,0,21,178,106,0,3,0,4,312
16,13,45,730,2,0,8,114,131,2,0,0,3,258
16,13,45,730,1,881,15,127,115,2,1,0,7,267
16,13,45,731,2,0,13,96,97,3,0,1,4,214
16,13,45,731,1,805,13,108,94,1,1,0,9,226
16,13,45,732,1,495,11,145,93,3,6,0,6,264
16,13,45,733,1,1091,4,132,147,3,2,0,4,292
16,13,45,733,2,0,4,117,159,4,1,0,0,285
16,13,45,734,1,1172,0,0,0,0,0,0,0,0
16,13,45,734,2,0,12,198,150,2,1,0,7,370
16,13,45,735,1,840,16,133,95,3,1,0,1,249
16,13,45,735,2,0,15,127,103,0,3,0,2,250
16,13,45,736,1,739,22,226,177,2,5,0,0,432
16,13,45,737,2,0,11,103,85,1,7,1,6,214
16,13,45,737,1,758,17,120,84,0,0,0,7,228
16,13,45,738,2,0,14,221,157,0,4,0,4,400
16,13,45,738,1,1397,14,196,162,1,2,0,11,386
16,13,45,739,1,696,12,174,142,1,2,0,11,342
16,13,45,740,1,677,12,197,174,1,2,0,0,386
16,13,45,741,1,597,12,153,163,2,3,0,8,341
16,13,45,742,1,1192,16,164,124,2,4,0,9,319
16,13,45,742,2,0,14,175,126,1,3,0,9,328
16,13,45,743,1,749,36,222,183,0,2,0,14,457
16,13,45,744,1,1176,18,193,109,0,2,0,9,331
16,13,45,744,2,0,17,161,120,1,7,0,0,306
16,13,45,745,1,511,5,143,162,2,1,0,0,313
16,13,45,746,1,736,14,174,218,1,1,0,0,408
16,13,45,747,4,0,6,45,128,3,1,0,11,194
16,13,45,747,1,1176,23,91,102,2,8,0,5,231
16,13,45,748,1,379,0,0,0,0,0,0,0,0
16,13,45,748,4,0,0,0,0,0,0,0,0,0
16,13,45,749,1,115,1,32,28,0,0,0,2,63
16,13,45,750,1,423,4,140,66,1,1,0,19,231
16,13,45,751,2,0,5,77,125,2,0,0,0,209
16,13,45,751,1,963,2,88,130,0,1,0,4,225
16,13,45,752,2,0,0,0,0,0,0,0,0,0
16,13,45,752,1,1179,2,62,95,1,0,0,2,162
16,13,45,753,1,221,2,85,25,0,0,0,0,112
16,13,45,754,1,742,7,251,78,0,1,0,6,343
16,13,45,755,1,158,2,60,4,5,0,0,5,76
16,12,46,756,1,912,0,0,0,0,0,0,0,0
16,12,46,756,2,0,0,0,0,0,0,0,0,0
16,12,46,757,1,579,59,176,123,0,0,0,8,366
16,12,46,758,1,1568,0,0,0,0,0,0,0,0
16,12,46,758,2,0,37,144,133,1,0,0,8,323
16,12,46,758,2,0,53,134,150,1,0,0,5,343
16,12,46,759,1,1078,0,0,0,0,0,0,0,0
16,12,46,759,2,0,56,118,106,1,0,0,2,283
16,12,46,759,4,0,9,100,50,1,0,0,1,161
16,12,46,760,2,0,0,0,0,0,0,0,0,0
16,12,46,760,4,0,0,0,0,0,0,0,0,0
16,12,46,760,1,1664,60,186,175,0,0,1,0,422
16,12,46,761,2,0,0,0,0,0,0,0,0,0
16,12,46,761,1,901,12,88,98,1,0,0,0,199
16,12,46,762,1,1043,10,68,96,1,0,2,2,179
16,12,46,762,2,0,12,72,94,3,0,0,0,181
16,12,46,763,1,679,30,160,201,0,0,0,0,391
16,12,46,764,1,1318,0,0,0,0,0,0,0,0
16,12,46,764,4,0,0,0,0,0,0,0,0,0
16,12,46,764,2,0,28,79,173,0,0,0,0,280
16,12,46,765,1,916,0,0,0,0,0,0,0,0
16,12,46,765,2,0,0,0,0,0,0,0,0,0
16,12,46,766,1,1272,0,0,0,0,0,0,0,0
16,12,46,766,2,0,0,0,0,0,0,0,0,0
16,12,46,767,1,184,0,0,0,0,0,0,0,0
16,12,46,767,4,0,5,14,30,0,0,0,4,53
16,12,46,768,1,428,0,0,0,0,0,0,0,0
16,12,46,769,2,0,0,0,0,0,0,0,0,0
16,12,46,769,1,960,22,186,104,2,0,0,0,314
16,12,46,770,1,1326,0,0,0,0,0,0,0,0
16,12,46,770,2,0,0,0,0,0,0,0,0,0
16,12,46,771,1,919,0,0,0,0,0,0,0,0
16,12,46,771,2,0,0,0,0,0,0,0,0,0
16,12,46,772,1,896,25,68,154,0,0,0,0,247
16,12,46,773,1,815,18,51,101,0,0,0,10,180
16,12,46,773,2,0,15,39,108,0,0,0,23,185
16,8,47,774,1,1024,0,0,0,0,0,0,0,0
16,8,47,774,2,0,0,0,0,0,0,0,0,0
16,8,47,775,1,975,0,0,0,0,0,0,0,0
16,8,47,775,2,0,0,0,0,0,0,0,0,0
16,8,47,776,1,302,0,0,0,0,0,0,0,0
16,8,47,777,1,517,0,0,0,0,0,0,0,0
16,8,47,778,1,316,0,0,0,0,0,0,0,0
16,8,47,779,1,330,0,0,0,0,0,0,0,0
16,8,47,780,1,279,0,0,0,0,0,0,0,0
16,8,47,781,1,148,0,0,0,0,0,0,0,0
16,8,47,782,1,267,0,0,0,0,0,0,0,0
16,8,47,783,1,531,0,0,0,0,0,0,0,0
16,8,47,784,1,1400,0,0,0,0,0,0,0,0
16,8,47,784,2,0,0,0,0,0,0,0,0,0
16,8,47,785,1,367,0,0,0,0,0,0,0,0
16,8,48,786,1,1003,0,0,0,0,0,0,0,0
16,8,48,786,2,0,0,0,0,0,0,0,0,0
16,8,48,787,1,1166,0,0,0,0,0,0,0,0
16,8,48,787,2,0,0,0,0,0,0,0,0,0
16,8,48,788,1,1465,0,0,0,0,0,0,0,0
16,8,48,788,2,0,0,0,0,0,0,0,0,0
16,8,48,789,1,356,0,0,0,0,0,0,0,0
16,8,48,790,1,1087,0,0,0,0,0,0,0,0
16,8,48,790,2,0,0,0,0,0,0,0,0,0
16,8,48,791,1,685,0,0,0,0,0,0,0,0
16,8,48,792,1,725,0,0,0,0,0,0,0,0
16,8,48,793,1,715,0,0,0,0,0,0,0,0
16,8,48,794,1,222,0,0,0,0,0,0,0,0
16,8,48,795,1,334,0,0,0,0,0,0,0,0
16,8,48,796,1,471,0,0,0,0,0,0,0,0
16,8,48,797,1,307,0,0,0,0,0,0,0,0
16,8,48,798,1,433,0,0,0,0,0,0,0,0
16,8,48,799,1,413,0,0,0,0,0,0,0,0
16,8,48,800,1,419,0,0,0,0,0,0,0,0
16,8,48,801,1,115,0,0,0,0,0,0,0,0
16,2,49,802,1,1055,0,0,0,0,0,0,0,0
16,2,49,802,2,0,0,0,0,0,0,0,0,0
16,2,49,803,1,1041,0,0,0,0,0,0,0,0
16,2,49,803,4,0,0,0,0,0,0,0,0,0
16,2,49,803,4,0,0,0,0,0,0,0,0,0
16,2,49,804,1,726,0,0,0,0,0,0,0,0
16,2,49,804,4,0,0,0,0,0,0,0,0,0
16,2,49,805,1,655,0,0,0,0,0,0,0,0
16,17,50,806,2,0,40,131,63,46,3,0,8,291
16,17,50,806,2,0,47,126,73,39,8,0,5,298
16,17,50,806,1,2191,54,120,83,35,2,0,3,297
16,17,50,807,2,0,51,110,59,38,3,0,1,262
16,17,50,807,2,0,42,111,68,34,4,0,2,261
16,17,50,807,1,1853,54,106,67,26,3,0,0,256
16,17,50,808,2,0,29,68,36,30,3,0,0,166
16,17,50,808,2,0,29,75,37,25,3,0,1,170
16,17,50,808,1,1618,37,66,40,31,0,0,1,175
16,17,50,809,1,874,32,65,61,26,4,0,1,189
16,17,50,809,2,0,30,54,62,24,2,0,3,175
16,17,50,810,1,783,22,62,26,37,1,0,3,151
16,17,50,810,2,0,37,67,27,34,0,0,6,171
16,17,50,811,2,0,84,134,40,64,7,0,3,332
16,17,50,811,1,1323,77,124,72,34,4,0,2,313
16,17,50,812,2,0,64,112,56,37,5,0,2,276
16,17,50,812,1,1490,56,112,68,35,5,0,4,280
16,17,50,813,2,0,0,0,0,0,0,0,0,0
16,17,50,813,2,0,48,84,44,24,5,0,0,205
16,17,50,813,1,1847,51,85,53,29,6,0,0,224
16,17,50,814,2,0,49,133,95,34,4,0,3,318
16,17,50,814,1,1495,63,119,95,36,2,0,0,315
16,17,50,815,1,1429,65,110,65,26,5,0,7,278
16,17,50,815,2,0,57,136,74,37,5,0,3,312
16,17,50,816,1,863,31,79,34,32,3,0,0,179
16,17,50,816,2,0,19,58,41,25,5,0,5,153
16,17,50,817,2,0,0,0,0,0,0,0,0,0
16,17,50,817,1,1360,29,94,56,32,6,0,4,221
16,17,50,818,1,1341,31,92,75,37,2,0,1,238
16,17,50,818,2,0,30,106,53,43,1,0,2,235
16,17,50,819,2,0,20,92,47,28,1,0,3,191
16,17,50,819,1,963,21,99,41,40,2,0,3,206
16,17,50,820,2,0,73,122,54,31,3,0,1,284
16,17,50,820,1,1256,61,91,51,39,7,0,15,264
16,17,50,821,1,1642,25,80,60,27,2,0,0,194
16,17,50,821,2,0,25,65,67,28,2,0,5,192
16,17,50,821,2,0,23,46,50,33,1,0,2,155
16,17,50,822,1,1027,28,74,62,31,8,0,0,203
16,17,50,822,2,0,23,71,64,18,2,0,0,178
16,17,50,823,2,0,50,105,54,20,4,0,4,237
16,17,50,823,1,1762,42,94,52,22,4,0,3,217
16,17,50,823,2,0,46,117,55,25,10,0,0,253
16,17,50,824,1,1032,37,72,57,24,4,0,4,198
16,17,50,824,2,0,23,75,52,25,8,0,1,184
16,17,50,825,1,1398,21,121,75,41,4,0,8,270
16,17,50,825,2,0,28,114,68,39,0,0,9,258
16,17,50,826,1,1610,32,107,47,34,2,0,2,224
16,17,50,826,2,0,36,80,39,33,1,0,0,189
16,17,50,826,2,0,26,96,46,24,1,0,0,193
16,17,50,827,1,1331,25,138,42,17,3,0,5,230
16,17,50,827,2,0,20,129,42,22,0,0,4,217
16,17,50,828,2,0,0,0,0,0,0,0,0,0
16,17,50,828,1,1981,45,93,60,30,5,0,2,235
16,17,50,828,2,0,31,127,50,25,4,0,0,237
16,17,50,829,1,1439,0,0,0,0,0,0,0,0
16,17,50,829,2,0,42,155,70,22,2,0,4,295
16,17,50,830,1,351,0,0,0,0,0,0,0,0
16,17,50,831,1,620,0,0,0,0,0,0,0,0
16,17,50,831,4,0,0,76,9,9,1,0,3,98
16,17,50,832,2,0,0,0,0,0,0,0,0,0
16,17,50,832,4,0,0,33,25,20,0,0,3,81
16,17,50,832,1,1536,42,94,23,62,2,0,0,223
16,17,50,833,1,241,18,46,5,30,0,0,1,100
16,17,50,834,4,0,0,0,0,0,0,0,0,0
16,17,50,834,2,0,2,38,37,52,0,0,0,129
16,17,50,834,1,1329,3,35,30,70,0,0,8,146
16,17,50,834,4,0,1,40,75,31,0,0,4,151
16,17,50,835,2,0,4,65,7,154,1,0,7,238
16,17,50,835,2,0,6,74,14,128,1,0,7,230
16,17,50,835,1,1515,7,42,16,158,0,0,2,225
16,17,50,836,1,1505,7,55,15,130,2,0,5,214
16,17,50,836,2,0,4,74,14,113,0,0,5,210
16,17,50,836,2,0,7,63,12,124,2,0,8,216
16,17,50,837,1,1603,0,0,0,0,0,0,0,0
16,17,50,837,2,0,2,43,17,166,2,0,2,232
16,17,50,837,2,0,7,46,8,162,4,0,0,227
16,17,50,838,1,906,19,55,13,106,3,0,6,202
16,17,50,838,2,0,17,52,11,111,1,0,5,197
16,17,50,839,2,0,13,68,44,148,2,0,5,280
16,17,50,839,1,1294,29,57,18,124,5,0,0,233
16,17,50,840,1,1105,0,0,0,0,0,0,0,0
16,17,50,840,2,0,0,0,0,0,0,0,0,0
16,17,50,841,2,0,0,0,0,0,0,0,0,0
16,17,50,841,2,0,0,0,0,0,0,0,0,0
16,17,50,841,1,1941,6,106,107,87,1,0,0,307
16,17,50,842,1,1347,9,121,37,105,2,0,0,274
16,17,50,842,2,0,11,144,36,111,0,0,0,302
16,17,50,843,1,859,9,99,32,58,1,0,0,199
16,17,50,843,2,0,7,109,28,39,0,0,0,183
16,17,50,844,2,0,8,91,85,68,1,0,0,253
16,17,50,844,1,1432,15,80,83,50,2,0,6,236
16,17,50,845,1,1663,0,0,0,0,0,0,0,0
16,17,50,845,2,0,23,89,53,30,1,0,0,196
16,17,50,845,2,0,10,71,43,43,4,0,4,175
16,17,50,846,1,1198,24,107,45,49,2,0,5,232
16,17,50,846,2,0,26,99,49,39,0,0,5,218
16,17,50,847,1,1341,0,0,0,0,0,0,0,0
16,17,50,847,2,0,34,81,72,49,5,0,7,248
16,17,50,848,1,1410,37,108,72,63,4,0,6,290
16,17,50,848,2,0,43,82,74,57,6,0,4,266
16,17,50,849,1,1836,0,0,0,0,0,0,0,0
16,17,50,849,2,0,18,72,70,36,2,0,11,209
16,17,50,849,2,0,27,55,84,51,3,0,0,220
16,17,50,850,2,0,0,0,0,0,0,0,0,0
16,17,50,850,1,1650,32,63,45,68,1,0,4,213
16,17,50,850,2,0,45,65,34,64,0,0,3,211
16,17,50,851,2,0,42,100,38,48,4,0,8,240
16,17,50,851,2,0,31,112,50,50,1,0,6,250
16,17,50,851,1,1831,44,91,55,49,4,0,4,247
16,17,50,852,2,0,0,0,0,0,0,0,0,0
16,17,50,852,2,0,31,81,26,42,3,0,12,195
16,17,50,852,1,1508,25,96,36,62,2,0,1,222
16,17,50,853,1,1373,26,81,72,55,2,0,7,243
16,17,50,853,2,0,23,86,77,54,3,0,6,249
16,17,50,854,2,0,0,0,0,0,0,0,0,0
16,17,50,854,1,1497,27,119,52,67,11,0,4,280
16,17,50,855,2,0,34,70,50,43,2,0,0,199
16,17,50,855,1,1010,33,71,48,44,1,2,1,200
16,17,50,856,1,1168,0,0,0,0,0,0,0,0
16,17,50,856,2,0,38,43,38,45,0,0,0,164
16,17,50,857,1,1083,0,0,0,0,0,0,0,0
16,17,50,857,2,0,48,102,32,37,5,0,7,231
16,17,50,858,2,0,0,0,0,0,0,0,0,0
16,17,50,858,1,1596,8,85,42,53,1,0,2,191
16,17,50,858,2,0,7,71,39,42,1,0,0,160
16,17,50,859,1,1584,0,0,0,0,0,0,0,0
16,17,50,859,2,0,7,85,38,39,2,0,6,177
16,17,50,859,2,0,7,83,25,53,1,0,3,172
16,17,50,860,2,0,0,0,0,0,0,0,0,0
16,17,50,860,1,2130,15,75,37,63,0,0,2,192
16,17,50,860,2,0,12,52,62,62,1,0,0,189
16,17,50,861,1,437,4,100,7,174,1,0,7,293
16,17,50,862,2,0,0,0,0,0,0,0,0,0
16,17,50,862,1,1065,1,81,48,81,0,0,3,214
16,17,50,863,4,0,0,5,11,53,0,0,3,72
16,17,50,863,4,0,2,23,19,31,0,0,0,75
16,17,50,863,1,1545,4,147,112,69,2,0,0,334
16,17,50,863,2,0,0,138,126,66,2,0,0,332
16,17,50,864,1,429,8,89,32,31,4,0,4,168
16,17,50,865,2,0,13,111,34,40,0,0,6,204
16,17,50,865,1,1590,17,111,44,55,2,0,0,229
16,17,50,865,2,0,11,115,44,53,2,0,2,227
16,17,50,866,1,631,85,78,47,21,1,0,0,232
16,17,50,867,1,578,86,69,22,18,4,0,1,200
16,17,50,868,1,2666,13,75,74,25,3,0,4,194
16,17,50,868,2,0,21,68,85,21,1,0,0,196
16,17,50,868,2,0,14,73,67,30,0,0,5,189
16,17,50,868,2,0,14,67,78,25,1,0,0,185
16,17,50,869,2,0,17,68,36,51,4,0,5,181
16,17,50,869,1,931,29,67,39,25,2,0,2,164
16,17,50,870,2,0,0,0,0,0,0,0,0,0
16,17,50,870,1,833,2,74,35,59,2,0,8,180
16,2,51,871,1,1796,0,0,0,0,0,0,0,0
16,2,51,871,2,0,0,0,0,0,0,0,0,0
16,2,51,871,2,0,0,0,0,0,0,0,0,0
16,2,51,872,1,867,0,0,0,0,0,0,0,0
16,2,51,872,2,0,0,0,0,0,0,0,0,0
16,2,51,873,1,1386,0,0,0,0,0,0,0,0
16,2,51,873,2,0,0,0,0,0,0,0,0,0
16,2,51,874,1,590,0,0,0,0,0,0,0,0
16,2,51,874,4,0,0,0,0,0,0,0,0,0
16,2,51,875,1,909,0,0,0,0,0,0,0,0
16,2,51,875,2,0,0,0,0,0,0,0,0,0
16,2,51,876,1,314,0,0,0,0,0,0,0,0
16,2,51,877,1,249,0,0,0,0,0,0,0,0
16,2,51,878,1,299,0,0,0,0,0,0,0,0
16,2,51,879,1,194,0,0,0,0,0,0,0,0
16,2,51,880,1,617,0,0,0,0,0,0,0,0
16,2,51,880,4,0,0,0,0,0,0,0,0,0
16,2,51,881,1,938,0,0,0,0,0,0,0,0
16,2,51,881,2,0,0,0,0,0,0,0,0,0
16,2,51,882,1,396,0,0,0,0,0,0,0,0
16,2,51,883,1,176,0,0,0,0,0,0,0,0
16,2,51,884,1,129,0,0,0,0,0,0,0,0
16,15,52,885,1,829,38,95,90,0,0,0,0,223
16,15,52,885,2,0,37,96,86,2,1,0,0,222
