sep=|
AYUNTAMIENTOS
2021/06/21 11:41 (UTC-5)
ID_ESTADO|ESTADO|ID_DISTRITO|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_CASILLA|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CQROO|PES|RSP|FMEX|CAND_IND_1|CAND_IND_2|CAND_IND_3|CAND_IND_4|C_PAN_PRI_PRD_CQROO|C_PAN_PRI_PRD|C_PAN_PRI_CQROO|C_PAN_PRD_CQROO|C_PRI_PRD_CQROO|C_PAN_PRI|C_PAN_PRD|C_PAN_CQROO|C_PRI_PRD|C_PRI_CQROO|C_PRD_CQROO|C_PVEM_PT_MORENA_MAS|C_PVEM_PT_MORENA|C_PVEM_PT_MAS|C_PVEM_MORENA_MAS|C_PT_MORENA_MAS|C_PVEM_PT|C_PVEM_MORENA|C_PVEM_MAS|C_PT_MORENA|C_PT_MAS|C_MORENA_MAS|NO_REGISTRADOS|NULOS|TOTAL_VOTOS_CALCULADO|LISTA_NOMINAL|OBSERVACIONES
23|QUINTANA ROO|1|1|BENITO JUAREZ|1053|BASICA 1|16|8|2|8|1|4|70|4|1|4|2|54|5|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|186|730|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1054|BASICA 1|19|7|6|8|4|2|57|2|1|7|0|39|3|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|4|160|571|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1054|CONTIGUA 1|11|6|7|14|4|4|51|0|5|8|2|29|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|1|3|150|571|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1054|CONTIGUA 2|13|5|5|8|1|10|48|1|0|9|0|29|2|-|-|-|0|0|0|0|0|0|1|0|0|0|0|1|0|2|0|0|0|1|0|0|0|0|0|8|144|571|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1055|BASICA 1|6|6|4|10|1|5|43|0|0|7|1|39|4|-|-|-|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|3|132|459|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1056|BASICA 1|14|5|3|7|3|2|42|2|4|9|5|38|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|13|152|451|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1056|CONTIGUA 1|15|5|3|1|1|3|48|0|1|4|0|42|5|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|129|450|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1057|BASICA 1|36|12|6|3|2|5|57|2|1|3|2|23|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|165|578|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1057|CONTIGUA 1|26|8|6|5|1|2|61|1|2|2|2|27|3|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|6|153|577|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1058|BASICA 1|18|3|1|8|3|3|57|2|2|5|0|32|2|-|-|-|0|0|0|2|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|146|511|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1058|CONTIGUA 1|8|5|0|12|2|4|43|4|0|10|1|45|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|2|0|0|0|4|143|510|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1059|BASICA 1|13|6|6|8|6|5|75|3|3|9|3|39|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|9|190|661|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1059|CONTIGUA 1|8|8|6|9|5|3|68|3|1|6|0|37|3|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|8|166|661|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1059|CONTIGUA 2|18|4|6|10|2|8|69|2|4|9|0|47|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|7|190|661|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1059|CONTIGUA 3|8|11|6|9|2|6|57|5|0|8|1|39|3|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|1|5|164|661|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1060|BASICA 1|5|4|4|7|3|3|32|1|0|6|1|28|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|103|554|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1060|CONTIGUA 1|7|7|8|8|5|1|37|0|1|5|0|27|0|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|107|554|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1061|BASICA 1|9|5|5|6|6|2|35|1|0|5|0|28|0|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|8|111|610|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1061|CONTIGUA 1|3|5|2|9|3|3|40|1|0|2|0|34|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|6|111|610|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1062|BASICA 1|13|4|8|5|7|2|47|2|0|4|1|26|4|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|3|128|583|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1062|CONTIGUA 1|11|4|9|8|1|3|41|2|0|3|2|36|0|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|129|583|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1062|CONTIGUA 2|7|7|4|6|3|6|46|2|0|7|0|31|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|125|583|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1062|CONTIGUA 3|4|5|7|6|6|4|37|1|0|5|0|39|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|7|126|583|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1063|BASICA 1|5|4|2|11|2|6|43|1|2|4|1|32|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|125|461|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1063|CONTIGUA 1|5|4|2|8|1|4|54|0|1|3|0|39|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|5|130|461|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1064|BASICA 1|9|6|2|12|4|0|42|2|1|3|1|22|3|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|10|118|579|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1064|CONTIGUA 1|8|9|5|8|2|1|45|1|3|4|0|36|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|8|132|579|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1065|BASICA 1|7|10|7|10|1|3|43|1|2|5|1|47|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|7|147|553|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1065|CONTIGUA 1|10|9|3|26|4|3|43|3|1|10|0|33|0|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|150|553|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1066|BASICA 1|12|5|5|10|6|7|52|2|0|12|0|44|5|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|167|639|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1066|CONTIGUA 1|13|9|3|7|2|2|49|0|2|8|0|21|5|-|-|-|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|7|130|639|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1066|CONTIGUA 2|12|9|5|10|2|6|51|2|0|4|1|33|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|137|638|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1066|CONTIGUA 3|10|9|7|8|3|4|47|0|1|5|1|27|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|130|638|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1067|BASICA 1|11|12|9|15|2|6|80|3|2|6|1|38|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|10|198|572|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1068|BASICA 1|8|5|6|10|4|3|60|1|2|2|0|27|0|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|130|590|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|1068|CONTIGUA 1|9|3|5|19|0|2|43|0|2|6|0|30|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|11|135|589|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|182|BASICA 1|36|147|3|3|5|4|112|2|3|2|6|4|-|9|-|-|1|5|0|0|0|6|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|7|358|720|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|182|CONTIGUA 1|44|142|9|5|3|0|112|2|1|4|5|2|-|8|-|-|3|4|0|0|0|1|0|0|1|0|0|0|1|0|0|0|1|2|0|0|0|0|0|5|355|720|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|182|CONTIGUA 2|47|169|5|2|5|4|104|0|2|6|3|3|-|5|-|-|2|7|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|1|0|0|1|0|12|383|720|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|183|BASICA 1|23|143|3|7|7|3|152|2|1|5|1|13|-|6|-|-|1|1|1|0|0|1|1|0|1|1|0|1|2|0|0|0|0|1|0|2|0|1|0|8|388|720|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|183|CONTIGUA 1|22|117|3|4|3|3|149|3|2|4|2|5|-|5|-|-|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|1|0|1|0|9|339|720|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|183|CONTIGUA 2|21|134|0|1|3|5|149|3|1|3|1|5|-|8|-|-|0|2|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|3|0|1|0|0|0|11|356|719|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|184|BASICA 1|28|118|1|9|6|2|153|4|1|8|13|4|-|7|-|-|0|2|0|0|0|5|0|0|0|0|0|2|4|2|1|1|0|2|0|3|0|1|0|14|391|661|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|184|CONTIGUA 1|17|117|4|9|4|2|169|6|0|5|5|5|-|1|-|-|1|2|0|0|0|5|0|0|2|0|0|3|0|0|1|0|1|0|0|0|0|1|0|13|373|660|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|184|CONTIGUA 2|24|131|5|5|3|2|172|3|1|11|5|2|-|3|-|-|1|2|0|0|0|2|0|0|0|0|0|3|2|0|1|0|0|0|0|1|0|1|0|17|397|660|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|185|BASICA 1|17|124|3|8|5|2|156|6|0|3|3|6|-|6|-|-|0|3|1|0|0|2|0|1|0|0|0|1|0|0|2|0|0|0|0|2|0|1|0|8|360|593|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|185|CONTIGUA 1|16|116|8|4|3|4|139|3|4|3|1|5|-|2|-|-|0|3|0|0|0|2|0|0|0|0|0|1|3|0|1|0|1|0|0|1|0|1|0|11|332|593|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|185|CONTIGUA 2|19|135|1|4|4|1|131|2|5|10|3|3|-|4|-|-|2|1|0|0|0|3|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|4|335|593|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|185|CONTIGUA 3|20|127|3|4|7|2|140|4|1|6|2|3|-|5|-|-|0|3|0|0|0|2|0|0|0|0|0|1|6|0|0|0|0|2|0|2|0|1|0|9|350|592|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|186|BASICA 1|8|110|2|6|5|0|134|8|3|2|3|3|-|5|-|-|0|3|0|0|0|3|1|0|1|0|0|0|1|0|1|0|0|3|0|5|0|0|0|12|319|486|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|186|CONTIGUA 1|13|131|6|10|6|1|138|0|2|4|1|4|-|4|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|336|486|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|187|BASICA 1|6|127|3|7|7|1|165|4|4|2|3|10|-|3|-|-|0|2|0|0|0|6|0|0|0|0|0|3|4|1|0|1|0|6|1|2|1|2|0|12|383|633|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|187|CONTIGUA 1|13|123|3|5|6|7|168|3|5|1|6|5|-|11|-|-|2|3|0|0|1|5|0|0|0|0|0|1|0|0|1|3|0|2|0|1|0|0|0|12|387|633|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|187|CONTIGUA 2|16|120|5|4|10|0|150|7|0|3|3|3|-|1|-|-|0|0|0|0|0|2|0|0|0|1|0|1|1|0|0|0|0|3|0|6|0|0|1|14|351|633|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|188|BASICA 1|11|125|5|8|8|3|182|6|3|7|2|9|-|4|-|-|2|1|0|0|0|5|0|0|0|0|0|1|2|2|1|1|1|1|0|3|0|1|0|15|409|683|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|188|CONTIGUA 1|16|129|2|5|4|8|161|3|1|6|5|11|-|7|-|-|0|4|0|0|1|5|0|0|2|0|0|1|1|0|0|0|0|2|0|1|0|1|0|11|387|683|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|188|CONTIGUA 2|12|117|3|3|6|8|176|4|3|3|2|12|-|2|-|-|0|4|0|0|1|4|0|0|0|0|0|1|1|0|2|0|0|2|0|5|0|2|0|11|384|682|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|189|BASICA 1|25|120|1|8|2|3|153|1|1|6|4|5|-|7|-|-|0|1|0|0|0|2|0|0|0|0|0|1|0|0|2|1|0|2|0|2|0|0|0|12|359|658|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|189|CONTIGUA 1|25|118|1|8|2|3|152|1|1|6|4|5|-|7|-|-|0|1|0|0|0|2|0|0|0|0|0|1|0|0|2|0|0|2|0|3|0|1|0|12|357|657|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|189|CONTIGUA 2|22|121|1|8|7|3|164|4|2|7|9|12|-|3|-|-|0|0|0|0|0|4|0|0|1|0|0|1|0|0|3|0|0|1|0|3|0|3|0|12|391|657|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|190|BASICA 1|22|116|3|3|1|2|139|5|1|8|6|6|-|3|-|-|0|2|0|0|0|9|0|0|0|0|0|0|3|0|0|0|0|1|0|2|0|1|0|15|348|582|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|190|CONTIGUA 1|12|134|1|7|1|1|106|0|0|2|4|4|-|2|-|-|1|2|0|0|0|2|0|0|1|0|0|1|0|1|0|0|1|2|0|3|0|0|0|3|291|581|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|190|CONTIGUA 2|21|105|1|9|6|1|161|6|0|5|1|7|-|2|-|-|0|2|0|0|0|2|0|0|1|0|0|0|4|0|0|0|1|1|0|0|0|1|0|4|341|581|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|191|BASICA 1|18|116|5|7|2|4|102|0|2|7|10|3|-|6|-|-|1|3|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|8|299|577|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|191|CONTIGUA 1|22|137|4|2|6|1|96|0|1|5|5|5|-|4|-|-|0|5|0|0|1|3|0|0|0|1|0|0|1|0|0|0|0|0|0|2|0|1|1|6|309|577|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|192|BASICA 1|21|99|1|4|5|0|104|2|2|2|2|1|-|2|-|-|0|5|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|2|0|2|0|0|1|7|264|557|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|192|CONTIGUA 1|15|103|0|2|6|2|99|1|0|2|2|2|-|4|-|-|1|3|0|0|0|1|0|0|0|0|0|3|0|0|0|0|0|2|0|0|0|0|0|5|253|557|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|192|CONTIGUA 2|21|109|3|5|8|0|104|1|0|4|4|2|-|2|-|-|0|1|0|0|0|1|0|0|0|0|0|2|3|0|0|0|0|0|0|2|0|4|0|5|281|557|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|193|BASICA 1|10|103|4|4|2|2|148|5|1|7|5|0|-|12|-|-|1|0|0|0|0|5|0|0|0|0|0|0|1|0|0|0|0|1|0|3|0|2|1|5|322|572|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|193|CONTIGUA 1|20|117|2|4|5|0|125|2|2|3|5|1|-|12|-|-|1|1|0|0|0|1|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|0|0|8|312|572|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|193|CONTIGUA 2|24|124|3|6|3|4|111|0|1|4|1|1|-|10|-|-|1|3|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|2|0|3|1|1|1|2|309|571|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|194|BASICA 1|9|105|3|5|6|1|131|4|1|4|1|6|-|3|-|-|1|2|0|0|0|0|0|0|0|0|0|2|0|0|2|0|0|0|0|3|0|0|0|10|299|539|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|194|CONTIGUA 1|12|92|3|3|5|2|133|2|2|2|5|3|-|5|-|-|2|2|0|0|0|2|1|0|1|0|0|2|3|0|0|1|0|1|0|1|0|1|0|5|291|539|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|194|CONTIGUA 2|13|87|3|6|8|1|138|2|2|2|6|2|-|10|-|-|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|1|0|1|0|7|292|538|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|195|BASICA 1|23|138|3|5|4|3|168|1|3|6|6|6|-|4|-|-|0|2|0|0|0|3|0|0|0|1|0|2|2|0|0|0|0|1|0|0|1|0|0|7|389|748|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 1|19|136|3|5|2|7|172|6|7|4|7|7|-|5|-|-|1|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|6|397|748|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 10|20|151|5|3|4|0|163|2|3|7|5|6|-|4|-|-|0|5|0|0|0|3|0|0|0|0|0|2|1|0|0|0|0|1|0|1|0|0|0|8|394|747|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 11|21|131|5|4|7|3|197|4|4|6|5|6|-|5|-|-|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|10|413|747|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 12|16|112|0|4|4|6|181|2|4|5|4|5|-|3|-|-|1|2|0|0|0|6|1|0|0|0|0|1|0|0|0|0|0|1|0|2|0|1|1|12|374|747|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 13|14|157|3|6|10|5|190|1|2|6|7|5|-|4|-|-|0|2|0|0|0|2|1|1|0|0|0|0|4|0|0|0|0|2|0|3|0|0|1|9|435|747|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 14|16|139|0|8|2|3|184|4|6|5|5|7|-|5|-|-|0|0|0|0|0|2|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|13|403|747|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 15|17|118|3|4|6|5|158|5|1|2|7|8|-|2|-|-|1|3|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|2|1|14|360|747|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 16|19|136|4|6|4|3|200|0|5|3|7|4|-|4|-|-|1|3|0|0|0|5|0|0|0|0|0|0|2|0|1|0|0|0|0|1|0|1|0|9|418|747|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 17|20|150|0|6|5|1|176|2|1|3|5|5|-|2|-|-|1|3|0|0|1|0|0|0|0|0|0|2|3|0|0|0|0|2|1|2|1|2|1|1|396|747|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 2|27|137|1|4|7|4|184|4|4|6|4|7|-|4|-|-|1|0|0|0|0|2|0|0|0|0|0|1|1|0|0|0|4|1|0|0|0|1|0|7|411|748|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 3|28|140|1|11|3|3|169|3|1|5|10|8|-|2|-|-|0|2|0|0|0|3|0|0|0|0|0|0|2|0|0|0|0|2|0|5|0|2|0|11|411|748|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 4|20|150|1|11|7|4|195|5|4|1|6|4|-|1|-|-|0|2|1|0|0|4|0|0|0|0|0|0|2|0|0|0|0|1|0|2|0|2|1|12|436|748|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 5|14|129|4|8|3|2|181|10|5|3|4|8|-|8|-|-|2|1|0|0|0|3|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|1|8|397|748|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 6|20|134|4|4|2|2|188|1|7|3|7|10|-|2|-|-|0|2|0|0|0|4|0|0|0|0|0|1|2|0|1|0|0|1|0|1|0|0|0|8|404|748|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 7|18|127|4|3|5|7|149|0|2|4|6|4|-|10|-|-|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|0|1|0|7|351|747|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 8|19|125|4|2|7|5|146|3|1|1|5|5|-|5|-|-|1|3|0|0|0|3|0|0|0|0|0|2|0|0|0|0|0|2|0|1|0|0|0|11|351|747|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|195|CONTIGUA 9|13|134|3|4|4|4|188|5|3|4|7|3|-|4|-|-|1|1|0|0|0|2|0|0|3|1|0|1|1|0|2|0|0|1|0|3|0|0|1|4|397|747|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|11|2|COZUMEL|196|BASICA 1|17|143|0|9|2|1|152|2|2|4|8|4|-|8|-|-|0|4|0|0|0|5|0|0|1|0|0|0|1|0|1|0|0|0|0|2|0|0|1|9|376|682|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|196|CONTIGUA 1|34|139|2|8|4|3|150|3|2|3|5|3|-|6|-|-|0|0|0|0|0|0|0|0|2|1|0|1|2|0|0|0|0|0|0|0|0|1|0|19|388|682|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|196|CONTIGUA 2|18|109|2|8|2|2|186|0|2|3|3|7|-|5|-|-|1|4|0|0|0|3|1|0|2|0|0|2|0|0|0|0|0|0|0|4|0|0|1|11|376|682|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|196|CONTIGUA 3|19|122|2|4|7|0|165|1|1|2|6|5|-|1|-|-|0|3|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|11|355|682|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|196|CONTIGUA 4|19|120|4|4|3|0|174|7|1|4|5|7|-|7|-|-|0|3|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|6|369|682|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|196|CONTIGUA 5|19|110|4|9|3|0|179|2|2|3|7|5|-|7|-|-|2|1|0|0|0|3|0|0|0|0|0|1|0|0|1|0|1|0|0|2|0|1|0|12|374|682|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|196|CONTIGUA 6|17|130|4|4|11|9|143|5|2|8|4|1|-|7|-|-|1|3|0|0|0|0|0|0|1|0|0|2|2|0|0|0|0|2|0|3|0|0|0|3|362|681|COTEJADO EN PLENO
23|QUINTANA ROO|11|2|COZUMEL|196|CONTIGUA 7|22|120|4|8|8|4|160|5|3|3|4|7|-|7|-|-|0|3|0|0|0|1|0|0|0|0|0|1|2|1|0|0|2|1|0|0|0|0|0|11|377|681|COTEJADO EN PLENO
