CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_AVE,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PVEM_NVA_ALIANZA,PVEM_AVE,NVA_ALIANZA_AVE,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3539,4,549,770,63,44,31,10,41,4,9,144,8,37,0,1,1,0,0,31,1,3,2,0,0,,,,,,,,,,,,,,,,0,1749,166,1915,2660
3,30,VERACRUZ,26,COSOLEACAQUE,151,SOTEAPAN,3540,4,477,828,75,19,20,2,32,7,5,159,2,33,0,0,1,0,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1666,111,1777,2514
3,30,VERACRUZ,26,COSOLEACAQUE,151,SOTEAPAN,3541,3,339,644,64,18,12,5,23,7,8,133,5,34,0,2,2,0,0,17,4,1,1,0,2,,,,,,,,,,,,,,,,0,1321,45,1366,2054
3,30,VERACRUZ,26,COSOLEACAQUE,151,SOTEAPAN,3542,4,312,580,44,26,11,2,27,12,10,113,6,19,2,1,0,0,0,14,1,0,0,0,0,,,,,,,,,,,,,,,,0,1180,51,1231,1984
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2382,1,68,74,82,9,3,2,3,1,1,30,2,13,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,290,32,323,686
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2384,4,104,518,365,26,12,8,31,5,15,329,16,59,4,0,0,0,0,14,8,2,0,1,0,,,,,,,,,,,,,,,,0,1517,90,1607,2415
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2385,3,74,327,216,48,7,12,30,1,13,215,13,30,4,0,3,0,0,23,2,0,1,0,0,,,,,,,,,,,,,,,,0,1019,60,1079,1820
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2386,3,188,432,212,26,10,13,22,4,14,218,14,42,0,0,0,0,0,23,1,0,0,0,1,,,,,,,,,,,,,,,,0,1220,70,1290,2217
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,3534,3,135,162,258,16,7,1,7,11,9,65,3,25,1,0,1,1,0,12,0,1,0,0,0,,,,,,,,,,,,,,,,0,715,104,819,1348
3,30,VERACRUZ,26,COSOLEACAQUE,157,TATAHUICAPAN DE JUAREZ,3535,3,72,201,123,11,5,4,4,2,6,151,3,16,1,0,1,0,7,3,1,2,0,0,1,,,,,,,,,,,,,,,,2,614,55,671,1463
3,30,VERACRUZ,26,COSOLEACAQUE,157,TATAHUICAPAN DE JUAREZ,4717,1,17,78,47,6,3,1,2,5,1,14,2,7,0,0,0,0,0,4,1,0,0,0,0,,,,,,,,,,,,,,,,0,188,31,219,369
3,30,VERACRUZ,26,COSOLEACAQUE,157,TATAHUICAPAN DE JUAREZ,4718,1,80,63,54,8,2,0,4,1,2,25,0,9,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,249,16,265,445
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4557,4,88,312,135,32,22,3,33,5,6,375,13,14,0,0,1,0,0,6,0,1,0,0,0,,,,,,,,,,,,,,,,1,1046,33,1080,2306
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4558,5,92,301,207,20,18,5,25,7,10,388,19,20,1,2,1,0,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1122,37,1159,3110
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4559,2,37,121,84,22,5,3,8,0,4,178,5,7,0,1,0,0,0,4,2,0,0,0,0,,,,,,,,,,,,,,,,0,481,8,489,1206
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4560,2,43,109,74,17,2,2,13,2,1,86,1,11,1,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,365,16,381,1050
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,7,4,196,156,92,42,23,53,12,162,13,503,12,17,1,0,12,0,0,2,0,6,0,4,1,,,,,,,,,,,,,,,,0,1307,45,1352,2946
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,8,2,77,65,17,5,0,46,1,41,3,128,6,4,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,0,396,17,413,831
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,9,3,146,129,64,20,8,45,7,53,5,349,15,17,0,0,1,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,1,861,29,891,1766
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,10,3,120,142,27,17,8,39,3,79,4,309,19,15,1,0,2,0,0,1,2,2,0,0,0,,,,,,,,,,,,,,,,2,790,31,823,1849
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,11,2,130,102,33,12,8,47,10,67,1,203,11,11,0,0,1,0,0,4,0,3,0,0,0,,,,,,,,,,,,,,,,1,643,18,662,1337
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,12,2,75,56,32,9,1,21,3,34,8,200,17,2,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,460,12,473,863
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,13,2,79,67,36,14,11,35,2,38,9,258,6,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,556,25,581,1208
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,14,4,128,141,68,23,14,58,4,110,8,393,12,16,0,1,1,0,0,4,0,3,0,0,0,,,,,,,,,,,,,,,,1,984,40,1025,2358
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,15,2,92,93,52,11,13,49,1,59,7,249,6,12,1,0,0,0,0,3,0,3,0,0,0,,,,,,,,,,,,,,,,0,651,12,663,1422
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,16,2,99,61,48,9,5,36,1,38,66,196,12,4,1,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,2,578,18,598,1191
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,17,2,77,51,35,11,5,38,1,36,6,143,8,3,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,1,416,11,428,790
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,18,2,102,94,25,10,8,38,6,58,3,227,4,6,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,0,584,18,602,1154
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,19,2,91,100,57,4,7,38,2,51,10,254,6,6,0,0,1,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,1,630,31,662,1286
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,20,2,68,47,39,7,8,43,1,43,2,142,8,7,1,0,2,0,0,2,0,2,0,0,0,,,,,,,,,,,,,,,,1,422,18,441,865
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,21,2,49,55,26,6,7,23,0,53,5,207,4,4,0,0,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,0,442,15,457,910
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,22,3,78,108,57,15,10,29,3,131,10,258,5,7,0,0,2,0,0,1,0,4,0,0,0,,,,,,,,,,,,,,,,0,718,31,749,1577
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,23,3,91,98,61,18,7,33,2,68,5,289,13,9,0,0,2,0,0,3,0,5,0,1,1,,,,,,,,,,,,,,,,0,706,31,737,1741
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,24,3,93,100,60,14,5,59,8,58,7,396,24,4,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,1,830,42,873,1743
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,25,2,119,148,54,11,3,64,3,52,2,246,11,10,2,0,1,0,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,0,729,23,752,1498
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,26,4,139,103,52,17,3,33,3,75,7,269,22,21,1,0,1,0,0,2,0,3,0,0,0,,,,,,,,,,,,,,,,0,751,19,770,1192
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,27,3,175,153,89,13,8,49,7,99,0,322,19,18,0,0,1,0,0,2,0,4,0,0,0,,,,,,,,,,,,,,,,0,959,33,992,1885
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,28,2,128,75,53,14,7,40,2,72,10,236,18,14,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,3,672,20,695,1273
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,29,2,107,71,71,18,4,28,9,79,6,237,16,9,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,657,10,667,1363
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,30,3,96,117,64,20,6,46,8,58,7,255,13,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,704,37,742,1567
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,31,3,107,87,93,64,8,45,10,124,12,288,21,18,0,1,0,1,0,2,2,2,1,1,0,,,,,,,,,,,,,,,,0,887,44,931,2016
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,32,3,139,154,68,19,11,60,7,83,11,230,15,12,0,0,0,0,0,0,0,4,0,2,0,,,,,,,,,,,,,,,,0,815,18,833,1807
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,33,2,82,226,41,36,6,5,6,65,3,98,0,7,0,0,0,0,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,579,15,594,1021
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,34,3,109,358,83,69,9,16,5,113,11,97,0,12,0,0,1,1,0,5,0,6,0,10,2,,,,,,,,,,,,,,,,0,907,24,931,1526
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,35,2,91,258,58,30,3,2,12,249,2,38,0,7,1,0,1,0,0,2,0,1,0,1,1,,,,,,,,,,,,,,,,0,757,21,778,1234
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,36,3,211,290,74,21,8,21,13,209,5,120,1,20,1,0,0,0,0,3,0,2,0,2,1,,,,,,,,,,,,,,,,0,1002,34,1036,1861
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,37,3,206,283,262,9,11,9,3,101,6,133,6,38,0,0,2,0,0,3,1,4,1,0,0,,,,,,,,,,,,,,,,0,1078,45,1123,2048
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,38,3,184,174,189,39,18,23,9,226,6,118,3,38,0,0,0,0,1,2,1,4,0,1,1,,,,,,,,,,,,,,,,0,1037,61,1098,1841
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,39,3,225,228,120,69,9,16,19,173,5,130,5,34,0,0,1,0,0,7,0,8,0,1,1,,,,,,,,,,,,,,,,0,1051,36,1087,1965
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,40,2,104,173,74,13,2,13,5,58,3,89,2,8,0,0,0,0,0,3,0,2,0,0,0,,,,,,,,,,,,,,,,0,549,17,566,959
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,41,2,149,156,79,43,9,12,5,171,1,32,7,21,0,0,1,0,0,0,1,2,0,3,0,,,,,,,,,,,,,,,,0,692,24,716,1189
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,42,3,128,382,61,41,9,9,12,372,1,81,2,13,1,1,2,0,0,4,0,2,0,1,1,,,,,,,,,,,,,,,,0,1123,44,1167,1954
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,43,5,217,266,103,67,13,128,13,215,29,310,13,36,0,0,5,1,0,9,0,7,0,3,2,,,,,,,,,,,,,,,,1,1437,38,1476,2788
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,44,3,161,226,133,160,4,6,5,208,6,81,2,45,0,0,1,0,0,7,0,3,1,4,1,,,,,,,,,,,,,,,,0,1054,37,1091,1764
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,45,4,374,591,103,26,2,10,6,184,5,84,3,38,0,0,0,0,0,2,0,5,0,1,1,,,,,,,,,,,,,,,,0,1435,43,1478,2437
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,46,2,73,172,35,20,2,3,4,205,0,34,0,5,0,0,0,0,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,0,557,19,576,891
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2640,3,280,153,37,6,5,13,4,35,4,204,12,27,3,0,5,0,0,2,0,7,0,1,1,,,,,,,,,,,,,,,,0,799,21,820,1527
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2641,2,221,161,31,13,3,38,2,31,2,131,2,27,1,1,1,0,0,4,0,8,0,0,0,,,,,,,,,,,,,,,,0,677,22,699,1306
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2642,3,253,277,39,12,4,17,3,60,3,147,7,24,5,0,10,0,0,14,1,7,1,0,0,,,,,,,,,,,,,,,,1,884,22,907,1753
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2643,2,191,152,32,4,3,17,3,32,2,108,9,19,0,0,1,0,1,5,0,2,0,0,0,,,,,,,,,,,,,,,,0,581,13,594,946
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2644,2,240,161,36,5,3,22,1,52,4,128,5,20,3,0,5,0,0,1,0,3,0,0,0,,,,,,,,,,,,,,,,0,689,10,699,1375
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2645,2,205,132,42,12,2,20,0,18,2,116,8,17,1,1,4,0,0,6,0,5,0,0,0,,,,,,,,,,,,,,,,0,591,8,599,1124
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2646,2,266,180,43,11,2,20,4,47,1,106,5,42,2,0,3,0,0,3,1,3,0,1,0,,,,,,,,,,,,,,,,0,740,14,754,1346
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2647,1,46,80,17,2,3,5,2,23,4,70,5,7,4,0,4,0,0,0,0,2,0,1,1,,,,,,,,,,,,,,,,0,276,8,284,736
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2648,2,104,221,32,9,2,2,1,17,5,172,2,20,0,0,2,1,0,5,0,4,0,0,0,,,,,,,,,,,,,,,,0,599,10,609,929
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2649,1,49,32,15,1,0,5,1,4,3,40,0,5,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,0,158,7,165,351
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3081,4,253,299,25,18,111,324,10,1,12,95,1,19,1,1,2,0,0,6,0,0,1,0,0,,,,,,,,,,,,,,,,0,1179,51,1230,2791
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3082,3,229,173,17,8,82,330,2,4,10,88,0,24,2,0,0,0,0,8,0,2,0,0,0,,,,,,,,,,,,,,,,0,979,32,1011,2244
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3083,2,82,107,4,5,25,138,2,2,4,24,5,5,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,406,24,430,865
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3084,2,152,128,13,7,19,134,1,0,0,48,0,17,0,0,1,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,524,25,549,1119
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3085,2,146,162,9,7,26,85,2,2,0,22,0,7,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,472,26,498,1171
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3086,2,100,128,10,7,9,118,4,1,1,34,1,7,0,1,2,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,428,22,450,1076
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3087,3,227,246,10,3,17,50,4,5,1,63,1,9,4,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,644,18,662,1079
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3088,2,108,139,8,2,15,49,8,4,1,40,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,383,12,395,735
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3089,3,192,247,14,9,29,70,6,4,6,98,3,14,1,0,1,0,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,0,701,37,738,1391
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3090,1,36,87,12,1,7,60,1,2,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,215,13,229,616
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3091,1,111,131,4,5,30,16,1,2,0,7,0,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,312,27,339,630
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3092,2,209,269,18,11,16,50,2,4,1,23,1,9,4,0,0,0,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,0,624,19,643,1017
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3093,3,139,183,23,11,53,212,3,9,11,141,1,11,1,0,1,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,803,48,851,1530
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3094,2,211,203,19,9,19,36,4,9,4,129,6,8,0,1,1,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,661,12,673,1385
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3095,2,204,171,28,4,15,22,8,9,3,120,4,26,1,0,0,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,0,618,16,634,1212
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3096,1,84,120,6,3,15,34,2,3,2,42,1,7,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,0,321,22,343,593
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3097,2,116,107,15,8,34,71,8,3,4,136,3,5,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,512,21,533,992
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3098,3,159,168,11,4,23,53,3,2,2,28,0,8,1,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,466,9,475,1146
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3099,3,231,212,42,17,86,71,8,2,3,97,9,19,0,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,801,46,847,1761
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3102,2,40,154,7,2,21,20,3,2,8,20,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,280,20,300,586
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3103,3,267,113,57,4,23,39,10,1,7,81,3,45,0,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,1,654,49,704,1573
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3104,2,162,105,119,9,17,39,2,4,4,130,1,16,5,0,1,1,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,0,618,26,644,1420
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3105,2,348,120,47,8,26,92,5,2,0,53,8,21,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,733,25,758,1203
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3106,1,85,56,6,3,6,59,3,1,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,230,6,236,412
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3409,1,87,41,9,2,0,18,1,8,3,109,4,7,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,290,4,294,561
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3410,2,76,68,17,9,15,12,18,16,110,108,9,4,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,463,15,478,905
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3411,1,41,53,21,16,0,38,4,20,1,134,2,3,2,0,3,0,0,2,0,0,0,1,1,,,,,,,,,,,,,,,,0,342,13,355,742
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3412,2,80,61,12,4,0,6,0,26,6,156,4,2,0,0,0,0,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,361,12,373,822
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3413,2,133,97,40,33,4,31,5,11,3,51,4,26,0,0,1,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,442,18,460,919
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3414,3,154,160,35,6,2,16,6,59,3,46,3,25,1,0,4,0,0,3,0,3,0,0,0,,,,,,,,,,,,,,,,0,526,20,546,1567
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3415,2,46,188,19,4,4,6,2,5,4,151,0,5,2,0,4,1,0,2,0,6,0,0,0,,,,,,,,,,,,,,,,0,449,11,460,986
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3416,3,97,176,91,7,5,21,7,18,9,360,9,13,0,0,1,0,0,9,0,0,0,1,0,,,,,,,,,,,,,,,,0,824,18,842,1800
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3417,2,77,69,104,6,11,22,11,6,9,166,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,491,22,513,1007
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3418,1,151,22,12,7,3,8,3,4,9,105,3,17,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,344,12,356,643
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3419,1,73,62,10,9,7,95,7,4,3,26,2,4,0,0,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,0,305,21,326,722
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3420,2,167,32,13,4,3,22,4,5,2,30,1,13,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,298,18,316,621
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3421,2,156,85,23,14,3,52,7,5,3,138,7,7,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,15,503,31,549,1401
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3422,2,201,78,21,7,5,59,5,8,4,114,4,14,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,522,33,555,1434
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3423,1,220,23,13,1,2,0,2,13,0,14,0,18,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,11,307,9,327,582
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3424,2,82,89,10,25,2,55,7,9,17,45,2,6,0,0,2,0,0,3,0,1,1,3,2,,,,,,,,,,,,,,,,0,361,22,383,777
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3425,1,24,22,9,4,2,5,0,4,4,83,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,166,6,172,356
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3426,1,0,0,0,0,3,32,0,0,2,46,0,60,134,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,277,9,286,606
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3427,1,59,75,15,3,0,28,3,7,1,46,0,5,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,245,9,254,548
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3428,3,193,103,88,11,4,44,8,22,12,171,10,20,0,0,1,0,0,6,0,3,0,0,0,,,,,,,,,,,,,,,,0,696,30,726,1856
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3430,1,28,25,7,5,4,24,6,2,3,47,7,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,0,159,11,170,537
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3431,2,145,35,22,6,4,54,4,8,5,46,11,6,1,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,350,14,364,984
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3432,1,73,16,16,6,3,2,4,4,0,31,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,160,6,167,328
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3433,2,158,44,15,4,6,21,5,2,1,57,24,11,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,349,6,355,905
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3434,1,116,22,3,3,4,25,4,3,12,58,1,2,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,0,255,2,257,599
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3435,2,257,40,34,7,3,33,5,7,8,126,10,15,1,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,549,19,568,1237
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3436,1,63,18,3,7,1,5,1,2,0,59,16,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,176,9,185,471
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3100,4,126,246,15,33,17,254,5,13,21,330,5,2,1,0,2,0,0,12,0,1,0,0,0,,,,,,,,,,,,,,,,0,1083,68,1151,2579
