CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1566,5,1188,670,11,5,13,236,12,20,17,5,8,1,0,16,0,2202,13,2215,3247
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1567,3,547,533,4,4,3,79,4,4,2,3,3,1,0,4,1,1191,7,1199,1695
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1568,4,957,564,9,3,7,222,7,23,11,2,2,0,0,9,1,1816,12,1833,2921
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1569,6,1314,1278,6,6,7,172,15,14,20,7,10,0,0,8,0,2857,19,2876,4192
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1570,3,590,578,3,2,0,35,7,14,5,3,7,1,0,10,0,1255,15,1264,1758
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1571,2,461,465,3,1,7,40,4,15,7,0,2,1,0,6,0,1012,2,1014,1368
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1572,3,646,553,4,3,2,63,7,16,14,3,5,0,0,3,0,1319,14,1333,1855
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1573,8,2046,1421,14,5,16,371,45,33,35,3,7,0,0,27,1,4023,29,4042,5888
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1574,2,371,161,2,1,0,75,2,6,6,1,5,0,0,2,0,632,13,645,949
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1575,2,445,217,4,5,2,97,7,6,11,1,4,0,0,1,0,800,12,812,1231
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1576,3,596,359,1,1,4,133,7,10,17,1,2,0,0,10,0,1141,6,1147,1766
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1577,9,2410,1508,16,12,9,381,31,45,49,4,12,1,0,29,1,4507,29,4616,6691
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1579,2,404,249,7,4,5,80,1,7,11,1,5,0,0,7,2,781,5,787,1128
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1580,2,373,285,8,6,0,72,9,11,7,2,2,0,0,5,0,780,12,794,1153
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1581,2,335,274,0,1,2,83,3,13,9,5,5,0,0,2,0,732,11,743,1060
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1582,2,372,267,3,3,4,86,3,15,9,0,0,0,0,2,0,764,7,771,1178
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1583,2,324,270,4,1,2,58,6,14,6,1,1,0,0,6,0,693,9,702,912
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1584,1,207,193,0,2,4,46,3,8,0,198,195,196,5,1,0,1058,6,1059,639
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1585,1,235,218,1,2,1,53,3,7,2,0,0,0,0,1,0,523,1,524,723
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1586,2,307,276,5,1,3,48,6,9,6,1,0,0,0,5,0,667,6,673,931
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1587,2,396,470,1,0,3,205,6,11,2,0,2,0,0,2,0,1098,5,932,1267
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1588,7,1677,1309,14,3,16,285,8,39,24,3,5,0,0,19,1,3402,28,3434,5006
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1589,2,382,242,8,2,3,71,4,7,6,2,0,0,0,8,0,735,14,749,1099
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1590,4,814,442,12,6,7,202,13,10,13,1,4,0,0,6,0,1530,15,1545,2588
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1591,2,501,352,6,2,4,66,7,19,4,2,2,1,0,5,0,971,11,982,1411
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1592,2,435,332,3,5,3,106,8,8,6,0,1,0,0,3,0,910,14,924,1321
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1593,2,409,495,1,0,2,35,8,11,8,2,0,0,0,0,0,971,6,977,1343
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1594,2,326,368,6,2,2,30,4,4,3,4,5,0,0,2,0,756,2,758,1053
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1595,2,231,243,0,1,1,43,4,8,2,1,1,0,0,1,0,536,4,540,753
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1596,1,180,255,3,0,0,46,3,5,3,0,0,1,0,1,1,497,8,506,670
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1597,2,258,221,1,1,3,43,6,9,1,0,4,0,0,3,0,550,5,555,795
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1598,1,240,166,3,0,3,51,4,5,5,2,3,0,0,3,0,485,2,487,733
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1599,1,224,169,1,5,0,60,1,4,3,0,3,0,0,0,0,470,4,474,691
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1600,4,802,705,4,6,8,153,15,30,21,2,3,0,0,8,1,1757,19,1777,2448
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1601,9,2112,1374,17,12,14,421,28,50,36,5,1,1,0,11,0,4082,42,4298,6062
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1602,2,414,316,2,1,5,96,6,11,5,3,0,1,0,3,0,863,8,871,1218
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1603,2,431,293,4,1,2,131,4,10,8,2,4,0,0,5,0,895,7,902,1274
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1604,2,257,159,0,3,2,65,6,5,5,2,0,0,0,5,0,509,5,514,777
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1605,1,211,177,1,0,0,53,1,7,1,2,2,0,0,3,0,458,7,465,676
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1606,2,502,350,6,3,1,121,3,6,15,4,4,0,0,3,0,1018,3,1021,1414
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1607,9,2168,993,42,5,13,434,24,31,42,0,7,0,1,14,0,3774,38,3832,6211
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1608,4,952,464,15,0,7,226,7,13,11,1,5,0,1,3,0,1705,18,1724,2621
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1609,2,489,269,3,5,1,98,6,3,6,1,1,1,0,2,0,885,13,898,1382
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1610,2,363,212,1,3,2,63,3,8,5,0,3,0,0,1,0,664,8,672,979
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1611,2,337,258,2,1,3,89,1,11,7,0,0,1,0,5,0,715,7,722,1171
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1612,2,380,258,9,1,5,85,10,6,4,0,4,1,0,3,0,766,9,775,1141
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1613,2,262,247,2,2,3,41,4,9,1,2,1,1,0,4,0,579,7,586,814
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1614,2,306,278,1,1,2,45,6,6,7,5,1,0,0,3,1,661,12,672,900
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1615,2,292,244,3,1,4,49,0,6,2,0,2,1,0,0,0,604,4,608,856
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1616,2,311,240,4,1,3,72,1,7,2,2,2,0,0,3,0,648,6,654,944
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1617,2,312,258,3,1,6,74,4,6,5,2,2,0,0,8,0,681,6,687,974
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1618,2,307,275,1,2,1,96,10,10,8,0,2,1,0,10,0,723,11,734,1077
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1619,3,582,398,5,1,4,109,8,11,6,2,0,0,3,3,5,1132,6,1143,1662
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1620,2,436,358,5,1,4,88,3,7,8,0,0,0,0,1,0,911,12,923,1385
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1621,2,285,215,5,3,1,74,5,1,6,0,0,0,0,3,0,598,2,601,870
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1622,2,310,235,1,1,2,104,4,11,17,1,0,0,0,2,0,688,10,698,1055
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1623,2,258,235,1,1,1,47,3,4,8,1,3,0,0,0,0,562,6,568,783
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1624,1,229,211,2,1,3,19,0,4,3,1,1,0,0,2,0,476,7,483,718
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1625,2,393,255,8,0,3,69,7,10,11,1,3,1,0,7,1,768,12,781,1120
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1626,1,266,194,2,0,3,48,1,9,3,2,0,0,0,4,0,532,2,535,750
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1627,2,242,236,1,3,3,41,3,6,7,0,5,1,0,1,0,549,2,551,791
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1628,1,196,210,4,0,0,27,2,8,0,0,3,0,2,0,0,452,6,458,661
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1629,2,275,265,5,0,7,49,2,7,2,1,1,0,0,1,1,615,4,621,914
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1630,1,132,109,1,0,1,22,1,2,1,0,3,0,0,2,0,274,4,278,414
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1631,1,239,214,0,0,0,42,1,3,5,1,0,0,0,2,0,507,2,509,745
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1632,4,1159,870,13,7,5,177,23,20,17,6,11,1,0,8,1,2317,27,2345,1158
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1633,2,456,241,6,1,3,58,6,7,8,0,3,1,0,5,0,795,14,809,1235
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1634,2,416,288,7,1,3,88,3,7,2,2,2,0,0,6,0,825,22,847,1300
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1635,2,341,230,1,1,4,65,2,12,6,2,2,0,0,2,0,668,12,680,1067
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1636,6,1431,664,18,4,15,294,15,26,21,2,17,2,0,14,0,2523,25,2548,4330
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1637,5,1144,646,12,7,4,266,14,20,25,5,5,0,3,5,0,2156,25,2070,3403
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1638,2,353,202,13,0,4,75,3,5,2,2,4,0,0,2,0,665,9,674,1097
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1639,2,409,272,7,1,3,44,4,9,4,1,6,0,0,4,1,764,9,814,1315
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1640,2,405,330,13,4,4,121,9,8,4,4,2,0,0,5,4,909,7,916,1476
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1641,2,318,260,5,1,6,56,1,4,4,0,0,0,0,3,0,658,5,663,1003
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1642,1,151,168,3,2,1,21,0,11,4,2,1,8,0,2,1,374,10,377,552
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1643,1,187,134,1,0,1,38,4,18,1,5,0,0,0,2,0,391,2,393,582
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1644,1,155,136,1,0,0,41,2,4,1,2,2,0,0,1,0,345,2,347,494
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1645,1,237,175,0,1,1,37,2,11,3,1,1,0,0,2,0,471,4,475,725
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1646,2,417,292,0,2,1,104,3,13,11,3,4,0,0,5,0,855,10,865,1274
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1647,2,418,284,3,1,3,119,3,7,8,1,2,0,0,0,0,849,12,864,1305
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1648,3,534,387,5,1,4,104,4,12,6,3,1,0,0,5,0,1066,11,1047,1588
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1649,6,1293,668,9,5,14,233,11,22,14,3,6,3,0,13,0,2294,26,2323,3947
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1650,5,1094,651,7,5,3,242,64,29,17,1,1,2,1,4,0,2121,10,2098,3200
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1651,3,635,419,9,1,9,138,3,19,15,1,2,1,0,8,0,1260,13,1273,1756
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1652,2,492,341,3,2,1,90,4,12,5,0,0,0,0,3,0,953,11,965,1373
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1653,2,297,254,4,1,7,44,5,13,4,0,3,1,0,4,0,637,11,648,861
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1654,1,62,51,0,0,2,22,1,1,1,1,1,0,0,0,0,142,0,142,208
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1655,2,257,183,5,3,5,42,2,14,3,2,0,0,0,4,0,520,10,532,842
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1656,2,256,186,3,1,2,58,2,7,6,0,4,0,0,4,0,529,8,537,804
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1657,2,242,159,3,1,2,57,5,5,3,1,2,0,0,7,0,487,6,493,797
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1658,2,223,205,3,2,3,76,1,15,3,0,1,0,0,1,1,533,13,547,854
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1659,2,341,213,5,2,3,181,7,5,3,0,4,0,0,5,0,769,10,781,1212
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1660,2,274,172,3,1,2,63,4,5,4,0,3,1,0,0,0,532,10,542,841
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1661,1,166,145,2,0,3,47,1,9,4,0,0,0,0,5,0,382,5,387,537
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1662,2,396,271,2,1,4,59,5,10,9,2,5,1,0,4,0,769,8,777,1108
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1663,2,273,265,3,3,3,82,1,7,2,2,1,0,0,0,0,642,8,651,901
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1664,2,308,298,4,0,6,83,15,14,2,2,3,0,2,2,1,739,6,747,1030
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1665,2,297,214,4,1,6,73,5,7,3,0,0,0,0,3,2,613,4,619,882
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1666,5,954,556,10,4,10,218,15,18,19,2,5,1,0,16,0,1828,22,1849,3008
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1667,5,987,679,17,9,18,219,17,28,18,3,6,1,0,5,0,2007,42,2035,3473
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1668,2,328,234,3,2,2,85,5,2,3,0,0,0,0,2,0,666,7,673,1087
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1669,4,810,469,12,2,5,151,15,13,9,4,4,1,0,7,0,1502,22,1524,2295
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1670,2,281,207,1,3,11,78,0,5,3,1,2,0,0,2,0,594,13,607,962
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1671,2,297,227,5,6,3,118,3,15,5,0,5,1,0,4,1,689,6,694,1078
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1672,2,243,229,3,2,1,69,4,7,3,1,0,0,0,1,0,563,8,571,824
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1673,4,943,617,12,5,9,240,13,18,16,2,2,0,0,7,0,1884,23,1907,2992
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1674,2,275,254,4,1,2,60,1,10,8,1,1,0,0,2,0,619,5,624,882
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1675,2,364,284,9,1,4,112,1,6,5,8,2,0,0,3,0,799,7,808,1157
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1676,2,310,211,5,0,0,72,5,6,1,3,11,2,1,3,1,630,15,647,954
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1677,2,251,187,3,0,1,60,4,27,9,0,4,0,0,3,0,549,8,557,834
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1678,1,164,204,2,2,0,58,2,2,3,0,2,0,0,1,0,440,8,450,712
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1679,2,252,169,3,1,1,107,6,8,6,0,3,0,0,9,0,565,12,577,903
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1680,3,561,311,2,1,2,135,7,4,19,0,1,0,1,3,0,1047,9,1056,1690
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1681,6,1070,610,21,4,13,445,15,28,14,2,10,0,0,9,0,2241,49,2224,4255
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1682,10,2279,1362,40,11,24,699,28,49,29,15,7,1,0,20,1,4564,28,4515,7417
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1683,6,1376,819,15,6,17,424,17,27,22,3,6,1,0,9,0,2742,20,2761,4163
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1684,3,498,327,11,3,8,183,5,7,4,4,2,0,0,9,0,1061,19,1079,1679
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1685,2,294,227,9,3,9,134,3,6,5,0,0,0,0,0,0,690,6,688,1259
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1686,4,678,436,11,10,11,277,16,13,15,1,2,0,0,5,0,1475,8,1486,2300
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1687,2,322,219,9,2,7,144,2,7,4,3,1,0,0,3,0,723,18,736,1175
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1688,2,274,219,9,2,7,106,5,6,7,0,5,1,0,4,0,645,15,660,1034
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1689,2,341,279,9,2,29,151,6,7,6,0,3,0,0,5,0,838,16,854,1423
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1690,2,403,247,5,2,36,149,0,2,1,0,0,0,0,0,1,845,13,862,1472
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1691,2,256,180,7,0,20,90,8,3,6,2,4,1,0,3,0,580,12,591,1006
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1692,2,263,226,5,6,20,104,5,3,12,2,2,0,0,3,0,651,6,657,1248
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1693,2,384,293,8,4,4,93,6,10,5,1,1,6,0,2,0,817,11,828,1231
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1694,4,754,603,33,11,7,172,6,13,13,0,4,0,0,1,0,1617,14,1715,2879
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1695,2,230,176,5,1,4,57,4,0,4,0,1,0,0,1,0,483,14,497,788
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1696,2,330,245,3,3,9,83,3,3,5,0,0,0,0,2,0,686,16,706,1154
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1697,2,260,201,9,1,5,130,2,10,3,0,0,0,3,4,0,628,15,643,997
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1698,4,740,552,10,2,32,312,6,9,11,0,8,0,1,4,0,1687,20,1718,2856
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1699,2,313,221,10,4,7,121,2,11,6,0,6,0,0,1,1,702,16,721,1310
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1700,2,239,211,5,3,4,93,4,7,1,0,2,1,0,1,0,571,5,576,988
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1701,3,237,355,3,5,9,152,5,4,4,1,6,0,0,2,0,783,26,809,1213
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1702,2,137,235,2,4,1,144,6,4,1,0,0,0,0,2,0,536,10,546,828
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1703,2,250,202,4,2,10,133,1,4,2,0,1,0,0,11,0,620,22,642,990
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1704,2,292,236,5,6,0,89,3,5,6,4,2,0,0,3,1,651,21,673,932
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1705,3,409,354,2,5,5,258,5,3,6,1,4,0,0,5,0,1057,22,1079,1512
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1706,2,490,281,2,4,4,95,2,6,6,0,2,0,0,9,0,901,15,916,1365
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1707,2,367,246,1,3,10,95,10,5,7,1,0,1,0,3,0,749,21,770,1128
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1708,3,555,422,4,4,7,168,7,8,7,2,2,1,0,1,0,1188,12,1200,1751
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1709,2,250,179,2,5,4,181,6,4,1,0,2,0,1,3,0,638,8,646,893
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1710,2,278,211,4,3,4,268,4,2,4,0,0,0,0,3,0,781,18,799,1149
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1711,1,46,36,0,0,0,5,2,1,0,1,1,0,0,0,0,92,4,96,145
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1712,2,560,37,2,3,1,3,0,7,0,0,0,2,0,1,0,616,17,633,957
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1713,3,536,69,2,0,5,4,1,3,1,0,0,0,0,1,0,622,11,633,884
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1714,2,273,51,0,1,4,0,0,0,0,0,0,0,0,2,0,331,12,343,582
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1715,2,389,27,0,1,1,0,0,0,0,0,0,0,0,0,0,418,2,420,594
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1716,1,454,12,0,0,1,0,1,1,0,0,0,0,0,0,0,469,32,501,709
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1717,1,353,29,0,1,0,0,1,0,0,0,0,0,0,0,0,384,6,390,557
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1718,2,442,17,0,1,0,0,0,0,0,0,0,0,0,0,0,460,5,465,614
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1719,2,569,466,3,0,2,5,3,8,3,0,2,0,0,0,0,1061,16,1077,1341
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1720,2,405,269,2,1,1,3,0,5,1,1,1,0,0,1,0,690,8,698,894
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1721,2,596,471,3,0,0,8,5,5,18,0,3,0,0,0,0,1109,11,1120,1422
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1722,3,602,425,6,1,0,17,2,2,2,0,0,2,0,2,0,1061,11,1072,1131
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1723,2,593,384,3,1,0,7,1,9,7,1,2,0,0,2,0,1010,13,1023,1343
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1724,3,820,629,5,2,4,19,3,18,5,2,1,0,0,3,0,1511,14,1525,1906
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1725,1,226,87,1,0,2,1,0,0,0,0,0,0,0,0,0,317,9,326,416
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1726,1,214,143,0,0,0,1,2,1,1,0,0,0,0,0,0,362,2,364,438
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1727,1,92,31,1,0,0,0,1,1,0,0,0,0,0,0,0,126,2,128,139
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1728,1,201,135,1,0,0,3,0,1,1,1,1,0,0,0,0,344,8,352,432
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1729,2,476,281,4,3,0,7,2,3,4,0,2,1,0,0,0,783,11,794,989
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1730,2,479,399,2,2,1,3,1,3,2,0,1,1,0,2,0,896,11,850,1143
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1731,1,263,141,1,0,1,0,0,0,0,0,0,0,0,0,0,406,4,410,508
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1732,2,411,187,0,7,3,6,1,6,6,0,1,0,0,0,0,628,3,625,756
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1733,1,184,144,1,0,1,2,1,2,3,0,0,0,0,0,0,338,7,345,428
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1734,1,231,113,2,0,2,1,0,3,4,0,0,1,0,0,0,357,2,359,435
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1735,2,361,256,1,0,0,7,0,10,6,2,1,1,0,2,0,647,10,657,811
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1736,1,338,163,1,0,0,3,2,2,2,0,1,0,0,2,0,514,5,519,636
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1737,3,710,369,5,2,3,3,4,9,1,1,3,1,0,2,0,1113,16,1129,1438
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1738,2,522,178,3,3,2,5,0,5,0,2,3,0,0,1,0,724,5,729,948
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTENCATL,1739,1,201,72,2,1,0,1,0,1,1,0,0,0,0,0,0,279,3,282,444
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1740,1,168,158,4,5,1,29,3,15,2,0,0,0,0,7,0,392,3,289,557
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1741,1,139,88,7,2,0,17,1,17,3,0,2,0,0,4,4,280,6,290,552
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1742,3,325,202,8,3,5,55,12,39,15,0,0,0,0,8,0,672,59,731,1677
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1743,1,196,67,1,5,2,33,3,27,3,0,0,0,0,11,0,348,4,353,632
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1744,1,171,106,0,3,4,20,1,16,3,0,1,0,0,5,0,330,3,333,612
