CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,CAND_IND9,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1399,3,119,169,16,17,264,3,9,44,82,15,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,792,40,832,1476
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1400,3,62,119,8,18,344,3,7,2,46,9,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,670,28,698,1035
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1976,2,16,76,4,3,76,7,5,4,109,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,314,1,315,787
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1977,2,13,42,9,2,78,9,0,7,107,4,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,283,25,308,811
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1978,1,20,52,7,0,74,7,3,2,82,2,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,270,15,285,676
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1979,2,13,98,13,4,103,23,4,4,110,6,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,419,15,434,988
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1980,1,11,36,1,12,23,18,1,3,104,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,229,6,235,588
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1981,2,6,80,8,5,130,16,1,10,130,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,406,21,427,1151
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1982,2,27,60,10,10,164,6,2,15,119,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,444,18,462,1009
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1983,2,18,51,5,7,64,17,4,14,163,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,368,18,387,884
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1984,1,7,18,1,3,105,7,4,6,35,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,192,5,197,413
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1985,2,30,38,29,2,63,13,4,4,139,11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,347,13,360,811
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1986,2,14,72,4,3,106,8,1,5,82,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,315,18,333,782
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1987,2,20,43,2,4,50,16,7,10,122,10,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,303,36,339,945
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1988,2,16,60,12,2,190,9,6,8,81,8,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,419,19,438,1078
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1989,2,8,59,9,9,73,9,3,6,104,5,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,306,16,322,865
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1990,2,18,59,7,7,69,8,8,9,127,6,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,334,11,346,907
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1991,1,5,42,1,2,64,1,2,7,59,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,199,13,212,476
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1992,1,14,28,3,1,23,7,1,2,54,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,144,7,151,408
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1993,1,7,61,21,4,74,20,23,9,105,20,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,351,11,363,718
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1994,2,14,46,11,8,62,6,4,4,107,8,3,21,0,0,0,0,0,0,0,0,0,0,0,0,1,294,11,306,857
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1995,2,25,43,6,10,57,11,3,15,124,4,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,336,28,364,992
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1996,2,19,46,10,9,84,5,10,23,136,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,1,369,27,397,961
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1997,1,4,65,2,6,44,5,1,4,93,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,232,8,241,646
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1998,1,7,40,3,0,66,5,1,0,70,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,203,5,208,526
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1999,2,10,59,3,3,65,13,1,13,143,8,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1,336,21,358,802
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2000,1,5,16,4,3,57,6,3,2,76,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,185,10,195,445
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2001,2,11,35,3,1,49,4,1,3,109,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,233,9,243,793
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2002,2,8,53,4,0,74,2,4,10,140,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,313,17,330,861
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2003,1,5,48,2,3,33,7,9,2,85,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,3,212,13,228,569
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2004,1,5,32,1,2,31,1,3,4,61,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,158,7,165,620
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2005,2,23,53,5,7,95,4,3,11,125,5,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,352,17,369,1136
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2006,1,14,45,2,1,43,5,2,5,75,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,200,11,211,607
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2007,2,22,82,5,2,102,9,5,9,163,5,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,431,38,469,1298
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2008,1,9,38,4,1,47,1,4,12,81,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,208,11,219,740
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2009,1,5,29,5,2,35,9,2,10,62,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,172,14,186,510
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2010,2,21,59,6,6,114,13,15,8,87,8,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,365,17,382,981
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2011,2,15,100,16,11,152,5,10,18,161,9,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,524,25,549,1022
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2047,2,46,80,18,6,152,18,4,19,67,14,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,455,33,488,924
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2048,2,22,72,12,4,72,14,5,6,58,11,5,23,0,0,0,0,0,0,0,0,0,0,0,0,3,304,20,327,795
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,163,3,14,311,29,40,317,11,7,14,139,32,3,234,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,30,1181,1877
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,164,4,42,529,44,75,664,22,12,13,214,20,4,267,0,0,0,0,0,0,0,0,0,0,0,0,0,1906,81,1987,2924
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,165,2,15,199,17,23,244,2,6,5,100,9,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,703,37,740,1079
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,166,3,15,162,17,15,208,2,7,4,96,15,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,633,16,649,970
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,167,3,11,281,28,13,430,11,9,2,100,21,1,202,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,39,1148,1534
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,168,2,12,196,9,11,208,7,1,9,72,12,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,622,33,655,931
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,169,2,20,216,11,16,310,2,1,2,99,11,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,905,34,939,1269
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,170,2,6,138,4,10,108,1,6,12,25,9,1,248,0,0,0,0,0,0,0,0,0,0,0,0,0,568,36,604,946
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,171,1,0,107,7,11,110,4,5,3,23,6,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,382,29,411,576
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,172,2,3,125,2,7,149,1,2,3,62,7,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,504,20,524,681
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,173,3,5,223,40,35,323,5,6,2,49,13,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,907,50,957,1411
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,174,1,12,111,8,9,105,5,0,15,19,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,375,22,397,551
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,175,2,4,158,19,16,179,10,8,5,86,29,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,685,34,719,998
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,176,3,20,175,11,12,286,10,6,3,156,8,3,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,43,1059,1538
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,177,1,5,111,6,16,114,10,1,2,38,8,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,485,20,505,674
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,178,3,3,327,12,32,334,4,8,5,168,21,2,354,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,54,1324,1837
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,179,2,3,193,16,13,233,17,8,1,125,12,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0,838,34,872,1168
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,180,3,28,191,10,83,334,0,5,4,101,15,1,176,0,0,0,0,0,0,0,0,0,0,0,0,0,948,30,978,1286
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,181,3,8,403,41,45,292,31,7,1,60,30,3,335,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,51,1307,1550
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,182,3,8,209,18,34,276,14,7,9,125,78,1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,977,134,1111,1525
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,183,2,27,170,7,19,296,9,6,1,105,11,2,184,0,0,0,0,0,0,0,0,0,0,0,0,0,837,57,894,1241
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,184,3,20,376,75,21,299,7,10,6,237,11,11,283,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,80,1436,2091
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,185,2,13,181,46,34,216,1,3,1,27,6,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,676,31,707,917
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,532,5,300,645,41,167,470,30,13,12,310,13,14,87,0,0,0,0,0,0,0,0,0,0,0,0,0,2102,46,2148,2815
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,533,3,173,437,25,60,366,45,4,1,165,11,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,53,1394,1862
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,534,2,83,280,10,12,332,43,4,2,42,5,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,851,30,881,1078
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,535,3,114,332,9,73,349,52,3,23,30,10,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,30,1046,1332
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,536,3,210,409,23,33,422,51,9,4,104,6,98,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,42,1442,1962
2,7,CHIAPAS,24,CACAHOATAN,55,METAPA DE DOMINGUEZ,780,4,96,246,93,27,825,22,11,264,355,9,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,112,2147,2865
2,7,CHIAPAS,24,CACAHOATAN,55,METAPA DE DOMINGUEZ,781,3,83,140,51,11,378,5,5,231,128,14,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,88,1176,1513
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1247,2,178,318,13,24,256,60,0,15,108,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,979,32,1011,1493
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1248,2,112,232,2,12,160,25,0,10,78,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,638,20,658,1001
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1249,3,183,229,5,68,314,48,5,45,190,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,34,1142,1694
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1250,4,241,300,10,63,444,247,5,77,314,9,6,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1727,67,1795,2696
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1251,3,122,231,13,25,268,100,5,33,228,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,39,1080,1692
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1252,3,114,366,11,22,400,75,5,70,116,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,78,1271,1724
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1253,2,155,74,3,16,180,21,0,25,40,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,522,12,534,767
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1254,3,137,210,7,58,299,72,11,21,294,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,39,1164,1591
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1255,1,152,27,1,5,91,98,4,4,37,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,426,19,445,565
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1256,2,61,204,2,21,150,109,1,31,33,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,619,25,644,839
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1257,3,74,249,7,26,336,51,7,35,146,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,944,24,968,1397
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1258,2,80,87,3,12,226,44,4,43,256,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,773,38,812,1059
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1259,3,108,301,3,20,240,69,12,67,122,12,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,38,1057,1553
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1260,2,84,214,4,9,263,45,5,27,96,11,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,818,21,839,1234
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1261,2,150,74,4,8,169,14,1,4,129,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,562,21,583,807
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1262,2,144,64,2,20,190,38,1,28,63,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,558,24,582,751
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1263,2,71,132,5,20,204,25,1,9,63,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,534,13,547,798
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1580,1,12,62,25,13,79,7,1,25,33,3,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,322,17,339,543
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1581,2,42,88,83,10,220,26,3,39,92,5,7,146,0,0,0,0,0,0,0,0,0,0,0,0,0,761,54,815,1194
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1582,2,59,66,58,9,135,28,9,19,67,7,4,169,0,0,0,0,0,0,0,0,0,0,0,0,0,630,24,654,978
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1583,2,38,84,110,3,160,33,7,42,70,7,7,276,0,0,0,0,0,0,0,0,0,0,0,0,4,837,53,894,1437
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1584,2,49,93,92,6,129,11,6,30,42,4,3,228,0,0,0,0,0,0,0,0,0,0,0,0,0,693,56,749,1187
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1585,3,34,134,271,3,173,11,4,26,22,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,763,134,897,1160
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1586,3,76,172,244,21,327,54,6,103,65,8,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,65,1257,1697
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1587,2,57,147,73,17,226,31,4,71,41,5,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,766,42,808,1327
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1588,2,51,130,126,3,180,17,4,72,36,4,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,698,42,740,1028
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1589,1,22,75,155,3,106,10,0,29,24,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,466,24,490,719
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1590,3,43,169,107,13,228,15,8,158,64,8,5,184,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,49,1051,1490
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1591,4,110,182,252,8,275,22,4,107,40,6,2,516,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,75,1599,2399
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1592,3,153,195,141,12,239,37,6,183,115,9,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,73,1342,2094
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1593,4,170,161,172,9,386,15,4,54,70,5,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,53,1178,1897
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1594,4,213,426,104,4,517,15,8,70,98,14,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,63,1659,2332
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1595,1,34,66,25,4,68,33,0,11,7,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,330,9,339,489
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1596,2,129,226,49,0,144,10,3,55,7,3,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,860,26,886,1166
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1597,2,137,117,54,8,115,7,1,31,26,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,577,12,589,870
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1598,3,183,284,199,7,231,23,6,71,48,5,1,223,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,59,1340,2033
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1599,1,53,64,65,4,120,9,4,77,23,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,441,26,467,674
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1600,2,60,88,114,7,150,21,5,123,21,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,598,15,613,855
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1601,2,5,136,129,3,203,11,5,34,17,3,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,620,37,657,882
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1778,3,692,221,92,22,208,10,21,12,216,8,1,32,0,0,0,0,0,0,0,0,0,0,0,0,2,1535,71,1608,2159
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1779,3,314,184,13,37,188,4,6,11,194,17,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,996,69,1065,1473
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1780,2,138,78,20,22,139,2,10,7,94,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,536,31,567,754
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1781,2,219,77,26,23,298,3,15,70,165,35,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,959,34,993,1289
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1782,2,270,70,82,102,133,1,20,34,72,14,2,66,0,0,0,0,0,0,0,0,0,0,0,0,4,866,41,911,1139
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1783,2,172,68,15,20,111,3,21,10,107,12,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,580,24,604,841
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1784,3,183,57,18,27,385,7,38,7,389,15,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,67,1239,1680
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1785,2,103,42,3,31,244,4,11,4,196,12,1,47,0,0,0,0,0,0,0,0,0,0,0,0,1,698,54,753,1138
3,7,CHIAPAS,7,OCOSINGO,4,ALTAMIRANO,35,5,80,630,60,11,685,40,13,92,64,9,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1766,108,1874,2662
3,7,CHIAPAS,7,OCOSINGO,4,ALTAMIRANO,36,4,50,547,28,7,655,3,9,74,88,3,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,97,1616,2066
3,7,CHIAPAS,7,OCOSINGO,4,ALTAMIRANO,37,5,152,849,76,25,669,8,12,145,82,9,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,2141,111,2252,2931
3,7,CHIAPAS,7,OCOSINGO,4,ALTAMIRANO,38,2,15,411,5,2,391,0,1,31,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,871,35,906,1054
3,7,CHIAPAS,7,OCOSINGO,4,ALTAMIRANO,39,4,11,401,7,13,348,0,2,116,8,1,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,43,1071,1305
3,7,CHIAPAS,7,OCOSINGO,4,ALTAMIRANO,40,5,15,512,189,27,766,200,2,44,44,1,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,63,1985,2529
3,7,CHIAPAS,7,OCOSINGO,4,ALTAMIRANO,41,4,4,776,0,7,746,2,2,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,73,1618,1813
3,7,CHIAPAS,7,OCOSINGO,4,ALTAMIRANO,42,5,1,769,35,14,1105,1,11,51,0,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,2064,49,2113,2379
3,7,CHIAPAS,7,OCOSINGO,4,ALTAMIRANO,43,4,1,440,20,6,555,2,0,146,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,22,1279,1459
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,456,4,15,572,9,36,345,4,6,59,167,9,7,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1305,102,1408,2276
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,457,4,39,577,6,19,438,8,4,78,169,6,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,126,1534,2392
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,458,3,1,774,3,7,621,0,1,16,78,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,90,1609,1924
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,459,3,2,547,3,10,493,3,3,50,55,4,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,112,1450,1764
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,460,2,1,276,2,3,209,0,4,7,24,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,529,38,567,906
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,461,4,4,353,8,6,473,5,6,174,18,0,2,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,141,1516,1880
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,462,6,1,489,12,9,697,7,5,318,117,6,1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,227,2358,2995
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,463,4,5,362,8,23,661,3,8,63,38,4,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,110,1444,1972
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,464,3,3,404,20,8,630,2,7,24,122,12,1,231,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,141,1605,2201
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,465,3,1,186,3,2,194,0,1,0,10,2,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,448,19,467,1861
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,466,4,2,119,16,8,189,7,2,54,175,2,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,608,61,669,1936
3,7,CHIAPAS,7,OCOSINGO,31,CHILON,467,3,1,499,6,4,241,4,9,6,86,2,2,107,0,0,0,0,0,0,0,0,0,0,0,0,1,967,100,1068,1624
