CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,CAND_IND9,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1571,B,0,19,0,10,266,2,0,3,23,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,474,6,482,583,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1571_B.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1571,C01,0,17,1,31,257,0,1,11,17,1,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,476,14,490,583,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1571_C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1571,C02,0,27,0,17,266,1,0,8,23,1,0,149,0,0,0,0,0,0,0,0,0,0,0,0,4,492,8,504,584,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1571_C2.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1571,E01,1,1,0,22,115,0,0,2,16,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,235,3,238,297,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1571_E1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1572,B,0,8,0,4,230,1,2,16,10,5,0,165,0,0,0,0,0,0,0,0,0,0,0,0,1,441,10,452,515,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1572_B.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1572,C01,1,6,1,4,189,0,2,6,5,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,425,10,435,515,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1572_C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1572,C02,1,8,1,3,219,0,5,10,8,3,0,176,0,0,0,0,0,0,0,0,0,0,0,0,3,434,9,446,515,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1572_C2.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1572,E01,0,1,0,4,250,1,3,2,5,1,0,114,0,0,0,0,0,0,0,0,0,0,0,0,1,381,7,389,425,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1572_E1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1572,E01C01,1,1,1,2,279,1,1,2,6,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,1,380,3,384,425,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1572_E1C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1573,B,1,3,1,27,204,0,0,3,21,2,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,361,27,388,478,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1573_B.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1573,C01,0,5,3,38,187,3,0,3,34,6,0,89,0,0,0,0,0,0,0,0,0,0,0,0,2,368,9,379,478,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1573_C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1574,B,0,4,1,0,210,3,3,1,10,1,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,525,12,537,595,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1574_B.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1574,C01,0,8,0,1,185,0,2,1,9,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,520,15,535,596,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1574_C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1574,C02,0,3,1,0,215,1,0,2,7,1,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,494,19,513,596,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1574_C2.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1575,B,1,3,4,7,261,5,8,54,81,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,491,25,517,589,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1575_B.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1575,C01,3,3,4,7,233,2,5,49,88,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,459,14,476,590,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1575_C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1575,C02,1,4,2,8,240,1,3,67,91,5,0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,504,20,525,590,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1575_C2.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1576,B,3,9,1,21,90,0,4,16,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,167,46,311,473,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1576_B.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1576,C01,1,13,3,17,200,2,3,26,18,7,0,85,0,0,0,0,0,0,0,0,0,0,0,0,1,375,46,422,473,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1576_C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1576,E01,4,1,3,8,300,1,8,28,15,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,464,11,475,529,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1576_E1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1577,B,0,5,0,5,224,1,1,18,36,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,366,15,381,453,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1577_B.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1577,C01,1,9,1,5,225,2,1,13,21,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,2,369,28,399,454,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1577_C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1578,B,0,9,0,30,205,2,4,20,38,3,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,422,10,432,573,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1578_B.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1578,C01,1,8,0,21,193,0,2,28,35,2,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,457,9,466,573,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1578_C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1578,C02,3,8,0,22,201,1,1,15,47,2,0,127,0,0,0,0,0,0,0,0,0,0,0,0,3,427,10,440,573,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1578_C2.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1578,C03,0,18,1,12,189,5,2,42,44,2,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,457,10,467,574,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1578_C3.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1579,B,0,13,0,11,166,1,1,57,72,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,443,14,457,560,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1579_B.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1579,C01,2,15,2,4,227,0,1,51,65,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0,1,456,9,466,560,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1579_C1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1579,E01,0,2,0,1,100,0,1,98,4,1,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,343,12,355,429,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1579_E1.pdf
3,7,CHIAPAS,8,YAJALON,100,TUMBALA,1579,E01C01,0,4,1,1,176,0,4,65,7,2,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,372,10,382,430,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1579_E1C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1902,B,20,76,8,31,147,1,4,50,88,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,449,28,482,676,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1902_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1902,C01,26,87,4,21,122,3,9,56,78,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,427,37,472,676,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1902_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1902,C02,17,85,4,26,143,0,11,54,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,415,38,488,676,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1902_C2.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1902,C03,23,89,5,24,126,2,6,59,84,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2,456,30,488,677,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1902_C3.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1902,SMR01,1,3,1,2,6,1,1,3,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,28,0,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1902_.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1903,B,12,110,4,25,143,3,2,49,83,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,451,40,495,710,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1903_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1903,C01,12,11,1,23,124,5,3,44,84,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,340,26,371,711,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1903_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1903,C02,11,106,3,17,116,4,1,37,93,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,410,27,439,711,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1903_C2.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1903,C03,17,89,5,22,106,5,2,55,96,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,418,711,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1903_C3.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1904,B,12,92,3,24,90,1,10,32,73,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,366,44,411,600,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1904_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1904,C01,12,80,6,24,95,3,10,35,96,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,385,32,421,601,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1904_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1904,C02,7,81,4,17,107,2,17,137,76,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,471,48,519,601,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1904_C2.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1904,C03,13,66,6,20,69,5,19,34,76,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,321,86,407,601,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1904_C3.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1904,C04,24,79,5,31,110,4,7,22,77,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,379,23,404,601,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1904_C4.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1905,B,26,87,8,81,121,6,12,45,59,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,480,34,519,690,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1905_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1905,C01,23,80,6,68,65,4,6,22,49,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,350,89,441,690,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1905_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1906,B,30,93,2,50,106,1,4,49,47,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,403,31,437,641,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1906_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1906,C01,44,86,3,43,112,1,2,44,52,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,413,17,433,641,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1906_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1906,C02,24,91,7,55,85,3,6,42,68,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,413,18,435,641,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1906_C2.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1906,C03,41,82,1,45,112,2,4,45,52,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,413,20,437,641,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1906_C3.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1907,B,5,204,0,0,247,1,3,33,24,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,542,20,567,659,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1907_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1907,C01,0,157,0,0,265,4,1,55,34,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,540,31,571,660,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1907_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1908,B,3,84,1,5,206,2,9,30,14,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,360,20,381,455,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1908_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1908,C01,4,61,1,16,215,0,4,16,14,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,338,26,366,456,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1908_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1908,E01,0,83,1,16,218,0,4,56,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,419,15,436,546,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1908_E1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1908,E01C01,3,86,1,8,238,0,3,66,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,428,18,450,547,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1908_E1C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1909,B,0,74,1,4,310,1,2,81,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,488,17,507,600,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1909_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1909,C01,1,92,4,5,294,1,1,66,12,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,489,29,521,600,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1909_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1910,B,2,68,1,2,145,0,2,222,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,455,4,462,533,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1910_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1910,C01,3,81,1,2,31,1,0,200,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,334,16,358,534,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1910_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1910,E01,0,43,1,0,138,0,4,37,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,230,8,241,259,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1910_E1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1911,B,2,85,1,2,251,2,4,64,17,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,434,0,435,525,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1911_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1911,C01,2,59,0,2,254,1,4,33,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,375,34,420,526,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1911_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1911,C02,1,64,3,3,223,0,4,37,32,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,376,19,400,526,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1911_C2.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1912,B,2,98,2,9,259,6,14,109,11,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,535,25,569,725,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1912_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1912,E01,2,48,0,4,164,1,4,65,8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,301,25,332,548,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1912_E1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1913,B,1,112,1,3,172,1,3,30,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,340,26,370,466,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1913_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1913,C01,0,109,1,3,164,1,5,44,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,337,19,360,467,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1913_C1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1913,E01,3,45,1,0,123,1,3,63,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,250,22,273,316,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1913_E1.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1914,B,2,136,3,10,145,0,2,64,11,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,391,25,416,507,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1914_B.pdf
3,7,CHIAPAS,8,YAJALON,110,YAJALON,1914,C01,0,133,0,11,174,0,0,83,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,419,22,441,507,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 8/1914_C1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,186,B,46,48,13,0,112,2,2,1,40,2,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,306,443,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0186_B.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,186,C01,65,46,10,1,118,3,3,1,42,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,320,10,330,443,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0186_C1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,186,E01,13,16,2,4,29,3,3,3,20,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,131,5,137,272,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0186_E1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,187,B,50,41,7,0,165,2,8,4,39,1,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,384,10,394,581,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0187_B.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,187,C01,50,43,9,1,186,0,11,3,47,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,354,7,362,581,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0187_C1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,187,C02,34,37,6,2,163,2,9,0,59,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,357,41,398,581,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0187_C2.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,188,B,39,8,4,1,284,2,3,1,6,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,400,7,407,480,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0188_B.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,188,C01,38,6,8,0,256,1,0,1,10,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,383,9,392,480,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0188_C1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,188,E01,40,13,0,1,228,0,0,2,0,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,370,1,371,440,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0188_E1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,189,B,75,24,5,2,219,1,4,1,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,398,8,406,538,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0189_B.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,189,E01,22,29,2,1,112,0,0,1,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,208,12,220,279,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0189_E1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,190,B,164,8,2,0,223,2,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,424,10,434,519,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0190_B.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,191,B,129,14,11,1,169,4,1,3,43,5,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,407,7,414,555,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0191_B.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,192,B,64,198,1,174,1,3,1,35,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,491,7,498,617,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0192_B.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,192,C01,37,220,5,0,170,1,2,1,32,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,501,6,507,617,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0192_C1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,193,B,111,23,4,0,254,1,3,2,10,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,470,13,483,582,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0193_B.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,193,C01,133,22,7,0,246,0,1,4,11,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,474,5,479,582,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0193_C1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,193,E01,63,78,4,0,145,6,16,1,79,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,407,9,416,493,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0193_E1.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,193,E02,20,66,1,1,271,0,2,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,378,7,385,468,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0193_E2.pdf
3,7,CHIAPAS,9,PALENQUE,16,CATAZAJA,194,B,82,36,0,0,201,1,3,1,16,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,360,7,367,493,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 9/0194_B.pdf
